@relation 'satimage-weka.filters.unsupervised.attribute.Remove-V-R5,7,10,12-13,15-16,20-22,25-26,30,33,37'

@attribute Sp15 numeric
@attribute Sp17 numeric
@attribute Sp21 numeric
@attribute Sp23 numeric
@attribute Sp24 numeric
@attribute Sp26 numeric
@attribute Sp27 numeric
@attribute Sp32 numeric
@attribute Sp33 numeric
@attribute Sp34 numeric
@attribute Sp37 numeric
@attribute Sp38 numeric
@attribute Sp43 numeric
@attribute Sp46 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
64,102,81,76,64,96,81,85,60,91,63,91,95,71,1
72,115,111,94,76,122,103,96,76,112,75,107,103,84,1
76,102,77,76,84,122,96,85,64,79,84,103,79,63,1
72,98,85,79,71,100,81,88,80,95,75,95,91,71,4
84,108,95,81,88,109,83,87,88,103,86,104,100,86,3
92,118,112,92,93,123,96,96,93,111,90,118,118,90,3
97,122,116,96,97,123,96,96,93,111,95,118,104,90,3
56,87,75,74,55,81,71,75,59,79,52,79,75,56,1
60,100,83,85,63,96,83,87,59,83,66,71,79,66,1
64,100,71,85,63,104,87,87,59,75,63,83,83,66,1
56,87,71,81,59,89,75,71,63,79,63,83,83,59,5
76,108,95,85,75,100,79,83,71,95,70,100,91,63,4
76,102,89,76,80,100,78,78,80,91,79,95,95,75,4
76,98,85,72,71,87,70,67,68,83,71,87,79,71,4
68,90,85,72,68,87,67,63,68,79,67,75,75,67,4
68,86,89,72,68,87,67,67,68,83,67,79,79,71,4
80,100,91,74,79,96,75,75,75,95,78,91,91,78,4
76,91,87,67,75,96,71,71,75,87,74,87,87,78,4
88,118,107,92,84,109,87,83,88,107,82,96,100,90,3
60,87,61,78,79,104,79,79,75,83,82,100,96,82,5
88,100,99,79,82,100,81,81,82,96,87,95,99,83,3
75,96,83,79,82,104,78,81,82,96,83,95,95,83,3
78,84,87,66,79,93,68,72,75,91,82,88,92,78,4
70,84,79,63,75,93,72,64,63,77,67,75,63,53,4
49,112,34,125,46,119,131,131,42,34,42,31,34,44,2
79,93,91,68,82,97,73,73,78,88,80,94,89,80,4
93,114,115,90,84,106,87,87,92,106,88,107,107,88,3
89,110,106,87,88,111,87,87,84,106,88,107,107,88,3
85,114,97,83,92,111,87,87,88,102,84,103,107,88,3
80,90,85,72,71,96,74,88,56,54,51,45,34,44,2
84,111,106,87,88,108,88,85,88,107,88,107,107,88,3
88,111,111,91,84,108,85,88,88,107,84,103,107,93,3
64,74,77,65,71,79,67,63,68,75,75,79,79,75,7
43,128,34,132,48,128,129,125,44,34,46,32,32,46,2
84,113,107,85,84,109,83,87,88,103,82,100,100,90,3
84,113,112,92,84,113,92,92,88,111,90,109,113,90,3
46,138,32,151,52,110,109,139,42,30,44,37,43,44,2
46,122,34,125,46,124,131,131,49,34,44,34,34,44,2
46,122,37,125,46,130,127,124,46,37,47,34,34,47,2
87,110,103,86,85,105,83,90,89,106,80,98,102,88,3
63,75,77,64,67,78,58,58,67,71,64,73,69,68,7
71,82,77,64,63,74,58,65,70,79,64,69,73,72,7
44,124,31,140,44,125,135,135,50,31,46,36,31,46,2
44,129,34,143,44,136,146,142,44,31,43,31,29,46,2
57,105,92,80,44,115,120,109,64,69,50,34,36,53,2
89,114,106,87,92,111,87,87,88,111,92,107,112,88,3
67,74,79,62,64,71,61,65,72,77,68,83,79,71,7
44,125,31,135,46,133,143,143,43,31,44,34,29,44,2
47,131,34,139,46,139,143,143,43,29,44,29,34,44,2
64,78,69,54,60,60,45,38,53,54,55,51,54,59,5
64,71,73,65,71,79,67,67,71,79,71,87,91,75,7
64,74,69,57,68,75,59,56,64,71,63,68,68,67,7
88,113,107,88,93,118,92,92,88,111,95,109,109,90,3
92,118,112,92,93,113,87,87,88,111,90,113,113,90,3
53,53,54,34,55,50,29,37,59,54,59,56,53,59,5
68,71,71,59,63,74,58,58,67,72,63,67,75,66,7
44,128,32,129,52,104,103,122,43,29,49,40,45,46,2
48,118,37,112,46,112,118,114,46,34,46,34,34,49,2
88,109,111,92,52,112,107,81,86,100,52,45,70,79,2
88,104,107,87,90,108,89,89,86,104,92,108,108,96,3
90,117,113,92,92,114,94,98,96,117,97,115,115,93,3
46,127,32,133,42,124,135,135,46,32,44,34,34,44,2
56,66,53,44,52,58,42,57,56,51,53,53,53,53,5
46,130,32,139,44,124,143,140,44,34,47,31,31,47,2
96,114,112,90,97,114,94,94,93,115,97,120,120,97,3
92,119,103,83,85,110,83,76,82,92,84,98,89,76,3
93,114,106,90,88,111,87,76,76,94,80,91,87,76,4
44,124,34,143,57,115,113,142,44,31,68,68,39,43,2
44,129,34,136,47,131,139,139,44,31,46,31,31,43,2
47,111,37,105,50,113,114,103,56,51,59,51,64,67,2
84,102,111,94,71,83,67,74,84,103,71,83,83,75,7
84,104,95,81,79,96,75,79,84,99,82,96,96,82,7
56,79,54,63,55,70,54,54,55,51,56,49,46,56,5
79,96,91,75,78,104,78,81,78,91,79,95,91,79,4
55,67,51,54,52,80,63,59,56,49,56,48,48,56,5
52,80,49,59,59,82,72,64,52,48,57,60,53,53,5
75,97,84,75,74,93,73,76,74,84,72,81,77,72,7
71,93,63,72,74,85,73,73,67,67,72,77,77,68,7
52,75,51,57,53,78,73,69,50,46,57,52,46,53,5
53,78,46,62,57,78,72,76,53,49,60,61,54,56,5
97,115,111,94,97,118,96,96,101,116,97,116,116,93,3
68,78,69,57,64,67,59,59,64,75,67,72,72,67,7
68,86,69,76,64,87,78,78,64,71,67,68,68,67,5
68,90,59,72,68,83,67,74,71,71,67,75,79,71,7
80,100,75,74,79,96,75,75,71,75,78,83,83,78,7
97,123,116,96,99,117,92,96,95,118,92,112,112,96,3
97,113,111,92,104,127,96,92,95,113,96,112,112,92,3
67,70,68,54,66,73,55,55,66,71,71,81,73,67,7
71,93,68,75,66,80,70,70,70,79,67,73,77,71,7
63,76,75,59,67,75,60,60,67,73,67,75,79,67,7
74,88,79,66,67,79,60,60,75,81,67,79,84,74,7
71,82,73,57,67,82,62,58,70,75,64,73,73,72,7
67,82,81,64,70,78,58,62,67,75,72,73,77,68,7
93,114,106,87,84,111,83,79,80,106,84,107,107,88,4
67,82,75,58,72,86,72,72,72,77,76,91,91,76,4
64,71,66,54,76,87,63,52,64,68,71,79,72,63,7
68,74,77,61,68,79,63,59,68,75,67,72,72,71,7
68,78,81,65,68,79,59,63,71,79,71,72,79,71,7
72,86,81,68,76,79,67,63,71,83,71,79,79,71,7
76,98,98,76,76,96,74,74,76,91,71,87,83,75,7
64,74,81,72,68,79,67,70,68,79,71,79,75,67,4
68,79,75,59,71,81,58,58,67,75,66,79,75,66,7
64,75,68,56,71,77,54,54,67,75,63,75,75,66,7
63,70,68,58,66,76,59,55,63,71,63,73,73,63,7
63,73,75,59,67,79,60,60,67,73,63,71,67,63,7
63,79,81,60,67,82,58,62,67,75,68,81,77,68,7
89,114,111,87,92,120,98,91,84,111,92,116,107,88,3
67,78,79,62,68,78,61,57,64,73,68,75,75,68,7
64,78,73,61,71,75,56,59,68,75,67,72,72,71,7
68,83,75,63,79,85,67,62,67,79,82,100,91,66,7
88,104,95,79,82,104,81,81,86,100,87,99,99,87,4
71,104,95,83,63,117,92,89,66,96,67,112,103,63,1
67,75,66,60,63,78,62,62,67,67,68,73,69,64,7
57,93,56,94,57,98,87,87,57,55,56,54,57,60,5
84,98,85,72,84,104,85,81,76,91,84,95,95,79,4
68,125,115,98,68,122,96,99,68,116,67,107,111,71,1
64,83,75,59,67,85,62,62,71,79,74,83,79,66,7
76,91,95,78,63,85,67,75,75,91,56,53,79,78,7
60,83,54,70,55,67,50,50,55,51,52,49,49,52,5
68,75,75,59,63,67,58,62,67,75,63,67,71,66,7
75,89,83,71,74,92,70,66,74,87,75,88,84,75,4
67,81,87,71,66,88,63,63,66,79,67,84,84,67,7
71,123,107,96,66,117,92,96,66,109,67,108,112,71,1
71,118,99,83,70,122,100,100,70,113,67,112,112,71,1
56,84,53,78,49,86,75,75,52,51,50,53,53,50,5
56,84,75,63,52,79,68,64,59,70,53,56,53,53,5
66,73,63,55,67,79,68,64,63,66,63,71,75,67,7
67,119,111,94,68,115,98,98,68,115,64,112,116,64,1
57,64,49,46,71,87,59,41,53,51,71,83,61,51,5
68,115,89,79,68,122,103,99,68,99,71,111,111,71,1
53,67,54,59,55,63,46,50,55,58,66,79,56,52,5
68,122,116,99,71,118,100,104,71,111,66,104,109,66,1
55,70,54,62,52,69,59,59,52,53,59,57,60,59,5
71,123,107,100,66,108,89,96,70,113,67,99,112,71,1
67,123,107,96,70,117,100,100,66,109,67,108,112,63,1
67,118,107,100,66,122,100,96,63,113,63,112,108,63,1
78,104,79,59,79,105,86,83,75,84,85,106,102,74,3
56,73,60,59,56,72,57,57,56,57,60,63,71,60,5
63,92,87,74,79,110,90,86,67,99,82,120,111,67,1
56,68,57,57,60,74,55,55,60,63,76,89,73,60,5
67,124,108,98,63,119,94,97,63,111,64,106,111,68,1
63,114,106,97,64,120,94,94,64,102,64,107,103,64,1
80,106,102,87,76,104,85,88,80,103,84,103,107,88,3
68,102,85,72,76,118,96,85,68,91,75,111,107,67,1
60,71,75,78,84,104,79,71,75,99,86,118,109,78,3
71,118,107,96,66,112,92,92,70,104,63,103,103,59,1
95,117,109,92,96,124,98,94,87,99,93,115,106,85,3
66,108,100,96,59,114,90,90,59,95,60,88,92,57,1
63,114,108,101,63,119,97,97,67,111,64,111,111,72,1
71,119,112,98,67,119,97,97,67,111,68,111,111,68,1
63,114,111,94,64,120,94,98,72,111,68,107,112,64,1
67,105,88,76,68,120,94,94,68,94,68,112,112,68,1
88,122,112,99,88,123,100,96,79,107,78,104,113,70,3
51,96,87,83,56,108,85,81,56,79,56,88,88,56,1
86,112,100,92,87,114,90,98,87,112,89,106,106,78,3
63,112,100,92,59,101,86,86,59,95,60,92,88,60,1
63,72,77,64,78,97,76,80,85,106,92,111,102,84,3
96,119,108,90,89,114,94,97,93,111,88,111,111,92,3
60,111,102,94,60,108,88,92,53,95,55,87,87,51,1
50,94,66,72,53,100,81,74,53,64,48,72,68,51,1
88,113,103,85,88,113,87,92,88,107,86,104,104,90,3
76,96,95,88,88,109,92,92,84,107,86,100,100,78,3
80,118,95,92,75,118,96,96,75,95,74,91,87,66,5
84,118,111,96,78,112,92,96,74,109,75,99,99,63,1
67,123,111,100,63,108,96,92,66,104,63,95,99,63,1
79,109,75,79,66,117,100,100,82,91,75,91,91,79,5
52,80,71,70,49,82,72,75,56,77,50,71,75,53,1
66,112,100,92,63,110,90,90,67,99,63,88,97,70,1
67,114,99,90,67,110,94,94,53,88,57,94,85,50,1
52,90,73,75,50,85,76,69,47,71,53,69,66,50,1
67,114,70,98,67,119,97,97,60,88,68,111,102,60,1
78,101,97,94,84,102,87,87,64,98,76,95,99,60,3
74,105,97,94,72,106,87,91,57,94,68,99,91,53,1
50,89,79,76,50,90,76,76,50,73,53,75,75,50,1
60,101,75,83,57,94,79,79,64,81,60,79,91,68,1
88,102,98,76,80,104,78,78,80,95,88,99,103,84,3
80,98,98,79,80,96,78,78,80,95,88,103,95,79,3
84,111,111,91,84,108,88,88,92,112,84,99,107,88,3
53,94,77,76,53,96,70,81,56,83,55,79,83,71,1
64,111,94,87,68,113,88,85,56,91,67,99,103,63,1
68,125,102,94,71,128,99,96,64,91,67,99,91,59,1
88,104,99,81,88,109,83,79,84,103,86,100,96,82,3
53,83,71,74,55,81,71,71,55,75,52,71,71,56,1
60,96,87,85,75,109,92,87,71,95,63,83,87,66,1
64,113,99,99,63,113,92,96,71,103,66,100,100,70,1
71,122,91,92,67,113,96,92,59,75,66,104,100,63,1
84,104,99,79,90,112,92,89,90,100,96,112,108,92,3
55,96,83,79,56,88,78,81,56,83,59,84,88,52,1
82,100,96,81,83,101,79,79,83,95,82,97,97,85,3
86,108,109,92,83,105,83,90,96,112,93,111,115,93,3
86,112,100,81,87,105,86,86,83,95,85,102,97,85,3
59,96,100,89,52,97,83,79,59,84,57,75,79,60,1
66,100,83,81,59,101,83,83,67,84,60,84,75,63,1
66,104,96,89,67,97,83,75,59,73,63,79,75,60,1
83,105,103,90,85,105,80,90,93,115,92,115,120,92,3
59,93,81,83,63,93,80,83,67,88,60,81,81,64,1
