@relation 'satimage-weka.filters.unsupervised.attribute.Remove-V-R1,6,11-13,15,18,24,26,33,36-37'

@attribute Sp11 numeric
@attribute Sp16 numeric
@attribute Sp22 numeric
@attribute Sp23 numeric
@attribute Sp24 numeric
@attribute Sp26 numeric
@attribute Sp29 numeric
@attribute Sp36 numeric
@attribute Sp38 numeric
@attribute Sp46 numeric
@attribute Sp49 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
76,91,96,74,79,93,79,67,91,56,66,5
76,91,87,70,67,89,72,67,53,56,66,5
71,91,100,78,71,85,83,71,87,70,66,7
64,116,122,96,71,128,111,100,113,70,100,1
71,75,75,59,67,81,72,58,75,66,59,7
71,79,77,62,66,84,75,63,84,63,64,7
74,87,88,66,75,93,88,72,92,70,69,4
56,49,88,74,52,82,54,68,53,53,69,5
71,88,93,68,70,89,84,65,85,76,68,4
52,57,79,60,53,74,53,69,52,53,65,5
50,53,78,65,57,74,55,65,54,56,63,5
72,85,90,68,76,96,87,70,83,75,67,4
80,98,102,79,80,100,95,81,87,79,79,7
56,51,75,59,51,70,51,71,53,56,78,5
75,87,96,75,70,88,79,70,73,75,68,7
51,68,89,71,56,88,71,78,91,71,86,5
67,83,85,71,66,122,96,78,108,63,79,1
70,113,122,103,67,119,108,98,106,63,97,1
63,77,105,86,89,114,115,104,106,80,98,3
70,84,82,65,68,82,77,68,83,68,63,7
80,102,115,94,80,113,103,88,107,88,92,3
64,98,115,94,60,113,95,92,103,63,87,1
68,102,115,94,64,113,103,99,99,71,96,1
64,107,118,96,67,118,111,96,109,66,96,1
68,112,128,96,71,118,111,96,113,66,96,1
67,72,81,71,70,76,71,59,77,71,68,7
88,111,123,100,86,112,104,100,103,87,98,3
75,99,113,92,66,108,87,81,91,59,90,1
71,107,118,92,66,117,104,92,103,63,90,1
71,111,118,100,70,127,113,96,112,71,98,1
67,87,89,71,70,112,100,74,112,63,79,1
74,87,88,66,71,82,73,57,71,63,58,7
70,83,88,66,63,72,73,64,71,67,58,7
59,96,108,89,63,110,95,86,106,63,87,1
66,113,122,96,63,119,103,94,102,63,97,1
71,81,79,57,78,101,92,62,94,68,68,7
59,99,110,86,60,119,111,90,98,64,98,1
67,102,114,94,64,98,89,91,87,64,81,1
64,73,90,68,64,79,71,63,72,63,58,7
68,69,86,68,68,87,79,59,83,67,62,7
60,85,102,83,53,100,83,85,79,51,75,1
68,111,125,98,64,118,107,96,107,67,96,1
55,79,96,79,56,100,75,78,73,52,75,1
67,111,123,96,66,127,109,96,108,67,94,1
71,91,104,92,70,122,113,92,103,67,86,1
78,100,108,89,87,114,108,90,106,93,94,3
70,113,117,100,67,119,103,86,102,63,87,1
70,104,104,89,67,110,95,86,92,67,90,1
53,71,89,76,57,90,73,79,95,53,74,1
67,106,119,97,64,115,111,98,103,71,103,1
80,98,111,91,84,104,103,88,103,88,83,3
88,111,115,94,84,108,103,85,99,93,87,3
57,81,98,83,56,96,87,81,95,63,83,1
60,85,111,87,56,108,91,88,87,63,87,1
72,89,98,79,80,118,95,78,95,79,83,5
56,87,104,81,63,104,95,87,96,66,89,1
55,91,109,87,52,108,87,85,84,59,86,1
75,95,109,83,70,112,83,100,88,79,98,5
90,109,96,81,87,105,103,79,106,82,76,3
63,104,112,89,67,110,95,90,88,63,83,1
87,103,110,86,85,110,102,87,102,84,87,3
92,95,101,79,93,114,97,80,102,88,79,3
83,95,101,83,85,101,92,87,94,88,91,3
67,70,97,105,67,114,88,122,102,53,113,1
68,73,98,79,60,108,61,92,58,63,96,5
50,68,87,70,48,81,64,75,75,46,74,1
84,99,104,83,82,100,96,81,91,83,79,3
84,99,109,83,86,108,104,81,99,83,83,3
71,103,123,100,70,112,104,92,108,75,98,1
90,100,104,81,96,114,103,83,102,85,80,3
59,79,96,81,63,110,84,75,84,63,83,1
66,100,112,96,71,114,112,94,106,70,97,1
49,70,86,75,53,97,71,73,77,53,76,1
49,66,86,72,50,89,71,76,77,57,79,1
56,54,86,86,53,93,49,87,62,50,83,5
80,94,106,87,84,100,103,96,107,97,96,3
60,73,90,79,64,100,83,81,95,63,87,1
60,89,111,91,64,113,95,88,103,71,92,1
76,111,131,102,76,118,116,103,79,84,100,1
68,91,104,85,67,113,91,87,104,56,89,1
