@relation 'satimage-weka.filters.unsupervised.attribute.Remove-V-R2,4-5,9-10,12-13,19,26,28,30-31,34-35,37'

@attribute Sp12 numeric
@attribute Sp14 numeric
@attribute Sp15 numeric
@attribute Sp19 numeric
@attribute Sp21 numeric
@attribute Sp23 numeric
@attribute Sp24 numeric
@attribute Sp31 numeric
@attribute Sp38 numeric
@attribute Sp41 numeric
@attribute Sp43 numeric
@attribute Sp44 numeric
@attribute Sp47 numeric
@attribute Sp48 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
83,81,60,64,87,88,67,100,79,85,91,104,87,108,1
64,96,64,68,75,96,59,113,79,92,83,108,87,104,5
94,76,76,72,94,72,76,100,87,67,87,96,91,96,4
106,87,84,84,98,87,92,113,116,92,111,118,107,113,3
83,67,71,76,91,74,71,85,60,81,49,104,40,112,4
103,88,88,84,99,85,88,109,104,85,104,108,100,108,3
103,85,84,88,99,85,84,109,104,85,100,108,104,112,3
121,100,84,84,99,79,90,127,103,90,122,135,127,130,3
95,75,79,75,95,79,78,92,91,72,91,97,91,93,4
75,79,75,79,99,83,49,122,34,131,34,119,34,119,2
75,67,71,71,75,67,78,88,88,72,81,86,77,82,7
100,81,82,86,100,81,79,105,102,80,97,101,102,110,3
103,86,92,92,108,90,89,110,106,91,115,115,115,120,3
95,79,83,87,99,83,82,114,102,83,102,115,102,102,3
106,87,89,93,106,90,88,115,107,88,107,113,107,118,3
102,80,85,85,102,83,88,115,103,92,107,113,112,113,3
102,83,82,82,97,87,84,102,87,70,79,83,79,83,3
97,87,82,78,88,73,80,94,79,67,75,87,75,79,7
89,72,80,80,94,72,84,91,95,75,83,96,72,96,4
89,72,76,76,85,72,71,83,79,67,79,85,87,89,7
85,72,72,72,81,68,76,87,83,67,83,85,83,89,7
81,68,72,72,77,61,76,83,83,67,83,89,79,89,7
107,92,92,88,112,85,84,113,104,89,109,112,109,112,3
103,85,88,84,103,85,88,113,109,85,96,100,79,84,3
32,137,48,48,37,125,46,127,30,135,32,124,34,130,2
103,87,88,93,107,92,86,104,103,86,103,114,108,119,3
107,92,88,84,107,92,86,112,103,90,108,110,103,105,3
107,92,84,84,103,83,86,112,108,90,108,114,103,105,3
83,67,75,75,79,71,74,88,84,68,73,75,66,72,7
113,92,90,86,113,89,92,119,115,94,115,124,115,119,3
91,74,74,66,63,92,63,119,31,133,31,129,34,129,2
104,85,90,82,96,78,75,90,71,58,75,82,71,74,7
79,66,70,70,75,63,71,79,79,62,84,89,88,89,7
115,94,93,93,115,94,84,115,107,88,112,113,112,118,3
60,94,82,85,102,83,50,102,36,128,51,113,83,100,2
106,87,85,89,111,90,88,115,107,85,107,113,103,113,3
111,90,89,89,111,94,92,120,112,92,112,118,107,122,3
102,83,76,53,40,116,84,100,99,79,95,96,83,93,4
29,146,44,44,31,139,43,133,37,129,32,128,32,123,2
31,132,46,46,36,132,48,134,32,136,32,127,34,127,2
51,103,71,84,99,85,48,109,34,122,34,117,49,112,2
103,85,88,92,107,92,88,113,104,85,109,117,113,112,3
37,121,63,79,95,79,49,117,37,116,37,110,45,110,2
111,92,93,93,111,92,95,117,117,94,108,114,112,114,3
32,144,46,46,32,136,46,124,34,140,34,124,34,129,2
34,118,49,49,34,125,46,114,40,115,46,110,63,97,2
34,124,49,52,45,105,44,119,34,124,34,115,40,115,2
108,90,92,83,99,83,85,101,89,76,81,90,77,78,7
92,80,78,78,92,76,84,90,91,81,87,91,87,87,4
34,133,44,44,34,129,44,120,34,121,36,118,36,118,2
56,44,53,57,53,55,60,71,61,63,61,75,57,75,5
69,79,68,68,77,61,68,75,72,58,75,74,75,77,7
77,65,68,68,77,61,64,75,75,58,75,77,79,81,7
81,68,76,84,98,79,68,83,75,62,83,85,83,89,7
103,81,84,84,95,78,84,104,96,78,96,104,96,100,4
79,67,68,64,64,56,75,89,83,74,83,88,83,88,7
61,59,60,60,61,63,63,77,83,74,71,88,60,84,5
58,100,48,44,32,141,82,92,103,86,103,105,81,93,2
83,62,75,75,91,75,70,80,81,64,81,82,81,82,7
95,79,79,84,95,79,78,100,91,72,95,97,95,97,7
96,81,82,82,96,81,83,105,106,83,106,110,106,110,3
79,63,66,70,79,63,67,90,75,62,79,78,79,82,7
27,151,43,43,27,133,46,124,29,136,31,124,29,119,2
103,86,92,75,81,79,93,110,115,91,115,120,111,115,3
37,120,46,46,32,139,50,110,73,83,55,98,55,111,2
73,64,71,71,81,64,67,78,73,57,77,78,77,74,7
51,53,56,56,51,60,53,74,49,65,55,71,55,78,5
97,80,85,82,102,83,88,106,107,88,107,108,107,113,3
71,80,50,44,40,111,80,94,107,85,95,104,83,100,2
84,73,70,74,84,73,72,82,71,70,75,87,75,83,7
46,69,50,53,49,58,50,82,54,74,54,83,54,83,5
37,101,50,47,40,94,41,115,31,114,29,113,29,108,2
98,83,88,84,98,79,92,118,116,96,111,118,111,118,3
106,87,92,92,111,91,92,113,111,92,111,113,111,109,3
115,94,97,80,89,72,97,118,111,87,107,113,111,118,3
29,120,47,47,37,87,43,108,32,104,32,109,32,109,2
54,70,60,56,57,78,71,100,79,63,79,92,87,96,2
111,92,84,71,79,71,90,108,84,68,77,82,73,75,3
58,67,63,67,68,67,66,80,73,60,66,75,66,68,5
113,89,90,90,104,89,92,114,115,90,111,114,111,114,3
91,74,70,63,71,55,67,72,67,51,67,74,67,78,7
83,70,78,78,83,74,75,105,92,76,92,93,97,101,7
79,74,70,63,67,78,71,93,88,76,79,89,79,85,4
108,90,96,96,112,94,89,110,106,83,98,102,106,111,3
77,64,71,71,81,68,70,85,81,65,81,82,81,82,7
97,76,82,74,84,73,80,98,87,74,91,100,91,100,7
79,73,67,67,75,62,68,94,103,92,103,108,95,104,4
115,94,101,101,120,94,101,122,121,96,116,123,116,123,3
77,61,72,72,81,65,68,87,79,67,79,85,79,85,7
107,88,88,84,99,81,84,100,104,85,104,104,100,108,4
79,63,64,68,75,59,67,81,75,59,75,80,75,76,7
83,67,68,68,79,67,71,81,87,78,79,84,79,80,4
75,54,67,67,75,54,63,80,73,57,81,82,77,86,7
68,58,67,67,72,58,63,73,70,57,73,79,70,75,7
75,59,66,66,75,59,67,79,71,62,75,82,75,78,7
79,63,66,70,83,66,67,79,79,62,79,82,79,85,7
79,66,70,70,83,74,71,90,84,73,84,89,88,89,4
77,64,67,67,77,64,63,85,77,65,77,82,77,82,7
81,68,67,67,84,68,63,82,77,65,77,82,81,86,7
84,72,75,75,70,94,74,89,89,76,85,94,89,94,4
79,58,63,67,75,62,68,78,75,56,75,75,75,75,7
75,62,63,63,79,62,64,86,79,63,79,83,75,79,7
77,61,68,68,77,61,68,75,79,58,79,77,75,77,7
77,61,64,68,77,61,64,83,79,62,83,85,87,85,7
77,65,60,60,77,65,64,83,87,71,87,93,87,93,7
94,87,64,64,81,72,71,91,91,83,91,96,83,93,4
81,72,68,72,85,68,71,91,83,71,79,93,79,85,4
81,68,72,72,89,76,76,96,79,71,79,85,68,77,4
71,56,64,64,75,59,67,74,87,74,79,80,75,80,7
103,87,88,84,107,87,63,84,73,57,77,82,84,90,7
91,75,75,79,95,71,78,100,84,75,91,101,103,105,4
72,58,71,71,75,58,70,73,81,60,77,82,77,82,7
75,58,67,67,75,62,70,80,77,64,70,90,73,82,7
111,100,67,63,103,92,66,122,112,98,108,124,108,135,1
72,62,75,79,99,79,59,66,70,57,66,72,66,68,7
60,81,66,70,79,59,59,90,60,80,63,89,67,78,5
77,60,71,83,99,83,63,78,73,61,73,78,81,82,7
106,94,63,63,88,83,68,111,116,103,112,128,103,113,1
81,61,68,68,77,61,76,83,83,71,83,85,75,85,7
79,59,68,64,79,59,71,85,91,74,83,92,79,84,7
95,78,76,71,87,70,75,81,83,70,87,84,87,84,7
116,103,64,64,116,99,67,123,109,100,113,122,113,127,1
87,67,75,75,87,67,74,92,91,72,88,90,84,93,4
72,58,59,55,51,50,78,66,91,68,66,68,51,62,5
87,70,78,74,83,70,75,93,84,69,84,85,88,93,4
91,78,66,56,53,66,83,86,88,83,67,93,60,85,5
49,66,56,70,79,66,59,75,53,73,53,78,67,78,5
53,66,70,78,83,70,56,82,53,69,67,78,79,89,7
79,63,70,66,87,70,75,90,92,80,92,101,97,101,7
88,72,71,75,88,68,74,89,89,68,85,90,85,86,4
81,64,67,71,88,72,70,82,77,65,81,78,81,82,7
103,83,83,71,63,75,82,101,102,87,89,98,73,90,5
54,75,52,52,51,75,50,74,55,61,55,82,52,74,5
97,83,78,78,88,69,84,106,103,85,99,104,83,87,3
111,94,63,63,111,101,68,125,112,96,112,122,107,122,1
95,74,71,68,83,63,75,96,91,70,87,88,96,92,4
99,81,71,56,57,41,84,81,100,89,96,104,79,76,3
111,104,67,67,111,96,66,122,108,98,108,124,108,119,1
68,58,63,63,61,54,63,69,66,57,66,68,63,68,7
104,89,82,82,104,89,79,110,92,80,106,114,111,114,3
104,89,82,82,100,89,83,110,106,87,111,114,106,114,3
73,72,71,75,81,68,60,85,69,72,85,94,89,94,7
103,86,83,79,95,86,82,114,102,87,106,115,111,115,3
60,75,59,63,70,83,70,105,115,102,115,125,106,115,3
106,87,85,85,106,94,80,115,103,88,103,113,103,113,3
102,90,63,63,102,94,64,115,107,96,107,122,107,113,1
106,94,63,63,111,97,64,125,107,96,112,122,112,122,1
71,58,67,63,71,58,64,74,75,63,71,75,75,79,7
102,87,80,84,111,94,80,113,107,92,107,113,107,118,3
106,94,84,84,106,91,84,113,107,92,107,118,107,113,3
111,94,84,84,102,87,84,113,107,96,107,113,107,118,3
94,91,84,92,115,102,84,128,99,92,107,113,111,123,3
102,91,64,60,85,79,68,104,107,96,107,113,99,113,1
107,96,84,92,116,103,75,113,96,92,87,100,87,104,1
112,99,64,64,107,99,63,118,109,100,109,122,109,117,1
111,100,88,84,99,79,86,122,112,94,112,119,103,114,3
107,92,75,75,99,96,74,112,95,90,91,105,91,105,1
99,90,59,59,103,94,57,110,94,87,94,111,94,102,1
112,98,67,71,108,98,67,124,111,98,111,115,111,115,1
106,94,72,64,98,91,71,108,91,87,91,100,87,104,1
103,88,88,88,112,96,93,118,104,92,100,108,104,104,3
103,96,60,53,83,85,59,100,87,85,83,100,75,100,1
79,78,50,56,87,92,51,96,83,85,83,100,79,100,1
75,79,55,55,72,75,49,80,73,79,66,86,66,82,1
72,71,55,59,79,75,52,84,66,72,66,82,70,82,1
83,70,78,82,100,85,87,114,102,87,106,114,111,119,3
100,85,86,90,104,85,96,124,111,97,111,114,102,105,3
88,72,79,83,99,83,85,110,102,87,106,106,106,115,3
108,98,71,63,95,86,74,114,102,91,102,115,94,111,1
70,72,56,59,91,86,53,93,73,79,73,90,77,98,1
103,94,67,67,108,98,63,119,106,94,106,115,111,120,1
106,94,85,78,102,90,84,111,107,96,99,108,95,108,3
84,76,53,57,88,87,57,90,83,81,87,96,83,100,1
111,90,67,63,102,87,68,111,95,88,99,113,95,108,1
111,91,88,84,106,91,88,113,107,87,107,113,107,113,3
102,87,92,88,106,87,88,104,103,87,103,104,95,100,3
87,81,56,56,83,81,63,100,96,89,100,112,100,112,1
95,88,64,64,95,85,51,104,32,133,46,112,71,104,1
103,96,67,63,107,92,70,117,112,101,112,130,112,130,1
104,96,74,66,104,92,67,114,97,94,88,101,71,89,1
99,90,59,56,84,83,53,89,73,76,69,86,69,86,1
73,79,52,49,73,75,50,93,73,76,77,98,77,94,1
99,94,67,63,95,90,57,101,81,79,77,90,81,90,1
108,98,75,71,112,101,74,129,111,102,115,125,111,120,1
112,101,71,71,112,101,78,119,115,102,111,120,106,115,1
106,87,88,92,115,94,88,118,107,87,107,109,99,104,3
73,76,50,53,69,72,50,87,61,67,64,85,72,85,1
89,87,64,68,94,91,68,104,91,92,95,104,83,96,1
91,81,68,60,83,81,67,109,83,85,83,100,87,100,1
87,85,56,56,83,85,63,100,100,92,104,117,96,108,1
91,88,60,60,64,99,59,109,79,81,75,104,100,112,1
99,79,88,84,103,83,90,104,103,86,103,110,99,105,3
61,67,48,51,72,75,46,84,73,83,77,93,66,86,1
91,87,75,75,95,87,63,100,81,83,91,101,88,101,1
71,70,52,52,71,70,52,86,79,76,75,93,71,85,1
