@relation 'satimage-weka.filters.unsupervised.attribute.Remove-V-R1-2,6,15,17,20,22-26,29,31,36-37'

@attribute Sp11 numeric
@attribute Sp12 numeric
@attribute Sp16 numeric
@attribute Sp26 numeric
@attribute Sp28 numeric
@attribute Sp32 numeric
@attribute Sp34 numeric
@attribute Sp35 numeric
@attribute Sp36 numeric
@attribute Sp37 numeric
@attribute Sp38 numeric
@attribute Sp42 numeric
@attribute Sp44 numeric
@attribute Sp49 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
88,103,103,104,86,81,100,104,81,83,99,79,101,79,3
86,100,104,105,87,86,108,114,90,93,106,93,114,90,3
82,100,100,110,83,79,95,101,79,85,106,89,105,87,3
86,100,100,105,83,79,103,105,83,82,102,78,105,87,3
46,34,48,124,44,133,56,105,97,41,31,41,131,120,2
96,112,108,114,89,87,106,110,87,84,102,88,106,83,3
85,111,106,120,88,91,106,111,91,92,112,88,113,85,3
74,84,79,86,72,72,81,82,68,71,83,76,91,67,7
44,34,34,133,46,139,31,133,139,44,27,44,134,137,2
84,106,106,113,88,88,107,113,88,88,107,88,109,83,3
88,111,106,113,88,85,107,113,88,88,111,88,109,83,3
44,34,37,122,46,129,34,117,129,49,34,46,119,131,2
93,111,107,112,90,89,109,112,89,92,108,92,110,86,3
43,32,34,124,42,139,32,130,135,44,34,44,129,140,2
86,100,104,93,75,72,84,90,68,63,71,67,78,62,7
42,32,32,124,44,140,31,124,140,44,34,47,136,139,2
75,84,99,105,82,80,102,105,83,50,40,64,102,79,3
87,103,103,110,89,87,106,114,87,88,106,88,106,83,3
47,34,34,120,47,124,37,120,124,43,36,46,118,125,2
93,111,106,115,88,91,111,115,91,92,112,92,113,92,3
88,102,106,113,88,88,112,113,88,84,111,93,113,92,3
50,46,31,108,50,128,31,139,143,48,40,51,104,129,2
76,85,77,79,71,63,79,79,63,71,75,67,70,58,7
84,112,107,118,93,92,111,113,92,95,118,95,122,92,3
50,36,51,123,48,121,58,109,96,49,34,49,117,125,2
64,68,71,74,63,58,75,74,62,59,56,66,80,59,7
64,71,79,70,67,62,79,85,67,66,67,63,73,59,7
88,111,111,117,95,92,118,117,96,92,117,96,130,94,3
44,32,34,138,46,133,29,122,125,46,32,42,130,127,2
49,34,34,110,49,116,37,114,116,47,40,47,110,115,2
86,104,109,114,96,90,112,119,90,97,115,97,114,94,3
95,113,109,114,92,94,112,114,90,97,115,93,114,87,3
74,91,87,82,67,68,77,75,64,63,67,60,67,51,7
70,79,67,68,59,42,51,58,42,53,60,57,56,44,5
59,56,56,65,56,49,51,72,60,57,56,53,67,55,5
59,49,53,72,59,45,54,62,45,57,56,57,74,51,5
66,75,79,75,67,64,66,75,60,63,63,63,70,65,7
92,112,108,110,82,80,88,89,73,76,89,80,94,76,3
52,51,51,67,53,62,53,70,58,57,59,53,78,57,5
59,54,51,74,57,58,53,67,51,57,55,57,78,54,5
67,73,66,70,60,65,53,82,83,53,46,47,111,124,5
82,92,88,94,76,76,89,94,79,80,99,80,96,78,4
78,88,88,90,80,76,81,94,76,76,87,80,96,74,4
44,34,37,115,44,120,40,115,116,50,36,50,122,125,2
85,106,97,98,80,76,81,90,65,80,87,68,83,67,7
60,60,60,78,57,61,59,78,61,46,42,53,71,59,5
92,115,106,96,80,78,87,96,74,84,91,79,100,79,4
72,81,69,83,68,63,64,71,56,75,87,71,89,75,7
53,49,52,75,53,59,51,71,56,55,51,55,77,62,5
57,55,55,71,53,63,48,91,96,55,48,55,77,75,5
57,55,52,75,53,96,34,118,128,55,51,55,85,112,2
44,29,31,122,43,128,31,122,132,41,27,41,123,133,2
76,87,91,96,79,79,99,96,79,82,91,82,104,78,4
46,31,31,128,48,129,34,123,129,46,34,46,117,122,2
50,36,36,118,44,129,34,123,129,46,32,46,122,129,2
53,54,51,70,55,67,51,85,75,56,49,52,76,63,5
44,34,34,122,46,129,32,122,133,46,32,42,119,124,2
46,29,32,119,52,124,48,105,105,53,56,60,85,58,2
82,96,96,97,83,75,84,93,72,82,92,78,85,69,7
46,40,40,105,53,101,53,101,101,64,69,68,90,83,2
57,53,56,90,57,72,59,78,68,60,61,56,87,70,5
42,29,29,111,44,124,37,115,120,50,48,46,104,107,2
57,55,55,83,53,85,45,96,96,48,37,48,104,108,2
92,107,107,118,97,92,111,113,92,95,109,95,117,92,3
64,68,71,85,67,79,68,89,75,70,79,70,88,78,5
67,68,72,66,63,55,71,69,55,63,66,63,75,57,7
67,72,72,69,66,55,71,73,55,63,70,67,72,64,7
67,68,75,76,66,63,79,92,70,67,66,71,75,64,4
41,32,32,100,40,107,29,104,107,42,30,42,105,109,2
95,113,113,119,96,94,112,114,98,97,115,97,119,94,3
74,87,56,86,71,83,51,101,113,67,75,70,89,94,2
96,112,112,114,93,90,120,119,94,92,111,97,120,98,3
93,111,115,115,92,91,115,120,94,92,107,97,118,96,3
74,88,92,94,76,76,98,98,76,80,87,76,96,74,7
64,73,73,79,64,59,75,79,59,67,79,67,81,58,7
68,79,83,85,75,71,83,93,71,66,79,70,80,66,4
84,99,91,96,74,66,83,88,66,71,84,71,86,60,7
70,84,102,78,72,76,115,125,98,64,75,68,79,85,3
63,75,75,78,64,65,77,82,65,64,83,64,79,67,7
97,120,120,122,92,96,107,118,92,79,103,88,113,87,3
64,73,73,79,64,63,79,83,63,67,79,67,81,67,7
68,75,71,81,67,58,75,77,62,59,60,66,88,59,7
68,75,75,81,67,62,79,81,67,66,79,66,84,66,7
67,75,75,80,66,63,75,76,59,67,81,67,79,60,7
78,91,96,93,79,79,103,105,83,78,88,85,105,83,4
66,75,75,93,63,83,60,90,83,60,60,60,93,90,5
67,73,77,78,63,58,79,78,62,68,77,64,74,57,7
83,103,99,101,85,80,88,101,76,84,102,84,102,65,4
63,84,99,101,70,94,115,119,101,64,94,68,115,98,1
74,92,102,82,76,79,98,102,83,68,75,68,87,81,7
78,88,84,90,80,76,98,98,83,71,87,76,91,78,7
63,120,115,125,64,98,111,120,98,64,112,64,122,96,1
60,111,111,122,64,99,116,122,96,71,111,67,123,100,1
64,66,69,75,68,59,75,75,59,63,68,67,70,58,7
68,73,81,75,68,63,79,87,67,67,75,63,74,62,7
71,83,87,84,70,66,87,84,70,75,84,75,90,75,7
59,54,51,66,52,33,49,66,44,63,66,52,62,49,5
82,87,96,93,79,79,103,105,83,67,84,78,101,87,4
70,113,118,124,67,101,108,130,101,70,111,67,119,97,1
75,88,91,101,78,80,97,105,87,80,98,80,106,87,7
57,53,67,74,64,65,81,86,68,60,57,64,83,70,5
68,73,66,96,68,81,68,83,74,79,91,79,96,75,5
64,66,55,83,64,74,61,75,70,79,91,75,89,71,5
80,94,98,104,84,85,103,108,88,79,95,84,104,92,3
84,103,103,109,79,87,107,113,87,86,100,82,112,89,3
71,83,57,81,55,46,54,67,50,78,96,66,76,44,5
68,75,68,77,63,54,64,67,54,66,71,66,80,59,7
64,64,68,70,63,58,64,67,54,63,67,63,66,55,7
75,83,87,88,78,74,87,96,74,79,88,79,93,72,4
84,107,107,112,82,89,100,104,89,83,103,83,110,86,3
67,111,107,117,66,96,104,122,96,67,108,63,119,98,1
74,83,67,97,75,75,66,79,68,74,79,67,89,62,4
52,56,56,97,67,83,91,105,86,89,106,93,124,104,5
78,92,92,94,80,76,94,94,72,80,91,76,91,70,4
74,88,84,94,76,68,85,90,68,76,91,71,91,70,4
80,89,85,91,71,70,87,87,70,75,87,75,89,67,4
76,85,77,91,71,67,83,83,63,75,87,71,89,67,4
76,85,89,104,84,78,87,91,70,84,99,79,104,75,7
72,89,85,100,76,70,91,96,74,79,91,75,89,75,7
68,111,106,122,64,96,107,122,99,63,107,67,118,100,1
80,99,107,113,75,96,99,113,92,70,100,66,108,81,1
75,87,87,92,74,66,83,84,70,67,73,67,79,57,4
75,83,87,84,74,66,83,88,66,63,73,67,79,64,4
67,72,75,73,63,59,75,84,66,71,77,71,86,68,7
75,87,91,96,78,78,104,112,85,87,95,83,105,94,7
71,107,107,122,63,92,100,112,92,59,95,59,105,86,1
67,111,107,117,66,96,113,117,96,67,103,63,119,94,1
78,87,87,93,75,68,84,90,68,74,84,70,82,58,4
63,104,104,114,63,90,99,110,86,60,97,63,119,90,1
66,109,109,119,67,94,103,119,94,63,102,67,114,90,1
71,81,81,78,70,65,75,78,65,64,73,68,90,65,7
63,70,91,89,78,87,97,101,83,76,85,76,98,83,7
87,112,103,114,67,94,97,105,87,64,98,60,111,83,1
63,103,99,114,57,83,88,105,83,53,89,53,106,83,1
67,103,88,114,67,87,88,89,76,68,111,68,115,79,1
78,115,111,106,64,91,98,111,91,64,99,64,118,88,1
67,102,102,115,68,98,111,120,94,64,103,64,118,96,1
63,106,111,125,72,98,111,120,98,64,112,64,122,96,1
72,77,73,83,68,67,79,83,59,67,79,67,89,67,7
80,94,85,96,76,70,87,96,78,79,87,79,100,79,7
84,111,115,122,84,99,116,122,99,84,111,79,109,96,3
57,89,81,91,53,74,79,91,78,51,68,51,93,79,1
68,71,75,74,63,58,72,70,58,66,71,63,76,59,7
84,99,95,96,79,75,87,89,71,66,71,59,88,78,7
71,103,99,104,59,87,87,104,87,63,87,56,108,85,1
56,79,79,93,55,75,79,93,75,52,67,56,84,74,1
56,87,103,100,63,92,107,118,96,56,79,52,100,85,1
79,107,103,112,66,81,87,100,81,63,95,56,90,75,1
51,79,87,100,56,81,83,100,81,56,88,56,93,79,1
63,71,75,90,79,79,99,101,83,85,102,89,110,87,7
70,100,109,114,67,94,108,114,98,63,111,67,119,97,1
70,111,102,120,68,87,89,98,83,71,112,68,122,88,1
63,106,106,111,64,91,98,111,91,46,48,53,104,88,1
64,66,66,100,84,85,83,96,74,84,103,88,109,92,7
68,102,98,113,64,85,99,104,85,59,87,63,100,83,1
51,64,61,84,52,70,63,76,66,49,73,52,82,72,1
67,107,107,108,63,96,100,117,92,63,99,63,105,94,1
67,103,107,117,66,100,113,122,100,71,112,71,130,98,1
79,99,99,105,67,94,97,110,94,64,98,57,111,83,1
59,91,84,89,47,80,71,85,76,50,69,53,86,72,1
59,95,84,114,60,87,84,110,87,68,106,64,111,87,1
71,112,112,124,70,101,106,119,97,64,106,64,120,98,1
74,106,111,120,80,102,111,120,98,68,99,71,122,99,1
67,106,111,125,68,94,89,111,94,71,103,64,104,88,1
50,77,77,96,56,74,68,83,67,51,75,55,89,71,1
64,81,85,96,60,81,87,104,85,75,91,75,104,87,1
60,85,98,83,64,88,99,113,88,55,68,63,96,92,1
47,31,34,104,50,128,36,118,128,63,79,59,96,96,2
68,73,66,91,68,67,71,83,70,75,87,71,85,71,7
80,95,79,96,75,79,75,85,71,74,87,74,100,81,4
63,91,91,96,63,85,83,100,85,59,73,63,93,86,1
67,99,91,122,70,96,83,104,89,71,99,75,124,94,1
66,87,96,90,59,79,73,93,75,60,75,60,97,87,1
70,96,79,97,59,75,73,93,75,60,84,63,105,87,1
63,66,81,105,78,94,97,114,97,80,111,88,131,94,1
75,91,91,105,74,80,84,97,76,76,89,76,98,79,4
50,79,75,86,50,72,69,90,76,50,79,50,96,74,1
57,79,79,94,57,76,73,90,76,56,71,56,87,74,1
57,79,75,90,53,76,77,94,79,56,75,56,96,81,1
60,84,75,90,60,79,89,106,87,60,91,64,113,88,1
70,111,115,120,72,94,106,115,94,68,103,64,122,96,1
70,111,102,115,72,94,111,115,94,76,107,76,122,99,1
50,69,73,87,50,78,79,96,78,51,79,51,96,79,1
53,81,77,96,53,81,83,96,78,48,75,51,96,75,1
57,77,73,87,53,74,71,87,74,55,79,51,89,75,1
60,81,81,104,60,85,83,96,81,63,95,63,104,83,1
68,89,98,113,68,88,103,118,92,71,103,71,113,92,1
88,115,111,133,84,96,83,96,85,84,111,84,118,79,1
60,85,81,100,64,88,79,100,85,63,87,63,104,87,1
53,79,83,96,51,75,79,93,79,49,67,49,92,78,1
60,91,91,113,67,92,103,109,92,70,104,70,117,96,1
64,95,103,109,71,92,107,118,92,70,109,66,112,92,1
68,107,103,113,71,96,103,118,96,70,100,66,112,92,1
80,107,107,118,71,92,103,123,100,78,104,74,108,85,1
84,116,116,123,84,100,103,118,92,66,71,74,104,96,1
