@relation 'satimage-weka.filters.unsupervised.attribute.Remove-V-R2,4-8,12,16-17,19,24-25,30,32,35,37'

@attribute Sp12 numeric
@attribute Sp14 numeric
@attribute Sp15 numeric
@attribute Sp16 numeric
@attribute Sp17 numeric
@attribute Sp18 numeric
@attribute Sp23 numeric
@attribute Sp27 numeric
@attribute Sp28 numeric
@attribute Sp31 numeric
@attribute Sp36 numeric
@attribute Sp37 numeric
@attribute Sp43 numeric
@attribute Sp45 numeric
@attribute Sp48 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
68,62,67,72,74,58,58,48,59,73,63,59,57,49,72,7
32,144,46,32,138,144,144,142,46,135,142,44,31,143,119,2
113,92,90,113,112,92,89,90,92,119,90,93,115,94,114,3
32,142,46,32,124,139,139,140,44,124,140,47,34,139,136,2
32,127,42,34,110,120,116,133,44,114,126,44,31,128,120,2
95,75,92,108,110,90,90,76,85,110,90,76,98,79,115,3
57,42,52,51,58,42,57,44,53,60,55,60,59,57,78,5
51,45,59,54,62,45,49,58,57,67,48,57,55,54,64,5
63,53,59,60,65,53,57,55,57,70,58,53,52,61,78,7
67,58,60,67,67,55,51,57,57,60,42,68,64,56,71,5
31,139,47,34,125,135,128,132,46,118,121,44,34,121,118,2
52,72,53,46,94,94,116,96,46,118,139,55,45,112,128,2
31,139,46,31,133,143,139,137,44,128,129,49,34,129,117,2
95,78,84,95,104,81,81,79,84,104,75,82,91,78,96,7
87,74,68,83,83,67,67,67,71,85,67,70,83,70,84,7
54,63,56,54,79,63,52,54,55,77,62,56,49,55,73,5
95,79,79,91,93,75,75,81,78,96,78,79,95,79,97,4
91,75,79,91,96,75,79,78,78,96,74,79,95,75,97,4
34,121,48,37,118,121,121,125,46,117,122,46,34,131,124,2
48,62,55,48,74,62,54,70,52,76,63,59,54,72,75,5
27,137,41,27,123,129,133,151,43,127,133,46,30,146,124,2
96,78,82,96,96,78,78,79,83,97,79,85,97,80,105,4
75,63,70,83,88,70,74,72,75,90,75,70,84,73,89,7
81,64,71,81,82,64,64,65,70,82,65,68,73,61,78,7
81,64,71,81,82,64,64,62,70,78,62,68,77,57,78,7
91,72,79,91,90,72,75,69,78,93,76,68,85,68,94,7
30,135,42,30,119,127,127,133,44,110,101,47,37,109,115,2
28,127,46,32,105,113,72,101,50,101,94,41,29,120,106,2
106,83,89,106,110,87,90,87,92,111,91,92,107,92,113,3
40,111,47,46,105,104,101,91,64,98,79,71,79,81,96,2
37,122,44,37,124,136,133,98,57,111,87,68,75,63,79,2
46,102,44,31,111,120,124,96,50,96,107,44,40,96,100,2
116,96,97,116,122,96,92,96,97,118,92,95,113,96,122,3
112,92,92,107,113,85,74,92,88,118,83,90,109,89,108,3
107,85,84,95,104,74,78,92,84,109,71,90,104,85,92,3
83,78,68,79,100,81,78,71,63,89,62,74,75,63,73,2
48,85,53,45,96,96,107,104,51,100,108,63,32,114,104,2
36,107,43,31,108,117,121,108,48,104,121,46,32,114,104,2
31,107,43,31,104,114,114,104,44,104,104,43,29,107,100,2
68,71,67,75,77,62,58,63,63,73,55,63,70,53,72,7
72,54,67,72,77,54,54,59,66,76,59,67,77,60,86,7
91,75,71,75,93,79,79,70,78,96,74,75,95,79,105,7
34,104,44,32,109,104,112,107,43,100,103,39,30,113,105,2
67,55,63,67,73,55,55,57,63,75,57,63,71,55,78,7
71,66,63,71,73,66,66,68,63,82,68,67,79,80,89,5
32,111,43,32,104,114,118,116,46,101,120,53,34,115,101,2
29,107,43,32,100,107,103,113,42,105,116,44,29,119,101,2
70,53,59,66,72,53,57,55,60,74,58,64,73,57,74,7
73,75,63,70,86,75,72,80,67,93,76,80,94,83,106,5
77,64,75,81,86,72,83,69,67,85,76,68,73,65,86,4
32,120,49,40,97,101,113,129,44,110,119,41,31,124,102,2
30,113,42,30,105,113,116,126,44,105,115,50,37,116,98,2
67,55,63,67,74,58,55,57,68,74,57,64,75,59,75,7
79,62,67,75,82,62,58,61,64,78,57,68,75,59,79,7
75,65,70,84,82,62,65,57,68,74,57,64,71,59,75,7
84,62,70,75,78,65,58,57,64,74,61,68,71,56,75,7
75,62,70,75,82,62,65,61,68,74,61,68,79,59,83,7
79,62,67,79,85,62,69,68,72,86,72,71,83,70,83,7
27,129,44,34,110,122,119,128,44,106,113,40,29,128,108,2
73,57,64,69,78,61,61,56,68,75,59,63,68,58,74,7
69,61,68,73,78,61,61,59,64,75,63,67,72,58,74,7
94,76,76,85,90,76,76,78,80,100,78,79,99,83,109,7
34,109,47,34,106,113,116,110,46,100,114,55,32,112,109,2
31,124,44,29,111,128,128,121,40,104,132,41,32,121,109,2
31,124,47,34,102,113,113,128,43,108,99,41,29,129,109,2
99,81,84,99,108,85,85,83,88,109,87,86,109,89,122,4
79,58,67,75,81,58,58,59,66,80,59,67,73,57,72,7
68,54,67,68,74,58,58,55,63,73,59,67,70,57,79,7
75,59,66,75,80,59,59,60,71,79,60,63,75,62,78,7
103,86,87,112,119,90,90,90,89,114,83,88,102,83,102,4
77,60,63,77,79,64,60,62,63,85,62,64,77,65,82,7
103,86,71,99,105,83,83,101,70,114,80,72,115,98,111,1
106,87,85,106,114,87,90,87,84,111,87,84,99,85,104,4
106,87,85,111,114,90,83,87,88,111,83,84,99,81,100,4
79,65,70,79,82,62,62,65,72,86,65,71,83,70,87,7
75,58,70,79,74,58,55,57,68,78,54,68,75,59,79,7
79,65,63,79,85,65,65,65,60,82,65,64,79,67,87,7
77,61,68,73,74,57,57,56,71,75,59,67,72,58,81,7
77,65,68,81,78,61,61,67,68,83,63,67,79,62,77,7
87,78,76,87,91,67,63,75,75,93,75,78,91,74,100,4
112,99,80,116,128,103,99,100,75,123,100,74,113,96,117,1
75,63,68,83,87,70,81,58,67,77,79,63,67,55,66,7
91,70,76,83,91,70,67,71,75,93,67,74,87,70,88,4
72,58,67,72,81,58,58,63,70,80,59,75,81,60,82,7
87,67,71,79,85,67,62,63,66,84,63,67,77,64,82,7
111,100,75,116,123,100,100,96,74,122,96,79,112,98,124,1
103,92,67,99,109,87,87,100,66,122,92,67,112,98,119,1
68,58,67,72,77,62,79,55,59,66,55,63,70,57,72,7
75,59,63,71,73,59,63,60,67,79,60,67,75,62,78,7
91,78,74,87,96,74,74,75,75,90,72,74,88,73,85,4
91,72,71,88,93,68,64,73,78,93,62,76,94,72,90,4
88,80,70,88,93,69,62,79,76,94,65,80,99,78,96,7
60,76,60,60,93,83,87,76,60,98,87,56,51,74,83,5
111,101,63,115,124,101,104,98,64,115,102,64,116,99,122,1
55,76,57,55,86,72,72,78,56,87,67,55,54,71,81,5
99,81,80,99,104,78,74,79,79,104,83,78,100,81,104,3
57,78,56,57,83,70,78,71,55,85,71,59,60,70,84,5
75,62,63,72,74,62,62,59,66,73,59,67,70,57,68,7
75,62,67,79,81,62,58,59,66,76,66,63,66,57,75,7
87,66,74,87,88,70,74,72,75,90,68,70,84,69,85,4
75,63,66,79,80,63,63,64,63,79,68,67,84,62,85,7
87,66,78,87,84,70,63,75,75,97,68,74,92,80,97,7
60,59,59,60,76,66,70,64,52,75,72,50,53,76,82,5
113,92,66,109,122,96,96,98,67,119,98,67,111,101,119,1
109,100,66,113,122,100,100,101,67,124,98,63,111,101,124,1
84,68,63,81,82,64,64,73,67,89,62,76,94,68,82,4
84,68,71,84,86,64,64,65,63,85,65,64,77,65,82,7
51,72,56,54,75,64,64,73,57,78,65,57,55,61,78,5
56,69,57,75,82,65,65,65,53,78,65,53,57,63,87,5
55,61,64,66,78,65,68,67,64,83,70,55,64,67,89,5
98,76,80,94,102,79,83,78,80,104,85,79,95,79,104,7
87,70,80,95,91,74,70,71,75,93,71,78,91,70,88,4
87,70,68,83,87,63,67,71,71,93,62,78,96,74,88,4
68,74,60,61,75,70,67,75,59,77,67,82,83,74,80,5
116,99,68,116,128,99,99,104,67,123,96,66,113,103,117,1
64,67,71,79,89,71,71,66,66,84,70,63,57,68,82,5
99,83,71,83,81,62,46,89,78,104,59,79,95,83,90,3
87,74,78,87,88,70,70,72,75,97,72,74,88,69,97,4
87,70,78,96,92,74,70,68,79,90,72,78,88,69,89,4
63,62,60,71,85,69,69,61,60,86,83,60,75,78,100,5
92,80,63,88,105,83,87,79,60,94,83,64,91,81,113,1
111,101,67,106,114,90,83,98,72,111,87,71,112,96,118,1
107,92,88,107,118,92,88,92,88,118,100,86,104,92,122,3
112,96,92,116,128,103,103,92,75,113,100,63,87,81,104,1
116,96,92,103,108,81,81,92,75,113,96,66,100,96,117,1
107,92,64,103,113,92,96,96,67,109,92,66,104,92,108,1
87,71,75,87,89,67,67,66,74,92,66,71,73,60,79,4
99,87,63,103,113,92,92,92,63,112,92,59,88,90,114,1
91,70,74,87,92,66,66,68,71,82,60,63,71,55,82,4
109,92,86,104,112,89,92,90,83,114,94,85,115,97,119,3
88,68,75,84,93,68,68,65,74,85,62,64,73,57,71,4
103,94,67,108,119,98,94,76,63,114,94,64,89,83,115,1
97,94,63,102,114,87,80,94,64,120,94,64,107,96,118,1
103,92,88,107,118,96,100,92,86,108,92,92,112,94,110,3
91,89,56,87,104,85,81,79,49,97,79,50,67,73,85,1
75,78,52,67,80,74,70,79,52,86,68,57,71,73,82,1
113,100,66,109,122,100,96,98,63,124,94,60,102,94,114,1
73,57,63,70,72,57,60,65,78,97,80,88,111,91,115,3
106,94,93,111,119,97,94,94,92,115,87,84,107,85,104,3
88,80,60,92,110,83,94,94,50,102,91,43,31,132,118,2
81,83,64,73,90,79,72,74,60,79,74,71,51,79,81,5
95,85,64,99,113,92,88,79,59,96,83,52,75,74,92,1
95,83,79,87,96,71,62,81,86,100,81,83,95,83,101,3
111,96,67,99,113,92,87,96,66,112,85,63,91,90,93,1
100,81,82,96,100,81,81,79,83,101,83,82,92,83,105,3
87,81,86,100,108,89,89,90,87,105,86,85,92,87,105,3
34,133,46,32,112,133,133,139,42,114,139,44,31,133,114,2
87,100,66,83,117,100,100,98,75,110,98,74,92,94,114,5
103,86,87,103,110,86,86,87,89,114,94,84,106,87,115,3
84,83,52,77,93,79,75,80,50,85,69,53,69,72,82,1
77,75,49,73,86,75,72,76,50,89,73,50,77,79,90,1
99,94,63,99,114,94,90,94,67,114,90,64,94,91,102,1
103,94,67,108,124,98,101,97,74,124,101,68,111,102,125,1
84,94,67,88,110,98,98,80,70,105,94,57,85,79,102,5
102,80,85,97,101,80,76,83,88,102,76,80,91,78,100,3
102,90,63,106,114,90,87,91,68,115,91,64,99,88,108,1
92,94,63,92,105,87,90,87,60,102,91,56,91,85,108,1
102,97,67,106,124,97,101,98,64,115,98,71,112,99,128,1
106,97,70,111,124,101,97,94,64,120,98,68,112,99,122,1
88,97,47,40,105,122,136,94,53,106,128,60,83,92,100,2
40,122,44,31,114,136,140,113,50,115,131,60,64,99,104,2
31,140,44,31,114,140,133,131,47,111,128,53,36,128,118,2
29,133,47,37,114,122,90,124,50,98,91,56,61,85,91,2
106,87,88,102,106,83,83,81,84,104,85,84,99,83,100,3
102,83,88,98,106,79,79,85,84,104,81,84,99,83,109,3
77,76,53,77,94,79,79,85,56,91,85,59,83,79,100,1
75,78,50,75,91,81,78,79,51,93,75,52,79,81,84,1
75,81,50,75,96,78,74,75,51,89,71,52,71,74,84,1
95,92,56,87,108,85,85,92,63,109,83,63,100,92,117,1
112,99,71,112,128,99,96,96,67,113,92,70,104,96,117,1
36,128,46,39,108,114,107,96,55,104,92,63,67,96,104,5
99,83,88,103,104,83,79,81,86,108,81,79,95,79,105,3
95,79,79,99,96,79,79,81,86,104,78,83,95,79,101,3
99,79,79,91,96,79,79,81,82,100,81,83,95,79,101,3
83,83,51,75,93,79,75,89,52,100,78,52,81,79,90,1
91,92,75,95,104,87,87,85,66,100,81,63,88,83,93,1
95,87,75,91,109,92,87,81,66,96,89,67,84,83,90,1
95,87,63,87,100,83,87,92,63,117,89,67,103,94,110,1
96,81,86,104,108,81,81,79,83,105,79,78,92,76,97,3
104,81,86,96,104,81,78,83,83,101,79,78,97,80,97,3
109,92,90,104,112,89,85,94,96,114,86,93,102,87,110,3
104,85,86,104,108,92,89,86,83,105,90,85,92,87,105,3
67,74,59,79,96,81,89,79,63,101,94,60,102,90,119,1
87,89,63,91,112,89,89,94,63,114,94,70,106,90,114,1
104,96,70,104,112,96,92,94,71,114,98,70,106,94,114,1
83,89,59,79,92,81,85,94,67,97,79,67,84,87,105,1
71,92,59,67,104,96,96,86,59,105,90,60,75,83,97,5
56,74,59,67,88,74,81,86,49,86,72,44,46,83,85,5
95,83,83,95,101,79,79,76,82,97,80,80,94,79,106,3
95,79,79,95,101,79,79,80,85,97,80,84,106,87,115,3
73,83,49,77,93,75,72,80,47,97,76,50,73,76,90,1
88,83,52,84,97,83,79,80,57,97,80,57,73,76,94,1
81,83,63,91,101,86,83,87,67,101,83,64,85,83,90,1
95,94,67,88,105,86,86,97,70,110,83,88,89,76,94,5
102,87,85,102,110,94,87,91,88,111,91,84,107,96,122,3
75,80,47,75,97,80,76,76,50,94,76,50,75,78,96,1
75,80,53,75,97,80,73,83,53,98,79,50,79,81,96,1
75,83,63,84,97,83,80,79,60,90,79,60,83,81,104,1
79,83,67,88,105,87,90,83,64,98,83,60,83,81,104,1
88,87,67,92,101,90,83,83,64,102,76,64,87,85,108,1
106,90,70,111,114,97,97,94,68,120,94,68,103,92,122,1
106,94,74,106,114,97,97,94,76,115,91,76,116,99,122,1
75,83,60,75,97,80,80,76,57,90,79,60,83,85,100,1
60,80,47,49,82,83,87,83,50,82,83,56,68,81,91,5
60,87,63,71,101,87,90,91,60,106,94,60,64,96,108,5
102,79,80,94,94,76,79,74,80,96,81,79,95,79,100,3
102,91,84,102,106,91,91,96,84,113,92,88,99,92,113,3
81,83,50,77,90,79,76,88,50,104,81,55,87,87,100,1
73,79,53,81,102,83,79,78,50,96,81,48,75,79,96,1
106,91,76,111,115,94,94,96,76,122,99,71,103,96,118,1
106,94,76,102,111,98,102,96,76,118,103,84,79,92,123,1
77,76,60,77,94,76,76,81,60,100,85,63,83,87,100,1
99,81,80,95,100,81,85,87,88,109,92,78,104,85,112,3
99,88,84,99,108,92,96,92,88,113,100,90,104,89,117,3
107,96,68,103,113,92,88,100,67,113,87,86,104,96,122,1
91,88,50,79,104,85,81,87,55,100,87,66,91,89,112,1
83,78,53,75,96,78,74,75,48,93,79,49,75,78,92,1
75,74,56,75,96,74,81,75,59,93,83,56,79,78,100,1
75,74,60,79,91,81,85,79,63,100,83,56,87,81,100,1
103,92,68,107,113,92,92,92,71,113,92,70,109,96,117,1
103,92,71,103,118,92,96,92,71,118,92,70,109,92,117,1
103,92,71,103,118,96,96,96,71,109,92,70,109,96,108,1
103,96,68,107,122,96,92,92,71,113,96,70,100,92,112,1
79,85,56,71,96,85,81,87,59,96,83,63,83,85,100,1
