@relation 'satimage-weka.filters.unsupervised.attribute.Remove-V-R5,15,17-19,23-24,27,29,31,35,37'

@attribute Sp15 numeric
@attribute Sp26 numeric
@attribute Sp28 numeric
@attribute Sp29 numeric
@attribute Sp31 numeric
@attribute Sp35 numeric
@attribute Sp36 numeric
@attribute Sp39 numeric
@attribute Sp42 numeric
@attribute Sp44 numeric
@attribute Sp48 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
82,106,84,98,111,111,87,108,80,108,108,3
70,120,68,115,120,120,98,122,68,128,122,1
68,122,68,116,128,122,99,123,67,123,123,1
53,67,55,58,70,74,58,66,52,69,69,5
60,74,55,54,74,77,58,69,52,73,73,5
64,67,63,68,70,70,58,73,63,66,66,7
79,88,74,87,96,100,78,86,75,90,93,7
59,66,63,67,73,69,59,65,67,75,72,7
78,93,79,91,90,90,72,89,78,89,89,4
63,72,59,66,65,75,60,82,60,74,74,7
67,85,67,79,82,89,65,86,72,86,86,7
70,82,64,73,78,78,68,83,68,83,79,7
67,90,68,77,86,74,57,87,71,87,75,7
60,86,60,62,74,74,57,87,64,75,75,5
72,83,68,79,87,83,63,85,67,81,81,7
64,75,71,75,79,71,56,77,67,77,77,7
80,89,75,87,85,89,67,88,66,80,76,4
56,113,63,99,113,113,92,117,63,112,112,1
71,118,71,111,118,118,100,122,70,127,117,1
71,118,71,111,118,118,100,127,70,117,117,1
79,92,78,87,96,96,70,93,75,93,90,4
67,88,74,87,88,84,66,75,67,79,90,7
70,90,67,81,82,82,64,93,74,89,97,7
70,82,67,81,82,86,64,89,78,97,97,7
70,110,63,91,105,105,86,114,57,110,101,1
66,110,67,108,119,119,94,101,63,114,114,1
63,97,67,71,78,89,73,90,68,90,98,5
67,90,72,77,86,78,61,79,68,83,87,7
74,106,88,106,111,111,87,91,88,113,113,7
82,111,80,98,102,102,79,108,84,104,96,7
67,115,68,111,115,120,98,122,71,122,122,1
64,71,68,75,71,75,56,74,67,74,74,7
64,75,64,75,75,75,56,74,63,70,70,7
88,91,88,103,113,113,88,89,79,96,96,7
68,74,63,75,74,74,54,69,66,73,76,7
84,96,75,91,96,96,75,96,66,84,88,7
76,96,75,83,96,109,87,88,74,88,100,7
64,93,63,95,100,118,96,100,66,96,92,1
64,100,67,107,118,118,96,96,66,92,104,1
68,118,71,107,109,104,87,122,70,122,117,1
75,119,70,111,119,114,90,120,72,120,111,1
67,82,64,62,82,102,87,100,76,96,113,7
57,111,60,102,111,115,94,108,60,113,118,1
67,98,64,73,90,78,72,83,60,79,83,7
76,96,76,95,113,118,96,109,84,118,118,7
57,104,64,95,108,100,78,96,63,96,96,1
53,96,59,83,89,109,87,100,59,100,104,1
43,123,44,37,118,118,129,112,49,112,108,2
64,104,63,95,100,104,83,112,56,104,100,5
76,113,79,99,109,93,79,117,70,112,108,5
60,93,51,51,81,81,75,108,63,88,76,5
51,112,46,32,112,112,114,114,42,110,114,2
46,114,42,30,110,114,135,114,44,114,110,2
46,110,42,30,114,110,124,114,44,110,114,2
74,105,67,88,110,119,98,97,70,105,114,5
63,93,63,79,97,105,90,90,64,94,98,1
59,110,53,84,105,105,87,111,53,106,111,1
63,105,63,92,110,105,87,106,60,102,102,1
47,104,50,57,96,96,88,100,55,100,96,5
50,85,51,72,85,85,75,84,46,84,92,1
68,93,71,75,85,89,71,100,78,96,96,7
59,105,63,95,110,101,83,93,63,97,93,1
66,101,59,88,101,93,83,101,60,97,97,1
63,114,67,103,114,110,94,119,67,124,114,1
70,90,63,81,101,119,94,105,78,110,114,1
63,93,63,66,97,110,90,101,63,101,105,5
52,93,50,71,89,101,80,86,50,90,90,1
52,85,53,79,89,93,73,98,57,98,90,1
59,89,60,84,97,105,87,111,64,106,111,1
63,110,67,102,114,119,94,111,68,115,115,1
50,90,50,73,94,102,83,96,46,96,96,1
60,106,68,98,111,106,91,113,68,113,118,1
57,90,60,85,94,90,83,96,64,100,104,1
50,83,53,71,87,83,70,89,51,85,81,1
64,118,68,107,113,118,92,118,71,113,118,1
57,83,56,68,87,91,81,89,59,89,93,5
80,123,84,103,118,109,92,112,78,112,108,1
64,100,63,87,100,104,87,104,66,108,104,1
