@relation 'satimage-weka.filters.unsupervised.attribute.Remove-V-R1-2,7,10,12,15-17,21,26-28,31,33,37'

@attribute Sp11 numeric
@attribute Sp12 numeric
@attribute Sp17 numeric
@attribute Sp21 numeric
@attribute Sp23 numeric
@attribute Sp26 numeric
@attribute Sp27 numeric
@attribute Sp28 numeric
@attribute Sp33 numeric
@attribute Sp38 numeric
@attribute Sp39 numeric
@attribute Sp41 numeric
@attribute Sp44 numeric
@attribute Sp46 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
72,106,115,106,94,122,96,76,80,103,118,100,123,84,1
80,95,100,103,92,109,87,93,93,104,108,85,112,90,3
84,95,104,95,81,100,79,84,84,96,100,78,92,82,3
84,99,113,107,96,113,96,88,79,104,112,89,117,86,3
84,107,122,103,92,118,100,79,67,109,117,96,117,74,1
50,79,96,79,81,89,79,48,48,71,92,78,88,49,1
71,107,113,103,92,123,96,71,71,100,112,92,117,70,1
60,64,108,71,96,109,92,59,67,83,92,70,108,66,5
76,94,94,89,76,100,78,80,80,95,100,75,100,75,4
76,89,90,89,76,100,74,76,76,87,96,71,96,75,4
88,106,111,89,87,113,88,88,84,107,109,83,109,88,3
92,115,115,111,91,113,88,88,88,103,113,87,113,93,3
68,77,78,73,76,87,74,56,71,79,96,79,96,84,5
80,95,100,91,78,100,79,79,79,96,96,78,92,74,4
76,87,87,83,67,93,67,71,71,87,92,66,92,70,4
84,99,100,91,78,104,79,79,79,96,104,78,100,86,3
60,54,87,79,81,96,79,75,84,96,104,81,104,82,5
71,79,83,79,63,77,67,71,67,75,88,66,88,70,7
88,103,109,107,87,112,85,86,86,103,110,83,110,87,3
82,104,108,96,78,105,83,79,83,102,101,80,105,78,4
82,96,108,104,85,97,75,83,87,56,105,97,101,82,3
90,104,112,109,89,114,90,96,96,115,114,90,119,89,3
90,109,112,104,81,105,83,92,92,106,114,90,105,89,3
86,104,104,96,81,110,83,92,87,106,105,90,110,89,3
86,104,104,100,85,110,86,83,83,106,114,90,110,85,3
82,96,100,96,81,105,79,83,79,106,105,87,110,85,3
92,108,110,108,86,114,87,89,85,106,111,87,115,84,3
88,111,111,106,87,122,92,88,84,107,113,92,109,84,3
68,85,86,81,68,91,74,76,76,87,89,71,89,75,7
88,121,122,116,96,118,92,88,88,109,117,89,112,90,3
71,87,108,103,88,104,92,79,88,37,117,125,117,66,2
88,107,108,107,85,113,92,88,84,113,112,89,112,86,3
92,112,113,99,85,113,92,84,84,109,112,92,112,82,3
84,103,100,99,79,112,89,86,82,112,119,94,114,87,3
88,103,109,107,87,104,85,90,90,103,105,83,114,96,3
93,116,113,107,83,117,96,95,86,103,110,86,101,83,3
88,103,104,91,71,84,66,70,70,66,72,60,72,67,7
74,79,100,53,107,119,124,49,46,31,129,140,129,44,2
86,104,104,104,85,110,86,87,87,102,105,83,110,89,3
90,109,100,79,66,90,68,67,63,75,82,62,74,63,7
87,108,119,108,90,114,87,93,93,102,111,83,111,92,3
71,73,72,70,57,85,69,67,63,81,86,68,74,64,7
93,120,119,115,90,115,94,88,88,107,113,88,113,84,3
44,34,114,37,126,120,128,44,47,34,122,125,122,46,2
89,106,110,111,87,111,87,88,88,103,113,88,118,88,3
53,40,125,34,135,104,96,46,46,83,93,79,113,44,2
92,112,118,107,88,113,92,93,88,118,117,92,117,86,3
88,107,108,95,85,109,87,88,84,104,108,89,104,82,4
50,36,139,29,139,104,100,48,44,37,112,118,104,49,2
46,36,122,34,125,113,116,48,48,37,117,114,112,52,2
60,64,79,68,56,70,54,63,67,53,66,44,66,59,7
71,79,87,83,70,89,71,71,71,79,84,66,73,63,7
84,95,93,51,108,100,81,82,78,91,101,79,93,79,4
44,32,123,32,121,122,125,46,46,32,119,127,110,46,2
75,83,85,75,67,84,66,70,63,66,75,60,72,63,7
90,109,112,104,85,110,90,92,96,102,110,83,114,97,3
63,67,66,63,59,72,60,59,63,43,97,101,101,53,7
92,117,130,112,94,119,94,93,93,106,111,87,102,76,3
60,67,63,60,48,60,46,53,57,64,71,56,71,60,5
53,60,56,53,44,64,50,60,60,61,71,59,75,60,5
47,37,106,43,102,100,92,64,68,75,81,62,77,67,2
53,43,102,69,79,91,70,71,68,72,74,58,70,71,7
80,99,96,91,78,96,75,84,79,96,96,81,100,82,4
84,95,104,95,78,104,79,84,71,91,100,78,96,78,7
43,29,122,29,128,128,146,41,41,43,104,100,117,43,2
48,37,118,34,125,117,125,46,46,34,124,131,124,46,2
48,34,118,34,129,122,122,46,46,30,119,131,114,42,2
44,29,134,27,137,104,100,46,43,48,90,90,110,46,2
82,96,100,100,81,97,75,83,83,97,101,80,105,82,4
43,32,122,34,129,114,124,52,59,63,85,73,78,67,2
75,84,90,88,75,85,73,74,74,73,86,72,86,72,7
70,79,78,75,62,78,61,72,68,71,71,59,71,68,7
67,75,85,75,69,90,72,68,68,64,87,78,87,64,7
44,29,110,37,101,106,113,47,41,31,104,110,104,43,2
68,73,74,69,54,75,56,64,71,72,74,58,77,67,7
44,31,115,37,120,96,96,46,43,40,96,96,100,48,2
47,37,115,29,120,104,107,43,43,32,104,104,104,44,2
64,75,71,75,56,74,54,67,67,71,73,55,76,66,7
60,54,83,48,85,100,92,48,48,79,92,70,96,63,2
67,72,77,72,54,73,55,63,63,66,72,53,75,63,7
67,72,81,72,67,92,74,66,66,73,90,75,90,63,5
51,40,100,29,100,108,125,46,49,32,101,127,110,46,2
40,29,108,29,122,105,120,42,46,31,105,122,110,42,2
75,77,75,66,53,70,48,63,63,66,71,54,71,64,7
42,30,105,30,109,101,115,44,47,49,98,94,94,68,2
60,67,74,67,58,74,57,64,68,75,79,56,79,64,7
67,75,78,79,62,78,57,72,72,75,79,59,79,68,7
63,75,82,84,62,78,57,64,68,68,71,56,71,68,7
50,37,114,29,119,102,113,50,47,31,108,121,100,64,2
88,106,111,106,91,118,88,88,84,99,109,79,100,84,3
80,98,94,85,68,104,78,76,76,99,100,79,93,71,7
50,34,106,49,94,100,99,64,68,37,109,112,93,71,2
68,83,91,83,63,85,67,67,67,67,80,59,84,70,4
97,116,118,116,96,117,96,95,90,103,105,86,114,92,3
84,103,109,107,87,108,85,86,86,103,105,83,114,87,4
63,71,76,75,59,75,57,67,67,79,82,62,82,63,7
63,71,80,75,59,75,57,63,67,79,82,58,82,67,7
70,79,92,83,85,90,72,71,75,84,89,76,89,74,4
74,83,104,32,114,97,72,75,56,84,89,73,97,70,2
46,34,104,27,129,97,98,52,52,49,93,90,85,63,2
67,73,75,73,57,78,58,63,63,69,74,57,74,64,7
63,71,78,75,58,74,57,64,64,75,79,59,79,64,7
68,77,74,77,57,79,59,60,64,75,74,58,77,67,7
68,77,78,77,65,79,67,64,64,87,85,67,85,71,7
64,69,74,69,57,75,56,68,68,75,81,58,77,67,7
72,115,125,115,98,128,103,80,76,116,123,100,128,75,1
71,83,83,79,63,81,67,67,67,79,80,63,84,66,7
68,91,118,116,99,109,87,79,75,91,104,81,108,78,1
63,83,104,100,92,86,79,67,75,88,101,76,114,74,1
74,100,117,113,100,119,101,79,79,115,119,101,119,70,1
67,77,75,73,57,82,65,67,67,77,74,61,74,68,7
63,108,135,112,98,124,101,67,63,115,125,98,120,64,1
75,88,90,81,64,85,65,67,63,73,78,61,78,68,7
67,79,82,75,62,82,61,68,68,87,96,70,83,68,7
63,75,78,92,76,74,61,64,64,75,79,59,79,68,7
82,102,105,97,83,102,79,84,84,83,87,70,91,84,4
76,89,82,77,61,96,74,76,71,87,89,67,89,71,4
80,94,98,98,83,91,78,76,80,83,81,67,85,75,7
75,95,104,99,79,84,70,74,78,88,93,75,97,75,7
71,111,123,111,100,122,100,66,70,112,130,101,130,71,1
59,79,96,87,81,82,68,59,63,79,82,65,101,67,1
63,87,112,104,92,110,86,67,71,111,114,94,119,63,1
70,118,127,113,100,124,101,67,67,120,124,97,129,70,1
63,99,119,112,94,114,94,67,63,111,115,98,115,64,1
67,73,68,66,57,85,69,67,63,77,82,68,78,68,7
78,88,93,60,80,98,79,68,64,95,100,81,96,68,5
60,67,70,67,58,67,57,64,64,68,67,56,67,60,7
53,52,78,52,65,71,59,53,53,54,70,62,77,55,5
53,52,78,77,65,75,59,53,56,54,81,71,81,55,5
60,62,64,66,57,67,56,64,60,64,70,58,67,63,7
76,83,87,87,70,89,71,75,75,87,88,70,92,74,4
64,83,83,83,67,85,62,63,67,87,88,70,80,63,7
60,99,118,107,96,109,87,71,71,91,100,78,108,70,1
51,54,70,54,58,66,44,52,56,66,68,49,65,56,5
78,91,96,100,81,93,68,75,75,79,85,65,85,70,7
59,56,69,56,59,68,49,56,56,79,82,65,74,57,5
75,88,86,66,68,89,73,67,60,81,90,76,86,60,7
74,84,89,84,69,86,68,76,76,87,91,70,87,76,4
78,84,89,88,73,86,68,80,76,87,91,70,87,76,4
70,79,85,84,62,94,68,68,68,87,91,70,87,68,7
60,63,70,63,62,90,68,64,60,103,108,88,83,60,5
67,106,97,84,73,111,98,68,68,112,122,96,118,68,1
76,89,94,94,76,96,70,80,76,91,96,75,93,75,4
53,49,86,85,76,75,59,71,80,54,77,54,93,84,5
60,69,98,69,87,91,78,71,80,99,109,83,113,75,5
76,111,115,102,91,108,88,71,68,103,118,92,118,71,1
70,79,88,83,66,75,57,67,71,71,70,58,74,67,7
70,75,76,60,59,86,68,63,63,92,97,76,78,74,5
66,109,127,113,96,119,98,67,67,111,119,97,124,67,1
63,99,101,95,79,114,87,67,63,106,120,94,115,68,1
70,79,78,75,55,71,57,64,64,71,71,59,71,68,7
74,88,97,97,80,111,87,88,88,103,113,85,113,84,7
57,88,105,88,83,90,76,53,57,79,91,78,96,53,1
63,102,114,102,90,106,83,64,68,87,100,78,104,64,1
64,69,74,73,57,75,56,68,64,75,74,58,74,63,7
64,69,86,98,83,83,59,68,76,79,81,67,81,71,7
57,85,106,94,87,96,81,60,56,79,93,75,104,59,1
76,112,108,99,92,113,87,63,59,87,100,81,104,56,1
51,68,93,75,79,92,74,56,49,84,97,79,97,52,1
79,111,118,107,96,112,92,70,66,95,101,86,114,67,1
86,104,108,91,78,124,90,92,83,111,114,94,105,82,3
52,71,92,79,78,90,75,56,56,75,89,80,97,57,1
67,73,72,70,57,78,62,67,78,98,98,79,111,92,7
56,84,101,91,86,93,73,53,50,73,90,76,98,57,1
67,95,101,91,83,110,90,67,63,89,115,94,111,76,5
89,102,114,111,97,106,87,88,92,103,108,85,108,92,3
57,92,105,92,87,102,87,60,60,91,104,85,104,56,1
60,77,98,94,87,104,85,64,68,79,89,79,96,63,1
64,85,115,94,94,108,88,71,76,95,109,92,118,75,5
76,87,100,83,74,113,92,88,84,100,108,89,108,78,3
60,87,100,91,85,109,87,63,63,100,117,92,112,63,1
68,112,113,99,88,128,100,71,71,104,122,103,122,70,1
43,34,108,75,92,113,125,44,48,40,112,125,112,46,2
88,107,113,107,87,108,85,90,90,103,110,86,105,87,3
84,99,109,87,71,96,81,82,86,91,97,79,101,87,3
84,107,118,99,92,122,96,74,66,99,114,90,114,59,1
63,95,113,91,87,108,89,63,59,103,119,90,114,59,1
66,91,112,96,92,97,79,63,67,37,114,122,97,63,5
74,91,112,83,100,110,98,67,75,88,105,87,114,74,5
52,53,80,49,74,72,72,59,59,75,89,73,82,63,5
83,95,110,103,86,110,87,85,89,98,106,83,106,84,3
44,31,114,31,133,115,128,44,44,36,118,128,108,50,2
84,94,111,106,91,104,85,88,88,103,113,87,109,79,3
64,77,111,73,91,108,92,60,64,58,104,100,104,59,5
76,85,86,73,65,104,85,80,71,95,96,79,96,75,4
46,39,104,57,96,104,92,59,55,67,104,96,104,59,5
64,68,108,61,99,100,92,59,59,67,88,74,92,59,5
59,61,89,64,92,84,78,52,59,54,86,83,86,49,5
56,60,88,60,78,90,83,59,56,71,93,80,93,53,5
59,70,101,66,86,101,83,60,57,77,94,76,90,60,5
59,63,86,60,79,93,80,57,53,81,90,83,90,53,5
59,60,93,66,94,97,87,63,63,66,102,91,106,60,5
47,49,82,46,83,82,83,50,50,68,91,81,91,53,5
60,77,102,62,94,91,81,60,56,79,93,75,109,59,5
56,68,91,64,78,96,83,59,59,83,100,81,96,63,5
60,71,104,64,96,93,75,63,59,83,92,74,92,63,5
