@relation 'satimage-weka.filters.unsupervised.attribute.Remove-V-R1-2,10,12,18,20-21,25,28,30,35,37'

@attribute Sp11 numeric
@attribute Sp12 numeric
@attribute Sp21 numeric
@attribute Sp23 numeric
@attribute Sp29 numeric
@attribute Sp32 numeric
@attribute Sp33 numeric
@attribute Sp37 numeric
@attribute Sp41 numeric
@attribute Sp43 numeric
@attribute Sp48 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
84,95,99,85,95,75,84,74,66,87,100,4
76,91,91,70,75,67,67,66,74,53,73,5
68,112,116,103,111,96,71,66,96,109,122,1
67,79,91,75,79,59,74,71,64,81,82,7
75,83,83,67,87,70,74,75,75,88,93,7
55,54,58,71,56,74,56,56,75,54,79,5
71,111,107,96,113,100,70,67,101,112,130,1
75,91,88,72,97,83,82,80,79,98,111,3
75,91,99,83,97,87,82,80,83,98,111,3
83,99,91,68,97,83,78,84,87,98,90,3
63,66,70,57,67,58,60,60,54,69,67,7
74,84,92,73,85,68,76,71,70,83,91,4
78,92,84,62,94,68,68,80,70,95,87,4
50,53,56,69,52,68,53,56,63,51,71,5
67,111,111,97,111,102,68,71,96,112,122,1
67,115,111,97,115,98,68,64,99,112,122,1
63,111,115,101,111,98,64,64,99,107,122,1
64,81,89,72,83,63,68,67,67,79,85,7
53,55,52,68,54,59,53,55,58,54,77,5
60,77,106,91,99,88,68,67,79,103,113,1
60,89,111,98,112,96,71,71,87,111,123,1
84,103,83,59,99,83,71,82,89,100,104,3
53,51,68,63,58,75,55,56,78,63,88,5
75,91,83,67,87,70,78,79,72,91,90,4
55,64,79,71,63,66,66,75,75,66,75,5
63,67,63,66,66,68,63,67,73,67,78,5
79,91,88,72,88,69,78,76,68,85,90,4
75,84,54,49,79,65,60,84,87,94,90,5
56,57,57,57,71,69,60,60,61,69,98,5
71,108,112,98,106,97,67,64,91,106,115,1
74,88,92,73,89,72,80,80,70,91,96,4
82,88,84,69,89,72,76,80,70,91,91,4
70,79,60,55,89,68,64,88,92,103,83,3
68,112,112,99,111,96,71,70,100,109,127,1
59,104,96,81,99,86,59,63,97,106,114,1
66,100,109,96,95,86,67,67,76,79,93,1
63,91,91,86,88,87,57,57,79,81,90,1
59,99,91,86,88,83,57,53,83,81,94,1
88,106,115,94,107,92,88,93,92,107,123,3
53,89,85,83,83,81,53,51,83,79,93,1
64,111,111,98,112,96,64,67,96,107,123,1
84,112,112,92,103,96,67,70,92,91,100,1
76,112,103,88,107,96,67,70,92,109,122,1
88,121,107,96,113,96,70,79,98,103,105,1
59,87,79,79,83,81,49,49,79,73,90,1
59,87,83,79,91,89,59,59,86,91,101,1
71,103,81,79,97,90,57,57,94,94,102,1
59,95,103,94,106,90,63,57,87,102,115,1
53,75,79,73,73,76,57,53,74,79,104,1
53,84,88,80,85,79,53,56,81,83,96,1
60,88,88,83,94,87,60,56,85,91,104,1
88,106,111,94,103,85,84,79,79,99,104,3
84,106,98,91,99,88,60,79,96,99,104,1
53,81,89,87,83,81,56,67,87,95,113,1
72,85,73,79,64,74,60,79,83,75,81,5
92,107,95,85,103,79,84,90,85,109,96,3
53,61,83,85,68,71,59,49,66,67,80,1
60,95,103,96,103,92,67,63,89,100,108,1
84,103,103,87,100,81,90,83,79,99,105,3
88,107,107,92,104,85,90,83,83,103,105,3
88,107,103,79,100,89,86,87,86,103,119,3
48,42,54,62,46,66,52,59,68,54,72,5
90,109,96,81,91,79,83,85,83,92,101,3
63,100,100,96,99,94,63,60,87,92,105,1
83,99,95,83,97,80,85,80,76,98,106,3
83,95,103,86,102,87,85,80,79,98,106,3
87,103,95,83,92,76,85,84,79,98,102,3
83,91,95,83,92,83,85,84,79,94,111,3
67,99,108,98,102,97,74,64,91,106,120,1
50,75,79,76,73,76,50,53,78,75,96,1
53,79,88,83,77,76,53,60,85,83,91,1
56,61,64,85,58,83,59,56,89,60,88,5
71,103,111,96,100,92,70,71,94,108,119,1
55,61,64,92,67,96,59,63,86,70,101,5
56,91,75,78,81,79,52,50,83,75,89,1
56,60,56,74,54,83,49,53,80,49,82,5
56,60,67,74,45,86,49,47,83,43,82,5
63,73,66,90,75,83,60,64,76,77,90,5
67,77,91,83,88,83,74,64,94,89,98,4
