@relation 'satimage-weka.filters.unsupervised.attribute.Remove-V-R1-2,4,6,11,13-14,20,32-34,37'

@attribute Sp11 numeric
@attribute Sp12 numeric
@attribute Sp14 numeric
@attribute Sp16 numeric
@attribute Sp22 numeric
@attribute Sp24 numeric
@attribute Sp25 numeric
@attribute Sp32 numeric
@attribute Sp45 numeric
@attribute Sp46 numeric
@attribute Sp47 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
66,79,66,79,80,71,81,68,80,82,97,7
74,83,74,71,66,79,91,64,69,70,71,7
63,67,55,67,88,67,66,57,58,63,67,7
67,112,98,112,124,67,111,97,98,64,115,1
67,103,90,91,90,63,106,87,91,64,94,1
67,66,60,66,75,67,67,58,57,68,69,7
67,75,62,75,82,72,81,61,63,64,68,7
76,89,68,94,90,76,87,67,67,75,87,4
84,102,83,102,90,76,91,70,67,63,68,5
68,77,65,77,78,68,75,59,62,67,72,7
76,87,67,91,96,75,87,67,66,74,87,4
60,91,78,99,118,63,91,87,89,66,104,1
67,68,58,68,70,63,63,55,57,59,70,7
59,54,72,51,75,60,56,73,72,57,55,5
52,54,72,54,79,50,53,69,68,50,52,5
71,108,101,108,97,67,111,97,102,68,106,1
67,67,65,79,93,64,66,68,70,76,87,7
63,111,97,111,124,68,115,98,96,64,107,1
64,66,65,81,94,64,64,70,71,75,83,7
80,98,83,98,111,84,103,85,87,84,107,3
64,81,68,77,102,64,79,74,79,71,103,1
64,106,98,111,125,64,107,96,100,71,111,1
71,79,70,87,100,71,79,71,70,74,79,7
53,54,59,57,79,55,58,58,59,56,56,5
79,107,87,107,104,82,104,89,86,83,99,3
71,103,96,87,89,70,113,96,98,63,99,1
66,79,63,83,84,67,81,64,65,67,84,7
63,104,96,109,117,63,103,94,97,63,102,1
56,54,53,57,72,57,60,62,61,60,69,5
63,103,94,108,124,63,102,94,94,64,111,1
67,84,65,75,85,72,81,65,67,68,75,7
60,67,62,49,78,60,62,57,59,71,79,5
57,60,55,63,85,64,73,61,59,64,75,5
68,77,68,62,74,71,75,52,54,59,54,5
64,111,98,102,120,64,107,96,96,67,107,1
88,107,92,107,118,90,113,96,98,92,108,3
67,103,96,99,118,66,104,92,83,67,95,1
79,91,83,91,97,78,92,83,83,88,106,7
59,91,86,91,110,57,88,83,76,53,85,1
68,77,68,77,78,64,79,70,67,67,83,7
80,98,83,94,90,84,95,70,71,79,87,7
84,115,98,115,115,84,112,99,96,67,99,1
57,81,76,81,94,56,79,78,71,55,72,1
53,81,83,85,98,53,83,78,75,51,75,1
72,111,98,111,115,68,107,99,100,71,111,1
53,83,81,87,104,59,79,83,74,56,83,1
71,107,96,112,122,79,111,96,92,66,109,1
64,112,99,107,128,67,111,100,100,66,109,1
63,72,54,68,70,66,71,55,60,67,77,7
75,91,83,87,89,66,71,74,72,71,77,7
75,87,79,79,96,74,79,74,72,75,91,7
51,72,75,68,93,52,71,74,79,56,81,1
67,91,87,91,100,70,113,92,86,67,88,1
87,112,94,108,114,78,102,90,91,57,102,1
60,102,91,102,111,60,95,88,83,48,75,1
68,98,91,102,106,64,95,88,83,63,95,1
60,57,70,54,71,51,48,75,74,49,46,5
59,79,79,83,96,56,75,78,83,59,81,1
67,111,96,111,128,66,100,103,94,67,108,1
56,84,83,84,105,60,92,87,87,53,89,1
75,91,94,91,110,74,92,97,98,68,73,5
47,67,69,71,89,50,66,76,78,53,75,1
60,92,87,84,105,64,98,87,88,56,95,1
50,63,90,84,105,53,55,72,81,60,75,5
70,88,87,92,110,64,85,91,88,64,64,5
53,77,76,73,98,53,75,81,75,51,75,1
64,98,91,94,102,68,91,88,79,59,72,1
57,94,87,89,111,56,91,92,92,63,95,1
64,98,91,106,120,60,99,92,96,71,103,1
64,85,91,77,111,64,68,92,100,59,58,5
68,91,85,87,91,75,95,79,89,63,79,1
71,99,87,103,109,59,87,89,79,59,88,1
59,61,100,64,96,56,63,96,90,63,66,5
59,83,81,83,100,59,73,83,87,67,92,1
70,100,92,100,96,63,81,94,97,70,92,1
59,73,75,81,101,63,79,87,83,64,85,1
59,66,86,63,86,57,71,80,83,60,73,5
59,63,83,60,86,57,67,80,83,50,52,5
60,62,94,66,102,56,64,96,96,67,95,5
