@relation 'satimage-weka.filters.unsupervised.attribute.Remove-V-R6,12,14,18,22-24,28-29,31-33,35-37'

@attribute Sp16 numeric
@attribute Sp23 numeric
@attribute Sp25 numeric
@attribute Sp29 numeric
@attribute Sp34 numeric
@attribute Sp35 numeric
@attribute Sp36 numeric
@attribute Sp41 numeric
@attribute Sp42 numeric
@attribute Sp44 numeric
@attribute Sp45 numeric
@attribute Sp46 numeric
@attribute Sp48 numeric
@attribute Sp49 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
107,92,107,103,103,118,92,96,70,117,92,70,112,92,1
107,92,107,107,111,123,96,92,66,112,92,66,117,92,1
116,103,79,103,111,128,100,89,66,100,85,74,104,92,1
79,81,79,75,83,104,87,89,66,84,78,63,96,85,1
106,83,103,103,107,113,88,87,88,109,87,88,113,92,3
94,72,91,83,79,87,70,71,75,85,71,71,85,67,7
83,67,87,79,79,85,62,66,70,92,66,70,88,70,4
103,88,111,107,107,113,87,85,90,112,92,86,108,89,3
79,67,83,75,79,77,67,81,78,84,70,74,88,66,7
87,71,87,87,87,88,66,68,79,93,68,75,90,68,4
99,83,96,100,100,108,85,83,87,105,83,83,105,86,3
123,85,122,127,108,114,86,104,93,129,101,89,129,97,3
104,85,99,103,99,105,83,83,82,105,83,82,101,80,3
104,85,103,99,95,101,79,83,82,101,80,78,105,80,3
103,83,106,106,106,114,90,91,88,115,87,88,111,87,3
99,79,106,106,102,110,83,91,88,111,91,88,106,87,3
63,108,40,34,34,131,135,143,46,133,146,43,139,146,2
111,87,107,112,112,113,85,92,88,113,92,84,109,87,3
95,70,95,95,83,96,75,74,74,96,81,66,100,92,4
31,146,32,32,29,145,150,122,46,138,151,49,138,151,2
31,143,32,29,29,139,150,151,49,138,151,46,138,151,2
31,132,34,37,34,123,133,125,46,117,129,49,117,129,2
107,88,107,107,111,109,87,89,90,112,89,86,112,89,3
79,70,79,79,87,89,71,66,70,76,63,70,76,63,7
107,96,109,113,113,122,96,94,92,114,94,92,114,90,3
87,67,75,79,87,92,74,64,71,82,68,71,93,72,7
83,67,79,87,83,84,66,68,71,93,72,75,90,68,7
29,140,30,30,30,124,135,143,44,129,143,44,124,143,2
32,135,31,34,34,129,136,139,47,125,135,44,125,135,2
108,86,111,111,106,114,83,91,92,115,87,88,111,91,3
99,86,106,106,106,110,87,87,88,115,87,88,115,87,3
108,86,111,111,106,114,90,91,92,115,91,92,120,91,3
34,136,31,31,31,125,135,135,50,128,132,46,128,135,2
31,126,31,31,31,120,131,132,46,128,135,46,128,132,2
29,143,46,31,29,136,146,103,50,118,128,43,139,143,2
34,126,34,37,34,120,120,125,46,118,121,43,118,121,2
37,115,37,37,37,115,120,128,46,122,125,50,118,125,2
111,90,106,98,85,90,68,67,68,75,59,60,60,45,3
120,94,116,116,107,113,88,96,93,118,92,88,113,92,3
34,139,31,29,31,133,150,146,44,134,141,48,134,141,2
112,92,107,111,103,113,83,89,86,104,85,78,92,81,3
57,49,54,54,51,67,46,44,59,62,44,59,62,44,5
54,52,51,54,54,60,46,44,56,73,52,59,76,55,5
71,59,68,72,75,77,67,63,66,73,59,63,66,55,7
111,92,118,118,113,117,96,98,92,114,90,92,105,86,3
111,87,118,113,104,108,89,90,92,105,86,83,101,75,3
40,100,32,32,37,112,118,131,46,119,127,49,114,124,2
107,87,104,109,113,112,92,94,96,114,90,96,119,90,3
111,96,113,113,109,112,89,90,92,119,90,96,119,90,3
63,55,63,63,63,68,53,108,53,85,76,60,74,55,7
112,98,115,106,102,110,83,76,76,98,72,76,94,76,3
70,64,71,75,71,82,69,65,60,78,68,60,90,79,7
34,136,31,31,31,125,139,139,43,128,135,43,128,132,2
34,129,34,31,34,120,124,125,46,118,121,50,118,121,2
37,119,34,37,37,111,105,114,50,104,103,56,100,92,2
111,94,120,120,115,115,94,92,92,118,92,88,108,88,3
49,62,52,52,55,74,61,56,56,67,56,53,67,56,5
53,48,55,55,49,64,50,63,56,79,63,56,67,52,5
60,58,37,52,52,71,61,132,46,96,78,53,71,59,5
81,65,83,79,75,83,67,67,71,85,67,71,81,67,7
75,70,75,79,79,85,67,66,70,84,66,70,80,63,7
57,70,61,58,58,77,67,70,59,80,63,66,76,66,5
99,79,96,100,96,104,78,79,83,101,83,79,101,83,4
32,121,34,34,34,117,125,109,49,105,113,46,114,120,2
91,74,95,95,95,97,79,83,85,101,80,85,110,80,4
96,85,103,103,103,114,86,87,89,110,90,93,114,90,3
71,63,70,73,77,82,60,55,63,78,58,67,78,62,7
83,70,84,81,77,93,75,69,74,85,73,70,89,73,7
27,147,37,30,30,124,146,129,42,119,136,44,124,140,2
99,83,97,92,92,101,76,79,84,102,79,84,102,79,4
60,64,71,67,67,70,55,54,64,64,54,64,71,57,7
70,53,63,67,67,74,55,54,64,67,54,64,71,54,7
70,57,67,71,67,74,55,54,68,71,57,68,71,57,7
115,87,115,111,111,115,94,96,101,122,96,101,122,96,3
69,54,71,68,68,71,52,54,67,74,54,67,77,54,7
81,72,87,87,75,87,74,75,79,96,75,71,93,79,7
46,65,61,54,54,83,70,62,67,81,67,71,85,71,5
75,63,72,68,72,70,54,55,63,66,55,63,73,55,7
71,59,72,72,72,77,58,55,63,76,55,63,76,59,7
68,59,72,72,72,77,54,59,66,76,59,66,76,59,7
71,74,68,72,72,81,67,78,66,92,74,66,84,70,5
57,70,58,54,58,85,67,74,63,88,78,66,80,70,5
72,67,75,71,71,80,66,75,63,86,75,63,82,72,5
54,67,75,67,63,80,70,75,75,86,68,71,79,60,4
75,59,81,77,77,75,60,58,63,78,55,63,78,58,7
79,74,81,84,88,93,75,76,74,97,76,74,89,73,4
112,98,115,111,115,114,94,94,92,115,94,92,111,91,3
66,57,67,67,71,78,55,57,68,74,57,64,74,57,7
73,60,71,75,79,82,62,61,64,78,57,64,78,61,7
81,60,75,84,75,78,65,57,68,74,57,64,74,57,7
81,68,84,88,92,93,73,72,76,94,76,76,94,76,7
73,64,79,75,75,82,69,72,72,82,68,68,78,61,4
115,97,120,115,115,125,94,96,101,122,96,97,122,92,3
69,57,75,75,75,79,59,54,63,77,58,67,77,58,7
71,59,75,75,72,74,58,59,66,80,63,66,76,59,7
107,83,104,109,104,112,85,94,92,110,90,83,114,86,4
117,94,111,102,88,89,73,65,68,74,57,64,78,54,3
84,72,84,88,84,89,73,68,72,90,76,76,94,76,4
111,83,102,102,98,102,79,81,84,100,78,80,96,74,4
115,101,115,115,115,125,98,99,80,128,103,80,128,99,1
111,87,107,107,107,108,88,87,84,104,83,84,104,83,4
85,65,87,87,87,91,63,75,75,93,75,75,100,75,4
75,56,79,79,75,77,58,66,66,80,63,70,80,63,7
72,58,79,75,79,80,59,68,67,82,64,67,86,64,7
75,58,60,56,60,100,81,86,56,97,86,59,97,86,5
87,71,91,87,83,96,74,75,75,90,72,75,90,72,4
79,63,77,77,77,82,64,62,67,82,65,63,82,65,7
112,98,115,115,111,124,101,98,68,120,98,68,125,98,1
92,83,73,81,94,102,79,63,68,79,59,68,87,70,7
67,58,69,66,69,71,57,59,68,75,59,68,75,59,7
67,58,66,69,69,74,61,59,68,75,59,68,75,59,7
98,83,91,95,95,100,81,71,79,93,75,79,96,75,4
98,72,99,99,99,104,78,79,75,100,79,79,104,83,3
59,65,57,57,64,83,67,71,55,85,71,55,81,71,5
115,98,116,112,116,122,99,100,67,123,100,67,123,100,1
91,74,87,79,75,89,67,78,66,88,74,56,80,66,5
91,70,75,72,58,81,67,66,59,73,63,56,80,66,5
91,78,79,83,87,85,71,70,74,84,63,70,84,66,7
116,96,111,111,111,123,100,100,66,127,100,70,127,100,1
75,59,79,72,75,74,58,63,70,84,66,66,73,59,7
79,62,79,75,79,80,63,68,63,82,64,63,79,64,7
87,66,91,88,84,93,72,76,74,93,69,70,89,69,4
49,74,51,54,54,79,68,65,50,82,65,53,74,69,5
88,68,88,84,84,85,65,68,72,86,68,76,90,68,4
57,60,56,53,56,82,69,68,50,78,65,53,78,65,5
53,65,55,55,52,74,65,67,53,79,67,56,75,63,5
85,68,83,87,87,91,70,71,75,93,71,75,93,67,4
98,79,91,95,95,104,81,75,79,96,75,79,100,79,7
51,59,54,51,54,81,71,63,52,73,66,56,84,78,5
87,75,75,79,87,96,70,72,71,86,75,75,90,68,7
68,71,63,71,87,92,78,86,79,110,90,71,110,86,5
83,71,109,96,83,88,78,98,63,110,94,63,101,79,1
113,103,108,108,108,124,98,94,63,119,97,63,124,97,1
77,86,106,115,120,124,104,91,80,106,91,80,120,98,3
84,65,77,77,81,86,68,67,68,83,63,68,87,63,7
102,94,103,103,103,113,88,92,88,113,92,88,113,92,3
98,94,95,95,103,113,92,92,63,113,92,63,113,87,1
102,94,103,103,103,118,99,92,67,118,92,71,118,96,1
107,96,111,111,111,118,96,100,66,117,96,66,117,96,1
112,96,107,111,111,118,96,96,70,122,100,66,122,96,1
72,71,75,71,75,80,59,64,71,86,64,71,86,68,7
111,100,104,104,113,122,100,90,83,124,94,87,119,98,3
99,92,96,87,87,104,81,86,59,101,86,59,110,90,1
107,92,104,104,109,117,92,94,63,114,94,63,110,90,1
111,100,113,113,113,117,96,98,67,119,98,71,114,98,1
87,71,109,100,87,88,74,98,67,110,90,63,97,79,1
87,66,81,73,73,79,57,55,63,82,58,63,74,58,7
83,66,73,73,81,86,64,58,63,74,58,67,78,58,7
96,89,99,95,99,101,86,90,60,114,94,63,114,87,1
113,96,103,103,108,119,94,90,63,119,94,63,119,97,1
81,57,92,92,71,78,62,79,76,90,68,68,90,68,7
99,86,97,111,106,119,90,91,60,115,98,64,120,98,1
102,94,85,89,102,115,91,78,68,100,78,64,104,81,1
73,68,75,71,79,79,63,58,63,74,58,63,77,58,7
69,68,83,79,75,79,59,71,71,81,67,67,81,62,7
85,83,83,83,83,100,85,79,51,96,79,51,89,75,1
111,98,107,107,112,122,96,96,67,118,96,67,123,96,1
79,79,83,75,67,84,78,79,52,90,75,52,90,75,1
111,96,113,109,109,122,96,98,63,124,98,67,124,94,1
91,92,113,113,104,108,92,90,67,110,86,67,105,86,1
100,89,112,108,108,124,90,94,93,119,97,93,114,94,3
113,100,103,103,99,110,86,87,63,110,87,63,110,87,1
104,89,99,95,88,101,86,87,67,110,90,67,110,90,1
71,76,73,73,73,90,79,88,60,100,78,53,87,74,1
106,97,106,111,111,120,98,96,68,122,96,71,122,103,1
98,91,99,103,107,113,88,87,88,109,83,88,109,83,3
111,94,103,103,107,108,85,79,84,104,79,93,109,87,3
81,83,83,87,83,100,81,87,67,109,87,63,104,83,1
85,87,91,91,95,108,88,87,55,104,87,63,109,87,1
89,79,95,95,83,100,78,96,75,113,96,79,109,83,5
87,81,95,95,95,100,87,89,63,112,89,66,112,89,1
91,87,87,87,87,108,85,83,56,105,86,59,105,86,1
95,83,87,83,87,112,100,98,75,110,94,79,119,98,5
109,81,103,103,91,97,79,83,85,101,83,82,105,76,3
104,89,99,95,95,105,90,83,60,93,83,63,97,83,1
103,86,102,102,102,114,87,87,84,106,87,84,111,87,3
95,79,106,97,97,105,80,83,88,106,83,88,106,79,3
95,83,92,92,102,110,87,79,84,111,87,88,102,91,3
70,105,111,88,40,105,122,94,60,111,94,53,106,113,1
73,79,61,61,68,108,92,100,59,109,100,63,104,96,5
68,70,61,64,72,85,75,78,46,84,74,46,84,74,1
99,83,96,96,96,108,81,79,79,97,75,83,97,79,3
99,83,100,104,100,104,81,86,87,105,86,83,105,83,3
103,100,104,104,100,112,92,94,71,114,94,75,119,98,1
100,81,108,103,103,110,83,87,85,110,83,85,105,80,3
79,81,95,84,73,93,75,83,63,93,80,63,89,83,1
100,96,103,112,108,114,94,94,74,114,97,70,124,97,1
70,75,75,71,71,89,73,79,53,98,79,53,94,76,1
66,72,71,71,79,89,76,76,53,98,76,57,98,79,1
54,86,60,49,43,82,87,83,50,82,83,50,78,83,5
94,87,95,103,107,118,96,92,93,123,96,97,123,96,3
73,79,87,83,83,96,81,83,63,104,83,63,104,87,1
89,91,91,95,103,113,88,92,71,109,92,71,113,92,1
111,102,107,116,116,133,103,92,79,123,100,84,128,100,1
91,85,103,91,87,100,87,96,66,122,96,56,112,89,1
