@relation 'satimage-weka.filters.unsupervised.attribute.Remove-V-R3-5,18,22-24,28,31,33,36-37'

@attribute Sp13 numeric
@attribute Sp14 numeric
@attribute Sp15 numeric
@attribute Sp29 numeric
@attribute Sp34 numeric
@attribute Sp35 numeric
@attribute Sp36 numeric
@attribute Sp41 numeric
@attribute Sp44 numeric
@attribute Sp46 numeric
@attribute Sp49 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
94,72,76,87,87,87,70,71,89,71,67,4
94,68,68,83,83,83,63,67,89,67,67,4
94,76,72,95,87,91,70,83,104,75,75,7
94,72,76,87,91,96,74,75,89,79,75,7
125,102,68,103,107,122,99,100,118,67,100,1
108,88,84,99,99,113,92,92,108,63,81,1
89,67,71,83,83,84,70,60,79,63,57,4
89,67,75,83,83,88,66,57,79,71,64,4
77,62,71,75,75,84,66,64,86,75,68,7
89,75,79,91,104,112,85,79,105,87,94,7
118,96,63,104,100,112,92,90,105,59,86,1
118,96,67,113,113,117,96,94,119,63,94,1
96,70,78,84,84,90,68,65,82,67,58,4
112,92,59,99,99,110,86,94,119,63,90,1
122,100,66,108,103,119,94,90,114,67,90,1
86,64,71,79,75,78,65,61,90,72,65,7
86,72,79,92,97,101,83,79,98,80,83,7
119,98,79,102,97,105,87,91,111,57,83,1
110,90,59,92,88,105,83,87,106,53,83,1
110,90,63,102,88,89,76,94,115,68,79,1
114,97,78,98,98,111,91,92,118,60,88,1
114,90,63,111,111,120,94,88,118,68,96,1
114,97,67,111,111,120,98,96,122,68,96,1
86,65,68,83,79,83,59,67,89,71,67,7
102,79,76,83,87,96,78,71,100,75,79,7
115,94,84,112,116,122,99,96,109,71,96,3
106,83,57,75,79,91,78,71,93,55,79,1
75,56,64,68,72,70,58,55,76,63,59,7
108,85,84,87,87,89,71,78,88,70,78,7
108,88,64,91,87,104,87,85,108,56,85,1
91,78,53,72,79,93,75,74,84,52,74,1
104,92,60,95,107,118,96,81,100,59,85,1
109,96,71,91,87,100,81,86,90,52,75,1
96,79,55,79,83,100,81,83,93,56,79,1
73,59,63,95,99,101,83,87,110,89,87,7
117,92,66,103,108,114,98,97,119,67,97,1
119,97,63,102,89,98,83,103,122,71,88,1
114,90,63,98,98,111,91,107,104,64,88,1
78,65,64,95,83,96,74,92,109,84,92,7
111,91,64,95,99,104,85,83,100,63,83,1
77,71,48,63,63,76,66,75,82,52,72,1
118,96,67,100,100,117,92,94,105,67,94,1
118,92,63,109,113,122,100,101,130,71,98,1
105,86,75,97,97,110,94,91,111,53,83,1
101,90,56,71,71,85,76,72,86,53,72,1
110,86,56,92,84,110,87,94,111,57,87,1
130,101,71,111,106,119,97,94,120,68,98,1
124,104,78,115,111,120,98,99,122,71,99,1
119,97,67,102,89,111,94,96,104,60,88,1
98,79,53,75,68,83,67,75,89,55,71,1
90,83,64,83,87,104,85,92,104,71,87,1
102,83,64,83,99,113,88,75,96,67,92,1
111,131,47,36,36,118,128,87,96,55,96,2
78,65,64,71,71,83,70,79,85,75,71,7
100,81,71,87,75,85,71,78,100,78,81,4
100,83,67,83,83,100,85,75,93,63,86,1
113,96,67,100,83,104,89,98,124,71,94,1
104,89,70,73,73,93,75,80,97,63,87,1
104,89,63,73,73,93,75,80,105,63,87,1
90,79,63,92,97,114,97,102,131,88,94,1
97,79,79,92,84,97,76,87,98,72,79,4
101,83,50,69,69,90,76,81,96,46,74,1
97,80,57,73,73,90,76,74,87,56,74,1
97,80,57,73,77,94,79,74,96,60,81,1
97,83,63,81,89,106,87,85,113,64,88,1
114,97,70,111,106,115,94,92,122,71,96,1
119,97,70,106,111,115,94,103,122,76,99,1
90,76,50,75,79,96,78,79,96,48,79,1
102,83,53,79,83,96,78,79,96,51,75,1
98,79,57,71,71,87,74,75,89,51,75,1
94,79,64,83,83,96,81,87,104,63,83,1
106,87,68,103,103,118,92,92,113,71,92,1
131,102,88,112,83,96,85,100,118,71,79,1
94,79,60,83,79,100,85,87,104,63,87,1
96,81,53,72,79,93,79,74,92,52,78,1
108,85,64,103,103,109,92,92,117,70,96,1
113,88,68,103,107,118,92,96,112,70,92,1
122,96,68,99,103,118,96,92,112,66,92,1
122,96,76,79,103,123,100,96,108,66,85,1
128,103,92,111,103,118,92,85,104,78,96,1
