@relation 'satimage-weka.filters.unsupervised.attribute.Remove-V-R10,12,14,18,26,28-29,33-35,37'

@attribute Sp21 numeric
@attribute Sp23 numeric
@attribute Sp25 numeric
@attribute Sp29 numeric
@attribute Sp38 numeric
@attribute Sp41 numeric
@attribute Sp42 numeric
@attribute Sp46 numeric
@attribute Sp47 numeric
@attribute Sp48 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
71,89,30,30,31,133,44,44,29,114,2
87,100,84,88,84,80,70,74,92,114,5
99,90,75,79,81,83,64,64,85,98,1
88,86,84,84,94,87,53,57,94,111,1
95,90,97,92,94,83,60,60,85,102,1
37,124,48,57,64,92,55,55,58,96,5
71,74,64,72,71,74,46,49,71,92,1
71,70,87,75,91,81,78,78,91,96,7
79,81,88,95,75,83,63,63,84,93,1
83,81,91,88,92,90,60,63,75,97,1
96,89,103,103,115,97,67,67,106,114,1
100,89,66,81,92,90,78,78,97,114,1
75,85,63,66,71,87,63,67,75,105,5
73,83,75,71,69,72,50,50,69,90,1
70,72,71,79,73,76,57,57,73,90,1
73,75,75,84,98,91,64,64,94,111,1
103,94,92,102,98,91,68,72,106,115,1
75,80,73,73,79,78,46,50,79,96,1
84,80,89,98,95,88,68,68,103,118,1
71,80,81,85,83,85,64,64,83,104,1
69,76,71,71,75,75,51,51,68,81,1
94,91,103,107,107,92,71,71,103,118,1
77,83,64,68,75,75,59,63,79,93,5
107,96,111,103,104,96,78,74,83,108,1
83,88,83,87,91,92,66,63,83,104,1
