@relation satimage

@attribute Sp21 numeric
@attribute Sp23 numeric
@attribute Sp25 numeric
@attribute Sp29 numeric
@attribute Sp38 numeric
@attribute Sp41 numeric
@attribute Sp42 numeric
@attribute Sp46 numeric
@attribute Sp47 numeric
@attribute Sp48 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
31,125,34,37,32,114,46,46,34,104,2
34,113,61,34,79,83,55,44,32,104,2
31,117,32,34,32,114,46,43,32,104,2
29,115,34,37,45,99,64,68,83,87,2
37,125,37,34,34,143,44,44,34,124,2
32,131,34,34,34,135,44,44,34,131,2
32,133,32,32,34,136,44,44,31,124,2
32,125,32,34,37,116,46,49,40,105,2
34,132,34,37,32,133,46,46,34,122,2
34,135,31,31,32,154,44,44,29,139,2
37,121,34,32,32,139,42,46,32,124,2
29,107,40,32,34,122,50,44,29,114,2
31,114,29,32,40,92,43,43,29,104,2
99,83,40,60,37,120,50,64,69,102,2
49,109,54,45,37,121,51,44,37,128,2
37,136,34,31,31,135,43,46,34,133,2
32,135,31,31,31,131,47,44,34,115,2
43,97,49,66,83,70,71,71,83,87,2
34,133,32,32,34,135,42,46,32,119,2
34,118,37,37,40,111,47,50,40,105,2
34,125,32,34,34,136,42,44,34,114,2
31,143,32,34,34,144,43,43,32,138,2
32,136,32,32,31,143,44,44,34,124,2
27,147,37,30,29,129,42,44,31,124,2
37,120,36,34,37,116,48,48,37,118,2
37,126,31,31,31,132,46,46,36,128,2
51,103,37,34,34,122,49,49,34,117,2
53,76,29,31,29,128,43,40,31,122,2
34,146,32,32,32,146,42,46,32,130,2
39,132,99,87,100,78,82,82,100,100,2
99,88,34,58,32,133,46,46,46,112,2
32,135,37,43,34,120,47,50,43,106,2
29,150,29,32,40,139,42,42,30,140,2
32,146,88,63,89,76,72,57,49,115,2
34,124,31,31,31,131,44,47,31,111,2
91,70,83,72,63,92,56,49,37,122,2
37,118,32,34,34,133,44,44,34,114,2
60,55,31,37,29,128,40,46,42,96,2
34,114,37,40,49,100,63,66,63,88,2
29,126,31,34,29,128,43,50,45,100,2
45,109,34,31,31,135,44,44,31,120,2
34,136,34,31,31,150,46,50,31,133,2
77,75,34,34,31,135,41,44,40,120,2
40,101,29,27,29,128,41,44,31,106,2
31,139,31,31,34,129,48,44,34,118,2
31,107,40,34,27,125,46,49,40,96,2
32,151,45,40,37,126,50,44,34,129,2
31,117,37,29,32,114,46,46,34,104,2
34,129,32,34,32,139,42,42,32,130,2
36,139,95,83,96,81,82,78,83,96,2
31,124,31,29,32,121,44,41,29,113,2
48,85,54,37,79,70,74,63,56,104,2
34,125,32,32,34,131,46,46,30,119,2
31,135,32,34,29,140,46,46,32,122,2
37,114,37,40,37,119,44,44,37,105,2
31,146,37,32,40,114,52,46,29,138,2
79,66,81,77,63,90,53,47,40,119,2
53,107,42,37,31,140,44,44,31,129,2
77,87,75,48,87,96,51,44,29,123,2
34,120,36,34,34,112,51,48,40,113,2
67,85,34,34,37,136,44,44,34,119,2
31,131,36,36,68,92,55,55,64,104,2
37,129,32,37,34,127,49,49,40,105,2
34,136,34,34,31,143,43,46,31,133,2
40,111,89,62,107,85,84,71,83,100,2
34,129,34,34,34,129,44,47,37,114,2
56,97,31,31,31,135,43,46,34,118,2
42,104,32,32,37,124,52,59,60,97,2
30,127,31,31,34,116,44,44,29,111,2
34,140,31,34,31,143,43,46,31,133,2
32,122,37,34,53,101,47,44,37,124,2
43,102,36,36,34,129,44,48,29,118,2
31,122,34,34,34,110,46,43,36,104,2
27,129,30,30,31,140,44,44,34,110,2
34,129,32,32,32,139,46,46,32,114,2
37,122,34,37,34,136,44,44,37,119,2
40,109,34,34,34,125,48,48,34,123,2
37,127,34,34,37,124,44,47,37,120,2
31,142,68,39,87,75,63,48,34,128,2
43,92,48,63,84,73,74,74,84,85,2
43,119,55,69,75,63,68,64,71,75,2
32,133,56,34,81,79,56,49,37,114,2
34,129,31,34,34,121,50,50,36,118,2
98,91,48,75,32,129,48,51,58,113,2
37,112,34,34,34,116,49,49,37,114,2
37,98,45,36,32,108,48,48,37,104,2
29,124,34,29,45,112,44,41,27,134,2
69,79,34,36,37,125,48,48,37,118,2
40,115,37,37,36,128,46,50,34,118,2
32,139,31,34,31,139,47,47,34,131,2
30,142,37,29,46,102,44,44,31,115,2
34,144,95,77,88,80,78,63,63,101,2
45,107,34,29,29,129,43,43,32,122,2
37,133,55,55,75,70,71,68,71,79,2
37,124,36,36,32,121,48,51,37,118,2
34,146,56,34,77,79,56,42,32,130,2
34,113,29,29,32,125,41,44,29,113,2
32,113,27,34,29,128,44,47,34,102,2
34,143,31,29,36,128,43,46,29,133,2
32,112,32,32,30,113,42,42,32,105,2
32,137,29,29,30,150,42,46,30,124,2
31,135,29,31,32,137,44,44,34,128,2
34,129,31,31,31,132,46,46,34,122,2
45,109,46,63,77,65,68,68,77,82,2
34,128,64,51,87,83,63,59,68,96,2
30,109,29,34,49,94,60,68,77,94,2
48,90,49,49,31,113,44,50,46,102,2
84,79,37,40,37,124,44,50,40,111,2
29,143,46,31,45,103,50,43,31,139,2
34,113,31,31,29,100,44,44,34,104,2
32,150,32,40,34,135,46,52,45,110,2
45,62,27,29,30,127,42,46,32,105,2
37,131,31,31,34,135,50,47,31,125,2
81,64,88,75,49,109,50,47,34,125,2
29,133,45,32,43,111,50,44,31,124,2
29,143,29,34,32,144,46,46,32,138,2
31,135,31,31,37,137,44,44,34,139,2
40,112,34,34,34,116,49,52,40,110,2
31,124,34,29,42,104,55,51,40,104,2
34,135,34,34,34,139,44,44,31,125,2
39,117,34,34,32,125,46,43,32,122,2
36,121,34,37,34,114,46,49,34,112,2
91,74,95,83,79,81,66,56,53,108,2
73,90,75,49,77,83,53,44,29,125,2
32,139,53,37,73,83,57,57,55,111,2
51,101,31,29,31,131,47,47,37,106,2
32,122,40,48,71,73,70,74,88,85,2
85,68,91,79,58,100,51,44,34,128,2
34,116,34,34,48,108,44,44,34,109,2
32,144,32,32,34,143,44,44,34,119,2
34,139,31,31,29,146,44,44,32,134,2
37,120,48,36,40,96,44,48,29,100,2
34,125,34,32,29,133,46,46,32,112,2
34,114,34,34,31,122,47,47,37,114,2
32,137,32,32,32,142,46,46,32,124,2
40,109,43,40,62,83,60,64,69,98,2
45,72,37,37,34,113,44,47,31,106,2
31,139,29,27,29,151,46,46,29,138,2
32,141,32,32,32,142,46,46,32,130,2
37,108,29,29,29,135,43,43,29,122,2
29,151,40,30,43,115,44,42,29,135,2
37,116,34,37,31,124,47,47,37,111,2
31,128,29,31,32,125,44,48,37,118,2
87,81,32,37,34,129,46,49,37,117,2
34,126,34,37,36,125,46,43,36,118,2
37,129,34,34,36,121,50,50,36,122,2
34,103,32,32,32,107,43,40,32,100,2
34,124,31,34,34,121,48,48,34,118,2
32,154,40,37,37,131,52,46,40,119,2
34,131,31,34,34,135,44,47,31,131,2
34,129,37,32,32,135,42,42,32,135,2
37,129,32,34,34,131,49,46,34,119,2
29,129,34,32,37,98,52,52,40,97,2
58,100,63,53,37,131,46,42,32,130,2
34,112,32,34,34,120,46,49,34,110,2
55,91,61,71,72,54,67,67,72,70,2
29,114,32,34,32,107,43,43,32,100,2
40,94,34,29,31,114,43,43,29,108,2
37,112,32,32,51,113,46,46,32,101,2
34,118,32,32,43,115,50,47,34,101,2
106,90,62,66,31,132,43,46,48,108,2
29,119,34,34,31,121,50,64,68,91,2
46,63,28,32,37,101,50,47,40,93,2
30,150,43,34,40,113,50,44,31,131,2
34,143,29,31,31,143,46,46,31,133,2
31,142,39,45,37,125,48,51,45,104,2
45,104,32,29,32,135,46,42,34,124,2
29,128,27,27,29,133,43,43,27,127,2
29,133,30,30,29,133,44,47,37,101,2
40,105,49,56,81,68,72,76,94,98,2
34,125,37,34,37,114,49,52,34,117,2
31,124,42,48,32,116,51,44,34,100,2
48,107,37,32,53,114,49,46,34,112,2
53,83,46,34,34,128,43,43,29,122,2
32,139,34,31,34,139,47,47,31,125,2
60,60,60,53,34,116,44,44,29,106,2
34,131,34,31,31,139,44,44,31,125,2
32,112,83,83,84,72,75,75,70,101,2
32,129,32,32,34,136,44,44,37,114,2
60,98,49,40,34,135,47,44,34,131,2
40,92,30,32,29,126,42,44,34,110,2
36,114,48,32,83,85,59,46,32,108,2
34,140,31,34,31,139,46,46,31,133,2
32,116,27,27,30,146,42,42,30,119,2
58,92,34,34,37,127,46,46,37,119,2
31,143,45,37,32,136,52,52,37,117,2
32,141,83,56,95,75,71,56,42,114,2
32,127,37,37,55,102,60,68,73,78,2
49,107,37,37,46,111,60,70,79,97,2
34,124,34,34,31,131,44,44,34,115,2
32,144,42,32,63,90,47,44,34,124,2
32,125,49,53,54,105,49,46,32,119,2
31,140,34,34,29,143,46,46,31,139,2
34,133,32,32,32,139,46,42,34,124,2
37,105,34,39,51,83,63,67,75,81,2
34,135,37,43,69,87,68,64,73,74,2
31,143,32,32,32,144,46,46,32,133,2
73,83,79,75,68,71,67,67,72,77,2
30,157,37,43,31,131,50,50,46,111,2
34,125,40,40,46,104,53,50,53,101,2
34,131,49,53,77,79,64,57,55,98,2
68,88,58,45,37,125,43,43,34,127,2
92,80,37,40,34,125,50,53,51,113,2
31,128,45,34,37,116,51,55,37,113,2
37,115,31,37,29,121,43,50,42,96,2
34,100,29,27,32,120,42,46,30,110,2
29,129,30,32,37,133,53,53,56,101,2
37,125,37,34,34,126,47,47,34,114,2
32,133,32,32,34,136,44,44,34,119,2
45,99,29,29,27,129,43,46,32,108,2
55,68,57,48,37,104,48,51,32,100,2
31,135,32,32,34,129,46,46,34,112,2
34,146,37,45,29,136,46,52,40,112,2
37,129,34,34,31,146,43,43,31,133,2
99,85,37,58,34,122,49,52,49,112,2
34,136,31,31,31,135,46,43,31,128,2
29,120,31,31,32,104,44,44,32,109,2
34,122,37,37,37,111,47,47,40,110,2
45,100,32,32,32,131,46,49,34,114,2
49,87,37,31,31,117,40,43,31,104,2
31,139,29,29,32,151,46,46,29,133,2
29,129,32,27,40,101,52,52,48,90,2
37,119,29,31,29,132,40,43,31,108,2
31,135,31,31,34,146,44,44,34,139,2
31,135,39,45,29,129,48,51,42,109,2
45,103,34,37,34,129,49,46,32,122,2
27,146,49,43,54,72,59,52,37,110,2
37,116,31,45,29,129,48,63,64,93,2
36,107,32,40,29,122,43,46,29,108,2
37,87,29,29,32,104,41,44,32,109,2
77,72,75,63,40,128,47,47,34,131,2
31,107,29,29,40,100,49,43,32,104,2
31,139,31,31,27,146,44,44,32,134,2
40,96,34,29,32,116,46,42,32,101,2
43,111,34,40,36,121,46,50,39,122,2
34,129,34,32,34,136,44,44,34,124,2
45,124,88,40,89,94,53,50,31,115,2
32,133,34,32,31,140,44,44,34,124,2
32,141,100,87,103,86,92,75,81,93,2
91,74,91,73,49,108,47,44,31,124,2
70,83,63,79,77,61,68,68,81,90,2
31,142,36,31,45,100,48,44,32,128,2
58,96,34,34,37,116,46,46,37,110,2
29,107,30,32,29,115,44,47,43,101,2
29,140,30,30,29,143,44,44,34,124,2
34,135,31,34,31,139,47,44,31,125,2
71,70,73,60,40,122,42,44,34,124,2
29,122,32,32,31,122,44,42,29,110,2
30,135,31,31,34,128,44,44,31,115,2
42,78,27,27,27,147,43,43,27,117,2
98,79,36,51,34,125,48,63,58,109,2
34,111,66,37,87,81,60,46,34,104,2
32,125,29,29,32,135,42,42,32,119,2
45,71,27,27,30,135,42,42,28,119,2
31,140,29,34,36,139,46,46,31,128,2
37,126,77,40,95,74,64,46,36,122,2
98,91,34,48,32,125,44,48,34,113,2
34,133,32,32,34,133,44,44,34,129,2
32,139,34,34,31,135,44,47,34,136,2
85,72,79,68,45,116,44,44,34,123,2
91,79,106,75,102,83,76,53,40,115,2
32,133,32,34,43,119,53,60,63,85,2
32,136,32,32,34,140,44,44,34,124,2
95,79,34,34,37,116,46,52,45,110,2
32,137,32,32,32,142,46,46,32,124,2
29,125,32,32,43,111,44,44,31,124,2
32,114,84,70,84,73,74,70,67,101,2
100,85,45,70,79,80,78,82,102,105,2
30,116,29,29,34,113,47,53,49,98,2
37,124,34,34,34,120,47,44,37,120,2
32,104,32,29,32,113,39,42,30,105,2
37,122,77,73,75,78,64,68,75,83,2
39,114,68,61,79,85,63,59,67,104,2
34,135,64,36,83,79,55,44,37,134,2
42,120,88,88,85,76,80,72,81,94,2
32,129,34,34,34,129,44,44,34,114,2
29,139,51,45,53,63,56,52,43,104,2
79,81,73,57,37,126,44,44,31,129,2
83,67,32,43,63,75,67,67,77,86,2
107,87,37,43,37,127,46,52,51,110,2
34,131,34,34,31,139,44,44,31,120,2
30,135,29,31,31,124,44,47,37,106,2
29,100,27,29,32,127,46,46,32,110,2
32,127,43,31,43,102,47,44,31,131,2
45,105,34,37,34,124,44,47,40,115,2
102,83,40,69,36,128,53,71,83,100,2
31,139,29,31,34,137,44,44,32,128,2
94,87,31,34,37,129,44,44,32,118,2
29,132,32,34,32,125,46,49,34,122,2
49,100,48,60,71,58,67,60,67,70,2
37,116,49,32,70,94,56,46,34,93,2
34,133,31,31,31,143,46,43,31,133,2
43,102,51,61,75,62,67,67,72,74,2
37,122,31,37,57,96,56,56,61,91,2
31,136,89,59,91,88,60,60,64,100,2
37,137,91,83,95,75,79,71,77,93,2
75,80,69,49,45,114,46,46,31,139,2
83,78,34,37,34,118,49,49,34,117,2
95,83,46,71,30,135,46,49,51,101,2
36,132,34,32,32,136,49,46,34,127,2
36,121,37,34,32,125,46,46,32,122,2
36,128,34,37,34,118,52,49,34,122,2
40,113,34,36,32,133,48,48,37,118,2
34,107,79,48,83,74,74,59,49,104,2
31,124,39,48,64,92,59,55,61,100,2
34,124,34,34,32,125,48,44,32,113,2
31,139,32,32,34,129,46,46,32,117,2
27,151,48,37,37,115,42,42,29,119,2
37,122,34,40,34,129,44,44,43,105,2
27,129,37,40,49,90,60,63,71,85,2
32,111,81,51,84,76,74,53,43,105,2
37,120,46,49,69,87,68,64,73,98,2
107,87,43,71,37,124,52,75,84,101,2
46,116,36,39,34,133,48,48,40,118,2
31,125,34,32,34,122,49,49,34,117,2
31,143,37,32,56,103,46,43,32,133,2
32,104,40,40,32,120,49,46,32,110,2
43,101,34,29,29,139,43,43,29,122,2
53,114,70,54,88,97,47,44,31,114,2
34,133,45,32,31,136,44,44,31,114,2
36,121,32,29,29,125,46,46,34,112,2
55,98,75,75,75,62,67,67,68,77,2
103,88,37,58,34,125,49,49,43,117,2
100,85,48,77,34,133,53,74,92,101,2
36,125,29,32,32,118,46,46,34,112,2
31,136,40,43,36,125,50,50,45,113,2
32,125,30,32,34,143,44,42,34,119,2
75,79,60,49,37,127,46,46,34,119,2
60,65,52,46,48,96,46,43,29,122,2
45,96,37,37,87,78,63,46,32,104,2
37,131,34,34,31,135,44,44,31,125,2
34,116,48,34,51,75,51,44,29,128,2
32,133,32,30,31,140,44,44,31,114,2
32,133,30,32,31,140,44,44,31,114,2
29,133,31,37,36,107,43,40,31,104,2
37,119,31,34,31,125,50,50,39,104,2
37,126,34,37,36,121,46,46,34,122,2
29,129,32,29,32,127,42,52,37,114,2
32,129,53,40,45,124,46,46,30,119,2
58,104,34,32,30,139,42,42,30,110,2
34,143,49,31,68,85,50,43,29,133,2
43,111,34,34,36,121,50,46,36,122,2
34,122,37,34,34,121,43,46,36,118,2
75,71,71,60,45,116,46,46,32,119,2
31,131,83,64,99,92,67,63,79,100,2
34,135,34,31,37,137,41,44,32,139,2
66,91,34,31,37,133,44,44,32,113,2
37,129,34,31,31,125,46,50,36,118,2
32,118,32,32,31,136,44,44,31,114,2
51,62,29,40,28,127,46,49,45,82,2
37,136,73,55,75,78,68,71,75,83,2
88,76,81,69,54,92,53,46,34,133,2
34,129,103,81,115,90,89,67,71,89,2
34,109,87,61,83,71,75,55,48,104,2
31,140,31,31,64,99,53,50,36,113,2
36,107,37,32,56,100,46,46,32,104,2
34,127,34,34,34,135,44,47,34,120,2
45,116,40,37,34,135,44,44,34,120,2
34,121,34,32,37,120,46,46,32,124,2
34,115,85,66,83,74,71,60,61,104,2
29,122,30,32,34,111,44,44,31,105,2
34,140,31,31,31,139,46,46,31,133,2
32,136,32,32,34,140,44,44,34,129,2
37,133,79,43,108,98,56,52,54,97,2
36,121,34,34,32,122,46,46,32,122,2
29,139,45,37,37,118,52,49,37,117,2
77,79,83,79,79,71,63,67,75,77,2
27,137,43,29,48,90,52,46,30,124,2
62,98,36,34,29,133,44,44,37,118,2
31,146,32,32,37,122,46,49,32,138,2
34,87,29,34,32,112,44,48,37,104,2
32,137,37,43,34,124,49,52,45,105,2
57,101,49,37,40,116,44,47,34,125,2
31,139,31,29,37,129,44,44,32,123,2
52,57,29,31,27,129,41,44,32,113,2
40,114,34,34,34,133,44,44,34,124,2
31,135,37,34,32,125,46,46,32,117,2
40,114,37,32,34,136,42,44,34,119,2
34,135,31,31,32,150,44,44,29,145,2
34,129,32,32,30,131,46,42,34,119,2
34,125,32,34,31,133,44,44,37,119,2
57,78,75,54,79,63,70,74,87,96,2
34,129,37,48,63,73,67,67,67,67,2
31,133,40,29,64,96,46,46,31,128,2
31,135,29,32,29,147,46,46,32,127,2
111,92,49,79,45,109,67,79,95,97,2
34,129,81,45,102,80,67,50,43,97,2
34,121,32,34,49,107,46,46,32,100,2
40,100,32,30,31,129,42,42,27,110,2
34,128,32,34,29,140,46,46,29,122,2
42,124,37,31,29,135,47,50,31,131,2
45,116,53,37,34,135,42,42,32,124,2
37,127,37,34,34,131,44,44,31,120,2
31,132,27,27,27,151,43,43,27,122,2
28,127,29,34,37,113,47,41,34,115,2
32,121,29,32,32,127,42,46,34,110,2
34,143,81,49,91,74,68,50,39,118,2
104,85,51,84,40,115,57,82,92,101,2
34,114,32,30,34,115,47,44,31,101,2
75,78,79,68,91,74,70,63,71,73,2
37,125,34,34,34,131,46,46,34,124,2
46,83,48,45,37,104,51,48,34,104,2
37,116,40,40,43,102,60,64,69,94,2
34,129,29,29,30,142,46,46,32,124,2
32,116,79,43,85,79,68,50,37,102,2
34,116,31,34,31,128,47,47,34,115,2
51,59,32,45,27,129,43,49,40,96,2
103,88,58,91,37,125,49,66,71,100,2
40,122,34,34,31,146,43,43,31,139,2
32,142,37,34,49,113,47,44,31,131,2
40,111,40,43,61,81,68,71,75,87,2
46,104,62,59,95,74,71,68,79,100,2
37,122,31,31,29,135,46,50,34,113,2
37,100,32,32,30,116,42,42,30,101,2
31,143,32,29,29,151,49,46,29,138,2
111,91,51,87,37,125,59,79,91,100,2
34,121,32,34,34,125,49,46,32,117,2
31,140,59,31,83,92,60,53,51,104,2
34,132,45,29,79,107,46,49,49,112,2
31,143,31,31,39,132,43,46,31,133,2
31,135,51,37,83,74,63,46,34,127,2
102,94,73,62,34,132,43,43,34,118,2
34,108,56,32,81,83,59,46,32,101,2
34,125,37,40,40,111,47,53,49,101,2
31,124,34,36,32,112,44,41,37,104,2
31,129,34,34,34,107,43,46,34,108,2
37,104,37,34,31,107,43,43,29,113,2
34,136,31,31,31,139,43,43,29,128,2
49,108,40,34,31,143,46,43,31,139,2
40,128,45,34,45,104,44,41,32,139,2
37,125,29,32,30,135,46,46,34,130,2
27,129,31,29,34,121,40,40,29,113,2
32,135,34,34,34,139,47,47,31,125,2
32,116,34,34,37,113,44,47,34,106,2
63,53,37,53,31,116,44,53,52,78,2
34,142,63,37,81,76,57,47,31,131,2
73,83,63,49,34,135,47,47,34,125,2
34,120,31,31,40,120,44,47,31,125,2
37,113,37,34,37,113,47,50,40,106,2
29,136,31,31,39,114,50,50,57,96,2
29,150,37,29,45,109,46,42,30,135,2
34,121,32,34,34,118,46,46,34,112,2
63,64,53,43,29,124,44,44,31,106,2
34,125,34,34,37,116,49,46,37,114,2
64,75,29,32,48,98,59,67,70,86,2
31,142,91,68,99,79,75,63,58,104,2
31,132,34,37,34,125,46,49,34,117,2
64,67,56,63,70,57,63,63,70,72,2
29,121,32,34,32,116,42,46,32,105,2
75,92,32,32,40,125,46,46,32,112,2
32,139,34,34,31,139,47,44,31,136,2
55,102,75,75,72,58,67,67,72,70,2
40,116,37,34,34,124,47,44,34,115,2
29,133,54,48,49,87,47,42,29,114,2
30,131,37,37,55,98,57,60,69,102,2
34,136,34,31,31,143,46,43,31,128,2
32,144,77,42,88,76,63,47,37,119,2
68,78,29,37,29,129,46,52,43,92,2
32,142,34,34,31,142,44,47,31,131,2
34,135,32,34,32,136,46,49,32,127,2
32,144,32,34,37,133,44,44,34,129,2
30,142,29,29,31,142,44,44,31,136,2
34,113,29,31,29,129,44,48,37,109,2
54,92,34,34,34,133,43,46,29,127,2
31,133,34,31,36,128,46,50,48,104,2
29,113,29,29,29,146,41,41,27,134,2
31,133,34,31,31,139,43,43,31,128,2
34,125,37,37,40,115,53,60,63,97,2
32,135,34,31,31,135,44,47,31,131,2
48,59,27,32,27,133,43,43,29,117,2
37,126,31,34,34,125,46,46,36,118,2
29,128,29,27,43,100,46,43,27,133,2
29,135,37,42,32,129,49,56,49,108,2
37,116,32,34,48,105,59,63,66,79,2
40,105,39,51,64,67,67,67,72,77,2
31,113,36,31,34,108,48,44,29,109,2
34,136,31,31,31,135,43,46,31,118,2
95,88,32,34,34,133,46,46,32,112,2
37,121,34,34,40,113,46,46,34,124,2
40,112,34,32,32,135,46,46,34,119,2
32,113,34,37,37,109,41,44,29,115,2
34,136,31,31,31,143,50,50,31,128,2
37,112,27,29,40,105,52,59,63,90,2
34,125,40,34,32,135,46,42,32,114,2
31,139,31,31,32,133,48,44,34,123,2
32,142,34,31,31,142,47,47,31,131,2
40,120,36,39,34,129,48,48,37,118,2
42,96,29,29,34,118,46,40,29,112,2
29,135,95,64,95,79,71,55,51,113,2
31,139,34,31,34,129,44,48,34,123,2
99,83,40,34,34,131,42,46,34,119,2
107,87,34,49,37,113,52,67,70,101,2
63,57,43,37,29,113,44,44,37,98,2
37,101,37,37,31,110,40,43,31,104,2
29,136,46,31,42,96,50,46,36,104,2
31,136,31,31,31,135,50,46,34,128,2
34,136,34,34,31,139,46,43,31,133,2
37,133,89,81,91,78,84,68,68,100,2
29,121,34,37,32,111,43,46,34,104,2
31,143,40,45,32,129,49,52,43,104,2
29,121,32,32,32,116,46,42,30,101,2
37,125,32,34,32,135,46,46,32,119,2
102,83,40,73,34,132,50,71,87,104,2
37,120,102,71,111,87,80,64,62,94,2
51,103,34,32,34,129,46,46,34,122,2
34,139,31,31,32,141,44,44,32,128,2
37,94,29,29,27,137,41,41,27,123,2
34,124,37,34,34,120,47,44,34,120,2
27,133,30,30,29,136,44,44,29,119,2
37,116,71,43,89,72,64,60,59,98,2
31,135,36,31,51,108,44,44,32,139,2
73,83,31,34,34,133,48,48,37,123,2
40,139,31,37,31,135,44,50,40,115,2
34,135,31,34,31,135,47,44,31,125,2
37,111,37,37,39,103,56,64,61,96,2
27,129,29,27,37,116,46,42,30,124,2
34,131,34,37,31,135,47,41,31,131,2
32,141,32,32,34,142,46,46,32,135,2
32,133,32,34,34,140,44,44,34,124,2
51,92,51,64,63,70,66,70,71,80,2
46,94,51,48,51,67,55,51,45,104,2
32,131,34,34,31,139,47,44,31,125,2
40,116,36,36,34,125,44,44,34,123,2
32,114,34,37,43,101,53,60,56,85,2
40,101,43,49,73,72,68,72,94,86,2
63,90,49,40,34,146,46,46,31,133,2
34,111,34,37,37,122,47,44,34,110,2
69,83,54,54,34,129,48,51,45,113,2
29,100,29,40,30,127,46,49,40,97,2
34,133,31,34,29,132,46,46,34,118,2
43,115,31,31,34,135,46,46,39,122,2
63,90,37,43,61,88,56,56,64,91,2
31,135,31,31,32,137,48,48,32,134,2
31,135,31,31,32,137,44,48,34,128,2
99,83,34,56,31,139,44,64,73,106,2
32,112,29,32,30,113,42,42,30,105,2
29,135,45,29,49,70,52,46,29,117,2
30,127,31,29,37,120,47,47,37,106,2
60,81,60,45,37,129,44,44,34,124,2
46,102,29,31,29,121,44,44,32,104,2
37,125,37,34,37,113,49,49,37,110,2
37,113,83,87,79,71,75,75,79,100,2
36,125,34,34,32,122,46,46,29,122,2
45,114,34,37,32,133,46,46,32,122,2
31,133,43,40,39,117,50,50,34,122,2
29,133,31,31,48,107,50,56,61,96,2
37,127,34,37,34,124,47,47,37,120,2
31,128,31,34,34,129,44,48,29,123,2
32,114,81,81,75,65,70,74,79,97,2
63,92,57,42,31,133,44,44,34,129,2
31,120,31,42,29,121,44,51,40,96,2
27,133,27,27,30,142,42,42,30,124,2
34,122,37,37,43,108,44,47,46,105,2
31,133,31,34,51,114,50,43,36,118,2
91,89,34,51,29,136,44,47,37,114,2
81,72,68,54,34,129,44,48,37,118,2
31,105,31,29,34,104,44,41,32,109,2
39,103,40,51,56,74,66,66,71,80,2
32,116,84,79,81,72,76,68,66,106,2
49,101,59,69,83,78,68,68,75,96,2
29,150,40,46,39,121,53,50,36,118,2
34,122,37,37,40,111,50,53,46,110,2
95,83,32,46,30,139,42,46,34,110,2
34,105,84,67,89,76,72,64,73,86,2
34,83,31,37,29,114,46,46,39,91,2
92,76,31,40,31,132,46,50,51,113,2
49,108,102,77,95,85,80,64,64,104,2
31,131,31,31,32,129,44,44,32,128,2
34,119,34,37,34,114,50,56,51,100,2
79,66,77,73,49,108,47,42,37,119,2
34,135,31,31,29,141,44,48,34,128,2
34,129,32,32,32,131,46,49,34,124,2
31,140,31,31,48,96,46,43,31,104,2
40,114,32,34,34,136,44,44,31,124,2
34,120,34,36,29,125,44,48,34,118,2
31,139,31,31,32,129,44,44,32,118,2
37,116,34,34,37,116,52,49,37,105,2
31,139,31,31,32,137,44,48,32,123,2
49,94,45,68,37,112,63,71,83,85,2
31,133,34,34,36,128,43,46,39,108,2
34,133,34,32,34,131,46,46,34,119,2
32,133,32,32,32,139,42,42,32,124,2
37,116,34,37,37,105,50,53,43,106,2
40,115,43,55,71,70,71,68,75,75,2
40,100,34,49,60,83,63,67,70,75,2
32,135,40,31,59,113,50,47,31,111,2
88,83,94,98,91,78,76,80,95,100,3
113,96,108,108,97,80,82,78,88,89,3
99,86,97,102,94,83,88,88,106,111,3
106,87,103,103,107,87,88,88,111,109,3
106,87,107,107,107,87,88,93,111,109,3
103,90,106,106,111,94,76,72,102,106,3
102,94,102,106,99,88,84,84,107,113,3
112,98,115,120,111,94,84,88,115,120,3
106,87,102,106,107,85,84,84,103,104,3
99,79,96,96,103,90,83,83,95,101,3
83,79,100,96,95,83,83,83,99,105,3
100,78,103,103,102,87,85,89,97,105,3
95,83,104,104,103,86,83,83,103,110,3
99,83,102,97,106,87,84,84,102,115,3
107,88,103,107,104,89,86,90,109,117,3
89,87,103,103,107,83,84,88,103,109,3
91,79,106,102,102,79,84,84,98,98,3
112,94,111,115,111,91,92,92,115,120,3
107,87,104,104,95,83,83,83,99,110,3
103,83,113,109,112,94,92,96,112,119,3
111,92,104,109,112,94,92,92,117,119,3
108,86,97,106,111,87,84,92,106,111,3
112,88,111,116,109,89,90,90,104,117,3
113,92,108,112,115,94,97,97,115,114,3
103,86,106,106,102,87,88,88,106,111,3
98,79,95,99,95,79,84,84,99,104,3
107,92,109,109,108,86,87,83,95,97,3
103,92,103,103,104,85,86,86,96,104,3
95,78,95,99,100,81,82,78,96,100,3
95,79,102,102,111,87,88,84,102,106,3
112,92,111,111,118,96,95,90,104,112,3
107,85,107,111,109,89,86,90,113,112,3
111,92,104,104,112,90,83,83,99,110,3
108,90,111,106,106,91,88,92,115,120,3
104,92,108,108,106,87,89,89,102,110,3
111,94,111,111,112,92,92,88,107,122,3
106,87,112,107,107,83,84,79,95,100,3
95,83,102,92,94,79,84,84,94,102,3
106,87,95,103,107,92,93,97,111,123,3
106,87,111,111,112,92,88,88,103,108,3
107,96,91,104,103,90,92,87,112,114,3
100,85,103,103,106,87,89,93,111,114,3
106,90,111,106,112,92,88,84,99,108,3
