@relation 'magic-weka.filters.unsupervised.attribute.Remove-V-R1-2,9,11'

@attribute FLength numeric
@attribute FWidth numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
33.6576,20.2021,16.8909,g
60.0531,27.5988,5.57,g
20.1371,10.9384,27.8812,g
22.2888,12.2423,14.999,g
26.7383,24.5031,33.424,g
17.6821,10.7664,61.229,g
34.5936,22.723,7.1144,g
35.4211,15.4772,8.507,g
21.7495,9.7791,10.7089,g
28.126,19.7273,20.468,g
100.011,33.4215,1.9529,g
25.4425,14.4105,12.861,g
12.9336,11.1805,44.4625,g
36.7253,19.057,10.921,g
22.1393,10.9032,7.9221,g
25.7808,18.8246,3.0162,g
39.5334,15.2625,4.914,g
37.3397,20.437,3.892,g
31.3598,24.3563,75.9302,g
67.8374,19.9017,6.1571,g
20.0686,14.4481,24.5094,g
104.061,14.115,0.091,g
26.9291,11.9546,26.935,g
27.1266,12.3249,3.64,g
29.6626,9.2293,8.1489,g
79.6714,32.2921,4.573,g
31.6204,14.3757,11.5864,g
20.2662,7.1979,72.587,g
20.7693,10.3513,2.752,g
51.326,17.6006,7.26,g
37.8758,15.6684,8.426,g
39.3034,16.2019,23.734,g
28.3463,13.4075,6.785,g
26.1423,15.0354,2.4225,g
55.3617,33.223,13.822,g
61.0765,22.1349,7.7011,g
53.6201,20.2256,41.257,g
45.6204,33.144,3.6192,g
31.5758,26.4066,87.7159,g
21.0834,16.5408,48.7767,g
30.3343,20.6495,9.129,g
20.017,9.5305,55.3309,g
96.1,21.5383,5.9111,g
24.1889,0.0037,0.0002,g
35.3463,17.0601,7.6086,g
60.4957,17.6753,15.639,g
31.0187,15.6989,19.3334,g
27.4953,16.4672,7.113,g
93.0034,28.1488,1.64,g
24.6574,18.8849,20.618,g
56.7558,19.1792,8.026,g
29.638,22.3916,52.0176,g
75.5502,29.2845,3.6374,g
39.7281,12.2391,5.802,g
29.8766,18.9538,14.8934,g
118.287,14.0713,0.0349,g
78.6393,16.803,2.261,g
24.312,11.9028,17.458,g
70.5426,13.0408,11.72,g
32.1456,20.0292,8.564,g
17.0685,11.0829,73.3106,g
42.0495,21.5449,5.655,g
61.1704,18.0292,4.301,g
12.6721,11.7224,74.518,g
12.7729,11.5667,35.8442,g
74.4856,26.1142,15.2135,g
41.3433,12.2299,9.474,g
18.3905,18.1715,60.2553,g
41.694,18.2801,3.4088,g
25.235,18.4821,76.696,g
32.6838,11.6639,7.3877,g
91.9014,31.4596,2.1455,g
52.9275,18.7925,3.259,g
17.9964,6.7132,14.3817,g
28.6854,16.3383,36.3353,g
21.0636,10.6847,11.615,g
63.0077,21.1637,10.028,g
20.1855,16.2878,65.8,g
25.1525,19.4973,85.328,g
13.8125,9.3185,49.1374,g
25.8508,12.6108,6.352,g
44.4396,16.6392,7.831,g
37.914,17.7641,0.49,g
37.7923,19.3567,8.4288,g
38.8861,18.1801,13.175,g
42.9701,21.134,0.501,g
20.1492,11.4758,35.676,g
96.5547,23.1913,1.5716,g
96.5847,37.4755,0.846,g
16.3081,11.2645,16.3315,g
22.8654,9.1517,7.576,g
13.2771,10.689,41.248,g
100.325,17.6345,3.5551,g
34.4984,10.7224,6.43,g
50.9972,11.5078,1.2785,g
158.532,16.6652,6.673,g
13.1662,10.6832,2.2784,g
16.6298,11.2952,59.9534,g
21.9208,16.679,11.79,g
21.1531,16.4359,7.158,g
101.736,24.9284,7.025,g
81.5335,22.3432,3.1709,g
54.5124,19.5018,1.7074,g
33.3747,16.9277,13.511,g
25.889,16.5543,3.6582,g
22.3085,8.75,4.5212,g
34.975,17.6827,27.846,g
58.556,25.66,0.052,g
23.5984,17.6638,87.6397,g
59.534,27.4756,6.0118,g
107.237,64.1651,0.8238,g
26.6038,18.6558,68.2129,g
18.9358,17.9101,78.822,g
31.961,15.9851,5.658,g
18.8959,13.9765,38.364,g
33.8389,17.0457,17.1,g
16.4922,11.5726,21.362,g
48.8644,25.8063,5.42,g
27.406,12.0315,15.928,g
36.5896,15.3447,2.1648,g
19.8813,7.3705,66.271,g
64.62,21.5068,0.6186,g
47.8173,14.4548,2.529,g
13.15,10.9523,28.553,g
23.9025,17.3947,14.9967,g
36.8172,15.698,22.259,g
62.1358,23.9629,1.797,g
20.5928,16.3166,37.511,g
21.9021,11.1088,56.0249,g
58.6289,24.0694,2.2837,g
17.5277,7.466,69.8962,g
77.0603,14.9248,2.565,g
26.0604,11.7726,84.1351,g
89.9295,28.1804,3.2204,g
45.1593,20.3707,2.219,g
36.4896,14.4627,4.7061,g
36.7473,20.8996,10.7848,g
30.1632,22.9526,87.2246,g
26.9932,11.0517,7.251,g
22.0892,11.3512,7.8401,g
100.153,26.2996,4.7858,g
96.0679,26.9201,3.045,g
38.4804,19.9609,18.183,g
27.028,10.1215,65.9551,g
12.7589,11.615,18.908,g
93.3775,33.6521,4.669,g
39.7304,17.798,5.7523,g
15.166,11.7786,61.787,g
34.1337,21.96,6.902,g
33.7548,11.2156,11.3175,g
35.9189,17.2552,2.7747,g
85.1815,34.5239,3.888,g
49.9619,12.124,23.091,g
100.557,51.083,2.128,g
90.3407,32.6386,4.7264,g
58.8125,20.0974,7.244,g
16.9836,10.7925,33.7063,g
97.4933,36.4169,1.9247,g
17.5783,10.551,19.37,g
47.7336,16.9892,1.3785,g
39.4323,19.5409,3.7246,g
12.7235,11.629,78.9582,g
56.6471,23.4727,8.8062,g
69.1518,11.6149,2.023,g
68.0676,34.4459,6.31,g
87.2434,57.1764,3.825,g
41.032,26.6866,2.4506,g
32.5517,12.968,15.486,g
59.701,22.4834,8.806,g
20.3858,10.6093,27.036,g
71.5268,27.2605,12.5712,g
81.2835,30.3354,2.695,g
23.531,13.698,35.1268,g
87.0503,21.4098,1.4973,g
44.8328,11.8428,6.682,g
45.247,18.3274,2.3869,g
20.155,7.2713,39.6284,g
31.1134,21.4521,65.437,g
43.03,19.1207,4.3534,g
30.9096,17.6984,10.519,g
40.9787,17.3368,16.181,g
54.2633,9.2535,11.112,g
35.4335,17.1768,25.724,g
79.4075,23.3542,8.772,g
29.2374,13.659,1.9738,g
29.1562,13.4645,8.3777,g
29.6384,18.1643,16.691,g
89.0973,27.4427,1.6024,g
56.0473,26.1965,5.344,g
12.9548,11.3093,66.059,g
81.8952,31.9264,4.362,g
19.9263,16.7442,2.579,g
20.3102,12.3589,3.08,g
19.516,12.7389,85.9912,g
76.6071,38.925,3.7384,g
24.6529,12.0116,5.5765,g
51.7553,22.3026,1.6967,g
78.1358,32.8478,7.5801,g
53.9765,21.0655,1.843,g
22.5682,11.5906,35.141,g
33.9827,23.0086,7.927,g
53.1378,23.854,5.6592,g
62.3838,29.4254,0.094,g
29.2639,24.8505,59.896,g
92.2557,23.5058,0.224,g
19.7513,7.383,62.3181,g
68.0565,38.609,13.7508,g
27.3546,11.1653,13.6063,g
12.9327,11.1117,73.437,g
13.2223,10.4581,48.129,g
19.1573,16.9044,11.763,g
25.738,7.1952,39.52,g
40.948,13.2824,4.687,g
50.1452,22.7334,1.2521,g
19.8738,12.7679,12.8719,g
79.1583,24.6871,13.056,g
20.5478,7.245,66.4659,g
67.4012,21.5689,2.729,g
74.5996,18.6462,2.591,g
25.5998,12.9419,62.509,g
82.711,18.7608,2.356,g
19.2724,13.4125,17.8512,g
39.1154,23.9109,4.253,g
26.4947,12.5296,12.583,g
29.9919,15.2295,4.0005,g
40.7215,22.015,4.1303,g
32.6779,16.3144,19.517,g
26.5139,16.6063,7.5418,g
48.1464,13.6477,8.55,g
87.0127,30.2997,1.9882,g
24.6841,12.1077,13.854,g
46.7412,22.3069,8.8499,g
38.909,19.5587,2.8165,g
74.9136,18.5945,4.002,g
12.9161,11.1984,87.3306,g
42.6295,18.4729,21.504,g
22.4686,6.4046,18.2554,g
74.4627,24.6191,4.1034,g
34.9246,19.108,12.5959,g
21.9839,11.6782,19.9366,g
73.0436,28.8003,1.611,g
30.7086,14.5304,12.3433,g
25.6723,11.1212,2.303,g
38.9232,12.2752,22.7058,g
47.2951,17.9388,9.3398,g
22.3664,12.5096,30.245,g
12.6588,11.7625,84.7568,g
23.6494,12.9157,37.039,g
83.8233,33.119,3.155,g
23.7934,19.9988,33.4374,g
12.9053,11.1999,47.135,g
48.1337,22.3934,14.1339,g
21.4822,6.9123,13.7252,g
66.1343,19.7841,4.103,g
17.4468,11.0266,56.1897,g
23.9164,15.7092,68.0783,g
77.6007,23.2756,17.6219,g
18.4336,7.4759,52.881,g
31.9453,16.2592,1.2725,g
68.9956,16.3591,6.3649,g
104.424,54.866,1.29,g
36.9368,17.8623,3.5273,g
20.6824,7.2216,23.4492,g
64.4978,19.6105,6.772,g
40.0616,17.2468,3.265,g
39.6409,31.0247,25.219,g
95.5353,16.219,6.552,g
26.1602,9.7963,20.6134,g
76.701,15.0239,4.783,g
88.0604,48.4512,8.013,g
29.2173,16.5646,8.7761,g
70.3003,25.9827,0.519,g
17.3976,7.4426,26.7597,g
31.1871,16.2535,3.3099,g
68.5755,24.7781,9.748,g
22.4091,6.5297,34.606,g
19.9214,12.7713,8.3678,g
20.1501,7.2931,28.5692,g
36.1804,20.2488,22.233,g
44.8497,18.4744,11.1617,g
30.7392,19.9317,10.8862,g
31.0838,26.4671,22.6709,g
38.2907,33.7175,83.6828,g
33.2576,25.5058,27.256,g
36.7954,12.683,6.47,g
102.363,37.04,0.709,g
64.0108,21.0758,3.9371,g
56.6302,20.7798,4.1871,g
51.6326,21.2464,8.545,g
27.6649,17.404,3.5068,g
12.6451,11.7799,61,g
15.0229,12.2192,46.146,g
26.2873,11.4751,14.527,g
67.4097,18.461,1.797,g
12.4334,12.0458,61.71,g
80.7382,21.9043,1.789,g
32.3988,21.6611,34.772,g
56.3949,22.885,3.4732,g
60.0423,21.4568,52.36,g
84.0324,29.9255,1.839,g
23.4077,21.8669,8.293,g
13.2183,10.8221,7.022,g
29.7142,18.3829,67.617,g
12.8337,11.5004,9.9252,g
26.6497,18.45,11.7935,g
94.4748,20.942,3.4604,g
30.6982,16.7852,22.856,g
110.567,31.4565,1.9947,g
62.3448,32.0626,7.61,g
20.0758,9.4666,34.4105,g
128.315,32.0179,23.202,g
97.2927,25.5448,9.6868,g
45.71,19.8224,4.655,g
21.6476,6.7539,48.7888,g
36.369,12.5435,13.7183,g
45.9608,19.8827,1.305,g
33.3767,12.7573,20.889,g
69.8407,23.3806,4.3842,g
20.1931,7.0939,53.202,g
79.7636,39.5237,6.664,g
60.4752,19.7973,4.335,g
49.1701,25.8629,8.474,g
21.4278,6.8068,45.363,g
21.0981,10.0481,66.57,g
65.7938,25.0718,1.8622,g
74.8174,25.8454,4.8815,g
51.9031,18.659,1.6997,g
53.6614,28.9423,15.377,g
79.9145,35.7305,2.605,g
31.5877,19.981,0.5867,g
66.9069,24.5527,7.311,g
36.1576,20.6371,7.335,g
25.7531,10.5474,42.2302,g
50.0306,21.527,11.877,g
13.0095,11.0528,63.742,g
78.4952,34.573,3.515,g
62.2195,24.2531,1.5585,g
50.4152,22.9184,15.5478,g
25.1784,22.1139,85.181,g
31.9036,18.0421,14.7783,g
104.897,16.5823,11.241,g
37.0047,13.8247,4.1448,g
46.2193,17.5535,1.8823,g
33.2708,27.8147,43.7444,g
25.4704,16.0388,9.761,g
32.916,19.0942,19.7462,g
31.0155,12.8252,9.17,g
23.1808,20.7163,1.8065,g
17.3517,11.038,73.1435,g
63.4459,14.9042,51.5694,g
66.2685,19.0117,8.811,g
30.2497,15.8214,20.2662,g
62.0676,16.925,0.026,g
21.8056,0,55.95,g
38.6401,19.708,87.5682,g
29.417,18.9528,88.4473,g
28.6608,19.1477,89.5806,g
45.6008,9.4267,6.792,g
27.9856,19.2893,15.8311,g
29.6044,12.0723,21.004,g
64.6203,18.2201,4.7354,g
45.1692,18.3499,9.293,g
44.5449,24.7786,4.7435,g
48.267,14.0979,40.3788,g
31.8517,9.894,9.621,g
64.775,24.0241,0.656,g
18.9129,15.6166,47.437,g
23.0043,19.2486,31.2545,g
52.1771,23.834,3.737,g
43.2949,12.6941,0.5486,g
20.724,10.442,13.056,g
66.2943,23.1329,2.314,g
18.8956,16.6437,8.4598,g
86.4837,30.3894,0.6946,g
17.5265,11.0555,26.8207,g
92.7646,43.1607,0.964,g
37.1805,8.7493,22.9248,g
37.6961,20.2253,1.203,g
67.2381,23.3964,6.5364,g
25.2864,10.0618,8.436,g
44.1203,20.2104,29.21,g
19.761,12.2279,36.6026,g
26.1141,15.7883,4.7719,g
102.0005,22.0017,88.4636,h
38.0195,12.6736,24.5402,h
134.8313,43.1658,19.1729,h
18.0326,10.7285,69.938,h
66.2369,49.4871,40.3129,h
177.656,55.8744,2.3331,h
35.3626,13.3916,85.0826,h
23.4195,15.4552,83.1994,h
149.861,64.3038,62.744,h
39.6185,11.2531,6.6547,h
112.1475,22.1891,9.6688,h
102.346,12.357,20.689,h
25.7838,13.3367,20.3804,h
40.4736,27.348,32.3135,h
31.6176,14.2639,54.251,h
27.998,19.7625,86.5286,h
27.4892,17.1467,12.0123,h
56.7399,12.663,7.2318,h
35.574,31.565,80.6784,h
50.1122,27.2217,85.7234,h
87.0717,20.0639,31.418,h
26.954,20.0649,78.6701,h
22.448,14.5589,20.0817,h
30.8152,12.0368,41.5882,h
108.9514,34.5964,42.3299,h
194.8482,169.6876,1.1486,h
68.1129,28.1608,36.0399,h
98.1819,72.8596,43.207,h
26.2678,8.3206,51.5742,h
14.8256,9.8085,83.6406,h
21.3122,5.9538,47.817,h
124.742,48.1381,7.538,h
130.8848,37.5515,12.094,h
28.0121,11.474,44.761,h
213.6676,42.1084,15.1733,h
303.5676,38.31,71.5012,h
64.9935,16.6946,25.5893,h
45.847,9.1216,11.7782,h
37.2093,12.1956,46.1597,h
74.2173,30.7469,60.9658,h
21.1974,15.3983,76.589,h
32.1865,15.0783,8.797,h
36.4676,17.3779,46.7456,h
47.8229,10.0342,26.9319,h
32.6247,9.1384,19.5734,h
46.3757,15.9563,84.6939,h
74.8745,16.9201,4.7291,h
42.5896,27.5117,41.5633,h
16.2152,13.0743,45.8852,h
79.8789,12.566,65.2268,h
53.586,3.1711,15.9907,h
99.2092,88.6612,2.8,h
8.2311,7.8292,36.76,h
134.088,52.1971,23.0198,h
186.4867,62.6425,67.9583,h
180.1275,89.0307,84.8175,h
38.9227,11.6441,8.727,h
26.3889,12.5779,57.7917,h
100.9329,17.1969,88.4878,h
76.9149,29.3619,53.2285,h
59.9073,11.5772,34.4499,h
32.9807,18.9881,64.293,h
191.9532,74.8707,51.4866,h
55.8337,22.6487,9.461,h
58.3776,30.9426,22.8748,h
33.1934,10.4132,60.397,h
12.898,9.3741,56.9702,h
35.6466,29.5726,88.9949,h
271.437,190.139,64.5036,h
107.571,37.1208,24.561,h
161.4795,83.0297,86.6275,h
303.2787,40.3691,73.703,h
25.2651,17.9293,46.9569,h
112.902,56.9442,73.2598,h
103.1844,57.2482,41.5666,h
78.7876,23.4769,28.226,h
197.588,45.0482,55.245,h
53.2843,13.1071,88.8151,h
19.1674,12.9658,7.9106,h
112.388,54.2316,10.8136,h
16.3932,14.4791,13.5955,h
216.8238,133.2414,84.4006,h
224.684,25.1105,53.803,h
19.2365,10.0426,41.0769,h
92.7481,49.2103,37.0921,h
180.0573,25.183,18.3953,h
27.5001,8.1356,88.5843,h
20.5893,4.4121,51.5765,h
112.628,79.1995,65.6493,h
121.1309,52.1726,15.6468,h
108.2292,11.947,7.8289,h
35.8012,11.1362,37.256,h
30.0286,12.8014,62.3642,h
23.0836,10.7517,84.3428,h
26.1317,11.9454,10.5074,h
62.7337,9.7475,78.1012,h
60.8079,18.2385,2.6888,h
132.57,75.067,58.863,h
30.0741,7.4778,78.5791,h
38.4589,16.9062,29.5189,h
104.472,25.876,4.296,h
21.1218,12.4646,30.8984,h
110,28.8437,7.3746,h
23.2115,16.8677,12.4823,h
18.6742,12.4659,38.7916,h
25.8463,11.1219,3.61,h
160.072,74.9644,31.7505,h
182.252,28.4761,55.435,h
36.111,9.0128,5.3533,h
49.8633,21.9727,77.711,h
58.505,9.8665,10.3211,h
104.972,61.6853,10.381,h
95.2551,29.3494,11.6527,h
12.4392,5.6744,8.4374,h
149.0281,87.5812,73.4484,h
145.0981,37.3401,0.7016,h
56.6726,24.6349,10.2461,h
15.2473,9.6954,3.0382,h
101.9189,50.8736,19.2345,h
95.2311,73.4411,56.829,h
119.83,55.8508,77.7234,h
20.93,10.5237,66.697,h
24.7988,4.2995,38.354,h
29.6864,6.5504,36.9671,h
14.6728,11.1242,83.1264,h
106.9951,43.6072,7.1503,h
67.4856,24.014,39.7288,h
48.7057,14.4348,21.1081,h
16.2957,9.4793,40.3177,h
21.3376,0,27.123,h
23.0238,10.5568,53.3703,h
32.9103,9.9051,82.0562,h
44.7389,8.798,80.5241,h
103.712,35.4059,60.1451,h
21.6838,14.593,22.8694,h
26.7459,18.4388,22.4767,h
140.283,42.161,41.5116,h
143.3456,72.5993,85.3628,h
27.9409,12.9407,15.2077,h
42.3703,22.6132,37.9786,h
51.1555,40.1511,31.398,h
38.0349,12.8489,40.2139,h
56.4481,22.4001,48.8909,h
25.6521,23.0307,85.5133,h
24.204,10.0413,22.2515,h
23.4414,10.3625,74.136,h
28.6805,7.9556,62.941,h
19.3139,12.2773,63.5259,h
150.3307,28.3722,52.7773,h
42.7949,20.0162,37.684,h
36.7918,6.9047,3.6592,h
94.8772,29.4697,1.374,h
118.395,26.2883,10.435,h
61.7023,14.7348,71.9639,h
13.4492,9.9891,78.478,h
23.4666,15.4531,61.1034,h
111.668,90.6032,47.5204,h
24.3806,15.6248,34.0116,h
19.0819,16.9368,13.1186,h
51.9638,21.2821,1.0636,h
16.8922,5.5166,80.4352,h
18.3486,12.6965,1.6196,h
177.368,151.703,0.0993,h
102.7604,21.2461,69.6356,h
79.5533,45.0886,25.4271,h
122.506,25.8571,69.256,h
59.0366,29.638,32.414,h
205.2334,31.0516,21.4383,h
39.6993,14.0071,50.0701,h
17.323,10.9981,31.882,h
8.4802,5.3657,6.0744,h
146.539,94.1871,33.9366,h
111.329,79.5023,81.6471,h
26.0516,16.0952,11.9463,h
84.2891,58.8586,39.6411,h
72.6148,18.7599,56.6254,h
130.308,13.303,49.759,h
98.9198,15.6593,67.3458,h
22.9464,18.4975,30.529,h
69.9392,60.9196,66.0965,h
126.7675,85.4938,32.4884,h
27.8745,14.7574,4.331,h
173.137,45.998,48.6757,h
141.967,51.2485,47.14,h
42.7346,8.8932,45.0688,h
13.3932,10.3398,6.478,h
25.9888,8.5678,44.8164,h
95.5653,18.2896,37.5814,h
29.3804,10.8214,5.6476,h
23.3769,12.8019,65.5775,h
135.0778,41.7495,59.614,h
64.5254,46.8133,26.525,h
121.6529,46.6521,36.2947,h
11.9675,7.3042,20.9052,h
38.9505,10.6421,61.454,h
137.3998,95.3744,28.3911,h
12.869,10.5742,37.4304,h
101.462,17.5033,22.298,h
65.1269,15.2743,72.0462,h
54.9902,18.0423,12.1284,h
45.8136,20.989,75.4059,h
25.7625,16.629,20.9026,h
86.2251,30.2328,68.428,h
17.3757,8.9842,44.5518,h
91.8196,28.9136,85.3089,h
32.7936,19.1407,89.9076,h
44.7358,28.6487,89.9042,h
180.7054,99.6185,68.8813,h
117.291,38.9629,83.486,h
22.9433,11.9638,36.284,h
84.1042,23.3751,4.8025,h
9.9191,6.874,54.6087,h
113.2104,28.0599,9.8037,h
21.1241,6.9295,75.894,h
125.8656,27.6203,18.2276,h
35.0604,26.8094,85.5947,h
36.1485,18.4435,72.777,h
68.4537,41.0211,18.6079,h
85.5376,14.5196,87.2812,h
31.5516,10.9989,57.633,h
36.514,23.9292,73.9862,h
12.7246,9.0884,83.6171,h
55.3951,22.511,22.574,h
113.725,40.6034,20.2614,h
22.8998,10.4377,84.7038,h
61.7253,12.2585,17.7747,h
57.592,17.2346,26.7966,h
16.5057,13.608,11.851,h
57.6994,15.0819,50.6926,h
105.348,46.9254,10.196,h
25.2166,11.0266,71.0579,h
136.416,88.1951,78.348,h
25.0966,9.6939,30.7288,h
59.1593,12.3848,51.8434,h
48.6979,25.7886,69.0297,h
24.7731,21.3805,53.7318,h
35.4794,23.8385,88.6604,h
34.3841,5.9653,83.3564,h
21.747,6.7952,71.246,h
132.405,16.8357,33.317,h
149.948,54.6444,26.043,h
65.7635,19.7758,47.095,h
109.4953,44.9369,39.4314,h
118.743,27.2006,9.051,h
161.555,110.208,58.62,h
149.484,71.922,57.703,h
134.515,26.6047,16.052,h
19.3124,9.6364,71.3695,h
93.2473,27.8615,10.055,h
55.958,32.1315,45.4669,h
139.188,70.5973,67.0964,h
19.0828,12.085,45.0719,h
59.4168,8.8394,88.9233,h
195.3829,50.245,42.7007,h
122.811,62.1895,25.743,h
131.467,101.345,59.555,h
85.2941,79.5291,89.2721,h
28.8128,11.5802,46.5083,h
56.9892,27.8128,85.5277,h
202.5795,65.7137,36.7271,h
125.306,50.3371,19.2743,h
30.972,16.6823,53.4668,h
164.7008,82.4579,62.6572,h
67.6087,26.6783,79.6662,h
24.1699,18.731,5.1352,h
27.0694,21.8262,5.0893,h
27.1642,11.8179,15.5513,h
19.4865,7.3947,9.768,h
95.0744,23.0603,26.4577,h
51.6228,22.3215,58.805,h
27.9583,14.0395,40.4651,h
64.2169,18.1686,33.9807,h
136.3993,61.6681,42.8892,h
20.7721,2.9223,13.7997,h
54.8335,12.8325,24.614,h
13.3408,9.739,73.701,h
19.4204,6.6496,46.9609,h
17.6877,12.4821,6.794,h
52.1023,18.8016,74.2446,h
21.8272,6.5965,15.2163,h
150.054,84.342,78.7196,h
206.7469,70.6047,80.4459,h
19.4335,16.7343,82.9906,h
126.6356,66.5995,61.4309,h
33.1272,20.3221,84.9179,h
204.7281,60.6826,58.3028,h
20.9817,12.0172,52.2331,h
23.8951,22.4777,79.7671,h
47.6002,14.8699,69.4851,h
24.3082,8.3714,7.024,h
26.4689,21.5712,75.699,h
28.4417,9.0919,31.4607,h
41.3691,29.9681,24.194,h
30.5826,19.963,26.3203,h
29.0263,15.184,41.0899,h
129.5264,32.9089,83.88,h
60.1109,9.081,74.056,h
221.538,56.9025,14.1535,h
121.4587,109.9068,26.9872,h
43.4117,20.8084,85.8773,h
44.6944,15.4992,36.465,h
175.6198,49.0693,46.2451,h
98.1339,54.5318,16.565,h
38.8369,6.5104,16.1763,h
27.7915,24.8076,24.7819,h
109.615,71.1053,52.6052,h
35.1053,7.433,88.1033,h
20.5434,8.9884,39.6377,h
42.2743,8.8542,81.6438,h
18.8526,8.564,83.5139,h
39.3361,17.7954,66.7342,h
69.9884,23.7658,38.6209,h
32.705,11.1606,50.3919,h
83.8422,36.9681,30.396,h
24.8627,9.8029,72.0986,h
35.7042,11.6446,36.37,h
21.2214,21.1054,87.7584,h
79.7511,26.878,2.4255,h
49.7866,26.2582,42.4042,h
13.0278,10.5102,9.562,h
242.492,90.6041,88.1017,h
16.5577,14.0479,38.5063,h
27.3815,17.9356,34.259,h
43.1582,11.7072,63.2298,h
89.946,20.1616,27.74,h
19.3169,6.0723,45.3267,h
169.049,40.4598,46.4011,h
30.4835,10.8071,44.3989,h
128.08,64.6057,36.7364,h
123.62,27.3891,25.569,h
77.2493,46.1283,59.2516,h
75.792,50.073,0.6296,h
132.702,59.5064,54.778,h
231.2198,41.703,75.7118,h
73.0346,11.1193,15.537,h
15.0914,12.6878,42.7974,h
33.7819,2.7118,11.6642,h
49.8798,38.312,56.821,h
15.806,11.77,15.8601,h
26.8521,5.3971,60.8686,h
115.593,15.7533,54.3338,h
124.6926,65.8641,21.0201,h
73.9831,14.8533,8.5651,h
129.482,77.0001,49.472,h
12.7405,11.5999,50.2015,h
23.4278,17.2986,18.8023,h
47.5061,11.3387,21.389,h
185.6516,40.9804,47.2783,h
190.008,133.858,32.083,h
16.3285,13.0764,47.7815,h
108.6269,24.5233,15.2362,h
91.2813,15.2824,66.8335,h
19.5122,18.7608,43.126,h
139.579,31.3385,9.2489,h
72.5875,17.0188,87.3017,h
33.3877,15.0465,66.4296,h
33.9844,5.0908,46.603,h
18.8087,12.4114,11.8816,h
92.1716,29.656,61.762,h
50.3019,18.0709,40.14,h
14.4194,12.9566,77.9739,h
37.1336,11.9656,74.435,h
195.4811,89.403,85.6807,h
41.9892,11.468,70.9603,h
27.1686,10.3316,26.81,h
159.275,76.1422,79.626,h
73.8643,37.4991,16.6332,h
19.8047,9.2711,70.7052,h
41.6116,10.1455,85.6838,h
27.2144,12.2936,67.8016,h
126.397,56.7218,4.2599,h
25.8127,10.4511,67.8393,h
98.881,61.5566,20.2721,h
40.0726,9.6414,15.5932,h
26.8185,14.5104,68.33,h
123.4751,74.2078,45.182,h
90.9744,23.0038,6.4514,h
18.2285,0,79.4702,h
73.8615,27.4185,61.503,h
21.2307,17.2634,36.584,h
29.7979,9.9269,8.6839,h
33.6386,6.2984,3.0282,h
29.0168,17.4193,79.4579,h
86.4336,15.5056,50.1297,h
116.935,28.2944,39.109,h
27.8161,10.0825,55.5221,h
52.9512,18.4642,15.7762,h
54.2256,32.5475,0.2295,h
74.6868,19.1355,21.453,h
29.2304,9.9358,22.2624,h
81.0903,37.7359,3.6095,h
27.3045,17.2843,76.8949,h
140.578,33.8769,87.3467,h
16.1728,8.3216,81.6645,h
168.6169,95.4345,31.7599,h
84.1012,35.2129,10.0766,h
34.8773,10.9165,34.4381,h
26.976,14.0429,0.6298,h
16.6163,15.5228,30.4676,h
37.4998,5.4708,56.4826,h
104.1475,62.185,86.529,h
108.5198,44.477,25.0553,h
144.116,54.137,14.1751,h
54.3629,35.4866,82.2071,h
33.6123,9.5611,55.449,h
29.161,9.454,48.485,h
32.0877,10.4917,29.936,h
29.8636,22.1331,41.9342,h
127.314,95.0778,68.0493,h
46.2745,12.6688,66.6513,h
76.1995,56.7805,86.7687,h
38.1486,8.632,42.457,h
14.0462,12.547,60.9684,h
66.1767,24.229,1.2688,h
214.4246,25.0263,18.6414,h
29.8806,16.4314,72.641,h
24.8882,7.8008,38.8998,h
25.7282,10.6583,68.858,h
152.8,41.7867,53.7624,h
34.9165,8.8163,70.5669,h
90.4367,82.5906,46.163,h
30.4077,9.7338,38.5799,h
33.0706,6.9019,33.8447,h
33.6341,8.7745,67.6115,h
29.579,16.0638,62.0819,h
17.0996,10.866,55.8099,h
14.0316,11.136,25.5951,h
19.9156,14.8221,5.5886,h
44.8561,20.0735,61.0617,h
14.5938,12.4274,21.7229,h
62.9751,30.8424,42.6852,h
32.4246,14.8329,64.1998,h
39.3282,13.3427,10.5731,h
23.251,17.6772,25.3941,h
36.4863,21.6622,50.9886,h
46.6182,28.6493,24.037,h
76.074,28.2607,35.4976,h
36.6668,22.2536,57.928,h
102.866,72.815,49.218,h
18.988,12.6811,51.167,h
90.261,37.2026,13.7914,h
40.1255,27.9545,9.5306,h
93.7206,67.8792,81.6774,h
116.2172,43.1308,9.2964,h
12.8581,9.527,14.56,h
47.0773,12.5447,26.9054,h
103.1581,47.93,71.4888,h
66.5997,14.3786,10.178,h
92.5788,24.0643,3.2744,h
32.618,17.9829,46.9598,h
20.7277,7.2135,89.538,h
49.711,18.5403,38.0285,h
59.8575,13.9464,73.0876,h
48.8309,11.7237,83.5742,h
42.5159,10.6929,85.3938,h
16.5019,8.3238,89.2172,h
91.9461,60.0205,41.784,h
102.6651,67.0337,24.4692,h
25.4432,6.611,46.22,h
33.9655,10.7787,57.9723,h
27.7629,4.2455,60.2751,h
80.7943,75.5806,30.47,h
137.881,73.0254,75.4894,h
72.0759,30.7951,53.6123,h
48.9181,27.5344,76.8882,h
171.0088,60.9908,49.181,h
25.4681,12.8389,26.477,h
22.8193,11.7898,81.5248,h
29.1399,22.4479,8.2104,h
58.2158,29.5121,18.4848,h
20.5081,12.024,37.6139,h
