@relation 'magic-weka.filters.unsupervised.attribute.Remove-V-R1-3,9,11'

@attribute FLength numeric
@attribute FWidth numeric
@attribute FSize numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
24.0336,0.0001,2.1446,47.963,g
40.9615,24.1377,2.7878,6.9787,g
34.4717,15.4518,2.7903,8.3289,g
22.914,12.8643,2.2945,16.4346,g
16.9089,11.1597,2.2856,26.26,g
20.8875,17.8095,2.5993,1.8603,g
20.4776,12.9345,2.2911,16.162,g
21.6731,18.6554,2.734,67.8084,g
27.8453,10.8369,2.3627,15.015,g
25.1684,12.5271,2.5809,53.537,g
47.1951,23.7468,2.9307,18.4615,g
26.3646,18.6624,2.5045,62.848,g
27.3626,15.8354,2.905,9.808,g
54.7975,19.5799,3.0598,2.801,g
74.2846,27.216,3.8374,5.1219,g
44.2753,27.7639,3.266,14.118,g
72.3361,20.4438,2.9501,1.832,g
72.2842,22.003,2.7631,2.371,g
42.8206,17.3629,2.8686,22.0916,g
52.4722,23.5699,3.1558,10.7248,g
75.4335,24.8016,2.993,0.298,g
33.4757,12.2036,2.6269,20.071,g
18.1188,10.6617,2.2529,83.0585,g
12.9535,11.2802,2.1319,31.0982,g
54.4407,20.7228,2.785,19.5239,g
29.9384,20.6567,2.8119,22.871,g
44.5906,13.1451,2.8915,0.706,g
39.5437,11.2019,2.6853,3.7748,g
26.4869,12.2602,2.5527,40.5639,g
34.8407,23.6243,2.9219,5.9938,g
61.5553,23.7252,3.2649,3.363,g
20.4079,14.6465,2.4771,89.2364,g
85.3814,18.3917,2.7931,1.869,g
20.8173,12.9622,2.2799,61.3805,g
52.719,18.9834,2.608,6.3642,g
28.9792,11.0847,2.4224,6.3588,g
33.8593,18.4629,2.9079,4.009,g
93.9699,21.1061,3.3252,4.4256,g
34.5549,7.3375,2.5676,1.8232,g
107.484,13.3418,2.6123,1.759,g
36.2553,11.2768,2.5179,17.7197,g
20.1468,14.4142,2.4698,30.756,g
22.6669,11.6342,2.4533,26.7566,g
20.5791,6.9354,2.1351,9.7876,g
84.5375,31.1777,3.4894,6.7811,g
101.227,42.5267,3.324,3.329,g
13.4612,9.8586,2.2492,40.227,g
68.9406,22.4181,3.474,0.279,g
97.1493,34.31,3.8354,1.94,g
30.3691,9.7181,2.5416,6.5706,g
41.3532,19.7374,2.7466,4.09,g
40.4409,11.3388,2.485,19.335,g
45.2271,20.198,3.0273,10.09,g
55.5393,22.7848,3.3463,5.1038,g
30.4477,18.5964,2.4216,36.6265,g
86.4077,46.0472,4.0415,18.0251,g
65.498,20.9142,3.0934,63.886,g
41.1237,21.093,2.6435,2.777,g
70.5297,18.5163,2.791,1.0712,g
35.4276,17.8214,2.8639,8.1635,g
32.8971,20.5402,2.776,11.0731,g
57.3559,17.9068,2.616,0.6666,g
18.2056,12.4071,2.4108,13.294,g
18.201,10.4319,2.2304,13.241,g
25.5952,16.5952,2.5617,18.547,g
12.7516,11.6186,2.266,8.1347,g
20.641,11.6441,2.357,59.013,g
80.5879,32.6355,3.6311,2.7956,g
45.4295,21.0393,2.9484,9.433,g
49.5844,23.4306,2.9388,6.6105,g
54.8736,15.18,2.5422,3.4462,g
37.1453,19.5056,3.107,0.6385,g
22.0959,6.646,2.1189,13.3891,g
47.188,14.9019,2.3627,18.8702,g
37.527,16.6884,2.8998,4.995,g
21.891,6.8045,2.0881,35.1373,g
45.9354,9.6648,2.5832,0.077,g
57.607,19.229,3.0538,14.193,g
54.3183,28.9118,3.8108,4.6472,g
38.549,24.3501,3.3116,24.017,g
35.8521,21.4939,2.8579,10.894,g
53.3355,18.381,2.9235,2.523,g
87.0114,34.6213,3.3763,1.776,g
27.4634,6.955,2.1875,8.5588,g
89.5436,26.678,3.3537,4.985,g
19.7289,7.2028,2.1889,28.062,g
37.0217,14.5127,2.6053,1.1296,g
20.9417,12.0477,2.3589,1.011,g
26.8784,9.6646,2.3971,34.2142,g
37.1613,9.7527,2.4886,16.697,g
20.9032,7.0846,2.0273,25.9219,g
22.3154,10.3778,2.1847,20.212,g
110.576,28.8037,3.709,0.3439,g
26.4006,13.2825,2.6508,31.155,g
82.6154,34.4947,3.5741,1.979,g
17.4844,7.3006,2.3064,44.6217,g
23.1227,19.1015,2.9906,40.3115,g
27.7531,12.5654,2.3531,0.2168,g
50.6386,30.6626,3.5629,5.1984,g
26.3468,17.8488,2.4893,56.0713,g
23.715,17.6794,2.5676,12.658,g
31.6449,19.14,2.666,3.7388,g
20.435,18.0164,2.6575,27.7485,g
18.1038,10.749,2.1644,20.707,g
92.1441,51.8681,4.0217,3.949,g
20.509,12.9473,2.2999,76.9494,g
12.984,11.2075,2.1746,11.746,g
33.7749,19.2888,2.6547,30.202,g
52.8214,16.7597,2.7828,14.834,g
72.3869,39.1173,3.3867,14.878,g
18.9405,10.0654,2.2122,41.804,g
24.1838,21.6256,2.5729,52.1482,g
83.7923,28.0451,3.894,1.061,g
18.794,10.1429,2.2148,35.5834,g
28.3417,13.9166,2.3655,78.069,g
22.2648,12.1002,2.5328,10.0186,g
45.9228,13.9059,2.6207,10.455,g
43.2374,13.1353,2.6994,7.006,g
21.5547,10.22,2.3444,31.0635,g
31.6176,17.0671,2.7767,2.98,g
20.3902,12.5757,2.4273,37.113,g
46.4315,15.6575,2.8209,2.693,g
44.7566,11.436,2.616,1.0447,g
75.6488,25.0647,3.5016,5.0598,g
32.9345,13.6783,2.6739,9.6233,g
87.4239,33.5032,4.0457,0.2731,g
83.5371,21.4058,3.1119,3.3923,g
50.6334,18.906,2.754,13.767,g
36.5987,24.2627,3.2816,13.191,g
28.2857,9.793,2.3434,15.2,g
85.4547,21.6505,3.3865,12.615,g
64.6156,19.2661,2.9754,10.652,g
28.1067,20.2598,2.8985,23.326,g
19.6129,6.9686,2.2516,9.825,g
24.8503,16.7782,2.499,5.528,g
17.2893,11.0976,2.2355,23.4938,g
33.597,20.1501,2.749,10.355,g
62.152,20.0991,3.0563,0.5862,g
70.8359,12.4758,2.9178,1.046,g
12.6609,11.7501,2.273,15.4989,g
24.2267,17.1977,2.541,3.9884,g
32.0451,24.6035,3.2565,65.2633,g
27.4917,8.5165,2.3541,4.18,g
80.4112,24.739,3.1181,5.4106,g
15.9514,10.8444,2.2765,84.0046,g
42.1944,19.7686,2.9617,5.313,g
47.1947,13.5593,2.8028,8.021,g
21.1286,12.6477,2.5218,24.538,g
80.8604,19.5553,3.0026,2.788,g
73.1647,32.2813,3.8581,4.5252,g
70.6232,30.1373,3.6165,2.043,g
24.0549,12.8361,2.2279,44.928,g
32.3678,11.5595,2.3766,7.9729,g
88.2815,26.2446,3.1239,0.618,g
28.8738,8.0803,2.1584,48.027,g
23.4415,15.1862,2.5315,49.711,g
81.4337,32.5604,3.527,3.511,g
59.0483,24.8113,3.2908,8.161,g
77.2949,24.0908,3.2658,7.626,g
46.7996,28.0491,3.2139,18.651,g
20.7424,10.3588,2.3222,14.987,g
77.6016,25.8625,3.1364,4.629,g
29.7952,18.0364,2.5899,5.2474,g
37.1941,22.1046,2.9673,4.9759,g
24.9913,20.5808,2.8733,19.6425,g
23.5819,10.3709,2.4241,17.237,g
50.8142,27.7736,3.3463,4.7419,g
20.4405,7.2784,2.0273,3.57,g
20.1939,12.0628,2.437,16.3257,g
80.4024,27.0418,3.4859,4.39,g
18.3681,10.479,2.2227,70.269,g
24.1674,18.4684,2.6294,8.688,g
75.4576,36.3955,3.8115,4.6873,g
30.4343,11.7743,2.5465,12.7025,g
21.5265,19.2545,2.4579,3.88,g
50.4186,16.1182,3.1106,9.691,g
71.9732,22.5107,3.2503,1.7301,g
67.8372,24.1273,2.9664,5.0087,g
21.3507,10.1132,2.3054,41.9953,g
91.4237,28.1963,3.673,1.781,g
25.5917,14.8809,2.5065,36.394,g
64.5851,14.9835,2.8633,7.6842,g
49.2705,19.1009,3.1229,8.8233,g
68.9717,25.8261,3.083,6.3019,g
24.0731,15.3635,2.666,0.132,g
67.5051,23.1203,3.2704,4.18,g
52.1761,19.9142,2.7828,11.9522,g
57.8276,21.7883,3.1697,1.965,g
31.3357,20.1946,2.6395,26.0319,g
20.6022,19.4903,2.6196,89.6589,g
26.4178,16.2443,2.3979,52.269,g
23.8479,12.1111,2.5145,11.4981,g
12.7005,11.6757,2.0846,18.557,g
55.0304,26.4331,2.8287,8.2667,g
57.7782,15.2163,3.1327,3.0035,g
38.2411,15.8063,2.9063,13.963,g
40.6449,13.3364,2.5855,5.7872,g
55.7731,17.4901,2.6781,10.4898,g
28.0998,18.5689,2.8663,2.906,g
61.4489,24.0428,3.2683,7.3758,g
104.113,41.2098,4.1523,1.828,g
28.5515,16.8605,2.5832,17.652,g
88.0329,24.5386,3.7146,1.607,g
19.9142,12.9894,2.4385,53.016,g
25.3202,9.612,2.5569,5.08,g
46.347,23.8871,2.8751,7.5772,g
37.4765,24.8276,2.9643,8.441,g
12.6725,11.7432,2.0273,87.3142,g
31.4511,22.2625,2.8943,9.1233,g
48.962,21.8454,2.8736,9.569,g
33.2019,13.4598,2.9467,5.201,g
38.1484,16.3098,2.7976,7.399,g
46.9218,21.5581,3.123,10.582,g
24.5684,20.9799,2.6031,13.1428,g
33.4604,9.3442,2.4232,4.457,g
70.1836,30.1893,3.4552,2.4324,g
29.6454,16.3944,2.74,25.0017,g
17.1236,10.541,2.4713,40.222,g
75.7105,12.3756,2.637,7.051,g
27.8909,12.4487,2.2956,18.316,g
32.5175,20.2779,2.7828,13.229,g
45.0704,9.8641,2.5982,7.7364,g
52.8342,31.0263,2.7818,1.1826,g
23.9986,15.3437,2.3909,10.8561,g
65.667,32.7136,3.7666,16.903,g
88.958,25.6917,3.3422,1.39,g
13.0051,10.7559,2.4289,8.4921,g
48.5393,19.3707,2.4401,9.9947,g
28.2701,6.5766,2.3522,10.181,g
61.0664,26.4698,2.7007,0.151,g
39.7738,19.9736,2.9138,3.288,g
60.8125,38.9729,3.8601,11.863,g
51.0814,14.5175,2.8774,0.559,g
75.3715,19.2748,3.1515,5.284,g
19.9742,16.2989,2.5593,8.793,g
66.9687,27.0649,3.1652,2.619,g
31.4488,14.6316,2.7657,14.121,g
81.8411,24.5221,2.836,4.582,g
18.9028,9.4943,2.3674,64.045,g
37.4432,19.8188,2.9491,8.7569,g
53.7826,16.9958,2.6571,2.081,g
20.2649,10.1755,2.2923,19.359,g
112.569,49.6183,4.2261,1.064,g
71.0207,27.6918,3.1945,1.904,g
24.8223,12.0167,2.4378,8.302,g
57.9795,47.3576,3.9358,3.968,g
12.5217,11.9409,2.0022,35.2548,g
103.226,23.6559,3.6799,0.2615,g
24.8161,22.8524,2.6309,42.368,g
22.0456,10.1047,2.1987,63.367,g
15.615,11.3102,2.3201,2.599,g
13.2023,10.4981,2.1973,52.1667,g
92.2474,32.8513,3.4813,2.235,g
85.9865,43.4833,3.7753,0.3985,g
109.8,34.3761,3.2403,73.6804,g
30.5583,16.1245,2.5938,14.043,g
63.6221,25.8677,3.3082,5.5598,g
41.736,16.3156,2.8825,10.0749,g
66.1569,19.6319,3.2564,5.6351,g
83.5017,31.1228,3.7774,4.43,g
34.7679,19.0203,2.6857,0.281,g
43.8753,29.479,3.6885,9.6642,g
16.3137,11.4038,2.3365,10.758,g
29.4713,13.4156,2.42,1.643,g
16.3214,10.697,2.3483,6.0909,g
35.6443,10.798,2.4281,3.614,g
30.554,21.1807,2.7509,2.2982,g
51.0077,25.2429,2.734,19.198,g
26.2738,11.9961,2.6085,4.849,g
40.9677,20.7897,2.9685,4.929,g
52.5964,25.6208,2.9518,5.258,g
110.1,13.1992,2.8357,0.204,g
13.9473,8.8242,2.3454,25.1526,g
21.0617,12.0636,2.4601,22.8621,g
18.9249,9.182,2.2833,18.7148,g
62.1376,23.3124,3.3193,8.626,g
63.1451,20.0494,2.8555,10.179,g
46.2893,12.3993,2.8651,10.6382,g
30.6525,18.9983,2.7774,37.007,g
48.9319,19.9172,3.1913,1.645,g
19.7308,18.5745,2.3314,8.753,g
57.9453,31.8343,3.271,5.7196,g
49.4996,20.1666,2.9682,12.7026,g
17.2568,11.1001,2.2695,13.267,g
38.2724,15.6283,2.9047,0.378,g
26.8184,13.5756,2.6449,3.2859,g
18.9645,12.9814,2.527,18.749,g
39.0165,23.3996,3.1053,3.2298,g
30.5117,11.0617,2.4014,56.063,g
26.826,16.5478,2.8119,1.707,g
25.9857,18.4585,2.5231,56.1948,g
98.5879,31.7271,2.7189,6.4959,g
87.3876,29.3532,3.6577,5.6,g
54.8072,22.3495,2.7259,6.3332,g
21.7283,10.6288,2.3139,32.7666,g
97.2091,33.2444,4.0381,0.6959,g
36.5188,19.7845,2.4571,17.6334,g
38.2371,19.4698,2.9393,8.6172,g
28.1264,22.3366,2.863,56.248,g
33.5218,26.0405,3.4344,13.501,g
21.3428,16.2565,2.42,0.6445,g
106.419,36.7662,3.9834,0.6179,g
38.8245,16.474,2.7899,0.804,g
71.5951,19.3552,3.1949,0.8714,g
104.323,68.6842,4.3813,2.8968,g
61.672,17.609,2.8814,7.336,g
67.5024,20.0193,3.162,6.022,g
24.1451,19.6937,2.4764,78.7982,g
96.5421,40.3366,3.4214,14.594,g
30.4555,12.3082,2.5557,10.909,g
12.7102,11.6825,2.0314,58.6479,g
52.3259,37.4732,3.3359,73.755,g
66.2708,21.1399,3.1064,5.998,g
72.9139,27.6543,3.3523,5.7258,g
19.2878,10.5686,2.5126,58.7634,g
43.269,19.0051,2.9511,4.97,g
16.8293,10.5024,2.3284,53.9159,g
28.5069,21.9304,2.673,67.511,g
22.0271,12.3372,2.5472,7.383,g
48.536,15.9747,3.0216,1.7215,g
19.7576,7.3677,2.0917,17.401,g
105.339,12.2392,2.6243,5.388,g
33.4462,20.624,2.7555,8.614,g
25.7577,18.0876,2.6893,8.682,g
56.9381,24.8697,3.1612,2.1358,g
50.5804,21.5054,3.1633,8.1336,g
19.6945,12.4113,2.2911,3.769,g
21.4815,10.7129,2.2148,66.0088,g
66.1975,24.7449,3.056,7.5637,g
59.435,19.6081,2.913,5.841,g
82.8786,18.7279,2.7899,19.081,g
38.4696,12.4768,2.5955,37.3983,g
40.2456,20.4661,2.8851,1.706,g
31.838,19.8051,2.636,53.953,g
32.8576,15.615,2.9204,3.5025,g
26.3029,12.1773,2.3936,5.4587,g
36.1859,17.9479,2.9222,3.9756,g
70.7565,39.4608,3.3164,7.797,g
40.9467,18.6686,2.8633,41.3483,g
28.5785,13.7052,2.5085,14.972,g
95.89,27.8548,3.2298,13.735,g
12.9823,11.2635,2.1255,71.697,g
24.6784,0.0029,2.0774,52.1801,g
32.7943,11.6631,2.6091,4.4626,g
33.6832,15.2972,2.8038,1.573,g
30.9444,23.0933,2.7404,23.9855,g
99.4918,12.5027,2.7076,11.8646,g
22.8668,11.1914,2.2672,20.949,g
29.306,19.3494,2.8014,9.652,g
23.3736,10.7934,2.4526,6.5289,g
117.034,21.5379,2.7181,2.594,g
18.8412,7.4896,2.1599,45.2279,g
21.5706,15.7057,2.5416,44.497,g
81.8428,21.4325,3.5977,2.008,g
48.8508,32.4104,3.0372,5.328,g
21.1346,0.0025,2.2,24.195,g
41.3935,9.6415,2.4393,1.811,g
35.7929,16.2839,2.937,6.769,g
82.8129,27.0704,3.3368,2.569,g
16.0952,11.4597,2.2788,32.5307,g
62.6862,23.7632,3.2362,1.4357,g
17.8221,10.7634,2.2068,23.8976,g
18.3843,12.3029,2.4676,62.5869,g
35.8286,16.8952,2.8802,0.472,g
114.171,30.6278,3.8192,1.219,g
12.9624,10.9524,2.1538,3.5444,g
63.2448,10.3697,2.7642,6.61,g
28.0155,12.7643,2.5065,30.92,g
65.7189,32.3821,3.134,1.412,g
24.5139,12.9405,2.3901,42.0438,g
20.9486,20.5217,2.7067,46.2761,g
26.8053,16.6555,2.5192,1.897,g
45.1878,20.6403,2.9373,16.521,g
42.9036,22.5302,3.3729,1.586,g
48.1834,20.3629,3.081,4.4764,g
154.646,40.1924,3.4518,4.0716,g
17.5379,10.037,2.3502,21.666,g
25.4076,10.6149,2.5045,11.3112,g
22.1758,22.1106,2.5372,21.346,g
20.5544,11.1194,2.2945,59.294,g
36.5911,22.5984,2.5838,9.497,g
35.0575,19.9323,2.8876,1.273,g
43.1417,0,2.3936,82.278,g
84.4745,21.301,3.1755,3.18,g
43.3635,16.2103,2.6335,3.7958,g
32.6194,16.8772,2.9175,15.634,g
34.2046,17.228,2.7653,19.049,g
47.371,12.4404,2.6585,3.4872,g
50.9423,34.5236,3.46,0.545,g
23.3274,18.6652,2.736,37.3197,g
38.2285,18.7394,2.899,23.28,g
46.549,16.7233,2.8837,14.536,g
18.7354,10.6923,2.3096,46.1771,g
37.264,19.6944,3.0073,6.5171,g
17.9289,12.8843,2.5434,12.0487,g
42.4806,17.6931,2.851,11.5541,g
88.7948,41.5287,3.7945,1.288,g
21.9039,11.3536,2.4764,41.331,g
28.0589,8.254,2.4448,11.659,g
21.3047,6.9613,2.0473,82.8039,g
84.4905,16.6629,2.8306,4.687,g
22.2996,6.605,2.2082,3.2088,g
22.7264,13.0514,2.2889,25.33,g
21.0846,16.5656,2.601,3.6007,g
79.8282,27.2537,3.6566,2.3845,g
78.3004,17.2693,2.9408,8.1366,g
45.5221,12.7849,2.8205,9.498,g
62.1738,21.2667,3.477,0.4862,g
20.0987,7.261,2.1287,34.9882,g
77.1228,27.402,3.485,0.305,g
21.081,7.1133,2.0846,61.098,g
52.8983,29.197,3.6656,7.4762,g
34.9381,25.2295,3.1787,30.3355,g
19.8142,15.9246,2.6021,67.285,g
73.5065,33.3536,3.2636,12.7952,g
28.9082,16.0418,2.4378,18.845,g
26.7425,14.3788,2.4378,86.2952,g
103.274,29.24,3.4659,5.2374,g
94.42,27.1908,3.1082,3.9059,g
35.5217,16.5461,2.6613,11.586,g
87.7847,22.4011,2.9829,2.0092,g
31.4384,19.1617,2.6812,45.8751,g
22.8716,12.4573,2.2504,3.427,g
27.0457,16.1282,2.57,12.744,g
22.5982,10.8201,2.4631,88.2038,g
28.7879,16.5967,2.6144,88.9008,g
113.586,39.6099,4.109,0.347,g
27.3906,20.2325,2.7332,37.3138,g
50.3636,23.0276,2.9908,15.2905,g
125.644,26.8866,2.9322,0.768,g
13.0018,10.6861,2.1123,67.951,g
17.846,10.8365,2.2455,80.6796,g
37.043,18.0751,2.8132,5.3662,g
36.2476,9.6119,2.4378,9.7048,g
12.7427,11.5967,2.2135,79.144,g
83.2349,18.0963,2.9193,5.079,g
18.5832,10.1782,2.2625,20.9362,g
86.691,28.4975,3.1885,3.886,g
40.181,16.2814,2.636,14.366,g
78.6046,16.5706,3.0048,1.56,g
61.8236,24.113,3.065,5.6814,g
51.3827,21.0491,2.9526,15.231,g
33.6616,25.047,2.7497,35.279,g
20.0986,12.8671,2.4057,21.675,g
23.9287,16.0422,2.3962,60.313,g
18.9158,12.618,2.3512,17.822,g
26.257,9.2674,2.4864,7.8637,g
38.5196,12.5763,2.5011,15.629,g
21.5843,6.7361,2.1156,60.3918,g
18.8845,14.3126,2.437,41.771,g
74.7241,25.517,3.3375,4.5284,g
39.7884,7.4617,2.2148,7.5434,g
34.1403,24.525,2.9219,20.826,g
18.0774,7.3589,2.2393,56.6874,g
43.48,8.6907,2.5347,1.701,g
68.6335,16.0096,2.6484,4.3673,g
45.7859,16.7623,2.7466,19.482,g
61.596,20.4676,3.3757,0.488,g
72.802,22.0162,3.2564,1.068,g
87.5091,31.9534,3.2285,10.732,g
27.3482,17.7958,2.6149,18.766,g
42.9959,18.7045,3.3051,2.045,g
25.9612,7.8345,2.2529,36.498,g
21.9145,8.6035,2.3483,9.7889,g
55.732,14.3207,2.6994,3.4037,g
67.6371,27.3733,3.4867,15.2076,g
92.9059,38.1139,3.9986,0.21,g
20.6404,7.2305,2.1287,14.933,g
25.6128,15.0288,2.5289,1.0356,g
27.6835,19.5474,2.6542,17.02,g
63.5841,24.0813,3.2086,0.0608,g
29.5335,19.2236,2.608,66.7511,g
41.5697,15.2963,2.9479,1.109,g
13.1683,10.8664,2.1804,7.8457,g
20.2996,7.3111,2.1383,89.7647,g
13.3522,10.3405,2.1833,38.0087,g
69.8848,15.596,2.6642,0.9472,g
26.5881,11.2723,2.5729,14.237,g
13.2963,10.6539,2.1538,41.3072,g
25.6039,16.1015,2.6799,10.268,g
45.9156,17.6895,3.0269,6.3431,g
30.5778,16.2932,2.9358,5.5419,g
89.0326,33.6028,3.5079,1.1214,g
19.0879,14.9726,2.6112,57.598,g
32.1173,8.6703,2.5581,12.3552,g
27.5166,20.3364,2.7631,44.6119,g
30.8978,13.8836,2.8488,14.4319,g
38.8527,13.5009,2.8531,4.604,g
31.9212,16.7667,2.6566,3.045,g
36.1792,23.6883,3.1297,18.8627,g
87.9869,15.8644,3.1995,1.912,g
30.758,18.8554,2.76,0.5636,g
32.7981,19.0193,2.73,0.2188,g
101.187,35.7037,4.0786,1.7602,g
42.1745,21.494,3.0432,4.9357,g
38.3309,20.8336,2.946,69.7546,g
25.579,18.0211,2.4065,24.588,g
60.4692,15.6627,2.8466,12.857,g
22.7982,18.0663,2.5717,10.6855,g
50.741,36.7379,3.8913,18.85,g
29.5149,15.1711,2.8106,9.6888,g
83.1274,31.9012,3.6883,0.6755,g
34.6136,17.6494,2.6749,12.037,g
18.7532,10.2804,2.2648,3.5066,g
39.301,17.2702,2.7156,4.5729,g
39.2972,16.7651,2.7882,6.5895,g
92.769,36.7959,4.094,5.8385,g
77.7137,28.0408,3.1989,15.5424,g
84.7047,33.7394,3.0471,3.5519,g
94.1338,29.9863,3.0077,3.4297,g
96.8365,18.7737,3.0763,7.8896,g
13.2334,10.4749,2.3355,44.4218,g
54.8714,21.792,3.0191,0.651,g
40.9211,14.307,2.8624,5.717,g
17.551,10.8105,2.3054,21.124,g
35.426,20.6164,2.9345,3.278,g
79.5649,26.9862,3.0924,8.538,g
25.9211,15.8385,2.5514,2.66,g
101.034,41.5133,3.9779,2.9283,g
30.1917,13.4676,2.5459,0.296,g
28.1343,18.3084,2.882,10.3698,g
12.8808,11.3572,2.0588,28.493,g
21.1271,10.8614,2.2625,16.8596,g
101.616,42.0308,4.1831,0.8339,g
69.1158,20.1654,3.0461,0.206,g
93.4709,31.3594,3.5695,2.6846,g
37.398,9.3411,2.6585,7.915,g
26.533,21.2504,2.695,39.3249,g
20.8279,7.1696,2.0881,49.935,g
32.4488,10.7041,2.3233,14.539,g
74.7091,23.3296,3.264,4.257,g
26.3818,18.8678,2.5533,33.2311,g
35.8032,20.2219,2.9017,11.539,g
21.5478,15.2252,2.6279,50.002,g
19.8196,16.2359,2.3997,88.9179,g
108.87,64.7326,4.4401,3.934,g
66.013,23.1057,3.1948,2.8356,g
41.2891,10.8047,2.5185,8.6072,g
46.5574,32.966,3.2555,30.919,g
31.1009,14.1626,2.6924,4.015,g
38.2651,24.06,2.9146,10.873,g
28.4957,17.4665,2.8351,45.184,g
141.484,24.8339,2.4669,7.2801,g
26.9117,7.0355,2.3979,18.547,g
57.5315,13.503,2.8069,7.4165,g
25.9112,19.1215,2.6518,9.985,g
25.2226,21.9393,2.786,80.7261,g
80.0141,21.1144,2.829,3.3695,g
31.9034,15.5106,2.7222,30.0135,g
26.1461,14.5294,2.5079,11.047,g
27.0149,14.6156,2.525,39.295,g
25.0221,11.9672,2.4502,82.9593,g
82.4652,25.5824,3.3445,1.343,g
23.6846,18.2775,2.7304,15.923,g
89.2985,17.9731,2.9337,3.616,g
86.053,23.1441,3.239,3.062,g
93.6965,15.2422,2.6959,1.151,g
49.871,22.3306,3.235,8.326,g
28.5152,16.8271,2.4646,48.71,g
34.1413,11.406,2.4969,12.773,g
16.559,11.5153,2.4265,0.202,g
139.204,37.4949,3.3597,0.35,g
15.5126,11.3515,2.4518,25.1926,g
12.8751,11.4248,2.1287,43.404,g
41.4478,29.1897,3.0261,7.4614,g
84.0531,23.9536,3.3467,3.131,g
96.3203,18.1063,3.0596,84.7342,g
87.3481,29.0231,3.4145,0.4795,g
23.0065,18.8357,2.5527,25.381,g
31.1542,18.4944,2.8845,40.24,g
27.0664,15.9544,2.6998,11.067,g
36.9615,17.321,2.7578,9.4668,g
98.1861,44.0194,4.0869,12.408,g
29.273,15.5049,2.7638,43.154,g
20.617,12.0228,2.4401,44.111,g
87.1697,38.9333,3.0953,26.8614,g
61.6347,10.3133,2.6712,1.612,g
12.8703,11.4444,2.3811,21.012,g
91.6558,18.8293,2.7097,63.8834,h
98.8112,75.9816,3.8184,8.08,h
21.3952,10.9836,2.5729,64.7376,h
28.1556,24.1444,2.8159,74.558,h
94.0169,65.5994,3.7464,89.7659,h
146.809,75.5803,3.2641,78.6336,h
141.629,32.4681,3.3462,32.7357,h
13.3675,10.4811,2.5605,78.458,h
149.8522,46.9361,3.2299,60.4394,h
145.881,23.2215,2.637,15.535,h
121.9922,49.4191,3.5037,12.9456,h
48.8179,11.8139,2.7782,18.7259,h
29.9916,11.2395,2.2585,4.1274,h
27.1305,19.4693,2.7303,83.1739,h
46.2918,11.7101,2.7987,59.9159,h
35.0178,9.0437,2.7105,51.287,h
18.1135,16.5305,2.0726,81.4983,h
103.38,22.1405,3.2033,24.717,h
32.3883,16.8137,2.7745,7.7602,h
32.9878,8.1677,2.3956,68.9474,h
127.0587,37.0133,3.4581,3.5732,h
133.0634,29.4108,2.7891,29.3076,h
96.7285,26.6214,2.9731,13.4054,h
109.8893,31.9435,2.8997,39.7536,h
13.4634,0.1748,2.1941,86.163,h
24.1417,13.0809,2.7182,84.9921,h
139.5034,29.1444,3.1689,35.5444,h
102.643,12.6776,2.7712,18.8603,h
14.1279,9.282,2.5423,14.3537,h
97.4727,64.6539,3.7562,55.2934,h
103.986,88.3068,3.7911,55.2066,h
68.7063,22.8206,2.8011,11.0473,h
36.0356,12.2104,2.7611,21.1556,h
265.5827,76.4762,3.1605,77.5514,h
108.9367,93.8639,3.368,75.6106,h
70.5182,26.5995,2.9861,43.593,h
21.138,12.1025,2.6004,10.21,h
21.2491,7.3014,2.5881,45.7701,h
40.4955,13.1054,2.9443,45.0553,h
41.4607,13.1818,2.8417,49.329,h
15.8778,10.9717,2.3139,71.0751,h
107.5882,53.3276,2.9783,50.1435,h
176.437,29.6819,2.9082,32.098,h
35.3611,15.6527,2.897,36.393,h
23.8371,13.8984,2.5353,53.595,h
30.9451,16.7568,2.7266,24,h
35.3473,9.391,2.7608,81.7432,h
31.5203,11.2299,2.7047,70.9436,h
27.6783,7.0436,2.5812,1.9919,h
193.0409,41.4933,3.5735,34.766,h
25.3624,20.271,2.6005,37.2179,h
44.3862,18.8247,2.9959,13.3615,h
22.3554,9.7154,2.6349,39.1317,h
11.152,6.9539,2.4942,62.037,h
59.5052,29.3006,3.0116,31.747,h
56.5527,24.1709,3.2038,73.799,h
86.5058,44.8406,3.2648,3.2487,h
60.2095,30.3849,3.7078,25.5574,h
66.6113,12.1066,3.0037,15.731,h
164.503,45.826,3.3426,52.613,h
18.7689,7.4119,2.1508,39.1057,h
15.0041,8.7457,2.6748,10.5909,h
35.4413,8.6428,2.799,74.2972,h
30.1721,16.8838,2.6902,74.709,h
94.0219,48.0452,4.1433,21.1214,h
78.9693,15.0919,3.1737,39.0288,h
27.7292,18.7377,2.4048,21.838,h
25.5881,12.4812,2.6756,12.7754,h
128.652,62.179,3.5485,87.534,h
33.0512,10.0088,2.6415,36.865,h
118.539,50.9314,3.4032,17.7939,h
28.2993,9.8867,2.4793,71.9781,h
44.7018,23.1111,2.8322,43.7833,h
120.173,23.5062,3.0058,61.296,h
138.2727,65.5776,3.7058,77.8223,h
62.1971,14.3155,3.0754,48.7462,h
149.0388,108.5058,3.6602,54.3542,h
30.3024,7.31,2.9203,52.9268,h
178.5639,105.3182,4.6289,87.6361,h
27.3811,8.3378,2.5849,1.389,h
