@relation 'magic-weka.filters.unsupervised.attribute.Remove-V-R1,3,5,9,11'

@attribute FLength numeric
@attribute FSize numeric
@attribute FConc1 numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
19.0206,2.5527,0.3011,89.1761,g
25.591,2.618,0.194,82.0874,g
20.1503,2.4749,0.2697,3.0331,g
104.244,3.8046,0.0906,1.5254,g
25.4319,2.5321,0.2952,21.5391,g
30.3572,2.6998,0.1307,5.4315,g
44.6147,2.9795,0.1557,4.947,g
33.121,2.6444,0.2234,25.6036,g
77.0601,3.2951,0.1432,3.6339,g
22.7298,2.4878,0.278,23.553,g
32.6759,2.7745,0.1958,0.134,g
48.6653,3.2591,0.1187,11.15,g
31.3764,2.4502,0.3209,44.14,g
12.9763,2.2541,0.571,84.6855,g
106.624,3.907,0.0704,1.3581,g
51.6966,2.5224,0.1697,11.3396,g
93.4214,3.1178,0.1087,7.6036,g
91.5943,3.0479,0.1572,1.703,g
30.2518,3.0443,0.1621,10.083,g
50.0599,3.3309,0.0679,1.8497,g
79.0025,3.4132,0.0778,2.411,g
22.9069,2.0663,0.4163,63.754,g
84.5714,3.547,0.1682,3.551,g
61.4084,2.8899,0.1128,0.6397,g
86.0824,3.2111,0.1694,1.878,g
78.9039,3.4931,0.075,9.8964,g
28.8471,2.1271,0.2799,13.2881,g
33.9434,2.9734,0.1441,13.197,g
31.8136,2.5871,0.2005,11.6029,g
17.7941,2.1945,0.5272,60.197,g
60.8535,2.8588,0.1419,2.6332,g
62.6404,3.1086,0.1086,9.418,g
36.7943,2.8179,0.1392,2.1198,g
59.42,2.3738,0.2854,9.183,g
34.4576,2.6618,0.1514,20.2125,g
106.983,3.5201,0.1224,0.4318,g
63.6229,3.9595,0.0636,1.0007,g
88.933,3.7402,0.0989,2.042,g
26.5568,2.3865,0.2895,35.411,g
52.0776,2.7059,0.1407,4.111,g
33.2187,2.8473,0.1741,9.2908,g
107.939,4.3789,0.038,1.6793,g
36.4288,3.4793,0.109,43.6107,g
104.075,2.9479,0.1347,3.2728,g
49.2169,3.2258,0.0853,2.1269,g
107.426,4.4152,0.0312,0.108,g
24.1845,2.1021,0.3676,1.307,g
21.1516,2.1584,0.316,12.9692,g
67.1109,3.3011,0.0827,2.7181,g
30.0467,2.5004,0.4502,5.4907,g
25.4389,2.7143,0.2056,14.0504,g
29.1511,3.1318,0.1702,11.6197,g
68.6372,3.2819,0.0807,2.245,g
34.8443,3.1901,0.1023,14.171,g
42.3471,3.0197,0.1581,59.389,g
13.4531,2.3375,0.4115,23.934,g
54.3778,2.7239,0.2162,7.6374,g
16.9777,2.2989,0.3442,65.595,g
75.8358,3.2711,0.1111,2.9174,g
31.0746,2.2934,0.2265,36.8443,g
40.0304,2.4472,0.2839,4.6452,g
93.4287,3.7277,0.0995,2.8918,g
34.8448,2.7122,0.16,2.7439,g
61.1136,2.9009,0.1363,7.7249,g
35.2003,2.8096,0.1744,12.8885,g
41.9841,2.6289,0.1939,5.783,g
28.1101,2.3775,0.304,44.1008,g
35.3663,2.9253,0.2227,6.7587,g
22.5381,2.281,0.3743,40.1653,g
20.9825,2.404,0.2544,69.7,g
30.1651,2.8901,0.2041,7.443,g
38.7504,2.6508,0.2112,13.6657,g
82.6024,3.3685,0.1226,10.3828,g
23.921,2.0663,0.3906,14.407,g
67.4796,3.0993,0.1404,2.6617,g
22.9965,2.5949,0.2986,2.366,g
98.2466,2.8065,0.1272,0.72,g
86.4233,3.3173,0.1832,5.462,g
25.3189,2.7807,0.2527,14.263,g
60.5508,3.34,0.1241,11.12,g
25.2385,2.6839,0.3075,9.1044,g
33.7439,2.6196,0.2053,15.8654,g
19.7929,2.2266,0.4303,3.82,g
59.5815,2.6551,0.2887,7.0357,g
76.8048,2.4914,0.2565,4.8437,g
32.6392,2.5391,0.1633,21.5727,g
29.0806,2.3086,0.2531,29.987,g
69.5501,3.4084,0.1052,9.3943,g
21.9922,2.1717,0.4343,11.6635,g
66.4048,3.3304,0.0759,1.464,g
69.7459,3.0849,0.0761,7.459,g
97.1789,4.1774,0.0496,2.833,g
57.7688,3.1963,0.1244,6.944,g
19.2551,2.3086,0.258,9.1317,g
13.1404,2.1775,0.4352,20.124,g
23.0564,2.4955,0.3115,15.277,g
28.1337,3.0552,0.1458,19.309,g
58.6891,2.786,0.2021,1.7099,g
82.9364,2.3784,0.3117,2.376,g
114.049,3.3595,0.0719,6.526,g
25.4301,2.3149,0.2639,4.087,g
20.473,2.1658,0.3788,79.154,g
27.054,2.2683,0.2345,14.518,g
23.908,2.8932,0.1707,18.596,g
35.1787,2.601,0.282,19.0052,g
56.0434,2.9098,0.1237,1.7181,g
19.9642,2.3032,0.3159,49.037,g
73.4805,3.4501,0.0938,2.797,g
35.4783,3.0037,0.1423,60.676,g
66.8036,3.683,0.0721,16.085,g
42.8176,2.6915,0.2004,4.9361,g
42.2579,2.8454,0.1877,4.1593,g
50.8677,3.0874,0.1353,9.6532,g
13.0916,2.1351,0.4872,51.288,g
25.7371,2.721,0.2519,17.512,g
20.2904,2.0917,0.3927,82.6073,g
81.5461,3.8676,0.0688,1.8365,g
29.7596,2.4005,0.2803,1.363,g
13.1792,2.2,0.4385,44.1499,g
24.8264,2.4706,0.3029,5.4415,g
49.5794,2.9861,0.1172,3.751,g
44.4789,2.8957,0.171,6.165,g
21.5294,2.6527,0.228,5.343,g
44.91,2.4346,0.2224,9.7647,g
57.278,2.8808,0.1454,1.741,g
155.358,2.6493,0.1805,36.245,g
39.0094,2.7727,0.1882,19.937,g
21.3128,2.2095,0.3611,7.096,g
59.8603,3.3684,0.106,0.1363,g
40.797,2.404,0.2742,6.325,g
65.7604,3.1995,0.1456,4.654,g
87.5279,3.4542,0.1281,2.617,g
62.4341,3.0308,0.1104,30.6078,g
28.3882,2.4886,0.3328,19.803,g
73.0376,3.4429,0.0932,2.13,g
55.968,2.7745,0.1571,19.1473,g
25.1866,2.5447,0.2981,3.873,g
86.5392,4.033,0.0551,9.7698,g
86.4015,3.6466,0.0983,4.1261,g
49.5412,2.8338,0.1254,0.699,g
101.963,4.4168,0.0242,1.971,g
25.3794,2.4306,0.243,30.0704,g
45.7402,3.1214,0.2038,4.7763,g
20.9636,2.0737,0.4346,57.837,g
19.6663,2.1889,0.4369,21.319,g
24.2182,2.3936,0.3293,84.1374,g
12.6039,2.0881,0.3714,70.514,g
25.0243,2.5453,0.2949,29.556,g
39.9538,3.3153,0.1362,0.139,g
60.8614,3.2929,0.097,1.277,g
75.611,3.2041,0.1497,3.808,g
23.393,2.4401,0.1942,23.0778,g
38.1462,2.7931,0.2359,1.4627,g
25.1106,2.4472,0.2589,26.4601,g
23.5829,2.3847,0.3897,40.6189,g
19.5436,2.4735,0.2471,31.933,g
72.926,3.363,0.1051,3.3709,g
76.1336,3.3493,0.1125,0.5748,g
12.2995,2.07,0.3362,24.8636,g
36.8182,2.8615,0.1479,14.32,g
60.3633,2.776,0.1248,9.802,g
63.5718,2.6263,0.195,11.0676,g
117.092,4.3359,0.036,1.7267,g
78.6274,3.2048,0.0808,3.4898,g
22.5607,2.7033,0.2069,0.1159,g
26.2043,2.541,0.223,32.021,g
37.7037,2.7585,0.1997,2.2764,g
35.1579,2.6279,0.1708,2.6246,g
21.9224,2.6656,0.2041,63.492,g
106.75,3.3472,0.0762,3.972,g
59.396,2.3927,0.2652,37.841,g
21.7041,2.179,0.3212,5.904,g
25.5169,2.4082,0.4121,11.804,g
29.2376,2.7122,0.1678,4.5201,g
33.7942,2.989,0.1236,12.603,g
93.0081,3.9308,0.0734,1.3818,g
33.8773,2.6355,0.2141,17.282,g
78.6512,3.2848,0.0927,9.2693,g
51.8897,3.1181,0.117,1.075,g
21.4042,2.6345,0.2425,2.3372,g
61.5172,2.7694,0.1692,1.2306,g
27.5007,2.9836,0.2248,1.5129,g
23.0372,2.5132,0.3819,37.469,g
81.1973,4.0645,0.053,0.614,g
59.0802,2.9457,0.1422,1.0501,g
36.4776,2.7328,0.1933,6.2452,g
20.928,2.3064,0.2741,18.549,g
72.656,3.1421,0.1294,11.6577,g
22.4471,2.4706,0.2081,20.1636,g
50.6671,3.0643,0.1505,0.054,g
38.8126,3.0986,0.1167,34.586,g
66.473,3.7367,0.08,0.467,g
36.7801,3.1297,0.1154,7.243,g
20.8375,2.3043,0.2903,57.3209,g
41.3514,3.066,0.1482,22.0152,g
46.1925,2.6238,0.1748,10.7331,g
12.8944,2.0917,0.4089,58.035,g
35.4359,2.9757,0.1158,15.8652,g
19.2496,2.3608,0.3377,7.7706,g
13.0194,2.2565,0.3961,76.1181,g
54.4607,2.7631,0.1786,0.046,g
18.7096,2.4556,0.352,71.004,g
77.2268,2.3531,0.2816,13.7613,g
34.2309,2.6785,0.2107,8.344,g
24.8794,2.3334,0.2947,8.407,g
33.5378,2.5539,0.1802,35.2593,g
95.0301,3.9174,0.0703,1.676,g
41.9723,2.9863,0.1481,0.094,g
61.3827,2.7067,0.1621,16.6337,g
41.5662,2.9243,0.153,1.314,g
25.7686,2.7439,0.1939,17.4523,g
24.2392,2.5308,0.3108,13.001,g
47.3112,2.7835,0.1292,0.069,g
28.3437,2.5999,0.2224,11.4725,g
31.6398,2.7324,0.2213,16.7134,g
26.712,2.7931,0.2134,44.012,g
29.7703,2.6928,0.1957,22.139,g
71.8457,3.4625,0.0984,1.9065,g
26.9679,2.4609,0.2266,33.8143,g
99.3238,3.5856,0.1458,1.3072,g
91.8755,4.1987,0.0429,53.79,g
12.9101,2.0846,0.3745,14.3513,g
19.1199,2.3314,0.2727,41.795,g
21.2203,2.1446,0.4839,18.981,g
67.3071,3.095,0.133,4.0631,g
26.9419,2.769,0.2051,3.9876,g
24.1987,2.6964,0.3068,28.9777,g
21.7361,2.4757,0.2659,31.4724,g
32.3486,2.5999,0.2324,20.553,g
21.561,2.07,0.4213,10.302,g
24.66,2.5792,0.2569,6.516,g
42.8019,3.1508,0.1113,3.034,g
53.1573,2.4735,0.395,8.79,g
64.3343,3.3917,0.1743,4.3085,g
19.9222,2.4306,0.2764,69.805,g
21.4843,2.1508,0.364,66.4912,g
22.5561,2.2055,0.3832,3.9937,g
19.9618,2.4108,0.2583,58.9308,g
56.0474,3.2051,0.1587,3.164,g
59.4,2.9256,0.1217,4.789,g
38.5065,2.7384,0.1726,2.37,g
94.4083,3.8232,0.0695,2.3937,g
79.2728,2.6618,0.1383,12.424,g
101.046,3.0752,0.1653,0.4197,g
19.6449,2.5024,0.2846,19.405,g
57.4045,3.2531,0.1823,6.389,g
113.164,2.9645,0.0917,8.8474,g
27.7368,2.6753,0.2017,52.5269,g
28.4732,2.1461,0.2679,12.945,g
68.6177,3.2476,0.0992,0.334,g
59.1921,3.344,0.1293,4.605,g
44.7252,3.1733,0.1057,4.908,g
30.6536,2.6212,0.2309,12.8858,g
32.9687,2.7875,0.1737,3.638,g
63.3926,3.3035,0.0689,8.5577,g
36.6344,2.8924,0.157,11.7003,g
25.4825,2.4224,0.2854,2.5804,g
71.7635,3.0099,0.1686,11.8032,g
59.2332,2.9687,0.1316,3.6478,g
18.1344,2.3664,0.3247,39.134,g
75.0465,3.1343,0.1229,7.7575,g
23.8255,2.3464,0.4032,21.788,g
30.3767,2.6222,0.2136,0.059,g
22.0539,2.451,0.2991,3.13,g
36.5105,2.7924,0.154,25.1167,g
90.6662,3.5818,0.118,2.481,g
39.003,2.7832,0.2166,11.479,g
20.4556,2.2856,0.3083,23.821,g
25.5298,2.3856,0.1996,41.5557,g
35.0935,2.6532,0.2211,7.5143,g
25.2208,2.0952,0.3574,29.9003,g
27.2212,2.248,0.3305,18.7187,g
83.05,3.6171,0.1221,0.181,g
30.7972,2.7782,0.1558,0.8828,g
84.9631,2.9993,0.1347,1.346,g
59.4021,3.1579,0.1241,11.855,g
156.37,3.3676,0.1087,15.657,g
22.3633,2.5145,0.2187,1.9194,g
19.0605,2.2967,0.3157,2.805,g
24.8408,2.6459,0.2678,70.606,g
18.423,2.5058,0.4228,15.175,g
26.9787,2.5224,0.2568,72.624,g
23.3073,2.444,0.2608,2.7033,g
26.7045,2.4807,0.2231,7.055,g
50.704,2.608,0.2626,3.9822,g
29.8441,2.4742,0.1527,15.5205,g
18.6569,2.4793,0.3333,0.3301,g
31.3363,2.4456,0.2634,10.025,g
35.8368,2.549,0.154,23.853,g
39.018,2.749,0.1471,0.783,g
62.707,2.616,0.2288,6.0467,g
32.8932,2.5763,0.2613,10.7955,g
60.9972,3.0851,0.113,0.8192,g
32.3086,2.8373,0.1215,36.13,g
34.7547,2.8192,0.1721,1.236,g
25.4438,2.5605,0.1884,17.21,g
60.1777,3.1116,0.1071,1.877,g
26.9416,2.2467,0.2408,10.626,g
32.9844,2.5647,0.2057,2.3056,g
82.6686,2.6439,0.2509,5.8704,g
68.2371,2.9101,0.1125,4.6306,g
44.8602,2.993,0.1621,5.874,g
26.4516,2.2443,0.4701,81.2738,g
23.4405,2.7059,0.249,34.4836,g
86.2691,3.5583,0.1124,4.8363,g
23.0429,2.7324,0.1769,0.326,g
64.0879,2.7084,0.2241,0.27,g
18.0375,2.617,0.2669,72.3693,g
27.5346,2.6637,0.1746,2.5393,g
50.9098,3.476,0.1051,7.0487,g
103.705,4.1844,0.0424,2.4726,g
23.5009,2.3345,0.3079,21.192,g
26.2856,2.5447,0.1869,18.8584,g
26.0097,2.7763,0.2435,34.76,g
13.0035,2.1089,0.4786,11.7248,g
19.2408,2.2672,0.4622,11.0601,g
33.1854,2.6227,0.1824,22.632,g
13.2296,2.1383,0.4545,58.0375,g
33.4212,2.7638,0.1438,2.584,g
23.7035,2.7352,0.2383,28.7626,g
21.6967,2.1399,0.279,64.3873,g
72.555,3.2222,0.0974,5.411,g
13.0965,2.1599,0.481,66.481,g
88.2119,3.0392,0.1156,6.246,g
22.6437,2.2923,0.3648,21.399,g
35.2593,3.3384,0.1053,29.8043,g
100.61,2.2799,0.2546,88.2467,g
24.9369,2.6325,0.3019,83.7468,g
91.1777,2.993,0.1082,9.031,g
93.5917,2.7821,0.1627,7.444,g
28.1683,2.8354,0.2199,13.937,g
21.5387,2.2455,0.3778,36.5241,g
91.3563,2.9612,0.1657,0.9563,g
27.0691,2.4955,0.2923,15.9689,g
31.7355,2.616,0.2458,3.6204,g
19.8334,2.5459,0.3115,39.5399,g
71.359,2.9802,0.2412,0.986,g
28.448,2.5224,0.2447,23.302,g
21.8522,2.5231,0.2264,7.979,g
26.8447,2.6594,0.1961,8.827,g
44.0786,2.6609,0.2216,3.9175,g
18.0642,2.3655,0.3341,71.9141,g
106.554,3.3434,0.0755,7.116,g
21.8607,2.2601,0.4313,5.205,g
154.037,2.9292,0.156,50.738,g
24.6852,2.6821,0.1965,7.086,g
34.4997,2.9731,0.125,22.8615,g
53.069,2.7774,0.1845,5.413,g
48.4137,3.0533,0.1305,0.3636,g
20.9428,2.3953,0.2596,60.023,g
40.4803,2.8457,0.1947,0.829,g
78.8664,2.9151,0.1574,3.4423,g
20.8126,2.2443,0.5726,49.2261,g
23.435,2.2577,0.2845,57.169,g
37.1179,2.6998,0.1487,0.8845,g
24.7242,2.3424,0.4295,24.6644,g
27.4773,3.0513,0.1559,17.8597,g
35.2351,2.6309,0.1579,19.418,g
28.9743,2.7738,0.2029,15.547,g
77.1568,2.6299,0.2075,0.482,g
61.7465,2.9571,0.1396,7.795,g
75.4261,3.9307,0.0682,0.8501,g
126.665,3.4115,0.0766,14.227,g
47.4846,2.9385,0.11,3.0261,g
30.4443,2.9327,0.2119,8.849,g
22.0656,2.4338,0.2744,48.996,g
89.5539,3.2913,0.1153,0.1015,g
35.2684,2.7585,0.177,56.554,g
22.5061,2.3598,0.2948,63.099,g
41.3546,2.9403,0.1383,7.917,g
50.131,3.0298,0.1134,4.7341,g
62.1284,3.2053,0.1854,1.086,g
26.6705,2.7543,0.2298,14.5024,g
46.6994,2.7173,0.1314,5.0738,g
68.2023,3.4919,0.1042,0.6463,g
18.1252,2.5441,0.3443,36.6853,g
32.3436,2.7782,0.1442,3.7329,g
34.0146,2.642,0.1699,15.18,g
18.8823,2.2266,0.4599,37.739,g
66.9638,3.2438,0.1195,2.258,g
19.1548,2.29,0.3051,38.6221,g
22.2736,2.2253,0.2946,2.1861,g
36.599,2.5949,0.2046,11.1458,g
21.5493,2.5999,0.3178,15.682,g
71.4412,2.7152,0.1647,21.9358,g
25.5338,2.8762,0.1722,61.2522,g
42.6144,2.6781,0.2214,17.82,g
65.8446,3.224,0.0934,0.152,g
42.7252,2.8303,0.2225,1.5,g
12.9853,2.2707,0.5818,30.754,g
36.4186,2.9462,0.1296,23.42,g
44.8332,2.7067,0.2485,4.9965,g
70.4188,2.6238,0.2295,13.734,g
29.6486,2.372,0.2654,59.7912,g
56.3758,3.1861,0.1215,1.039,g
67.5844,2.7631,0.1993,1.0325,g
68.5377,2.9731,0.1229,15.494,g
13.2735,2.2188,0.4924,87.5122,g
54.1887,2.8615,0.1602,13.905,g
65.2523,3.0529,0.1217,23.088,g
35.5793,3.0284,0.1719,12.398,g
22.8366,2.4757,0.2224,1.9635,g
24.3869,2.7694,0.1811,22.1766,g
23.5274,2.4166,0.205,43.914,g
21.7305,2.1222,0.4717,79.5842,g
21.2181,2.2343,0.4636,12.001,g
56.1812,3.031,0.1345,7.318,g
88.3491,3.6765,0.0898,0.8347,g
63.8426,3.0348,0.15,11.7311,g
26.5871,2.8722,0.1913,1.475,g
23.9026,2.4955,0.1933,63.4582,g
21.9693,2.3424,0.3977,5.762,g
17.2538,2.4564,0.3444,2.559,g
38.2386,2.7443,0.1577,1.639,g
103.371,3.3158,0.151,6.884,g
21.5257,2.6201,0.229,6.6877,g
49.6538,2.8041,0.1122,7.9929,g
52.1302,2.8808,0.1428,1.8987,g
87.0224,3.1527,0.1185,5.4913,g
27.3249,2.5729,0.1912,37.835,g
69.6265,2.8716,0.2345,8.256,g
35.6033,2.3253,0.2388,0.98,g
41.4346,2.7756,0.2238,8.356,g
17.3473,2.248,0.3418,77.3274,g
18.9505,2.3334,0.2668,6.2819,g
35.0345,2.9897,0.1572,10.7911,g
50.3222,3.1055,0.1424,1.8611,g
24.2724,2.5533,0.2308,13.207,g
28.9503,2.8663,0.1653,35.85,g
24.361,2.4273,0.4355,27.0267,g
35.0029,2.5139,0.2129,26.464,g
70.8438,3.0711,0.1133,1.6041,g
33.0473,2.6875,0.2659,9.5992,g
84.9243,3.3531,0.1758,2.532,g
40.0416,3.0851,0.1722,4.871,g
46.1458,2.9673,0.1396,7.915,g
25.5407,2.3375,0.3287,25.6547,g
38.3425,3.1492,0.1989,9.9482,g
80.1873,3.8487,0.0749,0.9381,g
128.256,4.0138,0.0479,3.208,g
65.8344,3.3792,0.0979,7.6011,g
71.9121,2.7088,0.2258,1.6899,g
29.2827,2.6493,0.1783,3.7162,g
26.7054,2.7885,0.1928,29.945,g
38.9533,2.6762,0.1633,3.316,g
42.2087,2.7649,0.1555,50.521,g
93.3058,4.0093,0.0546,1.7696,g
55.5478,3.2303,0.1068,5.806,g
27.3537,2.7683,0.1594,1.824,g
35.8767,2.8558,0.1415,3.348,g
31.8437,2.5302,0.1578,5.475,g
38.5118,3.1612,0.1073,3.7331,g
87.478,3.1119,0.1047,1.993,g
82.1301,3.7315,0.0959,0.4454,g
21.2081,2.4518,0.2668,0.0354,g
19.7239,2.2833,0.4193,60.3974,g
31.6027,2.8215,0.1667,2.102,g
32.705,2.3493,0.2841,5.2825,g
47.9344,3.1425,0.1329,25.8692,g
24.5973,2.48,0.2103,27.6555,g
96.7066,3.9526,0.0652,0.849,g
115.211,4.4222,0.029,12.6281,g
41.7981,3.2026,0.1515,3.627,g
23.2142,2.4191,0.1657,47.2791,g
42.4156,3.1265,0.0998,24.038,g
31.3716,2.9952,0.1704,4.2561,g
46.7418,3.0819,0.1147,14.283,g
26.0981,2.8722,0.2221,9.518,g
43.3462,2.8546,0.1307,2.039,g
36.5643,2.9682,0.1856,6.074,g
109.713,3.0436,0.1199,2.929,g
58.0899,2.7029,0.1596,12.6816,g
24.7,2.3988,0.2695,8.3766,g
47.1228,2.5993,0.2201,13.464,g
34.9693,2.596,0.1888,17.804,g
47.7033,2.8119,0.1534,2.9976,g
21.4416,2.4631,0.2978,9.9314,g
34.2036,2.8373,0.1535,4.072,g
22.0999,2.5599,0.3402,17.6539,g
83.9924,4.1208,0.0503,2.012,g
54.0825,3.6063,0.0828,13.3384,g
147.899,2.5664,0.1832,11.8712,g
24.9624,2.5843,0.3789,8.131,g
52.4878,2.6749,0.2125,26.0436,g
41.8946,3.5714,0.082,33.757,g
21.8918,2.2776,0.4195,1.5218,g
32.6126,2.6048,0.1925,2.6807,g
91.3656,3.7978,0.0872,1.304,g
20.2655,2.4955,0.2316,79.7296,g
117.879,2.8146,0.1709,3.408,g
112.373,3.4071,0.0707,4.9835,g
13.2669,2.1569,0.4704,26.089,g
61.3543,2.7749,0.1352,6.0857,g
38.3229,3.2961,0.1145,7.47,g
32.0237,2.4298,0.3364,20.2901,g
17.8425,2.5922,0.2596,41.436,g
38.0433,3.1359,0.1239,0.4688,g
85.6279,3.9472,0.0677,1.92,g
82.5891,2.9276,0.1742,2.533,g
41.8804,2.8965,0.1402,6.862,g
72.3741,3.0699,0.1205,2.071,g
31.1816,2.7672,0.1735,35.4229,g
20.0714,2.356,0.2357,64.773,g
98.5903,3.0894,0.0916,0.1561,g
17.2906,2.1732,0.2919,57.878,g
75.3265,3.6141,0.0937,0.2422,g
47.7599,2.4314,0.2426,19.6618,g
77.7891,2.9908,0.1486,5.253,g
33.9347,2.5328,0.2155,0.334,g
55.7065,2.9948,0.1473,5.801,g
30.5237,2.5927,0.1571,55.3074,g
85.6095,3.1411,0.0856,6.809,g
20.9196,2.357,0.2484,19.31,g
19.186,2.3683,0.2805,43.216,g
105.761,3.2134,0.0639,3.634,g
31.0627,2.7701,0.2385,15.9615,g
42.0561,2.5283,0.2089,8.8998,g
42.791,2.8109,0.1337,9.021,g
75.6786,3.6795,0.0704,0.455,g
58.8727,3.2527,0.0835,53.831,g
84.0658,3.4673,0.0711,4.8249,g
36.651,2.5139,0.1976,10.943,g
13.2042,2.1599,0.4533,20.371,g
67.2332,2.8322,0.1214,7.8252,g
48.2773,3.2456,0.0792,52.7165,g
105.104,3.5361,0.088,0.3837,g
22.7935,2.1775,0.402,67.106,g
23.6246,2.4014,0.2996,19.774,g
38.436,3.0412,0.1578,11.0947,g
26.3082,2.5955,0.3084,7.3704,g
91.757,3.3803,0.1014,27.0741,g
24.4466,2.5434,0.2074,1.8427,g
43.6809,3.8422,0.0933,8.1224,g
33.997,2.634,0.1475,3.413,g
24.4408,2.5949,0.3342,88.1698,g
41.095,2.8079,0.1206,23.618,g
34.0124,2.5359,0.1732,3.491,g
108.424,4.5739,0.025,28.311,g
23.1352,2.2504,0.3174,49.932,g
26.4554,2.8366,0.1741,88.1553,g
45.8678,2.998,0.1703,5.8093,g
63.7733,3.6693,0.0778,0.9347,g
94.6984,2.8189,0.1586,5.866,g
81.8524,3.3412,0.1251,2.8559,g
35.0228,3.2757,0.1651,0.7701,g
27.8535,2.5276,0.2062,5.97,g
36.9368,3.0667,0.1282,2.4152,g
19.5992,2.2878,0.384,46.534,g
85.8898,3.3806,0.1309,0.899,g
85.8538,2.6117,0.2971,15.77,g
84.6878,3.4849,0.1275,2.877,g
21.3666,2.3128,0.3139,74.383,g
33.1404,2.7312,0.2071,22.533,g
36.3065,2.5971,0.2566,5.471,g
22.5805,2.5545,0.2497,3.667,g
80.2907,3.5756,0.1024,4.036,g
28.4428,2.6299,0.1583,36.2739,g
31.0918,2.8028,0.1504,7.3779,g
77.1905,3.472,0.1503,2.621,g
26.0686,2.6258,0.2379,55.5722,g
56.5279,3.009,0.1405,6.718,g
20.6615,2.4464,0.3131,63.4783,g
18.3155,2.1222,0.5019,2.559,g
32.058,2.4976,0.1892,2.625,g
76.5934,2.6144,0.2224,19.152,g
35.4345,2.4479,0.3191,24.1245,g
32.5139,2.705,0.1746,7.5607,g
31.1839,2.7122,0.1639,8.1352,g
42.302,3.1154,0.1453,20.828,g
21.4029,2.4857,0.2565,87.5655,g
50.3748,2.9633,0.1572,0.9822,g
83.3786,3.5232,0.1593,3.915,g
92.905,3.3264,0.0592,6.665,g
29.2617,2.5422,0.1994,6.879,g
129.428,2.4556,0.268,1.004,g
84.9403,3.5457,0.0673,4.5847,g
67.7475,2.8654,0.1302,2.3478,g
57.0634,2.9209,0.1014,4.181,g
41.128,2.8075,0.1503,2.042,g
26.8595,2.8754,0.2152,3.9848,g
160.068,4.003,0.0508,10.2033,h
19.7907,2.646,0.2678,80.0427,h
45.5625,2.6085,0.1367,54.251,h
17.763,2.357,0.4945,67.345,h
74.3027,2.9592,0.0896,53.4656,h
205.9707,3.2665,0.1337,21.546,h
27.9888,2.2742,0.359,46.9345,h
51.2637,3.0342,0.1567,77.258,h
18.9361,2.5738,0.409,15.4364,h
17.4338,2.3684,0.3005,89.8463,h
69.254,3.1916,0.1132,24.9091,h
45.214,2.7199,0.25,0.4413,h
25.1112,2.0986,0.3625,16.042,h
19.616,2.5752,0.3125,19.615,h
33.6546,2.6413,0.408,82.1892,h
90.9389,2.9779,0.2722,10.8246,h
16.3698,2.2589,0.3333,12.2003,h
189.796,3.2374,0.1305,59.654,h
14.3633,2.253,0.3084,29.3263,h
51.9101,2.8209,0.1328,19.4429,h
22.3368,2.642,0.2953,67.246,h
77.2151,3.302,0.0611,64.7142,h
65.7255,2.6559,0.1692,77.0245,h
261.9504,2.711,0.2418,27.8128,h
24.3469,2.6095,0.2932,33.2851,h
52.8873,3.0466,0.1903,88.7428,h
136.6523,3.339,0.184,8.6226,h
163.9821,3.1114,0.0428,60.3097,h
93.7639,3.7326,0.1156,2.8296,h
55.9614,2.7447,0.2109,17.8245,h
50.7195,2.6498,0.2318,14.33,h
65.9726,3.4188,0.1368,18.0434,h
27.8319,2.5198,0.34,33.7903,h
35.1073,2.6981,0.3737,73.454,h
19.4632,2.4048,0.372,64.519,h
19.1139,2.4322,0.3826,55.44,h
41.8052,2.7351,0.1289,9.5109,h
45.4425,2.8058,0.1134,42.1325,h
13.4664,2.1945,0.4505,24.21,h
128.229,3.4186,0.0543,80.2086,h
101.2651,3.2585,0.127,30.3729,h
28.3152,2.7678,0.2225,80.8764,h
79.8642,2.8919,0.1298,11.9112,h
32.6306,2.6845,0.1991,18.4858,h
63.83,3.0519,0.1371,75.0032,h
47.5259,2.906,0.1379,45.1887,h
180.1015,4.2896,0.0416,58.4545,h
30.1546,2.6026,0.2859,55.521,h
92.4333,2.8222,0.2086,22.5175,h
25.7509,2.6031,0.3044,34.8822,h
250.088,4.0203,0.0495,82.2326,h
19.7564,2.4026,0.4756,62.2473,h
24.0118,2.4509,0.3037,29.8353,h
64.5254,3.03,0.1321,26.525,h
51.4775,2.858,0.177,85.393,h
19.1043,2.6675,0.2913,44.9398,h
23.2694,2.0675,0.3544,63.4187,h
20.3377,2.5164,0.3024,8.9192,h
29.1819,2.5486,0.3376,65.0487,h
34.3176,2.7536,0.172,8.107,h
30.3643,2.9194,0.2142,38.8507,h
131.0715,3.2783,0.0897,84.4635,h
141.3718,3.1081,0.131,13.8145,h
124.8407,3.8424,0.0871,44.333,h
64.632,2.7738,0.1002,39.656,h
16.8537,2.3191,0.5779,24.289,h
36.1823,2.638,0.1991,73.5459,h
25.5677,2.5988,0.2783,5.282,h
91.6025,3.0438,0.146,43.096,h
133.405,3.3631,0.0505,62.358,h
30.5792,2.4928,0.2492,61.9837,h
22.1439,2.6812,0.3573,63.885,h
46.9654,2.8176,0.2009,26.0156,h
19.3677,2.42,0.2338,41.666,h
31.4245,2.5966,0.257,33.559,h
37.4691,2.3597,0.2746,2.0718,h
