@relation 'magic-weka.filters.unsupervised.attribute.Remove-V-R2-3,7,9,11'

@attribute FWidth numeric
@attribute FSize numeric
@attribute FM3Long numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
21.0485,3.2714,22.7059,0.1577,g
15.1104,2.7218,-14.8064,26.6013,g
18.9014,2.8639,31.007,22.696,g
17.6383,2.8052,-33.4756,21.887,g
23.8754,3.2685,23.4216,3.0427,g
21.9456,3.1818,65.0778,9.1974,g
14.5479,2.5478,-19.9363,8.1657,g
9.6862,2.4108,-15.7221,1.068,g
21.1326,3.2353,50.0941,2.6774,g
36.3469,3.6848,68.3573,4.0749,g
31.6564,3.0654,89.7305,0.864,g
20.8416,2.6196,24.4418,22.1785,g
25.5927,3.479,22.1145,2.9782,g
13.9511,2.3811,-11.487,31.293,g
27.7681,3.3029,71.8292,1.8306,g
12.7864,2.3664,26.8038,28.063,g
22.9809,2.8768,30.3014,33.6328,g
48.4047,3.9532,49.7822,3.181,g
10.6018,2.1599,-1.8627,29.159,g
17.1041,2.3865,-14.3077,15.643,g
21.0642,2.6449,22.6026,54.1575,g
23.5219,3.3266,23.6216,63.571,g
26.1481,2.9954,46.7218,4.6516,g
9.7289,2.2279,-14.6649,23.9828,g
6.9264,2.2577,-15.3031,18.4147,g
17.989,2.3909,-22.5277,56.0863,g
22.6239,3.3062,77.5513,2.0276,g
18.2816,3.3557,40.1071,2.359,g
16.4712,2.2601,-7.5631,33.419,g
11.109,2.4378,-4.4399,52.56,g
6.9623,2.1414,12.4248,88.8729,g
24.3984,3.3921,59.4414,1.8933,g
13.9759,2.7559,-15.7559,7.959,g
11.2689,2.248,-4.3425,14.44,g
11.2972,2.3284,-18.9096,17.3756,g
17.5209,2.4616,23.6972,60.622,g
18.5989,2.7455,-15.1663,20.232,g
57.0686,4.1841,99.1974,8.6023,g
26.8809,3.193,44.3457,9.3234,g
11.665,2.7131,39.7625,8.621,g
7.7076,2.2279,-11.7859,74.9943,g
10.6578,2.4232,5.0474,86.3608,g
15.5384,2.549,8.6889,0.4686,g
11.2418,2.1889,-6.806,47.56,g
16.2083,2.3086,18.9916,88.1478,g
17.2359,2.8017,19.6105,5.975,g
21.1808,2.64,59.3284,0.6251,g
17.7441,2.9017,22.3596,7.9241,g
17.6119,2.6906,19.9593,6.81,g
26.2194,3.3089,26.9375,51.624,g
11.2544,2.3304,5.3763,48.122,g
37.3543,3.9758,65.9078,0.212,g
9.0167,2.4393,-21.3725,5.816,g
11.6024,2.1599,-9.0283,39.403,g
25.2279,3.5759,82.8117,0.3521,g
11.2351,2.5004,21.2479,10.612,g
10.1881,2.3701,-15.652,1.394,g
15.6922,2.5159,-12.8405,87.3123,g
33.2754,3.5144,31.0346,13.8747,g
46.2846,4.2755,82.1337,3.9102,g
17.2601,2.5815,16.0879,16.4371,g
20.2238,3.256,48.3009,0.8763,g
45.4713,4.1916,74.1126,1.078,g
33.5484,3.7746,57.5239,3.425,g
11.788,2.3829,25.7983,54.4208,g
11.0639,2.4091,-9.8592,3.964,g
11.4622,2.0881,5.3564,66.889,g
29.1526,3.184,17.6998,4.248,g
21.7916,3.0821,35.616,3.7884,g
6.9094,2.3284,11.2292,36.383,g
12.4594,2.2856,18.0972,38.8875,g
10.3376,2.3075,-15.9242,13.228,g
9.161,2.3674,20.8443,22.447,g
16.8076,2.9886,26.346,2.8481,g
26.9932,3.0418,51.2983,8.8913,g
7.4717,2.1477,-5.1883,23.3325,g
14.9914,2.2707,9.961,5.161,g
12.7839,2.6464,26.0596,7.9881,g
16.5539,2.8442,35.2857,7.8974,g
29.9533,3.1211,45.2664,3.5619,g
29.9088,3.6651,45.6583,7.8961,g
21.6582,3.0775,-34.1291,0.785,g
21.1617,2.954,44.7158,10.7127,g
36.5795,3.516,58.625,6.582,g
22.8106,3.134,-7.4837,4.977,g
31.4194,3.5101,-52.0923,3.3315,g
7.229,2.0917,10.5563,8.2645,g
11.4287,2.1599,-8.2459,5.316,g
6.5675,2.2636,9.1562,11.9354,g
20.6343,3.1855,49.5199,8.0894,g
11.6119,2.8338,50.5144,8.644,g
18.3896,2.7501,23.4762,7.882,g
34.3484,3.2641,-76.8154,1.692,g
26.8882,3.6902,71.3852,5.3995,g
10.9804,2.1917,4.2116,44.0092,g
20.1572,3.1378,-18.1144,5.544,g
27.0798,3.6356,85.9163,1.466,g
8.4249,2.2041,-20.6984,60.468,g
16.639,2.4166,-16.9582,7.586,g
13.9091,2.7482,17.9456,23.553,g
18.1577,2.6556,19.2028,32.725,g
18.8026,2.7122,-43.4807,1.299,g
15.2367,2.4997,2.8524,10.312,g
16.7376,2.7763,-9.0462,10.816,g
10.599,2.4289,17.0629,0.279,g
17.1391,2.7853,40.0894,1.8065,g
7.1765,2.3738,6.7219,18.9207,g
17.9922,2.666,14.7403,2.9039,g
37.3148,3.7516,57.9745,0.7623,g
11.3159,2.2068,19.3864,39.8,g
9.9419,2.2279,-18.0333,5.0165,g
13.1378,2.7054,24.3311,14.854,g
9.7685,2.4216,12.5988,26.2377,g
10.0671,2.3579,-15.242,0.9738,g
17.2633,3.1413,62.4402,4.2924,g
21.7278,2.9901,4.4838,10.0478,g
9.5755,2.4224,-15.1118,40.871,g
10.5804,2.2095,-8.0881,13.462,g
22.8557,3.1612,31.4384,15.7477,g
24.2203,3.4689,49.583,4.126,g
16.4001,2.7007,58.9521,1.291,g
17.8008,2.9096,35.004,16.6113,g
11.9915,2.5955,19.9408,35.37,g
21.713,3.0934,29.4265,13.5997,g
16.3478,2.9694,44.007,0.609,g
21.0487,2.5105,28.183,13.932,g
16.527,2.57,17.5153,47.3012,g
16.0836,2.5521,15.5144,4.131,g
12.0621,2.6058,9.3728,36.335,g
22.4209,2.3683,-11.9129,15.733,g
10.926,2.1673,0,90,g
17.8152,2.6454,-18.6775,15.562,g
23.1127,3.7484,53.9519,2.3475,g
9.517,2.3531,18.1403,8.1796,g
10.8071,2.2028,-0.646,63.4889,g
11.2403,2.3096,-7.0445,49.1001,g
31.5869,3.2449,26.0977,36.155,g
10.8774,2.1123,2.9673,47.2691,g
15.8415,2.5746,-7.7529,30.7437,g
22.4015,3.418,78.5246,1.2989,g
12.9565,2.5676,-13.6434,18.056,g
17.8222,3.1131,28.2131,4.7954,g
28.4667,3.3377,-50.6911,23.2244,g
16.9763,2.6117,-18.69,2.198,g
28.2735,3.206,39.969,3.321,g
25.455,3.472,65.5872,2.8691,g
21.6919,2.9093,17.8321,13.062,g
10.4108,2.5453,17.7028,16.7782,g
29.0026,2.7966,41.8396,20.762,g
20.0779,3.0271,71.385,2.447,g
13.507,2.6585,22.8514,31.39,g
41.3621,3.8151,32.3496,0.459,g
0,2.0273,11.4763,19.3086,g
23.7405,3.1498,-18.7428,8.3229,g
21.7463,3.0794,47.6317,6.181,g
12.8338,2.5478,15.1604,1.0147,g
15.6788,2.4548,13.3947,22.365,g
22.3774,2.7723,-25.7678,80.8951,g
23.8371,3.2423,62.2809,0.555,g
28.5331,3.3701,51.3763,6.295,g
7.0894,2.0881,-11.9469,19.8866,g
11.704,2.2455,20.3281,17.201,g
13.6785,2.5296,-31.2304,0.2316,g
25.4047,3.1074,20.0918,16.23,g
12.3778,2.6004,18.219,18.3397,g
16.5081,2.3483,-10.7226,20.613,g
21.6209,2.5211,-12.2811,23.6586,g
16.7734,2.7259,-12.7762,42.592,g
22.009,3.5943,79.3842,1.388,g
10.6247,2.3118,-16.805,37.2878,g
9.9898,2.4822,-11.2125,20.8434,g
27.5033,3.0883,17.3943,5.8754,g
17.6495,3.1767,46.9464,3.144,g
12.8275,2.3483,-15.3179,14.4105,g
36.6442,3.6535,65.2557,2.1539,g
18.4669,3.0763,88.3092,0.794,g
20.1236,2.6425,12.6459,82.5069,g
9.0505,2.3054,-16.0107,60.775,g
9.3013,2.4273,-13.0942,5.6489,g
18.5673,2.6767,24.088,32.0528,g
28.6937,3.0404,27.2874,16.0801,g
15.7109,2.57,13.4379,24.248,g
12.123,2.8149,30.1455,1.1687,g
29.7969,3.4,33.4166,27.622,g
34.5541,3.3925,36.4414,1.129,g
11.9627,2.1973,8.9941,39.702,g
8.621,2.3617,13.9122,5.361,g
10.8413,2.3385,9.9063,16.7345,g
19.0322,2.7868,-47.4196,2.7357,g
10.2704,2.2504,17.941,51.857,g
10.3512,2.1271,8.0026,46.959,g
24.1071,3.2047,-25.0112,13.4803,g
26.5603,3.2909,-30.3301,0.282,g
26.38,3.3736,40.1285,1.574,g
37.594,3.6512,45.7537,2.399,g
10.1047,2.4125,19.4584,45.6526,g
46.078,4.1192,77.7503,4.561,g
15.0164,2.5198,13.0289,5.8248,g
29.7856,3.5741,67.6426,5.9725,g
13.2898,2.4005,-14.8561,61.7921,g
20.9474,2.7324,48.6343,30.186,g
22.7916,2.8182,29.6708,46.912,g
21.7254,3.0988,8.3872,7.3742,g
10.3507,2.2253,-8.0999,34.485,g
11.0454,2.5072,17.6704,14.948,g
7.463,2.3086,6.0627,13.7506,g
27.329,2.7101,-15.5314,7.342,g
7.134,2.1414,10.3611,0.0546,g
10.1213,2.6042,10.7738,53.3396,g
12.2794,2.5132,-7.4822,39.415,g
10.8265,2.49,65.2176,11.3936,g
0,2.1477,16.3489,19.7851,g
6.8555,2.3395,-10.8729,5.4707,g
11.5696,2.0626,4.1787,27.0422,g
28.541,3.6391,76.0223,2.579,g
18.0707,2.4893,21.3682,27.67,g
12.1565,2.7486,32.4988,3.264,g
18.9814,2.7945,-11.9867,10.7282,g
29.5407,3.7439,62.6831,3.2913,g
25.8186,3.0477,30.958,8.6796,g
10.1183,2.2279,-11.9949,34.186,g
11.5456,2.5938,23.5008,3.807,g
13.3794,2.3918,7.1654,37.143,g
12.9785,2.5484,-10.4705,5.8695,g
20.2934,2.9745,44.5837,0.288,g
23.7577,2.9607,10.2697,81.1465,g
17.8671,2.5276,16.4945,81.7696,g
16.5478,2.404,15.8412,36.9723,g
15.9698,2.5353,23.4069,12.1567,g
18.7511,2.9586,40.227,14.293,g
20.9793,3.3075,76.1369,2.2045,g
21.3714,2.7966,10.9074,3.386,g
44.5853,3.9172,79.3432,8.116,g
11.1927,2.4757,14.1502,4.376,g
19.7632,3.0092,26.2452,2.7,g
16.776,3.0917,42.3584,5.3512,g
15.9642,2.5971,19.256,14.3432,g
31.9009,3.5653,40.5794,11.6075,g
11.4785,2.3883,17.8506,12.744,g
17.2324,2.9987,71.5371,0.156,g
28.4458,3.1652,53.0078,0.4362,g
11.5917,2.4814,-6.3907,12.3236,g
16.311,2.7168,-8.1751,4.1489,g
18.9209,3.3003,47.2504,1.7,g
19.0296,3.0482,-44.8008,1.133,g
16.0732,2.5563,8.9352,19.662,g
9.6231,2.4764,-18.5263,29.802,g
22.227,2.8567,-102.472,61.0741,g
9.9206,2.1833,8.2103,76.267,g
12.6908,2.5126,21.0496,68.429,g
22.8565,3.0864,-55.5834,3.8175,g
16.8339,2.4265,17.7007,47.858,g
12.9863,2.7672,17.7829,10.3057,g
19.1975,2.9335,-37.3578,1.386,g
16.1287,3.0348,31.1417,8.9201,g
11.8178,2.3551,-7.2472,65.013,g
26.5769,3.5931,23.5317,4.154,g
19.2445,2.7505,-16.0937,11.911,g
21.1334,2.8132,32.2557,34.2159,g
16.7684,2.525,-21.0671,8.402,g
27.8573,2.9974,12.7336,15.646,g
22.7195,3.038,51.4504,3.481,g
41.6904,4.213,81.4942,2.833,g
27.5359,3.5329,53.1831,1.321,g
16.7321,2.3355,18.1222,11.5,g
27.055,3.4497,66.8412,3.939,g
13.9046,2.695,19.2815,11.346,g
11.7963,2.596,41.0234,12.801,g
7.0807,2.0881,12.8465,25.2239,g
9.6582,2.5993,-27.961,18.862,g
11.7413,2.1351,9.4522,43.5434,g
10.5832,2.1383,-4.5036,58.504,g
38.7353,3.7623,61.5963,1.141,g
10.7499,2.1688,-4.7981,15.465,g
24.2443,2.6744,-9.9848,42.679,g
30.85,3.2423,72.5296,2.6107,g
9.7044,2.5635,29.3147,4.005,g
0,2.1319,0,82.4952,g
21.3266,2.9467,14.4895,2.472,g
26.4647,2.7589,11.6027,28.51,g
10.8189,2.7392,21.4259,4.313,g
18.4047,2.6839,10.6638,34.217,g
17.9444,2.6015,14.442,8.2714,g
23.3887,3.071,22.6569,28.6317,g
34.6768,3.6885,38.7533,1.4845,g
26.181,3.4373,65.7381,2.332,g
6.6565,2.1189,-9.0378,52.7541,g
30.1417,3.8886,63.5847,1.0204,g
26.2968,3.0288,17.2455,15.532,g
11.2356,2.2516,-7.7891,0.3707,g
8.7109,2.2068,27.6114,6.025,g
11.1225,2.3598,-17.6584,57.6127,g
20.8356,3.0611,-17.7058,5.344,g
16.9689,2.9872,44.7144,14.328,g
13.4897,2.8534,52.8608,2.942,g
10.0015,2.2601,15.1394,29.312,g
23.2328,2.8588,15.4061,4.6173,g
22.1805,3.1256,39.8541,1.185,g
14.7616,2.4976,48.2894,18.0583,g
35.7226,3.5688,28.0145,3.214,g
10.5903,2.4257,21.7968,26.604,g
9.5513,2.2175,-9.0509,40.808,g
21.0548,2.6335,-20.5847,60.5264,g
9.7122,2.29,-5.0977,24.5228,g
23.0908,3.3304,28.5136,2.4208,g
22.1844,2.9204,45.0145,13.659,g
17.8399,2.6933,-47.4253,6.489,g
18.7126,2.8561,53.4838,3.8408,g
16.7448,2.5119,8.7994,15.292,g
11.5241,2.2368,5.0553,8.6385,g
42.0089,3.9071,70.5914,5.7282,g
23.2399,3.2429,47.8331,12.8453,g
18.3503,2.4935,-16.6518,62.9998,g
19.6176,2.6289,-16.4431,1.041,g
15.0827,2.601,-10.1243,4.7988,g
11.0744,2.2516,6.4843,32.928,g
16.8773,2.8779,21.4719,2.233,g
17.6167,2.7566,19.3482,19.1417,g
9.9695,2.3655,18.1866,34.198,g
20.0706,2.8222,-10.2698,13.7154,g
23.5811,3.1877,73.4946,2.8894,g
7.2304,2.1746,11.4996,19.071,g
18.026,2.8882,14.7763,15.821,g
27.2533,3.1582,41.4548,66.846,g
29.2227,3.3919,88.2692,0.046,g
31.7363,3.5028,60.4856,1.067,g
43.6088,3.926,68.3708,1.302,g
24.1908,3.1655,22.7677,6.0268,g
10.6219,2.5453,8.5384,6.1065,g
17.9904,2.641,-19.5435,0.5398,g
10.1805,2.404,21.6104,11.201,g
14.1931,2.5723,-16.0054,25.688,g
24.024,3.3941,74.3565,2.76,g
9.5119,2.3865,32.8639,22.0967,g
11.3577,2.3304,19.4341,74.4019,g
22.0948,2.6149,-25.2602,19.576,g
45.5282,3.5016,54.0209,9.056,g
12.2549,2.2945,12.6462,5.9657,g
17.6144,2.679,22.0442,5.5823,g
11.0972,2.2455,-6.9469,88.7401,g
42.4963,3.2955,53.6545,18.873,g
17.9545,2.8065,-22.1105,10.018,g
12.8863,2.4158,-10.67,86.453,g
21.854,2.9528,10.6287,18.7851,g
6.7399,2.0986,-11.7222,15.8008,g
19.2336,3.0934,75.3194,4.5935,g
10.6854,2.3971,20.6316,1.727,g
13.3288,2.5815,26.6821,8.3257,g
20.4503,3.1313,-32.3875,9.399,g
16.3985,2.6154,14.5276,5.602,g
8.2326,2.4249,18.9776,23.7678,g
32.227,2.8426,-87.3744,8.2015,g
11.3739,2.1123,-8.3363,4.803,g
19.7337,2.9248,55.9957,7.8247,g
36.004,3.0615,109.93,3.8617,g
16.042,2.7679,76.9637,0.5051,g
12.966,2.3086,10.9956,73.4998,g
14.4386,2.7756,8.7238,2.3698,g
25.5496,3.1488,31.3971,2.3595,g
10.6295,2.357,-20.0564,36.1048,g
12.9288,2.4183,15.9759,5.177,g
47.3813,3.4034,50.4368,10.316,g
11.469,2.5922,-10.0721,9.2904,g
17.4857,2.4669,53.0839,5.663,g
25.1653,2.9937,11.1244,13.678,g
23.8012,3.5008,57.9644,15.8268,g
12.2928,2.3883,18.1708,89.1927,g
32.0933,2.8624,60.8005,7.5361,g
10.8618,2.3032,-0.3013,45.5168,g
18.6484,2.6484,-20.3102,38.236,g
12.9165,2.7497,-37.6572,2.826,g
9.094,2.3811,9.8261,18.1579,g
16.6092,2.5527,-15.2097,13.427,g
14.5054,2.4289,-14.9746,22.106,g
24.8605,2.9834,23.8099,10.4413,g
13.9512,2.5781,17.7148,9.2321,g
19.8032,3.1201,20.0996,13.3421,g
29.4108,3.4686,68.3345,2.0787,g
21.8717,2.9055,-17.3721,14.5326,g
22.561,2.8506,18.0119,1.1537,g
21.0539,3.365,71.1197,2.2043,g
9.9102,2.1917,8.2394,9.046,g
11.814,2.2945,20.2117,8.711,g
17.6117,2.7404,43.6811,4.862,g
12.0575,2.5289,19.6799,24.439,g
14.2005,2.5263,-22.063,3.3657,g
25.1039,3.3585,63.5636,2.5743,g
17.614,2.6238,-13.8349,71.363,g
11.0962,2.3747,6.4167,37.168,g
21.03,2.6871,-17.8683,0.8604,g
21.9276,3.4431,64.9085,5.4805,g
12.3376,2.4417,-8.8626,39.732,g
10.5832,2.1818,9.7451,45.7654,g
8.637,2.3243,-14.5819,12.801,g
14.0657,2.5533,-47.0216,1.5499,g
10.0375,2.6217,20.5688,19.8253,g
11.1599,2.3729,18.5697,44.263,g
17.7863,2.8946,-23.494,10.1466,g
11.0568,2.2162,-7.0158,43.9589,g
35.6845,3.1245,39.3855,21.611,g
11.999,2.3589,3.7697,56.553,g
15.0367,2.6689,27.5794,1.136,g
25.9353,3.4242,62.0214,2.5025,g
16.9562,2.3149,17.7186,48.202,g
20.8956,2.6498,-10.865,30.831,g
10.9246,2.4433,18.4043,17.8472,g
33.4023,3.8276,56.0189,6.4976,g
12.2282,2.6232,70.5864,5.9072,g
17.2361,2.6289,12.2221,42.686,g
24.8982,3.4499,40.6826,0.017,g
22.0256,2.8264,8.006,81.7102,g
17.7666,2.8654,13.8925,9.162,g
21.104,2.8938,36.4481,1.7138,g
31.3883,2.799,27.3781,65.1875,g
14.3018,3.0689,69.8929,2.319,g
16.8796,2.7271,38.491,0.577,g
25.4673,3.4322,49.5452,0.969,g
14.7151,2.4921,36.0229,29.1805,g
11.0217,2.2014,5.487,9.4508,g
13.8038,2.608,-18.1726,5.2555,g
26.9624,3.5334,46.837,0.812,g
18.957,2.7396,15.6861,62.0277,g
19.3337,2.6702,-36.0252,2.1978,g
10.3861,2.2028,-6.0547,26.148,g
11.8362,2.1804,-9.323,62.6968,g
25.8038,3.2918,49.6372,8.8309,g
23.0717,3.1092,37.6313,7.9276,g
21.7253,2.9109,18.4223,9.72,g
18.4083,2.7284,-16.8998,5.1365,g
12.7006,2.7835,17.7997,2.637,g
16.385,2.5447,11.4098,9.1148,g
17.7682,2.769,18.1083,13.5322,g
15.7541,2.7135,-26.8414,17.9519,g
14.7294,2.6915,-7.4281,4.7804,g
20.1194,2.7683,-21.1864,1.1811,g
11.5087,2.2292,5.0164,60.579,g
22.7219,3.3004,74.1378,0.647,g
6.9542,2.055,-5.2793,5.554,g
52.2707,3.7106,60.3407,13.7,g
19.0664,2.8319,18.6582,14.19,g
12.6032,2.4616,28.2809,13.4021,g
16.1595,2.6618,21.9007,5.3907,g
23.6589,3.3623,66.4296,0.4845,g
31.8628,3.1816,-42.7278,3.6338,g
9.4415,2.2788,16.0281,8.982,g
15.333,2.3434,16.7866,68.708,g
24.7247,3.4122,57.8747,3.333,g
22.5407,3.234,38.4746,1.452,g
24.9227,3.3052,58.577,7.4375,g
17.059,3.0748,47.726,4.923,g
14.0974,2.5966,-18.9889,16.8389,g
7.6307,2.3608,-25.8171,31.498,g
9.3877,2.3355,19.8767,31.645,g
18.7087,2.8606,-26.5298,3.3533,g
17.6212,2.721,17.6668,5.293,g
15.05,2.6096,-19.1051,70.9158,g
9.4189,2.3263,-19.5563,32.321,g
24.6139,3.5713,73.9884,0.011,g
35.5633,3.2981,-16.0894,8.443,g
10.6484,2.3729,-10.8721,20.982,g
17.3963,2.6848,14.4535,62.601,g
23.4979,3.5105,43.3518,0.26,g
23.0985,3.1787,45.992,4.9252,g
15.9505,2.6721,20.2797,0.26,g
12.415,2.4564,17.4937,17.7354,g
33.5086,3.5002,86.5883,9.008,g
25.3183,3.0752,38.0092,3.7892,g
9.9614,2.3139,14.9823,38.68,g
19.6647,2.772,27.1517,8.548,g
14.284,2.4378,-13.3556,30.2511,g
11.671,2.3531,13.8927,25.441,g
25.6181,3.008,23.2932,5.1143,g
19.5465,2.86,49.8953,5.884,g
23.0311,3.2078,-66.0624,7.4381,g
28.9765,3.5798,25.5179,14.486,g
9.634,2.3086,14.0487,70.247,g
13.518,2.3294,15.0383,44.127,g
42.8958,2.871,50.5432,1.9948,g
17.3936,2.7135,37.4027,3.101,g
31.5107,3.3495,33.4197,12.941,g
15.5266,2.6186,20.4938,15.767,g
7.0219,2.2188,11.3923,34.906,g
27.3874,2.7368,-18.8234,31.9183,g
12.1287,2.4074,8.5555,17.602,g
19.2417,3.1433,-22.5224,11.5205,g
12.5738,2.4616,-16.7375,63.385,g
21.9844,2.9814,-18.7595,10.0602,g
27.3299,3.3308,-39.1719,1.29,g
10.9994,2.2109,-6.6894,28.599,g
14.3558,2.4014,17.5377,30.0391,g
19.5014,2.9405,23.35,48.571,g
28.1038,3.3481,110.191,15.361,g
19.6182,2.9125,36.1548,7.4712,g
11.6166,2.0434,-8.7786,29.266,g
10.8737,2.1123,4.7986,16.258,g
13.3096,2.781,28.5821,14.3144,g
10.9843,2.1055,5.3086,63.3618,g
41.1529,3.2905,-23.3843,65.912,g
16.7591,2.4624,11.5461,70.87,g
15.9522,2.8822,-17.392,4.834,g
20.3701,3.381,67.2432,5.2231,g
12.6122,2.6439,41.3819,2.995,g
18.1741,2.9243,-10.7427,2.642,g
15.0417,2.7105,18.3136,9.3046,g
29.8525,3.8447,53.1833,4.9318,g
11.9542,2.0774,7.7917,81.3693,g
10.8157,2.8136,63.9922,6.251,g
25.5368,3.2299,-15.0001,0.7458,g
16.5036,2.5296,12.8557,64.378,g
31.6664,3.7625,62.7514,2.903,g
25.9122,3.227,26.0955,7.437,g
25.1769,2.7271,18.2613,59.9787,g
9.9588,2.2788,-12.0123,45.014,g
21.1245,2.4778,-24.0378,20.2701,g
21.6164,2.766,-18.5048,20.162,g
7.3787,2.2999,-7.3216,47.741,g
16.6646,2.5031,-25.141,4.549,g
10.848,2.29,18.4514,42.836,g
32.5679,3.4624,48.8606,1.646,g
17.7874,2.841,13.3919,2.425,g
24.2085,3.037,26.3846,3.436,g
16.4401,2.3096,10.2652,5.061,g
7.5366,2.2765,6.1563,3.777,g
28.0674,3.8144,73.6066,1.128,g
19.477,3.1703,-30.0775,0.912,g
10.6518,2.2707,2.6747,29.4058,g
39.026,3.7412,44.4587,1.822,g
6.9311,2.1319,-14.0378,79.647,g
9.1894,2.3096,10.6663,21.937,g
11.6915,2.1538,-7.4387,26.524,g
27.2376,3.2831,25.7304,24.4731,g
16.9733,2.6946,15.4934,11.066,g
31.5358,3.41,70.4096,4.348,g
7.154,2.0917,-11.4081,5.13,g
26.5519,3.0271,41.1035,8.582,g
7.2693,2.0774,-8.8963,8.8679,g
0,2.1599,0,37.923,g
19.2838,3.1762,24.4213,8.714,g
16.5613,2.4548,34.2494,29.572,g
26.8433,3.0904,-52.5328,2.2854,g
18.8247,2.799,-20.9137,14.118,g
38.3435,4.0132,71.503,2.0941,g
21.9124,2.8859,-66.7009,3.883,g
12.7034,2.5378,15.1184,3.907,g
16.1449,2.9238,37.1449,3.3,g
18.1845,2.433,41.7788,8.3129,g
21.7603,3.5808,-119.139,44.546,g
12.6686,2.4125,10.1035,42.99,g
12.2946,2.451,-9.7833,17.1558,g
10.8286,2.5038,-14.1434,5.8241,g
17.5926,3.2055,-10.698,3.3209,g
12.9731,2.4417,5.7522,17.0127,g
16.7002,2.4401,21.9391,15.0767,g
13.5188,2.4771,17.8873,5.2328,g
17.2811,2.5366,16.7613,28.4342,g
21.8895,2.9645,90.7681,3.093,g
23.4462,3.1413,43.8724,1.571,g
9.5267,2.4942,26.784,7.2759,g
15.3809,2.776,24.9191,3.791,g
0,2.1222,14.9811,25.78,g
13.8752,2.6898,24.4793,8.3477,g
15.2647,2.6513,41.5262,1.9538,g
9.7889,2.6096,27.1243,14.345,g
13.8435,2.5384,-11.307,7.3195,g
9.6361,2.2122,-14.4165,30.0911,g
19.3381,3.3118,100.172,4.901,g
28.35,2.9829,8.6326,2.057,g
32.4188,3.6269,89.5803,4.26,g
17.9081,3.1891,33.84,10.855,g
21.8317,3.2103,46.9907,4.271,g
26.1477,3.1999,26.7743,2.377,g
28.5333,2.9798,-20.9696,1.8127,g
27.4244,3.4805,61.7693,2.545,g
24.5931,3.1355,47.6857,1.8664,g
12.5482,2.4749,-8.1183,5.97,g
22.7556,2.9545,-43.2395,3.7956,g
27.3622,3.5549,60.4821,12.3377,g
27.3866,3.4156,51.8023,3.0719,g
21.5914,2.9332,24.9784,0.288,g
18.4043,2.6294,32.6702,3.056,g
7.409,2.1021,-5.253,89.3153,g
11.5351,2.2878,-5.1272,10.796,g
9.5246,2.6004,-13.9344,3.715,g
22.8596,3.0152,42.5924,4.4256,g
11.3796,2.0737,-7.5534,12.823,g
17.8245,2.7423,28.9954,10.789,g
7.4378,2.1414,-7.7496,29.838,g
12.4612,2.5058,12.7178,26.125,g
11.0251,2.2799,7.0255,87.2895,g
17.2262,2.8716,51.1221,2.8883,g
18.0267,2.5838,-13.897,86.8054,g
27.1455,3.1543,108.1819,34.0787,h
51.0077,3.2895,-229.3929,67.8273,h
28.5751,2.7873,-20.3331,54.755,h
7.8352,2.3029,11.1148,23.1908,h
17.7909,2.3784,-22.9597,42.5318,h
10.1658,2.6716,-36.0296,79.582,h
42.5451,3.6965,-128.744,57.052,h
12.8095,2.7185,15.6117,81.871,h
10.5093,2.224,-5.1053,43.916,h
8.8377,2.3802,-11.0169,55.07,h
18.1839,2.7189,15.2866,37.0526,h
11.6275,2.4362,-5.9228,73.705,h
16.0666,2.4956,71.9623,78.4354,h
11.9007,2.5779,7.126,31.2547,h
17.3888,2.791,29.0213,55.8688,h
34.732,3.0828,37.3336,29.492,h
11.5014,2.5139,11.1428,71.8009,h
7.4823,2.3274,4.8004,75.056,h
54.3154,3.7752,142.6303,65.069,h
13.34,2.9501,-17.8001,43.786,h
33.389,3.1901,-33.5638,61.5665,h
12.1573,2.3016,19.1629,0.484,h
7.2519,2.3395,11.1709,70.244,h
16.8405,2.3715,15.503,58.4341,h
58.09,3.8926,66.6336,63.601,h
44.7572,3.0633,-110.985,0.738,h
14.9198,2.4548,11.0654,62.8382,h
8.9501,2.7709,24.3041,52.3632,h
45.3121,3.2368,-47.2232,37.4156,h
70.9532,4.1483,-47.7365,35.959,h
20.9467,2.8904,-107.9771,67.5585,h
30.5765,2.9706,56.09,29.039,h
9.3378,2.8701,27.1127,70.2967,h
5.7114,2.3192,25.3384,5.2978,h
19.0426,3.2043,24.091,14.1587,h
7.2349,2.5915,12.7035,16.7591,h
32.3064,2.6212,-108.817,22.5311,h
8.8821,2.4054,21.9606,62.694,h
25.138,3.4295,78.3212,16.5937,h
26.3373,2.9039,34.722,4.712,h
17.6848,2.692,-37.8531,67.1496,h
23.7415,2.5553,-32.0465,62.084,h
12.2241,2.1761,4.1679,28.9819,h
11.7912,2.6217,-8.9053,18.5319,h
6.8206,2.3232,-17.983,54.9821,h
42.3225,3.1948,-46.8843,32.1001,h
5.8259,2.3666,26.7226,80.9287,h
8.5853,2.3925,7.1313,29.6895,h
47.1104,3.631,-103.2639,81.4305,h
20.4355,2.572,34.2563,71.4563,h
15.7238,2.6569,15.6285,50.3873,h
36.9935,3.0614,-38.1818,66.2905,h
16.8067,2.4819,-9.3611,0.8687,h
46.635,3.1551,96.1648,30.9895,h
8.1712,2.7896,17.8089,40.3223,h
20.5232,2.6503,13.8819,34.873,h
