@relation magic

@attribute FLength numeric
@attribute FSize numeric
@attribute FConc1 numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
20.3985,2.3032,0.3358,32.3189,g
45.6321,3.0441,0.1215,0.3822,g
28.7928,2.6449,0.2344,86.9663,g
12.3934,2.2,0.3502,50.0643,g
37.3888,2.4579,0.2666,7.276,g
81.6644,2.8859,0.2555,3.883,g
44.2294,2.7255,0.1947,4.862,g
57.0377,3.3557,0.1126,2.359,g
59.1682,2.798,0.1537,1.915,g
91.2612,3.66,0.1043,0.8864,g
19.786,2.3032,0.3358,5.495,g
109.359,4.286,0.0378,0.0591,g
23.7533,2.8299,0.2685,14.2238,g
23.2631,2.5514,0.302,4.1919,g
80.6137,3.0754,0.1072,3.298,g
32.0586,2.5072,0.2037,12.1807,g
84.9312,3.548,0.0913,1.1373,g
49.8521,2.3971,0.2305,6.0457,g
66.4043,2.6618,0.2538,1.257,g
23.133,2.2856,0.3446,12.164,g
19.4791,2.2967,0.346,0.4907,g
48.4816,2.3802,0.2021,0.7494,g
38.5934,2.7767,0.138,26.9788,g
81.924,3.1202,0.1823,4.2963,g
40.9211,2.8624,0.1887,5.717,g
26.408,2.5231,0.2804,12.393,g
67.9416,3.2718,0.1297,5.617,g
63.8128,3.5143,0.1088,1.919,g
32.2964,2.6585,0.1811,35.1875,g
30.531,2.9602,0.1452,9.189,g
59.3081,2.6906,0.1988,3.037,g
81.7059,3.4166,0.0918,3.953,g
25.1685,2.9845,0.1518,72.786,g
85.411,2.9566,0.1707,6.244,g
45.8448,3.1402,0.1162,0.8053,g
52.1834,3.0952,0.153,1.5526,g
21.435,2.4786,0.211,19.691,g
18.5661,2.3032,0.3408,28.505,g
70.5964,3.3775,0.0857,7.4539,g
22.0016,2.2945,0.297,29.348,g
19.2311,2.4265,0.2191,84.8561,g
94.0577,3.7708,0.0921,1.498,g
50.8299,2.6335,0.2895,2.4634,g
76.2706,3.4125,0.1213,7.539,g
61.1326,3.2777,0.1153,6.887,g
28.3472,2.6839,0.1812,6.959,g
79.713,2.9012,0.2316,5.3899,g
104.061,2.6527,0.2436,0.091,g
28.9269,2.5132,0.2316,63.5476,g
33.4366,2.6026,0.2459,4.5456,g
98.484,4.014,0.0551,0.637,g
17.5129,2.4713,0.3767,67.2725,g
119.038,4.2585,0.0351,10.2255,g
30.6718,2.7771,0.1629,27.715,g
18.8636,2.4091,0.3021,0.5504,g
24.6512,2.2776,0.3456,0.0003,g
44.7566,2.616,0.1731,1.0447,g
106.821,4.2878,0.0354,1.9326,g
19.9697,2.2989,0.3693,2.681,g
68.8179,3.1422,0.1027,3.446,g
24.5803,2.0626,0.4372,88.0912,g
39.8486,2.6726,0.1605,2.2185,g
58.4242,2.6955,0.255,7.512,g
63.2845,3.0772,0.1352,4.104,g
18.1398,2.2148,0.3079,35.2731,g
50.3466,2.8899,0.2313,3.915,g
73.9743,2.8199,0.246,8.09,g
23.9862,2.2541,0.3649,25.6257,g
81.7977,3.7048,0.0707,2.985,g
65.2318,2.9227,0.1213,0.961,g
30.9737,2.6395,0.2672,30.144,g
33.0954,2.7462,0.157,5.86,g
23.6155,2.5752,0.3285,25.219,g
25.4768,2.3404,0.3493,5.854,g
108.727,3.7864,0.0689,2.923,g
18.1825,2.415,0.3981,63.7141,g
43.9609,2.6848,0.2965,14.238,g
12.9955,2.1508,0.4982,77.375,g
20.9214,2.3627,0.2451,1.19,g
62.159,3.1909,0.0899,14.3969,g
23.5413,2.4409,0.3569,34.667,g
23.1716,2.2742,0.4016,30.652,g
90.5525,3.9952,0.0632,4.077,g
81.2583,3.6259,0.1206,0.5417,g
21.173,2.0846,0.3909,62.166,g
52.5477,2.5465,0.2429,21.5382,g
35.086,3.1159,0.1673,11.3154,g
29.9384,2.8119,0.2043,22.871,g
55.8382,3.2788,0.0771,9.528,g
63.0722,2.5888,0.2384,47.8428,g
87.5064,3.5233,0.0823,0.337,g
90.7973,2.6227,0.1776,3.75,g
54.5906,2.917,0.2076,0.626,g
12.6365,2.0394,0.379,39.212,g
16.6311,2.3464,0.4122,31.7295,g
19.0602,2.437,0.309,9.3668,g
91.2235,3.3754,0.1064,3.586,g
16.2188,2.2753,0.6074,24.17,g
33.3747,2.5623,0.1795,13.511,g
41.4207,2.6037,0.1831,5.076,g
27.1802,2.7551,0.1872,50.664,g
118.287,2.8814,0.2043,0.0349,g
78.4001,4.0433,0.0533,6.463,g
33.7823,2.9717,0.1062,2.0557,g
58.1603,3.4278,0.1245,1.6337,g
84.3821,3.4958,0.0921,0.709,g
23.9177,2.5888,0.2281,17.7064,g
79.9539,3.1602,0.1518,17.7108,g
37.2735,2.3909,0.2215,17.7959,g
100.153,3.2772,0.0843,4.7858,g
77.8167,2.6439,0.1986,2.219,g
25.9034,2.4564,0.2325,34.0048,g
54.3183,3.8108,0.0717,4.6472,g
36.2372,2.9809,0.1353,6.444,g
35.9396,2.5139,0.2067,7.6707,g
25.6039,2.6799,0.1912,10.268,g
32.2758,2.6566,0.2723,12.3195,g
152.254,2.8166,0.1457,17.072,g
18.883,2.2672,0.4622,49.52,g
61.3494,3.0941,0.1461,8.993,g
51.9877,2.836,0.1875,3.8346,g
20.2191,2.3444,0.31,34.0559,g
81.3466,3.3173,0.086,1.2749,g
81.3469,3.6737,0.0949,0.582,g
23.6678,2.1629,0.3746,81.1385,g
23.7571,2.786,0.225,14.9592,g
23.5684,2.5378,0.3203,3.907,g
55.9196,2.7694,0.1896,2.646,g
27.8979,2.6753,0.2629,31.2675,g
108.434,3.832,0.07,0.277,g
23.4842,2.5944,0.1896,6.0191,g
30.0188,2.5658,0.2378,21.0507,g
16.4192,2.3064,0.5951,38.836,g
102.9,3.0801,0.0802,5.0421,g
31.9086,2.2577,0.2901,81.5685,g
30.2969,2.8325,0.1184,37.42,g
59.0364,2.943,0.2047,12.026,g
21.9208,2.4624,0.3121,11.79,g
89.6414,2.5563,0.1681,10.52,g
52.9059,3.0228,0.0868,0.744,g
60.9046,3.1955,0.1042,6.978,g
26.3198,2.2999,0.2331,13.5641,g
71.8513,2.9393,0.1386,21.0501,g
74.1464,2.7348,0.1427,4.802,g
73.8427,3.1664,0.1483,9.4318,g
26.7604,2.5065,0.2695,23.959,g
18.794,2.2148,0.3079,35.5834,g
24.2267,2.541,0.2345,3.9884,g
31.0316,2.86,0.1649,8.7828,g
12.9884,2.2055,0.4891,26.41,g
63.0772,3.3701,0.1064,6.295,g
37.0078,2.8287,0.1758,3.6622,g
45.7859,2.7466,0.1228,19.482,g
35.057,2.8182,0.1467,46.912,g
45.0159,2.9297,0.1311,10.558,g
22.9136,2.5821,0.2369,38.491,g
24.2663,2.2822,0.2742,6.918,g
23.9001,2.3936,0.3131,1.9963,g
34.6275,2.4601,0.3588,1.67,g
77.7137,3.1989,0.1382,15.5424,g
23.0951,2.5328,0.3182,12.434,g
25.6714,2.2956,0.2962,9.5272,g
26.0623,2.3909,0.2785,33.861,g
19.5502,2.3201,0.3421,17.368,g
22.8676,2.5289,0.3003,26.988,g
25.3524,2.6946,0.1949,11.066,g
36.6884,2.7478,0.2207,9.283,g
24.6743,2.5496,0.1876,0.373,g
139.136,2.9839,0.1199,10.4186,g
28.8306,2.7067,0.2308,9.2923,g
34.6908,2.5004,0.1975,10.612,g
35.7241,2.6048,0.2075,2.029,g
12.9644,2.0952,0.3735,5.011,g
35.552,2.7222,0.2171,85.3816,g
29.0428,2.4082,0.2051,11.474,g
42.1536,3.1998,0.1215,8.0243,g
25.2155,2.4822,0.2652,48.887,g
18.0693,2.3598,0.3996,84.2593,g
27.0941,2.9332,0.2385,22.48,g
17.7895,2.3483,0.3341,13.325,g
26.7552,2.4166,0.251,32.4811,g
19.516,2.4354,0.2697,85.9912,g
76.6657,3.0276,0.1581,0.436,g
81.3608,3.4472,0.083,1.9326,g
44.3695,2.7271,0.1396,0.577,g
35.989,2.4713,0.2348,16.9615,g
54.8694,3.4661,0.1055,4.447,g
35.3788,2.541,0.246,3.7685,g
31.0838,3.1676,0.1751,22.6709,g
37.2778,2.847,0.1458,8.195,g
18.2437,2.3664,0.4108,68.354,g
54.2506,2.5832,0.218,0.029,g
114.303,4.1952,0.039,0.3,g
85.9685,4.1192,0.0471,4.561,g
44.6503,2.5051,0.3203,26.3364,g
72.4377,2.9355,0.1827,5.378,g
77.7269,3.6814,0.0944,5.68,g
13.2215,2.2589,0.5262,68.3213,g
45.5041,2.5045,0.2269,40.137,g
32.5654,2.6405,0.2551,6.423,g
78.4084,2.9201,0.271,5.6934,g
28.7554,2.4166,0.228,2.941,g
31.1292,2.7796,0.1769,5.722,g
23.7596,2.4166,0.2165,52.4475,g
79.2206,3.7191,0.0637,8.264,g
53.2284,3.0019,0.1707,0.9246,g
19.0389,2.2355,0.3517,5.6753,g
25.7974,2.608,0.2109,58.6235,g
25.076,2.549,0.2726,4.506,g
76.9673,3.4226,0.0618,8.824,g
37.5027,2.6459,0.1887,18.005,g
37.3135,2.7931,0.1409,6.6237,g
81.2135,3.0981,0.1376,0.193,g
36.6165,2.6794,0.1831,0.727,g
64.775,3.3869,0.0876,0.656,g
32.087,2.6776,0.2595,0.2595,g
30.9096,2.7778,0.171,10.519,g
19.6828,2.2227,0.3024,42.4886,g
55.3617,2.7983,0.171,13.822,g
55.8381,2.9472,0.1237,6.1374,g
50.3888,2.642,0.1676,4.4298,g
48.1834,3.081,0.1407,4.4764,g
74.4417,3.2103,0.1426,3.9083,g
20.3131,2.3838,0.2624,37.287,g
43.4234,2.905,0.2383,5.0326,g
30.3839,2.2753,0.2626,52.542,g
35.5935,3.2638,0.1446,10.241,g
51.9853,2.8876,0.1665,3.241,g
28.4789,2.4698,0.1949,3.893,g
24.657,2.8785,0.2242,1.87,g
46.5015,3.0881,0.1408,19.163,g
61.6628,2.9214,0.1073,21.2299,g
21.0701,2.2742,0.375,6.7698,g
102.309,3.9317,0.0601,2.334,g
37.3068,2.6898,0.1154,3.436,g
25.3092,2.2589,0.2286,65.202,g
33.1206,2.8657,0.2159,14.2293,g
84.0375,3.7263,0.0921,0.401,g
92.3287,3.8473,0.0782,1.5216,g
60.7813,3.2778,0.0767,66.0307,g
39.1714,2.6355,0.2164,6.8181,g
24.8732,2.3971,0.3307,1.727,g
12.4763,2.1889,0.3592,45.626,g
34.9294,2.5658,0.1861,1.3937,g
13.0893,2.1222,0.4113,9.8482,g
40.9514,2.5521,0.2006,4.131,g
98.4961,3.6768,0.0799,3.663,g
13.0171,2.1351,0.4432,2.5667,g
35.1728,2.8724,0.1791,28.8991,g
23.0655,2.5353,0.3192,0.922,g
73.7474,3.4024,0.094,0.6057,g
29.446,2.4346,0.2261,29.3534,g
80.8223,3.3308,0.1632,1.29,g
29.2753,2.6196,0.2509,20.19,g
67.214,2.8624,0.1242,5.559,g
21.6639,2.2577,0.2845,3.033,g
31.9453,2.88,0.1931,1.2725,g
29.0494,2.6117,0.1748,9.703,g
102.932,3.0871,0.0888,3.194,g
24.6256,2.7742,0.1825,29.3898,g
29.6154,2.721,0.1797,18.362,g
36.5911,2.5838,0.2282,9.497,g
17.776,2.3149,0.5254,66.1517,g
92.6832,3.7575,0.0812,4.663,g
158.532,2.3617,0.3239,6.673,g
19.0796,2.4116,0.3004,67.771,g
96.2068,3.1019,0.1325,0.686,g
25.2772,2.5758,0.2935,12.2953,g
81.2317,3.7262,0.0893,4.155,g
25.2127,2.5694,0.2305,33.5054,g
62.3448,3.5533,0.0815,7.61,g
107.602,3.5818,0.0895,0.715,g
28.6874,2.618,0.2494,4.195,g
35.3566,2.5296,0.2201,0.2316,g
84.6226,3.0531,0.15,1.7962,g
21.308,2.4464,0.3095,7.3869,g
29.1879,2.3802,0.2062,19.1216,g
21.2333,2.0986,0.4104,3.7149,g
23.1456,2.3118,0.3293,60.5205,g
19.1694,2.3829,0.3002,6.4218,g
38.869,2.5231,0.1364,3.008,g
19.4408,2.5539,0.2835,2.2614,g
17.2234,2.3747,0.3439,2.7355,g
86.4077,4.0415,0.0509,18.0251,g
52.3758,2.9937,0.1385,13.678,g
78.8325,3.654,0.0942,2.762,g
17.583,2.4338,0.3554,48.9365,g
20.3262,2.2504,0.3343,30.898,g
20.4531,2.3304,0.3061,74.4019,g
20.8577,2.0588,0.3537,41.2181,g
31.3156,2.4464,0.2737,0.534,g
53.0943,2.9157,0.1354,0.5989,g
13.1662,2.2822,0.4569,2.2784,g
21.7358,2.2695,0.293,41.1555,g
26.619,2.5933,0.1926,8.3473,g
20.1279,2.2707,0.6139,0.351,g
19.4721,2.404,0.3097,27.5944,g
44.7138,3.1331,0.1181,3.3443,g
41.1201,3.397,0.0792,84.7514,g
53.4755,3.1176,0.1117,4.4779,g
20.3243,2.2878,0.3479,41.763,g
41.8464,3.1166,0.1235,0.092,g
77.0262,3.3502,0.1868,0.894,g
20.0297,2.4289,0.3073,88.905,g
27.6633,2.4997,0.3149,3.7736,g
23.8603,2.4224,0.2703,0.557,g
37.4896,3.1722,0.1201,75.311,g
88.7452,3.6021,0.1104,3.4725,g
44.3569,2.4955,0.2252,26.077,g
28.0971,2.4728,0.1936,13.9543,g
26.986,2.5717,0.2587,19.4692,g
64.3901,3.2758,0.1142,4.354,g
70.2269,3.6767,0.0633,9.1982,g
18.8887,2.4691,0.4024,5.448,g
50.0912,2.8561,0.1247,2.9598,g
117.16,3.0204,0.1665,0.181,g
35.92,3.0284,0.1382,5.5489,g
113.563,2.5283,0.2119,11.697,g
37.0217,2.6053,0.1873,1.1296,g
43.1149,2.9609,0.1537,2.4098,g
81.3031,3.418,0.0739,1.121,g
69.7228,3.4686,0.0926,2.0787,g
26.2424,2.5397,0.2266,7.942,g
60.8875,2.894,0.1487,4.14,g
24.1251,2.5366,0.3096,35.433,g
72.3361,2.9501,0.2563,1.832,g
84.5887,3.8822,0.0764,3.6433,g
91.0539,2.7973,0.1364,14.3675,g
66.4147,3.5732,0.1236,1.147,g
19.4586,2.3883,0.2965,75.4267,g
37.1967,3.2235,0.1121,10.3638,g
47.8236,3.0887,0.1961,18.2702,g
21.2664,2.7033,0.2584,51.8789,g
55.79,2.8929,0.1452,7.064,g
82.3156,2.7404,0.2464,10.08,g
25.1684,2.5809,0.227,53.537,g
31.4905,2.882,0.1726,6.8883,g
20.0115,2.0588,0.4061,44.067,g
23.9534,2.4976,0.275,11.5163,g
21.491,2.5328,0.2009,70.1989,g
29.8389,2.6503,0.2584,3.7372,g
33.9827,2.732,0.1696,7.927,g
31.7073,2.4757,0.2391,29.067,g
57.113,2.7122,0.1775,1.299,g
23.9972,2.3784,0.2741,17.7641,g
28.8214,3.1002,0.1616,23.4123,g
17.1847,2.5916,0.3265,54.1674,g
37.1373,2.6096,0.156,11.6063,g
61.3727,3.3017,0.1026,2.271,g
35.121,2.9001,0.163,0.143,g
23.4331,2.4935,0.3836,5.584,g
18.7091,2.1931,0.2724,0.091,g
114.722,4.4451,0.0273,2.9341,g
22.0402,2.1508,0.3781,14.3447,g
36.2746,2.64,0.2302,2.975,g
12.7395,2.0434,0.3937,29.266,g
19.5513,2.29,0.4641,9.757,g
88.7948,3.7945,0.0917,1.288,g
21.5568,2.451,0.2814,6.2216,g
66.2184,2.4594,0.2448,8.48,g
29.1562,2.6772,0.2114,8.3777,g
12.8379,2.0588,0.4148,43.833,g
43.2057,2.8417,0.2009,4.438,g
21.8344,2.1804,0.3531,35.4993,g
49.4921,3.0015,0.15,9.8863,g
63.668,2.8451,0.2064,11.4153,g
29.5501,2.3483,0.4058,17.6342,g
18.322,2.3589,0.4136,16.343,g
81.8961,3.4041,0.0964,0.219,g
62.129,3.5792,0.0874,7.5688,g
44.5915,2.7202,0.201,6.6863,g
21.9503,2.5391,0.2876,18.12,g
22.4501,2.6294,0.3087,9.0379,g
30.3706,3.0177,0.1531,6.7334,g
18.6873,2.4014,0.375,34.0054,g
38.5646,2.6355,0.1377,8.2142,g
74.8027,2.8379,0.1256,0.501,g
31.8879,2.6091,0.1587,31.3209,g
26.0944,2.6345,0.1937,13.429,g
90.2839,2.8089,0.1918,6.969,g
20.1382,2.2636,0.2425,17.612,g
27.5928,2.4786,0.2807,8.947,g
26.9139,2.5557,0.2267,86.0321,g
13.1817,2.1446,0.4839,24.9009,g
83.3679,3.5177,0.1019,0.914,g
37.5684,2.633,0.1548,10.117,g
23.9367,2.5581,0.2365,78.0806,g
13.1537,2.2082,0.5232,26.736,g
43.6201,3.1274,0.1689,5.9851,g
12.6315,2.1508,0.371,13.857,g
128.315,3.0737,0.1017,23.202,g
37.6679,3.4526,0.0922,22.924,g
25.8364,2.659,0.1941,4.6269,g
41.1907,3.1144,0.1279,27.354,g
21.6029,2.1319,0.476,82.4952,g
41.7614,3.1783,0.1151,7.4948,g
46.0224,2.5832,0.1841,28.8406,g
18.281,2.2648,0.3179,35.8882,g
65.0379,2.49,0.2411,11.3936,g
99.0964,3.853,0.0771,0.983,g
29.2635,2.9114,0.1772,18.469,g
30.1127,2.6604,0.2,23.856,g
43.3106,2.9511,0.2188,12.2655,g
36.6156,2.4955,0.2444,3.125,g
22.4686,2.2135,0.4312,18.2554,g
33.5462,3.1052,0.1637,8.7244,g
12.6464,2.0473,0.3722,9.0054,g
23.6595,2.6425,0.2062,24.255,g
117.783,2.6781,0.1668,4.6097,g
50.0861,2.8482,0.1113,17.293,g
20.0619,2.4764,0.2354,54.584,g
22.4885,2.6959,0.1984,6.62,g
110.097,3.0168,0.1304,5.346,g
80.9257,4.0026,0.0581,3.9366,g
57.7782,3.1327,0.1138,3.0035,g
74.8174,3.2239,0.097,4.8815,g
87.9125,3.4298,0.1165,2.628,g
21.6757,2.3829,0.3002,42.3811,g
30.8784,2.7589,0.1925,13.7391,g
116.161,3.2654,0.0779,11.16,g
25.326,2.6862,0.2338,7.1654,g
24.336,2.6628,0.2141,49.742,g
12.9336,2.0952,0.4378,44.4625,g
30.7392,2.8254,0.1502,10.8862,g
86.9004,3.4157,0.1887,1.2007,g
50.4291,3.0506,0.1749,6.1251,g
28.2181,2.6207,0.1545,59.7755,g
25.9153,2.695,0.3239,42.9788,g
24.2157,2.2304,0.3029,65.896,g
16.3607,2.3522,0.3089,35.427,g
22.2,2.2718,0.3556,42.7312,g
34.664,2.6454,0.2251,0.3188,g
36.0495,2.8597,0.2134,5.396,g
20.8527,2.1673,0.3163,85.4703,g
20.3406,2.1775,0.3754,34.3656,g
35.7638,2.4616,0.2055,60.622,g
28.44,2.3233,0.2494,27.01,g
12.7729,2.2978,0.3955,35.8442,g
31.9061,2.638,0.1807,22.6447,g
27.9249,2.2148,0.3323,31.265,g
29.3913,2.4425,0.2004,19.9136,g
28.5929,2.7344,0.1853,4.265,g
51.1033,3.7553,0.073,3.2945,g
63.3996,3.3913,0.0693,2.0648,g
56.8518,2.9398,0.1706,7.6682,g
20.9032,2.0273,0.3803,25.9219,g
20.7417,2.4669,0.2406,16.395,g
22.3317,2.1599,0.391,39.4854,g
48.7723,2.8698,0.1302,0.464,g
54.123,3.0609,0.1795,6.339,g
31.9034,2.7222,0.1791,30.0135,g
23.0918,2.7239,0.1917,75.388,g
25.6509,2.3909,0.3923,15.7881,g
81.5248,3.5215,0.1332,4.049,g
28.3624,2.5237,0.1931,27.4515,g
13.1734,2.3531,0.4013,15.9915,g
68.4038,3.1874,0.14,2.887,g
19.9202,2.6817,0.2404,64.999,g
30.0632,2.7723,0.1681,80.8951,g
18.0444,2.3139,0.3471,26.162,g
61.1987,3.2414,0.2131,2.402,g
42.6261,2.8654,0.2106,9.162,g
20.0484,2.2856,0.3705,9.098,g
38.8885,2.8946,0.1281,10.1466,g
12.7261,2.0473,0.3812,63.531,g
27.7759,2.7455,0.195,37.8646,g
21.0483,2.4409,0.2373,32.4415,g
22.1048,2.5315,0.2926,9.0091,g
32.5377,2.8561,0.1762,27.297,g
102.611,3.7644,0.0827,1.1606,g
60.2849,2.9967,0.1345,0.681,g
22.4003,2.3483,0.3027,18.907,g
20.443,2.5308,0.2636,5.9332,g
92.9989,3.2358,0.1554,2.4491,g
45.3973,3.2407,0.1037,4.1267,g
32.2999,2.9939,0.1567,6.4181,g
53.8114,3.137,0.0923,0.035,g
34.7405,2.5581,0.2697,12.6698,g
36.2553,2.5179,0.1775,17.7197,g
52.8511,3.3817,0.0712,37.1944,g
63.2037,3.3979,0.0902,4.87,g
59.5295,2.8534,0.1437,2.942,g
101.82,3.3921,0.1243,3.648,g
19.9279,2.3222,0.3548,45.8523,g
17.1299,2.2577,0.4116,80.5999,g
50.9109,3.0364,0.1448,10.865,g
34.6369,2.8414,0.1448,2.9067,g
24.6782,2.4713,0.2348,74.264,g
42.1221,2.766,0.1208,10.45,g
20.7502,2.3064,0.2395,74.477,g
21.0946,2.3424,0.3477,10.9249,g
92.8723,3.1553,0.1619,7.7301,g
28.7984,2.7578,0.2035,40.71,g
29.1102,2.7376,0.226,9.8315,g
36.155,2.4487,0.2295,5.836,g
44.5463,2.9263,0.1049,4.501,g
18.7258,2.248,0.2684,21.0697,g
34.9712,3.1217,0.1281,2.16,g
15.3363,2.433,0.3819,69.2522,g
110.552,3.4345,0.1035,0.0031,g
71.4229,3.105,0.2171,7.078,g
154.646,3.4518,0.0839,4.0716,g
53.0403,2.8159,0.2987,10.1148,g
12.9762,2.3434,0.3923,44.47,g
130.346,3.5863,0.0675,6.999,g
23.5439,2.2122,0.2853,2.964,g
59.8461,2.8871,0.1524,3.465,g
133.596,3.0312,0.0926,74.6605,g
92.406,3.1279,0.1277,8.6244,g
99.968,2.9645,0.1622,3.093,g
34.4244,2.4955,0.254,27.604,g
42.1944,2.9617,0.1851,5.313,g
34.5402,2.5587,0.2887,12.336,g
17.8722,2.3829,0.234,48.694,g
30.205,2.7796,0.1902,9.77,g
24.3415,2.586,0.2944,17.904,g
56.5563,2.8085,0.209,1.695,g
38.9507,2.6665,0.2252,2.2136,g
79.3831,2.7427,0.2215,9.4384,g
12.736,2.5244,0.3931,16.144,g
80.8877,3.2017,0.082,10.4609,g
88.3094,2.7608,0.2038,1.3258,g
43.8878,2.944,0.1359,1.137,g
21.945,2.3608,0.281,59.558,g
37.4432,2.9491,0.1535,8.7569,g
28.7755,2.5198,0.2432,5.5984,g
36.4971,2.6924,0.1898,7.444,g
27.51,2.8522,0.22,8.8963,g
21.5732,2.1222,0.4792,0.0002,g
12.4704,2.1319,0.3579,71.5879,g
23.8297,2.638,0.298,5.397,g
27.4626,2.5933,0.1773,4.914,g
33.2508,2.6253,0.2192,13.4306,g
32.6585,2.7585,0.177,6.5984,g
65.6318,3.0265,0.2413,2.4674,g
52.2368,3.8024,0.0749,20.595,g
40.7668,2.6444,0.1395,6.235,g
35.7533,2.9547,0.1371,4.507,g
28.0265,2.7222,0.1678,6.0783,g
29.549,2.3692,0.1902,0.9098,g
81.2756,3.2469,0.1073,0.022,g
117.408,3.091,0.1034,5.0911,g
28.1079,2.5072,0.2939,14.948,g
23.7486,2.5359,0.2489,41.11,g
41.671,3.0654,0.157,5.7949,g
78.9104,3.2781,0.1452,2.556,g
58.7256,2.8293,0.1267,3.973,g
29.5024,2.5982,0.2308,3.8455,g
32.2595,2.6464,0.1727,0.457,g
25.1694,2.5871,0.2316,21.27,g
25.5659,2.586,0.2166,9.1817,g
20.8279,2.0881,0.3551,49.935,g
20.3065,2.3971,0.2585,64.14,g
26.5324,2.5664,0.1886,15.9742,g
58.3566,2.9963,0.1256,3.237,g
57.3306,3.5721,0.0778,0.189,g
81.9649,3.3729,0.1731,3.5171,g
38.5385,2.8235,0.1884,0.583,g
97.719,3.0959,0.1969,9.5897,g
84.2514,3.2504,0.0829,11.124,g
67.3641,3.6963,0.0756,3.1608,g
27.7252,2.6439,0.21,12.665,g
25.5266,2.4771,0.225,5.2328,g
21.5414,2.357,0.2352,42.731,g
31.8517,2.4502,0.2394,9.621,g
27.0368,2.4822,0.3081,20.8434,g
25.3484,2.993,0.1509,73.19,g
29.343,2.5192,0.2254,85.8903,g
28.9475,2.78,0.1751,56.0565,g
20.6072,2.3589,0.2254,55.9097,g
23.2823,2.5119,0.2846,16.6009,g
29.4333,2.4955,0.1997,32.312,g
13.0451,2.1319,0.4539,81.2793,g
65.9296,3.1081,0.2047,2.038,g
34.2809,2.8678,0.1783,0.2299,g
35.0877,3.0288,0.1418,15.532,g
19.9527,2.2292,0.5162,56.684,g
16.5767,2.3181,0.3053,20.1778,g
95.6197,3.1987,0.0965,28.5503,g
30.8855,2.5145,0.2003,18.989,g
52.8214,2.7828,0.169,14.834,g
21.3858,2.5545,0.2385,33.326,g
59.2995,3.1974,0.0752,11.448,g
21.6071,2.0774,0.4059,88.9063,g
40.3867,2.6998,0.1667,5.954,g
83.534,3.243,0.1043,22.571,g
35.4211,2.7701,0.2063,8.507,g
22.3702,2.1255,0.3783,31.77,g
26.1052,2.5045,0.3427,3.9731,g
84.0883,2.9963,0.0943,5.4781,g
26.5432,2.5276,0.3368,15.15,g
13.1155,2.1973,0.5238,58.845,g
19.1984,2.0881,0.4531,11.249,g
76.6675,3.1204,0.0936,1.579,g
97.8762,2.7566,0.2426,2.909,g
24.7406,2.3979,0.438,4.672,g
33.1611,2.2776,0.2401,5.6594,g
24.5474,2.1055,0.3725,81.1632,g
83.8436,3.588,0.0853,3.2408,g
30.4114,2.4479,0.287,15.8624,g
77.192,2.9845,0.1404,8.446,g
76.0524,2.7131,0.1694,0.792,g
19.021,2.1383,0.4618,14.441,g
32.6557,2.8267,0.2198,21.475,g
49.6571,2.827,0.1467,9.1405,g
27.0634,2.3294,0.2272,31.108,g
26.3353,2.6522,0.1793,27.835,g
17.4375,2.3284,0.4108,17.627,g
18.6383,2.6435,0.3443,36.155,g
31.0309,2.3757,0.2547,21.014,g
18.9658,2.1414,0.4585,76.0739,g
22.948,2.4023,0.3624,65.6668,g
39.617,2.7423,0.1529,9.772,g
38.9342,3.1133,0.1498,5.5697,g
33.4169,2.8882,0.1378,15.821,g
20.1074,2.4232,0.3264,1.635,g
29.3567,2.7796,0.2301,7.9947,g
12.8328,2.2368,0.3913,62.804,g
18.8589,2.4091,0.3957,13.872,g
42.9672,2.9963,0.1296,5.212,g
34.2724,3.134,0.1216,7.6209,g
66.7283,3.0521,0.0971,1.4439,g
44.2129,3.0088,0.1494,6.929,g
97.2927,3.4678,0.0812,9.6868,g
102.592,4.1483,0.0476,1.352,g
24.6841,2.4843,0.2574,13.854,g
24.5426,2.4942,0.2612,12.869,g
48.3669,3.4368,0.0872,1.99,g
18.3173,2.485,0.2897,26.241,g
17.3947,2.29,0.3667,68.1479,g
24.7655,2.5502,0.1592,5.887,g
28.1945,2.3692,0.2329,24.601,g
26.4947,2.3738,0.2685,36.725,g
21.8358,2.4232,0.2887,53.28,g
95.4981,3.1418,0.0992,4.0081,g
87.8735,3.8333,0.0676,0.1348,g
69.0334,3.514,0.1309,4.914,g
77.4396,3.418,0.093,1.2989,g
25.2213,2.4409,0.2591,7.247,g
23.0412,2.4175,0.262,58.5536,g
45.9228,2.6207,0.1856,10.455,g
22.7327,2.3284,0.3639,36.461,g
43.1636,2.7439,0.1776,43.9162,g
17.4227,2.1959,0.3471,33.191,g
105.463,2.6503,0.2852,58.1218,g
25.7164,2.5065,0.2165,34.405,g
33.9302,2.6238,0.2295,4.7267,g
35.8039,2.5244,0.2377,22.478,g
37.0979,2.5809,0.2585,1.472,g
22.7945,2.567,0.294,6.7835,g
26.2348,2.3355,0.3025,14.1872,g
89.9213,3.1212,0.1207,8.3626,g
83.2349,2.9193,0.115,5.079,g
92.8158,3.9908,0.0916,1.7611,g
98.6223,3.3109,0.1097,2.1682,g
46.5362,3.1905,0.1216,0.129,g
30.4477,2.4216,0.2027,36.6265,g
93.1864,2.8503,0.1475,4.5743,g
12.6834,2.1351,0.3919,53.022,g
