@relation 'magic-weka.filters.unsupervised.attribute.Remove-V-R1,7,9,11'

@attribute FLength numeric
@attribute FM3Long numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
62.5917,39.5295,4.523,g
22.6203,-15.7148,66.0914,g
40.9056,32.2895,12.9253,g
34.6655,11.9924,6.9113,g
21.9244,-8.1482,15.61,g
62.1149,64.601,22.76,g
51.903,-12.2255,7.684,g
17.4879,10.2142,5.4667,g
40.8922,20.8358,18.1335,g
41.2354,-11.5183,0.936,g
35.8749,-16.3614,10.037,g
17.8044,-13.0708,25.3875,g
90.4066,73.4392,9.2458,g
16.4506,5.6423,31.76,g
63.2845,37.2536,4.104,g
24.6574,19.942,17.585,g
83.7959,77.2854,1.9876,g
54.5906,-32.4222,0.626,g
44.218,-19.0475,18.537,g
60.3438,47.9226,12.8638,g
92.1053,82.9054,6.5297,g
22.2435,8.6554,44.3431,g
17.3282,-5.5946,82.2683,g
74.3446,63.4961,7.6188,g
77.4316,61.5001,12.3296,g
13.2353,6.659,25.938,g
91.7477,67.2351,9.9993,g
76.354,65.2337,2.903,g
30.9023,24.5736,10.6775,g
43.0089,28.1244,13.9329,g
37.4896,-19.7635,75.311,g
17.0052,6.6965,52.599,g
74.4788,59.2457,10.928,g
30.8816,-23.4351,27.0824,g
35.5608,-15.5748,0.5877,g
12.654,5.5036,66.0814,g
31.7269,25.355,11.3284,g
77.7269,48.1096,5.68,g
70.7825,46.1712,0.97,g
37.2286,13.0372,16.6959,g
19.8356,19.0913,24.926,g
20.2913,8.3607,12.229,g
109.723,83.8774,3.4161,g
26.5035,16.5298,24.301,g
48.5197,34.1182,5.5783,g
29.0311,14.3539,15.802,g
20.0821,13.7231,34.358,g
34.9632,21.8051,3.901,g
74.7986,-40.0942,7.8318,g
47.1318,31.0237,8.902,g
69.8921,58.4752,4.442,g
74.6212,50.3501,0.8905,g
51.7407,44.9422,6.405,g
30.3621,14.5422,9.991,g
44.1235,-26.6902,75.807,g
19.1154,18.9858,31.686,g
31.3868,18.148,16.5296,g
26.1516,16.6793,10.6685,g
21.0071,-6.3112,29.349,g
20.5372,7.0908,89.6566,g
44.8094,-23.6855,22.0962,g
50.0814,40.8885,5.8695,g
81.2756,37.2109,0.022,g
91.7353,70.9864,2.8204,g
48.8366,27.0951,0.0805,g
45.6239,36.879,6.262,g
60.9046,42.1983,6.978,g
33.1412,20.581,11.856,g
28.9813,16.5318,46.863,g
36.1546,17.9313,6.3767,g
55.0058,54.7244,0.817,g
19.1301,-13.5623,38.478,g
12.9884,-4.5371,26.41,g
40.3693,20.7647,17.8601,g
55.9732,24.4704,8.528,g
51.9877,51.2734,3.8346,g
111.923,122.498,3.3939,g
24.5434,15.2248,61.886,g
38.97,31.2267,21.4609,g
77.6049,43.3979,4.328,g
32.8908,6.4356,18.3564,g
50.5199,43.074,12.511,g
26.1561,25.9882,49.5681,g
81.2135,66.1504,0.193,g
37.7007,15.4035,12.8359,g
28.653,20.7562,22.384,g
21.9962,16.6066,39.342,g
19.4266,12.1233,23.9107,g
21.8627,14.9846,65.5458,g
88.7589,79.4269,6.278,g
40.1211,21.9521,7.61,g
31.9031,-17.8449,42.0116,g
91.4628,-33.4174,2.331,g
89.7222,85.261,2.759,g
36.9314,21.2651,11.458,g
20.7124,-10.6239,27.142,g
61.7836,52.7687,9.52,g
25.397,-14.0867,45.87,g
25.0559,20.7251,30.6349,g
38.3363,-32.0162,6.499,g
91.1262,93.7059,7.923,g
20.1426,15.5312,17.646,g
25.2365,13.7201,47.1567,g
27.4926,-18.9347,58.4118,g
50.0617,39.7093,3.6587,g
92.4049,68.3527,0.616,g
40.6332,-23.0368,18.967,g
27.1569,12.4993,2.1915,g
53.4755,34.5178,4.4779,g
49.2717,-19.1324,51.921,g
27.0193,15.918,1.0613,g
65.2318,47.185,0.961,g
20.1279,19.3008,0.351,g
56.817,51.9813,8.831,g
80.9531,84.6643,1.7098,g
20.1074,-6.7434,1.635,g
41.7332,9.6262,1.0347,g
26.7645,-17.942,17.682,g
61.6277,50.3227,1.7327,g
51.9288,38.4254,15.0666,g
12.94,7.3138,53.7924,g
23.3601,-11.9629,62.949,g
38.9357,23.9118,14.2862,g
80.6494,82.6968,3.0387,g
46.0188,31.5945,14.916,g
65.045,64.1156,18.4316,g
33.8351,20.1504,15.0459,g
74.3917,66.1814,5.7626,g
40.0059,15.8917,4.611,g
22.8704,-18.0543,2.8735,g
26.591,-13.463,36.647,g
74.479,58.431,3.4608,g
34.8917,-24.1026,8.572,g
32.3228,16.9448,4.6127,g
44.613,34.0315,7.436,g
40.9586,21.8974,2.9065,g
80.1827,61.9575,1.891,g
81.4298,74.8247,0.7759,g
30.4114,26.9558,15.8624,g
45.629,-20.7079,1.198,g
26.3431,-5.5595,70.193,g
31.2839,-22.0762,5.898,g
64.8106,24.4761,10.426,g
51.0301,32.979,3.905,g
20.3675,16.5079,86.1169,g
51.7479,42.1082,11.1895,g
113.913,110.17,10.8666,g
20.7849,11.782,80.5721,g
20.911,18.0188,30.257,g
106.41,-75.4066,2.0319,g
28.8255,-18.208,2.4949,g
30.7003,12.0845,2.2951,g
40.2265,28.0751,17.067,g
92.6674,74.3498,3.692,g
23.3544,17.5986,11.469,g
41.9869,38.5268,18.8358,g
18.2046,3.675,26.3124,g
35.9089,26.4128,26.7977,g
22.2724,5,46.1424,g
13.2942,-0.3975,67.6577,g
29.0034,21.3007,51.9091,g
83.2649,52.0813,19.884,g
21.927,8.5547,8.4031,g
27.6633,21.1498,3.7736,g
24.1484,11.9222,4.458,g
27.9835,-18.7768,31.247,g
12.9877,-4.8272,1.4342,g
21.197,5.3653,0.327,g
31.2015,19.1054,47.1486,g
81.138,38.0472,3.7004,g
62.9301,28.6155,10.598,g
29.1879,-9.0805,19.1216,g
17.3444,5.7716,45.5211,g
42.8176,31.5061,1.9292,g
48.3689,-23.6248,6.616,g
49.5629,35.1691,4.158,g
26.3327,20.5967,27.6552,g
24.9084,4.8267,0.758,g
46.1856,40.0579,13.438,g
19.9761,-9.3424,19.965,g
29.2635,23.0514,18.469,g
31.3662,25.3387,9.4083,g
25.3092,-18.5686,65.202,g
52.1403,20.9483,0.1304,g
21.0441,-7.9755,15.833,g
23.7727,11.5616,10.926,g
86.3478,68.2903,1.7715,g
51.6133,50.0298,7.748,g
18.5424,6.543,74.4102,g
27.9762,-4.8238,19.3344,g
34.1551,6.0209,51.7229,g
50.0912,32.4541,2.9598,g
61.661,39.3886,2.249,g
38.1296,25.7342,0.2439,g
37.5816,7.1308,7.3987,g
13.1681,-0.9633,28.175,g
77.916,59.1094,2.21,g
57.5229,61.6557,2.846,g
57.0409,48.5506,6.78,g
78.5656,-26.2611,6.5405,g
87.487,106.885,12.056,g
56.9447,45.8419,5.0681,g
66.6383,50.3724,5.2154,g
13.0526,6.8819,47.2633,g
20.6089,11.468,36.0741,g
12.7261,-7.7999,63.531,g
25.7942,18.8544,3.903,g
119.038,118.005,10.2255,g
37.9313,36.0025,11.4673,g
96.9122,93.4082,20.674,g
61.3263,60.3222,9.9477,g
20.574,12.1438,35.77,g
37.6959,28.2392,5.0315,g
38.8298,13.5817,27.67,g
87.6702,72.0442,4.229,g
43.669,-18.6459,2.9973,g
24.1742,-9.7752,86.932,g
93.2593,105.637,6.761,g
27.8081,22.9861,7.968,g
25.796,18.8715,36.4567,g
22.08,-5.4348,9.168,g
18.8219,20.3275,3.2309,g
13.1598,5.6563,34.5856,g
88.9019,94.825,3.2132,g
82.646,98.2205,23.5114,g
19.9589,9.5411,12.9273,g
44.6393,47.0557,0.0056,g
24.4878,19.2194,12.595,g
54.1366,38.1067,0.16,g
48.1866,3.5532,3.684,g
35.852,29.1583,17.547,g
34.7695,-18.8624,4.018,g
42.4518,16.4949,9.906,g
95.3347,87.3563,4.016,g
52.0388,50.9938,13.2931,g
28.5827,8.1298,24.825,g
21.4272,6.0503,12.6618,g
19.6828,-7.2392,42.4886,g
25.8446,-18.1547,2.3506,g
59.415,31.1649,6.807,g
54.2037,36.0721,2.9912,g
25.2665,16.2329,12.104,g
19.4433,15.6273,64.4617,g
80.1855,67.3827,0.487,g
17.3028,9.5094,50.682,g
12.8636,-4.409,35.0558,g
25.1239,10.9236,22.232,g
39.9551,23.7879,7.511,g
22.2656,-12.5339,28.109,g
71.2506,57.9574,1.5906,g
41.0084,-29.2432,11.2425,g
110.552,39.1115,0.0031,g
67.4425,61.0923,11.6103,g
88.5729,82.7174,2.634,g
78.7314,51.2574,3.208,g
64.4096,-37.2958,8.0335,g
105.092,80.9648,1.333,g
21.88,16.7449,7.041,g
69.4989,60.3971,4.266,g
57.4673,42.7747,4.5769,g
22.4591,-10.2954,8.855,g
28.3305,10.1223,64.1446,g
46.5789,-34.0911,9.2336,g
23.6363,9.9113,11.3526,g
19.35,-9.2286,30.37,g
20.1335,7.6737,57.56,g
24.9054,15.3425,12.967,g
75.0843,64.2599,1.2947,g
16.8791,12.3424,22.4722,g
38.4841,27.7518,11.9867,g
24.8322,-11.4506,4.5268,g
23.5413,18.9624,34.667,g
73.0124,71.2318,8.1473,g
20.958,-14.0151,5.271,g
74.8515,50.8338,12.006,g
47.59,22.4525,3.6,g
18.4261,-9.3884,37.882,g
37.0734,22.914,20.7994,g
44.4009,30.0681,6.405,g
44.3994,33.7283,5.818,g
65.8896,54.8014,0.2752,g
40.7147,-28.4524,6.3965,g
21.3968,11.0526,85.5644,g
18.6575,5.8616,6.9844,g
70.9622,55.0603,12.1278,g
20.6361,17.3129,2.0956,g
93.38,92.3385,5.288,g
21.7115,-11.091,64.9079,g
12.4252,-7.2782,60.148,g
37.2503,9.8693,21.4977,g
42.0269,-25.6141,2.4092,g
27.3166,-3.289,19.206,g
32.1863,19.1356,4.803,g
22.1515,-17.3618,48.964,g
86.6115,87.6052,2.7047,g
13.0856,6.5421,77.978,g
46.7704,40.0464,3.2717,g
47.0827,32.8818,2.4381,g
42.5838,-22.2721,2.2868,g
20.7322,-0.4101,17.933,g
27.7861,12.7493,21.61,g
69.7555,47.4128,4.179,g
45.2961,35.5583,16.594,g
20.4846,9.8383,25.044,g
81.9748,-24.6684,0.9621,g
33.0671,29.0082,8.8093,g
94.5656,77.9926,7.7603,g
28.6893,-14.0549,43.7063,g
91.2612,43.9246,0.8864,g
74.9967,68.1114,2.154,g
35.1654,-29.6739,3.828,g
41.9622,21.1732,10.3535,g
26.7552,16.098,32.4811,g
114.324,117.912,40.2357,g
72.1379,57.9968,0.5105,g
34.8842,-26.5572,9.986,g
22.015,13.5859,49.8198,g
36.9596,-28.5974,10.1152,g
44.5422,-14.0598,67.7603,g
33.8329,-15.9305,31.828,g
32.5359,-24.1938,26.551,g
32.3432,30.9411,17.4491,g
93.1864,-34.3062,4.5743,g
19.605,13.5906,20.337,g
86.9693,73.376,6.5938,g
19.1646,15.1562,70.0002,g
27.388,9.4057,19.1785,g
83.936,53.6893,0.8126,g
35.8907,27.943,1.943,g
34.7469,27.33,3.009,g
67.5356,70.1802,2.531,g
22.8448,13.4868,11.186,g
205.128,-79.1621,76.3946,g
19.9279,-16.4716,45.8523,g
34.2994,24.3802,11.1759,g
17.7773,-1.9332,51.74,g
70.8288,52.3164,4.734,g
18.2835,9.2274,26.9047,g
69.4048,75.361,1.9954,g
27.6904,9.4247,28.9887,g
22.494,13.4683,52.917,g
54.4781,47.8696,1.3186,g
21.6558,17.3251,17.935,g
59.9017,54.062,1.9107,g
89.2513,54.6227,1.0406,g
13.0934,3.9047,74.741,g
31.3688,18.2652,2.3965,g
23.0609,12.0922,25.519,g
21.912,15.5951,72.975,g
25.6709,0,25.9332,g
21.5433,-13.6169,38.911,g
32.5853,23.0946,6.557,g
98.0185,-58.5457,3.6065,g
13.2215,-8.2297,68.3213,g
13.0382,-8.769,12.7129,g
78.6643,49.589,0.7026,g
41.5538,-23.5217,7.58,g
77.9874,56.4687,1.8587,g
28.0065,22.0606,51.967,g
23.7069,0,63.9075,g
35.3291,33.0797,4.3624,g
35.4895,34.577,4.732,g
37.9583,24.4434,14.86,g
19.5747,19.1194,11.296,g
13.0005,2.8342,48.743,g
17.1794,8.503,13.117,g
108.89,104.76,58.055,g
20.0297,-17.2474,88.905,g
39.8121,33.9114,10.575,g
46.3458,30.3522,9.038,g
36.254,-16.3958,5.16,g
54.4528,38.837,0.833,g
18.4648,18.5118,25.299,g
50.0861,-21.0931,17.293,g
104.356,91.7126,1.603,g
25.806,-18.0561,23.33,g
20.8989,19.6433,31.9848,g
71.1507,39.6216,6.1414,g
43.6997,29.007,12.848,g
105.614,82.263,0.051,g
19.9851,-13.5339,45.173,g
43.3859,-18.2535,14.648,g
98.2237,36.7369,1.4305,g
76.201,63.1651,2.0088,g
64.4241,-48.5435,6.6945,g
12.8768,-4.5621,17.359,g
43.4976,45.1022,20.1117,g
76.9829,56.8328,5.806,g
21.2848,12.8164,48.4705,g
22.9167,21.925,42.6266,g
74.3998,63.2741,4.3296,g
18.2098,-9.4515,0.251,g
79.6387,65.9371,5.2634,g
25.5165,23.9959,26.9872,g
20.3648,8.6544,17.1627,g
78.2133,45.7148,3.555,g
12.8041,-7.8399,7.7639,g
23.2823,10.1816,16.6009,g
49.3535,-47.127,12.9575,g
27.5741,14.3531,18.8663,g
100.2775,57.6547,20.7848,h
49.8986,17.2189,35.934,h
28.3653,25.6345,50.3175,h
147.469,-150.179,57.359,h
121.5846,-117.7839,66.1716,h
207.617,-138.922,6.381,h
154.583,169.773,56.935,h
78.4068,40.3272,63.3984,h
28.0432,23.8016,15.4782,h
33.2553,9.245,87.0983,h
67.0759,40.2352,89.4816,h
20.2907,15.3643,42.537,h
103.7022,58.9876,28.8291,h
53.1843,65.4537,13.9468,h
20.6496,11.6179,42.2038,h
255.749,-157.163,76.7151,h
30.7598,13.3135,30.6998,h
90.0194,51.8986,66.5938,h
193.9086,156.536,19.7668,h
38.2154,25.9978,79.448,h
49.5634,10.2836,88.4444,h
130.051,-113.387,65.292,h
52.5943,-44.2619,52.085,h
163.4418,-127.0888,33.5233,h
164.6813,90.4276,85.1143,h
33.5344,26.712,85.7651,h
188.191,-158.837,29.9206,h
168.821,88.1297,40.991,h
58.482,38.1542,6.9794,h
132.5455,-116.8661,31.3774,h
104.4142,44.7589,25.7709,h
18.6761,7.2379,69.5612,h
56.9254,-30.9375,24.217,h
23.85,21.224,4.201,h
15.7089,3.6839,13.143,h
61.3151,37.0264,9.6748,h
17.581,3.3367,65.4434,h
106.928,82.4446,15.5374,h
37.2785,-21.2197,16.0577,h
22.9856,-22.28,63.1867,h
21.5295,-10.9723,7.3842,h
44.5851,58.8225,11.5981,h
27.5554,27.9724,63.4475,h
26.3331,17.9252,34.5949,h
157.958,105.242,7.769,h
157.684,-138.151,49.2403,h
52.8767,-58.1796,42.2004,h
12.9417,-7.1915,73.397,h
138.357,154.428,53.558,h
35.4138,7.2535,4.75,h
41.3104,22.7772,79.0118,h
20.1181,9.6525,45.3983,h
118.801,-117.005,51.4494,h
149.749,-162.1227,20.6021,h
33.1352,-19.6741,86.6743,h
141.9721,159.4355,51.2181,h
183.752,-163.055,47.536,h
29.4179,16.1943,27.195,h
42.7722,-10.6186,61.7914,h
32.6701,9.6426,75.0086,h
30.4504,18.9845,54.4412,h
21.7326,11.1855,63.3021,h
14.8307,21.4362,80.3825,h
106.1422,-75.1401,7.5751,h
10.1402,-6.5859,34.6423,h
180.7107,67.5287,33.9,h
81.0314,60.1031,21.007,h
269.738,-141.642,67.2745,h
112.429,82.8492,12.037,h
72.5174,32.7802,37.8377,h
15.8755,16.4719,43.4335,h
40.8204,25.3129,0.1146,h
70.948,-54.1346,7.1129,h
125.317,-103.985,54.6441,h
120.2285,63.0578,7.8807,h
29.8922,23.0956,1.2571,h
115.938,69.0303,58.0271,h
103.885,66.1967,1.2493,h
207.5245,-250.3647,0.4183,h
33.295,-5.688,2.7741,h
94.3922,-72.3694,21.386,h
59.9968,63.1616,43.175,h
112.4543,-104.6703,52.6677,h
33.037,-17.2487,0.2403,h
14.1677,16.8662,23.0186,h
117.515,-110.539,40.92,h
51.131,47.0326,40.7608,h
22.0233,17.7224,69.7743,h
42.3467,-40.1233,57.2494,h
43.1347,28.7879,29.3407,h
30.111,-7.8108,71.1656,h
26.5359,20.5885,33.0496,h
52.8604,33.9103,86.6591,h
19.6196,12.089,89.2825,h
77.1446,70.3046,31.7121,h
35.5573,17.2613,74.8965,h
85.8378,-33.8178,58.0625,h
22.1913,7.2068,4.8399,h
34.9659,31.5732,19.0641,h
163.29,77.2924,33.612,h
57.6987,41.8048,61.611,h
23.0075,-18.178,37.7458,h
34.1547,24.475,17.307,h
19.947,19.6796,48.221,h
33.2254,-13.9319,24.253,h
91.9897,93.7197,33.8874,h
152.8,89.5195,53.7624,h
73.5167,58.406,16.3814,h
81.2405,64.6191,85.4906,h
40.0929,33.9537,55.2876,h
75.411,16.1647,17.3643,h
26.0508,20.307,16.816,h
29.4603,-13.9935,69.5814,h
60.8599,23.5633,11.2415,h
44.1337,32.8381,34.553,h
27.5031,-5.2818,65.6389,h
20.1205,13.8015,22.0935,h
124.4514,-57.6991,48.717,h
65.7791,-18.9032,60.2661,h
64.2164,51.574,13.0327,h
25.0903,16.9877,12.292,h
33.4349,11.4743,86.2306,h
67.3731,-47.1058,50.191,h
127.9845,-96.8133,22.5134,h
10.7015,-15.5452,3.6583,h
27.3988,19.313,15.272,h
38.186,15.734,89.3256,h
29.4718,18.7477,38.556,h
14.8167,-1.9956,47.7889,h
173.077,-153.496,21.0231,h
71.467,-54.9547,89.3981,h
30.4236,26.8004,46.5235,h
22.5524,19.9523,37.7034,h
68.1948,-63.0794,24.7067,h
33.5826,29.6283,27.015,h
40.2526,16.8333,73.9986,h
68.8405,65.8943,39.069,h
19.4502,14.5702,36.3441,h
16.7578,5.9657,88.4385,h
79.1839,46.8425,11.082,h
117.746,-147.973,38.0633,h
62.9536,30.6515,25.276,h
95.0578,-77.2771,47.8133,h
105.5703,78.1421,49.2844,h
41.1311,15.5827,74.6525,h
90.7575,41.1313,26.8347,h
22.9363,-14.7354,26.4764,h
94.9314,-96.6223,4.3736,h
60.6909,21.3956,53.457,h
40.3091,33.2403,43.288,h
46.5004,-32.4707,80.6529,h
109.7919,70.3151,64.6239,h
158.276,-121.306,52.085,h
184.5241,156.7789,25.8251,h
47.7734,11.4478,54.7763,h
22.414,-34.795,53.737,h
67.4472,55.3976,22.804,h
17.6262,-8.2179,64.1385,h
19.195,20.8518,26.3307,h
34.706,12.7077,40.0399,h
27.7218,-20.9923,59.0561,h
39.6656,31.9409,73.7519,h
71.2844,37.2204,72.8974,h
168.0618,-165.1215,32.3567,h
145.8863,90.8531,82.2417,h
127.244,-44.9143,44.96,h
53.4322,44.0333,83.8183,h
104.0106,-107.6994,2.9542,h
98.4509,73.6898,81.8677,h
58.8706,-45.6059,28.2421,h
102.6265,-104.2975,50.9632,h
23.4104,-34.3069,54.9737,h
39.0348,6.7564,81.0166,h
173.832,-133.812,41.8462,h
178.2514,71.9669,86.06,h
17.4792,-1.2056,58.5483,h
43.6124,35.3,8.058,h
34.4045,50.6389,7.1369,h
47.5599,-31.7849,32.6342,h
20.821,21.4199,25.4322,h
14.6656,-16.0882,34.0426,h
195.22,-149.315,12.793,h
32.2155,20.5685,42.6677,h
19.087,17.603,48.0699,h
22.7506,-10.7156,55.578,h
13.4944,4.8933,67.339,h
17.7434,8.6875,35.562,h
77.3495,80.6658,6.98,h
39.176,28.2399,47.9794,h
141.9091,-23.6763,36.9793,h
21.6563,31.1286,60.9796,h
56.5578,-43.9431,57.104,h
52.0771,-27.9491,87.7374,h
164.2,-135.894,24.194,h
28.2527,-21.9596,49.9964,h
118.2056,-58.3855,27.3201,h
49.0438,-28.4104,6.2538,h
30.6929,-19.0057,81.9855,h
77.6807,-61.3413,55.3942,h
31.3155,-20.9787,18.2357,h
31.2524,-21.9849,24.0691,h
42.0911,32.822,71.3772,h
68.7932,43.4369,60.868,h
152.1148,-143.0185,78.333,h
227.5594,-145.6697,80.3525,h
18.7103,-17.8785,61.7061,h
78.4298,-62.6607,10.5036,h
36.2224,28.1541,5.066,h
51.4104,43.1716,12.7084,h
74.1988,46.2004,83.5048,h
30.4808,28.0849,41.3919,h
47.8877,7.6255,22.0716,h
29.7832,-8.7597,33.7068,h
138.0075,96.3666,62.7682,h
28.7811,26.9819,3.734,h
22.6986,-9.4133,41.9337,h
57.7175,42.8557,41.76,h
61.6991,50.0728,9.0509,h
227.184,135.869,48.219,h
51.4815,-43.3118,62.0869,h
63.4161,47.0832,35.4344,h
13.0186,23.0128,2.0169,h
16.9233,6.0875,34.583,h
52.179,-44.2395,89.1295,h
225.747,-183.907,72.622,h
37.2276,-22.8583,55.4574,h
129.3089,68.8497,22.1024,h
139.3765,66.8149,62.7848,h
211.444,-121.811,62.4657,h
90.4882,-42.0916,76.619,h
56.0878,44.3306,4.9101,h
71.5698,-74.0145,8.3845,h
109.5085,60.2403,16.1581,h
90.0067,-25.7003,51.0427,h
203.9612,-167.3541,68.0438,h
77.5402,50.232,4.9397,h
18.7537,-9.5412,59.5232,h
30.564,25.1525,26.532,h
88.4421,73.5904,2.1049,h
25.5525,14.598,46.9063,h
50.6363,45.6706,2.6594,h
27.0715,18.5975,12.5387,h
233.1126,-267.005,33.7212,h
21.3013,13.5295,89.6234,h
28.8681,-20.5243,69.259,h
156.238,-169.783,16.183,h
12.9541,7.064,62.6258,h
11.1239,-18.618,81.8452,h
87.637,89.6429,34.699,h
17.5875,-8.9744,27.3912,h
25.0197,-10.3255,17.5291,h
125.479,-91.2738,19.7675,h
26.7419,6.8641,79.011,h
32.7426,21.0286,72.4517,h
164.8907,-93.0315,70.847,h
200.656,131.742,39.7586,h
202.6095,-182.7665,12.0447,h
171.5051,145.4257,40.1469,h
13.9169,11.258,12.1456,h
116.7869,54.4162,81.8155,h
185.0381,-130.7518,21.9336,h
50.6729,20.9158,57.7969,h
75.6979,-90.126,22.092,h
89.4076,-86.9093,61.152,h
27.5587,0.4856,33.658,h
51.2755,-26.86,4.1303,h
29.5713,-29.398,23.723,h
120.409,143.498,45.2897,h
37.9753,31.8875,14.3465,h
44.6665,21.4992,1.3387,h
33.9806,17.6881,62.6615,h
24.2757,9.5183,23.102,h
27.2364,-3.8343,61.1569,h
70.7528,37.8433,4.755,h
46.31,39.9859,56.6947,h
22.6248,16.6275,27.009,h
44.1035,-19.9626,87.7994,h
143.3763,-97.2622,77.7655,h
17.3371,10.5042,4.3202,h
56.0655,27.8618,59.5926,h
22.8142,13.9087,21.013,h
126.056,-139.7062,16.0535,h
26.9422,0.0442,60.6943,h
29.1395,-26.876,53.3111,h
145.354,-181.5457,55.2582,h
182.604,-138.6423,34.0059,h
17.3058,3.779,80.4582,h
89.2796,48.891,28.071,h
28.0059,20.9818,16.694,h
141.9054,-114.2699,52.8656,h
121.611,69.0576,7.3206,h
152.629,-120.529,87.2944,h
113.6923,65.6331,1.7329,h
44.4822,33.1754,22.7861,h
47.6497,38.602,21.192,h
13.2519,2.5132,21.265,h
22.7536,16.5941,3.474,h
27.8545,16.6641,64.398,h
52.5995,-33.8603,77.7361,h
7.2079,-19.3439,32.374,h
19.4695,2.3599,8.4896,h
189.7987,-145.4092,84.8232,h
143.552,72.2956,65.337,h
63.0002,-45.0815,1.4074,h
33.2724,17.2721,63.308,h
58.8069,-56.8791,18.423,h
35.6827,-8.1318,63.846,h
26.0369,14.1252,85.3118,h
37.1028,31.1018,71.6362,h
39.6297,11.1436,10.2034,h
23.8635,13.1479,47.184,h
19.5667,3.1351,49.0605,h
30.1822,-10.6613,85.6566,h
29.6033,30.8345,67.2374,h
92.8599,58.4431,44.6544,h
96.5248,-106.87,24.4182,h
150.3933,151.6986,42.0937,h
80.2462,-94.1301,76.528,h
90.9796,-101.706,2.076,h
176.672,107.279,39.9259,h
52.0561,51.4639,29.9881,h
57.8899,-21.0946,25.116,h
142.692,-179.644,82.9671,h
31.242,23.145,30.124,h
88.3305,87.4836,77.808,h
213.7181,-202.2092,49.9322,h
67.6595,-45.3702,46.8496,h
67.6087,-57.9631,79.6662,h
86.7377,68.0619,4.692,h
41.8538,29.181,72.9529,h
32.4042,19.8759,65.3193,h
23.1468,13.5006,56.3508,h
96.6373,112.5887,68.7107,h
73.485,-56.3888,1.1157,h
28.2471,-8.5855,0.374,h
167.8149,-165.3907,68.6292,h
53.8192,-41.474,29.1155,h
38.4401,34.2348,13.7355,h
81.5422,-70.0195,8.9368,h
30.2099,20.2562,37.396,h
30.5553,-21.5735,86.3961,h
58.257,26.5849,47.2221,h
84.5164,-64.6248,86.499,h
23.4942,-21.919,82.964,h
48.0128,36.4697,14.985,h
174.7357,-173.9663,32.8116,h
50.8745,45.5987,59.6781,h
60.7601,-14.6718,13.2874,h
137.428,-119.146,66.864,h
22.1614,-10.3657,13.592,h
18.0345,-13.9722,86.9053,h
80.0027,-39.8619,13.4448,h
21.1623,12.5225,47.5781,h
215.539,-195.863,37.5218,h
49.4749,47.5655,14.3967,h
29.2304,-25.5278,22.2624,h
117.1218,103.3694,38.4564,h
40.811,37.6193,86.2961,h
95.4305,83.5842,48.4131,h
199.806,-124.784,72.5219,h
27.6731,-22.4266,46.8822,h
50.2046,14.9702,32.6903,h
37.3442,-32.3971,58.6265,h
35.0215,21.2653,77.8227,h
65.8793,62.4208,37.1496,h
98.2442,65.6691,40.455,h
17.4056,4.4867,14.327,h
12.5671,-10.1284,52.8294,h
29.8424,-16.1008,62.5605,h
15.8992,0.0313,16.2751,h
30.8445,-25.6934,80.2869,h
97.719,65.6536,42.1686,h
122.657,76.1215,27.926,h
77.7764,-23.5648,45.8326,h
146.1118,92.5645,43.407,h
192.2916,-159.2003,60.3793,h
41.1158,-10.6796,61.9923,h
126.609,-120.058,29.6115,h
39.5056,24.4368,16.7893,h
33.0585,1.2975,25.5014,h
17.172,6.6094,55.5146,h
104.4053,69.9405,61.1733,h
61.6817,14.4868,49.9795,h
14.6541,12.9946,49.6263,h
201.3999,-219.992,72.8814,h
98.1404,65.8481,39.2697,h
31.1767,17.88,26.4212,h
99.216,49.4839,6.308,h
79.3368,34.2215,45.6726,h
17.1617,-2.8372,35.0932,h
49.8322,37.0935,22.2916,h
33.5107,28.949,9.962,h
27.2713,22.1784,3.1333,h
18.544,-11.4336,17.2844,h
40.9031,-18.3601,66.4239,h
25.8722,11.3454,83.0695,h
27.5017,15.4541,55.9138,h
107.937,-70.0344,22.9433,h
35.2805,19.13,69.9841,h
22.5713,23.2608,6.5907,h
76.7443,40.8057,14.8025,h
22.2696,18.8315,15.229,h
32.9045,18.2646,81.3208,h
28.2715,25.1783,40.2475,h
128.627,128.975,3.1073,h
30.1169,15.399,14.588,h
238.259,45.4451,81.0641,h
58.0522,62.3693,32.2508,h
197.743,-270.639,1.161,h
29.7631,-0.0001,28.716,h
76.2773,56.0183,11.8216,h
141.2052,125.4523,44.8045,h
35.5727,-23.6361,22.69,h
19.0211,18.7067,21.155,h
129.676,105.713,47.531,h
45.1333,-17.9081,37.171,h
19.7131,-9.1431,41.5306,h
42.7059,31.0628,32.549,h
177.8503,-157.2164,17.1672,h
126.117,-126.017,28.374,h
39.6908,42.8343,0.9875,h
32.2999,-14.0933,83.4885,h
19.8443,11.2438,70.518,h
42.0674,-39.5615,62.159,h
21.5693,20.9015,14.3002,h
57.8119,-48.5229,24.4339,h
35.0726,32.1458,2.216,h
81.638,-95.8508,41.1835,h
215.696,-99.8108,82.8969,h
59.572,26.2067,11.7626,h
12.9301,6.3542,17.3121,h
149.9769,183.9805,5.6602,h
12.1283,10.7947,42.0517,h
10.8567,-5.0966,80.3887,h
77.4596,77.0023,26.0459,h
29.0376,18.4262,21.6128,h
