@relation 'texture-weka.filters.unsupervised.attribute.Remove-V-R1,6,11-12,22-23,29,32,34,38,40-41'

@attribute A1 numeric
@attribute A6 numeric
@attribute A11 numeric
@attribute A12 numeric
@attribute A22 numeric
@attribute A23 numeric
@attribute A29 numeric
@attribute A32 numeric
@attribute A34 numeric
@attribute A38 numeric
@attribute A40 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-1.099,-0.097,-1.099,-0.477,-0.586,-0.692,-0.327,-0.558,-0.577,-0.371,-0.233,10
-1.056,-0.08,-1.056,-0.462,-0.565,-0.652,-0.296,-0.559,-0.568,-0.421,-0.383,10
-1.065,-0.115,-1.065,-0.528,-0.65,-0.67,-0.304,-0.63,-0.608,-0.519,-0.469,10
-1.025,-0.074,-1.025,-0.473,-0.569,-0.571,-0.346,-0.519,-0.529,-0.348,-0.255,10
-1.068,-0.081,-1.068,-0.395,-0.532,-0.608,-0.304,-0.529,-0.536,-0.347,-0.252,10
0.774,0.123,0.774,0.347,0.522,-0.236,0.188,0.565,0.29,0.194,0.108,10
-1.126,-0.034,-1.126,-0.456,-0.641,-0.698,-0.418,-0.672,-0.638,-0.528,-0.525,10
-0.972,-0.07,-0.972,-0.366,-0.478,-0.645,-0.33,-0.553,-0.567,-0.392,-0.318,10
-1.128,-0.069,-1.128,-0.46,-0.591,-0.614,-0.296,-0.581,-0.553,-0.401,-0.326,10
-1.014,-0.164,-1.014,-0.525,-0.591,-0.621,-0.332,-0.544,-0.57,-0.412,-0.343,10
-1.03,-0.05,-1.03,-0.388,-0.574,-0.675,-0.315,-0.504,-0.529,-0.345,-0.258,10
-0.893,0.081,-0.893,-0.346,-0.491,-0.644,-0.269,-0.478,-0.507,-0.389,-0.328,10
-1.243,-0.262,-1.243,-0.381,-0.589,-1.145,-0.528,-0.571,-0.569,-0.596,-0.676,7
-1.282,-0.281,-1.282,-0.337,-0.618,-1.148,-0.489,-0.619,-0.577,-0.612,-0.657,7
-1.309,-0.305,-1.309,-0.32,-0.646,-1.073,-0.496,-0.654,-0.634,-0.675,-0.77,7
-1.279,-0.262,-1.279,-0.295,-0.606,-1.113,-0.46,-0.625,-0.57,-0.597,-0.654,7
-0.987,-0.291,-0.987,-0.186,-0.44,-1.114,-0.635,-0.559,-0.533,-0.691,-0.778,7
-1.127,-0.35,-1.127,-0.365,-0.584,-1.238,-0.521,-0.502,-0.55,-0.604,-0.677,7
-1.231,-0.331,-1.231,-0.39,-0.538,-1.19,-0.463,-0.575,-0.589,-0.64,-0.753,7
-1.215,-0.272,-1.215,-0.32,-0.582,-1.199,-0.477,-0.54,-0.523,-0.55,-0.6,7
-1.161,-0.285,-1.161,-0.331,-0.591,-1.225,-0.487,-0.53,-0.531,-0.588,-0.672,7
-1.227,-0.299,-1.227,-0.363,-0.594,-1.225,-0.506,-0.564,-0.566,-0.615,-0.7,7
-1.125,-0.358,-1.125,-0.364,-0.543,-1.251,-0.412,-0.529,-0.579,-0.63,-0.795,7
-1.151,-0.361,-1.151,-0.347,-0.597,-1.251,-0.511,-0.511,-0.556,-0.631,-0.741,7
-1.258,-0.241,-1.258,-0.257,-0.65,-1.109,-0.54,-0.637,-0.592,-0.61,-0.649,7
-1.228,-0.204,-1.228,-0.333,-0.567,-1.125,-0.414,-0.597,-0.599,-0.599,-0.656,7
-1.159,-0.235,-1.159,-0.29,-0.541,-1.118,-0.528,-0.627,-0.597,-0.611,-0.656,7
-1.1,-0.38,-1.1,-0.345,-0.5,-1.227,-0.443,-0.504,-0.561,-0.636,-0.783,7
-1.169,-0.374,-1.169,-0.359,-0.52,-1.202,-0.461,-0.598,-0.624,-0.725,-0.874,7
-0.908,-0.277,-0.908,-0.23,-0.387,-1.07,-0.586,-0.503,-0.523,-0.695,-0.85,7
-1.135,-0.437,-1.135,-0.456,-0.564,-1.286,-0.501,-0.562,-0.585,-0.698,-0.886,7
-1.2,-0.262,-1.2,-0.349,-0.581,-1.244,-0.503,-0.484,-0.527,-0.488,-0.534,7
-1.196,-0.372,-1.196,-0.353,-0.534,-1.16,-0.485,-0.625,-0.623,-0.732,-0.885,7
-1.155,-0.295,-1.155,-0.372,-0.514,-1.189,-0.541,-0.613,-0.594,-0.667,-0.767,7
-1.147,-0.358,-1.147,-0.38,-0.545,-1.182,-0.458,-0.54,-0.573,-0.621,-0.778,7
-1.121,-0.374,-1.121,-0.349,-0.54,-1.246,-0.408,-0.529,-0.577,-0.633,-0.776,7
-1.278,-0.31,-1.278,-0.397,-0.587,-1.18,-0.461,-0.624,-0.599,-0.66,-0.737,7
-1.146,-0.353,-1.146,-0.299,-0.501,-1.002,-0.517,-0.592,-0.607,-0.687,-0.826,7
-1.227,-0.266,-1.227,-0.284,-0.659,-1.115,-0.538,-0.623,-0.603,-0.62,-0.713,7
-1.183,-0.333,-1.183,-0.339,-0.565,-1.195,-0.492,-0.611,-0.614,-0.703,-0.835,7
-1.2,-0.261,-1.2,-0.276,-0.616,-1.228,-0.55,-0.536,-0.517,-0.56,-0.606,7
-1.167,-0.273,-1.167,-0.36,-0.556,-1.219,-0.493,-0.541,-0.572,-0.635,-0.735,7
-1.166,-0.223,-1.166,-0.373,-0.562,-1.146,-0.459,-0.568,-0.542,-0.583,-0.638,7
-1.135,-0.372,-1.135,-0.339,-0.542,-1.24,-0.501,-0.512,-0.543,-0.628,-0.732,7
-1.245,-0.239,-1.245,-0.24,-0.652,-1.191,-0.528,-0.583,-0.57,-0.577,-0.615,7
-1.215,-0.253,-1.215,-0.344,-0.591,-1.163,-0.483,-0.555,-0.566,-0.608,-0.715,7
-1.193,-0.343,-1.193,-0.34,-0.614,-1.199,-0.432,-0.569,-0.568,-0.623,-0.744,7
-1.206,-0.269,-1.206,-0.312,-0.553,-1.151,-0.454,-0.498,-0.548,-0.571,-0.649,7
-1.223,-0.244,-1.223,-0.376,-0.611,-1.168,-0.471,-0.524,-0.524,-0.551,-0.616,7
-1.134,-0.256,-1.134,-0.324,-0.533,-1.159,-0.512,-0.624,-0.607,-0.712,-0.832,7
-1.211,-0.323,-1.211,-0.372,-0.538,-1.208,-0.48,-0.594,-0.602,-0.688,-0.804,7
-1.217,-0.246,-1.217,-0.364,-0.56,-1.089,-0.378,-0.594,-0.619,-0.618,-0.732,7
-1.22,-0.225,-1.22,-0.373,-0.545,-1.139,-0.519,-0.644,-0.626,-0.639,-0.691,7
-1.177,-0.358,-1.177,-0.347,-0.553,-1.221,-0.434,-0.538,-0.583,-0.622,-0.752,7
-1.195,-0.364,-1.195,-0.281,-0.515,-1.046,-0.505,-0.58,-0.603,-0.662,-0.809,7
-1.152,-0.35,-1.152,-0.391,-0.556,-1.24,-0.443,-0.561,-0.58,-0.652,-0.811,7
-1.16,-0.251,-1.16,-0.334,-0.526,-1.133,-0.526,-0.609,-0.573,-0.63,-0.691,7
-1.259,-0.258,-1.259,-0.335,-0.659,-1.199,-0.496,-0.524,-0.573,-0.526,-0.573,7
-1.172,-0.21,-1.172,-0.375,-0.589,-1.184,-0.451,-0.573,-0.546,-0.568,-0.61,7
-1.184,-0.228,-1.184,-0.322,-0.616,-1.302,-0.549,-0.486,-0.498,-0.503,-0.54,7
-1.18,-0.235,-1.18,-0.324,-0.602,-1.211,-0.502,-0.527,-0.525,-0.568,-0.624,7
-1.126,-0.385,-1.126,-0.364,-0.515,-1.153,-0.441,-0.527,-0.558,-0.615,-0.765,7
-1.179,0.005,-1.179,-0.43,-0.744,-0.772,-0.421,-0.531,-0.584,-0.298,-0.169,6
-1.236,-0.078,-1.236,-0.556,-0.725,-0.73,-0.368,-0.675,-0.637,-0.427,-0.36,6
-1.19,-0.127,-1.19,-0.486,-0.712,-0.801,-0.399,-0.621,-0.62,-0.401,-0.345,6
-1.243,-0.12,-1.243,-0.529,-0.71,-0.82,-0.38,-0.65,-0.644,-0.406,-0.275,6
-1.134,-0.134,-1.134,-0.481,-0.671,-0.787,-0.369,-0.599,-0.632,-0.389,-0.372,6
-1.18,-0.198,-1.18,-0.6,-0.674,-0.966,-0.414,-0.649,-0.677,-0.494,-0.466,6
-1.113,-0.04,-1.113,-0.43,-0.674,-0.729,-0.424,-0.553,-0.584,-0.375,-0.21,6
-1.253,-0.105,-1.253,-0.553,-0.718,-0.753,-0.391,-0.659,-0.633,-0.4,-0.303,6
-1.19,-0.097,-1.19,-0.497,-0.754,-0.81,-0.429,-0.68,-0.673,-0.41,-0.294,6
-1.204,-0.034,-1.204,-0.4,-0.811,-0.828,-0.568,-0.577,-0.605,-0.306,-0.164,6
-1.221,-0.043,-1.221,-0.452,-0.775,-0.768,-0.427,-0.564,-0.612,-0.276,-0.147,6
-1.245,-0.037,-1.245,-0.45,-0.811,-0.758,-0.451,-0.591,-0.61,-0.319,-0.241,6
-1.227,-0.015,-1.227,-0.432,-0.755,-0.768,-0.419,-0.613,-0.608,-0.308,-0.233,6
-1.265,-0.071,-1.265,-0.483,-0.761,-0.865,-0.432,-0.664,-0.669,-0.393,-0.271,6
-1.18,-0.084,-1.18,-0.481,-0.757,-0.843,-0.497,-0.623,-0.663,-0.406,-0.297,6
-1.223,-0.099,-1.223,-0.571,-0.776,-0.842,-0.475,-0.679,-0.675,-0.437,-0.349,6
-1.169,-0.156,-1.169,-0.508,-0.696,-0.797,-0.402,-0.664,-0.637,-0.414,-0.382,6
-1.194,-0.139,-1.194,-0.539,-0.768,-0.82,-0.482,-0.687,-0.666,-0.481,-0.455,6
-1.181,-0.199,-1.181,-0.536,-0.689,-0.806,-0.415,-0.671,-0.676,-0.442,-0.39,6
-1.108,-0.055,-1.108,-0.413,-0.643,-0.741,-0.4,-0.535,-0.578,-0.365,-0.245,6
-1.086,-0.036,-1.086,-0.365,-0.613,-0.673,-0.323,-0.51,-0.573,-0.244,-0.134,6
-1.264,-0.15,-1.264,-0.571,-0.762,-0.829,-0.412,-0.654,-0.645,-0.38,-0.319,6
-1.268,-0.137,-1.268,-0.572,-0.828,-0.842,-0.509,-0.651,-0.672,-0.446,-0.376,6
-1.267,-0.034,-1.267,-0.49,-0.809,-0.912,-0.517,-0.627,-0.629,-0.358,-0.24,6
-1.163,-0.094,-1.163,-0.525,-0.772,-0.794,-0.495,-0.662,-0.625,-0.462,-0.407,6
-1.323,-0.125,-1.323,-0.596,-0.817,-0.868,-0.493,-0.725,-0.699,-0.459,-0.418,6
-1.203,-0.084,-1.203,-0.479,-0.729,-0.878,-0.462,-0.644,-0.63,-0.426,-0.358,6
-1.179,-0.174,-1.179,-0.47,-0.741,-0.835,-0.454,-0.614,-0.618,-0.386,-0.333,6
-1.211,-0.052,-1.211,-0.494,-0.685,-0.727,-0.351,-0.603,-0.596,-0.366,-0.265,6
-1.164,-0.046,-1.164,-0.397,-0.727,-0.704,-0.402,-0.536,-0.603,-0.274,-0.082,6
-1.182,-0.136,-1.182,-0.522,-0.693,-0.866,-0.438,-0.612,-0.609,-0.359,-0.295,6
-1.015,-0.073,-1.015,-0.371,-0.543,-0.644,-0.315,-0.474,-0.533,-0.278,-0.202,6
-1.319,-0.1,-1.319,-0.587,-0.813,-0.855,-0.476,-0.72,-0.685,-0.449,-0.408,6
-1.154,-0.085,-1.154,-0.468,-0.67,-0.901,-0.418,-0.555,-0.607,-0.358,-0.252,6
-1.201,-0.023,-1.201,-0.416,-0.759,-0.759,-0.454,-0.574,-0.59,-0.315,-0.191,6
-1.266,-0.053,-1.266,-0.465,-0.802,-0.831,-0.484,-0.637,-0.612,-0.35,-0.281,6
-1.256,-0.063,-1.256,-0.478,-0.827,-0.835,-0.512,-0.55,-0.564,-0.277,-0.192,6
-1.159,-0.196,-1.159,-0.678,-0.822,-0.884,-0.427,-0.757,-0.722,-0.572,-0.5,6
-1.273,-0.071,-1.273,-0.508,-0.789,-0.905,-0.467,-0.638,-0.64,-0.366,-0.253,6
-1.246,-0.028,-1.246,-0.433,-0.8,-0.794,-0.476,-0.547,-0.587,-0.284,-0.172,6
-1.159,-0.034,-1.159,-0.442,-0.716,-0.803,-0.436,-0.591,-0.606,-0.366,-0.248,6
-1.206,-0.012,-1.206,-0.426,-0.848,-0.93,-0.632,-0.54,-0.61,-0.256,-0.116,6
-1.165,-0.121,-1.165,-0.537,-0.658,-0.752,-0.331,-0.574,-0.604,-0.323,-0.231,6
-1.235,-0.198,-1.235,-0.761,-0.883,-0.862,-0.457,-0.812,-0.759,-0.602,-0.545,6
-1.158,-0.075,-1.158,-0.5,-0.683,-0.785,-0.397,-0.587,-0.607,-0.347,-0.238,6
-1.234,-0.081,-1.234,-0.504,-0.711,-0.791,-0.397,-0.642,-0.626,-0.392,-0.342,6
-1.165,-0.093,-1.165,-0.5,-0.745,-0.856,-0.515,-0.58,-0.59,-0.397,-0.309,6
-1.228,-0.069,-1.228,-0.585,-0.85,-0.933,-0.515,-0.669,-0.662,-0.468,-0.401,6
-1.073,0.043,-1.073,-0.422,-0.587,-0.623,-0.29,-0.546,-0.57,-0.356,-0.27,6
-1.121,-0.02,-1.121,-0.472,-0.659,-0.696,-0.298,-0.558,-0.578,-0.303,-0.226,6
-1.176,-0.111,-1.176,-0.66,-0.686,-0.631,-0.362,-0.592,-0.566,-0.393,-0.343,8
-0.993,-0.043,-0.993,-0.511,-0.627,-0.612,-0.388,-0.574,-0.551,-0.441,-0.4,8
-1.265,-0.137,-1.265,-0.82,-0.871,-0.809,-0.591,-0.686,-0.661,-0.531,-0.538,8
-1.179,-0.013,-1.179,-0.643,-0.761,-0.757,-0.457,-0.596,-0.601,-0.447,-0.402,8
-1.134,-0.078,-1.134,-0.646,-0.652,-0.584,-0.365,-0.53,-0.566,-0.383,-0.313,8
-0.902,-0.19,-0.902,-0.566,-0.548,-0.741,-0.342,-0.523,-0.587,-0.497,-0.485,8
-1.002,-0.021,-1.002,-0.484,-0.596,-0.564,-0.316,-0.54,-0.552,-0.418,-0.367,8
-0.934,-0.067,-0.934,-0.587,-0.602,-0.68,-0.361,-0.402,-0.435,-0.314,-0.289,8
-0.635,-0.007,-0.635,-0.372,-0.345,-0.663,-0.284,-0.331,-0.389,-0.481,-0.55,8
-0.826,-0.18,-0.826,-0.541,-0.542,-0.826,-0.35,-0.5,-0.537,-0.542,-0.58,8
-0.805,-0.033,-0.805,-0.496,-0.436,-0.485,-0.244,-0.28,-0.34,-0.281,-0.284,8
-0.524,-0.132,-0.524,-0.282,-0.299,-0.682,-0.322,-0.312,-0.422,-0.509,-0.619,8
-1.08,-0.136,-1.08,-0.614,-0.638,-0.59,-0.339,-0.543,-0.53,-0.343,-0.306,8
-0.851,-0.051,-0.851,-0.468,-0.488,-0.619,-0.343,-0.42,-0.455,-0.321,-0.363,8
-1.057,-0.151,-1.057,-0.672,-0.695,-0.634,-0.405,-0.605,-0.572,-0.411,-0.409,8
-1.06,-0.278,-1.06,-0.683,-0.663,-0.567,-0.407,-0.614,-0.622,-0.52,-0.538,8
-1.022,-0.087,-1.022,-0.579,-0.675,-0.682,-0.435,-0.545,-0.567,-0.453,-0.426,8
-1.113,-0.114,-1.113,-0.651,-0.707,-0.604,-0.38,-0.608,-0.572,-0.429,-0.425,8
-1.134,-0.094,-1.134,-0.585,-0.664,-0.58,-0.341,-0.602,-0.563,-0.384,-0.333,8
-1.012,-0.178,-1.012,-0.571,-0.594,-0.658,-0.344,-0.471,-0.53,-0.391,-0.37,8
-1.019,-0.102,-1.019,-0.569,-0.515,-0.589,-0.377,-0.479,-0.52,-0.364,-0.396,8
-0.452,-0.035,-0.452,-0.301,-0.229,-0.352,-0.208,-0.147,-0.267,-0.277,-0.325,8
-1.057,-0.247,-1.057,-0.699,-0.689,-0.689,-0.458,-0.618,-0.621,-0.497,-0.492,8
-1.106,-0.086,-1.106,-0.675,-0.728,-0.69,-0.473,-0.578,-0.601,-0.46,-0.446,8
-1.168,-0.146,-1.168,-0.635,-0.721,-0.598,-0.392,-0.656,-0.628,-0.462,-0.444,8
-0.316,0.005,-0.316,-0.133,-0.145,-0.57,-0.209,-0.138,-0.276,-0.324,-0.479,8
-0.692,-0.176,-0.692,-0.514,-0.499,-0.541,-0.372,-0.376,-0.479,-0.433,-0.376,8
-1.157,-0.004,-1.157,-0.668,-0.745,-0.691,-0.422,-0.602,-0.575,-0.45,-0.412,8
-0.93,-0.042,-0.93,-0.536,-0.534,-0.576,-0.286,-0.398,-0.42,-0.287,-0.221,8
-1.033,-0.038,-1.033,-0.631,-0.678,-0.618,-0.378,-0.525,-0.504,-0.442,-0.493,8
-0.617,-0.08,-0.617,-0.378,-0.339,-0.657,-0.266,-0.307,-0.377,-0.469,-0.534,8
-0.189,-0.107,-0.189,-0.085,-0.097,-0.693,-0.237,-0.076,-0.213,-0.364,-0.52,8
-0.968,-0.047,-0.968,-0.443,-0.546,-0.523,-0.282,-0.534,-0.528,-0.383,-0.342,8
-1.22,-0.13,-1.22,-0.784,-0.819,-0.759,-0.558,-0.699,-0.675,-0.537,-0.529,8
-1.057,-0.107,-1.057,-0.591,-0.612,-0.524,-0.305,-0.535,-0.511,-0.358,-0.274,8
-0.532,0.115,-0.532,-0.314,-0.321,-0.625,-0.233,-0.265,-0.355,-0.288,-0.28,8
-0.992,-0.03,-0.992,-0.578,-0.633,-0.69,-0.363,-0.466,-0.514,-0.439,-0.389,8
-0.671,-0.196,-0.671,-0.424,-0.439,-0.504,-0.262,-0.347,-0.41,-0.402,-0.338,8
-1.023,-0.056,-1.023,-0.523,-0.614,-0.539,-0.346,-0.558,-0.536,-0.401,-0.378,8
-0.36,0.242,-0.36,-0.113,-0.241,-0.694,-0.34,-0.201,-0.32,-0.355,-0.516,8
-1.059,-0.12,-1.059,-0.632,-0.582,-0.549,-0.363,-0.572,-0.57,-0.414,-0.388,8
-1.06,-0.074,-1.06,-0.547,-0.642,-0.614,-0.371,-0.565,-0.548,-0.396,-0.319,8
-0.449,-0.042,-0.449,-0.223,-0.234,-0.651,-0.214,-0.23,-0.322,-0.385,-0.502,8
-1.029,-0.214,-1.029,-0.677,-0.64,-0.756,-0.425,-0.536,-0.582,-0.519,-0.536,8
-0.099,0.176,-0.099,-0.013,0.048,-0.362,-0.091,-0.015,-0.165,-0.258,-0.294,8
-1.165,-0.128,-1.165,-0.691,-0.711,-0.619,-0.394,-0.577,-0.567,-0.364,-0.335,8
-0.435,0.212,-0.435,-0.152,-0.286,-0.676,-0.306,-0.241,-0.358,-0.364,-0.498,8
-1.206,-0.161,-1.206,-0.705,-0.744,-0.699,-0.457,-0.638,-0.604,-0.436,-0.428,8
-1.124,-0.026,-1.124,-0.659,-0.674,-0.643,-0.376,-0.556,-0.573,-0.418,-0.369,8
-0.528,0.063,-0.528,-0.198,-0.274,-0.465,-0.19,-0.208,-0.293,-0.253,-0.244,8
-1.204,-0.351,-1.204,-0.865,-1.088,-1.014,-0.967,-0.827,-0.81,-0.884,-1.062,12
-1.078,-0.312,-1.078,-0.723,-0.965,-0.923,-0.804,-0.746,-0.727,-0.828,-1.005,12
-1.273,-0.379,-1.273,-0.877,-1.111,-1.01,-0.954,-0.849,-0.815,-0.881,-1.057,12
-1.026,-0.198,-1.026,-0.653,-0.895,-0.789,-0.715,-0.677,-0.669,-0.781,-0.976,12
-1.191,-0.466,-1.191,-0.889,-1.075,-1.015,-0.987,-0.814,-0.8,-0.843,-1.03,12
-1.207,-0.438,-1.207,-0.841,-1.061,-0.98,-0.926,-0.816,-0.805,-0.862,-1.045,12
-1.222,-0.32,-1.222,-0.875,-1.043,-0.936,-0.873,-0.801,-0.762,-0.797,-0.947,12
-1.346,-0.433,-1.346,-0.934,-1.152,-1.033,-0.95,-0.921,-0.866,-0.918,-1.075,12
-1.195,-0.284,-1.195,-0.792,-1.03,-0.952,-0.893,-0.789,-0.763,-0.815,-1.006,12
-1.03,-0.357,-1.03,-0.731,-0.91,-0.868,-0.835,-0.683,-0.674,-0.769,-0.986,12
-1.291,-0.4,-1.291,-0.925,-1.131,-1.015,-0.98,-0.851,-0.804,-0.815,-0.958,12
-1.262,-0.423,-1.262,-0.92,-1.115,-1.019,-0.971,-0.858,-0.832,-0.867,-1.051,12
-1.155,-0.385,-1.155,-0.819,-1.024,-0.942,-0.879,-0.779,-0.765,-0.859,-1.071,12
-1.162,-0.306,-1.162,-0.731,-0.991,-0.878,-0.815,-0.761,-0.728,-0.812,-1.003,12
-1.072,-0.303,-1.072,-0.745,-0.959,-0.916,-0.797,-0.689,-0.675,-0.782,-0.983,12
-1.058,-0.412,-1.058,-0.754,-0.9,-0.829,-0.775,-0.695,-0.67,-0.76,-0.976,12
-1.151,-0.347,-1.151,-0.779,-1.009,-0.929,-0.844,-0.763,-0.737,-0.812,-1.008,12
-1.164,-0.415,-1.164,-0.833,-1.039,-0.98,-0.927,-0.755,-0.744,-0.814,-1.024,12
-1.224,-0.388,-1.224,-0.871,-1.068,-1.007,-0.94,-0.846,-0.824,-0.857,-1.011,12
-1.199,-0.296,-1.199,-0.836,-1.077,-1.001,-0.911,-0.796,-0.745,-0.832,-0.99,12
-1.252,-0.338,-1.252,-0.856,-1.082,-0.998,-0.949,-0.807,-0.777,-0.831,-1.027,12
-1.091,-0.286,-1.091,-0.703,-0.929,-0.845,-0.797,-0.738,-0.715,-0.794,-0.947,12
-1.083,-0.403,-1.083,-0.73,-0.876,-0.779,-0.726,-0.688,-0.7,-0.766,-0.953,12
-1.251,-0.322,-1.251,-0.827,-1.098,-1.015,-0.95,-0.809,-0.786,-0.829,-1.01,12
-1.169,-0.341,-1.169,-0.821,-1.072,-1.026,-0.971,-0.793,-0.772,-0.845,-1.029,12
-1.243,-0.225,-1.243,-0.823,-1.1,-1.021,-0.951,-0.805,-0.753,-0.79,-0.965,12
-1.146,-0.394,-1.146,-0.821,-1.013,-0.947,-0.849,-0.799,-0.775,-0.847,-1.06,12
-1.075,-0.281,-1.075,-0.716,-0.962,-0.937,-0.855,-0.688,-0.666,-0.745,-0.953,12
-1.191,-0.371,-1.191,-0.854,-1.039,-0.964,-0.873,-0.804,-0.774,-0.799,-0.961,12
-1.203,-0.319,-1.203,-0.799,-1.04,-0.954,-0.898,-0.798,-0.784,-0.812,-0.983,12
-1.235,-0.314,-1.235,-0.816,-1.084,-1,-0.937,-0.806,-0.784,-0.835,-1.02,12
-1.164,-0.423,-1.164,-0.833,-1,-0.886,-0.833,-0.802,-0.788,-0.882,-1.087,12
-1.171,-0.264,-1.171,-0.811,-1.056,-1.022,-0.964,-0.778,-0.74,-0.809,-0.994,12
-1.257,-0.331,-1.257,-0.865,-1.141,-1.061,-0.973,-0.864,-0.811,-0.875,-1.035,12
-1.294,-0.429,-1.294,-0.931,-1.114,-0.994,-0.943,-0.889,-0.833,-0.897,-1.03,12
-1.245,-0.349,-1.245,-0.857,-1.092,-1.037,-0.973,-0.83,-0.8,-0.851,-1.008,12
-1.286,-0.432,-1.286,-0.933,-1.131,-1.053,-0.947,-0.885,-0.82,-0.875,-1.029,12
-1.118,-0.36,-1.118,-0.722,-0.972,-0.875,-0.801,-0.776,-0.738,-0.824,-0.999,12
-1.258,-0.359,-1.258,-0.928,-1.119,-1.045,-0.989,-0.86,-0.838,-0.865,-1.029,12
-1.123,-0.317,-1.123,-0.773,-0.984,-0.9,-0.864,-0.753,-0.72,-0.804,-1.009,12
-1.155,-0.314,-1.155,-0.827,-1.026,-0.946,-0.901,-0.761,-0.747,-0.832,-0.998,12
-1.223,-0.247,-1.223,-0.82,-1.101,-1.037,-0.979,-0.797,-0.751,-0.828,-1.002,12
-1.191,-0.296,-1.191,-0.779,-1.049,-0.95,-0.888,-0.828,-0.773,-0.844,-0.979,12
-1.314,-0.389,-1.314,-0.914,-1.14,-1.046,-0.967,-0.885,-0.834,-0.888,-1.043,12
-1.164,-0.337,-1.164,-0.787,-1.021,-0.918,-0.852,-0.776,-0.763,-0.82,-1.009,12
-1.307,-0.457,-1.307,-0.972,-1.175,-1.108,-1.054,-0.918,-0.876,-0.923,-1.093,12
-1.183,-0.359,-1.183,-0.801,-1.067,-1.008,-0.938,-0.795,-0.774,-0.886,-1.08,12
-1.157,-0.386,-1.157,-0.823,-1.032,-0.98,-0.939,-0.775,-0.752,-0.834,-1.034,12
-1.098,-0.284,-1.098,-0.746,-0.978,-0.87,-0.82,-0.72,-0.718,-0.787,-0.979,12
-1.371,-0.474,-1.371,-1.015,-1.228,-1.152,-1.081,-0.961,-0.908,-0.953,-1.102,12
-1.073,-0.037,-1.073,-0.361,-0.454,0.102,0.073,-0.38,-0.476,-0.207,-0.041,13
-0.808,0.063,-0.808,-0.335,-0.451,0.195,-0.007,-0.309,-0.483,-0.081,0.249,13
-1.03,-0.146,-1.03,-0.445,-0.424,0.032,-0.01,-0.454,-0.526,-0.248,-0.098,13
-1.095,-0.086,-1.095,-0.378,-0.515,0.087,0.056,-0.384,-0.541,-0.088,0.175,13
-0.935,0.082,-0.935,-0.353,-0.48,-0.036,0.026,-0.341,-0.505,-0.186,0.002,13
-1.042,-0.095,-1.042,-0.453,-0.416,0.005,-0.049,-0.433,-0.533,-0.187,0.081,13
-1.291,-0.229,-1.291,-0.638,-0.708,-0.107,-0.15,-0.689,-0.656,-0.346,-0.124,13
-1.112,-0.042,-1.112,-0.434,-0.544,0.027,-0.019,-0.491,-0.529,-0.21,0.023,13
-0.892,-0.06,-0.892,-0.432,-0.397,-0.07,0.034,-0.357,-0.503,-0.126,0.203,13
-0.974,0.033,-0.974,-0.284,-0.362,0.143,-0.065,-0.295,-0.415,-0.119,0.065,13
-0.803,0.024,-0.803,-0.301,-0.339,-0.075,-0.027,-0.303,-0.476,-0.142,0.112,13
-0.932,0.086,-0.932,-0.42,-0.66,0.087,0.036,-0.379,-0.533,-0.16,0.019,13
-1.288,-0.152,-1.288,-0.531,-0.565,-0.127,-0.109,-0.522,-0.549,-0.234,-0.002,13
-1.198,-0.027,-1.198,-0.429,-0.55,0.029,0.023,-0.447,-0.527,-0.163,0.034,13
-1.134,-0.036,-1.134,-0.504,-0.513,0.084,-0.046,-0.462,-0.534,-0.139,0.085,13
-0.981,-0.153,-0.981,-0.52,-0.51,0.001,-0.025,-0.445,-0.507,-0.227,-0.108,13
-1.074,-0.255,-1.074,-0.494,-0.491,-0.008,-0.027,-0.548,-0.56,-0.361,-0.281,13
-1.153,-0.079,-1.153,-0.528,-0.57,-0.167,-0.142,-0.545,-0.561,-0.375,-0.191,13
-1.067,-0.094,-1.067,-0.294,-0.271,0.11,0.016,-0.334,-0.485,-0.085,0.108,13
-0.888,-0.158,-0.888,-0.425,-0.476,-0.049,-0.015,-0.394,-0.466,-0.3,-0.174,13
-1.238,-0.008,-1.238,-0.555,-0.587,0.031,-0.017,-0.518,-0.557,-0.184,0.062,13
-0.903,0.178,-0.903,-0.305,-0.513,0.003,0.042,-0.428,-0.564,-0.177,0.054,13
-1.294,-0.03,-1.294,-0.449,-0.602,-0.067,-0.107,-0.469,-0.523,-0.209,0.036,13
-1.036,-0.052,-1.036,-0.342,-0.433,0.165,0.074,-0.334,-0.507,-0.05,0.236,13
-1.098,-0.077,-1.098,-0.347,-0.491,0.115,0.046,-0.392,-0.509,-0.088,0.151,13
-0.737,-0.052,-0.737,-0.267,-0.154,0.273,0.17,-0.303,-0.443,-0.245,-0.058,13
-1.153,-0.061,-1.153,-0.488,-0.615,-0.168,-0.124,-0.493,-0.522,-0.315,-0.1,13
-0.92,-0.101,-0.92,-0.428,-0.425,-0.023,-0.006,-0.444,-0.537,-0.185,0.106,13
-0.817,-0.146,-0.817,-0.298,-0.354,0.23,0.153,-0.242,-0.341,-0.145,0.031,13
-1.207,-0.1,-1.207,-0.487,-0.544,0.068,0.033,-0.504,-0.539,-0.173,0.028,13
-0.596,0.07,-0.596,-0.232,-0.314,-0.004,0.069,-0.247,-0.35,-0.124,0.073,13
