@relation texture

@attribute A1 numeric
@attribute A9 numeric
@attribute A10 numeric
@attribute A12 numeric
@attribute A14 numeric
@attribute A17 numeric
@attribute A23 numeric
@attribute A33 numeric
@attribute A36 numeric
@attribute A39 numeric
@attribute A40 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-1.181,-0.799,-1.036,-0.796,-0.772,-0.944,-1.063,-0.874,-0.828,-0.866,-1.011,4
-1.15,-0.75,-0.989,-0.782,-0.758,-0.924,-1.057,-0.86,-0.798,-0.799,-0.951,4
-0.891,-0.721,-0.907,-0.645,-0.645,-0.798,-0.997,-0.729,-0.699,-0.699,-0.885,4
-1.171,-0.782,-1.053,-0.748,-0.73,-0.886,-1.128,-0.898,-0.845,-0.867,-1.029,4
-1.188,-0.831,-1.067,-0.838,-0.814,-0.987,-1.131,-0.853,-0.811,-0.837,-0.986,4
-1.249,-0.873,-1.119,-0.821,-0.808,-0.982,-1.176,-0.929,-0.894,-0.92,-1.085,4
-1.095,-0.767,-1.03,-0.745,-0.724,-0.89,-1.089,-0.798,-0.728,-0.753,-0.92,4
-1.137,-0.75,-0.991,-0.809,-0.789,-0.951,-1.045,-0.825,-0.799,-0.769,-0.936,4
-1.136,-0.759,-1,-0.78,-0.76,-0.926,-1.116,-0.727,-0.745,-0.745,-0.893,4
-1.295,-0.86,-1.101,-0.942,-0.9,-1.053,-1.114,-0.871,-0.807,-0.853,-0.984,4
-1.193,-0.844,-1.107,-0.799,-0.77,-0.937,-1.014,-0.799,-0.715,-0.731,-0.881,4
-1.315,-0.954,-1.133,-0.92,-0.881,-1.051,-1.144,-1.006,-0.871,-0.902,-1.06,4
-1.122,-0.759,-0.981,-0.81,-0.795,-0.954,-1.052,-0.773,-0.718,-0.712,-0.886,4
-1.302,-0.9,-1.129,-0.919,-0.859,-1.014,-1.165,-0.929,-0.833,-0.868,-1.006,4
-1.143,-0.797,-1.041,-0.815,-0.805,-0.971,-1.055,-0.809,-0.748,-0.719,-0.889,4
-1.299,-0.806,-1.102,-0.981,-0.931,-1.078,-1.193,-0.938,-0.819,-0.822,-0.981,4
-1.157,-0.893,-1.131,-0.853,-0.836,-1.003,-1.149,-0.97,-0.911,-0.937,-1.108,4
-1.272,-0.867,-1.135,-0.871,-0.834,-1.008,-1.08,-0.868,-0.777,-0.799,-0.943,4
-1.104,-0.81,-1.083,-0.787,-0.782,-0.941,-1.031,-0.788,-0.777,-0.802,-0.977,4
-1.175,-0.81,-1.035,-0.804,-0.799,-0.964,-1.16,-0.8,-0.747,-0.756,-0.906,4
-1.157,-0.767,-1.013,-0.787,-0.771,-0.938,-1.03,-0.784,-0.768,-0.818,-0.965,4
-1.25,-0.856,-1.109,-0.844,-0.803,-0.972,-1.126,-0.852,-0.761,-0.796,-0.94,4
-1.219,-0.857,-1.085,-0.928,-0.904,-1.053,-1.161,-0.912,-0.857,-0.862,-1.022,4
-1.213,-0.832,-1.09,-0.79,-0.764,-0.939,-1.108,-0.821,-0.745,-0.762,-0.916,4
-1.178,-0.836,-1.036,-0.836,-0.811,-0.97,-1.142,-0.932,-0.865,-0.896,-1.051,4
-1.001,-0.718,-0.885,-0.736,-0.718,-0.871,-1.017,-0.756,-0.717,-0.748,-0.924,4
-1.228,-0.824,-1.085,-0.877,-0.85,-1.015,-1.124,-0.829,-0.795,-0.815,-0.962,4
-1.268,-0.917,-1.144,-0.88,-0.865,-1.037,-1.143,-0.974,-0.916,-0.929,-1.094,4
-1.181,-0.81,-1.067,-0.772,-0.754,-0.922,-1.109,-0.879,-0.849,-0.863,-1.027,4
-1.288,-0.967,-1.177,-0.957,-0.911,-1.064,-1.181,-1.024,-0.932,-0.97,-1.131,4
-1.1,-0.755,-1,-0.761,-0.76,-0.931,-1.053,-0.764,-0.736,-0.774,-0.924,4
-1.258,-0.789,-1.111,-0.903,-0.849,-1.003,-1.148,-0.881,-0.796,-0.812,-0.959,4
-1.286,-0.851,-1.122,-0.836,-0.787,-0.96,-1.063,-0.928,-0.84,-0.849,-1.01,4
-1.118,-0.713,-1.03,-0.726,-0.727,-0.894,-1.125,-0.766,-0.731,-0.733,-0.865,4
-1.279,-0.982,-1.149,-0.936,-0.897,-1.056,-1.168,-1.021,-0.952,-0.983,-1.142,4
-1.246,-0.845,-1.091,-0.828,-0.792,-0.967,-1.047,-0.832,-0.763,-0.794,-0.94,4
-1.31,-0.889,-1.127,-0.905,-0.853,-1.019,-1.117,-0.905,-0.836,-0.896,-1.02,4
-1.242,-0.948,-1.125,-0.909,-0.865,-1.019,-1.137,-0.993,-0.922,-0.948,-1.116,4
-1.162,-0.788,-1.078,-0.783,-0.787,-0.966,-1.109,-0.775,-0.738,-0.756,-0.897,4
-1.37,-0.916,-1.168,-0.915,-0.856,-1.02,-1.17,-0.946,-0.827,-0.853,-0.991,4
-1.33,-0.948,-1.143,-0.926,-0.867,-1.026,-1.137,-0.991,-0.859,-0.905,-1.05,4
-1.361,-0.97,-1.208,-0.966,-0.918,-1.077,-1.202,-0.901,-0.847,-0.876,-1.018,4
-1.181,-0.743,-1.066,-0.79,-0.75,-0.915,-1.102,-0.808,-0.736,-0.753,-0.903,4
-1.075,-0.717,-0.964,-0.685,-0.677,-0.834,-1.074,-0.837,-0.815,-0.853,-1.025,4
-1.285,-0.921,-1.14,-0.917,-0.867,-1.033,-1.082,-0.884,-0.797,-0.831,-0.981,4
-1.169,-0.86,-1.092,-0.854,-0.831,-0.991,-1.077,-0.867,-0.781,-0.796,-0.981,4
-1.068,-0.784,-1.036,-0.79,-0.79,-0.952,-1.115,-0.852,-0.821,-0.799,-0.986,4
-1.097,-0.816,-1.104,-0.73,-0.714,-0.883,-1.025,-0.788,-0.732,-0.774,-0.919,4
-1.219,-0.771,-1.065,-0.862,-0.83,-0.997,-1.192,-0.939,-0.822,-0.843,-1.005,4
-1.281,-0.935,-1.17,-0.835,-0.807,-0.981,-1.142,-0.944,-0.86,-0.89,-1.041,4
-1.144,-0.849,-1.084,-0.823,-0.807,-0.966,-1.06,-0.845,-0.787,-0.828,-0.982,4
-1.101,-0.791,-1.084,-0.714,-0.697,-0.873,-1.005,-0.791,-0.744,-0.75,-0.919,4
-1.266,-0.946,-1.182,-0.845,-0.826,-1.004,-1.042,-0.9,-0.842,-0.863,-1.013,4
-1.224,-0.905,-1.124,-0.885,-0.865,-1.03,-1.168,-0.917,-0.865,-0.893,-1.044,4
-1.145,-0.721,-1.028,-0.748,-0.743,-0.91,-1.113,-0.747,-0.739,-0.733,-0.87,4
-1.189,-0.875,-1.114,-0.772,-0.769,-0.95,-0.98,-0.862,-0.83,-0.856,-1.01,4
-1.169,-0.843,-1.108,-0.83,-0.822,-0.993,-1.116,-0.809,-0.754,-0.804,-0.927,4
-1.08,-0.755,-1.009,-0.69,-0.704,-0.88,-1.07,-0.778,-0.775,-0.808,-0.966,4
-1.236,-0.863,-1.114,-0.807,-0.779,-0.948,-1.092,-0.92,-0.868,-0.895,-1.055,4
-1.288,-0.874,-1.104,-0.927,-0.885,-1.043,-1.209,-0.95,-0.86,-0.893,-1.042,4
-1.157,-0.811,-1.051,-0.843,-0.833,-0.997,-1.085,-0.823,-0.754,-0.729,-0.899,4
-1.33,-0.958,-1.203,-0.883,-0.842,-1.007,-1.183,-0.93,-0.876,-0.911,-1.054,4
-1.152,-0.797,-1.02,-0.763,-0.763,-0.927,-1.156,-0.873,-0.818,-0.854,-1.007,4
-1.225,-0.813,-1.115,-0.816,-0.796,-0.968,-1.062,-0.781,-0.72,-0.741,-0.873,4
-1.233,-0.792,-1.049,-0.825,-0.777,-0.945,-1.046,-0.815,-0.719,-0.74,-0.882,4
-1.071,-0.712,-0.944,-0.735,-0.707,-0.864,-1.025,-0.814,-0.781,-0.771,-0.939,4
-1.243,-0.866,-1.098,-0.879,-0.847,-1.008,-1.114,-0.86,-0.791,-0.812,-0.945,4
-1.032,-0.697,-0.96,-0.73,-0.725,-0.893,-1.066,-0.78,-0.775,-0.757,-0.928,4
-1.121,-0.765,-1.002,-0.743,-0.743,-0.917,-1.097,-0.789,-0.766,-0.752,-0.901,4
-1.272,-0.864,-1.092,-0.871,-0.831,-0.994,-1.081,-0.863,-0.769,-0.803,-0.943,4
-1.108,-0.763,-1.035,-0.699,-0.701,-0.876,-1.057,-0.814,-0.813,-0.838,-1.008,4
-1.249,-0.916,-1.142,-0.86,-0.832,-0.999,-1.103,-0.958,-0.89,-0.909,-1.064,4
-1.311,-0.892,-1.17,-0.879,-0.848,-1.023,-1.105,-0.9,-0.82,-0.829,-0.972,4
-1.265,-0.919,-1.143,-0.895,-0.864,-1.034,-1.166,-0.919,-0.863,-0.897,-1.043,4
-1.327,-0.94,-1.258,-0.93,-0.899,-1.075,-1.189,-0.952,-0.894,-0.934,-1.087,4
-1.248,-0.888,-1.103,-0.891,-0.859,-1.023,-1.129,-0.856,-0.841,-0.876,-1.022,4
-1.292,-0.987,-1.174,-0.971,-0.935,-1.09,-1.191,-1.019,-0.929,-0.955,-1.129,4
-1.22,-0.826,-1.086,-0.858,-0.832,-0.998,-1.138,-0.862,-0.813,-0.855,-0.988,4
-1.224,-0.807,-1.082,-0.811,-0.792,-0.971,-1.177,-0.983,-0.906,-0.934,-1.082,4
-1.044,-0.639,-0.944,-0.732,-0.71,-0.866,-1.038,-0.777,-0.764,-0.737,-0.887,4
-1.136,-0.923,-1.119,-0.811,-0.793,-0.947,-1.131,-0.985,-0.936,-0.959,-1.117,4
-1.269,-0.831,-1.098,-0.876,-0.848,-1.022,-1.202,-1.01,-0.9,-0.926,-1.082,4
-1.217,-0.846,-1.093,-0.829,-0.813,-0.988,-1.092,-0.889,-0.825,-0.848,-1.006,4
-0.932,-0.523,-0.859,-0.599,-0.586,-0.758,-0.936,-0.781,-0.769,-0.75,-0.904,4
-1.335,-0.912,-1.144,-0.987,-0.925,-1.071,-1.175,-0.956,-0.882,-0.928,-1.08,4
-1.196,-0.804,-1.055,-0.869,-0.811,-0.954,-1.092,-0.887,-0.828,-0.841,-0.988,4
-1.255,-0.879,-1.116,-0.929,-0.895,-1.05,-1.143,-0.888,-0.835,-0.862,-1.015,4
-1.237,-0.796,-1.055,-0.902,-0.877,-1.042,-1.113,-0.826,-0.777,-0.8,-0.939,4
-1.124,-0.759,-0.979,-0.73,-0.709,-0.863,-1.086,-0.807,-0.768,-0.803,-0.962,4
-1.278,-0.934,-1.159,-0.87,-0.808,-0.964,-1.151,-0.936,-0.877,-0.895,-1.063,4
-1.205,-0.818,-1.063,-0.789,-0.762,-0.931,-1.036,-0.789,-0.74,-0.772,-0.916,4
-1.13,-0.791,-1.081,-0.774,-0.753,-0.928,-1.072,-0.852,-0.772,-0.789,-0.949,4
-1.324,-0.886,-1.178,-0.96,-0.906,-1.063,-1.169,-0.93,-0.832,-0.851,-0.994,4
-1.116,-0.742,-0.997,-0.79,-0.771,-0.93,-1.043,-0.843,-0.805,-0.765,-0.947,4
-1.173,-0.783,-1.042,-0.75,-0.749,-0.926,-1.095,-0.861,-0.856,-0.873,-1.039,4
-1.164,-0.819,-1.046,-0.779,-0.75,-0.917,-1.047,-0.797,-0.79,-0.798,-0.953,4
-1.027,-0.723,-0.988,-0.756,-0.759,-0.918,-0.999,-0.77,-0.77,-0.743,-0.93,4
-1.28,-0.782,-1.048,-0.824,-0.798,-0.978,-1.139,-0.988,-0.88,-0.902,-1.059,4
-1.165,-0.776,-1.054,-0.778,-0.761,-0.933,-1.011,-0.746,-0.706,-0.721,-0.857,4
-1.22,-0.835,-1.085,-0.915,-0.881,-1.031,-1.17,-0.833,-0.788,-0.818,-0.963,4
-1.276,-0.848,-1.126,-0.861,-0.806,-0.977,-1.067,-0.915,-0.82,-0.82,-0.984,4
-1.321,-1.036,-1.221,-1.033,-0.997,-1.143,-1.226,-1.07,-0.998,-1.028,-1.182,4
-1.248,-0.898,-1.119,-0.842,-0.81,-0.973,-1.137,-0.948,-0.898,-0.926,-1.095,4
-1.182,-0.74,-1.003,-0.746,-0.727,-0.903,-1.036,-0.818,-0.769,-0.78,-0.939,4
-1.337,-0.902,-1.172,-1.001,-0.964,-1.123,-1.154,-0.95,-0.849,-0.856,-1.026,4
-1.151,-0.8,-1.056,-0.774,-0.768,-0.939,-1.181,-0.922,-0.868,-0.89,-1.064,4
-1.245,-0.927,-1.201,-0.927,-0.888,-1.039,-1.161,-0.878,-0.796,-0.83,-0.978,4
-1.069,-0.664,-0.965,-0.758,-0.743,-0.908,-1.087,-0.81,-0.799,-0.789,-0.945,4
-1.169,-0.768,-1.061,-0.741,-0.728,-0.903,-1.009,-0.781,-0.728,-0.734,-0.876,4
-1.131,-0.763,-1.016,-0.754,-0.736,-0.892,-1.076,-0.817,-0.794,-0.83,-0.995,4
-1.123,-0.778,-1.023,-0.8,-0.792,-0.965,-1.048,-0.782,-0.75,-0.751,-0.909,4
-1.286,-0.999,-1.163,-0.929,-0.894,-1.06,-1.155,-1.004,-0.904,-0.913,-1.089,4
-1.259,-0.896,-1.12,-0.857,-0.806,-0.975,-1.1,-0.935,-0.807,-0.82,-0.988,4
-1.193,-0.821,-1.082,-0.763,-0.748,-0.922,-1.079,-0.857,-0.799,-0.832,-0.993,4
-1.295,-0.941,-1.14,-0.989,-0.949,-1.097,-1.229,-0.945,-0.89,-0.908,-1.057,4
-1.178,-0.797,-1.029,-0.762,-0.766,-0.932,-1.143,-0.889,-0.836,-0.874,-1.025,4
-1.161,-0.793,-1.052,-0.792,-0.759,-0.921,-1.027,-0.728,-0.727,-0.725,-0.873,4
-1.283,-0.857,-1.093,-0.889,-0.857,-1.026,-1.102,-0.878,-0.798,-0.828,-0.975,4
-1.278,-0.959,-1.125,-0.956,-0.919,-1.074,-1.164,-0.999,-0.94,-0.964,-1.128,4
-1.118,-0.755,-0.988,-0.785,-0.769,-0.928,-1.037,-0.779,-0.77,-0.81,-0.962,4
-1.145,-0.791,-1.007,-0.806,-0.789,-0.954,-1.045,-0.774,-0.739,-0.733,-0.892,4
-1.273,-0.867,-1.113,-0.884,-0.843,-1.013,-1.054,-0.783,-0.718,-0.739,-0.874,4
-1.276,-0.909,-1.163,-0.833,-0.792,-0.955,-1.15,-0.923,-0.836,-0.871,-1.023,4
-1.08,-0.768,-1.008,-0.798,-0.798,-0.959,-1.063,-0.858,-0.796,-0.783,-0.979,4
-1.228,-0.813,-1.048,-0.785,-0.742,-0.92,-1.071,-0.917,-0.841,-0.861,-1.012,4
-1.223,-0.789,-1.07,-0.882,-0.85,-1.01,-1.109,-0.832,-0.765,-0.764,-0.897,4
-1.163,-0.834,-1.074,-0.786,-0.771,-0.943,-1.102,-0.876,-0.78,-0.803,-0.972,4
-1.392,-0.965,-1.206,-0.978,-0.917,-1.073,-1.217,-1.052,-0.974,-1.026,-1.146,4
-1.085,-0.566,-0.897,-0.665,-0.649,-0.822,-1.009,-0.718,-0.669,-0.678,-0.806,4
-1.209,-0.796,-1.084,-0.761,-0.738,-0.915,-1.016,-0.818,-0.733,-0.743,-0.9,4
-1.225,-0.901,-1.132,-0.877,-0.842,-1.003,-1.141,-0.869,-0.779,-0.807,-0.96,4
-1.092,-0.658,-0.929,-0.7,-0.697,-0.872,-1.01,-0.696,-0.712,-0.711,-0.859,4
-1.224,-0.911,-1.089,-0.86,-0.822,-0.981,-1.178,-1.003,-0.931,-0.963,-1.116,4
-1.12,-0.777,-1,-0.748,-0.737,-0.912,-0.991,-0.729,-0.69,-0.7,-0.85,4
-1.142,-0.794,-1.014,-0.827,-0.802,-0.957,-1.02,-0.806,-0.759,-0.769,-0.932,4
-1.216,-0.708,-1.018,-0.835,-0.797,-0.954,-1.1,-0.789,-0.69,-0.706,-0.832,4
-1.307,-0.985,-1.198,-0.88,-0.851,-1.02,-1.226,-1.02,-0.983,-1.013,-1.183,4
-1.325,-0.931,-1.159,-0.89,-0.846,-1.015,-1.086,-0.919,-0.82,-0.857,-0.998,4
-1.104,-0.712,-1.004,-0.805,-0.785,-0.935,-1.079,-0.85,-0.783,-0.759,-0.929,4
-1.124,-0.687,-0.95,-0.776,-0.761,-0.928,-1.052,-0.727,-0.697,-0.702,-0.84,4
-1.233,-0.895,-1.171,-0.918,-0.881,-1.039,-1.182,-0.98,-0.911,-0.938,-1.101,4
-1.12,-0.685,-0.938,-0.813,-0.776,-0.926,-1.009,-0.816,-0.782,-0.793,-0.954,4
-1.232,-0.846,-1.076,-0.855,-0.83,-0.996,-1.105,-0.849,-0.785,-0.795,-0.952,4
-1.147,-0.785,-1.006,-0.758,-0.737,-0.904,-1.095,-0.875,-0.834,-0.867,-1.035,4
-1.064,-0.735,-1.013,-0.758,-0.752,-0.92,-1.047,-0.743,-0.703,-0.699,-0.858,4
-1.2,-0.864,-1.07,-0.862,-0.831,-0.994,-1.074,-0.828,-0.804,-0.829,-0.982,4
-1.163,-0.749,-0.998,-0.825,-0.8,-0.958,-1.059,-0.81,-0.77,-0.761,-0.919,4
-1.32,-0.87,-1.119,-0.816,-0.775,-0.947,-1.106,-0.857,-0.765,-0.793,-0.932,4
-1.252,-0.916,-1.164,-0.839,-0.816,-0.994,-1.076,-0.922,-0.882,-0.907,-1.067,4
-1.331,-0.853,-1.126,-0.878,-0.821,-1,-1.059,-0.94,-0.85,-0.875,-1.042,4
-1.081,-0.73,-1.035,-0.742,-0.733,-0.894,-1.025,-0.762,-0.753,-0.735,-0.899,4
-1.275,-0.785,-1.085,-0.882,-0.839,-1.004,-1.147,-0.954,-0.862,-0.868,-1.028,4
-1.286,-0.875,-1.108,-0.908,-0.858,-1.025,-1.094,-1.011,-0.887,-0.885,-1.046,4
-1.347,-1.031,-1.228,-0.954,-0.907,-1.073,-1.193,-1.06,-0.96,-0.999,-1.146,4
-1.317,-0.991,-1.194,-0.984,-0.937,-1.092,-1.197,-1.045,-0.96,-0.981,-1.141,4
-1.219,-0.875,-1.095,-0.824,-0.799,-0.971,-1.139,-0.935,-0.861,-0.898,-1.065,4
-1.388,-0.94,-1.198,-0.971,-0.92,-1.086,-1.215,-0.993,-0.919,-0.975,-1.114,4
-0.948,-0.644,-0.955,-0.625,-0.66,-0.834,-0.955,-0.717,-0.724,-0.732,-0.911,4
-1.228,-0.765,-1.053,-0.838,-0.816,-0.991,-1.131,-0.893,-0.805,-0.845,-0.979,4
-1.224,-0.797,-1.035,-0.921,-0.882,-1.033,-1.095,-0.871,-0.788,-0.817,-0.978,4
-1.217,-0.928,-1.113,-0.937,-0.903,-1.049,-1.167,-0.94,-0.895,-0.914,-1.07,4
-1.071,-0.744,-0.984,-0.719,-0.712,-0.875,-1.071,-0.787,-0.785,-0.821,-0.998,4
-1.238,-0.835,-1.062,-0.861,-0.831,-0.997,-1.112,-0.86,-0.806,-0.834,-0.989,4
-1.194,-0.786,-1.053,-0.85,-0.822,-0.979,-1.147,-0.819,-0.781,-0.805,-0.942,4
-1.064,-0.779,-1.023,-0.768,-0.759,-0.916,-1.011,-0.789,-0.718,-0.683,-0.867,4
-1.345,-0.948,-1.202,-0.944,-0.895,-1.059,-1.202,-1.055,-0.949,-0.997,-1.139,4
-1.358,-0.999,-1.228,-0.973,-0.921,-1.083,-1.179,-1.049,-0.934,-0.979,-1.119,4
-1.244,-0.799,-1.035,-0.778,-0.758,-0.943,-1.078,-0.925,-0.874,-0.888,-1.056,4
-1.199,-0.906,-1.167,-0.819,-0.786,-0.963,-1.069,-0.968,-0.874,-0.903,-1.073,4
-0.986,-0.808,-1.033,-0.74,-0.744,-0.897,-0.981,-0.777,-0.766,-0.74,-0.943,4
-1.239,-0.855,-1.093,-0.85,-0.821,-0.977,-1.192,-0.93,-0.887,-0.914,-1.075,4
-1.22,-0.806,-1.048,-0.878,-0.849,-1.006,-1.128,-0.89,-0.804,-0.829,-0.98,4
-1.147,-0.759,-1.052,-0.831,-0.817,-0.978,-1.044,-0.825,-0.786,-0.76,-0.927,4
-1.169,-0.781,-1.067,-0.751,-0.742,-0.919,-1.047,-0.832,-0.786,-0.803,-0.959,4
-1.2,-0.782,-1.113,-0.788,-0.763,-0.94,-1.074,-0.842,-0.75,-0.785,-0.933,4
-1.083,-0.688,-0.927,-0.712,-0.718,-0.896,-1.013,-0.704,-0.687,-0.711,-0.855,4
-1.356,-0.903,-1.186,-0.968,-0.923,-1.092,-1.181,-0.992,-0.89,-0.92,-1.058,4
-1.239,-0.923,-1.146,-0.869,-0.843,-1.014,-1.104,-0.828,-0.751,-0.806,-0.948,4
-1.271,-0.819,-1.09,-0.858,-0.819,-0.986,-1.109,-0.97,-0.892,-0.928,-1.077,4
-1.134,-0.82,-1.056,-0.807,-0.786,-0.95,-1.015,-0.821,-0.761,-0.742,-0.917,4
-1.111,-0.809,-1.036,-0.802,-0.785,-0.941,-1.133,-0.838,-0.752,-0.777,-0.96,4
-1.058,-0.654,-0.97,-0.718,-0.691,-0.854,-1.091,-0.864,-0.824,-0.812,-0.974,4
-1.278,-1.014,-1.215,-0.987,-0.958,-1.114,-1.208,-1.026,-0.928,-0.945,-1.12,4
-1.229,-0.831,-1.096,-0.824,-0.809,-0.978,-1.097,-0.785,-0.754,-0.766,-0.917,4
-1.186,-0.811,-1.054,-0.799,-0.776,-0.949,-1.064,-0.851,-0.816,-0.849,-0.996,4
-1.163,-0.845,-1.075,-0.81,-0.797,-0.968,-0.995,-0.816,-0.76,-0.746,-0.917,4
-1.268,-0.92,-1.144,-0.866,-0.836,-1,-1.145,-0.981,-0.93,-0.955,-1.13,4
-0.935,-0.706,-0.916,-0.689,-0.673,-0.816,-0.977,-0.683,-0.609,-0.619,-0.808,4
-1.205,-0.77,-1.034,-0.755,-0.731,-0.91,-1.096,-0.831,-0.757,-0.763,-0.91,4
-1.212,-0.817,-1.115,-0.837,-0.821,-0.993,-1.177,-0.867,-0.812,-0.806,-0.962,4
-1.267,-0.911,-1.171,-0.876,-0.822,-0.989,-1.079,-0.874,-0.806,-0.829,-0.983,4
-1.131,-0.785,-1.045,-0.812,-0.782,-0.94,-1.074,-0.699,-0.646,-0.673,-0.801,4
-1.219,-0.806,-1.078,-0.805,-0.766,-0.937,-1.048,-0.845,-0.776,-0.778,-0.941,4
-1.282,-0.926,-1.153,-0.882,-0.849,-1.017,-1.11,-0.917,-0.807,-0.831,-0.987,4
-1.149,-0.698,-0.987,-0.77,-0.737,-0.903,-1.004,-0.845,-0.782,-0.794,-0.952,4
-1.342,-0.951,-1.155,-0.92,-0.862,-1.025,-1.159,-0.986,-0.846,-0.892,-1.033,4
-1.163,-0.881,-1.123,-0.808,-0.774,-0.926,-1.175,-0.982,-0.912,-0.946,-1.105,4
-1.156,-0.753,-1.034,-0.825,-0.789,-0.946,-1.08,-0.853,-0.743,-0.751,-0.893,4
-1.208,-0.859,-1.135,-0.879,-0.838,-0.993,-1.11,-0.856,-0.786,-0.812,-0.963,4
-1.344,-0.946,-1.165,-0.929,-0.877,-1.045,-1.166,-1.092,-0.97,-0.994,-1.146,4
-1.2,-0.883,-1.092,-0.878,-0.854,-1.01,-1.108,-0.933,-0.865,-0.903,-1.064,4
-1.145,-0.774,-1.018,-0.749,-0.738,-0.9,-1.111,-0.89,-0.859,-0.886,-1.062,4
-1.242,-0.812,-1.065,-0.865,-0.834,-0.996,-1.138,-0.866,-0.829,-0.853,-0.992,4
-1.265,-0.937,-1.147,-0.906,-0.876,-1.038,-1.15,-0.974,-0.891,-0.916,-1.076,4
-1.266,-0.923,-1.1,-0.931,-0.89,-1.047,-1.198,-1.021,-0.915,-0.926,-1.092,4
-1.388,-1.053,-1.246,-1.032,-0.975,-1.126,-1.203,-1.04,-0.903,-0.904,-1.073,4
-1.175,-0.756,-1.024,-0.849,-0.826,-0.986,-1.165,-0.894,-0.804,-0.791,-0.955,4
-1.371,-0.955,-1.184,-0.975,-0.912,-1.073,-1.202,-1.112,-0.975,-0.985,-1.146,4
-1.095,-0.823,-1.047,-0.767,-0.779,-0.95,-1.079,-0.87,-0.831,-0.855,-1.02,4
-1.35,-0.846,-1.122,-1.006,-0.96,-1.112,-1.214,-0.98,-0.855,-0.879,-1.025,4
-1.229,-0.78,-1.046,-0.771,-0.754,-0.936,-1.102,-0.868,-0.781,-0.784,-0.932,4
-1.181,-0.792,-1.079,-0.787,-0.769,-0.946,-1.074,-0.877,-0.807,-0.813,-0.973,4
-1.23,-0.794,-1.086,-0.838,-0.801,-0.964,-1.096,-0.899,-0.818,-0.836,-0.975,4
-1.322,-0.873,-1.125,-0.858,-0.796,-0.959,-1.169,-0.89,-0.799,-0.836,-0.97,4
-1.175,-0.853,-1.097,-0.833,-0.808,-0.975,-1.122,-0.89,-0.826,-0.829,-0.99,4
-1.244,-0.904,-1.11,-0.866,-0.844,-1.017,-1.097,-0.829,-0.762,-0.76,-0.924,4
-1.299,-0.925,-1.13,-0.964,-0.923,-1.072,-1.175,-0.952,-0.87,-0.909,-1.047,4
-1.209,-0.825,-1.133,-0.813,-0.79,-0.96,-1.07,-0.755,-0.718,-0.756,-0.88,4
-1.233,-0.867,-1.105,-0.865,-0.836,-0.993,-1.119,-0.785,-0.749,-0.777,-0.909,4
-1.363,-0.974,-1.169,-0.967,-0.899,-1.055,-1.16,-1.033,-0.898,-0.946,-1.085,4
-1.164,-0.763,-1.047,-0.793,-0.782,-0.957,-1.086,-0.773,-0.738,-0.756,-0.895,4
-1.216,-0.919,-1.153,-0.847,-0.822,-0.988,-1.156,-0.958,-0.896,-0.933,-1.098,4
-1.068,-0.748,-0.982,-0.78,-0.779,-0.938,-1.093,-0.899,-0.833,-0.83,-1.014,4
-1.187,-0.876,-1.077,-0.881,-0.849,-1.007,-1.131,-0.969,-0.875,-0.904,-1.066,4
-1.181,-0.819,-1.075,-0.762,-0.745,-0.916,-1.037,-0.813,-0.722,-0.73,-0.875,4
-1.374,-0.944,-1.188,-0.925,-0.885,-1.058,-1.19,-0.996,-0.9,-0.908,-1.055,4
-1.233,-0.874,-1.198,-0.873,-0.845,-1.02,-1.107,-0.894,-0.818,-0.843,-1.002,4
-1.218,-0.842,-1.112,-0.778,-0.741,-0.905,-1.084,-0.84,-0.725,-0.733,-0.885,4
-1.189,-0.824,-1.051,-0.838,-0.813,-0.974,-1.171,-0.814,-0.759,-0.779,-0.926,4
-1.237,-0.852,-1.078,-0.842,-0.821,-0.994,-1.136,-0.922,-0.838,-0.874,-1.027,4
-1.239,-0.834,-1.128,-0.828,-0.795,-0.962,-1.075,-0.816,-0.752,-0.768,-0.903,4
-1.126,-0.782,-1.039,-0.802,-0.796,-0.964,-1.03,-0.845,-0.78,-0.763,-0.934,4
-1.165,-0.8,-1.078,-0.773,-0.777,-0.952,-1.137,-0.856,-0.816,-0.812,-0.961,4
-1.312,-0.887,-1.189,-0.961,-0.911,-1.07,-1.168,-0.966,-0.861,-0.864,-1.018,4
-1.237,-0.814,-1.097,-0.782,-0.76,-0.942,-1.054,-0.867,-0.792,-0.805,-0.957,4
-1.339,-0.964,-1.166,-0.96,-0.919,-1.083,-1.178,-0.968,-0.864,-0.918,-1.06,4
-1.214,-0.856,-1.121,-0.851,-0.814,-0.962,-1.136,-0.87,-0.846,-0.88,-1.044,4
-1.184,-0.752,-1.006,-0.829,-0.802,-0.964,-1.082,-0.782,-0.739,-0.756,-0.88,4
-1.298,-0.918,-1.212,-0.953,-0.912,-1.076,-1.178,-0.991,-0.911,-0.945,-1.1,4
-1.268,-0.784,-1.072,-0.913,-0.866,-1.023,-1.097,-0.878,-0.792,-0.805,-0.964,4
-1.212,-0.854,-1.108,-0.883,-0.856,-1.013,-1.219,-0.841,-0.766,-0.791,-0.919,4
-1.222,-0.871,-1.115,-0.786,-0.759,-0.929,-1.093,-0.893,-0.804,-0.807,-0.959,4
