@relation 'ring-weka.filters.unsupervised.attribute.Remove-V-R7-8,14-15,18-19,21'

@attribute A7 numeric
@attribute A8 numeric
@attribute A14 numeric
@attribute A15 numeric
@attribute A18 numeric
@attribute A19 numeric
@attribute Class {0,1}

@data
-37,-353,2474,-3554,2205,-371,0
-4413,1479,1617,67,-4626,1554,0
1322,826,1126,-24,-315,104,1
3202,1787,-1572,1689,2215,4633,0
-303,764,786,1761,183,531,1
123,-974,-1804,-442,481,-2529,0
62,2852,742,-2109,-1176,-3066,0
-794,-1928,536,2356,-1897,2377,0
163,1187,1004,-657,-142,-444,1
-1015,1072,2347,-1322,-4915,-3511,0
-1343,-1177,-507,3,-819,-83,1
-462,1355,-1077,125,1874,3163,1
438,112,1105,-136,-55,1259,1
-1056,1043,103,684,1668,764,1
121,926,1184,671,1361,228,1
-251,-147,-9,2172,79,-292,1
1578,-1654,-154,-1679,-2158,298,0
-323,1265,-1744,1791,2006,1927,0
404,2064,1264,57,-509,1423,1
1364,37,4604,-1117,1505,-1098,0
-2314,3565,-1152,-1815,2871,-3462,0
127,1056,-635,1274,606,573,1
-1449,336,777,1298,-2969,-132,0
