@relation 'texture-weka.filters.unsupervised.attribute.Remove-V-R4-5,9,12,14-18,20,24,26,30,34-35,37,39,41'

@attribute A4 numeric
@attribute A5 numeric
@attribute A9 numeric
@attribute A12 numeric
@attribute A14 numeric
@attribute A15 numeric
@attribute A16 numeric
@attribute A17 numeric
@attribute A18 numeric
@attribute A20 numeric
@attribute A24 numeric
@attribute A26 numeric
@attribute A30 numeric
@attribute A34 numeric
@attribute A35 numeric
@attribute A37 numeric
@attribute A39 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-0.635,-0.552,-0.457,-0.849,-0.74,-0.59,-0.598,-0.888,-0.67,-0.661,-0.741,-0.477,-0.871,-0.777,-0.582,-0.941,-0.628,9
-0.508,-0.408,-0.342,-0.769,-0.666,-0.519,-0.571,-0.819,-0.597,-0.608,-0.584,-0.34,-0.764,-0.699,-0.51,-0.868,-0.565,9
-0.317,-0.312,-0.229,-0.542,-0.49,-0.361,-0.435,-0.63,-0.425,-0.344,-0.416,-0.211,-0.623,-0.571,-0.375,-0.759,-0.485,9
-0.223,-0.291,-0.284,-0.413,-0.463,-0.322,-0.478,-0.637,-0.429,-0.465,-0.331,-0.268,-0.617,-0.461,-0.384,-0.636,-0.462,9
-0.403,-0.39,-0.36,-0.558,-0.56,-0.461,-0.53,-0.751,-0.579,-0.632,-0.439,-0.325,-0.704,-0.565,-0.447,-0.749,-0.534,9
-0.56,-0.485,-0.42,-0.723,-0.649,-0.467,-0.492,-0.824,-0.583,-0.628,-0.686,-0.497,-0.832,-0.747,-0.587,-0.905,-0.666,9
-0.547,-0.468,-0.472,-0.721,-0.713,-0.591,-0.658,-0.892,-0.709,-0.736,-0.659,-0.563,-0.841,-0.741,-0.6,-0.908,-0.665,9
-0.595,-0.484,-0.432,-0.853,-0.754,-0.613,-0.611,-0.914,-0.71,-0.7,-0.714,-0.441,-0.837,-0.764,-0.578,-0.919,-0.613,9
-0.103,-0.032,0.041,-0.339,-0.294,-0.166,-0.178,-0.452,-0.272,-0.275,-0.223,-0.213,-0.417,-0.361,-0.286,-0.555,-0.422,9
-0.485,-0.348,-0.312,-0.658,-0.568,-0.32,-0.355,-0.739,-0.426,-0.451,-0.63,-0.384,-0.765,-0.706,-0.564,-0.864,-0.617,9
-0.524,-0.387,-0.437,-0.632,-0.608,-0.354,-0.393,-0.79,-0.492,-0.503,-0.536,-0.336,-0.732,-0.691,-0.536,-0.851,-0.59,9
-0.376,-0.344,-0.248,-0.583,-0.511,-0.357,-0.398,-0.653,-0.431,-0.333,-0.465,-0.212,-0.658,-0.636,-0.436,-0.816,-0.527,9
-0.68,-0.564,-0.525,-0.816,-0.728,-0.551,-0.565,-0.886,-0.658,-0.628,-0.726,-0.461,-0.885,-0.839,-0.626,-1.007,-0.689,9
-0.686,-0.584,-0.474,-0.895,-0.776,-0.6,-0.588,-0.914,-0.682,-0.663,-0.742,-0.51,-0.851,-0.841,-0.677,-1.009,-0.737,9
-0.581,-0.397,-0.38,-0.793,-0.703,-0.504,-0.543,-0.862,-0.599,-0.621,-0.728,-0.52,-0.867,-0.78,-0.587,-0.93,-0.627,9
-0.38,-0.387,-0.344,-0.638,-0.616,-0.471,-0.582,-0.791,-0.577,-0.612,-0.525,-0.332,-0.728,-0.666,-0.554,-0.852,-0.647,9
-0.553,-0.466,-0.469,-0.635,-0.614,-0.378,-0.402,-0.808,-0.516,-0.533,-0.586,-0.407,-0.77,-0.726,-0.585,-0.887,-0.647,9
-0.549,-0.426,-0.359,-0.741,-0.647,-0.458,-0.489,-0.824,-0.553,-0.552,-0.705,-0.472,-0.893,-0.802,-0.654,-0.968,-0.716,9
-0.41,-0.421,-0.356,-0.642,-0.612,-0.509,-0.594,-0.757,-0.602,-0.62,-0.505,-0.368,-0.706,-0.589,-0.463,-0.769,-0.522,9
-0.459,-0.468,-0.402,-0.704,-0.617,-0.575,-0.613,-0.769,-0.66,-0.681,-0.576,-0.423,-0.76,-0.699,-0.58,-0.863,-0.665,9
-0.562,-0.457,-0.4,-0.826,-0.743,-0.634,-0.67,-0.894,-0.704,-0.702,-0.696,-0.493,-0.843,-0.785,-0.653,-0.934,-0.692,9
-0.55,-0.468,-0.446,-0.766,-0.718,-0.592,-0.648,-0.882,-0.687,-0.693,-0.66,-0.498,-0.905,-0.739,-0.643,-0.907,-0.722,9
-0.405,-0.351,-0.254,-0.68,-0.632,-0.439,-0.463,-0.773,-0.512,-0.428,-0.53,-0.394,-0.651,-0.571,-0.417,-0.762,-0.515,9
-0.577,-0.47,-0.432,-0.797,-0.696,-0.502,-0.524,-0.866,-0.607,-0.585,-0.754,-0.491,-0.94,-0.819,-0.638,-0.989,-0.702,9
-0.558,-0.516,-0.507,-0.742,-0.727,-0.588,-0.629,-0.9,-0.706,-0.716,-0.688,-0.535,-0.857,-0.727,-0.621,-0.911,-0.676,9
-0.51,-0.43,-0.393,-0.712,-0.648,-0.48,-0.469,-0.804,-0.583,-0.557,-0.619,-0.413,-0.729,-0.709,-0.577,-0.86,-0.636,9
-0.517,-0.441,-0.367,-0.774,-0.686,-0.539,-0.524,-0.841,-0.623,-0.586,-0.674,-0.472,-0.819,-0.734,-0.558,-0.909,-0.628,9
-0.618,-0.477,-0.446,-0.777,-0.721,-0.511,-0.506,-0.88,-0.622,-0.559,-0.666,-0.445,-0.752,-0.796,-0.613,-0.953,-0.683,9
-0.574,-0.518,-0.427,-0.811,-0.733,-0.536,-0.552,-0.896,-0.613,-0.588,-0.742,-0.521,-0.911,-0.835,-0.67,-1.007,-0.738,9
-0.398,-0.344,-0.304,-0.667,-0.583,-0.469,-0.504,-0.76,-0.573,-0.582,-0.65,-0.458,-0.84,-0.677,-0.542,-0.847,-0.624,9
-0.428,-0.289,-0.242,-0.609,-0.561,-0.41,-0.475,-0.716,-0.48,-0.477,-0.524,-0.361,-0.745,-0.641,-0.516,-0.836,-0.608,9
-0.401,-0.361,-0.333,-0.63,-0.534,-0.421,-0.447,-0.718,-0.533,-0.553,-0.625,-0.399,-0.826,-0.68,-0.616,-0.847,-0.682,9
-0.606,-0.502,-0.461,-0.775,-0.75,-0.539,-0.564,-0.938,-0.654,-0.658,-0.747,-0.586,-0.918,-0.786,-0.608,-0.98,-0.702,9
-0.231,-0.284,-0.218,-0.445,-0.398,-0.232,-0.233,-0.562,-0.327,-0.245,-0.244,-0.125,-0.472,-0.432,-0.404,-0.608,-0.503,9
-0.712,-0.573,-0.54,-0.933,-0.852,-0.683,-0.663,-1.011,-0.778,-0.776,-0.889,-0.651,-0.943,-0.868,-0.68,-1.021,-0.728,9
-0.733,-0.63,-0.551,-0.962,-0.881,-0.652,-0.608,-1.045,-0.761,-0.706,-0.878,-0.675,-1.002,-0.913,-0.748,-1.067,-0.784,9
-0.593,-0.472,-0.469,-0.81,-0.75,-0.556,-0.606,-0.924,-0.672,-0.683,-0.707,-0.503,-0.849,-0.811,-0.625,-0.961,-0.665,9
-0.47,-0.405,-0.339,-0.621,-0.583,-0.445,-0.534,-0.757,-0.531,-0.547,-0.534,-0.284,-0.73,-0.728,-0.53,-0.907,-0.648,9
-0.114,-0.212,-0.141,-0.342,-0.378,-0.263,-0.35,-0.595,-0.423,-0.519,-0.224,-0.261,-0.773,-0.344,-0.316,-0.564,-0.468,9
-0.346,-0.311,-0.294,-0.591,-0.511,-0.34,-0.407,-0.676,-0.439,-0.435,-0.459,-0.215,-0.735,-0.583,-0.452,-0.761,-0.511,9
-0.261,-0.249,-0.19,-0.487,-0.449,-0.28,-0.315,-0.636,-0.389,-0.362,-0.321,-0.192,-0.629,-0.455,-0.412,-0.65,-0.517,9
-0.475,-0.395,-0.397,-0.611,-0.587,-0.367,-0.422,-0.762,-0.493,-0.512,-0.523,-0.326,-0.711,-0.655,-0.496,-0.803,-0.522,9
-0.374,-0.353,-0.347,-0.624,-0.614,-0.463,-0.576,-0.8,-0.577,-0.614,-0.516,-0.325,-0.718,-0.633,-0.512,-0.808,-0.588,9
-0.679,-0.589,-0.551,-0.897,-0.834,-0.657,-0.69,-0.991,-0.762,-0.793,-0.848,-0.661,-0.99,-0.867,-0.681,-1.043,-0.76,9
-0.697,-0.604,-0.551,-0.909,-0.838,-0.647,-0.614,-0.987,-0.752,-0.739,-0.775,-0.598,-0.9,-0.793,-0.64,-0.955,-0.703,9
-0.523,-0.452,-0.393,-0.689,-0.644,-0.503,-0.551,-0.805,-0.602,-0.625,-0.567,-0.372,-0.679,-0.652,-0.443,-0.837,-0.539,9
-0.053,-0.187,-0.144,-0.217,-0.401,-0.256,-0.445,-0.476,-0.289,-0.13,-0.092,-0.153,-0.691,-0.383,-0.181,-0.575,-0.277,10
-0.239,-0.168,-0.17,-0.48,-0.518,-0.334,-0.443,-0.596,-0.338,-0.207,-0.342,-0.215,-0.581,-0.529,-0.317,-0.656,-0.341,10
-0.151,-0.096,-0.077,-0.341,-0.369,-0.171,-0.27,-0.477,-0.22,-0.135,-0.112,-0.023,-0.351,-0.33,-0.227,-0.51,-0.289,10
-0.317,-0.154,-0.205,-0.519,-0.576,-0.289,-0.385,-0.7,-0.347,-0.193,-0.404,-0.239,-0.643,-0.55,-0.225,-0.706,-0.292,10
0.003,-0.067,-0.065,-0.194,-0.281,-0.139,-0.364,-0.403,-0.154,-0.173,-0.105,-0.071,-0.514,-0.317,-0.151,-0.534,-0.287,10
-0.255,-0.173,-0.166,-0.496,-0.551,-0.303,-0.423,-0.662,-0.333,-0.222,-0.355,-0.207,-0.628,-0.568,-0.322,-0.683,-0.378,10
-0.213,-0.147,-0.125,-0.468,-0.548,-0.286,-0.476,-0.598,-0.286,-0.151,-0.465,-0.281,-0.649,-0.581,-0.319,-0.744,-0.369,10
-0.381,-0.282,-0.254,-0.616,-0.619,-0.386,-0.48,-0.731,-0.431,-0.336,-0.574,-0.342,-0.695,-0.701,-0.449,-0.875,-0.489,10
-0.431,-0.306,-0.275,-0.616,-0.601,-0.381,-0.479,-0.768,-0.468,-0.405,-0.537,-0.298,-0.682,-0.677,-0.382,-0.847,-0.438,10
-0.243,-0.17,-0.203,-0.507,-0.563,-0.333,-0.437,-0.65,-0.389,-0.239,-0.438,-0.244,-0.797,-0.55,-0.35,-0.697,-0.389,10
-0.296,-0.199,-0.152,-0.488,-0.512,-0.367,-0.499,-0.656,-0.418,-0.371,-0.384,-0.255,-0.7,-0.591,-0.34,-0.757,-0.385,10
-0.304,-0.207,-0.147,-0.476,-0.556,-0.359,-0.501,-0.633,-0.349,-0.211,-0.441,-0.239,-0.677,-0.626,-0.358,-0.79,-0.386,10
-0.311,-0.244,-0.184,-0.536,-0.571,-0.355,-0.522,-0.678,-0.375,-0.29,-0.492,-0.296,-0.757,-0.615,-0.32,-0.754,-0.345,10
-0.28,-0.195,-0.214,-0.458,-0.54,-0.32,-0.487,-0.65,-0.331,-0.211,-0.413,-0.156,-0.668,-0.576,-0.352,-0.731,-0.376,10
-0.217,-0.072,-0.035,-0.457,-0.555,-0.271,-0.408,-0.614,-0.269,-0.096,-0.369,-0.142,-0.589,-0.507,-0.258,-0.633,-0.254,10
-0.282,-0.194,-0.2,-0.566,-0.584,-0.313,-0.413,-0.695,-0.373,-0.26,-0.47,-0.26,-0.614,-0.564,-0.341,-0.713,-0.392,10
-0.013,-0.104,-0.101,-0.221,-0.355,-0.143,-0.288,-0.501,-0.209,-0.113,-0.071,-0.099,-0.512,-0.318,-0.209,-0.52,-0.358,10
-0.203,-0.165,-0.161,-0.441,-0.523,-0.311,-0.52,-0.573,-0.314,-0.206,-0.396,-0.178,-0.816,-0.554,-0.302,-0.68,-0.308,10
-0.234,-0.216,-0.262,-0.374,-0.473,-0.313,-0.542,-0.6,-0.333,-0.333,-0.235,-0.198,-0.66,-0.495,-0.376,-0.643,-0.43,10
-0.19,-0.175,-0.171,-0.436,-0.521,-0.303,-0.459,-0.603,-0.317,-0.201,-0.362,-0.262,-0.572,-0.484,-0.272,-0.621,-0.32,10
-0.189,-0.195,-0.132,-0.389,-0.507,-0.258,-0.413,-0.616,-0.293,-0.156,-0.315,-0.128,-0.64,-0.514,-0.264,-0.638,-0.325,10
-0.249,-0.146,-0.175,-0.495,-0.556,-0.29,-0.439,-0.622,-0.291,-0.135,-0.395,-0.159,-0.704,-0.547,-0.359,-0.674,-0.347,10
-0.075,-0.138,-0.113,-0.31,-0.377,-0.265,-0.44,-0.492,-0.293,-0.25,-0.143,-0.005,-0.481,-0.421,-0.217,-0.6,-0.312,10
-0.184,-0.084,-0.105,-0.433,-0.469,-0.213,-0.333,-0.589,-0.246,-0.113,-0.32,-0.181,-0.542,-0.503,-0.29,-0.633,-0.333,10
-0.395,-0.272,-0.225,-0.577,-0.618,-0.377,-0.506,-0.713,-0.396,-0.262,-0.526,-0.322,-0.765,-0.695,-0.448,-0.866,-0.478,10
-0.276,-0.178,-0.202,-0.51,-0.532,-0.347,-0.521,-0.645,-0.383,-0.35,-0.389,-0.196,-0.61,-0.594,-0.408,-0.758,-0.446,10
-0.204,-0.12,-0.065,-0.45,-0.489,-0.233,-0.434,-0.561,-0.244,-0.157,-0.375,-0.126,-0.635,-0.57,-0.307,-0.698,-0.328,10
-0.203,-0.108,-0.102,-0.447,-0.5,-0.278,-0.511,-0.539,-0.248,-0.161,-0.377,-0.145,-0.652,-0.536,-0.303,-0.675,-0.312,10
-0.332,-0.276,-0.188,-0.514,-0.557,-0.335,-0.472,-0.652,-0.372,-0.252,-0.401,-0.232,-0.717,-0.613,-0.378,-0.777,-0.431,10
-0.164,-0.148,-0.147,-0.421,-0.481,-0.195,-0.368,-0.6,-0.216,-0.147,-0.233,-0.117,-0.527,-0.509,-0.288,-0.688,-0.368,10
-0.268,-0.167,-0.14,-0.53,-0.569,-0.329,-0.447,-0.68,-0.341,-0.179,-0.592,-0.348,-0.79,-0.648,-0.399,-0.791,-0.421,10
-0.067,-0.101,-0.097,-0.206,-0.37,-0.225,-0.436,-0.508,-0.287,-0.244,-0.156,-0.145,-0.483,-0.366,-0.186,-0.533,-0.254,10
0.18,0.088,0.081,0.019,-0.283,-0.202,-0.468,-0.348,-0.222,-0.215,0.274,0.046,-0.311,-0.01,0.064,-0.233,-0.161,10
-0.239,-0.165,-0.14,-0.485,-0.579,-0.304,-0.448,-0.667,-0.319,-0.137,-0.458,-0.276,-0.78,-0.579,-0.34,-0.719,-0.38,10
-0.167,-0.083,-0.074,-0.388,-0.422,-0.21,-0.304,-0.523,-0.262,-0.159,-0.171,-0.065,-0.389,-0.381,-0.246,-0.547,-0.292,10
-0.258,-0.19,-0.223,-0.473,-0.521,-0.291,-0.415,-0.611,-0.287,-0.118,-0.382,-0.174,-0.57,-0.568,-0.334,-0.692,-0.359,10
-0.218,-0.139,-0.178,-0.424,-0.489,-0.259,-0.441,-0.607,-0.288,-0.182,-0.358,-0.202,-0.683,-0.556,-0.335,-0.71,-0.385,10
-0.201,-0.15,-0.079,-0.484,-0.502,-0.303,-0.433,-0.592,-0.316,-0.183,-0.432,-0.239,-0.687,-0.586,-0.344,-0.75,-0.409,10
-0.161,-0.213,-0.22,-0.361,-0.438,-0.296,-0.573,-0.512,-0.282,-0.305,-0.263,-0.148,-0.649,-0.529,-0.366,-0.673,-0.418,10
-0.25,-0.163,-0.13,-0.465,-0.561,-0.302,-0.439,-0.68,-0.332,-0.227,-0.362,-0.23,-0.58,-0.547,-0.226,-0.675,-0.29,10
-0.16,-0.155,-0.137,-0.292,-0.46,-0.236,-0.435,-0.533,-0.268,-0.137,-0.214,-0.132,-0.596,-0.473,-0.247,-0.645,-0.316,10
-0.431,-0.282,-0.278,-0.634,-0.651,-0.383,-0.523,-0.795,-0.458,-0.404,-0.521,-0.233,-0.654,-0.686,-0.374,-0.844,-0.411,10
-0.458,-0.319,-0.314,-0.665,-0.622,-0.364,-0.466,-0.748,-0.411,-0.331,-0.577,-0.272,-0.707,-0.716,-0.453,-0.879,-0.504,10
-0.157,-0.165,-0.123,-0.457,-0.527,-0.338,-0.516,-0.613,-0.353,-0.235,-0.362,-0.197,-0.732,-0.548,-0.366,-0.668,-0.362,10
-0.338,-0.225,-0.221,-0.581,-0.59,-0.367,-0.468,-0.704,-0.421,-0.327,-0.541,-0.356,-0.636,-0.65,-0.422,-0.826,-0.481,10
-0.303,-0.264,-0.229,-0.471,-0.55,-0.331,-0.461,-0.653,-0.382,-0.28,-0.308,-0.108,-0.515,-0.479,-0.24,-0.647,-0.305,10
-0.123,-0.111,-0.154,-0.387,-0.464,-0.273,-0.451,-0.573,-0.329,-0.286,-0.237,-0.212,-0.6,-0.427,-0.314,-0.62,-0.388,10
-0.132,-0.122,-0.125,-0.376,-0.437,-0.229,-0.349,-0.485,-0.21,-0.006,-0.222,-0.056,-0.449,-0.43,-0.311,-0.555,-0.325,10
0.151,0.043,0.064,-0.15,-0.328,-0.284,-0.541,-0.382,-0.266,-0.254,-0.112,-0.175,-0.604,-0.275,-0.135,-0.461,-0.261,10
-0.26,-0.212,-0.174,-0.506,-0.494,-0.312,-0.421,-0.607,-0.362,-0.256,-0.399,-0.213,-0.673,-0.588,-0.448,-0.745,-0.471,10
-0.452,-0.322,-0.316,-0.415,-0.607,-0.336,-0.615,-0.506,-0.299,-0.152,-0.412,-0.202,-1.139,-0.603,-0.607,-0.741,-0.566,7
-0.327,-0.289,-0.289,-0.261,-0.525,-0.271,-0.645,-0.408,-0.205,-0.105,-0.336,-0.19,-1.184,-0.61,-0.625,-0.752,-0.63,7
-0.347,-0.263,-0.249,-0.343,-0.603,-0.285,-0.535,-0.484,-0.248,-0.097,-0.357,-0.234,-1.13,-0.494,-0.53,-0.643,-0.494,7
-0.465,-0.364,-0.349,-0.448,-0.615,-0.324,-0.579,-0.547,-0.302,-0.218,-0.37,-0.189,-1.134,-0.591,-0.628,-0.775,-0.652,7
-0.357,-0.279,-0.231,-0.343,-0.578,-0.289,-0.545,-0.443,-0.231,-0.069,-0.341,-0.204,-1.074,-0.57,-0.553,-0.731,-0.544,7
-0.31,-0.302,-0.248,-0.307,-0.545,-0.28,-0.595,-0.358,-0.196,-0.037,-0.418,-0.232,-1.11,-0.643,-0.635,-0.81,-0.615,7
-0.453,-0.355,-0.309,-0.397,-0.609,-0.333,-0.615,-0.497,-0.279,-0.157,-0.386,-0.157,-1.212,-0.608,-0.654,-0.785,-0.628,7
-0.292,-0.231,-0.215,-0.304,-0.556,-0.247,-0.536,-0.413,-0.213,-0.062,-0.376,-0.223,-1.073,-0.528,-0.515,-0.723,-0.5,7
-0.387,-0.303,-0.273,-0.395,-0.594,-0.298,-0.554,-0.481,-0.256,-0.102,-0.396,-0.241,-1.127,-0.55,-0.534,-0.722,-0.538,7
-0.44,-0.34,-0.33,-0.352,-0.576,-0.31,-0.645,-0.499,-0.269,-0.161,-0.387,-0.241,-1.205,-0.618,-0.667,-0.746,-0.642,7
-0.389,-0.265,-0.256,-0.347,-0.625,-0.304,-0.581,-0.481,-0.243,-0.073,-0.413,-0.226,-1.15,-0.578,-0.597,-0.743,-0.558,7
-0.322,-0.286,-0.274,-0.316,-0.569,-0.285,-0.553,-0.43,-0.235,-0.051,-0.426,-0.235,-1.211,-0.58,-0.607,-0.771,-0.578,7
-0.317,-0.318,-0.298,-0.291,-0.543,-0.258,-0.599,-0.381,-0.179,-0.067,-0.367,-0.203,-1.137,-0.597,-0.589,-0.764,-0.602,7
-0.416,-0.295,-0.286,-0.328,-0.604,-0.255,-0.547,-0.455,-0.191,-0.034,-0.336,-0.195,-1.033,-0.569,-0.506,-0.754,-0.491,7
-0.347,-0.288,-0.226,-0.348,-0.589,-0.273,-0.528,-0.432,-0.215,-0.02,-0.332,-0.16,-1.063,-0.57,-0.537,-0.732,-0.512,7
-0.35,-0.245,-0.236,-0.332,-0.605,-0.267,-0.564,-0.445,-0.211,-0.056,-0.439,-0.235,-1.174,-0.557,-0.563,-0.698,-0.516,7
-0.399,-0.319,-0.293,-0.358,-0.606,-0.3,-0.566,-0.466,-0.246,-0.081,-0.386,-0.167,-1.199,-0.562,-0.609,-0.741,-0.581,7
-0.362,-0.226,-0.174,-0.346,-0.603,-0.259,-0.523,-0.414,-0.196,0.009,-0.345,-0.169,-1.045,-0.585,-0.485,-0.733,-0.458,7
-0.354,-0.246,-0.193,-0.356,-0.639,-0.243,-0.506,-0.428,-0.185,0.042,-0.402,-0.278,-1.04,-0.567,-0.518,-0.708,-0.484,7
-0.425,-0.292,-0.254,-0.366,-0.583,-0.294,-0.605,-0.49,-0.252,-0.108,-0.388,-0.247,-1.188,-0.622,-0.608,-0.746,-0.564,7
-0.393,-0.323,-0.262,-0.357,-0.602,-0.307,-0.573,-0.476,-0.252,-0.124,-0.383,-0.211,-1.143,-0.58,-0.587,-0.726,-0.56,7
-0.383,-0.319,-0.279,-0.374,-0.581,-0.275,-0.532,-0.462,-0.234,-0.068,-0.397,-0.265,-1.132,-0.547,-0.525,-0.734,-0.515,7
-0.336,-0.276,-0.286,-0.307,-0.548,-0.291,-0.596,-0.375,-0.194,-0.053,-0.36,-0.193,-1.094,-0.59,-0.576,-0.773,-0.591,7
-0.308,-0.247,-0.244,-0.312,-0.563,-0.276,-0.565,-0.395,-0.215,-0.058,-0.387,-0.203,-1.094,-0.541,-0.535,-0.714,-0.503,7
-0.345,-0.257,-0.245,-0.332,-0.571,-0.286,-0.539,-0.426,-0.234,-0.049,-0.389,-0.227,-1.154,-0.558,-0.561,-0.739,-0.546,7
-0.31,-0.278,-0.256,-0.326,-0.542,-0.279,-0.607,-0.367,-0.2,-0.051,-0.386,-0.231,-1.104,-0.627,-0.629,-0.784,-0.623,7
-0.278,-0.287,-0.231,-0.297,-0.601,-0.266,-0.51,-0.366,-0.181,0.012,-0.373,-0.184,-1.081,-0.546,-0.503,-0.725,-0.495,7
-0.42,-0.333,-0.341,-0.354,-0.63,-0.28,-0.499,-0.496,-0.25,-0.104,-0.378,-0.229,-1.09,-0.505,-0.5,-0.72,-0.497,7
-0.331,-0.276,-0.241,-0.314,-0.566,-0.241,-0.538,-0.405,-0.185,-0.048,-0.414,-0.239,-1.149,-0.577,-0.565,-0.766,-0.55,7
-0.345,-0.255,-0.204,-0.317,-0.591,-0.277,-0.559,-0.414,-0.211,-0.022,-0.448,-0.264,-1.211,-0.551,-0.558,-0.726,-0.529,7
-0.32,-0.192,-0.228,-0.324,-0.602,-0.26,-0.503,-0.407,-0.202,0.011,-0.414,-0.251,-1.109,-0.538,-0.504,-0.706,-0.454,7
-0.358,-0.243,-0.214,-0.361,-0.624,-0.245,-0.487,-0.478,-0.211,-0.052,-0.379,-0.252,-1.012,-0.511,-0.443,-0.691,-0.441,7
-0.259,-0.265,-0.249,-0.294,-0.565,-0.258,-0.589,-0.34,-0.181,-0.006,-0.405,-0.225,-1.138,-0.63,-0.644,-0.76,-0.613,7
-0.325,-0.237,-0.218,-0.319,-0.586,-0.271,-0.505,-0.418,-0.212,-0.02,-0.369,-0.204,-1.077,-0.54,-0.487,-0.712,-0.467,7
-0.314,-0.32,-0.277,-0.304,-0.537,-0.286,-0.605,-0.415,-0.216,-0.1,-0.371,-0.2,-1.151,-0.61,-0.597,-0.763,-0.587,7
-0.317,-0.253,-0.204,-0.303,-0.583,-0.276,-0.542,-0.413,-0.212,-0.008,-0.434,-0.262,-1.23,-0.532,-0.567,-0.711,-0.539,7
-0.402,-0.301,-0.315,-0.331,-0.583,-0.306,-0.636,-0.53,-0.251,-0.136,-0.422,-0.269,-1.288,-0.579,-0.626,-0.722,-0.628,7
-0.26,-0.221,-0.222,-0.284,-0.605,-0.245,-0.473,-0.357,-0.186,0.045,-0.407,-0.242,-1.104,-0.527,-0.469,-0.716,-0.452,7
-0.379,-0.315,-0.356,-0.286,-0.533,-0.295,-0.681,-0.503,-0.249,-0.172,-0.306,-0.24,-1.246,-0.598,-0.637,-0.725,-0.645,7
-0.436,-0.353,-0.313,-0.39,-0.641,-0.291,-0.541,-0.522,-0.277,-0.168,-0.373,-0.233,-1.113,-0.522,-0.554,-0.742,-0.549,7
-0.36,-0.32,-0.321,-0.227,-0.548,-0.309,-0.681,-0.481,-0.239,-0.141,-0.322,-0.266,-1.381,-0.552,-0.672,-0.655,-0.653,7
-0.488,-0.355,-0.366,-0.421,-0.594,-0.341,-0.65,-0.503,-0.307,-0.234,-0.35,-0.143,-1.149,-0.602,-0.633,-0.767,-0.624,7
-0.324,-0.343,-0.299,-0.279,-0.531,-0.321,-0.687,-0.443,-0.248,-0.166,-0.383,-0.255,-1.18,-0.615,-0.649,-0.789,-0.653,7
-0.297,-0.304,-0.257,-0.298,-0.591,-0.248,-0.574,-0.378,-0.173,-0.016,-0.407,-0.245,-1.131,-0.564,-0.562,-0.711,-0.518,7
-0.284,-0.275,-0.267,-0.251,-0.546,-0.272,-0.645,-0.332,-0.174,-0.046,-0.391,-0.197,-1.211,-0.619,-0.622,-0.742,-0.611,7
-0.504,-0.39,-0.358,-0.408,-0.611,-0.308,-0.622,-0.505,-0.262,-0.195,-0.36,-0.163,-1.149,-0.584,-0.588,-0.746,-0.57,7
-0.419,-0.351,-0.344,-0.364,-0.628,-0.28,-0.517,-0.493,-0.255,-0.092,-0.393,-0.225,-1.139,-0.541,-0.543,-0.739,-0.53,7
-0.39,-0.378,-0.405,-0.23,-0.531,-0.334,-0.723,-0.53,-0.278,-0.23,-0.283,-0.226,-1.39,-0.51,-0.673,-0.654,-0.707,7
-0.365,-0.243,-0.293,-0.296,-0.568,-0.281,-0.605,-0.558,-0.235,-0.114,-0.425,-0.315,-1.314,-0.553,-0.619,-0.696,-0.63,7
-0.262,-0.253,-0.199,-0.26,-0.614,-0.243,-0.48,-0.299,-0.149,0.115,-0.421,-0.243,-1.039,-0.548,-0.473,-0.707,-0.449,7
-0.325,-0.114,-0.183,-0.459,-0.592,-0.317,-0.544,-0.552,-0.27,-0.115,-0.492,-0.242,-0.725,-0.656,-0.282,-0.736,-0.305,6
-0.373,-0.224,-0.153,-0.468,-0.566,-0.37,-0.603,-0.604,-0.334,-0.292,-0.485,-0.315,-0.772,-0.647,-0.353,-0.763,-0.368,6
-0.372,-0.141,-0.086,-0.438,-0.564,-0.35,-0.57,-0.631,-0.331,-0.261,-0.378,-0.219,-0.7,-0.61,-0.277,-0.694,-0.275,6
-0.337,-0.153,-0.144,-0.458,-0.535,-0.284,-0.452,-0.582,-0.28,-0.177,-0.385,-0.149,-0.74,-0.592,-0.323,-0.716,-0.319,6
-0.396,-0.191,-0.133,-0.479,-0.576,-0.325,-0.531,-0.613,-0.299,-0.193,-0.515,-0.321,-0.883,-0.645,-0.365,-0.757,-0.367,6
-0.278,-0.111,-0.068,-0.497,-0.574,-0.322,-0.483,-0.593,-0.305,-0.107,-0.544,-0.328,-0.752,-0.618,-0.328,-0.704,-0.363,6
-0.357,-0.223,-0.179,-0.57,-0.608,-0.357,-0.533,-0.629,-0.334,-0.161,-0.566,-0.264,-0.794,-0.661,-0.33,-0.72,-0.31,6
-0.215,-0.15,-0.051,-0.467,-0.549,-0.341,-0.562,-0.528,-0.262,-0.12,-0.606,-0.356,-0.8,-0.611,-0.328,-0.699,-0.326,6
-0.435,-0.219,-0.209,-0.531,-0.589,-0.369,-0.631,-0.604,-0.334,-0.275,-0.487,-0.291,-0.771,-0.68,-0.399,-0.746,-0.368,6
-0.335,-0.162,-0.129,-0.49,-0.558,-0.335,-0.566,-0.608,-0.334,-0.275,-0.571,-0.404,-0.762,-0.622,-0.322,-0.731,-0.335,6
-0.257,-0.109,-0.052,-0.35,-0.529,-0.252,-0.575,-0.49,-0.191,-0.097,-0.447,-0.321,-0.736,-0.606,-0.271,-0.68,-0.274,6
