@relation 'texture-weka.filters.unsupervised.attribute.Remove-V-R2,6,8,15-16,20-26,30-31,36,38,40-41'

@attribute A2 numeric
@attribute A6 numeric
@attribute A8 numeric
@attribute A15 numeric
@attribute A16 numeric
@attribute A20 numeric
@attribute A21 numeric
@attribute A22 numeric
@attribute A23 numeric
@attribute A24 numeric
@attribute A25 numeric
@attribute A26 numeric
@attribute A30 numeric
@attribute A31 numeric
@attribute A36 numeric
@attribute A38 numeric
@attribute A40 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-0.741,-0.257,-0.524,-0.422,-0.458,-0.54,-1.125,-0.813,-0.804,-0.647,-0.527,-0.375,-0.77,-1.125,-0.57,-0.658,-0.718,9
-0.697,-0.279,-0.467,-0.503,-0.599,-0.577,-1.107,-0.734,-0.804,-0.536,-0.466,-0.303,-0.817,-1.107,-0.509,-0.627,-0.655,9
-0.802,-0.312,-0.573,-0.501,-0.525,-0.566,-1.146,-0.843,-0.884,-0.654,-0.59,-0.422,-0.86,-1.146,-0.609,-0.749,-0.796,9
-0.726,-0.146,-0.448,-0.409,-0.434,-0.465,-1.192,-0.905,-0.915,-0.719,-0.633,-0.47,-0.867,-1.192,-0.6,-0.704,-0.769,9
-0.688,-0.213,-0.472,-0.45,-0.501,-0.52,-1.063,-0.8,-0.831,-0.642,-0.549,-0.404,-0.75,-1.063,-0.526,-0.619,-0.677,9
-0.688,-0.335,-0.553,-0.395,-0.431,-0.558,-0.926,-0.645,-0.72,-0.481,-0.406,-0.299,-0.741,-0.926,-0.517,-0.593,-0.654,9
-0.746,-0.247,-0.458,-0.42,-0.47,-0.51,-1.079,-0.773,-0.806,-0.587,-0.517,-0.372,-0.758,-1.079,-0.535,-0.644,-0.728,9
-0.889,-0.419,-0.664,-0.62,-0.631,-0.68,-1.196,-0.901,-0.942,-0.696,-0.618,-0.465,-0.844,-1.196,-0.648,-0.752,-0.789,9
-0.706,-0.305,-0.482,-0.462,-0.438,-0.537,-0.964,-0.746,-0.739,-0.576,-0.49,-0.359,-0.617,-0.964,-0.504,-0.619,-0.687,9
-0.681,-0.115,-0.443,-0.335,-0.391,-0.363,-1.101,-0.734,-0.815,-0.476,-0.419,-0.222,-0.742,-1.101,-0.557,-0.605,-0.639,9
-0.598,-0.152,-0.384,-0.323,-0.371,-0.479,-0.98,-0.723,-0.711,-0.579,-0.468,-0.338,-0.699,-0.98,-0.347,-0.47,-0.516,9
-0.66,-0.403,-0.557,-0.509,-0.62,-0.684,-0.898,-0.711,-0.862,-0.563,-0.524,-0.438,-0.753,-0.898,-0.559,-0.616,-0.71,9
-0.881,-0.536,-0.711,-0.654,-0.649,-0.837,-1.115,-0.881,-0.914,-0.712,-0.644,-0.522,-0.866,-1.115,-0.675,-0.755,-0.826,9
-0.906,-0.465,-0.702,-0.632,-0.644,-0.735,-1.253,-0.97,-0.956,-0.786,-0.67,-0.543,-0.888,-1.253,-0.633,-0.784,-0.809,9
-0.236,-0.032,-0.243,0.001,-0.089,-0.287,-0.274,-0.24,-0.613,-0.068,-0.238,-0.103,-0.531,-0.274,-0.418,-0.464,-0.591,9
-0.409,-0.111,-0.373,-0.28,-0.395,-0.48,-0.481,-0.405,-0.698,-0.244,-0.34,-0.204,-0.669,-0.481,-0.381,-0.449,-0.526,9
-0.715,-0.276,-0.549,-0.512,-0.585,-0.62,-1.073,-0.801,-0.899,-0.622,-0.562,-0.441,-0.811,-1.073,-0.595,-0.692,-0.741,9
-0.771,-0.334,-0.598,-0.462,-0.496,-0.51,-1.119,-0.798,-0.899,-0.603,-0.535,-0.363,-0.874,-1.119,-0.633,-0.723,-0.79,9
-0.726,-0.346,-0.529,-0.526,-0.593,-0.612,-1.091,-0.796,-0.909,-0.584,-0.539,-0.39,-0.78,-1.091,-0.7,-0.72,-0.832,9
-0.452,-0.041,-0.31,-0.339,-0.411,-0.412,-0.729,-0.485,-0.771,-0.284,-0.379,-0.214,-0.709,-0.729,-0.402,-0.435,-0.533,9
-0.567,-0.097,-0.373,-0.386,-0.455,-0.453,-1.003,-0.694,-0.784,-0.472,-0.413,-0.247,-0.695,-1.003,-0.493,-0.529,-0.562,9
-0.71,-0.215,-0.463,-0.483,-0.528,-0.568,-1.14,-0.883,-0.891,-0.737,-0.645,-0.521,-0.825,-1.14,-0.644,-0.732,-0.823,9
-0.639,-0.2,-0.471,-0.37,-0.431,-0.468,-0.958,-0.678,-0.809,-0.449,-0.414,-0.254,-0.687,-0.958,-0.454,-0.581,-0.629,9
-0.78,-0.356,-0.547,-0.475,-0.507,-0.512,-1.112,-0.813,-0.884,-0.642,-0.573,-0.449,-0.85,-1.112,-0.675,-0.774,-0.854,9
-0.901,-0.416,-0.672,-0.604,-0.631,-0.717,-1.289,-0.971,-0.937,-0.773,-0.661,-0.499,-0.864,-1.289,-0.634,-0.765,-0.795,9
-0.535,-0.282,-0.459,-0.274,-0.253,-0.388,-0.776,-0.589,-0.664,-0.437,-0.402,-0.268,-0.597,-0.776,-0.527,-0.608,-0.669,9
-0.701,-0.301,-0.548,-0.499,-0.54,-0.571,-1.026,-0.783,-0.846,-0.653,-0.616,-0.514,-0.789,-1.026,-0.582,-0.705,-0.73,9
-0.756,-0.36,-0.589,-0.504,-0.55,-0.638,-1.1,-0.802,-0.806,-0.647,-0.58,-0.463,-0.808,-1.1,-0.578,-0.693,-0.712,9
-0.533,-0.091,-0.31,-0.333,-0.369,-0.425,-0.801,-0.569,-0.741,-0.391,-0.431,-0.277,-0.645,-0.801,-0.426,-0.504,-0.595,9
-0.788,-0.261,-0.59,-0.416,-0.436,-0.506,-1.15,-0.824,-0.93,-0.629,-0.589,-0.402,-0.919,-1.15,-0.567,-0.671,-0.689,9
-0.741,-0.314,-0.537,-0.468,-0.531,-0.627,-1.114,-0.821,-0.856,-0.644,-0.555,-0.416,-0.801,-1.114,-0.582,-0.672,-0.716,9
-0.699,-0.253,-0.465,-0.469,-0.486,-0.572,-0.967,-0.742,-0.852,-0.571,-0.566,-0.448,-0.719,-0.967,-0.519,-0.618,-0.704,9
-0.44,-0.237,-0.452,-0.433,-0.492,-0.65,-0.639,-0.489,-0.642,-0.367,-0.379,-0.245,-0.654,-0.639,-0.503,-0.565,-0.632,9
-0.778,-0.293,-0.546,-0.498,-0.556,-0.603,-1.09,-0.796,-0.861,-0.616,-0.564,-0.411,-0.821,-1.09,-0.597,-0.686,-0.751,9
-0.709,-0.271,-0.461,-0.391,-0.441,-0.491,-1.107,-0.81,-0.84,-0.606,-0.513,-0.332,-0.777,-1.107,-0.547,-0.637,-0.658,9
-0.594,-0.119,-0.397,-0.376,-0.404,-0.462,-0.901,-0.656,-0.768,-0.432,-0.39,-0.208,-0.634,-0.901,-0.375,-0.49,-0.531,9
-0.642,-0.098,-0.397,-0.475,-0.517,-0.556,-1.063,-0.804,-0.909,-0.644,-0.619,-0.499,-0.832,-1.063,-0.555,-0.614,-0.666,9
-0.961,-0.556,-0.764,-0.765,-0.775,-0.903,-1.279,-1.045,-1.018,-0.936,-0.843,-0.753,-1.034,-1.279,-0.759,-0.863,-0.941,9
-0.451,-0.178,-0.415,-0.471,-0.587,-0.674,-0.708,-0.511,-0.711,-0.346,-0.444,-0.337,-0.675,-0.708,-0.414,-0.484,-0.554,9
-0.897,-0.397,-0.681,-0.648,-0.646,-0.718,-1.238,-0.977,-0.991,-0.81,-0.742,-0.595,-0.937,-1.238,-0.669,-0.794,-0.821,9
-0.962,-0.473,-0.721,-0.654,-0.64,-0.772,-1.279,-1.034,-1.045,-0.87,-0.79,-0.644,-0.94,-1.279,-0.716,-0.846,-0.883,9
-0.704,-0.412,-0.603,-0.412,-0.504,-0.642,-1.033,-0.729,-0.727,-0.583,-0.474,-0.359,-0.717,-1.033,-0.498,-0.585,-0.639,9
-0.689,-0.265,-0.493,-0.47,-0.484,-0.557,-0.958,-0.766,-0.802,-0.592,-0.57,-0.439,-0.648,-0.958,-0.536,-0.634,-0.701,9
-0.571,-0.18,-0.463,-0.41,-0.532,-0.561,-0.944,-0.661,-0.818,-0.468,-0.52,-0.341,-0.777,-0.944,-0.539,-0.605,-0.662,9
-0.468,0.019,-0.24,-0.305,-0.392,-0.422,-0.866,-0.652,-0.865,-0.504,-0.522,-0.365,-0.828,-0.866,-0.524,-0.556,-0.652,9
-0.682,-0.294,-0.545,-0.439,-0.462,-0.631,-0.993,-0.797,-0.888,-0.695,-0.652,-0.584,-0.889,-0.993,-0.646,-0.739,-0.786,9
-0.506,-0.132,-0.278,-0.329,-0.549,-0.32,-1.178,-0.697,-0.738,-0.522,-0.437,-0.325,-0.74,-1.178,-0.433,-0.48,-0.409,10
-0.398,-0.039,-0.252,-0.228,-0.404,-0.208,-1.006,-0.513,-0.601,-0.34,-0.26,-0.2,-0.674,-1.006,-0.461,-0.439,-0.415,10
-0.389,-0.066,-0.245,-0.276,-0.456,-0.127,-1.06,-0.522,-0.61,-0.339,-0.27,-0.163,-0.618,-1.06,-0.452,-0.359,-0.356,10
-0.291,-0.071,-0.195,-0.293,-0.475,-0.167,-0.895,-0.384,-0.635,-0.237,-0.282,-0.203,-0.656,-0.895,-0.448,-0.382,-0.322,10
-0.147,-0.152,-0.308,-0.305,-0.495,-0.364,-0.445,-0.181,-0.551,-0.082,-0.244,-0.165,-0.558,-0.445,-0.361,-0.282,-0.314,10
-0.489,-0.196,-0.365,-0.31,-0.442,-0.278,-0.984,-0.544,-0.666,-0.384,-0.35,-0.235,-0.74,-0.984,-0.397,-0.43,-0.413,10
-0.365,-0.042,-0.215,-0.274,-0.456,-0.19,-0.999,-0.526,-0.658,-0.368,-0.32,-0.257,-0.701,-0.999,-0.414,-0.422,-0.356,10
-0.479,-0.146,-0.335,-0.313,-0.474,-0.271,-1.172,-0.647,-0.59,-0.442,-0.304,-0.225,-0.642,-1.172,-0.424,-0.357,-0.304,10
-0.479,-0.103,-0.292,-0.276,-0.422,-0.266,-1.073,-0.587,-0.607,-0.413,-0.294,-0.212,-0.657,-1.073,-0.432,-0.431,-0.393,10
-0.421,-0.095,-0.213,-0.225,-0.385,-0.121,-0.997,-0.482,-0.538,-0.314,-0.221,-0.151,-0.651,-0.997,-0.395,-0.383,-0.357,10
-0.38,-0.166,-0.302,-0.304,-0.524,-0.339,-0.78,-0.452,-0.643,-0.257,-0.282,-0.198,-0.742,-0.78,-0.502,-0.479,-0.441,10
-0.332,-0.029,-0.16,-0.261,-0.444,-0.07,-1.044,-0.58,-0.662,-0.372,-0.301,-0.164,-0.648,-1.044,-0.435,-0.316,-0.268,10
-0.512,-0.102,-0.369,-0.402,-0.524,-0.336,-1.164,-0.744,-0.779,-0.583,-0.515,-0.399,-0.763,-1.164,-0.449,-0.469,-0.423,10
-0.506,-0.124,-0.326,-0.322,-0.512,-0.331,-1.075,-0.652,-0.72,-0.442,-0.371,-0.234,-0.657,-1.075,-0.486,-0.534,-0.454,10
-0.465,-0.179,-0.367,-0.305,-0.446,-0.218,-1.031,-0.579,-0.736,-0.384,-0.391,-0.268,-0.769,-1.031,-0.456,-0.406,-0.405,10
-0.495,-0.156,-0.286,-0.363,-0.498,-0.201,-1.195,-0.69,-0.7,-0.498,-0.364,-0.255,-0.686,-1.195,-0.467,-0.473,-0.413,10
-0.425,-0.146,-0.255,-0.267,-0.464,-0.301,-0.897,-0.529,-0.634,-0.331,-0.27,-0.153,-0.615,-0.897,-0.434,-0.454,-0.427,10
-0.26,-0.048,-0.199,-0.264,-0.426,-0.211,-0.822,-0.373,-0.487,-0.246,-0.194,-0.143,-0.524,-0.822,-0.363,-0.323,-0.329,10
-0.466,-0.072,-0.225,-0.301,-0.495,-0.259,-1.117,-0.585,-0.606,-0.385,-0.271,-0.18,-0.631,-1.117,-0.395,-0.36,-0.302,10
-0.342,-0.047,-0.185,-0.293,-0.507,-0.161,-1.029,-0.543,-0.694,-0.347,-0.311,-0.191,-0.768,-1.029,-0.434,-0.377,-0.321,10
-0.422,-0.092,-0.309,-0.294,-0.459,-0.158,-1.073,-0.611,-0.698,-0.417,-0.373,-0.254,-0.715,-1.073,-0.414,-0.393,-0.307,10
-0.396,-0.115,-0.306,-0.323,-0.51,-0.329,-0.907,-0.58,-0.774,-0.385,-0.406,-0.267,-0.71,-0.907,-0.587,-0.512,-0.518,10
0.004,0.108,0.055,-0.304,-0.518,-0.268,-0.23,-0.085,-0.506,0.053,-0.109,-0.035,-0.446,-0.23,-0.239,-0.12,-0.178,10
-0.493,-0.075,-0.285,-0.331,-0.54,-0.279,-1.234,-0.758,-0.732,-0.593,-0.45,-0.361,-0.775,-1.234,-0.472,-0.441,-0.383,10
-0.258,-0.073,-0.261,-0.205,-0.468,-0.225,-0.779,-0.402,-0.66,-0.2,-0.244,-0.115,-0.594,-0.779,-0.571,-0.451,-0.509,10
-0.503,-0.043,-0.289,-0.318,-0.41,-0.198,-1.173,-0.725,-0.745,-0.542,-0.452,-0.316,-0.762,-1.173,-0.448,-0.445,-0.377,10
0.017,0.031,-0.141,-0.058,-0.212,-0.051,-0.084,-0.172,-0.533,-0.095,-0.256,-0.284,-0.6,-0.084,-0.35,-0.335,-0.207,10
-0.407,-0.113,-0.299,-0.369,-0.546,-0.25,-1.142,-0.633,-0.702,-0.43,-0.356,-0.236,-0.732,-1.142,-0.455,-0.414,-0.363,10
-0.486,-0.069,-0.301,-0.355,-0.479,-0.252,-1.207,-0.761,-0.749,-0.59,-0.479,-0.355,-0.764,-1.207,-0.463,-0.447,-0.403,10
-0.46,-0.095,-0.341,-0.368,-0.472,-0.268,-1.111,-0.72,-0.759,-0.585,-0.517,-0.399,-0.798,-1.111,-0.423,-0.428,-0.357,10
-0.107,-0.028,-0.098,-0.342,-0.569,-0.268,-0.551,-0.351,-0.615,-0.216,-0.242,-0.198,-0.605,-0.551,-0.295,-0.246,-0.209,10
-0.338,-0.032,-0.229,-0.187,-0.368,-0.077,-0.982,-0.5,-0.609,-0.322,-0.252,-0.16,-0.671,-0.982,-0.426,-0.297,-0.233,10
-0.435,-0.07,-0.263,-0.268,-0.394,-0.155,-1.049,-0.593,-0.598,-0.455,-0.335,-0.249,-0.661,-1.049,-0.357,-0.364,-0.257,10
-0.539,-0.033,-0.319,-0.331,-0.471,-0.193,-1.072,-0.569,-0.697,-0.392,-0.339,-0.251,-0.699,-1.072,-0.426,-0.422,-0.334,10
-0.532,-0.123,-0.229,-0.348,-0.474,-0.218,-1.136,-0.654,-0.671,-0.486,-0.358,-0.223,-0.672,-1.136,-0.452,-0.506,-0.468,10
-0.442,-0.063,-0.232,-0.3,-0.434,-0.2,-1.028,-0.524,-0.702,-0.329,-0.316,-0.174,-0.685,-1.028,-0.437,-0.409,-0.318,10
-0.192,-0.012,-0.07,-0.14,-0.294,-0.133,-0.493,-0.323,-0.687,-0.082,-0.23,-0.102,-0.515,-0.493,-0.281,-0.275,-0.249,10
-0.542,-0.118,-0.352,-0.374,-0.49,-0.325,-1.243,-0.758,-0.787,-0.546,-0.436,-0.29,-0.75,-1.243,-0.475,-0.483,-0.429,10
-0.557,-0.158,-0.288,-0.357,-0.481,-0.237,-1.126,-0.642,-0.651,-0.45,-0.314,-0.193,-0.645,-1.126,-0.404,-0.448,-0.404,10
-0.177,0.027,-0.153,-0.285,-0.501,-0.228,-0.58,-0.364,-0.702,-0.182,-0.306,-0.22,-0.627,-0.58,-0.387,-0.307,-0.344,10
-0.421,-0.018,-0.239,-0.224,-0.338,-0.18,-1.029,-0.592,-0.635,-0.438,-0.357,-0.291,-0.661,-1.029,-0.508,-0.495,-0.533,10
-0.523,-0.142,-0.371,-0.34,-0.482,-0.275,-1.116,-0.656,-0.723,-0.471,-0.393,-0.237,-0.726,-1.116,-0.519,-0.505,-0.48,10
-0.351,-0.093,-0.216,-0.257,-0.424,-0.077,-0.635,-0.358,-0.611,-0.178,-0.229,-0.109,-0.731,-0.635,-0.357,-0.342,-0.261,10
-0.583,-0.205,-0.408,-0.374,-0.503,-0.338,-1.118,-0.636,-0.69,-0.472,-0.378,-0.256,-0.709,-1.118,-0.492,-0.518,-0.508,10
-0.532,-0.091,-0.333,-0.285,-0.432,-0.227,-1.186,-0.696,-0.651,-0.528,-0.383,-0.272,-0.779,-1.186,-0.522,-0.521,-0.494,10
-0.54,-0.13,-0.275,-0.288,-0.447,-0.239,-1.186,-0.68,-0.684,-0.438,-0.317,-0.206,-0.715,-1.186,-0.416,-0.395,-0.348,10
0.012,0.035,0.056,-0.223,-0.495,-0.281,0.123,0.124,-0.485,0.296,-0.075,0.011,-0.341,0.123,-0.189,-0.107,-0.231,10
0.127,0.054,0.054,0.028,-0.146,0.027,0.295,0.264,-0.345,0.425,0.065,0.093,-0.316,0.295,-0.085,0.052,-0.017,10
-0.41,-0.065,-0.205,-0.254,-0.393,-0.126,-1.07,-0.557,-0.675,-0.383,-0.318,-0.209,-0.674,-1.07,-0.422,-0.383,-0.327,10
-0.35,-0.025,-0.15,-0.192,-0.356,-0.013,-1.084,-0.615,-0.628,-0.453,-0.325,-0.193,-0.683,-1.084,-0.457,-0.423,-0.367,10
-0.436,-0.371,-0.316,-0.244,-0.548,-0.069,-1.071,-0.55,-1.289,-0.3,-0.5,-0.177,-1.039,-1.071,-0.703,-0.597,-0.734,7
-0.433,-0.327,-0.372,-0.258,-0.608,-0.067,-1.139,-0.474,-1.071,-0.308,-0.398,-0.169,-1.202,-1.139,-0.778,-0.672,-0.821,7
-0.448,-0.179,-0.215,-0.234,-0.509,0.04,-1.214,-0.626,-1.149,-0.378,-0.505,-0.25,-1.072,-1.214,-0.689,-0.584,-0.65,7
-0.446,-0.252,-0.233,-0.262,-0.497,0.039,-1.243,-0.64,-1.216,-0.435,-0.529,-0.211,-1.115,-1.243,-0.667,-0.587,-0.618,7
-0.433,-0.423,-0.418,-0.316,-0.72,-0.195,-0.999,-0.412,-1.04,-0.32,-0.406,-0.246,-1.316,-0.999,-0.866,-0.703,-0.817,7
-0.48,-0.159,-0.252,-0.29,-0.55,0.015,-1.286,-0.619,-1.129,-0.402,-0.464,-0.203,-1.065,-1.286,-0.693,-0.549,-0.581,7
-0.355,-0.199,-0.217,-0.248,-0.55,0.056,-1.184,-0.594,-1.119,-0.389,-0.485,-0.243,-1.168,-1.184,-0.699,-0.572,-0.608,7
-0.499,-0.366,-0.35,-0.276,-0.524,-0.077,-1.149,-0.575,-1.285,-0.403,-0.52,-0.212,-1.167,-1.149,-0.699,-0.63,-0.726,7
-0.444,-0.223,-0.224,-0.233,-0.476,0.036,-1.185,-0.616,-1.185,-0.388,-0.487,-0.237,-1.053,-1.185,-0.637,-0.55,-0.61,7
-0.555,-0.332,-0.371,-0.299,-0.599,-0.091,-1.218,-0.575,-1.224,-0.401,-0.517,-0.221,-1.219,-1.218,-0.784,-0.689,-0.797,7
-0.567,-0.384,-0.378,-0.297,-0.613,-0.163,-1.185,-0.525,-1.183,-0.371,-0.454,-0.178,-1.191,-1.185,-0.808,-0.705,-0.861,7
-0.553,-0.382,-0.372,-0.297,-0.608,-0.146,-1.16,-0.497,-1.179,-0.335,-0.439,-0.152,-1.239,-1.16,-0.814,-0.718,-0.881,7
-0.528,-0.366,-0.389,-0.28,-0.561,-0.192,-1.106,-0.563,-1.24,-0.347,-0.438,-0.16,-1.135,-1.106,-0.758,-0.655,-0.83,7
-0.491,-0.256,-0.301,-0.311,-0.624,-0.118,-1.156,-0.532,-1.151,-0.399,-0.453,-0.22,-1.219,-1.156,-0.802,-0.685,-0.786,7
-0.47,-0.34,-0.338,-0.247,-0.549,-0.109,-1.151,-0.519,-1.214,-0.322,-0.468,-0.186,-1.092,-1.151,-0.725,-0.588,-0.742,7
-0.411,-0.274,-0.275,-0.273,-0.538,-0.023,-1.171,-0.568,-1.193,-0.405,-0.51,-0.247,-1.083,-1.171,-0.662,-0.552,-0.61,7
-0.555,-0.212,-0.346,-0.322,-0.615,-0.147,-1.215,-0.579,-1.172,-0.429,-0.518,-0.284,-1.183,-1.215,-0.759,-0.648,-0.72,7
-0.392,-0.404,-0.395,-0.305,-0.707,-0.172,-0.982,-0.407,-1.024,-0.287,-0.393,-0.232,-1.292,-0.982,-0.872,-0.71,-0.825,7
-0.476,-0.173,-0.273,-0.288,-0.522,0.038,-1.235,-0.61,-1.147,-0.371,-0.467,-0.198,-1.042,-1.235,-0.673,-0.574,-0.594,7
-0.57,-0.381,-0.379,-0.325,-0.647,-0.193,-1.2,-0.565,-1.228,-0.344,-0.454,-0.173,-1.161,-1.2,-0.768,-0.634,-0.735,7
-0.589,-0.406,-0.422,-0.32,-0.616,-0.26,-1.153,-0.547,-1.186,-0.381,-0.484,-0.247,-1.088,-1.153,-0.716,-0.616,-0.771,7
-0.407,-0.326,-0.301,-0.242,-0.604,-0.039,-1.226,-0.563,-1.118,-0.354,-0.424,-0.176,-1.204,-1.226,-0.792,-0.668,-0.748,7
-0.481,-0.321,-0.308,-0.247,-0.56,-0.077,-1.138,-0.527,-1.233,-0.329,-0.462,-0.172,-1.105,-1.138,-0.734,-0.641,-0.774,7
-0.538,-0.353,-0.359,-0.3,-0.599,-0.108,-1.203,-0.55,-1.159,-0.36,-0.449,-0.179,-1.185,-1.203,-0.827,-0.734,-0.886,7
-0.463,-0.337,-0.386,-0.286,-0.617,-0.113,-1.17,-0.51,-1.09,-0.342,-0.434,-0.213,-1.176,-1.17,-0.77,-0.657,-0.773,7
-0.378,-0.215,-0.175,-0.243,-0.513,0.067,-1.247,-0.673,-1.171,-0.486,-0.536,-0.262,-1.114,-1.247,-0.692,-0.584,-0.611,7
-0.65,-0.413,-0.432,-0.332,-0.601,-0.243,-1.187,-0.555,-1.25,-0.368,-0.474,-0.172,-1.199,-1.187,-0.83,-0.72,-0.899,7
-0.442,-0.332,-0.366,-0.299,-0.669,-0.143,-1.126,-0.504,-0.978,-0.376,-0.385,-0.235,-1.19,-1.126,-0.812,-0.64,-0.791,7
-0.489,-0.382,-0.417,-0.339,-0.697,-0.201,-1.082,-0.476,-0.962,-0.368,-0.422,-0.283,-1.24,-1.082,-0.854,-0.725,-0.877,7
-0.433,-0.236,-0.304,-0.299,-0.617,-0.073,-1.165,-0.561,-1.19,-0.453,-0.576,-0.308,-1.253,-1.165,-0.775,-0.646,-0.72,7
-0.418,-0.328,-0.381,-0.277,-0.612,-0.085,-1.223,-0.569,-1.056,-0.364,-0.428,-0.211,-1.134,-1.223,-0.777,-0.669,-0.791,7
-0.389,-0.324,-0.293,-0.251,-0.605,-0.034,-1.24,-0.606,-1.118,-0.393,-0.469,-0.226,-1.158,-1.24,-0.803,-0.678,-0.768,7
-0.513,-0.216,-0.3,-0.268,-0.582,-0.074,-1.179,-0.547,-1.141,-0.398,-0.471,-0.236,-1.144,-1.179,-0.75,-0.621,-0.695,7
-0.499,-0.22,-0.305,-0.263,-0.562,-0.069,-1.155,-0.556,-1.152,-0.393,-0.477,-0.23,-1.126,-1.155,-0.725,-0.61,-0.697,7
-0.534,-0.269,-0.33,-0.307,-0.619,-0.112,-1.267,-0.603,-1.198,-0.407,-0.475,-0.2,-1.15,-1.267,-0.764,-0.637,-0.721,7
-0.504,-0.199,-0.277,-0.253,-0.538,-0.041,-1.158,-0.56,-1.161,-0.407,-0.495,-0.246,-1.131,-1.158,-0.732,-0.633,-0.698,7
-0.488,-0.236,-0.236,-0.254,-0.495,-0.022,-1.176,-0.581,-1.272,-0.415,-0.555,-0.267,-1.134,-1.176,-0.624,-0.505,-0.557,7
-0.391,-0.376,-0.362,-0.268,-0.644,-0.06,-1.169,-0.517,-1.086,-0.35,-0.418,-0.219,-1.191,-1.169,-0.833,-0.734,-0.871,7
-0.539,-0.331,-0.33,-0.313,-0.646,-0.167,-1.204,-0.541,-1.218,-0.363,-0.464,-0.165,-1.208,-1.204,-0.802,-0.681,-0.806,7
-0.536,-0.289,-0.328,-0.305,-0.542,-0.099,-1.208,-0.554,-1.188,-0.343,-0.476,-0.208,-1.105,-1.208,-0.728,-0.649,-0.735,7
-0.507,-0.309,-0.352,-0.262,-0.52,-0.066,-1.221,-0.583,-1.214,-0.376,-0.467,-0.189,-1.103,-1.221,-0.668,-0.576,-0.673,7
-0.376,-0.32,-0.36,-0.296,-0.705,-0.164,-0.96,-0.416,-1.146,-0.338,-0.496,-0.285,-1.396,-0.96,-0.866,-0.731,-0.836,7
-0.415,-0.324,-0.278,-0.236,-0.56,-0.062,-1.177,-0.604,-1.223,-0.398,-0.499,-0.232,-1.108,-1.177,-0.718,-0.606,-0.718,7
-0.47,-0.267,-0.316,-0.254,-0.516,-0.005,-1.149,-0.488,-1.148,-0.329,-0.474,-0.198,-1.052,-1.149,-0.672,-0.581,-0.653,7
-0.487,-0.368,-0.322,-0.246,-0.566,-0.119,-1.111,-0.51,-1.232,-0.295,-0.462,-0.178,-1.098,-1.111,-0.755,-0.62,-0.761,7
-0.449,-0.338,-0.352,-0.272,-0.634,-0.132,-1.12,-0.516,-1.014,-0.349,-0.408,-0.248,-1.203,-1.12,-0.794,-0.659,-0.741,7
-0.49,-0.288,-0.364,-0.291,-0.642,-0.109,-1.142,-0.501,-1.129,-0.405,-0.49,-0.232,-1.277,-1.142,-0.811,-0.698,-0.795,7
-0.421,-0.308,-0.287,-0.237,-0.498,0.026,-1.155,-0.6,-1.207,-0.373,-0.474,-0.198,-1.088,-1.155,-0.668,-0.555,-0.639,7
-0.465,-0.23,-0.261,-0.269,-0.527,0.029,-1.273,-0.616,-1.14,-0.387,-0.476,-0.201,-1.055,-1.273,-0.663,-0.546,-0.591,7
-0.481,-0.351,-0.326,-0.303,-0.576,-0.134,-1.158,-0.614,-1.258,-0.391,-0.532,-0.27,-1.077,-1.158,-0.723,-0.611,-0.732,7
-0.467,-0.026,-0.195,-0.288,-0.499,-0.105,-1.159,-0.686,-0.777,-0.482,-0.439,-0.337,-0.765,-1.159,-0.406,-0.305,-0.224,6
-0.365,-0.028,-0.194,-0.279,-0.524,-0.011,-1.145,-0.711,-0.738,-0.517,-0.429,-0.287,-0.709,-1.145,-0.423,-0.327,-0.137,6
-0.382,-0.024,-0.148,-0.314,-0.52,-0.033,-1.186,-0.751,-0.79,-0.55,-0.438,-0.307,-0.762,-1.186,-0.428,-0.276,-0.158,6
-0.527,-0.073,-0.262,-0.411,-0.657,-0.312,-1.205,-0.771,-0.904,-0.579,-0.518,-0.421,-0.844,-1.205,-0.531,-0.392,-0.316,6
-0.505,-0.073,-0.239,-0.339,-0.543,-0.241,-1.069,-0.637,-0.741,-0.414,-0.328,-0.183,-0.667,-1.069,-0.382,-0.355,-0.255,6
-0.463,-0.016,-0.206,-0.334,-0.535,-0.242,-1.105,-0.644,-0.677,-0.426,-0.287,-0.185,-0.609,-1.105,-0.385,-0.296,-0.205,6
-0.513,-0.109,-0.27,-0.323,-0.577,-0.189,-1.159,-0.709,-0.693,-0.486,-0.336,-0.21,-0.613,-1.159,-0.404,-0.371,-0.253,6
-0.633,-0.16,-0.365,-0.395,-0.593,-0.352,-1.12,-0.7,-0.725,-0.484,-0.384,-0.31,-0.72,-1.12,-0.461,-0.425,-0.408,6
-0.721,-0.201,-0.445,-0.418,-0.611,-0.331,-1.215,-0.698,-0.955,-0.507,-0.456,-0.316,-0.902,-1.215,-0.544,-0.472,-0.44,6
-0.472,-0.05,-0.236,-0.3,-0.504,-0.14,-1.228,-0.784,-0.851,-0.592,-0.488,-0.394,-0.802,-1.228,-0.45,-0.345,-0.23,6
-0.546,-0.133,-0.337,-0.374,-0.534,-0.227,-1.145,-0.67,-0.888,-0.494,-0.427,-0.294,-0.79,-1.145,-0.545,-0.401,-0.327,6
-0.556,-0.143,-0.324,-0.354,-0.588,-0.279,-1.057,-0.621,-0.72,-0.405,-0.333,-0.233,-0.673,-1.057,-0.443,-0.375,-0.301,6
