@relation 'texture-weka.filters.unsupervised.attribute.Remove-V-R1-4,11,15,22-26,29-30,37-41'

@attribute A1 numeric
@attribute A2 numeric
@attribute A3 numeric
@attribute A4 numeric
@attribute A11 numeric
@attribute A15 numeric
@attribute A22 numeric
@attribute A23 numeric
@attribute A24 numeric
@attribute A25 numeric
@attribute A26 numeric
@attribute A29 numeric
@attribute A30 numeric
@attribute A37 numeric
@attribute A38 numeric
@attribute A39 numeric
@attribute A40 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-1.099,-0.769,-0.727,-0.582,-1.099,-0.469,-0.77,-0.877,-0.575,-0.506,-0.331,-0.495,-0.85,-0.898,-0.696,-0.64,-0.769,9
-1.292,-0.994,-0.931,-0.773,-1.292,-0.678,-1.027,-1.058,-0.887,-0.817,-0.708,-0.806,-1.025,-1.104,-0.919,-0.848,-0.958,9
-1.036,-0.71,-0.764,-0.555,-1.036,-0.463,-0.75,-0.77,-0.591,-0.49,-0.368,-0.512,-0.762,-0.813,-0.591,-0.518,-0.609,9
-1.109,-0.791,-0.672,-0.592,-1.109,-0.485,-0.828,-0.791,-0.678,-0.55,-0.457,-0.565,-0.802,-0.964,-0.731,-0.69,-0.794,9
-0.935,-0.551,-0.528,-0.349,-0.935,-0.334,-0.715,-0.728,-0.564,-0.469,-0.339,-0.448,-0.638,-0.703,-0.425,-0.338,-0.432,9
-0.597,-0.399,-0.57,-0.212,-0.597,-0.432,-0.429,-0.636,-0.279,-0.346,-0.25,-0.33,-0.594,-0.595,-0.486,-0.441,-0.553,9
-1.113,-0.703,-0.622,-0.416,-1.113,-0.371,-0.719,-0.762,-0.468,-0.382,-0.184,-0.374,-0.746,-0.809,-0.588,-0.527,-0.645,9
-1.237,-0.845,-0.686,-0.634,-1.237,-0.548,-0.938,-0.933,-0.777,-0.682,-0.572,-0.669,-0.901,-1.016,-0.789,-0.714,-0.811,9
-1.354,-0.968,-0.845,-0.774,-1.354,-0.727,-1.102,-1.072,-0.968,-0.854,-0.729,-0.828,-1.014,-1.082,-0.858,-0.799,-0.916,9
-1.12,-0.763,-0.722,-0.561,-1.12,-0.506,-0.81,-0.887,-0.643,-0.577,-0.474,-0.573,-0.827,-0.902,-0.677,-0.625,-0.709,9
-1.145,-0.738,-0.681,-0.52,-1.145,-0.492,-0.786,-0.791,-0.587,-0.476,-0.351,-0.511,-0.796,-0.863,-0.623,-0.564,-0.644,9
-1.088,-0.763,-0.692,-0.561,-1.088,-0.509,-0.843,-0.887,-0.729,-0.663,-0.552,-0.672,-0.929,-0.973,-0.765,-0.726,-0.826,9
-0.611,-0.415,-0.465,-0.101,-0.611,-0.188,-0.4,-0.75,-0.203,-0.335,-0.193,-0.315,-0.712,-0.6,-0.368,-0.366,-0.454,9
-1.16,-0.847,-0.775,-0.642,-1.16,-0.602,-0.894,-0.908,-0.765,-0.68,-0.586,-0.671,-0.886,-0.969,-0.751,-0.69,-0.778,9
-0.877,-0.498,-0.461,-0.194,-0.877,-0.341,-0.663,-0.87,-0.523,-0.554,-0.415,-0.535,-0.857,-0.768,-0.577,-0.55,-0.668,9
-0.92,-0.666,-0.607,-0.454,-0.92,-0.443,-0.708,-0.795,-0.565,-0.543,-0.47,-0.516,-0.722,-0.834,-0.649,-0.613,-0.704,9
-0.974,-0.659,-0.543,-0.456,-0.974,-0.44,-0.717,-0.868,-0.512,-0.532,-0.375,-0.451,-0.709,-0.798,-0.684,-0.667,-0.79,9
-1.293,-0.954,-0.866,-0.729,-1.293,-0.656,-1.02,-1.06,-0.88,-0.812,-0.712,-0.813,-1.04,-1.077,-0.884,-0.8,-0.909,9
-0.914,-0.662,-0.758,-0.45,-0.914,-0.514,-0.672,-0.805,-0.485,-0.497,-0.388,-0.493,-0.789,-0.799,-0.648,-0.592,-0.697,9
-1.132,-0.696,-0.625,-0.496,-1.132,-0.43,-0.838,-0.868,-0.662,-0.571,-0.394,-0.521,-0.803,-0.881,-0.628,-0.572,-0.671,9
-0.694,-0.481,-0.674,-0.333,-0.694,-0.472,-0.529,-0.694,-0.394,-0.431,-0.356,-0.429,-0.694,-0.682,-0.576,-0.541,-0.642,9
-0.921,-0.65,-0.582,-0.388,-0.921,-0.414,-0.658,-0.809,-0.448,-0.463,-0.309,-0.433,-0.739,-0.741,-0.551,-0.483,-0.589,9
-1.165,-0.848,-0.756,-0.654,-1.165,-0.565,-0.855,-0.873,-0.666,-0.566,-0.44,-0.531,-0.771,-0.974,-0.754,-0.698,-0.786,9
-1.057,-0.671,-0.684,-0.397,-1.057,-0.475,-0.809,-0.886,-0.661,-0.593,-0.461,-0.589,-0.845,-0.822,-0.654,-0.608,-0.731,9
-1.082,-0.746,-0.735,-0.555,-1.082,-0.412,-0.772,-0.808,-0.553,-0.472,-0.307,-0.467,-0.801,-0.904,-0.679,-0.613,-0.709,9
-0.844,-0.56,-0.613,-0.389,-0.844,-0.458,-0.615,-0.789,-0.466,-0.466,-0.33,-0.437,-0.7,-0.759,-0.647,-0.599,-0.686,9
-1.086,-0.808,-0.793,-0.612,-1.086,-0.658,-0.864,-0.981,-0.714,-0.74,-0.643,-0.705,-0.918,-0.946,-0.763,-0.703,-0.787,9
-1.051,-0.676,-0.662,-0.475,-1.051,-0.558,-0.79,-0.956,-0.621,-0.629,-0.476,-0.606,-0.901,-0.863,-0.726,-0.689,-0.812,9
-0.789,-0.508,-0.691,-0.326,-0.789,-0.379,-0.582,-0.717,-0.443,-0.454,-0.362,-0.444,-0.671,-0.745,-0.582,-0.549,-0.688,9
-1.102,-0.736,-0.746,-0.538,-1.102,-0.615,-0.831,-0.955,-0.663,-0.652,-0.495,-0.627,-0.92,-0.899,-0.751,-0.725,-0.854,9
-0.975,-0.647,-0.549,-0.437,-0.975,-0.344,-0.726,-0.784,-0.59,-0.501,-0.355,-0.507,-0.813,-0.868,-0.639,-0.608,-0.746,9
-0.938,-0.649,-0.488,-0.442,-0.938,-0.441,-0.739,-0.793,-0.6,-0.547,-0.455,-0.551,-0.753,-0.829,-0.626,-0.548,-0.625,9
-1.159,-0.88,-0.772,-0.701,-1.159,-0.616,-0.935,-0.935,-0.81,-0.709,-0.602,-0.693,-0.876,-1.021,-0.83,-0.796,-0.903,9
-0.905,-0.624,-0.56,-0.445,-0.905,-0.358,-0.686,-0.698,-0.523,-0.443,-0.289,-0.43,-0.683,-0.755,-0.592,-0.538,-0.66,9
-1.103,-0.902,-0.92,-0.705,-1.103,-0.733,-0.934,-1.103,-0.75,-0.761,-0.588,-0.675,-0.887,-1.064,-0.965,-0.931,-1.003,9
-0.445,-0.271,-0.282,-0.181,-0.445,-0.25,-0.321,-0.497,-0.18,-0.208,-0.111,-0.207,-0.516,-0.484,-0.325,-0.296,-0.372,9
-1.187,-0.836,-0.747,-0.608,-1.187,-0.528,-0.914,-0.933,-0.749,-0.668,-0.567,-0.681,-0.928,-1.018,-0.8,-0.718,-0.821,9
-1.141,-0.836,-0.687,-0.631,-1.141,-0.492,-0.912,-0.899,-0.764,-0.671,-0.579,-0.695,-0.921,-1.001,-0.781,-0.744,-0.844,9
-0.995,-0.723,-0.768,-0.557,-0.995,-0.548,-0.75,-0.886,-0.613,-0.594,-0.472,-0.574,-0.825,-0.895,-0.719,-0.669,-0.748,9
-0.98,-0.761,-0.777,-0.571,-0.98,-0.645,-0.785,-0.884,-0.629,-0.642,-0.533,-0.592,-0.792,-0.867,-0.665,-0.612,-0.705,9
-0.898,-0.579,-0.494,-0.369,-0.898,-0.349,-0.619,-0.724,-0.405,-0.363,-0.238,-0.374,-0.64,-0.72,-0.498,-0.446,-0.539,9
-1.047,-0.845,-0.92,-0.623,-1.047,-0.609,-0.8,-0.879,-0.626,-0.579,-0.433,-0.584,-0.862,-0.909,-0.696,-0.655,-0.767,9
-0.757,-0.54,-0.539,-0.382,-0.757,-0.263,-0.573,-0.623,-0.439,-0.389,-0.258,-0.362,-0.597,-0.66,-0.507,-0.457,-0.58,9
-0.651,-0.394,-0.492,-0.127,-0.651,-0.304,-0.442,-0.705,-0.289,-0.363,-0.258,-0.327,-0.621,-0.686,-0.522,-0.489,-0.552,9
-1.018,-0.616,-0.697,-0.389,-1.018,-0.513,-0.714,-0.845,-0.55,-0.495,-0.378,-0.51,-0.839,-0.831,-0.594,-0.572,-0.626,9
-0.933,-0.624,-0.592,-0.42,-0.933,-0.344,-0.68,-0.806,-0.542,-0.501,-0.359,-0.493,-0.792,-0.857,-0.66,-0.604,-0.719,9
0.417,0.207,-0.304,0.45,0.417,-0.235,0.403,-0.203,0.538,0.179,0.147,0.179,-0.203,0.09,0.138,0.013,-0.088,10
-1.117,-0.571,-0.542,-0.392,-1.117,-0.379,-0.645,-0.658,-0.471,-0.394,-0.257,-0.367,-0.658,-0.809,-0.492,-0.435,-0.456,10
-1.17,-0.432,-0.374,-0.201,-1.17,-0.311,-0.634,-0.65,-0.446,-0.311,-0.219,-0.324,-0.656,-0.725,-0.424,-0.385,-0.373,10
-0.632,-0.153,-0.352,-0.01,-0.632,-0.277,-0.307,-0.557,-0.17,-0.238,-0.162,-0.204,-0.517,-0.437,-0.196,-0.192,-0.191,10
-0.987,-0.445,-0.425,-0.249,-0.987,-0.269,-0.513,-0.552,-0.342,-0.261,-0.158,-0.274,-0.571,-0.665,-0.337,-0.288,-0.322,10
-1.094,-0.419,-0.364,-0.177,-1.094,-0.252,-0.538,-0.631,-0.35,-0.293,-0.188,-0.288,-0.704,-0.644,-0.335,-0.308,-0.177,10
-0.506,-0.263,-0.308,-0.053,-0.506,-0.239,-0.311,-0.558,-0.154,-0.171,-0.082,-0.211,-0.598,-0.575,-0.24,-0.233,-0.098,10
-1.207,-0.486,-0.376,-0.273,-1.207,-0.355,-0.761,-0.749,-0.59,-0.479,-0.355,-0.481,-0.764,-0.81,-0.447,-0.405,-0.403,10
-0.46,-0.198,-0.475,-0.033,-0.46,-0.236,-0.131,-0.44,-0.031,-0.132,-0.025,-0.113,-0.526,-0.504,-0.29,-0.276,-0.328,10
-0.22,-0.088,-0.242,0.016,-0.22,-0.156,-0.186,-0.572,-0.102,-0.318,-0.309,-0.342,-0.677,-0.36,-0.07,0.013,0.193,10
-0.745,-0.319,-0.281,-0.051,-0.745,-0.236,-0.384,-0.559,-0.228,-0.192,-0.117,-0.213,-0.609,-0.572,-0.303,-0.297,-0.312,10
-1.13,-0.467,-0.448,-0.257,-1.13,-0.273,-0.625,-0.731,-0.456,-0.353,-0.235,-0.369,-0.73,-0.744,-0.418,-0.396,-0.352,10
0.008,0.083,-0.256,0.253,0.008,-0.21,0.049,-0.461,0.27,-0.036,0.032,-0.007,-0.309,-0.216,-0.05,-0.104,-0.15,10
0.14,0.066,-0.467,0.183,0.14,-0.189,0.092,-0.512,0.18,-0.183,-0.143,-0.155,-0.52,-0.454,-0.197,-0.214,-0.186,10
-0.964,-0.378,-0.22,-0.214,-0.964,-0.247,-0.526,-0.674,-0.339,-0.332,-0.202,-0.293,-0.585,-0.657,-0.364,-0.353,-0.309,10
-1.054,-0.295,-0.348,-0.125,-1.054,-0.247,-0.574,-0.667,-0.385,-0.318,-0.184,-0.342,-0.709,-0.661,-0.314,-0.302,-0.284,10
-0.712,-0.294,-0.408,-0.079,-0.712,-0.253,-0.373,-0.57,-0.104,-0.143,-0.028,-0.137,-0.516,-0.54,-0.302,-0.308,-0.324,10
-1.06,-0.446,-0.533,-0.264,-1.06,-0.325,-0.551,-0.661,-0.363,-0.289,-0.167,-0.296,-0.666,-0.712,-0.407,-0.382,-0.358,10
-1.244,-0.677,-0.631,-0.477,-1.244,-0.44,-0.815,-0.788,-0.617,-0.479,-0.353,-0.487,-0.781,-0.897,-0.569,-0.521,-0.545,10
-1.104,-0.403,-0.519,-0.231,-1.104,-0.276,-0.599,-0.715,-0.393,-0.319,-0.19,-0.337,-0.723,-0.688,-0.388,-0.378,-0.341,10
-1.149,-0.5,-0.417,-0.281,-1.149,-0.387,-0.734,-0.765,-0.56,-0.495,-0.381,-0.484,-0.754,-0.777,-0.442,-0.401,-0.392,10
-1.248,-0.539,-0.449,-0.326,-1.248,-0.38,-0.774,-0.803,-0.556,-0.457,-0.3,-0.446,-0.777,-0.812,-0.508,-0.448,-0.462,10
-1.23,-0.608,-0.543,-0.4,-1.23,-0.369,-0.725,-0.654,-0.517,-0.37,-0.302,-0.409,-0.732,-0.847,-0.51,-0.462,-0.45,10
-1.006,-0.454,-0.442,-0.286,-1.006,-0.31,-0.605,-0.673,-0.412,-0.338,-0.215,-0.313,-0.62,-0.796,-0.475,-0.42,-0.39,10
-1.108,-0.488,-0.535,-0.318,-1.108,-0.31,-0.602,-0.641,-0.365,-0.283,-0.175,-0.318,-0.66,-0.743,-0.422,-0.399,-0.366,10
-1.134,-0.596,-0.565,-0.374,-1.134,-0.39,-0.699,-0.802,-0.448,-0.402,-0.245,-0.356,-0.695,-0.82,-0.543,-0.497,-0.505,10
-1.107,-0.442,-0.341,-0.249,-1.107,-0.28,-0.589,-0.668,-0.391,-0.314,-0.215,-0.342,-0.692,-0.74,-0.416,-0.386,-0.354,10
-1.121,-0.508,-0.448,-0.336,-1.121,-0.318,-0.64,-0.718,-0.466,-0.418,-0.29,-0.368,-0.675,-0.767,-0.437,-0.39,-0.383,10
-1.014,-0.47,-0.483,-0.299,-1.014,-0.283,-0.621,-0.732,-0.448,-0.438,-0.3,-0.437,-0.719,-0.705,-0.442,-0.424,-0.44,10
-1.061,-0.42,-0.401,-0.26,-1.061,-0.3,-0.517,-0.599,-0.278,-0.208,-0.057,-0.173,-0.558,-0.647,-0.267,-0.258,-0.202,10
0.065,0.033,-0.455,0.148,0.065,-0.203,0.062,-0.592,0.137,-0.224,-0.162,-0.195,-0.567,-0.507,-0.242,-0.252,-0.214,10
-1.084,-0.394,-0.336,-0.213,-1.084,-0.273,-0.613,-0.688,-0.421,-0.361,-0.226,-0.394,-0.768,-0.734,-0.387,-0.364,-0.351,10
-0.847,-0.402,-0.455,-0.194,-0.847,-0.321,-0.504,-0.717,-0.304,-0.34,-0.17,-0.263,-0.591,-0.615,-0.4,-0.382,-0.419,10
-1.071,-0.482,-0.484,-0.287,-1.071,-0.29,-0.609,-0.695,-0.419,-0.321,-0.209,-0.329,-0.698,-0.757,-0.439,-0.385,-0.345,10
-1.175,-0.521,-0.386,-0.334,-1.175,-0.304,-0.622,-0.715,-0.463,-0.372,-0.286,-0.378,-0.732,-0.768,-0.401,-0.385,-0.296,10
-1.008,-0.458,-0.267,-0.184,-1.008,-0.303,-0.546,-0.59,-0.371,-0.26,-0.172,-0.287,-0.616,-0.707,-0.377,-0.343,-0.357,10
-1.037,-0.367,-0.216,-0.156,-1.037,-0.27,-0.54,-0.616,-0.327,-0.28,-0.17,-0.266,-0.617,-0.599,-0.349,-0.313,-0.321,10
-1.052,-0.454,-0.476,-0.221,-1.052,-0.318,-0.585,-0.674,-0.411,-0.347,-0.264,-0.336,-0.621,-0.69,-0.357,-0.295,-0.253,10
-1.129,-0.498,-0.496,-0.311,-1.129,-0.296,-0.61,-0.63,-0.379,-0.277,-0.167,-0.302,-0.639,-0.739,-0.403,-0.381,-0.326,10
-0.677,-0.275,-0.267,-0.045,-0.677,-0.187,-0.348,-0.502,-0.187,-0.157,-0.087,-0.181,-0.571,-0.533,-0.265,-0.252,-0.272,10
-1.042,-0.376,-0.218,-0.191,-1.042,-0.219,-0.533,-0.647,-0.322,-0.259,-0.166,-0.306,-0.689,-0.648,-0.339,-0.311,-0.252,10
-1.061,-0.455,-0.371,-0.227,-1.061,-0.366,-0.555,-0.645,-0.376,-0.318,-0.185,-0.293,-0.677,-0.684,-0.381,-0.357,-0.327,10
-1.142,-0.5,-0.442,-0.297,-1.142,-0.295,-0.628,-0.668,-0.412,-0.296,-0.191,-0.341,-0.702,-0.76,-0.427,-0.402,-0.375,10
-1.068,-0.419,-0.384,-0.244,-1.068,-0.252,-0.59,-0.635,-0.429,-0.334,-0.256,-0.362,-0.698,-0.728,-0.448,-0.413,-0.399,10
-1.065,-0.53,-0.436,-0.335,-1.065,-0.332,-0.63,-0.624,-0.422,-0.359,-0.216,-0.333,-0.585,-0.742,-0.414,-0.398,-0.336,10
-1.055,-0.366,-0.394,-0.194,-1.055,-0.267,-0.55,-0.652,-0.367,-0.289,-0.165,-0.315,-0.687,-0.673,-0.331,-0.33,-0.267,10
-1.151,-0.49,-0.462,-0.272,-1.151,-0.374,-0.739,-0.786,-0.59,-0.524,-0.404,-0.498,-0.783,-0.798,-0.449,-0.405,-0.38,10
-1.143,-0.406,-0.391,-0.202,-1.143,-0.328,-0.588,-0.639,-0.423,-0.312,-0.22,-0.363,-0.705,-0.669,-0.315,-0.301,-0.198,10
-0.488,-0.164,-0.463,0.027,-0.488,-0.273,-0.162,-0.442,-0.044,-0.162,-0.097,-0.187,-0.592,-0.447,-0.19,-0.194,-0.182,10
-1.144,-0.453,-0.437,-0.221,-1.144,-0.312,-0.645,-0.726,-0.448,-0.363,-0.193,-0.345,-0.708,-0.768,-0.436,-0.401,-0.419,10
-1.24,-0.451,-0.248,-0.324,-1.24,-0.269,-0.61,-1.172,-0.437,-0.502,-0.224,-0.522,-1.166,-0.735,-0.629,-0.536,-0.675,7
-1.158,-0.536,-0.516,-0.447,-1.158,-0.307,-0.565,-1.24,-0.39,-0.513,-0.257,-0.493,-1.14,-0.736,-0.657,-0.607,-0.812,7
-1.076,-0.43,-0.263,-0.368,-1.076,-0.265,-0.467,-1.139,-0.39,-0.524,-0.264,-0.573,-1.325,-0.679,-0.649,-0.587,-0.738,7
-1.176,-0.414,-0.322,-0.284,-1.176,-0.244,-0.585,-1.183,-0.337,-0.446,-0.164,-0.431,-1.088,-0.725,-0.627,-0.567,-0.737,7
-1.157,-0.452,-0.296,-0.366,-1.157,-0.258,-0.508,-1.148,-0.416,-0.485,-0.235,-0.533,-1.225,-0.67,-0.605,-0.547,-0.685,7
-1.228,-0.568,-0.373,-0.393,-1.228,-0.297,-0.563,-1.245,-0.396,-0.508,-0.184,-0.479,-1.193,-0.763,-0.685,-0.605,-0.798,7
-1.144,-0.505,-0.183,-0.395,-1.144,-0.256,-0.569,-1.194,-0.384,-0.472,-0.233,-0.468,-1.079,-0.705,-0.571,-0.468,-0.643,7
-1.248,-0.44,-0.346,-0.329,-1.248,-0.253,-0.585,-1.153,-0.379,-0.442,-0.194,-0.512,-1.189,-0.766,-0.667,-0.604,-0.76,7
-1.247,-0.412,-0.454,-0.286,-1.247,-0.242,-0.6,-1.129,-0.386,-0.43,-0.193,-0.471,-1.106,-0.758,-0.617,-0.575,-0.724,7
-1.233,-0.462,-0.138,-0.304,-1.233,-0.278,-0.604,-1.164,-0.384,-0.485,-0.227,-0.495,-1.098,-0.709,-0.554,-0.47,-0.593,7
-1.152,-0.459,-0.28,-0.383,-1.152,-0.237,-0.549,-1.17,-0.351,-0.435,-0.203,-0.447,-1.075,-0.75,-0.579,-0.503,-0.684,7
-1.22,-0.54,-0.218,-0.442,-1.22,-0.288,-0.532,-1.133,-0.384,-0.456,-0.223,-0.512,-1.207,-0.731,-0.643,-0.559,-0.689,7
-1.193,-0.379,-0.311,-0.272,-1.193,-0.223,-0.623,-1.182,-0.41,-0.485,-0.237,-0.493,-1.087,-0.733,-0.537,-0.488,-0.638,7
-1.238,-0.503,-0.307,-0.349,-1.238,-0.284,-0.6,-1.172,-0.402,-0.488,-0.23,-0.509,-1.164,-0.774,-0.663,-0.594,-0.773,7
-1.161,-0.386,-0.5,-0.352,-1.161,-0.278,-0.522,-1.146,-0.364,-0.46,-0.19,-0.515,-1.266,-0.798,-0.739,-0.711,-0.895,7
-1.157,-0.586,-0.428,-0.455,-1.157,-0.315,-0.499,-1.178,-0.318,-0.413,-0.143,-0.447,-1.171,-0.744,-0.691,-0.657,-0.84,7
-1.203,-0.421,-0.516,-0.316,-1.203,-0.279,-0.563,-1.082,-0.348,-0.422,-0.195,-0.486,-1.156,-0.776,-0.705,-0.658,-0.818,7
-1.227,-0.595,-0.321,-0.414,-1.227,-0.308,-0.545,-1.198,-0.376,-0.481,-0.177,-0.442,-1.149,-0.732,-0.642,-0.562,-0.736,7
-1.179,-0.456,-0.504,-0.307,-1.179,-0.287,-0.503,-1.058,-0.342,-0.399,-0.201,-0.492,-1.174,-0.76,-0.65,-0.613,-0.784,7
-1.231,-0.51,-0.332,-0.331,-1.231,-0.313,-0.603,-1.23,-0.418,-0.514,-0.213,-0.528,-1.232,-0.763,-0.695,-0.623,-0.804,7
-1.165,-0.495,-0.356,-0.408,-1.165,-0.269,-0.569,-1.191,-0.358,-0.452,-0.204,-0.458,-1.088,-0.768,-0.607,-0.544,-0.729,7
-1.102,-0.501,-0.448,-0.403,-1.102,-0.273,-0.552,-1.264,-0.37,-0.494,-0.212,-0.477,-1.134,-0.74,-0.61,-0.555,-0.756,7
-1.264,-0.488,-0.124,-0.332,-1.264,-0.274,-0.623,-1.123,-0.406,-0.459,-0.209,-0.446,-1.043,-0.698,-0.526,-0.427,-0.537,7
-1.165,-0.357,-0.472,-0.316,-1.165,-0.273,-0.537,-1.131,-0.357,-0.439,-0.205,-0.515,-1.216,-0.773,-0.693,-0.671,-0.85,7
-1.18,-0.46,-0.299,-0.344,-1.18,-0.274,-0.614,-1.233,-0.407,-0.499,-0.229,-0.506,-1.118,-0.697,-0.571,-0.498,-0.666,7
-1.184,-0.482,-0.313,-0.357,-1.184,-0.275,-0.605,-1.213,-0.408,-0.494,-0.226,-0.497,-1.075,-0.698,-0.532,-0.429,-0.593,7
-1.109,-0.423,-0.327,-0.32,-1.109,-0.23,-0.593,-1.265,-0.366,-0.504,-0.196,-0.449,-1.069,-0.726,-0.556,-0.47,-0.655,7
-1.16,-0.525,-0.408,-0.429,-1.16,-0.284,-0.585,-1.28,-0.41,-0.493,-0.195,-0.497,-1.177,-0.742,-0.623,-0.543,-0.724,7
-1.141,-0.454,-0.345,-0.384,-1.141,-0.24,-0.53,-1.189,-0.339,-0.453,-0.182,-0.427,-1.072,-0.769,-0.61,-0.55,-0.726,7
-1.23,-0.538,-0.243,-0.411,-1.23,-0.286,-0.61,-1.278,-0.469,-0.575,-0.276,-0.538,-1.146,-0.713,-0.581,-0.466,-0.641,7
-1.19,-0.43,-0.243,-0.297,-1.19,-0.254,-0.556,-1.181,-0.382,-0.492,-0.237,-0.483,-1.102,-0.689,-0.571,-0.488,-0.654,7
-1.126,-0.408,-0.23,-0.274,-1.126,-0.241,-0.599,-1.242,-0.371,-0.5,-0.194,-0.465,-1.091,-0.693,-0.552,-0.461,-0.636,7
-1.215,-0.507,-0.287,-0.354,-1.215,-0.288,-0.569,-1.206,-0.374,-0.467,-0.2,-0.5,-1.149,-0.731,-0.628,-0.54,-0.71,7
-1.244,-0.419,-0.488,-0.287,-1.244,-0.27,-0.592,-1.064,-0.38,-0.406,-0.202,-0.484,-1.12,-0.776,-0.653,-0.591,-0.753,7
-1.206,-0.431,-0.468,-0.317,-1.206,-0.255,-0.578,-1.065,-0.378,-0.391,-0.192,-0.495,-1.143,-0.789,-0.676,-0.63,-0.782,7
-1.215,-0.556,-0.458,-0.412,-1.215,-0.283,-0.553,-1.168,-0.375,-0.447,-0.192,-0.483,-1.161,-0.799,-0.719,-0.677,-0.862,7
-1.21,-0.365,-0.371,-0.247,-1.21,-0.224,-0.661,-1.147,-0.427,-0.485,-0.254,-0.542,-1.136,-0.724,-0.624,-0.562,-0.712,7
-1.149,-0.386,-0.268,-0.254,-1.149,-0.253,-0.611,-1.225,-0.379,-0.487,-0.193,-0.476,-1.093,-0.716,-0.575,-0.494,-0.667,7
-1.121,-0.431,-0.487,-0.321,-1.121,-0.275,-0.498,-1.021,-0.367,-0.41,-0.224,-0.514,-1.201,-0.758,-0.66,-0.629,-0.793,7
-1.165,-0.357,-0.472,-0.316,-1.165,-0.273,-0.537,-1.131,-0.357,-0.439,-0.205,-0.515,-1.216,-0.773,-0.693,-0.671,-0.85,7
-1.077,-0.446,-0.369,-0.354,-1.077,-0.233,-0.558,-1.24,-0.341,-0.473,-0.201,-0.43,-1.027,-0.702,-0.511,-0.425,-0.619,7
-1.281,-0.501,-0.147,-0.343,-1.281,-0.277,-0.61,-1.119,-0.388,-0.443,-0.19,-0.434,-1.046,-0.719,-0.54,-0.444,-0.555,7
-0.993,-0.353,-0.449,-0.317,-0.993,-0.306,-0.395,-1.047,-0.293,-0.429,-0.225,-0.558,-1.364,-0.684,-0.689,-0.653,-0.781,7
-1.172,-0.634,-0.569,-0.534,-1.172,-0.332,-0.523,-1.262,-0.347,-0.473,-0.173,-0.457,-1.187,-0.802,-0.731,-0.701,-0.916,7
-1.188,-0.401,-0.206,-0.302,-1.188,-0.263,-0.573,-1.187,-0.402,-0.494,-0.232,-0.499,-1.111,-0.717,-0.577,-0.483,-0.629,7
-1.066,-0.509,-0.357,-0.419,-1.066,-0.29,-0.538,-1.314,-0.371,-0.537,-0.199,-0.483,-1.187,-0.709,-0.626,-0.575,-0.763,7
-1.219,-0.497,-0.249,-0.355,-1.219,-0.28,-0.613,-1.164,-0.399,-0.488,-0.251,-0.493,-1.094,-0.732,-0.61,-0.522,-0.692,7
-1.21,-0.393,-0.271,-0.28,-1.21,-0.249,-0.633,-1.201,-0.42,-0.511,-0.243,-0.491,-1.086,-0.754,-0.545,-0.476,-0.619,7
-1.215,-0.502,-0.26,-0.394,-1.215,-0.279,-0.579,-1.251,-0.489,-0.532,-0.236,-0.543,-1.214,-0.711,-0.628,-0.537,-0.69,7
-1.086,-0.577,-0.463,-0.445,-1.086,-0.293,-0.538,-1.3,-0.36,-0.506,-0.207,-0.483,-1.164,-0.765,-0.685,-0.616,-0.836,7
-1.07,-0.395,-0.215,-0.229,-1.07,-0.33,-0.669,-0.752,-0.497,-0.403,-0.301,-0.395,-0.727,-0.676,-0.339,-0.294,-0.262,6
-1.234,-0.671,-0.392,-0.429,-1.234,-0.406,-0.728,-0.865,-0.526,-0.461,-0.329,-0.435,-0.817,-0.737,-0.409,-0.364,-0.311,6
-1.266,-0.652,-0.484,-0.374,-1.266,-0.419,-0.746,-0.755,-0.558,-0.432,-0.318,-0.428,-0.773,-0.794,-0.427,-0.39,-0.348,6
-1.21,-0.627,-0.374,-0.386,-1.21,-0.307,-0.733,-0.814,-0.482,-0.402,-0.258,-0.351,-0.697,-0.733,-0.438,-0.402,-0.36,6
-1.192,-0.624,-0.392,-0.402,-1.192,-0.425,-0.722,-0.815,-0.543,-0.434,-0.328,-0.408,-0.777,-0.796,-0.434,-0.369,-0.334,6
-1.091,-0.492,-0.104,-0.333,-1.091,-0.332,-0.616,-0.773,-0.444,-0.398,-0.301,-0.378,-0.771,-0.668,-0.401,-0.326,-0.251,6
-1.268,-0.433,-0.215,-0.247,-1.268,-0.308,-0.839,-0.831,-0.637,-0.524,-0.417,-0.524,-0.81,-0.683,-0.327,-0.304,-0.227,6
-1.258,-0.51,-0.168,-0.336,-1.258,-0.311,-0.774,-0.851,-0.57,-0.47,-0.336,-0.46,-0.799,-0.682,-0.348,-0.323,-0.284,6
-1.185,-0.431,-0.38,-0.234,-1.185,-0.346,-0.779,-0.835,-0.614,-0.513,-0.388,-0.537,-0.874,-0.713,-0.37,-0.318,-0.315,6
-1.089,-0.445,-0.097,-0.326,-1.089,-0.297,-0.668,-0.781,-0.502,-0.459,-0.384,-0.434,-0.749,-0.677,-0.33,-0.281,-0.18,6
-1.102,-0.457,-0.31,-0.247,-1.102,-0.353,-0.665,-0.809,-0.473,-0.366,-0.253,-0.424,-0.843,-0.705,-0.352,-0.336,-0.324,6
-1.041,-0.482,-0.104,-0.311,-1.041,-0.335,-0.611,-0.812,-0.417,-0.41,-0.312,-0.389,-0.769,-0.635,-0.358,-0.28,-0.2,6
