@relation 'spambase-weka.filters.unsupervised.attribute.Remove-V-R4-5,7,12-13,19,22-23,28,36-37,40,42-43,46,52-54,58'

@attribute Word_freq_3d numeric
@attribute Word_freq_our numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_will numeric
@attribute Word_freq_people numeric
@attribute Word_freq_you numeric
@attribute Word_freq_font numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_technology numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_direct numeric
@attribute Word_freq_meeting numeric
@attribute Word_freq_original numeric
@attribute Word_freq_edu numeric
@attribute Char_freq4 numeric
@attribute Char_freq5 numeric
@attribute Char_freq6 numeric
@attribute Spam {1,0}

@data
0,0,0,0,0,2.38,0,0,0.29,0.29,0.89,0.29,0,0.89,0.29,0.344,0,0.049,0
0,2.63,0,0,0,2.63,0,0,2.63,2.63,0,2.63,0,0,0,0,0,0,0
0,0,0,0,0,1.61,0,0,0,0,0,0,4.83,0,0,0,0,0,0
0,0.04,0,1.03,0,0.09,0,0,0,0.09,0.24,0,0,0.04,0,0,0,0.006,0
0.55,0.13,0,1.1,0.55,0.13,0,0,0,0.13,0.27,0,0,0,0,0,0,0,0
0,2.22,0,0,0,0.74,0,0,0,0.74,0,0,0,0,0,0,0,0,0
0,0.41,0,0,0.41,3.33,0,0,0,0,0,0,0,0,0,0.195,0,0,0
0,0,0,0,0,3.37,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.22,0,1.84,0,0,0,0,0,0,0,0,0.61,0.327,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384,0
0,1.36,0,0,0,6.84,0,0,0,0,0,0,0,0,0,0.42,0,0,0
0,0,0,0.75,0.37,0,0,0,0,0,0.37,0,0,0,0,0,0.331,0,0
0,0.59,0,0,0,1.19,0,0,0,0,0.59,0,0,0,0,0.312,0,0,0
0,0.64,0,0,0,0,0,0,0,0,1.28,0,0,0.64,0,0.209,0,0,0
0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0.833,0,0.416,0
0,0.7,0,0.7,0,3.52,0,0,0,0,0,0,0,0,0,0.1,0,0,0
0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.14,0.14,0,0.28,0,0,0,0,0,0,0.84,0,0.14,0,0,0.072,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
0,1.47,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289,0,0,0
0,0,0,1.06,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0,0
0,0,0,0,0,1.28,0,0,1.28,1.28,0,1.28,0,0,0,0,0,0,0
0,0.6,0,0,0,2.4,0,0,0,0,0,0,0.6,0,0,0,0,0,0
0,0.7,0,0.52,0.17,2.46,0,0,0.17,0.17,0.17,0.17,0,0,0,0.057,0,0,0
0,0,0,0,0,5.55,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3.38,0,0,0,0,0,0,0,0,0,0,0.63,0,0
0,0,0,0,0,0,0,2.12,0,0,0,0,0,0,0,0,0,0,0
0,0.18,0,0.94,0,0.18,0,0,0,0.37,0,0,0,0,0,0,0,0,0
0,0,0,0.91,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0
0,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0.709,0,0,0
0,0.69,0,1.39,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0
0,0.05,0,0.13,0,0.1,0,0,0,0,0.41,0,0,0,0,0,0.007,0,0
0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.97,0,0,0,0,1.94,0,0,1.94,1.94,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391,0,0,0
0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.22,0,0.9,0,0.67,0,0,0.67,0,0,0,0,0,0,0,0.024,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.72,0,3.1,0,0,0,0,0,0,1.24,0,0,0,0,0,0
0,0,0,2.33,0,1.75,0,0,0,0,0,0,0,0,0,0.097,0,0,0
0,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0
0,4.76,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0.8,0,0,0
0,0.13,0,1.4,0.2,0.06,0,0,0,0.06,0.06,0,0,0,0,0,0,0,0
0,0,0,1.17,0,2.35,0,0,0,0,0,1.17,0,0,0,0.414,0,0,0
0,0,0,0,0,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2.38,0,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.96,0,0,1.96,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.96,0,0,1.96,0,0,0,0,0,0,0,0,0,0
0,0.17,0,2.07,0,2.24,0,0,0,0,0.34,0,0,0.17,0,0,0,0.062,0
0,0,0,2.89,0,0,0,0,0,0,0.57,0,0,0,0,0,0,0,0
0,0.28,0,0.09,0.18,1.22,0,0.09,0,0.09,0.28,0.09,0,0,0.09,0.042,0,0.042,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.66,0,3.33,0,0,0,0,1.66,0,0,0,0,0,0,0.29,0
0,0,0,0,0,1.98,0,0,0.99,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4.22,0,0,2.81,0,0,0,0,0,0,0.229,0,0,0
0,0.19,0,0.76,0.19,0.38,0,0,0.38,0.19,0.38,0,0.38,0,0,0.022,0.044,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.9,0,0,1.8,0.9,0,0,0.9,0.9,0,0.9,0,0,0,0,0,0,0
0,0,0,0.75,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.29,0,1.45,0,1.16,0,0,0,0,0,0,0,0,0,0,0.037,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.81,0,1.81,0,0,0,0,0,0,1.81,0,0,0,0,0,0
0,0,0,1.94,0,1.39,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.28,0.42,0,0,0,0,0.28,0.28,0,0,0,0,0,0.04,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.862,0,0,0
0,0,0,0,0,0,0,0,0,0,1.32,0,0,0,1.98,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,5.26,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.41,0.41,0.41,0,0,0,0,0,0,0,0
0,0,0,1.01,0,0.25,0,0,0,0.25,0,0,0.25,0,0.25,0,0,0,0
0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.62,0,1.25,0,0.62,0,0,0,0,0.31,0,0.94,0,0,0,0.054,0,0
0,0,0,0.52,0.1,0.1,0,0.1,0,0.52,0.31,0.1,0,0,0,0,0.063,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204,0,0,0
0,0,0,1.47,0,2.2,0,0,0,0,0,0,0,0,0,0.111,0.223,0,0
0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.33,0,0.33,0,1.01,0,0,0.33,0.33,0.33,0.33,0,0.33,0,0,0,0,0
0,0,0,0.81,0,1.63,0,0,0,0,0,0,0,0.4,0,0,0,0,0
0,0,0,0.2,0,0.27,0,0,0,0,0.47,0,0,0,0,0,0.019,0,0
0,0,0,0,0,0,0,0,1.45,0.72,0.72,0,0,0.72,0,0,0,0,0
0,0,0,1.38,0,2.77,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.04,0,0.41,0.06,0.6,0,0.02,0,0.19,0.82,0,0.02,0.08,0.26,0.031,0.039,0.008,0
0,0,0,0,0.37,0.37,0,0,0,0,1.11,0,0,0,0,0,0,0,0
0,3.52,0,0,0,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,3.52,0,0,0,0
0,0,0,4.34,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0
0,0,0,0,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.72,0,0,0,0,0,0,1.72,0,0,0,0,0,0
0,0,0,0,0,2.43,0,0,2.43,1.21,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.51,0,0.51,0,0,0,0,0,0,0.51,0,0,0,1.03,0,0,0,0
0,0,0,0,0,5.93,0,0,0,0,0,0,0,0,0.84,0,0,0,0
0,0,0,0,1.36,3.63,0,0,0,0,0,0,0,0,0.45,0.077,0,0,0
0,0,0,0,0,5.45,0,0,0,0,0,0,0,0,1.81,0,0,0,0
0,0,0,0,0,1.44,0,0,0,0,0,0,0,0,1.44,0.247,0,0,0
0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0.9,0,0,0,0
0,0,0,1.34,0,4.69,0,0,0,0,0,0,0,0,0.67,0,0,0,0
0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,3.57,0,0,0,0
0,0,0,0,0,2.85,0,0,0,0,2.85,0,0,0,2.85,2.843,0,0,0
0,0,0,0,0,1.44,0,0,0,0,0.86,0,0,0,1.72,0,0,0,0
0,0,0,0,0,1.21,0,0,0,0,1.21,0,0,0,0,0,0,0,0
0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0.68,0,0,0
0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.79,0,0,0,3.17,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.93,0.13,1.65,0,0,0,0,0,0,0,0,0,0.164,0,0,0
0,0.35,0,0,0,1.4,1.05,0,0,0,0.35,0,0,0,0.35,0,0,0.05,0
0,0,0,0,0,3.17,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.07,0.15,3.6,0,0,0,0,0,0,0,0,0,0.082,0,0,0
0,0.19,0,0,0.87,0.19,0,0,0,0,0,0.09,0,0,0.09,0,0,0,0
0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0.27,0.048,0,0,0
0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0.817,0,0,0
0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0.92,0,0.857,0,0
0,0,0,0.91,0.91,5.5,0,0,0,0,0,0,0,0,0.91,0.13,0,0,0
0,0.39,0,0,0.39,1.17,0,0.39,0,0,0,0,0,0,0.39,0.261,0.065,0,0
0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,1.31,0,0,0,0
0,0,0,0,0,1.04,0,0,0,0,0,0,0.52,0,0,0.175,0,0,0
0,0,0,0,0,3.07,0,0,0,0,0,0,0,0,0,0.253,0,0,0
0,0,0,0,0,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.99,0,1.98,0,4.95,0,0,0,0,0,0,1.98,0,0,0,0,0,0
0,0,0,0.46,0,3.7,0,0,0,0,0,0,0,0,0,0.473,0,0,0
0,0,0,0.71,0.71,0.71,0,0,0,0,0,0,0,0,0,0.243,0,0,0
0,0,0,0.76,0,1.52,0,0,0,0,0,0,0,0,0,0.266,0,0,0
0,0,0,0,0,12.19,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.33,0,3.33,0,0,0,0,0,0,0,3.33,0,0,0,0,0
0,0,0,0.72,0.24,0.72,0,0.48,0,0,0,0,0,0,0.24,0.122,0.285,0,0
0,0,0,0.45,0,2.81,0,0,0,0,0.11,0,0.22,0,0.56,0.051,0,0.017,0
0,0.6,0,0.6,0,1.82,0,0,0,0,0,0,1.21,0,1.82,0,0,0.09,0
0,0,0,0,0,7.75,0,0,0,0,0,0,0,0,0,0.312,0,0,0
0,0.68,0.68,0,0,3.42,0,0,0,0,0,0,0,0,0.34,0.048,0.048,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.07,0,0.07,0.37,1.16,0,0,0,0,0,0,0.03,0,0.03,0.014,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.571,0,0,0
0,0.27,0,0.41,0.27,1.25,0,0,0,0,0,0,0,0,0.13,0.514,0,0,0
0,0,0,1.44,0,0.48,0,0,0,0,0,0,0,0,0,0.347,0,0,0
0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0
0,0,0,1.16,0,1.75,0,0,0,0,0,0,0,0,0.58,0.376,0,0,0
0,0,0,1.62,0,1.62,0,0,0,0,0,0,0,0,1.08,0,0,0,0
0,0,0,0.12,0.25,2.19,0,0,0,0,0,0,0,0,0.12,0.023,0,0,0
0,0,0,0,0.26,2.66,0,0,0,0,0,0,0,0,0.26,0,0,0,0
0,0,0,0,0,2.19,0,0,0,0,0,0,0,0,3.29,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
0,0,0,0,0,0.98,0,0,0,0,0.39,0,0,0,15.35,0.028,0,0,0
0,0.21,0,0.21,0,1.91,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3.73,0,0,0,0,0,0,0,0,0,0.066,0,0,0
0,0.2,0,0.1,0.2,1.42,0,0,0,0,0,0,0,0,0,0.018,0,0,0
0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2.91,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2.77,0,0,0,0,0,0,0,0,2.77,0,0,0,0
0,0.1,0,0.21,0.96,0.64,0,0.1,0,0,0,0,0,0,0,0,0.008,0.008,0
0,0,0,0,0,9.52,0,0,0,0,0,0,0,0,4.76,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,1.052,0,0,0
