@relation spambase

@attribute Word_freq_address numeric
@attribute Word_freq_all numeric
@attribute Word_freq_3d numeric
@attribute Word_freq_our numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_free numeric
@attribute Word_freq_you numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_your numeric
@attribute Word_freq_money numeric
@attribute Word_freq_857 numeric
@attribute Word_freq_data numeric
@attribute Word_freq_415 numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_direct numeric
@attribute Word_freq_meeting numeric
@attribute Char_freq2 numeric
@attribute Char_freq4 numeric
@attribute Char_freq5 numeric
@attribute Capital_run_length_total numeric
@attribute Spam {1,0}

@data
0,0.81,0,0.81,0,0,3.27,0,0.81,0,0,0,0,0,0,0,0,0.26,0,189,1
0,0,0,0,0,0,1.14,0,0,0,0,0,0,0,0,0,0,0,0,17,1
0,0.88,0,0.88,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0.935,0,229,1
0.59,0,0,0,0.59,0,1.77,0,0,0,0,0,0,0,0,0,0.257,0,0,249,1
0,0,0,0,0,0.43,0.43,0,0.43,0,0,0,0,0,0,0,0.124,0.31,0.062,65,1
0,0,0,1.31,1.31,0,1.31,1.31,3.94,0,0,0,0,0,0,0,0,0.117,0.117,291,1
0.12,0.77,0,0.19,0.38,0,1.67,0.06,0.71,0,0,0,0,0,0,0,0.03,0.244,0.081,749,1
0,0.27,0,0.27,0.27,0.82,2.46,2.46,2.73,0.54,0,0,0,0,0,0,0.043,0.13,0,276,1
0,0.61,0,0,0.61,0,2.46,0,1.23,0,0,0,0,0,0,0,0.176,0.353,0,81,1
0,0.03,0,0.1,0,0.37,0.43,0,0.4,0,0,0.2,0,0.06,0,0.06,0.078,0.034,0.019,3550,1
0,0,0,0,0.91,0,6.42,0,0,0,0,0,0,0,0,0,0,0,0,33,1
0,0,0,0.53,1.07,0,1.07,0,0,0,0,0,0,0,0,0,0.336,0,0,119,1
0.25,0.42,0,0.08,0.02,0.33,3.05,0,1.43,0.46,0,0,0,0,0.02,0,0.069,0.325,0.523,4128,1
0,0.67,0,0.22,0,0.45,1.57,1.57,3.37,0.67,0,0,0,0,0,0,0.111,1.599,0.148,564,1
0,0,0,0,0,0,0.89,0,3.57,0,0,0,0,0,0,0,0.13,0.52,0,105,1
0.9,1.81,0,0,0.9,0,2.72,0,3.63,0,0,0,0,0,0,0,0,0.774,0,18,1
0,0.64,0,0.64,0,2.59,3.24,0,0.64,0,0,0,0,0,0,0,0,0.574,0,105,1
0,1.29,0,0,0,0,1.29,0,5.19,1.29,0,0,0,0,0,0,0,0,0.208,55,1
0,0.44,0,1.32,0.44,0,4.42,0,3.09,0.44,0,0,0,0,0,0,0.301,0.301,0,131,1
0.12,0.24,0,1.34,0,0.24,2.33,0,0.73,0,0,0,0,0,0.12,0,0.021,0.042,0.042,254,1
0.22,0.22,0,1.77,0.44,0.44,3.33,0,3.33,0.44,0,0,0,0,0.44,0,0,0.563,0.15,1733,1
2.43,0,0,1.21,0.6,0,1.82,0,1.21,0,0,0,0,0,0,0,0,0,0,129,1
0,1.31,0,0,0,0,1.31,0,5.26,1.31,0,0,0,0,0,0,0,0,0.212,53,1
0.33,0.33,0,0.08,0.08,0,2.89,0,0.9,0.41,0,0.08,0,0,0,0,0.063,0.271,0.191,667,1
0.44,0.29,0,0.14,0.03,0.22,3.43,0,1.53,0.63,0,0,0,0,0,0,0.075,0.613,0.532,2453,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441,0.441,0.662,61,1
0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0.233,0,323,1
0.19,0.19,0.19,1.16,0,0,0.19,0.38,0.58,0,0,0,0.38,0,0,0,0.07,0,1.121,2043,1
0.14,0.32,0,0.25,0.03,0.54,3.05,0.14,1.45,0.76,0,0,0,0,0.03,0,0.042,0.343,0.141,1621,1
0,0.31,0,0.31,0.31,0.95,2.54,2.54,3.5,0.63,0,0,0,0,0,0,0.051,0.102,0,274,1
0,0,0,1.05,1.05,0,3.15,0,1.05,0,0,0,0,0,0,0,0,0.176,0.176,41,1
0,0,0,1.56,0,0.31,2.82,0,0.62,0,0,0,0,0,0,0,0.05,0,0,113,1
0.46,0.46,0,1.38,0,0.92,0.92,0.46,1.38,0.46,0,0,0,1.38,0.46,0,0.072,0.795,0.217,224,1
0,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0.098,0.392,0,115,1
0,0,0,0,0.96,0,3.84,0,0.96,0,0,0,0,0,0.96,0,0,0.462,0,21,1
0.2,0.72,0,0,0,0,1.87,0.41,0.83,0.72,0,0,0,0,0,0,0,0.548,0.199,1514,1
0,0,0,0,0,0,2.24,0,1.12,0,0,0,0,0,0,0,0.375,0,6.003,45,1
0,0,0,0.3,0.61,0.3,1.84,0,0.92,0,0,0,0,0,0,0,0.051,0.103,0.051,343,1
0,0,0,0,0,1.33,2.66,0,4,0,0,0,0,0,0,0,0,1.326,0,44,1
0.23,0.47,0,1.18,0.23,0.23,2.83,0,1.89,0.47,0,0,0,0,0,0,0,0.072,0.108,178,1
0.1,0.71,0,0.61,0.4,0.1,2.23,0.5,2.03,0.3,0,0,0,0,0,0,0,0.976,0.397,1042,1
0.4,0.37,0,0.15,0.06,0.15,2.57,0,1.41,0.56,0,0,0,0,0,0,0.122,0.345,0.42,3303,1
0.28,0.4,0,0.09,0.02,0.16,3.23,0,1.46,0.51,0,0,0,0,0,0,0.058,0.382,0.847,3210,1
0,0,0,0.9,0.9,0,2.72,0,0.9,0,0,0,0,0,0,0,0,0,0,25,1
0,0,0,0,0,0,1.84,0,0.92,1.23,0,0,0,0,0,0,0.057,0.52,0.289,446,1
0,0.66,0,0.22,0,0.55,1.76,0,1.1,0.22,0,0,0,0,0,0,0.173,0.367,0.193,389,1
0.08,0.76,0,0.85,0.25,0.25,1.61,0.17,0.42,0.08,0,0,0,0,0.08,0,0.065,0.408,0.118,1412,1
0,0,0,0.64,0.64,0,3.89,1.29,1.29,0,0,0,0,0,0.64,0,0.115,0.921,0.345,55,1
0.1,0.71,0,0.6,0.4,0.1,2.23,0.5,2.03,0.3,0,0,0,0,0,0,0,0.977,0.397,1045,1
0,0.67,0,0,0,0,1.35,0,1.35,0,0,0,1.35,0,0,0,0,2.362,0,132,1
1.51,1.51,0,0.75,0,0,0.75,0,3.03,0,0,0,0,0,0,0,0,2.249,1.237,529,1
0,1.31,0,0,0,0,1.31,0,5.26,1.31,0,0,0,0,0,0,0,0,0.21,54,1
0,1.4,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,1.647,0,13,1
0,0.46,0,0,0,0,0.93,0,0,0,0,0,0,0,0.93,0,0.071,0.095,0.023,2761,1
0,0.82,0,0,0.41,1.65,2.9,0,0.41,0.82,0,0,0,0,0,0,0.193,0.904,5.3,344,1
0,0.62,0,0,0.62,0,5.59,0,1.86,0.62,0,0,0,0,0,0,0.31,0.517,0,111,1
0.23,0,0,0.23,0,0,3.8,0,0.95,0,0,0,0,0.95,0,0.23,0.121,0,0.04,189,1
0,0,0,0.87,0,0,0.87,0,0.87,0.43,0,0,0,0,0,0,0,0.802,0,179,1
0,0.88,0,0.44,0,0,1.76,0,2.2,0,0,0,0,0,0,0,0,0.444,0.37,140,1
0,0.34,0,0,0.34,0.68,0.68,0.34,0.34,0,0,0,0,0,0.34,0,0.393,0.224,0.056,158,1
0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,5.844,0,15,1
0,0.52,0,0.52,0,0,2.64,0,2.64,0,0,0,0,0,0.52,0,0.19,0.095,0.475,131,1
0.39,0.59,0,0,0.19,0.98,2.56,0.39,1.38,1.38,0,0,0,0,0,0,0.23,0.741,0.306,632,1
0.2,1.01,0,0.8,0.5,0.1,1.31,0.2,0.7,0.1,0,0,0,0,0,0,0.11,0.49,0.158,1351,1
0,0,0,0.26,0.26,0.26,0,0,0.52,0,0,0,0,0,0,0,0.082,0.369,0,1078,1
0,0.18,0,0.18,0,0.72,2.7,0.18,0.72,0.54,0,0,0,0,0,0,0,0.633,0.063,841,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191,0.191,0.383,79,1
0.55,0.55,0,1.1,2.2,0,3.31,0,1.1,0,0,0,0,0,0,0,0.165,0.496,0,387,1
0,0,0,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0.606,0.606,28,1
0,0.55,0,0.22,0.11,0,0,0,0,0,0,0,0,0,0,0,0.155,0.034,0.12,302,1
0,0,0,0,1.58,0,1.58,0,0,0,0,0,0,0,0,0,0,0.558,0.279,36,1
0,0,0,0,0,0,3.52,0,0,0,0,0,0,0,0,0,0,0.886,0,59,1
0.39,0.59,0,0,0.19,0.98,2.56,0.39,1.38,1.38,0,0,0,0,0,0,0.232,0.749,0.31,632,1
0,0.89,0,1.79,0,1.34,2.24,0,4.48,0,0,0,0,0,0,0,0.074,0,0,144,1
0,1.02,0,0.51,0,0.51,1.53,0,1.53,0,0,0,0,0,0,0,0.09,0.542,0,146,1
0.49,0.59,0,0.39,0,0,3.75,0.09,1.08,0.09,0,0,0,0,0,0,0.037,5.84,1.311,757,1
0,0.08,0,0.42,0.08,0,1.2,0,3.17,0.08,0,0,0,0,0,0,0.084,0.098,0.014,575,1
0.94,0.94,0,0.47,0,0.47,1.88,0,5.18,0,0,0,0,0,0,0,0.253,1.687,0.168,744,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186,0.186,0.186,84,1
0.33,1.34,0,0,1.34,0.67,0.67,0,1,0,0,0,0,0,0.33,0,0.161,0.053,0,167,1
0,2.38,0,0.26,0.26,0.79,1.32,0,1.05,0.52,0,0.26,0,0.26,0,0,0.69,0.327,0,566,1
0,0.09,0,0.39,0.09,0.87,1.66,4.1,1.66,0.19,0,0,0,0,0,0,0.136,0.318,0.151,1458,1
0.29,0.72,0,0.29,0.14,0.14,0.58,0.14,0.43,0,0,0,0,0,0.14,0,0,0.865,0.023,1001,1
1.03,0,0,1.03,1.03,0.51,2.07,0,1.55,0,0,0,0,0,0,0,0.257,0.6,0.429,55,1
0.46,0.31,0,0.15,0,0.23,3.12,0,1.36,0.46,0,0,0,0,0,0,0.09,0.324,0.486,2218,1
0.39,0.59,0,0,0.19,0.98,2.56,0.39,1.38,1.38,0,0,0,0,0,0,0.237,0.765,0.316,632,1
0,0,0,0,1.66,0,3.33,0,0,3.33,0,0,0,0,0,0,0,0.368,0,47,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.51,0.34,79,1
0.1,0.7,0,1.1,0,0.4,2.61,0,2.51,0,0,0,0,0,0.1,0,0.159,0.53,0.406,851,1
0.16,0.32,0,1.38,0.08,0.48,3.5,0,0.73,0.16,0,0,0,0,0,0,0.085,0.39,0.097,1561,1
0,0,0,0,0,0,2.3,0,1.53,0,0,0,0,0,0,0,0.829,2.766,0.829,157,1
0,0,0,0.76,0.38,0.38,3.46,0,1.92,0,0,0,0,0,0,0,0,0.117,0,101,1
0,0.51,0,0.17,0.17,0,0,0,0,0,0,0,0,0,0,0,0.026,0,0,145,1
0,0.12,0,0.36,0,0,1.21,0,0.96,0.12,0,0,0,0,0,0,0.043,0.693,0,195,1
0.71,0.71,0,0.35,0,0.35,1.79,0,1.07,0,0,0,0,0,0,0,0.057,1.257,0,261,1
0.62,0,0,0,0,0,2.48,0,1.86,0,0,0,0,0,0,0,0.327,2.295,0.218,155,1
0.68,0,0,4.08,0.68,0,2.72,0,2.04,0,0,0,0,0,0,0,0,0,0.11,112,1
0,0.75,0,0.75,0.5,0,2.02,0,1.51,0,0,0,0,0,0.5,0,0.078,0.432,0.432,247,1
0.66,0.66,0,0.49,0.16,0,2.47,0.49,1.48,0.16,0,0.33,0,0,0,0,0,0.076,0.101,264,1
0.84,0,0,0,1.69,10.16,0.84,0,2.54,0.84,0,0,0,0,0,0,0,1.113,0.278,519,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189,0.189,0.189,81,1
0.46,0.31,0,0.15,0,0.23,3.16,0,1.36,0.46,0,0,0,0,0,0,0.078,0.381,0.496,2424,1
0,0,0,0,0,0,1.63,0,0.81,0,0,0,0,0,0,0,0,0.294,0.147,63,1
0.48,0.48,0,0.48,0,0.48,1.46,0,0.97,0,0,0,0,0,0,0,0.08,0.963,0,186,1
0,0.39,0,1.17,0,0.39,2.73,0,1.17,0,0,0,0,0,0,0,0.062,0.869,0.186,256,1
1.76,0.63,0,0.88,0.12,0.25,2.9,0.25,1.38,0.12,0,0,0,0,0,0,0.379,0,0.119,507,1
0.68,0.34,0,0.34,0,0.34,1.72,0,1.03,0,0,0,0,0,0,0,0.055,0.718,0,264,1
0,0,1.16,0,0,0,3.48,0,2.32,2.32,0,0,0,0,0,0,0,0,0,131,1
1.31,0.26,0,2.9,0.79,0,3.16,0,0.79,0,0,0,0,0,0,0,0.138,0.046,0,135,1
0.37,1.11,0,0.37,0,3.34,0.74,0,1.48,0.37,0,0,0,0,0,0,0.292,0.878,0.175,425,1
0.81,0.61,0,0,0,0,2.86,0,1.02,0.2,0,0,0,0,0,0,0.095,0.158,0.063,156,1
0.22,0.22,0,1.77,0.44,0.44,3.32,0,3.32,0.44,0,0,0,0,0.44,0,0,0.588,0.156,1734,1
0,0,0,0,0,0,6.55,0,1.63,0,0,0,0,0,0,0,0,0,0,13,1
0.91,0.91,0,0.45,0,0.45,1.83,0,5.04,0,0,0,0,0,0,0,0.245,1.633,0.245,773,1
0,0.74,0.21,0.21,0.1,0,0.63,0,0.31,0,0,0,0,0,0,0,0.101,0.05,0.609,1609,1
0.28,0.43,0,0.04,0.04,0.23,2.93,0,1.36,0.31,0,0,0,0,0,0,0.064,0.311,0.734,3016,1
0,0,0,0.67,0.67,0,0.67,0,0.67,0,0,0,0,0,0,0,0.114,0.228,0.228,168,1
0.16,0.56,0,0.32,0.04,0.72,3.08,0.16,1.32,0.6,0,0,0,0,0.04,0,0.052,0.413,0.164,1643,1
0,0,0,0,0,1.28,3.84,0,3.84,0,0,0,0,0,0,0,0,0.23,0.23,72,1
0.29,0,0,0.29,0,0.58,2.04,1.16,1.46,0,0,0,0,0,0,0,0,0.42,0.046,234,1
0,0,0,0.41,0.82,0,2.46,0,1.23,0,0,0,0,0,0,0,0.171,0.513,0.114,189,1
0,0.6,0,0.6,0.6,0,1.81,0,1.21,0.6,0,0,0,0,0,0,0.412,0.619,0.103,259,1
0.29,0,0,0,0.29,1.16,2.33,0,1.16,0,0,0,0,0,0,0,0.132,0.044,0,145,1
0.19,0.98,0,0.78,0.49,0.09,1.28,0.19,0.68,0.09,0,0,0,0,0,0,0.102,0.393,0.145,1415,1
0.49,0.59,0,0.39,0,0,3.75,0.09,1.08,0.09,0,0,0,0,0,0,0.037,5.848,1.313,757,1
0,0.09,0,0.39,0.09,0.87,1.66,4.1,1.66,0.19,0,0,0,0,0,0,0.14,0.326,0.155,1458,1
0.2,1.01,0,0.8,0.5,0.1,1.31,0.2,0.7,0.1,0,0,0,0,0,0,0.107,0.474,0.152,1351,1
0,0,0,0,0,0,4.16,0,4.68,0,0,0,0,0,0,0,0.073,0.367,0.073,103,1
0,0,0,2.63,0,1.31,1.31,0,2.63,0,0,0,0,0,0,0,0,0,0,106,1
0.55,0.55,0,1.11,2.23,0,3.35,0,1.11,0,0,0,0,0,0,0,0.159,0.479,0,385,1
0.17,0.52,0,0,0,0.32,3.47,0.29,1.32,0.84,0,0,0,0,0,0,0.058,0.639,0.165,3498,1
0,0,0,0,1.21,1.21,4.87,0,0,0,0,0,0,0,0,0,0,0,0,57,1
0,0.38,0,0.12,0,0.38,2.92,0,2.92,0.38,0,0,0,0,0,0,0.022,0.661,0.088,325,1
0,0.46,0,0.46,0,0.46,2.8,0,0.93,0,0,0,0,0,0,0,0.082,0.663,0,120,1
0.54,0.54,0,2.19,1.09,0.54,3.84,0,1.64,0,0,0,0,0,0,0,0.241,1.045,0.321,212,1
0,1.06,0,0,1.06,0,2.12,0,0,0,0,0,0,0,0,0,0,0,0,108,1
0,0,0,0,0,1.28,3.84,0,3.84,0,0,0,0,0,0,0,0,0.23,0.23,72,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213,0.426,0.213,69,1
0,0.99,0,0,0,4.97,3.48,0,1.99,0,0,0,0,0,0,0,0.34,0.17,0,94,1
0.26,0.79,0,0.26,0.08,0.88,1.86,0.26,1.24,0.35,0,0.08,0,0,0,0,0.226,0.353,0.254,968,1
0,1.83,0.91,0,0.45,2.75,1.83,0,0.91,0,0,0,0,0,0,0,0,2.077,0,621,1
0,0.58,0.58,0.58,0,0,4.11,0,0.58,0,0,0,0,0,0,0,0.098,0.197,0,297,1
0,0,0,0.93,1.86,0,8.41,0,1.86,0.93,0,0,0,0,0,0,0.164,2.306,0.164,133,1
0.68,0.68,0,0.68,2.73,0,4.1,0,2.73,0.68,0,0,0,0.68,0,0,0,1.244,0,89,1
0,0,0,6.25,3.12,3.12,6.25,0,0,0,0,0,0,0,0,0,0,0,0,66,1
0,0,0,0,1.63,0.54,4.91,0,2.18,0,0,0,0,0,0,0,0,0,0.171,70,1
0.56,0.28,0,0,0.56,1.41,1.97,0,1.12,0,0,0,0,0,0,0,0.114,0.153,0,555,1
0.31,0.47,0,0.07,0.05,0.26,3.22,0,1.47,0.34,0,0,0,0,0,0,0.068,0.331,0.79,3043,1
0.3,0.4,0,0.1,0,0,1.55,0.3,0.75,0.2,0,0,0,0,0,0,0.036,0.054,0.118,583,1
0,0.47,0,0.95,0,0.95,1.42,0,0.47,0,0,0,0,0,0,0,0.133,0.401,0.267,256,1
0.2,0.52,0,0.31,0.2,0,2.08,0.2,1.25,0.2,0,0,0,0,0,0,0.143,0.334,0.175,1287,1
0,0.27,0,0.36,0,0,2,0,3.27,0.09,0,0,0,0,0,0,0.047,0.252,0.031,542,1
0,0.88,0,0.44,0,0,1.76,0,2.2,0,0,0,0,0,0,0,0,0.444,0.37,142,1
0,0,0,0.45,0.45,0,0.9,0,0.45,0,0,0,0,0,0,0,0,0.203,0,477,1
0,0.56,0,0,0,0.18,0.94,0,0,0,0,0,0,0,0,0,0.14,0.07,0.07,191,1
0.04,0.04,0,0.14,0,0.04,1.6,0.04,0.79,0.47,0,0,0,0,0,0,0.053,0.356,0.09,9163,1
0,0,0,1.03,1.03,2.06,3.09,0,1.03,0,0,0,0,0,0,0,0,0,0,84,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,1
0,0,0,2.48,0,0,2.48,0,3.72,0,0,0,0,0,0,0,0,0.179,0,174,1
0,0.85,0,0.42,0,0.42,2.14,0,1.28,0,0,0,0,0,0,0,0.159,1.117,0,117,1
0,1.33,0,1.78,0,0,4.46,0.89,0.89,0,0,0,0,0,0,0,0.078,0,0,37,1
0,0.71,0,0.23,0,0.23,3.81,0.23,1.19,0,0,0,0,0,0,0,0.111,1.045,0.037,543,1
0.82,0.32,0,1.14,0,0.16,1.47,0,1.47,0.32,0,0,0,0,0,0,0,0,0.29,158,1
0.72,0,0,2.89,0,0,2.17,0,1.44,0,0,0,0,0,0,0,0,0,0,40,1
0,0,0,0.27,0,0,0.27,0,0.27,0,0,0,0,0,0,0,0,0,0.185,607,1
0.02,0.15,0,0.25,0,0.05,0.05,0,0.02,0.02,0,0,0,0.3,0.02,0,0.022,0,0.022,965,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26,44,1
0.26,0.78,0,0.26,0.08,0.86,1.82,0.17,1.3,0.34,0,0.08,0,0,0,0,0.234,0.358,0.261,979,1
0.5,0.5,0,0,0,0,3,0,2.75,0.25,0,0,0,0,0,0,0.181,0.407,0.997,270,1
0.28,0.84,0,0.14,0,0.14,4.34,0.14,2.1,0.28,0,0,0,0,0,0,0.025,0.381,0.05,216,1
0.19,0,0,1.55,0.77,0.19,0.77,0,0.38,0,0,0,0,0,0,0,0.061,0.185,0.216,113,1
0,0,0,0,0,0,0,0,6.66,0,0,0,0,0,0,0,0,0.396,0,26,1
0.4,0.4,0,0,0,0,2.66,0.2,2.04,0.61,0,0,0,0,0,0,0.059,0.298,0.149,909,1
0,0,0,0.97,0.97,0.97,0,0,0.97,0,0,0,0,0.97,0,0,0.167,0,0.167,77,1
0,0,0,0,0.74,0.74,4.47,0,0.74,0,0,0,0,0,0,0,0,0.355,0.118,44,1
0,0,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0.126,0,0,106,1
0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,4.733,0,24,1
0.11,0.35,0,1.18,0.23,2.13,1.9,0.35,0.35,0.11,0,0,0,0,0.11,0,0.057,0.42,0.191,1509,1
0,0,0,0,0.9,0,1.81,0,2.72,0.9,0,0,0,0,0,0,0,0.564,0,62,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163,0.163,0.326,78,1
0,0.08,0,0.43,0.08,0,1.2,0,3.14,0.08,0,0,0,0,0,0,0.085,0.092,0.014,1140,1
0.08,0.76,0,0.85,0.25,0.25,1.61,0.17,0.42,0.08,0,0,0,0,0.08,0,0.063,0.394,0.114,1410,1
0,0,0,4.25,0.7,2.83,4.96,0,1.41,0,0,0,0,0,0,0,0,0.38,0,30,1
0,0,0,1.24,0.62,0,3.72,0,1.24,0.62,0,0,0,1.24,0,0,0,0.107,0.322,73,1
0,0,0,0.52,0,0.52,0,0,0,0,0,0.52,0,0,0,0,0.077,0.077,0,75,1
0,0.67,0,0.33,0.33,0,2.02,1.68,3.87,0.33,0,0,0,0,0.16,0,0.218,1.118,0.054,621,1
0.16,0.5,0,0.33,0,0,2.37,0,0.5,0.33,0,0,0,0,0,0,0.143,0.458,0.143,781,1
0.39,0.59,0,0,0.19,0.98,2.56,0.39,1.38,1.38,0,0,0,0,0,0,0.231,0.745,0.308,632,1
0,0,0,0,0,0,3.52,0,0,0,0,0,0,0,0,0,0,0.924,0,59,1
0,0.33,0,0.99,0.33,0.33,1.98,0,3.3,0.33,0,0,0,0,0,0,0.107,0,0.161,202,1
0,0,0,0,1.47,0,0,1.47,2.94,0,0,0,0,1.47,0,0,0.147,0.294,0.147,286,1
0,0.32,0,1.13,0,0.24,4.6,0,2.01,0.32,0,0,0,0,0,0,0.121,0.337,0.054,606,1
0,0,0,0,0,0.59,1.18,0,0,0,0,0,0,0,0,0,0.177,0.443,0.088,83,1
0.26,0.93,0,0,0,0,2.4,0.53,1.06,0.93,0,0,0,0,0,0,0,0.593,0.217,1112,1
0,0,0,0.89,0,0.44,4.46,0,1.78,0.44,0,0,0,0,0,0,0,1.083,0.144,153,1
1.31,0.56,0,0,0,0,2.44,0,0.93,0.18,0,0,0,0,0,0,0.08,0.268,0.107,251,1
0,0,0,0.93,0,0,2.8,0,2.8,0,0,0,0,0,0,0,0,0,0,166,1
0,0,0,0.87,0,0,0.87,0,0.87,0.43,0,0,0,0,0,0,0,0.874,0,179,1
0.64,0.64,0,0.35,0.57,0.14,1.5,0,1.14,0.21,0,0,0,0,0.07,0,0.08,0.309,0.103,1295,1
0,0,0,0,0,0.62,1.25,3.12,3.12,0,0,0,0,0,0,0,0.075,1.285,0.075,363,1
0.08,0.76,0,0.85,0.25,0.25,1.62,0.17,0.42,0.08,0,0,0,0,0.08,0,0.063,0.42,0.114,1402,1
0,0,0,0,0,0,0.91,0,2.75,0,0,0,0,0,0,0,0.143,0.572,0,87,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057,0,0,99,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.785,0,78,1
0,0,0,0,1.04,0,3.66,0,2.09,0,0,0,0,0,0,0,0.248,0.621,0.062,160,1
0.12,0.77,0,0.19,0.38,0,1.67,0.06,0.7,0,0,0,0,0,0,0,0.03,0.244,0.071,750,1
0,0.32,0,0.24,0,0,4.67,0,0.65,0.32,0,0,0,0,0.08,0.32,0.045,0.36,0.03,196,1
1.63,0.81,0,0,1.63,0.81,4.09,0,0,0,0,0,0,0,0,0,0,1.212,0,191,1
0.45,0.45,0,0.45,0,0.45,1.36,0,1.36,0,0,0,0,0,0,0,0,1.501,0,200,1
0.57,0,0,0.57,0.57,0,4.57,0,1.14,0,0,0,0,0,0,0,0,0.072,0.289,293,1
0,0,0,0,0,0,6.66,0,0,6.66,0,0,0,0,0,0,0,0.537,0,25,1
0,0,0,0,0,0,2.56,0,0.85,0,0,0,0,0,0,0,0.144,0,0,28,1
0.89,0,0,0.89,0,0.89,6.25,2.67,1.78,0,0,0,0,0,0.89,0,0,1.129,0.483,42,1
0,2.43,0,0,0,2.43,2.43,0,2.43,0,0,0,0,0,0,0,0,0.896,0,72,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1.34,0,0,0.511,0.511,0,217,1
0,0,0,0,0,0.6,0,0,0,0.6,0,0,0,0,0,0,0.102,0.102,0.72,185,1
0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0.611,1.529,0,66,1
0,0.38,0,1.15,0,0.38,2.69,0,2.3,0.38,0,0,0,0,0,0,0.122,0.061,0.061,158,1
0.42,0.75,0,0,0,0.67,2.52,0,0.92,0.5,0,0,0,0,0.08,0,0.029,0.523,0.378,897,1
0,0,0,0,1.33,0,1.33,0,5.33,0,0,0,0,0,0,0,0,0.213,1.492,233,1
0.47,0.47,0,1.41,0.47,0.94,1.88,0,0.94,0,0,0,0,0,0,0,0,0.224,0,54,1
0,0.6,0,0,0,0.3,2.7,0,1.2,0.6,0,0,0,0,0,0,0.094,0.189,0.141,201,1
1.16,0.38,0,0,1.16,1.93,2.32,0,1.16,0,0,0,0,0.38,0,0,0,0.198,0,556,1
0,0.64,0,1.93,0,1.29,1.93,0,2.58,0,0,0,0,0,0,0,0,0.462,0.37,122,1
0.54,0.54,0,1.08,2.16,0,3.24,0,1.08,0,0,0,0,0,0,0,0.162,0.488,0,379,1
0,0,0,0,0,0,4.08,0,1.02,0,0,0,0,0,0,0,0,0.968,0,85,1
0.38,0.77,0,0,0,0.19,2.12,1.15,1.15,0.77,0,0,0,0,0,0,0.027,0.438,0.191,921,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185,0,0,241,1
0,0.32,0,0.64,0.32,0.32,2.27,0,3.24,0.32,0,0,0,0,0,0,0.104,0,0.157,139,1
0,0.48,0,1.45,0,0.64,0.8,0,0.48,0,0,0,0,0,0,0,0.198,0.594,0,557,1
0,0,0,0.63,0.31,0.31,3.18,0,0.31,0,0,0,0,0,0,0,0.135,0.135,0,191,1
0,0.64,0,0,0,0.64,2.59,0,0,0,0,0,0,0.64,0,0,0.189,0.662,0,292,1
0,0.55,0,1.11,0.18,0,3.15,0,0.92,0,0,0,0,0,0,0,0.182,0.455,0,70,1
0,0.99,0,0.99,0.99,0.49,4.45,0,0.99,0,0,0,0,0,0,0,0,1.118,0.239,183,1
0,1.31,0,0,0,0,1.31,0,5.26,1.31,0,0,0,0,0,0,0,0,0.21,54,1
0,0,0,0.69,0,0,1.84,0,0.69,0,0,0,0,0,0.92,0,0.037,0.188,0.112,354,1
0,0,0,0.8,0.4,0.4,4,0,0.8,1.2,0,0,0,0,0,0,0,0.105,0.052,129,1
0,0.28,0,0.16,0,0,0.14,0,0.02,0.04,0,0,0.07,0,0,0,0.116,0.034,0,9090,1
0,0,0,0,0,1.66,3.33,0,1.66,0,0,0,0,0,0,0,0,0.986,0,80,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.578,0,0,19,1
0,0,0,1.21,0,1.82,4.26,0,0,0,0,0,0,0,0,0,0.29,0.193,0,67,1
0,0.48,0,0.96,0,0.96,1.44,0,0.48,0,0,0,0,0,0,0,0.133,0.468,0.267,242,1
