@relation 'spambase-weka.filters.unsupervised.attribute.Remove-V-R2,5,7,10,16,20,24,26,30-31,34-36,40,42,45,51-53,56,58'

@attribute Word_freq_address numeric
@attribute Word_freq_our numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_mail numeric
@attribute Word_freq_free numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_money numeric
@attribute Word_freq_hpl numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_telnet numeric
@attribute Word_freq_415 numeric
@attribute Word_freq_85 numeric
@attribute Word_freq_technology numeric
@attribute Word_freq_direct numeric
@attribute Word_freq_meeting numeric
@attribute Word_freq_re numeric
@attribute Char_freq3 numeric
@attribute Char_freq4 numeric
@attribute Char_freq5 numeric
@attribute Capital_run_length_longest numeric
@attribute Spam {1,0}

@data
0.04,0.04,0,0.08,0.16,0,0,0.41,0.08,0.12,0,0.04,0,0,0,0.08,0.012,0.031,0.056,23,0
0,0,0,0.39,0,0,0,0.39,0.78,0.39,0.39,0.39,1.56,0.39,0.39,0.39,0,0.125,0,13,0
0,0.6,0,0,0,0,0,0,0,0.48,0,0.36,0,0,1.33,0.12,0,0.033,0.016,65,0
0,0,0,0,0,0,0,2.77,2.77,2.77,2.77,2.77,2.77,2.77,0,0,0,0,0,11,0
0.04,0.08,0,0.11,0.13,0,0,0,0,0,0,0,0.22,0,0.04,0,0,0.003,0.003,79,0
0,0,0,1.19,0,0,0,1.19,0,0,0,0,1.19,0,0,0,0,0,0,11,0
0,0.49,0,0,0,0,0,0,0.49,0,0,0,0.65,0,0,0.16,0,0,0,6,0
0,0.31,0,0,0,0,0,0,0.63,0,0,0.31,0,0,0,0,0,0,0,11,0
0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281,0,5,0
0,0,0,0,1.96,0,0,0,0,0,0,0,0,0,3.92,3.92,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0.523,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,1.63,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,1,0
0.09,0.04,0.04,0.58,0.13,0,0,0.54,0.18,0.18,0,0.18,0.04,0,0,0.13,0,0.027,0.006,29,0
0.26,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037,8,0
0,1.58,0,0,0,0,0,1.58,0,0.79,0,0.79,0,0,0,0,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0
0,0,0,1.56,0,0,0,1.56,0,0,0,0,1.56,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0.87,0,0,0,0.87,0,0,0,0,0.87,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.735,0,10,0
0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,2,0
0.56,0.56,0,0,0,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0.65,0,0.65,0,0,0,0,0,9,0
0,0.82,0,0.82,0,0,0,0,0.82,0,0,0,0,0,0.82,1.65,0.15,0,0,5,0
0,0,0,0,0,0,0,3.22,0,0,0,2.15,0,0,2.15,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84,0,0,0,12,0
0,0.88,0,0,0,0,0,1.76,0,0,0,0,0.88,0,0.88,0,0,0,0,6,0
0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.37,0,0,0.054,4,0
0,0.58,0,0,0,0,0,0.66,0.99,0,0,0,0.08,0,0.24,0.08,0,0,0,60,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0.31,0,0,0.31,1.24,0,0,0,0,0,0,11,0
0,5.55,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,3,0
0,0.25,0,0.25,0,0,0,1.02,0.51,0,0,0.25,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,2.85,0,0,2.85,0,0,0.436,0,13,0
0,0,0,0.85,1.28,0,0,1.28,0.42,0.42,0.42,0.42,0.85,0.42,0,0.42,0.073,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,1.72,1.72,1.72,1.72,1.72,1.72,1.72,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0.77,0,0,0,0,0,0,0.77,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,5.4,0,0,0,0,0,0,5.4,0,0,0,0,3,0
0,0,0,1.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111,0,7,0
0,0.4,0,0,0,0,0,3.26,0.4,0,0,0,0,0,0,0,0,0.068,0,21,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38,0,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.406,0,17,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,2.04,2.04,2.04,2.04,2.04,2.04,2.04,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0.86,0.86,0,0,0.86,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
0,0,0,0,0,0,0,1.13,1.13,1.13,0,1.13,1.13,0,0,0,0,0.136,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0.107,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0.053,32,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.176,0,0,8,0
0,0.05,0,0.1,0.25,0,0,0.35,0.25,0.2,0,0.2,0.05,0.05,0,0.15,0,0.022,0.058,23,0
0.33,0.33,0,0,0,0,0,0.33,0,0,0,0.33,0,0,0,0,0,0,0,15,0
0,0,0,5.12,0,0,0,0,0,0,0,0.16,0,0,0.16,0,0.023,0,0,10,0
0,0,0,0,0,0,0,0.35,0.35,0,0,0.35,0,0,0,0,0,0,0,11,0
0,0.05,0,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0.016,46,0
0,0,0,0,0,0.09,0,0,0.27,0,0,0,0.37,0,0,0,0,0,0,27,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.31,0,0,0,0,0,0.95,0,0,0,0,0.31,0,0,0,0,0.048,0,14,0
0,0,0,0,0,0,0,0.5,1,0,0,0.5,0.5,0,0,0,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0.14,1,0.14,3,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0.27,0,0.55,0,0,0,4.15,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.55,0.137,0,0,57,0
0,0,0,0.45,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,2.56,0,0,0,0,0,0,0,2.56,0,0,0,4,0
0.08,0.48,0,0,0,0,0,0,0,0.16,0,0.08,0,0.08,0.89,0.08,0,0.057,0.022,65,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85,0,0,0,1,0
0,0,0,0,0,0,0,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0,1.73,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,4,0
0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181,0,7,0
0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028,0.084,62,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,1.6,0.128,0,0,12,0
0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0.047,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0,1.2,0,0,0,11,0
0,0.63,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0.31,0,0,0,7,0
0,0.24,0,0.49,0,0,0,0,0,0.49,0,0.74,0,0,0,0,0,0,0.027,157,0
0.06,0.13,0,0.27,0.27,0.13,0.06,0.48,0.06,0.27,0,0.13,0,0,0,0.06,0,0.029,0.048,23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,2,0,0,0,2,4,2,2,2,2,2,0,0,0,0,0,11,0
0,0,0,0,0,0,0,1.17,0,0,4.7,0,0,0,0,2.35,0,0,0,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.11,0.11,0,0,0,0,0,0,0.22,0,0,0.11,0.44,0,0,0,0,0,0.031,12,0
0,0,0,0,0,0,0,4.16,4.16,4.16,4.16,4.16,4.16,4.16,0,0,0,0,0,11,0
0,1.21,0,0,0,0,0,0,0,0,0,0,0,0,2.43,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0,0,0,33,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.13,0,0.06,0.05,0.03,0,0,0.01,0,0,0,0.1,0.05,0.03,0,0.002,0.002,0.007,36,0
0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0
0,0,0,0,0,0,0,0,0,0,0,0.46,0,0,0,0,0,0,0,10,0
0.04,0.09,0,0.04,0.13,0,0,0.32,0.18,0.18,0,0.23,0,0.04,0.18,0,0,0.047,0.061,20,0
0,0,0,2.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0
0.16,0.16,0,0,0,0,0,1.13,0,0,0,0,0,0,0,0,0.131,0,0,20,0
0,0,0,0.39,0,0,0,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0,1.19,0.062,0,0,13,0
0,0,0,2.63,0,0,0,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0,0.87,0,0.139,0,12,0
0,0,0,0,0,0,0,6.38,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,3.5,0,0,0,1.75,0,0,0,0,0,0,0,11,0
0.19,0.19,0,0.59,0,0,0,0.19,0,0.59,0.19,0.59,0,0,0,0,0.018,0.018,0,47,0
0,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0.22,0.45,0.22,1.82,0.68,0.45,0,0,0,0,0,0,0,0,0,0,0,0.135,0.067,27,0
0,0,0,0,2.22,2.22,0,0,0,0,0,0,0,0,0,0,0.374,0,0,8,0
0,1.16,0,0,0,0,0,0,0,0,0,0,0,0,1.16,0,0,0.184,0,11,0
0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0.62,0,0,0,0.62,0,0,0,0.31,0,0,0,0,0.122,0,0.214,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0.039,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0
0,0.49,0,0.49,0,0,0,0.98,0,0,0,0,0.49,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,6.38,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0.47,0,0,0,0,0,0.95,1.42,0,0,0,0.47,0,0,0,0,0,0,5,0
0,0.33,0,0,0,0,0,1,0.33,0.33,0.33,0.33,0.33,0.33,0,0.33,0.059,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0.09,0,0,0.57,0.09,0.09,0.09,0.28,0.09,0.19,0.28,0.28,0.013,0,0,34,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0.22,0.22,0,0.45,0,0,0,0,0,0.22,0,0.22,0,0,0,0,0,0,0,152,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84,0.126,0,0,12,0
0,0.38,0,0,0,0,0,0.38,0,0,0,0,0.38,0,0,0,0,0,0,5,0
0,0,0,0.67,0,0,0,1.34,0.67,0.67,0.67,0.67,0.67,0.67,0,1.34,0,0,0,17,0
0,0,0,0,0,0,0,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0,0.76,0,0.339,0,12,0
0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0.273,0,29,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.943,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16,0,0.578,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0,0.259,0,12,0
0,0,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,47,0
0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0,0.045,0,16,0
0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214,0,51,0
0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0
2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.709,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108,0.432,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.757,0,4,0
0,0,0,0,0,0,1.69,0,0,0,0,0,0,0,1.69,1.69,0,0,0,2,0
0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,1,0
0.44,0.44,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074,0,43,0
0,0,0,0.69,0,0,0,3.49,0.69,0,0,0.69,1.39,0,0,0,0,0,0.093,12,0
0,0,0,0.16,0.16,0,0,0.16,0.16,0,0,0,0,0.16,0,0,0,0.079,0,36,0
0,3.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,1,0
1.25,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0,0,0,0.109,0.054,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377,0,1,0
0,0,0,0,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0.766,0,1,0
0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0.302,0,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58,0,0,0,1,0
0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78,1.78,0,1.194,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.656,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,5,0
0,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,1.01,0,0.475,0,15,0
0,0,0,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0
0,0,0,0.29,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0.471,0,70,0
0,0,0,0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0.168,0.168,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0.99,0.058,0.116,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12,0,0,0,1,0
0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,5,0
0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
