@relation 'spambase-weka.filters.unsupervised.attribute.Remove-V-R4,7,10,16-18,23-25,32,34,37,39,41,45,50,53,56,58'

@attribute Word_freq_3d numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_mail numeric
@attribute Word_freq_free numeric
@attribute Word_freq_business numeric
@attribute Word_freq_email numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_money numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_857 numeric
@attribute Word_freq_415 numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_pm numeric
@attribute Word_freq_cs numeric
@attribute Word_freq_re numeric
@attribute Char_freq2 numeric
@attribute Char_freq5 numeric
@attribute Capital_run_length_longest numeric
@attribute Spam {1,0}

@data
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.769,0,7,0
0,0,0,0,0,1.36,0,0,0,0,0,0,0,0,1.36,0.21,0,7,0
0,0,0,0,0.37,0,0,0,2.26,0,0,0.37,0,0,0,0.387,0.331,14,0
0,0,0,0,0,0,0,0,0.59,0.59,0.59,0.59,0,0,0.59,0.312,0,22,0
0,0,1.28,0,0,0,0,0,0.64,0.64,0.64,1.28,0.64,0,0.64,0.418,0,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0.7,0.7,0,0,0,1.4,0.1,0,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.52,0.793,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0.14,0,0,0,0,0,0,1.13,0,0,0,0,0,0,0.16,0,80,0
0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,15,0
0,0,0,0,0,0,0,0,16.66,0,0,0,0,0,8.33,0,0,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039,0,77,0
0,0,0,0,0,0,0,0,2.56,1.28,1.28,0,0,0,0,0.632,0,11,0
0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0.11,0,3,0
0,0,0.17,0,0,0,0,0,0.52,0.17,0.17,0.17,0,0,0.17,0.086,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,1.69,0,0,0,1.69,0,1.69,0.315,0.63,12,0
0,0,0,0,0,0,2.12,0,0,0,0,0,0,0,0,1.239,0,5,0
0,0,0,0,1.89,0,0,0,0.37,0,0,0,0,0,0.56,0.244,0,10,0
0,0,0,0,0,0.22,0,0,0.22,0,0,0,0,0,0,0.154,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.709,0,9,0
0,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0.067,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.719,0,1,0
0,0,0,0,0,0.02,0,0,0.46,0,0,0.41,0.13,0,0,0.158,0.007,52,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,1.94,1.94,1.94,1.94,0.147,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,1.23,0,0.61,0,0,0,0,0,0,0,0,0,0.226,0,3,0
0,0,0.45,0,0,0,0,0,0.67,0,0,0,0,0,0,0,0.024,157,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0.11,0,8,0
0,0,0.58,0.58,0,0,0,0,0,0,0,0,0,0,0,0.195,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,76,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0.2,0,0,0,2.54,0,0,0.06,0,0,0.06,0.085,0,22,0
0,0,1.17,0,0,3.52,0,0,3.52,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38,0,0,9,0
0,0,1.96,0,0,1.96,0,0,0,0,0,0,0,0,0,0.373,0,11,0
0,0,1.96,0,0,1.96,0,0,0,0,0,0,0,0,0,0.373,0,11,0
0,0,0.17,0.17,0,0,0,0,0.34,0,0,0.34,0,0,0,0.248,0,48,0
0,0,0,0.57,0,0,0,0,2.31,0,0,0.57,0,0,0,0.163,0,12,0
0,0,0,0,0.18,0.28,0.09,0,0,0,0,0.28,0,0,0.37,0.084,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.934,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,1.66,1.66,0,0,1.66,0,0,0,0.29,0,7,0
0,0,0,0,0,0,0,0,2.97,0,0,0,0,0,0,0.51,0,10,0
0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0.458,0,15,0
0,0,0,0.19,0,0.19,0,0,0.38,0,0,0.38,0.19,0,0,0.111,0.044,21,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0.143,0,18,0
0,0,0,0.9,0,0,0,0,2.7,0.9,0.9,0,0,0,0,0.449,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.263,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0.58,0,0,0,0.87,0,0,0,0,0,0,0.113,0.037,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286,0,9,0
0,0,0,0,0.27,0,0,0,0.83,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0.42,0,0,0,2.57,0,0,0.28,0,0,0,0.242,0.04,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.862,0,1,0
0,0,0.66,0,0,0,0,0,0,0,0,1.32,0,1.98,0.66,0.11,0,19,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0.83,0,0,0.41,0,0,0,0.158,0,13,0
0,0,0,0,0,0.25,0,0,0.5,0,0,0,0,0,0,0.073,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94,0,0,3,0
0,0,0,0,0,0,0,0,1.57,0,0,0.31,0.31,0,0.62,0.109,0.054,13,0
0,0,0,0.1,0.1,0,0.1,0,3.14,0,0,0.31,0,0,0,0.142,0.063,26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12,0,0,3,0
0,0,0,0,0,0,0,0,0.73,0,0,0,0,0,0,0,0.223,6,0
0,0,0,2.94,0,0,0,0,0,0,0,0,2.94,0,0,0,0,3,0
0,0,0,0,0,1.83,0,0,0,0,0,0,0,0,0.91,0.175,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0
0,0,0,0,0,0,0,0,1.35,0.33,0.33,0.33,0.33,0,1.35,0.175,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.071,0,3,0
0,0,0,0,0,0.06,0,0,0.75,0,0,0.47,0,0,0,0.183,0.019,36,0
0,0,0.72,0,0,0,0,0,2.18,0,0,0.72,0.72,0,0.72,0.467,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228,0,1,0
0,0,0.08,0,0.06,0.15,0.02,0,0,0,0,0.82,0.04,0.02,0,0.213,0.039,54,0
0,0,0.74,0,0.37,0,0,0,0,0,0,1.11,0,0,0,0.245,0,64,0
0,0,4.7,1.17,0,0,0,0,0,0,0,0,0,0,1.17,0.192,0,1,0
0,0,0,0,0,0,0,0,1.28,0,0,1.6,0,2.56,0,0.671,0,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16,0.393,0,2,0
0,0,0,0,0,0.44,0,0,0.44,0,0,0,0,0,0,0.119,0,15,0
0,0,0,0,0,3.44,0,0,0,0,0,0,0,0,1.72,0,0,4,0
0,0,0,0,0,0,0,0,4.87,0,0,0,0,0,0,0.365,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0.51,0,0,0,0,0,0.51,0,0,0,0,0,11,0
0,0,0,0,0,1.69,0,0,0,0,0,0,0,0.84,0,0,0,4,0
0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0.45,0.155,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.44,1.44,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.493,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,2.85,0,0,2.85,0.473,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0.86,0.28,0,0.86,0,0,16,0
0,0,0,0,0,0,0,0,0,0,0,1.21,0,0,1.21,0.212,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.58,0.79,0,0,2,0
0,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0.82,0.023,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0.65,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0.9,0,0,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08,0,0,5,0
0,0,0,0.07,0,0.07,0,0,0,0,0,0,0,0,0.15,0.123,0,9,0
0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0
0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,47,0
0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,0,0.857,47,0
0,0,0,0,0,0,0,1.83,0,0,0,0,0,0,0.91,0,0,47,0
0,0,0,0.39,0,0.39,0.39,0.39,0,0,0,0,0,0,0,0.065,0.065,55,0
0,0,0,1.31,0,1.31,0,1.31,0,0,0,0,0,0,0,0,0,55,0
0,0,0,0.52,0,0.52,0,0,0,0,0,0,0,0,0,0.087,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253,0,9,0
0,0,2.27,0,0,0,0,0,0,0,0,0,2.27,0,2.27,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0,0,0,4,0
0,0,0,0,0,0,0,0.46,0,0,0,0,0,0,0.46,0.094,0,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121,0,1,0
0,0,0,0,0,0.76,0,0,0,0,0,0,0,0,0,0.133,0,1,0
0,0,0,0,0,0,0,9.75,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,3,0
0,0,0,0,0.24,0,0.48,0,0,0,0,0,0,0,0,0.447,0.285,19,0
0,0,0.11,0.11,0.11,0,0,0,0,0,0,0.11,0,0,0.33,0.136,0,63,0
0,0,2.43,0,0,0,0,0,0,0,0,0,0,0,0,0.271,0,71,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156,0,2,0
0,0.68,0.34,0.34,0,1.36,0,0,0,0,0,0,0,0,0,0,0.048,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.03,0,0.03,0.03,0,0,0.03,0,0,0,0,0,0.22,0.05,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0.27,0.294,0,17,0
0,0,4.32,0,0,0,0,0,0,0,0,0,0,0,0,0.695,0,107,0
0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0.058,0,8,0
0,0,0,0,0,0.58,0,0,0,0,0,0,0.58,0,0,0.282,0,16,0
0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0.484,0,27,0
0,0,0,0.12,0,0,0,0,0,0,0,0,0,0.25,0.25,0.093,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0.53,0.046,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
0,0,0,0,0,0.39,0,0,0.19,0,0,0.39,0,0,0.19,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.04,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11,0.066,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.055,0,4,0
0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0.05,0.05,0,0.1,0,0,0,0,0,0,0,0.1,0.017,0.008,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
