@relation spambase

@attribute Word_freq_our numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_mail numeric
@attribute Word_freq_free numeric
@attribute Word_freq_your numeric
@attribute Word_freq_font numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_857 numeric
@attribute Word_freq_data numeric
@attribute Word_freq_85 numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_project numeric
@attribute Word_freq_re numeric
@attribute Char_freq2 numeric
@attribute Char_freq3 numeric
@attribute Capital_run_length_total numeric
@attribute Spam {1,0}

@data
0,1.69,0.84,10.16,2.54,0,0,0,0,0,0,0,0,0,0,0,519,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,0.422,0,61,1
0.24,0.12,0.36,0.12,0.6,0,0,0,0,0,0,0,0,0,0.018,0,1234,1
0,0,0,0,1.74,0,0,0,0,0,0,0,0,0,0.43,0,361,1
0.47,0,2.86,0.11,1.66,0,0,0,0,0,0,0,0,0.11,0.127,0,1514,1
0,0,0.61,0,1.02,0,0,0,0,0,0,0,0,0,0.095,0,156,1
0.35,0,0,0.35,1.06,0,0,0,0,0,0,0,0,0,0.058,0,260,1
0.2,0.2,0.8,0,1,0,0,0,0,0,0,0,0,0,0.175,0,1214,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,0.443,0,61,1
0.29,0.29,0,0.87,2.9,0,0,0,0,0,0,0,0,0,0.046,0,274,1
0.25,0.25,0,0.25,0.51,0,0,0,0,0,0,0,0,0,0,0.132,153,1
0.94,0.94,0,0,0.94,0,0,0,0,0,0.47,0,0,0.47,0.073,0,219,1
0,0.06,1.12,0.26,0.66,0,0,0,0,0,0,0,0,0,0.084,0,898,1
0,0.67,0,0,1.35,0,0,0,0,0,0,0,0,0,0.095,0,189,1
0.12,0,0,0.12,0.12,0,0.25,0.12,0,0,0,0,0,0,0.391,0,481,1
0.48,0,1.95,0.48,5.36,0,0,0,0,0,0,0,0,0,0.26,0,735,1
0.53,1.07,0.53,0,0,0,0,0,0,0,0,0,0,0,0.336,0,119,1
0,0,0.27,1.08,0.27,0,0,0,0,0,0,0,0,0,0.225,0,578,1
0,0,0,0.41,1.24,0,0,0,0,0,0,0,0,0.41,0.068,0,114,1
0.07,0,0.1,0.17,1.35,0,0,0,0,0,0,0,0,0,0.071,0,3220,1
0.14,0.05,0.52,0.11,1.1,0,0,0,0,0,0,0,0,0.08,0.073,0,2771,1
2.04,0,0.69,0.13,1.81,0,0,0,0,0,0,0,0,0.18,0.032,0,640,1
0.23,0.03,0.37,0.51,1.36,0,0,0,0,0,0,0,0,0.03,0.041,0.071,1955,1
0.91,0.91,0.91,0,0,0,0,0,0,0,0,0,0,0,0.134,0,87,1
0.45,0,2.73,0.11,1.71,0,0,0,0,0,0,0,0,0.11,0.118,0,1592,1
0.39,0,0.39,0,1.09,0,0,0,0,0,0,0,0,0,0.037,0,725,1
0.11,0,0.23,0.58,1.51,0,0,0,0,0,0,0,0,0.11,0.125,0,1360,1
2.25,1.12,0,0.56,1.69,0,0,0,0,0,0,0,0,0,0.247,0,190,1
0.34,0,0,0.34,1.03,0,0,0,0,0,0,0,0,0,0.055,0,264,1
0,0,0,0.79,0,0,0,0,0,0,0,0.79,0,0,0.231,0.347,168,1
0,1.02,0,2.04,1.02,0,0,0,0,0,0,0,0,0,0.17,0,25,1
0,0,1.47,0,1.47,0,0,0,0,0,0,0,0,0,0,0,36,1
0.74,0,0,0,2.98,0,0,0,0,0,0,0,0,0,0,0,60,1
1.65,0.66,0.16,0.82,0.99,0,0,0,0,0.16,0,0,0,0,0.024,0.074,727,1
0,0,0,0,2.75,0,0,0,0,0,0,0,0,0,0.132,0,87,1
0.82,0,0.82,0,2.47,0,0,0,0,0,0,0,0,0,0.113,0,50,1
0,0,0.3,0.3,0.15,0,0,0,0,0,0,0.76,0,0,0.067,0,418,1
0,0.9,1.8,0.9,0.9,0,0,0,0,0,0,0,0,0,0,0,43,1
0.49,0.98,0,0,1.96,0,0,0,0,0,0,0,0,0,0.258,0,135,1
0.42,0.08,0.08,0,3.17,0,0,0,0,0,0,0,0,0,0.085,0.028,574,1
0,0,0.75,0,0.93,0,0,0,0,0,0,0,0,0,0.08,0,251,1
0.8,0.5,0.1,0.1,0.7,0,0,0,0,0,0,0,0,0.1,0.11,0,1351,1
0.12,0,0.12,0,1.27,0,0,0,0,0,0,0,0,0,0.164,0,477,1
0,0.46,0,0,0,0.93,0,0,0,0,0,0,0,0.46,0,0,91,1
0.75,0,0.75,0,1.01,0,0,0,0,0.25,0,0,0,0,0.082,0,210,1
0,0.19,0,0,1.18,0,0,0,0,0,0,0,0,0,0.03,0,148,1
0.98,0,0,0.65,3.93,0,0,0,0,0,0,0,0,0,0,0,222,1
0,0,0,1.1,3.04,0,0,0,0,0,0,0,0,0.27,0.194,0,291,1
0.8,0.8,0.8,0.8,1.6,0,0,0,0,0,0,0,0,0,0.135,0,81,1
0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,82,1
1.17,0.14,0.43,0.29,1.02,0,0,0,0,0,0,0,0,0,0.097,0,217,1
0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0.122,0,67,1
0.8,0.16,0,0,1.28,0,0,0,0,0,0,0.32,0,0,0.05,0,159,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,0.163,0,78,1
0.84,0.08,0.16,1.6,0.5,0.84,0,0,0,0,0,0.08,0,0,0.047,0.015,2049,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1.21,0.212,0,72,1
0.95,0,0,0.95,0.47,0,0,0,0,0,0,0,0,0.47,0.133,0.066,256,1
0.35,0.17,0.53,0.17,0.71,0,0,0,0,0,0,0,0,0,0.027,0,956,1
0.68,2.73,0.68,0,2.73,0,0,0,0,0,0,0.68,0,0,0,0,89,1
0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,162,1
0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,32,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,0,0,59,1
0,0,0,0,0,0,0,0,0,1.88,0,1.88,0,0,0,0,49,1
1.61,0,0,0.8,2.41,0,0,0,0,0,0,0,0,0,0,0,124,1
2.15,0,0.75,0.15,1.75,0,0,0,0,0,0,0,0,0.2,0.035,0,617,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1
0,0,0,4.91,1.63,0,0,0,0,0,0,0,0,0,0,0,44,1
0.28,0.14,0,0,2.02,7.97,0,0,0,0,0,0,0,0.28,0.053,0,1222,1
0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,63,1
1.57,0.06,0.12,0,1.09,0,0,0,0,0,0,0,0,0.06,0.052,0,442,1
1.03,2.41,1.72,0,2.06,0,0,0,0,0,0,0,0,0,0.116,0,68,1
0.27,0.55,0.27,0,0.83,0,0,0,0,0,0,0,0,0,0,0,1130,1
0,1.36,0,1.36,1.36,0,0,0,0,0,0,0,0,0,0.17,0,160,1
1.54,0.61,0.3,0,0.92,0,0,0,0,0,0,0,0,0.3,0.045,0,243,1
3.48,0,0,1.74,3.48,0,0,0,0,0,0,0,0,0,0.082,0,102,1
0.19,0,0,0.98,0.78,0,0,0,0,0,0,0,0,0,0.128,0,730,1
1.52,0.05,0.05,0,1.11,0,0,0,0,0,0,0,0,0.05,0.052,0,462,1
0,0,0,0,2.75,0,0,0,0,0,0,0,0,0,0.143,0,87,1
0.85,0.25,0.08,0.25,0.42,0,0,0,0,0,0,0,0.08,0.08,0.065,0,1414,1
0.51,0.51,0,0,1.03,0,0,0,0,0,0,0,0,0,0.09,0,94,1
0.36,0,0,0,3.38,0,0,0,0,0,0,0,0,0.27,0.048,0.032,535,1
1.55,0.77,0.19,0.19,0.38,0,0,0,0,0,0,0,0,0,0.061,0.03,113,1
1.26,1.26,0,0,1.26,0,0,0,0,0,0,0,0,1.26,0,0,60,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1
1.46,0.48,0,0.48,2.43,0,0,0,0,0,0,0,0,0.48,0.081,0,239,1
0,1.11,0,2.22,3.33,0,0,0,0,0,0,0,0,0,0.138,0,54,1
0.09,0.09,0.19,0.19,1.43,0,0,0,0,0,0,0,0,0,0.23,0,368,1
0,0,0.67,0,0,0,0,0,0,0,0,1.34,0,0,0.511,0.085,217,1
0.65,0.32,0,0.32,3.25,0,0,0,0,0,0,0,0,0.32,0.104,0,143,1
0,0.63,0,0,1.91,0,0,0,0,0,0,0,0,0,0,0,174,1
0.36,0,0,0,3.38,0,0,0,0,0,0,0,0,0.27,0.046,0.03,528,1
1.26,0,0,1.26,0,0,0,0,0,0,0,0,0,0,0.411,0,121,1
4.08,0.68,0.68,0,2.04,0,0,0,0,0,0,0,0,0,0,0,112,1
0.76,0.15,0,0,1.57,0,0,0,0,0,0,0.1,0,0,0.101,0.016,2259,1
0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,53,1
0,0,3.7,1.85,0,0,0,0,0,0,0,0,0,0,0,0,82,1
0,0.31,0,0,0.31,0,0,0,0,0,0,0,0,0,0.086,0,279,1
0.07,0,0,0,0.07,0,0,0,0,0,0,0.15,0,0,0.047,0,264,1
0,0,0,0,1.68,0,0,0,0,0,0,0,0,0,0.139,0,30,1
0,0,0,2.43,2.43,0,0,0,0,0,0,0,0,0,0,0,72,1
1.31,1.31,1.31,0,3.94,0,0,0,0,0,0,0,0,0,0,0,291,1
0.14,0,1.16,0.03,1.49,0,0,0,0,0,0,0,0,0.03,0.159,0,819,1
0.96,0.96,0,0.96,1.92,0,0,0,0,0,0,0,0.96,0,0,0,118,1
0.36,0,0,0,3.38,0,0,0,0,0,0,0,0,0,0.059,0.029,566,1
0.23,0,0.23,0.23,1.19,0,0,0,0,0,0,0,0,0,0.109,0,543,1
0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0.611,0,66,1
0,0,0,0.42,1.26,0,0,0,0,0,0,0,0,0.42,0.067,0,108,1
0,0.63,1.26,0.63,0,0,0,0,0,0,0,0,0,0,0,0,356,1
0,0,0,0,0.63,0,0,0,0,0,1.91,0,0,0,0.265,0,288,1
1.45,0.72,1.45,0,0,0,0,0,0,0,0,0,0,0,0.404,0,92,1
0.35,0.57,0.5,0.14,1.14,0,0,0,0,0,0,0,0,0,0.08,0,1295,1
0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,54,1
0,1.23,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,40,1
0.63,0.31,0.63,0.31,0.31,0,0,0,0,0,0,0,0,0,0.135,0,191,1
0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,1
0.08,0.08,1.4,0,0.9,0,0,0,0,0.08,0,0,0,0,0.063,0,667,1
1.03,0,0,0,5.18,0,0,0,0,0,0,0,0,0,0.074,0,217,1
3.84,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,45,1
1.11,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,91,1
0.62,0.31,0,0.15,1.09,0,0,0,0,0,0,0,0,0,0.252,0,259,1
1.55,0,0,0.77,0.77,0,0,0,0,0,0,0,0,0,0.134,0,518,1
1.3,0.98,1.79,0.49,1.3,0,0,0,0,0,0,0,0,0,0.246,0,640,1
0.31,0.1,0.62,0.1,1.66,0,0,0,0,0,0,0,0,0.1,0,0,702,1
0,0,0,0,5.06,0,0,0,0,0,0,0,0,0,0,0,51,1
6.25,3.12,0,3.12,0,0,0,0,0,0,0,0,0,0,0,0,66,1
1.57,0.06,0.12,0,1.15,0,0,0,0,0,0,0,0,0.06,0.052,0,442,1
0.49,0.98,0,0,2.46,0,0,0,0,0,0,0,0,0,0.466,0,197,1
0.27,0,0.83,0,3.07,0,0,0,0,0,0,0,0,0,0.279,0,341,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1
0.98,0.65,0.32,0,2.28,0,0,0,0,0,0,0,0,0,0,0,141,1
0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,54,1
0.32,0.04,0.4,0.64,1.28,0,0,0,0,0,0,0,0,0.12,0.052,0.066,1500,1
1.13,0.56,0.56,3.97,0.56,0,0,0,0,0,0,0,0,0,0.288,0,409,1
0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0.611,0,66,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
0.16,0,0.32,1.95,1.46,2.93,0,0,0,0,0,0,0,0,0.35,0.053,1038,1
0,0,0,0,1.91,0,0,0,0.47,0,0,0,0,0,0.202,0,464,1
0.31,0,0,0.31,1.25,0,0,0,0,0,0,0,0,0.31,0.051,0,278,1
0,0,0.19,0.57,0.57,10.17,0,0,0,0.19,0,0,0,0,0.099,0,1655,1
0,0,0.29,0,0.88,0,0,0,0,0,0,0,0,0,0.205,0,368,1
2.06,1.65,0,2.47,0.82,0,0,0,0,0,0,0,0,0.41,0.265,0,445,1
0,0,0,2.77,1.38,0,0,0,0,0,0,0,0,0,0,0,13,1
0.3,0.07,0,1.39,0.77,0,0,0,0,0,0,0,0,0,0.183,0,700,1
0.51,0.07,0.37,0,1.85,0,0,0,0,0,0,0.14,0,0,0.073,0,795,1
0.97,0.97,0,0.97,0.97,0,0,0,0,0,0,0.97,0,0,0.167,0,77,1
0,0,0.29,0.14,0.88,0,0,0,0,0,0,0,0,0,0.204,0,400,1
0,0.73,0,2.2,1.47,0,0,0,0,0,0,0,0,0,0,0,125,1
1.57,0.06,0.06,0,1.08,0,0,0,0,0,0,0,0,0,0.052,0,447,1
0,0,0.92,2.15,1.23,0,0,0,0,0,0,0,0,0.3,0.1,0,303,1
0.16,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.116,0.021,9088,1
1.38,0,0.92,0.92,1.38,0,0,0,0,0,0,1.38,0,0,0.072,0,224,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1
0.02,0,0.35,0.05,0.17,0,0,0,0,0,0,0,0,0,0.004,0,3271,1
0.27,0,0.54,0,1.09,0,0,0,0,0,0,0,0,0.27,0,0,533,1
1.52,0.08,0.17,0.53,0.89,0,0,0,0,0,0,0,0,0,0.054,0.068,1278,1
0,0.19,0.39,0.98,1.38,0,0,0,0,0,0,0,0,0,0.232,0,632,1
0.64,0.32,0,0.32,3.24,0,0,0,0,0,0,0,0,0.64,0.111,0,139,1
0,2.35,0,1.17,0,0,0,0,0,0,0,0,0,0,0,0,119,1
0.14,0.03,1.01,0.25,1.3,0,0,0,0,0,0,0,0,0.1,0.077,0,2370,1
0.1,0,0.17,0.03,0.2,0,0,0,0,0,0,1.36,0,0.45,0.305,0.029,2510,1
1.04,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0.105,0,142,1
0.89,0.17,1.24,0,1.42,6.41,0,0,0,0,0,0,0,0,0,0,895,1
0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,0,0,131,1
1.68,0.37,0,1.12,0.93,0,0,0,0,0,0.18,0,0,0,0.066,0,292,1
0.14,0,0.62,0.21,1.35,0,0,0,0,0,0,0,0,0.03,0.08,0,2333,1
0,0.19,0,0,0.09,0,0,0,0,0.19,0,0,0,0,0.137,0,990,1
0.67,0.67,0,0,0.67,0,0,0,0,0,0,0,0,0,0.114,0,168,1
1.14,0,1.52,0,2.67,0,0,0,0,0,0,0,0,0,0.171,0,1144,1
0.76,0.76,1.02,0,1.79,0,0,0,0,0,0,0,0,0,0.083,0,248,1
0.08,0.08,1.47,0.08,0.77,0,0,0,0,0,0,0,0,0.17,0.049,0,526,1
0,0,0,1.96,0,0,0,0,0,0,0,0,0,0,0.173,0,59,1
0.18,0.18,0,1.89,0,9.48,0,0,0,0,0,0,0,0,0,0,1261,1
0.24,0.24,0,0.49,1.99,0,0,0,0,0,0,0,0,0,0.035,0,228,1
0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,1
0.9,0.9,0.9,0,0.9,0,0,0,0,0,0,0,0,0,0,0,25,1
0.14,0.21,0.94,0.14,1.59,0,0,0,0,0,0,0.07,0,0,0.132,0,1028,1
0,0,0,0,2.12,0,0,0,0,2.12,0,0,0,0,0,0,45,1
0.74,0.18,0.55,0,0.74,0,0,0.18,0,0.37,0,0,0,0,0.058,0,208,1
0,0.86,0,0.86,1.73,0,0,0,0,0,0,0,0,0,0.151,0,55,1
0.4,0.1,0.2,0.91,1.72,0,0,0,0,0,0,0,0,0,0.096,0,1426,1
0.44,0.44,0,0,0.44,9.29,0,0,0,0,0,0,0,0,0,0,474,1
0.68,0,1.81,0.22,1.81,0,0,0,0,0,0,0,0,0.22,0.558,0.159,530,1
0.38,0.38,0,0.38,2.29,0,0,0,0,0,0,0,0,0.38,0,0,104,1
1.06,1.6,0.53,0,0.53,0,0,0,0,0,0,0,0,0.53,0.239,0.079,123,1
0.19,0,0.31,0.38,1.26,0,0,0,0,0,0,0,0,0,0.085,0.053,1059,1
0,0.13,0,0,0.27,0,0,0,0,0,0,0,0,0,0.133,0,144,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,0.407,0,62,1
0.67,0,0,0,0.67,0,0,0,0,0,0,0,0,0.22,0,0,163,1
0.32,0,0.64,2.56,0.96,0,0,0,0,0,0,0,0,0,0.098,0.049,166,1
0,1.47,1.47,0,2.94,0,0,0,0,0,0,1.47,0,0,0.147,0,286,1
1.85,0.37,0.74,1.11,3.34,0,0,0,0,0,0,0,0,0,0.264,0,172,1
0,0,0,0.84,2.54,0,0,0,0,0,0,0,0,0,0.091,0,524,1
0,0,0,4.54,4.54,0,0,0,0,0,0,0,0,0,0,0,10,1
0,0,0.42,0,2.94,0,0,0,0,0,0,0,0,0.84,0.129,0,119,1
0,5.4,0,5.4,0.9,0,0,0,0,0,0,0,0,0,0,0,347,1
0,0.23,0.95,0.23,1.9,0,0,0,0,0,0,0.23,0,0,0.123,0,519,1
1.01,0,0.16,0.33,1.35,0,0,0,0,0,0,0,0,0,0.061,0,268,1
1.38,0.17,0.17,1.55,2.42,0,0,0,0,0,0,0,0,0,0.115,0,508,1
1.77,0.44,2.88,0.44,3.32,0,0,0,0,0,0,0,0,0,0,0,1734,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1
0.14,0,0.14,0.14,2.1,0,0,0,0,0,0,0,0,0.42,0.025,0,216,1
3.22,0,0,1.07,2.15,0,0,0,0,0,0,0,0,0,0,0,329,1
0.34,0,0.05,0.17,0.92,0,0,0,0,0,0,0,0,0.05,0.099,0,1312,1
0.44,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,140,1
0.15,0,0.66,0.23,1.36,0,0,0,0,0,0,0,0,0.03,0.078,0,2424,1
0,0.36,0,0.36,0,0,0,0,0,0,0,0,0,0.73,0,0,496,1
0.13,0.09,0.91,0.26,1.27,0,0,0,0,0,0,0,0,0.09,0.104,0.016,2501,1
0.71,0,0,0.71,2.15,0,0,0,0,0,0,0,0,0,0,0.256,105,1
0,0,0,0.79,1.58,0,0,0,0,0,0,0,0,0.79,0.271,0,114,1
0.12,0.16,0.32,0,1.64,0,0,0,0,0,0,0,0,0,0.171,0,1991,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126,0,106,1
0,0,0,0,2.31,0,0,0,0,0,0,0,0,0,0.49,0,102,1
0,0.74,0,2.22,1.48,0,0,0,0,0,0,0,0,0,0,0,125,1
0.48,0,0.38,0,1.24,0,0,0,0,0,0,0,0,0,0.038,0,640,1
0.61,0.4,0.81,0.1,2.03,0,0,0,0,0,0.1,0,0,0,0,0.264,1042,1
3.22,0,0,0.8,1.61,0,0,0,0,0,0,0.8,0,0,0,0,64,1
1.11,0,0,0,0.92,0,0,0,0,0,0,0,0,0,0.186,0,73,1
1.44,0,0.62,0.2,2.48,0,0,0,0,0,0,0,0,0,0.249,0,384,1
1.35,0.9,1.35,0,1.8,0,0,0,0,0,0,0,0,0,0,0,137,1
0,0,0,0,1.53,0,0,0,0,0,0,0,0,0,0.868,0,157,1
0.45,0.45,0,0,0.45,9.5,0,0,0,0,0,0,0,0,0,0,477,1
0,0,0,0,1.17,0,0,0,0,0,0,0,0,0,0,0,114,1
0,0,1.08,3.26,0,0,0,0,0,0,0,0,0,0,0,0,99,1
2.16,0,1.08,0,0.54,0,0,0,0,0,0,0.54,0,0,0.051,0,82,1
0,1.11,1.11,0,1.11,0,0,0,0,0,0,0,0,0,0.202,0,40,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1.26,0.186,0,84,1
0.26,0.08,1.47,0.86,1.39,0,0,0,0,0.08,0,0,0,0.26,0.222,0,929,1
0,0.49,0,0.49,0.99,0,0,0,0,0,0,0,0,0,0.195,0,281,1
1.56,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,1
0.65,0.32,0,0.32,3.25,0,0,0,0,0,0,0,0,0.32,0.105,0,139,1
0,0,1.19,1.19,3.57,0,0,0,0,0,0,0,0,1.19,0,0,95,1
0.47,0,1.88,0.47,5.18,0,0,0,0,0,0,0,0,0,0.252,0,744,1
0.39,0.19,0.19,0,0.39,0,0.59,0,0,0,0,0,0,0,0.074,0,993,1
0,3.27,0,1.63,1.63,0,0,0,0,0,0,1.63,0,0,0.36,0,163,1
0,1.04,0,2.08,2.08,0,0,0,0,0,0,0,0,0,0,0,61,1
0.39,0,0.39,0,1.08,0,0,0,0,0,0,0,0,0,0.037,0,740,1
0.81,0,0.81,0.81,2.44,0,0,0,0,0,0,0,0,0,0.04,0,131,1
0.19,0.38,0,0,0.7,0,0,0,0,0,0,0,0.06,0,0.03,0,750,1
0.5,0.25,0,0.5,1.01,0,0,0,0,0,0,0.25,0,0,0.041,0,225,1
0.8,0.5,0.1,0.1,0.7,0,0,0,0,0,0,0,0,0.1,0.111,0,1351,1
0,0,0,0,1.36,0,0,0,0,0,0,0,0,0,0,0,96,1
0.13,0.13,0.77,0.27,1.45,0,0,0,0,0,0,0,0,0.06,0.071,0,2220,1
1.65,0,0,0.82,0.82,0,0,0,0,0,0,0,0,0,0.415,0,69,1
0.64,0.32,0,0.32,3.24,0,0,0,0,0,0,0,0,0.64,0.104,0,139,1
0.65,0.65,0,0.65,1.3,0,0,0,0,0,0,0,0,0,0.459,0,129,1
0.5,0,0.5,0.5,1.5,0,0,0,0,0,0,0,0,0.5,0.357,0,172,1
0.36,0,0.36,1.81,1.45,0,0,0,0,0,0,0,0,0,0.125,0,94,1
0.44,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,142,1
0,0,0,0,1.09,0,0,0,0,0,0,1.09,0,1.09,0.519,0,84,1
0.26,0.26,0,0.26,0.52,17.1,0,0,0,0,0,0,0.26,0,0.084,0.084,1078,1
0,0,0,2.59,1.29,1.29,0,0,0,0,0,0,0,0,0.439,0,125,1
0.2,0.2,0.31,0.1,2.92,0,0,0,0,0,0,0.1,0,0,0.163,0,817,1
1.18,0.23,0.11,2.13,0.35,0,0,0,0,0,0,0,0,0,0.057,0,1509,1
0,1.18,1.18,0,2.36,0,0,0,0,0,0,0,0,0,0,0,182,1
0,0,0,0.32,2.94,0,0,0,0,0,0,0,0,0,0.11,0,228,1
0.8,0.5,0.1,0.1,0.7,0,0,0,0,0,0,0,0,0.1,0.11,0,1351,1
0.65,0.32,0,0.98,3.26,0,0,0,0,0,0,0,0,0,0.051,0,234,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,0.17,0,80,1
0.3,0.3,0,0.9,3,0,0,0,0,0,0,0,0,0,0.048,0,281,1
2.23,0,0,0,2.23,0,0,0,0,0,0,0.55,0,0,0.265,0,108,1
1.59,0,0,0.63,1.91,0,0.31,0,0,0,0,0,0,0,0.278,0,186,1
1.47,0,0.05,0,1.11,0,0,0,0,0,0,0,0,0,0.051,0,453,1
0.44,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,140,1
1.29,0.43,0,0.43,0.86,0,0,0,0,0,0,0,0,0,0.129,0,116,1
0,0.67,0.33,0,0.67,0,0,0,0,0,0,0,0,0,0,0,59,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0.525,211,1
0,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1
0.6,0.4,0.81,0.1,2.03,0,0,0,0,0,0.1,0,0,0,0,0.264,1045,1
0,0,0,2.59,1.29,1.29,0,0,0,0,0,0,0,0,0.439,0,125,1
0.4,0.4,0,0.4,2,0,0,0,0,0,0,0,0,0,0,0,97,1
1.3,0,0,0.32,1.14,0,0,0,0,0,0,0,0,0,0.027,0,165,1
0.36,0,0.36,0,4.04,0,0,0,0,0,0,0,0.36,0,0,0,75,1
0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,80,1
0,0,0,0.39,2.78,0,0,0,0,0,0,0,0,0,0,0,112,1
0.65,1.31,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0.104,71,1
1.12,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0.189,0,70,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1.07,0.19,0,72,1
1.11,0,0,0,0.92,0,0,0,0,0,0,0,0,0,0.185,0,78,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1.08,0.191,0,79,1
1,0,0,0,2,0,0,0,0,0,0,0,0,1,0.609,0,36,1
2.33,1.16,0,0.58,2.92,0,0,0,0,0,0,0,0,0,0.27,0,75,1
0.47,0,1.88,0.47,5.18,0,0,0,0,0,0,0,0,0,0.253,0,744,1
2.7,0,0,0,1.35,0,0,0,0,0,0,0,0,0,0,0,33,1
1.41,0.47,0.47,0.94,0.94,0,0,0,0,0,0,0,0,0,0,0,54,1
0,0,1.08,0.36,2.53,0,0,0,0,0,0,1.08,0,0.36,0.334,0,736,1
0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0.488,0,301,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1
0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0.35,0,80,1
1.04,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,95,1
0.76,0.15,0,0,1.57,0,0,0,0,0,0,0.1,0,0,0.101,0.016,2258,1
0,0,0,0,1.15,0,0,0,0,0,0,0,0,0,0,0,54,1
0.08,0.08,1.46,0.08,0.77,0.17,0,0,0,0,0,0,0,0.17,0.048,0,694,1
0.59,0,0,0,6.54,0,0,0,0,0,0,0,0,0,0,0,161,1
0,0,1.15,0.19,1.15,0,0,0,0,0,0.19,0,0,0,0.027,0,921,1
0.51,0,0,0,1.03,0,0,0,0,0,0,0,0,0,0,0,100,1
0,0,4.81,0,1.2,0,0,0,0,0,0,0,0,0,0,0,353,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1.08,0.194,0,72,1
0,0,0.3,0,0.3,0,0,0,0,0,0,0,0,0,0.146,0,210,1
0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,53,1
0.81,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.152,0,261,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1.04,0.189,0,81,1
0.33,0,0,0.33,1.32,0,0,0,0,0,0,0,0,0.33,0.053,0,326,1
1.07,0,0,0,1.07,0,0,0,0,0,0,0,0,0,0,0,49,1
0.42,0,0,0.42,1.68,0,0,0,0,0,0,0,0,0.42,0.066,0,284,1
0.29,0.14,0,0.87,0,0,0.43,0,0,0,0,0.29,0,0,0.08,0,1200,1
0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,87,1
0,0,0,0,2.03,0,0,0,0,0,0,0,0,0,0,0,69,1
0,0,3.77,0,0,0,0,0,0,0,0,0,0,0,0,0,78,1
0.64,0.32,0,0.32,3.24,0,0,0,0,0,0,0,0,0.32,0.106,0,143,1
