@relation 'spambase-weka.filters.unsupervised.attribute.Remove-V-R2-5,7,16,19-21,24,32-34,37,40,42,50,52-53,57-58'

@attribute Word_freq_address numeric
@attribute Word_freq_all numeric
@attribute Word_freq_3d numeric
@attribute Word_freq_our numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_free numeric
@attribute Word_freq_you numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_your numeric
@attribute Word_freq_money numeric
@attribute Word_freq_857 numeric
@attribute Word_freq_data numeric
@attribute Word_freq_415 numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_direct numeric
@attribute Word_freq_meeting numeric
@attribute Char_freq2 numeric
@attribute Char_freq4 numeric
@attribute Char_freq5 numeric
@attribute Capital_run_length_total numeric
@attribute Spam {1,0}

@data
0,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,38,0
0,0,0,0.54,0,0,1.63,0,0.54,0,0,0,0,0,0,0.54,0.199,0,0,14,0
0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0
0,0.37,0,0,0,0,1.12,0,1.87,0,0.37,0,0.37,0.75,0.37,0,0.305,0.061,0,118,0
0,2.91,0,0,0,0,1.94,0,0,0,0,0,0,0,0,0,0.389,0.389,0,29,0
0,0,0,0,0,0,5.2,0,0,0,0,0,0,0,0,0,0.195,0,0,15,0
0,0,0,1.28,0,0,1.28,0,0,0,1.28,0,1.28,0,1.28,0,0.398,0,0,42,0
0,0,0,0.87,0.87,2.63,2.63,0,0,0,0,0,0,0,0,0,0,0.798,0.159,203,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
0,0,0,0.25,0,0,0.51,0,0.25,0,0,0.25,0,0,0,0,0.082,0,0,85,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.501,0,0,239,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.552,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204,0.408,0,99,0
0,0.32,0,0.32,0,0,0.32,0,0,0,0,0,0,0.64,0,0,0.04,0,0,156,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159,0,74,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0.22,0,0,0,0.22,0,0,0,0,0,0,0,0.45,0,0,0.094,0,0,203,0
0.08,0.08,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0.08,0.111,0,0.055,693,0
0,0,0,0,0,0,2.7,0,1.35,0,0,0,0,0,0,0,0,0,0,47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.729,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0.396,0,0,27,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185,0,0,80,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.769,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0
0,0,0,0,0,0,1.06,0,0,0,0,0,0,1.06,0,0,0.168,0.168,0,63,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143,0,0,76,0
0,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296,0,63,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.28,0,1.123,0,13,0
0,0,0,0,0,0,1.45,0,0,0,0,0,0,0,0,0,0.122,0,0,75,0
0,0.13,0,0.82,0,0,1.24,0,1.1,0,0.13,0,0.13,0.41,0.13,0.41,0.102,0.02,0,367,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0
0,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,16,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,1.68,0,0,0,0,0,0,0.84,0,0,0,0.413,0,116,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0.83,0,0,0,0,0.131,0,0,161,0
0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,91,0
0,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,61,0
0,0.72,0,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0,0,0,107,0
0,0,0,0,0,0,1.4,0,1.4,0,0,0,0,0,2.11,0,0.266,0,0,378,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227,0,0,186,0
0,0,0,0,0,0,0,0,0,0,4.34,0,4.34,0,4.34,0,1.162,0,0,30,0
0.12,0.12,0,0.12,0,0,0,0.24,0,0,0,0,0,0.24,0,0.49,0.089,0,0.017,456,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.925,0,13,0
0,0.03,0.13,0.06,0,0,0.13,0,0.09,0,0,0.09,0,1.27,0,0,0.235,0,0.009,2688,0
0.03,0.2,0,0.09,0,0.09,0.35,0.03,0.15,0.03,0,1.47,0,0.9,0.03,0.07,0.263,0.016,0,3168,0
0,0,0,0,0,0,0,0,0,0,1.01,0,1.01,1.01,1.01,0,0.814,0.162,0,68,0
0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,6,0
1.25,0,0,0,0,0,1.87,0,1.25,0,0.62,0,0.62,1.87,0.62,0,0.475,0,0,141,0
0,0.28,0,0.28,0,0,0,0,0,0,0,0,0,0.56,0,0,0.18,0,0,160,0
0,0.52,0,0.13,0,0,0.13,0,0.13,0,0,0.78,0,0.26,0,0,0.073,0,0,317,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.735,0,0,48,0
0,0.57,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0.043,0,0,110,0
0,0.21,0,0,0,0,1.28,0,0.64,0,0,0,0,0.64,0,0,0,0,0.097,255,0
0,0.59,0,0,0,0,1.19,0,0,0,0,0,0,0,0,0,0.391,0,0,90,0
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.345,0,0,55,0
0,0,0,0.13,0,0,0,0,0,0,0,0,0,0.13,0,0,0.101,0,0,387,0
0,0,0,0,0,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,64,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0
0,1.19,0,0,0,0,2.97,0,1.19,0,0.59,0,0.59,0,0.59,0,0.197,0,0,119,0
0,0.36,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0.176,0,0.125,641,0
0,2.17,0,0,0,0,8.69,0,6.52,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0.53,0,0,0,0,0,0,0.53,0,0,0.18,0.09,0,73,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,0,0,0,31,0
0,2.63,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.531,0,0,92,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0.25,0.75,0,1,0,0.25,2.51,0,1.75,0,0,0,0,0,0,0,0,0.042,0,118,0
0,0,0,0.24,0,0,0,0,0,0,0,2.7,0,0,0,0,0.195,0,0,239,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353,0,0,21,0
0.01,0.07,0,0.05,0,0,0.01,0,0.01,0,0,0.07,0,0,0.01,0,0.301,0.002,0.09,5395,0
0,0,0,0,0,0,0,0,0,0,0,0,0,6.89,0,0,0,0,0,31,0
0,0.39,0,1.24,0,0,1.24,0,0.39,0,0,0,0,0,0,0,0.03,0,0.03,297,0
0.08,0.24,0,0.04,0,0.24,0.68,0,0.88,0,0,0,0,0.24,0,0.04,0.142,0.071,0.071,1361,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491,0,0,138,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5,0
0,0,0,0,0,0,0.98,0,1.96,0,0,0.98,0,0,0,0,0,0,0,42,0
0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315,0,0,21,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
0,0.07,0,0.07,0,0,0.07,0,0.07,0,0,0,0,0.07,0,0,0.031,0.031,0,568,0
0,0,0,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0.35,0,0,19,0
0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0.74,0,26,0
0,0,0,0,0,0,0,0,0,0,3.03,0,3.03,0,3.03,0,0.9,0,0,33,0
0,0,0,0,0,0.26,1.07,0,1.88,0,0.26,0,0.26,0.53,0.26,0,0.437,0.043,0,262,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,0,0,15,0
0,0,0,0,0,0,1.41,0,1.41,0,0,0,0,0,2.12,0,0.267,0,0,375,0
0,0,0,0,0,0,0,0,0,0,0,1.19,0,0,0,0,0,0,0,61,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
0,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.854,0,0,31,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.492,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,1.88,0,0.47,0,0.47,0,0.47,0.47,0.47,0,0.144,0.072,0,168,0
0.1,0,0,0.1,0,0,0.1,0,0,0,0,0.1,0,0,0,0,0.047,0,0.031,391,0
0,0.42,0,0.64,0,0,0.85,0,0.21,0,0,2.13,0,0.42,0.21,0,0.443,0,0,260,0
0,0,0,0,0,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354,0,0,35,0
0,0,0,1.85,0,0,1.85,0,0,0,0,0,0,0,0,0,0.544,0,0,40,0
0,0,0,0,0,0,0,0,0,0.84,0,0,0,0,0,0,0.781,0,0,276,0
0,0.1,0,0,0,0,0.4,0,0.2,0,0,0.3,0,0.1,0,0,0.154,0,0.028,507,0
0,1.28,0,0,0,0,2.56,0,0,0,0,2.56,0,1.28,0,3.84,0.148,0,0,59,0
0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,53,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0.28,0,0.14,0,0,0,0.037,0,2051,0
0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158,0,0,143,0
0,0,0,0.53,0,0,0.53,0,1.06,0,0,0,0,0,0,0,0.188,0,0,40,0
0,0.06,0,0,0,0.13,0,0.06,0.06,0,0,0,0,0.13,0.06,0,0.131,0,0,787,0
0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0.13,0.54,0,0.27,0,0.13,1.89,0,0.94,0,0,0,0,0.54,0,0,0.048,0.024,0,582,0
0,0,0,0,0,0,2.53,0,0,0,0,0,0,0,0,0,0,0,0,54,0
0,0,0,0,0,0,0.53,0,0,0,0,0,0,0,0,0.53,0,0,0,99,0
0,0.41,0,0.41,0,0,0,0,0,0,0,0.41,0,0.41,0,0,0,0,0,67,0
0,0,0,0.43,0,0,2.19,0,0,0,0,0.87,0,0,0,0,0.158,0,0,29,0
0,0,0,0,0,0,0.33,0,0,0,0,3.3,0,0,0,0,0.448,0.056,0,93,0
0.8,0,0,0,0,2.4,5.6,0,1.6,0,0,0,0,0,0,0,0,0.235,0,29,0
0,0,0,1.85,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,12,0
0,0.28,0,0.28,0,0,0.28,0,0,0,0,0,0,0.28,0,0,0.074,0,0,190,0
0,0,0,0,0,0,1.88,0,1.88,0,0,3.77,0,0,0,0,0.366,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
0,0.1,0,0.2,0,0,0,0,0,0,0,0,0,0.3,0,0,0.091,0,0,575,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,107,0
0,0,0,0,0,0,0,0,0,0,0.55,0,0.55,0.55,0.55,0,0.367,0,0,108,0
0,0.78,0,0,0,0,0,0,0.78,0,0,0,0,0,0,0,0.401,0.133,0,36,0
0,0.47,0,0.95,0,0,0.95,0,0,0,0,0,0,0,0,0.47,0.073,0,0,98,0
0,0,0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,76,0
0,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0.083,0,0,189,0
0,0,0,0,0,0,1.22,1.22,0.4,0,0,0,0,0,0,0,0.065,0,0,81,0
0,0,0,0,0,0,2.08,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0.03,0.18,0,0.1,0,0,0.14,0,0.1,0,0,0.76,0,0.32,0,0,0.148,0,0.01,1387,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217,0,0,290,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.647,0,0,42,0
0,0,0,0,0,0,2.46,0,1.23,0,0,0,0,0,0,0,0,0,0,17,0
0,0,0,0,0,0,0.95,0,0,0,0,0.95,0,0,0,0,0.394,0,0,45,0
0,0,0,0,0,1.61,0.8,0,0.8,0,0,0.8,0,0,0,0,0.089,0,0,89,0
0,0,0,0,0,0,0,0,0,0,0,7.31,0,0,0,0,0,0,0,46,0
0,0,0,0.92,0,0,0.92,0,0.92,0,0,0,0,0,0,0,0,0,0,33,0
0,0.4,0,0,0,0,0.4,0,0.4,0,0,0,0,0,0,0,0.099,0.049,0,135,0
0,0,0,0,0,0,0,0,0,0,4.16,0,4.16,0,4.16,0,1.176,0,0,31,0
0,0,0,0,0,0,2.9,0,0,0,0.58,0,0.58,0.58,0.58,0,0.379,0,0,140,0
0,0,0,0.32,0,0,0.64,0,0.32,0,0.32,0.64,0.32,0.96,0.32,0,0.094,0.094,0,167,0
0,0.52,0,0.52,0,0,1.31,0,0.26,0,0,0,0,0,0,0,0.047,0.047,0,53,0
0,0,0,0,0,0,3.22,0,2.15,0,0,0,0,0,0,0,0.197,0,0,44,0
0,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,24,0
0,0,0,0,0,0,2.24,0,0,0,0,0,0,0.89,0,0,0,0,0,137,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0.17,0,0,0,0,4.19,0,1.39,0,0,0,0,0,0,0,0.078,0.078,0,272,0
0,0,0,0,0,0,2.56,0,0,0,0,0,0,0,0,0,0,0.248,0,11,0
0,0,0,0,0,1.25,2.5,0,1.25,0,0,0,0,0,0,0,0,0,0,71,0
0,0.9,0,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,19,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.263,0,0,1310,0
0,0,0,0,0,0,0.53,0,0,0,0,0,0,1.06,0,0,0.322,0,0,182,0
0,0,0,0,0,0,2.19,0,0,0,0,0,0,0,0,0,0,0,0,76,0
0,0.66,0,0,0,0,1.66,0,0.66,0,0,0,0,0,0,0,0,0,0,56,0
0,0,0,0,0,0,0.86,0,0.86,0,0,0,0,0,0,0,0,0,0,90,0
0,0,0,0,0,0,0,0,1.36,0,0,0,0,0,0,0,0,0,0,81,0
0,0.53,0,0,0,0,2.15,0,0.53,0,0,0,0,0,0,0,0.101,0,0,52,0
0,0,0,0,0,1.06,1.06,0,0,0,0,0,0,0,0,0,0.14,0,0,84,0
0.49,0,0,0,0,0,2.94,0,1.47,0,0,0,0,0,0,0,0.241,0,0,85,0
0,0,0,0,0,0,4.87,0,0.81,0,0,0,0,0,0,0,0.478,0,0,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,14,0
0,0,0,0,0,0,2.63,0,2.63,0,0,0,0,0,0,0,0.523,0,0,16,0
0.36,0,0,0.36,0,0,1.08,0,0,0,0,0,0,0,0,0,0,0.063,0,334,0
0,0,0,0,0,1.01,2.02,0,0,0,0,0,0,0,0,0,0,0.327,0,24,0
0,0,0,0,0,0,4.47,0,1.49,0,0,0,0,0,0,0,0,0,0,29,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.168,0.168,0,54,0
0,0.22,0,0,0,0,1.11,0,0.22,0,0,0,0,0,0,0,0,0.24,0,448,0
0,0,0,0.54,0,0,3.82,0,0,0,0,0,0,0,0,0,0.087,0,0,159,0
0,0.12,0,0,0,0,1.78,0,0.51,0,0,0,0,0.12,0,0.25,0.074,0.055,0,419,0
1.57,1.18,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0.203,0.271,0,330,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,2.09,0,0,0,0.69,4.19,0.69,0.69,0,0,0,0,0,0,0,0,0.254,0,64,0
1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181,0,0,50,0
0,0.23,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0.064,0.161,0,146,0
0.32,0.96,0,0,0,0,3.52,0,1.6,0,0,0,0,0.32,0,0,0.064,0.128,0,86,0
0,0,0,0,0,0,1.85,0,0.61,0.61,0,0,0,0.61,0,1.23,0.098,0.098,0,70,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0.41,0,0,0,0,2.91,0,0.41,0,0,0,0,0,0,0,0.184,0,0,40,0
0,0,0,0,0,0.44,0.44,0,0.44,0,0,0,0,0.44,0,0,0.175,0,0,390,0
0,0,0,0.43,0,0,2.19,0,0.87,0,0,0,0,0,0,0,0.079,0,0,53,0
0,0.62,0,0,0,0,3.41,0,0,0,0,0,0,0,0,0,0.112,0.225,0,28,0
0,0,0,0,0,0,2.77,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0.51,0,0,0,0.25,1.78,0,0.51,0,0,0,0,0,0,0,0.019,0,0.038,207,0
0,0,0,0,0,0,1.92,0,1.92,0,0,0,0,1.92,0,0,0.336,0,0,40,0
0,0.76,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0.18,0.54,0,144,0
0,0.64,0,0,0,0,3.22,0,0,0,0,0,0,0.64,0,0,0.348,1.16,0,103,0
0,0,0,0,0,0,1.01,0,0,0,0,0,0,1.01,0,0,0,0,0,70,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136,0,0,68,0
0,0.68,0,0.34,0,0,4.8,0,1.88,0,0,0,0,0,0,0,0.032,0.065,0,69,0
0,1.25,0,2.5,0,0,0.62,0,0,0,0,0,0,0,0,0,0.111,0,0,27,0
