@relation spambase

@attribute Word_freq_address numeric
@attribute Word_freq_our numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_mail numeric
@attribute Word_freq_free numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_money numeric
@attribute Word_freq_hpl numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_telnet numeric
@attribute Word_freq_415 numeric
@attribute Word_freq_85 numeric
@attribute Word_freq_technology numeric
@attribute Word_freq_direct numeric
@attribute Word_freq_meeting numeric
@attribute Word_freq_re numeric
@attribute Char_freq3 numeric
@attribute Char_freq4 numeric
@attribute Char_freq5 numeric
@attribute Capital_run_length_longest numeric
@attribute Spam {1,0}

@data
0,2.45,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0.258,0,20,1
0,0.31,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0.31,0.048,0.39,0.438,61,1
0.72,0,0,0,2.91,0,0,0,0,0,0,0,0,0,0,0,0,0.495,0,8,1
0.27,0,0,0.27,1.08,0,0.54,0,0,0,0,0,0,0,0,0,0,0.451,0.496,64,1
0,0,1.96,0,0,0,1.96,0,0,0,0,0,0,0,0,0,0,0.334,0,22,1
0,0.87,0.09,0.39,0.29,0.78,1.36,0,0,0,0,0,0,0,0,0.09,0,0.045,0.015,40,1
0,5,0,0,2.85,0,0.71,0,0,0,0,0,0,0,0,0,0,1.417,0,12,1
1.22,0.4,0.81,0.81,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.8,181,1
0,0.16,0,0,0.08,0.16,0,0,0,0,0,0,0,0,0,0,0,0.406,0.038,67,1
0.27,0.13,0,0.13,0.13,0.13,0.27,0,0,0,0,0,0,0,0,0.41,0,0.379,0.05,15,1
0.7,0.35,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0.35,0,0.897,0,121,1
0,0.93,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,1
0,0.36,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0.03,0.03,0.015,48,1
0.14,0.29,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0.58,0,0.265,0,38,1
0,0.3,0,0,0.3,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0.211,11,1
0.22,0.52,0.07,0.6,0,0.22,0.22,0,0,0,0,0.07,0,0,0,0,0,0.131,0.071,74,1
0.26,0.35,0.53,0.8,0.62,0.17,0.08,0,0,0,0,0,0,0.08,0,0.08,0,0.212,0.185,583,1
0.11,1.18,0.23,0.11,2.13,0.35,0.11,0,0,0,0,0,0.35,0.11,0,0,0,0.42,0.191,283,1
0,0,0.42,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349,105,1
0.43,0.14,0,0.62,0.21,0,0.54,0,0,0,0,0,0,0,0,0.03,0,0.443,0.51,739,1
0,2.63,0,0,1.97,0,0.65,0,0,0,0,0,0,0,0,0.65,0,0.198,0.099,12,1
0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202,1.417,223,1
0.39,0.13,0.09,0.91,0.26,0,0.52,0,0,0,0,0,0,0,0,0.09,0.016,0.345,0.515,134,1
0.26,0.26,0.08,1.56,0.86,0.17,0.34,0,0,0,0,0,0.08,0,0,0.08,0,0.358,0.261,54,1
0.54,0,1.08,0.54,2.17,0,0,0,0,0,0,0,0,0,0,0.54,0,0.347,0,5,1
0,0.23,0,0.23,0.23,0.23,0,0,0,0,0,0,0,0,0,0,0,1.045,0.037,97,1
0,0,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0.759,0.253,16,1
1.25,0,1.25,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0.223,0,29,1
0,0.23,0,0.23,0.23,0.23,0,0,0,0,0,0,0,0,0,0,0,1.018,0.036,97,1
0.3,0.76,0,1.52,0.3,0.15,0.3,0,0,0,0,0,0,0,0,0,0,1.051,0.225,217,1
0,0.4,0.1,0.2,0.91,4.26,0.2,0,0,0,0,0,0,0,0,0,0,0.297,0.156,494,1
0.1,0.6,0.4,0.8,0.1,0.4,0.3,0,0,0,0,0.1,0,0,0,0,0.265,0.977,0.397,56,1
0,0,0,0,6.02,0,0,0,0,0,0,0,0,0,0,0,0,1.443,0,32,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.874,0.051,61,1
0,0.56,0,0,0.28,0,0,0,0,0,0,0,0,0.28,0,0,0,0.046,0,6,1
0.29,0.29,0,0,0.58,1.16,0,0,0,0,0,0,0,0,0,0,0,0.42,0.046,34,1
0,0,0,0.48,0.96,0,0,0,0,0,0,0,0,0,0,0.48,0,0.174,0.087,12,1
0.46,0.15,0,0.65,0.23,0,0.5,0,0,0,0,0,0,0,0,0.03,0,0.335,1.281,595,1
1.16,0,1.16,0.77,1.93,0,0,0,0,0,0,0,0,0,0,0.38,0,0.198,0,332,1
0.34,0.13,0.06,1.36,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0.474,0.197,53,1
0.25,0.08,0.08,1.47,0.08,0,0.34,0,0,0,0,0,0,0,0,0.17,0,0.263,0.263,62,1
0.67,0.33,0.33,0,1,2.68,0.67,0,0,0,0,0,0,0,0,0,0,0.16,0,139,1
0.2,0.31,0.2,0.52,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0.334,0.175,689,1
0.4,0.13,0.06,1.14,0.4,0,0.26,0,0,0,0,0,0,0,0,0,0,1.06,0.151,123,1
0,0,0,0,0,0,0,0,0,0,0,0,0.84,0,0,0,0,0,0,6,1
0,0.81,0,0.81,0.81,1.35,0.27,0,0,0,0,0,0,0,0,0,0,0.565,0.121,18,1
0.45,0.45,0.45,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,14,1
0,0,1.43,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0.694,0,164,1
0.5,0,2,0.5,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0.445,0.979,28,1
0,0.38,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177,79,1
0,0,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1
0,1.05,0.7,0.35,0.7,0,0.35,0,0,0,0,0,0,0,0,0.35,0,0.367,0.061,12,1
0.12,0.19,0.38,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0.244,0.081,43,1
0.49,1.49,0,0.99,0.49,0.49,0.49,0,0,0,0,0,0,0.49,0,0,0,0.625,0.312,47,1
0,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0.443,0.088,16,1
0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034,0,15,1
0.56,2.25,1.12,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,1.32,0.33,140,1
0.66,0.49,0.16,0,0,0.49,0.16,0,0,0,0,0,0,0,0,0.16,0,0.076,0.101,32,1
0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
0,0.23,0.23,0.23,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0.238,0,38,1
0,0,0,0,0,0,0,0,0,0,0,0,0.73,0,0,0,0,0,0.105,22,1
0.31,0.07,0.05,0.76,0.26,0,0.34,0,0,0,0,0,0,0,0,0.02,0,0.331,0.79,193,1
0.55,2.22,0.55,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1.191,0.34,140,1
0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107,0,7,1
0.39,0,0.19,0.39,0.98,0.39,1.38,0,0,0,0,0,0,0,0,0,0,0.749,0.31,76,1
0,1.02,0,1.02,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0.902,0.106,1327,1
0,0,1.96,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1
0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441,0,4,1
0,0.72,0,0,0.24,0,0.24,0,0,0,0,0,0,0,0,0.24,0,1.021,0.291,67,1
0,0,0.45,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063,0.127,46,1
0.24,0.36,0.6,1.45,0.12,0.12,0.12,0,0,0,0,0,0,0,0,0,0,0.234,0.234,39,1
0,0,0,1.81,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0.628,0.943,9,1
0,0.53,0,0,0,0,0,0,0,0,0,0,0,0.53,0,0,0,0.093,0.466,60,1
0,0,0,0,0.38,0,0.38,0,0,0,0,0,0,0,0,0,0,0.601,0.12,22,1
0.35,0.35,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0.35,0,1.284,0,61,1
0,0,1.15,0,0.38,0.38,0,0,0,0,0,0,0,0,0,0,0,0.486,0.347,6,1
0.63,0,0.63,0,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0.398,0,19,1
0.75,1.51,0,0.37,0.75,0,0,0,0,0,0,0,0,0.37,0,0,0,0.415,0.138,11,1
0.6,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097,77,1
0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0.706,0,55,1
0.38,0,0,1.15,0.19,1.15,0.77,0,0,0,0,0.19,0,0,0,0,0,0.438,0.191,525,1
0,0.31,0.15,0.15,1.11,0,0,0,0,0,0,0,0,0.15,0,0,0,0.862,0.707,51,1
0.12,0.19,0.38,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0.25,0.073,37,1
0,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
0.2,0.2,0.2,1.71,0.6,0,0.3,0,0,0,0,0,0,0,0,0.2,0,0.275,0.206,103,1
0.29,0.88,0,1.47,0.29,0.14,0.29,0,0,0,0,0,0,0,0,0,0,1.003,0.215,217,1
0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0.284,0.662,0,131,1
0,1.79,0,0,1.34,0,0,0,0,0,0,0,0,0,0,0,0.075,0,0,11,1
0,1.15,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0.349,0,105,1
0,1.25,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,1.023,1.023,25,1
0.19,0,0,0.77,0,0.38,0.68,0,0,0,0,0.09,0,0,0,0,0,0.569,0.207,691,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1
0.28,0.04,0.04,0.69,0.23,0,0.31,0,0,0,0,0,0,0,0,0.02,0,0.311,0.734,144,1
0,0,0.79,0,0,0,0.79,0,0,0,0,0,0,0,0,0,0,0.612,0.183,13,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.862,17,1
0,0,0,0,1.05,0,0,0,0,0,0,0,0,0,0,1.05,0,0.351,0.175,28,1
0,0,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049,30,1
0,0.22,0,0.11,0.56,0,0.22,0,0,0,0,0,0,0,0,0,0,0.373,0.196,75,1
0,0.47,1.41,0,0.47,0.47,0,0,0,0,0,0,0,0,0,0,0,0.145,0.145,54,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08,0,0,0.389,16,1
0.67,0.5,0.16,0,0,0.5,0.16,0,0,0,0,0,0,0,0,0,0,0.08,0.107,32,1
0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0.284,0.662,0,131,1
0,0.24,0.24,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0.315,0.035,60,1
0.49,0.39,0,0.39,0,0,0.19,0,0,0,0,0,0,0,0,0,0,5.213,0.979,54,1
0,0.64,0.32,0,0.32,0,0.32,0,0,0,0,0,0,0,0,0.64,0,0,0.166,10,1
0,0.62,0.31,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0.378,4.017,23,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1
0,0.95,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0.47,0.065,0.461,0.263,61,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
0.37,0.51,0.07,0.37,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0.167,0.167,44,1
0,0.5,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0.892,0,19,1
0.3,0.2,0.2,0.8,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0.307,0.175,669,1
0.5,0.5,1.01,0.76,1.26,0,0,0,0,0,0,0,0,0,0,0.25,0,0.189,0,447,1
0,0.42,0.21,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0.031,1.269,183,1
0,0,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0.212,25,1
0.13,0.26,0,0.13,0.13,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0.068,30,1
0.1,2.15,0,0.75,0.15,0,0.8,0,0,0,0,0,0,0,0,0.2,0,0.149,0.131,127,1
0.2,0.8,0.5,0.1,0.1,0.2,0.1,0,0,0,0,0,0,0,0,0.1,0,0.49,0.158,669,1
0,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,3.768,0,29,1
0.19,0.25,0,0.06,0.69,0.06,1.08,0,0,0,0,0,0,0,0,0.25,0,0.435,0.592,73,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1
0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444,0.37,16,1
1.56,0,1.56,1.56,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183,140,1
0,0.36,0,0,0.36,0,0,0,0,0,0,0,0,0.36,0,0,0,0.604,0.181,58,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1
1.5,0.75,0,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,2.224,1.223,412,1
0,0,0,0,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0.277,0,3,1
0,0.99,0.33,0,0.33,0,0.33,0,0,0,0,0,0,0,0,0.33,0,0,0.162,50,1
0,0.23,0,0.47,0.71,0,0.23,0,0,0,0,0,0,0,0,0,0,0.402,0.402,49,1
0,0.47,1.41,0,0.47,0.47,0,0,0,0,0,0,0,0,0,0,0,0.144,0.288,54,1
0,1.48,0.49,0,0.49,0,0,0,0,0,0,0,0,0,0,0.49,0,0.497,0.165,78,1
0,1.11,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455,0,4,1
0.4,0.15,0.06,0.97,0.15,0,0.56,0,0,0,0,0,0,0,0,0.06,0.01,0.345,0.42,178,1
0,0.65,0.32,0,0.32,0,0.32,0,0,0,0,0,0,0,0,0.32,0,0,0.159,10,1
0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0.328,0,48,1
0,1.66,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
0.93,0.46,0,1.86,0.46,0,0,0,0,0,0,0,0,0,0,0,0,1.683,0.168,634,1
0,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0,0,0,0.057,0,18,1
0,0.3,0,0,0.3,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0.211,11,1
0,0.26,0.13,0.26,0,0,1.46,0,0,0,0,0,0,0,0,0.13,0,0.414,0.021,65,1
0,0.45,0.45,0.45,1.81,0,0,0,0,0,0,0,0,0.45,0,0.45,0,0.64,0.16,71,1
0.31,0.05,0.05,0.76,0.26,0,0.34,0,0,0,0,0,0,0,0,0.02,0,0.322,0.764,193,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.385,0,169,1
0.79,0,0,0,0.79,0,0,0,0,0,0,0,0,0,0,0.79,0,0.268,0,26,1
0,0.61,0.3,0.76,0,3.53,0.15,0,0,0,0,0,0,0,0,0,0,0.181,0.203,445,1
1.36,0,1.36,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.17,128,1
0,0.36,1.1,0,0.36,0,1.1,0,0,0,0,0,0,0,0,0,0,0.435,0.062,190,1
0,0.48,0.48,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163,0,17,1
0,0.87,0.87,0,0,0,0,0,0,0,0,0.43,0,0,0,0.43,0,1.021,0.218,59,1
0,0.45,0.15,0.61,0.61,0.45,0.3,0,0,0,0,0,0,0,0,0,0,0.698,0.067,63,1
0,0.25,0,0.51,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0.26,0.173,16,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21,0,0,0.212,24,1
0,1.68,0.37,0,1.12,0,0,0,0,0,0,0.18,0,0,0,0,0,0.563,0.165,34,1
0.18,0.04,0.18,0.84,0.89,0.04,0.28,0,0,0,0,0,0,0.28,0,0.28,0,0.522,0.109,116,1
0.17,0.23,0.03,0.37,0.51,0.13,0.71,0,0,0,0,0,0,0.03,0,0.03,0.071,0.379,0.136,181,1
0,0.42,0.85,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0.819,0,42,1
0.32,0.32,0.16,0.48,0.16,0.16,0,0,0,0,0,0,0,0,0,0,0,0.271,0.024,149,1
0,1.45,0.05,0.05,0,0.23,0.05,0,0,0,0,0,0,0,0,0,0,0.02,0.163,12,1
0,0,0.2,0.2,0.4,3.03,0.4,0,0,0,0,0,0,0,0,0,0,0.133,0.066,30,1
0.94,0.47,0,1.88,0.47,0,0,0,0,0,0,0,0,0,0,0,0,1.68,0.168,636,1
0,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.11,0,11,1
0,0,0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0.208,25,1
0.39,0,0.19,0.39,0.98,0.39,1.38,0,0,0,0,0,0,0,0,0,0,0.749,0.31,76,1
0.05,0.37,0,0.1,0,0,0.32,0,0,0,0,0,0,0,0,0.05,0,0.262,0.186,289,1
0.08,0.85,0.25,0.08,0.25,0.17,0.08,0,0,0,0,0,0,0.08,0,0.08,0,0.408,0.118,669,1
0,0,0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0.684,0,12,1
0,0.29,0.29,0,0.87,2.61,0.58,0,0,0,0,0,0,0,0,0,0,0.14,0,139,1
0.19,1.07,0.19,0.58,0,0.68,0.29,0,0,0,0,0,0,0.09,0,0,0.202,0.405,0.233,49,1
0,1.11,0,2.96,0,0,0,0,0,0,0,0,0,0,0,0,0,1.096,0,107,1
0.1,0.51,0.2,0.82,0.1,0.41,0.3,0,0,0,0,0.1,0,0,0,0,0.264,0.974,0.396,56,1
0,0.6,0.6,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0.619,0.103,33,1
1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.275,0.137,11,1
0.51,0,0,0.51,0.25,0,0,0,0,0,0,0,0,0.25,0,0,0,0.29,0,66,1
0,0.23,0,0.23,0.23,0.23,0,0,0,0,0,0,0,0,0,0,0,1.046,0.037,97,1
0,0.38,0.38,0,0.38,0,0.38,0,0,0,0,0,0,0,0,0,0,0.123,0,12,1
0,0.23,0,0,0.23,0,0.23,0,0,0,0,0,0,0,0,0.71,0,0.175,0,11,1
0,0.42,0.08,0.08,0,0,0.08,0,0,0,0,0,0,0,0,0,0.027,0.095,0.013,48,1
0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0.48,0,0.26,0.086,4,1
0.49,0.39,0,0.39,0,0.09,0.09,0,0,0,0,0,0,0,0,0,0,5.84,1.311,54,1
2.43,1.21,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,1
0,0,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,1.181,0.787,31,1
0,0.64,0,0,0,5.19,0.64,0,0,0,0,0,0,0,0,0,0,0.093,0,66,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.975,0.37,95,1
0,0,0,0,0,0,0,0,0,0,0,0,0.53,0,0,0,0,0,0,152,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.709,0,39,1
0,0,0,0,0,0,0,0,0,0,0,0,1.02,0,0,0,0,0.176,0.352,25,1
0,0.36,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0.27,0.031,0.252,0.031,69,1
0,0,1.61,0,1.61,0,0,0,0,0,0,0,0,0,0,1.61,0,0.804,0,17,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06,0,0.207,0.207,25,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.336,0,3,1
0,2.91,0.72,0,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0.124,0.124,12,1
0,0.72,0,0,0.48,0,0.24,0,0.24,0,0,0,0,0.24,0,0,0,0.036,0.184,66,1
0.9,0,0.9,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0.774,0,1,1
0,0.25,0.25,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0.034,60,1
0,1.93,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0.462,0.37,22,1
0.45,0.45,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,1.501,0,61,1
0.84,0.67,0.67,0,0.67,0.33,0,0,0,0,0,0,0,0,0,0,0,0.156,0.104,525,1
0,0.65,0.65,0,0.65,5.22,0.65,0,0,0,0,0,0,0,0,0,0,0.091,0,66,1
0,0.64,0.64,0,0.32,0,0.32,0,0,0,0,0,0,0,0,0.64,0,0,0.156,19,1
0.31,0.05,0.05,0.76,0.1,0,0.34,0,0,0,0,0,0,0,0,0.02,0,0.328,0.858,199,1
0.22,0.11,0.05,0.39,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0.441,0.421,116,1
1.07,1.61,1.07,0,0,0,0.26,0,0,0,0,0,0,0,0,0.8,0,0.324,0,52,1
0,0,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0.213,25,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,1
0,0.42,0.08,0.08,0,0,0.08,0,0,0,0,0,0,0,0,0,0.028,0.099,0.014,48,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.525,0.225,0,39,1
0,0.21,0.1,0,0,0,0,0,0.1,0,0,0,0.63,0,0,0,0,0.05,0.609,126,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233,0,84,1
0.4,0.13,0.13,0.77,0.27,0,0.6,0,0,0,0,0,0,0,0,0.06,0,0.456,0.5,129,1
0,0,0.28,1.15,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0.554,0.221,140,1
0.18,0.25,0.03,0.4,0.54,0.14,0.76,0,0,0,0,0,0,0.03,0,0.07,0.072,0.334,0.139,181,1
0.68,0.68,2.73,0.68,0,0,0.68,0,0,0,0,0,0,0,0,0,0,1.244,0,9,1
0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.558,0.279,23,1
0.19,0.78,0.49,0.19,0.09,0.19,0.09,0.09,0,0,0,0,0,0,0,0.09,0,0.393,0.145,669,1
0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0.085,0.511,0,27,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.907,0,70,1
0.9,0.9,0.9,0.9,1.81,0,0,0,0,0,0,0,0.9,0,0,0,0,1.492,0,66,1
0,2.17,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
0,0.36,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0.693,0,11,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.096,0.109,12,1
0,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0.496,0.248,80,1
0,0,0,1.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1
0.08,0.85,0.25,0.08,0.25,0.17,0.08,0,0,0,0,0,0,0.08,0,0.08,0,0.394,0.114,669,1
0,0.51,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0.51,0,0.542,0,19,1
0.37,0.37,0,0.74,3.34,0,0.37,0,0,0,0,0,0,0,0,0,0,0.878,0.175,58,1
0.09,0.38,0,0.19,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0.591,0,31,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
0,0,0,0,4.27,0,5.98,0,0,0,0,0,0,0,0,0,0,0.881,0,17,1
0,0,0.11,0.11,0.44,0,1.11,0,0,0,0,0,0,0,0,0.44,0,0.775,0.224,103,1
0,0.5,0.25,0,0.5,0,0,0,0,0,0,0,0,0,0.25,0,0,0.082,0.041,18,1
0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2.597,0,26,1
0.3,0.3,0.15,0.45,0.15,0.15,0,0,0,0,0,0,0,0,0,0,0,0.352,0.02,149,1
0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1
0.22,0.45,0,1.59,0,0,0.45,0,0,0,0,0,0,0.11,0,0.45,0,0.265,0.132,144,1
0,3.22,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0.511,0,20,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.103,0.11,12,1
0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0.151,0.302,11,1
0.16,0.16,0,0.32,1.95,0.48,0.81,0,0,0,0,0,0,0,0,0,0.053,0.134,0.107,57,1
0.29,0.58,0.58,0.58,1.46,0.87,0,0,0,0,0,0,0,0,0,0.29,0,0.606,0,37,1
0,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.613,12,1
0,0.38,0,0,1.54,0,0.38,0,0,0,0,0,0,0,0,0,0,0.261,0,56,1
0,0,1.16,0,4.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0,0,0,0.081,0.816,12,1
0.24,0.24,0.12,0.36,0.12,0.12,0,0,0,0,0,0,0,0.12,0,0,0,0.34,0,158,1
0.08,0.85,0.25,0.08,0.25,0.17,0.08,0,0,0,0,0,0,0.08,0,0.08,0,0.403,0.117,669,1
0,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,1.094,0,5,1
0.27,1.37,0.82,0.82,0.82,0,0.27,0,0,0,0,0,0,0,0,0,0,0.235,0.188,124,1
0,0.66,0,0,0.66,0,0.33,0,0,0,0,0,0,0,0,0,0,0.12,0.541,21,1
0,0.64,0.32,0,0.32,0,0.32,0,0,0,0,0,0,0,0,0.64,0,0,0.157,10,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,0,0.221,0.665,15,1
0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
0.56,0.56,0,0.56,0.11,0,0,0.11,0,0,0,0,0,0,0,0,0,0.056,0.056,53,1
0,0.72,0.72,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0.729,0.121,32,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1
0,1.79,0,0,1.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
0,1.45,0.05,0.05,0,0.23,0.05,0,0,0,0,0,0,0,0,0,0,0.02,0.163,12,1
0,0,0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0.204,25,1
0.49,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0.265,114,1
0,0,0.2,0,0.1,0,0.41,0,0,0,0,0,0,0,0,0,0,0.095,0,24,1
0,0.53,0,0,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0.265,0.088,67,1
0,0,0,0.43,0.43,0,0,0,0,0,0,0,0.43,0,0,0,0,0.31,0.062,8,1
