@relation 'spambase-weka.filters.unsupervised.attribute.Remove-V-R2,7,12,16-17,22-25,27,30-31,38-41,43-44,47-49,52-53,55,58'

@attribute Word_freq_address numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_will numeric
@attribute Word_freq_free numeric
@attribute Word_freq_business numeric
@attribute Word_freq_font numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_money numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_george numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_telnet numeric
@attribute Word_freq_parts numeric
@attribute Word_freq_pm numeric
@attribute Word_freq_direct numeric
@attribute Word_freq_cs numeric
@attribute Word_freq_original numeric
@attribute Word_freq_project numeric
@attribute Word_freq_table numeric
@attribute Word_freq_conference numeric
@attribute Char_freq1 numeric
@attribute Char_freq4 numeric
@attribute Char_freq5 numeric
@attribute Capital_run_length_average numeric
@attribute Spam {1,0}

@data
0,0,0.91,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0.3,0.088,0.044,0,2.222,0
0.09,0,3.66,0,0.82,0,0,0,1.37,0,0.82,0,0,0.09,0,0,0,0,0,0,0.027,0,0,1.263,0
0,0,0.72,0,0,0,0,0,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48,0
0.44,0,0.29,0,0.14,0,0,0,0.44,0,0.89,0,0,0,0,0.59,0.14,0,0,0.44,0.101,0,0,2.297,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333,0
0,0,1.29,0,0,0,0,0,2.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,4.02,1,0.5,0.5,0,0.5,0.5,0,0.5,0,0,0,0,0,0,2.319,0
0,0,0.75,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,1.433,0
0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,1.408,0,0,2.6,0
0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.916,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286,0,2.434,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,1.12,0,0,0,0,0.18,0,1.3,0,0,0,0,0.182,0,0,3.628,0
0,0,0.46,0,0.37,0,0,0,1.86,0,0.09,0.28,0,0.09,0,0,0,0.18,0,0,0,0,0,1.983,0
4.16,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.709,0,2.09,0
0,0,0,0,1.48,0,0,0,2.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105,2.555,0
0,0.49,0.49,0,0,0,0,0,3.48,0.49,0,0,0,0,0,0,0,0,0,0,0.336,0,0,5.61,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0.31,0,0,0,0,0,0,1.409,0
0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442,0,2.125,0
0,0,0.88,0,0,0,0,0,1.76,0.88,0.44,0.44,0,0.88,0.44,0,0.88,0,0,0,0,0,0,1.955,0
0,0,4.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.529,0
0.58,0,0.88,0,0,0,0,0,0.29,0.29,0,0,0,0,0,0,0,0,0,0,0.075,0.113,0.265,2.285,0
0,0,3.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.062,0
0,0,0,0,0,0,0,0,3.41,0.48,0,0,0,0,0,0,0.48,0,0,0,0.471,0.078,0,2.552,0
0,0,0,0,0,0,0,0,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.178,0
0,0,2.88,0,0,0,0,0,0.96,0,0,1.92,0,0.96,0,0,0,3.84,0,0,0,0,0,2.307,0
0,0,0,0,0,0,0,0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0
0,0,1.07,0,0,0,0,0,1.61,1.88,0.53,0.53,0,0.8,0.53,0,0.8,0,0,0,0,0.091,0,2.225,0
0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137,0,0,1.09,0
0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.38,0,0,0,0,0,0.64,0.12,0,0,0,0,0,0,0,0,0,0,0.054,0,0.036,3.167,0
0,0,1.4,0,0.7,0,0,0,0,0.7,0,0.7,0,0,2.11,0,0,0,0,0,0,0,0,18,0
0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0.32,0,0,0,0,0,0,0,0,3.787,0
0,0,0.33,0.33,0,0,0,0,0.99,0,0.33,0,0,0,0,0,0,0.33,0,0,0,0,0,2.016,0
0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0.176,0,1.758,0
0.35,0,0.17,0,0,0,0,0.17,0.17,0.88,0.17,0,0,0,0,0,0,0,0,0,0,0.031,0,1.564,0
0,0,0.44,0,0,0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,1.613,0
0,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.731,0
0,0,0,0,0,0,0,0,0,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,2.64,1.32,0.66,0.66,0,0.66,0.66,0,0,0,0,0,0,0,0,3.968,0
0,0,0,0,0,0,0,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,4.037,0
0,0,1.36,0,0,0,0,0,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,2.307,0
0,0,0,0,0,0,0,0,0.75,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0.128,3.657,0
1.96,0,0,0,0,0,0,0,1.96,1.96,0,0,0,0,0,0,0.98,0,0,0,0,0,0,3.129,0
0,0,1.17,0,0,0,0,0,0,0.39,0,0,0,0,0.39,0,0,0,0,0,0.07,0.07,0,2.069,0
0,0,0,0,0,0,0,0,15.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,0
1.23,0,0.61,0,0,0,0,0,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,3.57,0,0,0,7.14,0,0,0,0,0,0,0.578,0,0,3.083,0
0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.888,0
0,0,2.19,0,0,0,0,0,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.586,0
0,0,0,0,0,0,0,0,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.882,0
0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.669,0
0,0,1.09,0,0,0,0,0,0,0,2.19,0,0,0,0,0,0,0,0,0,0,0,0,1.111,0
0,0,0.98,0,0.7,0,0,0,1.82,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,1.502,0
0,0,0.68,0,0,0,0,0,2.72,1.36,0.68,0.68,0,0.68,0.68,0,0.68,0.68,0,0,0.104,0,0,2.102,0
0,0,1,0,0,0,0,0,1.4,0.2,0.2,0.2,0,0.2,0.2,0,0.2,0.8,0,0.2,0,0,0,2.703,0
0,0,2.68,0,0,0,0,0,0.53,0,0,0,0,1.07,0,0,0,0,0,0,0,0,0,3.731,0
0,0,0.81,0,0,0,0,0,2.86,0,0.4,0,0,0.4,0,0,0,0.4,0,2.45,0.126,0.063,0,1.611,0
0,0,1,0,0,0,0,0,1,0,0.5,0,0,0,0,0,0,0.5,0,2.5,0,0.075,0,1.483,0
0,0,0.5,0,0,0,0,0,2.01,1,0,0,0,0,0,0,0,0,0,0,0,0.084,0,2.303,0
0,0,0,0,0,0,0,0,0,3.44,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0
0,0,1.31,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,1.05,0,0.26,0,0,0,2.724,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.125,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.555,0
0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,2.63,0,0,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.029,0
0,0,0.28,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0.043,0,1.3,0
0,0,1.16,0,0,0,0,0,1.16,0,0,1.16,0,0,0,0,0,0,0,0,0.176,0,0,1.476,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367,0,2.161,0
0,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0.16,0.33,0,0,0.118,0,0,1.983,0
0,0,0,0,0,0,0,0,0,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,3.862,0
0,0,1.4,1.4,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,1.393,0
0,0,0,0,0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.472,0
0,0,0.76,0,0,0,0,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0.133,0,0,1.269,0
0,0,0,0,0,0,0,0,0,2.85,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,0
0,0,0.31,0,0,0,0,0,0.55,0.07,0,0,0,0,0,0,0,0,0,0,0.096,0,0.021,3.617,0
0,0,0.26,0,0.53,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043,1.487,0
0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.156,0,2.333,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.81,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,1.125,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,1.5,0
0,0,0,0,0,0,0,0,0,5.12,0,0,0,0,0,0,0,0,0,2.56,0,0.375,0,2.25,0
0,0,0.34,0,0,0,0,0,0.56,0.11,0,0,0,0,0,0,0,0,0,0,0.076,0,0.03,4.211,0
0,0,0.19,0,0,0,0,0,0.79,0.06,0.06,0,0,0,0,0.13,0,0,0.06,0,0.363,0,0.019,2.716,0
0,0,0,0,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0
0,0,0.83,0,0.15,0,0.07,0,4.42,0,0,0,0,0,0,0,0,0,0,0.07,0.068,0,0.009,2.356,0
0,0,0,0,0,0,0,0,0,0,0,4.54,0,0,0,0,0,4.54,0,0,0,0,0,5.857,0
0,0,0,0,0,0,0,0,2.53,0,1.26,1.26,0,0,0,0,0,0,0,0,0,0,0,2.28,0
0,0,1.25,0.62,0.62,0,0,0,1.87,0,0,0,0,0,0,0,0,0.62,0,0,0,0.103,0,1.347,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,0
0,0,0.72,0.48,0.48,0,0,0,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.823,0
0,0,0,0,0,0,0,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,0
0,0,1.4,0,0.7,0,0,0,0,0.7,0,0.7,0,0,2.11,0,0,0,0,0,0,0,0,18,0
0,0,0,0,0.37,0,0,0,1.11,1.86,0.37,0.37,0,0.74,0.37,0.37,0.74,0,0,0,0,0.32,0,1.923,0
0,0,1.14,0,0,0,0,0,1.14,0,0,1.14,0,0,0,0,0,2.29,0,0,0,0.596,0,2.133,0
0,0,0.6,0,0,0,0,0,0,1.8,0,0,0,0.6,0,0,0.6,0,0,0,0,0.085,0,1.735,0
0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0.487,0,2.291,0
0,0,0,0,0,0,0,0,4.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.333,0
1.33,0,0,0,0,0,0,0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0.227,0,2.037,0
0,0,0,0,0,0,0,0,1.07,1.07,1.07,0,0,0,0,0,0,0,0,0,0,0.185,0,2.24,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,0,0,0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
0,0,3.17,0,0,0,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.384,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.09,0,0.29,0,0,0,0,0,0.58,0.09,0,0,0,0,0,0,0,0,0,0,0.111,0,0.041,3.298,0
0.08,0,0.05,0.02,0,0,0,0,0.48,0.04,0,0,0,0,0.01,0,0.04,0,0,0.02,0.221,0,0.004,2.63,0
0,0,1.12,0,0,0,0,0.56,0,1.12,0,0,0,0,0.56,0,0.56,0,0,0,0,0,0,2.236,0
0,0,0,0,0,0,0,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,4.484,0
0,0,1.4,0,0.7,0,0,0,0,0.7,0,0.7,0,0,2.11,0,0,0,0,0,0,0,0,17.952,0
0,0,0,0,0,0,0,0.39,0,0.39,0,0,0,0,0,0,0,0.39,0,0,0.073,0,0,1.354,0
0,0,0.49,0,0,0,0,0,2.48,0,0.99,0,0,0,0,0,0,0,0,0.49,0,0,0,1.641,0
0,0,0.44,0,0,0,0,0,1.32,0.88,0.44,0.44,0,0,0.44,0,0,0,0,0,0,0,0,2.588,0
0,0,0.15,0,0.26,0,0,0,0.79,0.05,0,0,0,0,0,0,0,0,0,0,0.112,0,0.014,3.117,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,1.97,0.49,0.24,0.24,0,0,0.24,0,0.24,0,0,0,0,0.037,0,2.367,0
0,0,4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.277,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09,0
0,0,0,0,0,0,0,0,0,1.66,0,0,0,0,0,0,0,0,0,0,0,0.304,0,2.125,0
0,0,0,0,0.86,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.944,0
0,0,0,0,0,0,0,0,2.53,1.52,0,0,0,0.5,0,0,0.5,3.04,0,0,0.094,0.094,0,1.26,0
0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0.237,0,2.583,0
0,0,0.15,0,0,0,0,0,0.67,0.05,0,0,0,0,0,0,0,0.1,0,0,0.209,0,0.014,3.764,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178,0,1.272,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.636,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.166,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.523,0
0,0,0,0,0,0,0,0,1.26,1.26,1.26,0,0,0,0,0,0,0,0,0,0,0.208,0,1.758,0
0,0.88,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.629,0
0,0,0.63,0,0,0,0,0,2.54,1.91,0.63,0.63,0,0.63,0.63,0,0.63,0,0,0,0,0,0,1.981,0
0,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,4.226,0
0,0,1.39,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0,1.483,0
0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85,0
0,0,1.06,0,0,0,0,0,0,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1.785,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.277,0
0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,16.66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.76,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59,0
0,0,0,0,0,0,0,0,1.92,0,0,0,0,3.84,0,0,0,0,0,0,0,0.178,0,1.666,0
0,0,0.22,0,0,0,0,0,0.67,0.07,0,0,0,0,0,0,0.07,0,0,0,0.163,0,0.021,3.03,0
0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0,0,0,0,0,1.21,0
0,0,0.49,0,0,0,0,0,1.98,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,2.135,0
0,0,0,0,0,0,0,0,3.44,1.72,0.86,0.86,0,1.72,0.86,0,1.72,0,0,0,0,0.135,0,2.288,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.523,0
0,0,0.55,0,0,0,0,0,1.1,0,0.27,0,0,0,0,0,0,0,0,1.1,0.543,0,0,2.724,0
0,0,3.33,0,0,0,0,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.46,0,0,0,0,0,4.22,0.93,0.46,0.46,0,0,0.46,0,0.46,0,0,0,0,0,0,5.593,0
0,0,3.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.714,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404,0,2.076,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0.75,0.37,0,0,0,0,0,0,2.023,0
0,0,0,0,0,0,0,0,1.36,0,0,0,0,1.36,0,0,0,0,0,0,0,0,0,3.478,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1.75,0
0,0,1.4,0,0.7,0,0,0,0,0.7,0,0.7,0,0,2.11,0,0,0,0,0,0,0,0,17.904,0
0,0,0,0,0,0,0,0,3.63,0,3.63,0,0,0,0,0,0,0,0,0,0,0,0,2.227,0
0,0,0,0,0,0,0,0.8,0,0.8,0,0,0,0,0,0,0,0.8,0,0,0,0,0.265,1.347,0
0,0,1.22,0,0,0,0,0,0.61,0,0,0,0,0,0,0,0,0.61,0,0,0,0,0,2.206,0
0,0,0,0,0,0,0,0,0,1.16,0,0,0,0,0,0,0,2.32,0,0,0,0,0,1.384,0
0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325,0,0.651,1.125,0
0,0,0.4,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,2.386,0
0,0,0.25,0,0,0,0,0,0.77,0.08,0,0,0,0,0.17,0,0,0,0,0,0.098,0,0.024,2.634,0
0,0.23,0,0,0,0,0,0,1.64,0.7,0.23,0.23,0,0.23,0.23,0,0.47,0,0,0,0,0,0,2.42,0
0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0.167,0,1.5,0
0,0,0,0,0,0,0,0,0,3.44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333,0,2,0
0,0,0.84,0,0,0,0,0,1.69,0,0,0,0,0.28,0,0,0,0.28,0,0,0.217,0,0,1.948,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.632,0,1,0
0.17,0,0.88,0,1.95,0,0,0,0.35,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,2.053,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.285,0
0,0,0,0,0,0,0,0,2.53,0,1.26,1.26,0,0,0,0,0,0,0,0,0,0.149,0,1.423,0
0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.153,0
0,0,0.33,0,0,0,0,0,8.69,0,0.33,0.33,0,0.33,0,1.33,0,0,0,0,1.001,0,0,2.701,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0.281,0,1.551,0
0,0,0,0,0,0,0,0,1.79,0,0,0,0,0,0,0,0,0.89,0,0,0,0,0,1.988,0
0,0,0,0,0,0,0,0,3.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.862,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96,0,0,0,0,0,2.111,0
0,0,0.74,0,0.41,0,0.24,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0.199,0,0.023,1.878,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25,0
0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,1.282,0,1,0
0,0,0.27,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051,0,0,1.195,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.613,0,1,0
0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091,0,1.214,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.438,0,1,0
0,0,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.222,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118,1.59,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.413,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169,0.169,1.677,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.634,0,0.211,1.347,0
0,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39,0,0,0,0,0,1.775,0
0,0,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361,0.18,1.652,0
0,0,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284,0.213,1.565,0
0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056,0.056,0,5.8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0.324,0,1.12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.35,0,0.71,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,1.787,0
1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.391,0
0.87,0,0.87,0,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138,2.136,0
1.08,0,3.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169,0,2.052,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0.082,0,2.674,0
0.36,0,0,0,0,8.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.121,0.063,0,7.326,0
0.41,0,0.41,0,0,8.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.096,0.07,0,7.531,0
0.35,0,0.35,0,0,11.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.672,0.06,0,7.464,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438,0,1.214,0
9.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.406,0,1.425,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.125,0
0,0,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151,0,1.518,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.903,2.285,0
0,0,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074,0,3.904,0
0,0,0.16,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031,0.561,0,1.462,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,0,0,0,0,0,0,0.552,0,2.666,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.478,0,1.666,0
0,0,0.58,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0.444,0,1.626,0
0,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055,0,0,1.122,0
