@relation spambase

@attribute Word_freq_make numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_will numeric
@attribute Word_freq_free numeric
@attribute Word_freq_business numeric
@attribute Word_freq_money numeric
@attribute Word_freq_hpl numeric
@attribute Word_freq_technology numeric
@attribute Word_freq_parts numeric
@attribute Word_freq_pm numeric
@attribute Word_freq_cs numeric
@attribute Word_freq_re numeric
@attribute Word_freq_edu numeric
@attribute Word_freq_conference numeric
@attribute Char_freq4 numeric
@attribute Capital_run_length_longest numeric
@attribute Spam {1,0}

@data
0.46,0,2.31,0.46,0,0,0,0,0,0,0,0,0,0,1.663,636,1
0,0,0,0,0,0,0,1.03,0,0,0,1.03,0,0,0.171,24,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,135,1
0.09,0,0.19,0.66,0,0,0,0,0,0,0,0,0,0,0.591,31,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
0,0.22,0.9,0.68,0,0.45,0,0,0.45,0,0,0.22,0,0,1.103,54,1
0,1.23,0,1.23,0,0,0,0,0,0,0,0,0,0,1.939,8,1
0.52,0.26,0,0.79,0,0.52,0,0.26,0,0.52,0,0,0,0,0.326,71,1
0.1,0.4,0.5,0.1,0,0.3,0,0,0,0.1,0,0,0,0,0.977,56,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
0,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0.364,192,1
0,0,0.38,1.54,0,0.38,0,0,0,0,0,0,0,0,0.261,56,1
0,0.36,0.36,0,0,0,0,0,0,0,0,0,0,0,0,60,1
0.26,0.08,1.15,0.35,0.08,1.5,0,0,0.08,0,0,0,0,0,0.339,74,1
0.41,0,2.07,0.41,0,0.41,0,0,0,0,0,0,0,0,0.97,335,1
0.31,0,0,0.31,0,0.62,0,0,0,0,0,1.25,0,0,0.055,32,1
0,0.98,0.81,0.49,0.65,0,0,0.16,0,0,0,0,0,0,0.179,113,1
0.73,0.73,0.36,1.09,0.36,0,0,0,0,0,0,0,0,0,0.498,30,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.385,169,1
0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0.199,18,1
0,2.94,0,0,2.94,0,0,0,0,0,0,0,0,0,0.425,279,1
0,1.56,0,1.56,0,0,0,0,0,0,0,1.56,0,0,0.7,12,1
0,0.23,0.95,2.13,0.95,0.11,0,0.35,0,0,0,0,0,0,0.42,283,1
0.25,0,1.51,0,0.5,0,0,0,0,0,0,0,0,0,0.041,32,1
0,0,0,0,0,0,0,0,0,0,0,5.55,0,0,0,1,1
0.45,0,2.29,0.45,0,0,0,0,0,0,0,0,0,0,1.633,708,1
0.28,0.14,0.98,0,0.28,0.28,0,0,0,0,0,0,0,0,0.045,79,1
0,0,0.58,1.74,0,0.58,0,0,0,0,0,0,0,0,0.171,12,1
0,0,0,0,0,0,0.39,0,0,0,0,0.39,0,0,0,21,1
0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0.198,18,1
0,0,1.21,0,0.3,0,0,0,0,0,0,0,0,0,0,77,1
0.08,0.25,0.59,0.25,0.08,0.08,0,0,0,0,0,0.08,0.08,0,0.486,669,1
0.07,0.07,1.48,0,0.14,0.07,0,0,0,0,0,0,0,0,0.167,44,1
0.65,0,1.3,1.14,1.3,0.49,0,0,0,0,0,0,0.16,0,0.902,47,1
0.86,0,0,0.86,3.44,0,0,0,0,0,0,0,0,0,0.928,7,1
0.4,0.03,0.72,0.54,0.36,0.76,0,0,0,0,0,0.07,0,0,0.337,181,1
0.47,0.95,0.47,0.47,0.47,0,0,0,0,0,0,0.47,0,0,1.306,91,1
0.4,0.03,0.72,0.54,0.36,0.76,0,0,0,0,0,0.07,0,0,0.334,181,1
0.13,0,0.55,0.13,0.13,0.27,0,0,0,0,0,0.41,0,0,0.379,15,1
0,1.36,0.45,1.82,0.45,0,0,0,0,0,0,0,0,0,0.368,17,1
0.08,0.25,0.59,0.25,0.08,0.08,0,0,0,0,0,0.08,0.08,0,0.394,669,1
0.06,0.52,0.39,0.13,0.06,0.19,0,0,0,0,0,0,0.06,0,0.287,117,1
0,0,0,0,0.92,0,0,0,0,0,0,0,0,0,0.919,16,1
0,0,0.38,0.38,0,0.38,0,0,0,0,0,0,0,0,0.061,20,1
0,0.32,0.32,0.32,0.32,0.32,0,0,0,0,0,0.64,0,0,0,10,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,10,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1
0,2.2,0.55,0,0,0,0,0,0,0,0,0.55,0,0,0.496,148,1
0,0.73,0.64,0.09,0,0.18,0,0,0,0,0,0.09,0.09,0,0.432,696,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1
0.71,0,0,2.85,0,0.71,0,0,0,0,0,0,0,0,1.417,12,1
0,0,1.06,0,0.53,0,0,0,0,0.53,0,0,0,0,0.093,60,1
0,0,0,0,2.53,0,0,0,0,0,0,0,0,0,1.9,11,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.529,22,1
0.27,0.13,0.41,0,0,0,0,0.27,0,0,0,0,0,0,0,20,1
0,0,0,0,0,0.87,0,0,0,0,0,0,0,0,0,33,1
0.29,0,0.44,0.14,0,0.14,0,0,0,0,0,0,0,0,0.083,60,1
0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0.202,223,1
0.16,0,0.16,0.32,1.63,0.32,0,0,0,0,0,0,0,0,0.622,12,1
0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0.263,110,1
0.49,0.02,0.89,0.16,0.33,0.51,0,0,0,0,0,0.02,0,0,0.391,193,1
0,0,0,0,0,0,0,0,0,0,0,1.33,0,0,0.417,16,1
0,0,0,1.35,0,0,0,0,0,0,0,2.7,0,0,3.588,17,1
0.52,0.03,0.7,0.24,0.45,0.63,0,0,0,0,0,0.07,0,0,0.453,286,1
0,0.6,0,0,0,0.6,0,0,0,0,0,0,0,0,0.619,33,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333,12,1
0,0,0.44,1.34,0,0,0,0,0,0,0,0,0,0,0,12,1
0,0.94,1.88,0,0,0.94,0,0,0,0,0,0,0,0,0.163,20,1
0,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0.128,11,1
0,0.17,0,0,0,0,1.77,0,0,0.17,0,0.35,0,0,0.046,85,1
0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0.441,4,1
0,1.05,0,3.15,0,0,0,0,0,0,0,0,0,0,0.74,24,1
0,0,0,0.46,0,0,0,0,0,0,0,0.46,0,0,0.663,20,1
0,0.37,0.37,0.37,0.75,0,0,0,0,0,0,1.13,0,0,0.882,78,1
0.15,0,0.15,0,0,0.3,0,0,0,0,0,0,0,0,0.087,18,1
0,0,0.02,0.05,0.1,0,0,0,0,0,0,0,0,0,0.107,489,1
0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0.31,17,1
0.78,0,0,1.57,0.78,0,0,0,0,0,0,0,0,0,0.682,22,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699,46,1
0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,3,1
0.11,0,0.34,0,0.45,0.45,0,0,0,0,0,0.45,0,0,0.265,144,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486,11,1
0,2.98,0,1.49,2.98,0,0,0,0,0,0,0,0,0,0,140,1
0,0,0,1.05,1.05,0,0,0,0,0,0,1.05,0,0,0.351,28,1
0,0,0,0,0,6.66,0,0,0,0,0,0,0,0,0.537,12,1
0,0,0,0,0,0,0,0,0,0,0,1.09,0,0,0,25,1
1.04,0.69,0.69,0.69,0,0.34,0,0,0,0,0,0.34,0,0,0.379,12,1
0,0.59,1.19,0,0,0.59,0,0,0,0,0,0,0,0,0.427,33,1
0,0.8,0.8,0.8,0.4,1.61,0,0,0,0,0,0.4,0,0,0.552,69,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218,11,1
0,0,0.75,0.18,0,0,0,0,0,0,0,0,0,0,0.07,23,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.975,95,1
0,0,0,6.52,0,0,0,0,0,0,0,0,0,0,1.149,33,1
0,0,1.16,0.38,0,0.38,0,0,0,0,0,0,0,0,0.609,22,1
0.43,0,2.18,0,1.74,0.43,0,0.43,0,0,0,0,0,0,0.942,107,1
0,1.25,0.62,2.5,0,0,0,0,0,0,0,0,0,0,0.223,29,1
0,0,1.33,1.33,0,0,0,0,0,0,0,0,0,0,1.326,11,1
0.82,0.41,0.41,2.47,1.65,0.82,0,0,0,0,0,0,0,0,0.53,76,1
0,0.44,0,0.44,0.89,0.44,0,0,0,0,0,1.34,0,0,0.482,78,1
2.35,2.35,1.17,1.17,0,0,0,0,0,0,0,0,0,0,0.168,17,1
0,0,1.16,0,0.58,0,0,0,0,0,0,0,0,0,0.192,10,1
0.87,0,1.37,0.32,0.54,0.84,0,0,0,0,0,0.07,0,0,0.638,117,1
0,0,1.92,0,0,0,0,0,0,0,0,0,0,0,0,12,1
0,1.05,1.58,0.52,0,0,0.52,0,0,0,0,0,0,0,0,23,1
0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0.145,11,1
0,0.31,0.31,0.31,0,0,0,0,0,0,0,0,0,0,0.137,40,1
0,0.72,0,0,0,0.72,0,0,0,0,0,0,0,0,0.729,32,1
0,0,0,0,1.26,0,0,0,0,0,0,1.26,0,0,0.186,23,1
0,0.96,0,0.96,0,0,0,0,0,0,0,0,0,0,0.824,67,1
0,0.18,0.18,0,0,0,0,0.74,0,0,0,0,0,0,0,11,1
0.6,0,2.52,0.6,0.24,0.96,0,0,0,0,0,0.12,0,0,0.101,54,1
0.4,0.2,1.2,0.4,1.61,0.6,0,0,0,0,0,0,0,0,1.453,64,1
0.1,0.4,0.5,0.1,0,0.3,0,0,0,0.1,0,0,0,0,0.976,56,1
0,0,0.02,0.05,0.1,0,0,0,0,0,0,0,0,0,0.112,489,1
0.5,0,0.73,0.23,0.42,0.5,0,0,0,0,0,0.03,0,0,0.335,595,1
0,0,0.48,0,0,0,0,0,0,0,0,0.24,0,0,0.328,48,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.546,9,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
0.4,0.4,2.8,0.4,0,1.2,0,0,0,0,0,0,0,0,0.105,5,1
0.4,0.03,0.89,0.26,0.37,0.59,0,0,0.03,0,0,0.07,0,0,0.433,140,1
0,0,0.51,0.25,0.76,0,0,0,0,0,0,0,0,0,0.29,66,1
0.1,0.4,0.6,0.1,0,0.3,0,0,0,0.1,0,0,0,0,0.977,56,1
0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0.206,76,1
0,0,1.42,1.42,0,0.71,0,0.71,0,0,0,0,0,0,0.899,36,1
0,0.26,0.52,0.26,1.56,0,0,0,0,0,0,0,0,0,0.813,38,1
0,0,2.07,0,0.37,0.18,0,0,0,0,0,0,0,0,0.242,35,1
0.46,0,0,0,0.92,0,0,0,0,0,0,0,0,0,0.188,30,1
0,0.38,0,0.38,0.76,0,0,0,0,0,0,1.14,0,0,0.598,78,1
0.33,0,1.01,0,0.67,0,0,0,0,0,0,0,0,0,0,21,1
0,0,0.38,0,0.12,0.12,0,0.12,0,0,0,0,0,0,0.37,84,1
0,0.36,0.36,0.36,0,0,0,0,0,0,0,0,0,0,0.414,33,1
0.26,0.06,0.79,0.59,0.19,0.06,0,0,0,0,0,0.06,0,0,0.101,79,1
0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0.175,69,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0.23,0.47,0.23,0.95,0.47,0,0.23,0,0,0,0,0,0,0.197,280,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.631,5,1
0.16,0,0.84,0,0,0.33,0,0,0.5,0,0,0,0,0,0.458,247,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1
0,0.18,0,1.89,0,0.18,0,0,0,0,0,0,0,0,0,180,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.587,35,1
0,0,0,1.33,0,0,0,0,0,0,0,0,0,0,0.684,12,1
0.49,0,2.48,4.97,0.99,0,0,0,0,0,0,0,0,0,0.17,8,1
0,0.27,0,0,0,0.27,0,0.27,0,0,0,0,0.27,0,0.489,19,1
0,0.55,0.55,0.55,2.79,0,0,0,0,0,0,0,0,0,1.207,140,1
0,0.46,0,0,0,0,0,0,0,0,0,0.46,0,0,0,32,1
0.1,0.1,0.31,0,0,0,0,0.63,0,0,0,0,0,0,0.05,126,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
0.35,0,0.7,0.23,0.42,0.46,0,0,0,0,0,0.03,0,0,0.324,116,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.096,12,1
0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
0,0,0,1.29,0,0,0,0,0,0,0,1.29,0,0,0.236,41,1
0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,1.55,13,1
0,0.37,0.37,0.74,0.37,0,0,0,0,0,0,0,0,0,0.241,18,1
0,0.16,0,1.64,0,0,0,0,0,0,0,0,0,0,0.906,52,1
0,0.29,0.87,0.87,0.58,0.58,0,0,0,0,0,0,0,0,0.14,139,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.529,22,1
1.24,0,0.41,0.41,0,0.41,0,0,0,0,0,0.41,0,0,0.461,19,1
0.1,0.4,0.5,0.1,0,0.3,0,0,0,0.1,0,0,0,0,0.994,56,1
0,0,1.8,0.3,0,0.6,0,0,0,0,0,0,0,0,0.189,31,1
0,0.38,0.38,0.77,0.77,0.38,0,0,0,0,0,0,0,0,0.51,62,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1
0.52,0.05,0.89,0.11,0.23,0.52,0,0,0,0,0,0.08,0,0,0.363,159,1
0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
0,0.32,0.32,0.32,0.32,0.32,0,0,0,0,0,0.32,0,0,0,10,1
0.51,0.04,0.9,0.21,0.36,0.36,0,0,0,0,0,0.1,0,0,0.308,193,1
0,0,0.81,0,0,0,0,0,0,0,0,0,0.81,0,0,11,1
0,0,1.26,0,0,1.26,0,0,0,0,0,1.26,0,0,0.198,17,1
0,0,0.98,0.98,0,0,0.98,0,0,0,0,0,0.98,0,0.278,18,1
0,0.86,1.3,0,0,0,0,0,0,0,0,0,0,0,0,30,1
0,0.7,0,2.83,0,0,0,0,0,0,0,0,0,0,0.38,3,1
0,0,1.24,0,0,0,0,0,0,0,0,0,0,0,0.179,53,1
0,0,0.62,1.25,0.62,0,0,0,0,0,0,0.31,0,0,0.485,61,1
0,1.12,1.49,0.37,0,0.74,0,0,0,0,0,0,0,0,0.223,10,1
0,0,0.48,1.95,0,0.81,0,0,0,0,0,0,0,0,0.134,57,1
0.2,0,0.2,0,0,0.61,0,0,0,0,0,0.2,0,0,0.298,376,1
0,0,0,1.09,1.09,0,0,0,0,0,0,1.09,0,0,0.371,28,1
0,1.61,0,1.61,0,0,0,0,0,0,0,1.61,0,0,0.804,17,1
0,0,0,0,0,0,0,1.05,0,0,0,1.05,0,0,0,29,1
0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,1,1
0.54,0,0.54,0.54,0.54,0,0,0,0,0,0,0,0,0,0.715,22,1
0.33,0,0.33,0.56,0,0.22,0,0,0.11,0,0,0,0,0,0.392,75,1
0,1.03,1.03,2.06,0,0,0,0,0,0,0,1.03,0,0,0,65,1
0.76,0,0.25,0.38,0,0.38,0,0,0,0,0,0,0,0,0.661,21,1
0,0,0,0.51,0,0,0,0,0,0,0,0.51,0,0,0.542,19,1
0,0.91,0.91,0.91,0,0,0,0,0,0,0,0,0,0,0.455,10,1
0.33,0.16,0.84,1.52,0.33,0,0,0,0,0,0,0,0,0,0.028,40,1
0,0,2.17,2.17,0,0,0,0,0,0,0,0,0,0,0,5,1
0,0.34,0.34,2.04,0,0.34,0,0,0,0,0,0,0,0,0.215,56,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.844,5,1
0.09,0.09,0.48,0.87,0.19,0.19,0,0,0,0,0,0,0,0,0.318,494,1
0,0.2,1.23,0.61,0,0.2,0,0,0,0,0,0,0,0,0.816,45,1
0,1.02,2.04,2.04,0,0,0,0,0,0,0,0,0,0,0,4,1
0.34,0,1.27,0.58,0.05,0.34,0,0,0,0,0,0,0,0,0.13,131,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033,55,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699,39,1
0,0.36,0.36,0.36,0,0,0,0,0,0,0,0,0,0,0.433,33,1
0,0,1.56,0,0.78,0,0,0,0,0,0,0,0,0,0.889,15,1
0,1.25,0.62,2.5,0,0,0,0,0,0,0,0,0,0,0.225,29,1
0.46,0.05,0.96,0.1,0.44,0.33,0,0,0,0,0,0.02,0,0,0.346,199,1
0.21,0.21,0.79,0.14,0.07,0.43,0,0,0,0,0,0,0,0,0.372,101,1
0,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0.701,6,1
0,0,0,1.28,0,0,0,0,0,0,0,1.28,0,0,0.23,41,1
0,1.03,1.03,0.51,0,0,0,0,0,0,0,0,0,0,0.6,4,1
1.03,0,1.03,1.03,0,0.51,0,0,0,0,0,0,0,0,0.176,26,1
0,0.31,0.31,0.31,0.31,0.31,0,0,0,0,0,0.31,0,0,0,10,1
0,0,0,0.95,0.95,0,0,0,0,0,0,0.47,0,0,0.401,61,1
0.05,0,0.28,0.17,0,0.05,0,0,0,0,0,0.05,0,0,0.089,95,1
0.54,1.08,0.54,0.54,0.54,0,0,0,0,0,0,0.54,0,0,1.18,68,1
0,1.47,0,0,2.94,0,0,0,0,0,0,0,0,0,0.294,281,1
0.77,0,0.38,0.19,0.19,0.77,0,0,0,0,0,0,0,0,0.438,525,1
0,0,1.06,0,0.53,0,0,0,0,0.53,0,0,0,0,0.095,60,1
0,0,0,0,0,0,0,1.33,0,0,0,1.33,0,0,0.426,23,1
0,0.56,0.56,1.41,0.28,0,0,0,0,0,0,0.28,0,0,0.153,394,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
0,0,1.4,1.4,0,0,0,0,0,0,0,0,0,0,0.74,21,1
0.42,0,2.13,0,1.7,0.42,0,0.42,0,0,0,0,0,0,1.088,107,1
0.87,0,1.37,0.32,0.54,0.84,0,0,0,0,0,0.07,0,0,0.64,117,1
0,0.14,0.14,0,0,0,0,0,0,0,0,0.14,0,0,0.241,37,1
0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0.202,16,1
0.27,0,1.62,0,0.27,0,0,0,0,0.27,0,0,0,0,0.874,61,1
0.33,0,0.57,0.16,0.24,0.66,0,0,0,0,0,0.66,0,0,0.213,76,1
0.17,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1
0.62,0.62,3.1,0,1.24,0.62,0,0,0,0,0,0,0,0,0.517,22,1
0,0.65,0,0.65,0,0,0,0,0,0,0,0.65,0,0,1.765,21,1
0.3,0.61,0.61,0.3,0.3,0,0,0,0,0,0,0,0,0,0.103,64,1
0.78,0,0,1.57,0.78,0,0,0,0,0,0,0,0,0,0.682,22,1
0,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0.235,41,1
0,0.57,1.15,0,0,0.57,0,0,0,0,0,0,0,0,0.518,33,1
0,0.31,1.26,0,0,0,0,0.31,0,0,0,0,0,0,0.13,60,1
0.14,0,0.59,0,0,0.44,0,0,0.29,0,0,0,0,0,0.153,73,1
0,0,0.26,0.53,0,0.26,0,0,0,0,0,0,0,0,0.555,107,1
1.18,0.19,0.98,0.98,0,1.38,0,0,0,0,0,0,0,0,0.741,76,1
0,2.28,0.57,0,0,0,0,0,0,0,0,0.57,0,0,0.487,147,1
0,1.58,1.58,1.58,0,0,0,0,0,0,0,0,0,0,0.371,21,1
0,0,0.44,0.44,0,0,0,0,0,0,0,0.44,0,0,0.807,121,1
0.13,0,0.39,0.13,0,0.26,0,0,0,0,0,0,0,0,0,30,1
0,0,0.68,0.34,0,0,0,0,0,0,0,0,0,0,0.718,61,1
0.33,0,0.33,0.55,0,0.22,0,0,0.11,0,0,0,0,0,0.367,75,1
0.47,0.05,0.97,0.26,0.44,0.34,0,0,0,0,0,0.02,0,0,0.329,193,1
0.59,0,1.18,0,0,0,0,0,0,0,0,0,0,0,0.109,32,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.427,12,1
0.9,0.9,0,0,0.9,0.9,0,0,0,0,0,0,0,0,0.564,19,1
0,0.44,0,0,0.44,0.44,0,0,0,0,0,0,0,0,0.301,19,1
0.07,0,0.25,0.05,0.22,0.02,0,0.05,0.02,0,0,0.02,0,0,0,20,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.543,15,1
0.9,0.9,0.9,0.9,4.5,0,0,0,0,0,0,0,0,0,0.391,7,1
0.15,0,0.9,0,0,0.3,0,0,0,0,0,0.15,0,0,1.318,130,1
0.58,0.58,0,0.58,0.58,1.16,0,0,0,0,0,0,0,0,0.239,123,1
0,0.1,0.62,0.1,0.1,1.04,0,0,0,0,0,0.1,0,0,0.611,69,1
0.09,0,0.72,0,0,0.09,0,0,0,0,0,0.27,0,0,0.252,69,1
0.17,0.08,0.6,0,0.17,0.08,0,0,0,0,0,0,0,0,0.099,48,1
0,0,0.68,0,0,0.68,0,0,0,0,0,0,0,0,0.238,19,1
0,0,0.58,1.74,0,0.58,0,0,0,0,0,0,0,0,0.165,12,1
0.16,0.49,1.24,0.82,0.16,0.16,0,0,0,0,0,0.08,0,0,0.25,581,1
0,0.64,0.32,0.32,0.32,0.32,0,0,0,0,0,0.64,0,0,0,19,1
0,0,0.62,0,1.25,0,0,0,0,0,0,0,0,0,0.08,18,1
0,0,0,0,0,0,0,0,0,0,0,1.12,0,0,0.424,25,1
0,0.31,0.31,0.31,0,0,0,0,0,0,0,0,0,0,0.135,40,1
0.09,0,1.58,0,0.09,0.09,0,0,0,0,0,0,0,0,5.831,54,1
0,0,0.74,0.37,0.37,0,0,0,0,0,0,0.37,0,0,1.211,393,1
0.42,0.42,0.85,0,1.92,0.21,0,0,0,0,0,0,0,0,0.263,494,1
0,0,0,0,2.8,0,0,0,0,0,0,0.93,0,0,0.464,10,1
0.59,0.03,0.67,0.22,0.44,0.63,0,0,0,0,0,0.07,0,0,0.613,763,1
0,0.12,0.48,0.12,0,0,0,0,0,0,0,0,0,0,0.056,14,1
0,0,0,0.55,0,0,0,0,0,0,0,0.55,0,0,0.683,19,1
0,0,0,1.35,0,0,1.35,0,0,0,0,0,0,0,1.836,19,1
0.16,0.16,0,0.16,0,0,0,0,0,0,0,0,0,0,0.773,132,1
0,0.29,0.89,0,0.59,0,0,0,0,0,0,0,0,0,0.045,163,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.473,29,1
0,0,0,0.57,0,0,0,0,0.19,0,0,0,0,0,0.232,213,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185,124,1
0,1.2,1.2,0,4.81,0,0,0,0,0,0,0,0,0,0.331,295,1
0.1,0.4,0.5,0.1,0,0.3,0,0,0,0.1,0,0,0,0,0.991,56,1
0,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0,30,1
0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0.171,6,1
0.85,0,0.85,1.28,0,0.85,0,0,0,0,0,0,0,0,0.535,110,1
0.13,0.27,0.97,0,0,0.55,0,0,0,0,0,0,0,0,1.316,232,1
0.12,0.06,0.95,0,0.06,0.19,0,0,0,0,0,0,0,0,0.133,74,1
0,1.47,0.73,0.36,0,0,0,0,0,0,0,0,0,0,0.367,36,1
0,0.45,0,0.45,0.45,0,0,0,0,0,0,0,0,0,0.135,46,1
0,0,0,1.82,0,0,0,0,0,0,0,0,0,0,0.193,26,1
0,0.42,0.42,0,0,0,0,0,0,0,0,0,0,0,0,105,1
0,0,0.75,0.25,0,0,0,0,0.25,0,0,0.25,0,0,0.031,114,1
0,0,0,0,0,0,0,0,0,0,0,1.06,0,0,0.207,25,1
0.59,0.03,0.67,0.22,0.44,0.63,0,0,0,0,0,0.07,0,0,0.612,763,1
0.22,1.33,0.66,1.11,0,0,0,0,0,0,0,0,0,0,0.067,22,1
0.08,0.25,0.59,0.25,0.08,0.08,0,0,0,0,0,0.08,0.08,0,0.408,669,1
0.1,0.1,0.62,0,0.1,0,0,0,0,0,0,0,0,0,0.016,29,1
0,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,36,1
0,0.67,0,0,0.67,0.67,0,0,0,0,0,0,0,0,0.286,39,1
0,0.55,0.27,0,1.11,0,0,0,0,0,0,0,0,0,0.301,694,1
0,0,0,0.43,0.87,0,0,0,0,0,0,1.31,0,0,0.577,90,1
0,0,0,4.91,0,0,0,0,0,0,0,0,0,0,2.695,12,1
0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,1.048,10,1
0,0,0.7,1.41,1.41,0,0,0,0,0,0,0,0,0,0,44,1
0.3,0,0.92,2.15,0.61,0.3,0,0,0,0,0,0.3,0,0,1.053,66,1
0,1.04,1.04,0,1.04,0,0,0,0,0,0,0,0,0,0.615,59,1
0,0.26,1.31,0,0,0,0,0.52,0,0,0,0,0,0.26,0.077,29,1
0,0,0,0,0,2.45,0,0,0,0,0,0,0,0,0.124,14,1
0,0,1.31,0,0,1.31,0,0,0,0,0,0,0,0,0,25,1
0.75,0,1.51,0.37,0.44,0.75,0,0,0,0,0,0,0,0,0.437,45,1
0,0,0,0,0.96,0,0,0,0,0.32,0,0,0,0,0,14,1
0.25,0.25,0.51,0.25,0,0,0,0,0,0,0,0,0,0,0.161,110,1
0,0,0,3.35,0,0,0,0,0,0,0,0,0,0,1.429,36,1
0.13,0.02,0.34,0.87,0.45,0.34,0,0,0,0,0,0.23,0.02,0,0.538,116,1
0,0,0.3,0.3,0,0,0,0,0,0,0,0,0,0.3,0,16,1
0,0.73,0,2.2,0,0,0,0,0,0.73,0,0,0,0,0.088,29,1
0,0.32,0.32,0.32,0.32,0.32,0,0,0,0,0,0.32,0,0,0,10,1
0.35,0,0.85,0.15,0.3,0.8,0,0,0,0,0,0.2,0,0,0.149,127,1
0,0.73,0.64,0.09,0,0.18,0,0,0,0,0,0.09,0.09,0,0.43,696,1
0,0,1.31,0,0,1.31,0,0,0,0,0,0,0,0,0,25,1
0,0,0.43,0.43,0,0,0,0,0,0,0,0,0,0,0.736,61,1
0,7.27,0,0,0,0,0,0,0,0,0,0,0,0,0.297,8,1
0,0,2.5,2.5,0,0.62,0,0,0,0,0,0,0,0,0.111,6,1
2.12,0,1.59,1.59,0.53,0.53,0,0,0,0,0,0,0,0,0.28,85,1
0,0.17,0.34,0,0,0.17,0,0,0,0,0,0,0,0,0.079,32,1
0,0.23,0.95,2.14,0.95,0.11,0,0.35,0,0,0,0,0,0,0.434,283,1
0.19,0.19,1.08,0,0,0.29,0,0,0,0.09,0,0,0,0,0.412,49,1
0.17,0.08,0.6,0,0.17,0.08,0,0,0,0,0,0,0,0,0.092,48,1
0,0,1.05,1.05,0,0.52,0,0,0,0,0,0,0,0,0.702,47,1
0,0,0.18,0,0.36,0,0,0,0,0,0,0,0,0,0.416,6,1
0,0,0,1.25,0.62,0,0,0,0,0,0,0.62,0,0,0.331,30,1
0.31,0.15,1.42,0,1.58,0.47,0,0,0,0,0,0.15,0,0,1.3,97,1
0.17,0.08,0.34,0.34,0.08,0.17,0,0,0,0,0,0.34,0.08,0,0.308,82,1
