@relation 'spambase-weka.filters.unsupervised.attribute.Remove-V-R4,7,14-15,21,24-25,28-30,33,42,44-48,50-51,53,56-58'

@attribute Word_freq_3d numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_report numeric
@attribute Word_freq_addresses numeric
@attribute Word_freq_your numeric
@attribute Word_freq_money numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_lab numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_data numeric
@attribute Word_freq_meeting numeric
@attribute Word_freq_project numeric
@attribute Word_freq_re numeric
@attribute Word_freq_edu numeric
@attribute Word_freq_table numeric
@attribute Word_freq_conference numeric
@attribute Char_freq2 numeric
@attribute Char_freq3 numeric
@attribute Char_freq5 numeric
@attribute Capital_run_length_longest numeric
@attribute Capital_run_length_total numeric
@attribute Spam {1,0}

@data
0,0,0,0,0,0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,14,25,0
0,0,0,0,0.39,0,3.14,0.39,0.39,0.39,0.39,1.96,0,0.78,0,0,0,0.581,0,0,16,249,0
0,0,0,0,0.34,0,0.34,0,0,0,0,0,0,0,0,0,0,0.149,0,0,14,188,0
0,0,0,0,0,0,5.34,0.76,0.76,2.29,0,0,0,0.76,0,0,0,0.157,0,0,52,140,0
0,0.46,0,0,0,0,0.46,0,0,0,2.3,0,0,0.46,0,0,0,0.163,0,0,13,150,0
0,0,0.14,0,0,0,3.03,0,0,0,0,0,0,0,0,0,0,0.177,0,0,26,855,0
0,0,0,0,0.1,0,0.49,0,0,0,0.38,0,0,0,0,0,0,0.136,0.078,0.014,107,1386,0
0,0,0,0,0,0,1.78,0.89,0,0,0,0,0,0,0,0,0.89,0.537,0,0,12,94,0
0,0,0,0,1.23,0,2.46,1.23,0,1.23,0,0,0,0,0,0,0,0.139,0,0,10,66,0
0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,0
0,0,0.8,0,4,1.6,0,0,0,0,0,0,0,0,0,0,0,0.244,0,0,6,21,0
0,0,0,0,1.05,0,0.52,1.05,0,0.52,0,0,0,0.52,0,0,0,0.164,0,0,11,113,0
0,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,5,111,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,1.56,0,0,0.215,0.215,0,12,30,0
0,0,0,0,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,7,103,0
0,0,0,0,0,0,1.83,0.91,0.91,0.91,0,0,0,0.91,0,0,0,0.46,0,0,13,71,0
0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0.767,0.139,0,20,268,0
0,0,0,0,1.12,0,0,0,0,0.56,0,0,0,0.56,0,0,0,0.096,0,0,4,46,0
0,0,0,0,0,0,3.03,0,0,0,0,0,0,0.18,0,0,0,0.056,0,0.112,19,232,0
0,0,0,0,0,0,3.84,0,7.69,0,0,7.69,0,0,0,0,0,0,0,0,4,21,0
0,0,0,0,0,0,0,0,0,0,6.22,0,0,0,0,0,0,0,0,0,7,64,0
0,0,0,0,0,0,0,0,0,0,1.34,0,0.67,0.67,0,0,0,0.111,0,0,5,27,0
0,0,0,0,0,0,1.25,0.62,0,0.62,0.62,0,0,0.62,0,0,0,0.084,0,0,10,82,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0
0,0,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,4,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.38,0,0,1.38,0,0,0,9,35,0
0,0,0,0,0,0,1.13,0.56,0,0.84,0,0,0,0,0,0,0.28,0.262,0,0,75,286,0
0,0,0,0,0.64,0,1.28,0.64,0.64,0.64,0,0,0,1.28,0,0,0,0.225,0,0,12,78,0
0,0,0,1.49,0,0,1.49,0,0,0,0,0,0,0,0,0,0,0.209,0.209,0,17,49,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,5,9,0
0,0,0,0,0.99,0,0,0,0,0,0,0,0.99,0.99,0,0,0,0,0,0,5,34,0
0,0,0,0,0.32,0,4.48,0.96,0.64,0.32,0,0,0,0.96,0,0,0,0.211,0.105,0,15,192,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,4.76,0,0,0,5,9,0
0,0,0,0,0.05,0,0.53,0,0,0,0.47,0,0,0,0,0.05,0,0.127,0.064,0.005,38,2349,0
0,0,0,0,0,0,1.36,2.73,0,0,0,0,0,0,0,0,0,0.68,0,0,11,88,0
0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,3,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363,0,0,1,10,0
0,0,0,0,3.4,0,0,0,0,0,0,1.13,0,0,0,0,0,0,0,0,1,11,0
0,0,0,0,5.26,0,0,0,0,0,0,0,0,5.26,0,0,0,0,0,0,1,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0.272,0,28,298,0
0,0,0,0,0.19,0,1.39,0.39,0,0,0.59,0,0,0.39,0.19,0,0,0.191,0,0,34,349,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.61,0,0,0,0,0,0,7,29,0
0,0,0,0,0,0,2.2,0,0,0,0.55,0,0,0,0,0,0.55,0.27,0.18,0,34,187,0
0,0,0,1.16,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0.067,0,0,5,49,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,5,31,0
0,0,0,0,0,0,3.03,3.03,0,0,0,0,0,0,0,0,0,0.428,0,0,22,65,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0
0,0,0,0,0.18,0,3.06,0,0,0,0.27,0,0,0,0,0,0,0.117,0,0.039,24,590,0
0,0,0,0,1.25,0,0.5,0,0,0,0,0,0,0,0,0,0,0.083,0,0,11,227,0
0,0,0.03,0,1.06,0,1.53,0.06,0,0.06,0,0,0.06,0.03,0,0,0.13,0.231,0,0.009,25,1738,0
0,0,0,0,0,0,2.64,0,0,0,0,0.52,1.58,0.52,0,0,0.52,0.169,0.084,0,12,112,0
0,0,0,0,6.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,95,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0.72,0,1.69,0,0,0,0,0,0,0,0,0,0,0.034,0,0,87,285,0
0,0.21,0,0,0.42,0,0.21,0,0,0,0.21,0,0,0,0,0,0,0.139,0.034,0.069,37,312,0
0,0,0,0,0,0,13.04,0,0,4.34,0,0,0,0,0,0,0,0,0,0,8,60,0
0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,10,38,0
0,0,0,0,0,1.73,0,0,0,0,0,0,0.86,0,0,0,0.86,0.14,0,0,6,23,0
0,0.62,0,0,0.31,0,0,0,0,0,0,0,0,0.62,0,0,0,0.049,0,0.049,90,321,0
0,0,0.51,0,3.79,0,0.69,0,2.76,0,0,0,0,0,0,0,1.2,0.078,0.052,0,5,183,0
0,0,0,0,0,0,6.74,0,0,0,0,0,0,0,0,0.39,0,0.053,0,0,9,153,0
0,0,0,0,0,0,15.38,0,0,0,0,0,0,0,0,0,0,0,0,0,17,25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0
0,0,0,0,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0.124,0,0,8,45,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0
0,0.68,0,0,2.73,0,0.34,0,0,0,0.34,0,0,0,0,0,0,0,0,0.048,15,96,0
0,0,0,0,0,0,1.45,0,0,0,0,0,0,0,0,0,0,0,0.107,0,9,37,0
0,0,0,0,0.36,0,0.36,0,0,0,0,0,0,0.18,0,0,0,0,0,0,51,263,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0
0,0,1.67,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0.158,235,1094,0
0,0,0,0.12,0,0,0.9,0,0,0,0,0.9,0,0,0.12,0.12,0,0.149,0,0,53,1232,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,3,12,0
0,0,0,0,0.97,0,0.97,1.94,0,0.97,0,0,0,0,0,0,0,0.261,0,0,11,67,0
0,0,0,0,0.32,0,0.32,0.64,0,0.32,0,0,0,0,0,0,0,0.371,0,0,11,82,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0
0,0,0,0,0,0,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0
0,0,0,0,0,0,1.08,0.06,0,0,0,0,0,0.06,0,0,0,0.068,0,0.166,45,617,0
0,0,0,0,2.81,0,0,0,0,0,0,0,0,0,0,0,0,0.047,0,0,12,163,0
0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,53,0
0,0,0,0,0.95,0,1.27,0.63,0.63,0.63,0,0,0,0.63,1.91,0,0,0.304,0.101,0,15,164,0
0,0,0,0,1.85,0,2.31,0,0,0.46,0,1.38,0,0,0,0,0,0.155,0,0,28,167,0
0,0,0,0,0,0,0.81,0,0,0,0,0,0,0.81,0,0,0,0.143,0,0,2,19,0
0,0,0,0,0,0,0.77,0,1.03,1.8,0,0,0,0.25,0,0,0,0.039,0,0,7,99,0
0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.665,0,0.665,25,64,0
0,0,0,0,0.48,0,1.69,0,0,0,0,0,0,0.24,0,0,0,0.036,0,0,73,227,0
0,0,0,0,0,0,0,0,0.54,0,0,0,0,0,0,0,0.54,0.166,0,0,13,81,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.35,1.35,0,0,0,0.205,0,12,31,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246,0,0,2,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.687,0,0,9,17,0
0,0,0,0,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0
0,0,0,0,0,0,1.78,1.78,0,0,1.78,0,0,0,0,0,0,0.319,0,0,10,55,0
0,0,0,0,0,0,0,0,0,0,1.66,0,0,0,0,0,0,0.837,0,0,10,72,0
0,1.23,0,0,0,0,2.46,0,0,1.23,0,0,0,0,0,0,0,0,0,0,6,45,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228,0,0,5,106,0
0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0.04,0,0,10,175,0
0,0,0,0,0,0,0,0,0,0,2.5,5,0,0,0,0,0,0,0,0,1,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,0
0,0,0,0,0.89,0,0,0,0,0,0.29,0.59,0.59,0,0,0,0,0.162,0,0,9,76,0
0,0,0,0,0.46,0,0.46,0,0,0,0,0.46,0,1.38,0.92,0,0,0.074,0.149,0,12,132,0
0,0,0,0,0,0,2.02,1.35,0,0,0,0,0,0,0,0,0,0.205,0,0,24,142,0
0,0,0,0,0,0,1.83,0,0.26,0,0,0,0,0,0,0,0,0,0.032,0,12,115,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,0
0,0,0,0,0,0,2.33,0,0,0,0.58,0,0.58,0.58,0,0,0,0.203,0,0.407,17,112,0
0,0,0.54,0,0.54,0,2.71,0.54,0.54,0.54,0,0,0.54,0.54,0,0,0,0.531,0,0,35,251,0
0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0.04,0,0,10,156,0
0,0,0,0,1.16,0,0.19,0,0,0,0,0,0.38,0,0,0,0,0.251,0,0,11,156,0
0,0.23,0,0,0.23,0,0,0,0,0,0,0,0,0,0.23,0,0,0.298,0,0,18,184,0
0,0,0.19,0,0.19,0,1.58,0.19,0,0.39,0.59,0.19,0,0,0,0,0.39,0.14,0.028,0,17,311,0
0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0.9,0.479,0,0,8,52,0
0,0,0.12,0,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0.06,0,0,23,466,0
0,0,0,0,0,0,7.2,0,0,0,0.9,0.9,0,0.9,0,0,0,0.747,0.166,0,19,296,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431,0,0,8,37,0
0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,39,100,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35,0,0,0,6,23,0
0,0,0,0,0.38,0,0.77,0,0,0,1.93,0,0,1.16,0,0,0,0.061,0,0,34,127,0
0,0,0,0,0,0,4.58,0,0,0,0,0,0,0.85,0,0,0,0.192,0.096,0,19,203,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.63,0,0,0,0,0,0,8,28,0
0,0,0,0,0,0,0,0,0,0,1.37,0,0,0.34,0,0,0,0.143,0,0,18,141,0
0,0,5.12,0,0,0,0,0,0,0,0,0,0,2.56,0,0,0,0.485,0,0,1,11,0
0,0,0,0,0,0,0,0,0,0,0,5.26,0,5.26,0,0,0,0,0,0,2,5,0
0,0,0,0.23,0,0,1.15,0,0,0.23,0.23,0.23,0,0,0.23,0,0,0.063,0,0,13,173,0
0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,5,14,0
0,0,0,0,0.32,0,0,0,0,0,0,0,0,0.32,0,0,0,0.218,0,0,9,108,0
0,0,0,0,1.42,0,0,0,0,0,0,0.71,0,0,0,0,0,0.055,0,0,54,138,0
0,0,0,0,0.31,0,0.63,0.63,0,0.63,0,0,0,0,0,0,0,0.588,0,0,55,191,0
0,0,0,0,0,0,3.02,0,0,0,0,0,0,0,0,0,0.1,0.134,0,0.059,26,597,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227,0,0,7,28,0
0,0,0,0,1.21,0,1.21,0.6,0,0.6,0,0,0,0,0,0,0,0,0,0,33,177,0
0,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0.18,6,86,0
0,0,0,0,0,0,1.76,0.88,0.88,0.88,0,0,0,2.65,0,0,0,0.855,0,0,12,80,0
0,0,0,0,0,0,2.07,0,0,0,0,0.51,0,0,0,0,0.51,0.497,0,0,20,208,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,19,0
0,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0.478,0,0,21,79,0
0,0,0,0,1.14,0,1.93,0.17,0,0,0.17,0,0,0.08,0,0,0,0.063,0,0,20,646,0
0,0,0,0,0.18,0,0,0,0,0,0,0,0,0.18,0.54,0,0,0.177,0.059,0.029,18,256,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
0,0,0,0,0,0,4.44,2.22,2.22,2.22,0,0,0,0,0,0,0,0.735,0,0,11,49,0
0,0,0,0,0,0,0.54,0.54,0,0,0,0,0,0,0,0,0,0.308,0,0,10,77,0
0,0,0,0,0.54,0,0.27,0,0,0,0,0,0,0,0,0,0,0.433,0,0.078,18,106,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,60,0
0,0,0,0,1.05,0,0.93,0,0,0.18,0,0,0.12,0,0,0,0.24,0.182,0,0.109,21,1056,0
0,0,0,0,0,0,0.74,1.48,0,0,0,0,0,0.74,0,0,0,0.257,0,0,11,95,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,0
0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0.666,1.111,0,8,65,0
0,0,0,0,0.69,0,0,0,0,0,0,0,0,0,0.34,0,0,0.432,0,0,11,87,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.684,0,0,2,9,0
0,0,0,0,0.93,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,4,26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,0,0,0.182,0,0,1,9,0
0,0,0,0,2.04,0,0,0,0,0,0,0,0,2.04,4.08,0,0,0,0,0,1,8,0
0,0,0,0,1.69,0,0,0,0,0,0,0,0,0,1.69,0,0,0.134,0,0,5,27,0
0,0,0,0,1.16,1.16,0,0,0,0,0,0,0,0,2.32,0,0,0.163,0,0,7,34,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0.087,0,0,47,94,0
0,0,0,0,1.63,0,0,0,0,0,0,0,0.54,1.63,0.54,0,0,0.083,0,0,47,82,0
0,0,0,0,0.33,0,0,0,0,0,0,0,0,0.33,0.33,0,0,0,0,0,47,116,0
0,0,0,0,1.34,0,0,0,0,0,0,0,0,0.67,0,0,0,0,0,0,2,31,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0,0,0,0,0,0,1,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2.01,2.68,0,0,0.102,0,0,51,119,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.52,2.29,0,0,0.139,0,0,16,71,0
0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.75,0,0,0,0.147,0,0,6,54,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.08,0.72,0,0,0,0.062,0,13,116,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064,0,0,55,226,0
0,0,0,0,1.35,0,0,0,0,0,0,0,0,0.09,0.99,0,0,0.116,0,0,9,297,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0.51,0,0.079,0,0,8,75,0
0,0,0,0,0.54,0,0,0,0,0,0,0,0.54,0,0.54,0,0,0,0,0,14,53,0
0,0,0,0,1.73,0,0,0,0,0,0,0,0,0,0,0,0,0.154,0,0,1,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,1,4,0
0,0,0,0,0.32,0,0,0,0,0,0,0,0,1.29,0,0,0,0.174,0,0,15,121,0
0,0,0,0,1.49,0,0,0,0,0,0,0,0,0.74,4.47,0,0,0.124,0,0,15,59,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0.145,0,0,55,147,0
0,0,0,0,0.4,0,0,0,0,0,0,0,0,0.4,0.4,0,0,0.323,0.053,0,70,300,0
0,0,0,0,0.72,0,0,0,0,0,0,0,0,0.72,0,0,0,0.298,0,0,59,128,0
0,0,0,0,1.23,0,0,0,0,0,0,0,0,0.49,0,0,0,0.147,0,0,55,282,0
0,0,0,0,0.25,0.08,0,0,0,0,0,0,0,0,0.59,0,0,0.075,0,0.012,70,605,0
0,0,0,0,0.67,0,0,0,0,0,0,0,0.16,0.33,0.16,0,0,0.058,0,0,16,135,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,1.2,0,0,0,0,0,15,51,0
0,0,0,0,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0
0,0,0,0,0.37,0.37,1.48,0,0,0,0,0,0,0.37,0,0,0,0.067,0,0.135,4,23,0
0,0,0,0,0,0,0,0,0,0,0,1.47,0,0,1.47,0,0,0.335,0,0,11,61,0
0,0,0,0,0.71,0,0.35,0,0,0,0,0,0,0,0.35,0,0,0.064,0,0,8,61,0
0,0,0,0,1.28,0,0,0,0,0,0,0,0,1.28,0,0,0,0,0,0,14,58,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,15,50,0
0,0,0,0,0.35,0,0,0,0,0,0,0,0,0.71,0.11,0,0,0.126,0,0,5,145,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,2.22,0,0,0,0,0,16,164,0
0,0,0,0,0.38,0,0,0,0,0,0,0,0,0.38,3.1,0,0,0.03,0,0.046,17,267,0
0,0,0,0,0,0,0,0,0,0,0,0,1.26,2.53,0,0,0,0.263,0,0,5,32,0
0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,18,32,0
0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.8,0.8,0,0,0.149,0,0,15,57,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.38,2.77,0,0,0.213,0,0,11,43,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.11,0.37,0,0,0.131,0,0,5,64,0
