@relation 'spambase-weka.filters.unsupervised.attribute.Remove-V-R1-3,7,9,15-17,22,28,30,40,48-50,53,56-58'

@attribute Word_freq_make numeric
@attribute Word_freq_address numeric
@attribute Word_freq_all numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_order numeric
@attribute Word_freq_addresses numeric
@attribute Word_freq_free numeric
@attribute Word_freq_business numeric
@attribute Word_freq_font numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_direct numeric
@attribute Word_freq_conference numeric
@attribute Char_freq1 numeric
@attribute Char_freq2 numeric
@attribute Char_freq5 numeric
@attribute Capital_run_length_longest numeric
@attribute Capital_run_length_total numeric
@attribute Spam {1,0}

@data
0,0,0.28,0,0.28,0,0,0,0,0,0,0,0,0,0.04,0,9,211,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,40,0
0,0.39,0,0,0.39,0,0,1.18,0,0,0,0,0,0,0.192,0,6,75,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,53,0
0,0.19,0,0,0,0,0,0,0,0,0,0,0.19,0,0.199,0,9,205,0
0.41,0,0,0,0,0,0,0,0,0,1.65,0,0.41,0,0.198,0,7,113,0
0,0,1.6,0,0,0,0,0,0,0.8,0.8,0.8,0,0,0.25,0,12,95,0
0,0,0.56,0,0,0,0,0,0,1.12,0,0,0,0,0.311,0,11,92,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.675,1.351,0,26,37,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.719,0,3,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0,28,164,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026,0,28,822,0
0,0,0,0,0,0,0,0,0,3.12,0,0,0,0,0.515,0,24,69,0
0,0,1.58,0,0,0,0,0,0,0,0,0,1.58,0,0,0,7,49,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,0
0,0,0,0,0,0,0,0,0,0,0,0,1.49,0,0.262,0,7,26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0
0,0.68,0,0,0,0,0,0,0,0.68,0.68,0.68,0,0,0.216,0,25,157,0
0,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0.527,0,22,53,0
0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0
0,0.35,0.35,0,0.17,0,0,0.17,0,0,0,0,0,0,0.038,0,28,447,0
0.05,0,0.11,0,0.5,0,0,0,0,0,0,0,0,0.073,0.211,0.016,47,1090,0
0,0,0.87,0,0,0,0,0,0,0,0,0,0,0.317,0.317,0,5,33,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,114,0
0,0,0.28,0,0,0,0,0,0,0,0,0,0.28,0,0.43,0,55,238,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
0,0,0,0,0,0,0,0,0,4.25,0,0,0,0,0.714,0,15,65,0
0,0,0,0,0,0,0,0,0,0.64,0.64,0.64,0,0.051,0.255,0,15,156,0
0,0,0,0,0,0,0,0,0,4.76,4.76,4.76,0,0,1.257,0,11,30,0
0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0.665,0.665,25,64,0
0.1,0,0.1,0,0.94,0,0,0,0,0,0,0,0,0.132,0.251,0.029,32,490,0
0,0,0.26,0,0,0,0,0.39,0,0,0,0,0,0.017,0.089,0.053,107,685,0
0,0,0,0,0.83,0,0,0,0,0,0,4.16,0,0,0.118,0,11,59,0
0,0,0,0,0,0,1,2,0,0,0,0,0,0,0.38,0,11,56,0
0,0,0,0,0,0,0,0,0,0.28,0.28,0.28,0,0.023,0.324,0,12,372,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.394,0.098,0,13,107,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,3,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,19,0
0,0,0,0,0,0,0.51,0,0,0.51,0.51,0,0,0,0.158,0,15,77,0
1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317,0,2,9,0
0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,6,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,85,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,53,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.465,0,6,23,0
0.23,0,0,0,0,0,0.23,0,0,0,0.47,0,0,0.107,0.107,0,8,142,0
0.11,0,0.22,0,0,0,0.11,0.11,0,0,0.11,0,0.11,0.052,0.156,0,38,600,0
0.11,0.11,0.34,0,1.02,0,0.11,0,0,0,0,0.11,0,0.103,0.177,0.029,81,653,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.06,0,76,201,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,64,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,0
0,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0.15,0,0,0.15,0,0,0,0,0,0.15,0,0.15,0.019,0.137,0,20,485,0
0,0,0,0,0,0,0,0,0,1.29,1.29,0,0,0,0.324,0,10,150,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,28,0
0.1,0,0,0,0,0,0.1,0.21,0,0,0,0,0,0.027,0.138,0.041,31,469,0
0.25,0,0,0,0.25,0,0.25,0,0,0.25,0.25,0.25,0,0.301,0.473,0,17,190,0
0,0,0.44,0,0,0,0,0,0,0.88,0.88,0,0.44,0,0.506,0,45,249,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404,0,4,19,0
0.07,0,0.07,0,0,0,0,0.53,0,0,0,0,0,0.127,0.174,0.023,24,659,0
0.2,0,0.2,0,0,0,0,0.1,0,0,0,0,0,0,0.042,0,63,545,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.636,1.273,0,24,35,0
0,0,0,0,0,0,0,0,0,0,0.55,0,0,0.087,0,0,8,58,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,13,44,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0
0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0.049,0,54,167,0
0,0,1.31,0,0,0,0,0,0,1.31,0,0,0,0,0.279,0,15,49,0
0,0,0.31,0,0,0,0,0,0,0.2,0.2,0.2,0.1,0.067,0.523,0.016,47,393,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,0
0,0,0.71,0,0,0,0,0,0,0,0,0,0.71,0,0.125,0.062,6,85,0
0,0,0,0,0.13,0,0,0,0,0,0,0,0,0.125,0.438,0,35,534,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,26,0
0.24,0,0.24,0,0,0,0,0.24,0,0.49,0.24,0,0,0,0,0,13,152,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,35,0
0.12,0,0.12,0,1.11,0,0,0,0,0,0,0,0,0.083,0.167,0.033,32,485,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,77,0
0,0,0.87,0,0,0,0.14,0.58,0,0.29,0,0.14,0.29,0.019,0.019,0,35,461,0
0,0,0,0,0,0,0.77,0,0,0.77,0.77,0.77,0,0,0.376,0,11,48,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,25,0
0,0,0,0,0.32,0.32,0.32,0,0,0,0,0,0,0,0.145,0,18,120,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.817,0,5,146,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0
0,0.85,0.42,0,0,0,0,0,0,0.42,0.42,0,0,0,0.112,0,14,125,0
0,0,1.09,0,0,0,0,0,0,0,0,0,0,0.434,0.217,0,1,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,82,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0
0.34,0,0.34,0,0,0,0,0,0,0.68,0.68,0,0,0.116,0.292,0,15,182,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,37,0
0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0.093,0,4,51,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,5,43,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159,0.159,5,50,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076,0,12,77,0
0,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,6,44,0
0.63,0.63,0,0,0,0.63,0,0,0,0,0,0,0,0,0.204,0,4,49,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.066,0,3,36,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,97,0
0,0.78,1.56,0,0,0,0,0,0,0,0,0,0,0,0.137,0,9,39,0
0,0,0.81,0,0,0,0,0,0,0,0,0,0,0.045,0.091,0,47,106,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.019,0.039,0,47,191,0
0.43,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,47,109,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,83,0
0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.094,0,51,147,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,83,0
2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,97,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327,0.327,4,43,0
0,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0.113,0,4,25,0
0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0
0.39,0,0.13,0,0.13,0,0.13,0,0,0,0,0,0,0,0.066,0,21,159,0
0,0,0.19,0,0,0,0.39,0,0,0,0,0,0,0,0,0,11,155,0
0.28,0,0.28,0,0,0,0.28,0,0,0,0,0,0,0,0.103,0,18,80,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,0
0,1.38,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,21,39,0
0,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,96,0
0.36,0,0.73,0,0,0,0,0,0,0.73,0.36,0,0,0,0.231,0,16,144,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.309,0.154,0,48,76,0
0,0,2.32,0,0,1.16,0,0,0,0,0,0,0,0,0.204,0,11,35,0
0,0.37,0.37,0,0,0,0.84,0.09,0,0,0,0,0,0,0.056,0.071,19,383,0
0,0,0,0,0,0,0,0,6.75,0,0,0,0,4.123,0,0,43,266,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0
0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,14,128,0
0,0,0,0,0,0,0.69,0,0,0,1.39,0,0,0,0.221,0,12,83,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204,15,49,0
0,0,0.55,0,0.55,0,0.55,0,0,0,0,0,0,0,0.093,0,55,82,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295,0,12,71,0
0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,61,0
0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0.083,0,18,214,0
4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0
0,0,4.54,0,0,0,0,0,0,0,0,0,0,0,0.645,0,1,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
0,0.16,0.49,0,0,0,0,0,0,0,0,0,0,0,0.119,0,107,244,0
0,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0.216,0,70,289,0
0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0.173,0,11,80,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.554,0,15,39,0
0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0.074,0,2,29,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.359,0.359,0,1,1,0
1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168,0,23,311,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,29,0
0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,5,37,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0
0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0.294,0,2,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334,0,18,60,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254,0,1,13,0
0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0
0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0.112,0,21,174,0
0,0,0,0,0,0,0.58,0,0.58,0,0,0,0,0,0.185,0,11,79,0
