@relation 'spambase-weka.filters.unsupervised.attribute.Remove-V-R1,7,12,16-17,24,26,36,38-39,41,45-46,48,52,56,58'

@attribute Word_freq_make numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_will numeric
@attribute Word_freq_free numeric
@attribute Word_freq_business numeric
@attribute Word_freq_money numeric
@attribute Word_freq_hpl numeric
@attribute Word_freq_technology numeric
@attribute Word_freq_parts numeric
@attribute Word_freq_pm numeric
@attribute Word_freq_cs numeric
@attribute Word_freq_re numeric
@attribute Word_freq_edu numeric
@attribute Word_freq_conference numeric
@attribute Char_freq4 numeric
@attribute Capital_run_length_longest numeric
@attribute Spam {1,0}

@data
0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,76,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,4,0
0.06,0,1.4,0,0.2,0,0,0.06,0,0,0,0.06,0,0,0,22,0
1.17,0,1.17,0,0,0,2.35,0,0,0,0,0,0,0,0.414,1,0
0,0,0,0,0,0,0,0,0,0,0,2.12,0,0,0,2,0
0,0,2.38,0,0,0,0,0,0,0,0,2.38,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0.51,0,2.07,0.17,0,0,0.69,0,0,0,0,0,0,0,0,48,0
0,0,2.89,0.57,0,0,0,0,0,0,0,0,0,0,0,12,0
0.09,0,0.09,0,0.18,0,0,0.09,0,0,0,0.37,0.09,0,0.042,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,1.66,0,0,1.66,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,1.98,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2.81,0.229,15,0
0,0,0.76,0.19,0,0,0,0.19,0,0.19,0,0,0,0,0.022,21,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,16.66,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0.34,0,0,0,0,0.34,0,0,0,18,0
0,0,0,0.9,0,0,0.9,0.9,0,0,0,0,0,0,0,11,0
0,0,0.75,0,0,0,0,0,0,0,0,0.75,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,1.45,0,0.58,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,1.94,0,0.27,0,0.55,0,0,0,0,0,0,0,0,6,0
0,0,1.28,0,0.42,0,0,0.28,0.14,0,0,0,0,0.14,0,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.862,1,0
0,0,0,0,0,0,0,0,0,0,1.98,0.66,1.98,0,0,19,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0.41,0.41,0,0,0,0,0,0,0,13,0
0,0,1.01,0,0,0,0.25,0.25,0,0,0,0,0.25,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,2.94,0,0,0,3,0
0,0,1.25,0,0,0,1.57,0,0,0.31,0,0.62,0,0.62,0,13,0
0,0,0.52,0.1,0.1,0,0,0.52,0,0,0,0,0,0.1,0,26,0
1.12,0,0,0,0,0,0,0,0,0,0,1.12,0,0,0.204,3,0
0,0,1.47,0,0,0,0.73,0,0,0,0,0,0,0,0.111,6,0
0,0,2.94,2.94,0,0,0,0,0,2.94,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0.91,0,0.91,0,1,0
2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,29,0
0,0,0.33,0,0,0,1.01,0.33,0,0.33,0,1.35,0,0,0,12,0
0.4,0,0.81,0,0,0,0,0,0,0,0,0.4,0,0,0,3,0
0.06,0,0.2,0,0,0,0.81,0,0,0,0,0,0,0,0,36,0
0,0,0,0,0,0,1.45,0.72,0,0.72,0,0.72,0,0,0,12,0
0,0,1.38,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.04,0,0.41,0,0.06,0,0,0.19,0.02,0.04,0.02,0,0.26,0.54,0.031,54,0
0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,64,0
0,0,0,1.17,0,0,0,0,0,0,0,1.17,0,0,0,1,0
0,0,0,0,0,0,1.44,0,0,0,2.56,0,3.52,0,0,20,0
0,0,4.34,0,0,0,0,0,0,0,0,0,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,1.16,0,0,0,2,0
0,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0,15,0
0,0,0,0,0,0,0,0,3.44,0,0,1.72,0,1.72,0,4,0
0,0,0,0,0,0,4.87,1.21,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0.51,0,0,0,0,0,0,0,0,0,1.03,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0.84,0,0.84,0,0,4,0
0,0,0,0,0,0.45,0,0,0,0,0,0.45,0.45,0,0.077,15,0
0,0,0,0,0,0,0,0,0,0,0,0,1.81,0,0,2,0
0,0,0,0,0,0,0,0,0,0,1.44,1.44,1.44,0,0.247,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,4,0
0,0,1.34,0,0,0,0,0,0,0,0,0,0.67,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,2.85,2.85,0,2.843,5,0
0,0,0,0,0,0,0,0,0,0.28,0,0.86,1.72,0,0,16,0
0,0,0,0,0,0,0,0,0,0,0,1.21,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,1,0
0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1.58,0.79,0,0,0,2,0
0.13,0,1.93,0,0,0,0,0,0,0,0,0.82,0,0.13,0.164,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,1.8,0.9,4.5,0,0,20,0
1.08,0,0,0,0,0,0,0,0,0,0,1.08,0,0,0,5,0
0.15,0,0.07,0.07,0,0,0,0,0,0,0,0.15,0,0,0.082,9,0
0,0,0,0.09,0,0,0,0,0,0,0,0,0.09,0,0,47,0
0,0,0,0,0,0,0,0,0,0,0,0.27,0.27,0,0.048,47,0
0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0.817,15,0
0,0,0,0,0,0,0,0,0,0,0,0.92,0.92,0,0,47,0
0,0,0.91,0,0,1.83,0,0,0,0,0,0.91,0.91,0,0.13,47,0
0,0,0,0.39,0,0.39,0,0,0,0,0,0,0.39,0,0.261,55,0
0,0,1.31,1.31,0,1.31,0,0,0,0,0,0,1.31,0,0,55,0
0,0,0,0.52,0,0,0,0,0,0,0,0,0,0,0.175,3,0
0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253,9,0
2.27,0,0,0,0,0,0,0,0,2.27,0,2.27,0,0,0,3,0
0,0,1.98,0,0,0,0,0,0,0.99,0,0,0,0,0,4,0
0,0,0.46,0,0,0.46,0,0,0,0,0,0.46,0,0,0.473,24,0
0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0.243,1,0
0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0.266,1,0
0,0,0,0,0,9.75,0,0,0,0,0,0,0,0,0,1,0
0,0,3.33,0,0,0,0,0,0,0,0,3.33,0,0,0,3,0
0,0,0.72,0,0.24,0,0,0,0,0,0,0,0.24,0,0.122,19,0
0.11,0,0.45,0.11,0.11,0,0,0,0,0,0,0.33,0.56,0,0.051,63,0
0,0,0.6,0,0,0,0,0,0,0,0,0,1.82,0,0,71,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312,2,0
0,0.68,0,0.34,0,0,0,0,0,0,0,0,0.34,0,0.048,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.15,0,0.07,0,0.03,0,0,0,0.07,0,0,0.22,0.03,0,0.014,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.571,1,0
0.13,0,0.41,0,0,0,0,0,0,0.13,0,0.27,0.13,0,0.514,17,0
0,0,1.44,0,0,0,0,0,0,0,0,0,0,0,0.347,107,0
0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,8,0
0,0,1.16,0,0,0,0,0,0,0.58,0,0,0.58,0,0.376,16,0
0,0,1.62,0,0,0,0,0,0,0,0,0,1.08,0,0,27,0
0.12,0,0.12,0.12,0,0,0,0,0,0,0.25,0.25,0.12,0,0.023,5,0
0.26,0,0,0,0,0,0,0,0,0,0.53,0.53,0.26,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,3.29,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0.19,15.35,0,0.028,15,0
0.42,0,0.21,0,0,0,0,0,0,0,0,0.21,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,1.11,0,0,0.066,4,0
0,0,0.1,0,0,0,0,0,0,0,0,0.2,0,0,0.018,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,2.77,0,0,1,0
0.16,0,0.21,0.05,0.05,0,0,0,0,0,0,0.1,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,1.052,1,0
