@relation spambase

@attribute Word_freq_make numeric
@attribute Word_freq_address numeric
@attribute Word_freq_all numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_order numeric
@attribute Word_freq_addresses numeric
@attribute Word_freq_free numeric
@attribute Word_freq_business numeric
@attribute Word_freq_font numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_direct numeric
@attribute Word_freq_conference numeric
@attribute Char_freq1 numeric
@attribute Char_freq2 numeric
@attribute Char_freq5 numeric
@attribute Capital_run_length_longest numeric
@attribute Capital_run_length_total numeric
@attribute Spam {1,0}

@data
0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0.212,25,53,1
0,1.32,0.56,0,0.37,0,0,0.37,0,0,0,0,0,0,0.08,0.107,35,244,1
0,0,0,0,0,0,0.59,0,0,0,0,0,0,0,0.177,0.088,16,83,1
0,0,0,0,0,0,1.28,0,0,0,0,0,0,0,0,0.23,41,72,1
0,0.26,0.78,0.08,0.52,0.69,0.86,0.34,0,0,0,0,0,0.096,0.234,0.261,54,979,1
1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057,0.289,84,446,1
0,0,0.31,0.62,0,0.31,1.56,0.31,0,0,0,0,0,0,0,0,11,134,1
0,0,0.74,0.37,0,0,1.11,0,0,0,0,0,0,0,0.264,0,12,172,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.219,11,31,1
0,0,0.4,0.2,0.8,0.2,0.4,0,0,0,0,0,0,0.033,0.066,0.066,30,192,1
0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,5,16,1
0,0,0,0.96,0,0,0.96,0,0,0,0,0,0,0,0,0,67,118,1
0,0,0,0,0,0,1.33,0,0,0,0,0,0,0,0,0,11,44,1
0,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,12,33,1
0.21,0.21,0.42,0,0.42,0,0.85,1.07,0,0,0,0,0,0,0.216,0.18,36,303,1
0,0,1.58,1.58,0,0,1.58,0,0,0,0,0,0,0,0,0,21,46,1
0,0,0,0,0,0,0.43,0,6.75,0,0,0,0,0,0,0.146,99,642,1
0.07,0.22,0.82,0.07,0.67,0.14,0,0.07,0,0,0,0,0,0,0.095,0.071,74,974,1
0,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0.134,0.269,31,87,1
0,0,0.47,0.94,0,0,0,0.47,0,0,0,0,0,0,0.072,0,11,77,1
0,0.62,0.62,0,0,0,2.5,0,0,0,0,0,0,0,0.055,0.111,6,92,1
0.33,0.42,0.75,0,0.16,0,0.67,0.67,0,0,0,0.08,0,0.014,0.029,0.378,67,897,1
0,0,0,0,0,0,2.94,0,0,0,0,0,0,0.404,0.404,0,12,34,1
0,0,0,0,0.32,0,2.56,0.96,0,0,0,0,0,0,0.098,0,25,166,1
0.17,0,0.17,0.05,0.05,0,0,0.64,0,0,0,0,0,0.01,0.052,0.167,13,467,1
0,0,0.71,0,0,0,0.71,0,0,0,0,0,0,0,0.121,0,16,95,1
0,0,0,0,0,0,2.23,0,0,0,0,0,0,0,0,0,24,86,1
0,0,0.32,0.32,0,0,0.32,0.32,0,0,0,0,0,0,0.105,0.157,10,139,1
0,0,0.89,0,0,0,1.33,0,0,0,0,0,0,0,0.074,0,12,144,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,30,1
0.52,1.31,0.26,0.79,0,0,0,0,0,0,0,0,0,0,0.138,0,60,135,1
0,0,0,0.55,0.27,0,0,1.11,0,0,0,0,0,0.387,0,0,694,1130,1
0,0,0.51,0,0,2.05,0,0,0,0,0,0.51,0,0,0.189,0.473,60,131,1
0,0,0,1,0,0,0,0,1.5,0,0,0,0,0,0,0,20,94,1
0.4,0.26,0.93,0,0.8,1.46,0,0.26,0,0,0,0,0,0,0,0.217,525,1112,1
0,0.67,0.33,0.33,0,0,1,0.33,0,0,0,0,0,0,0.053,0,139,275,1
1.61,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,20,64,1
0,0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,1.417,223,233,1
0.17,0.17,0.69,0,0.17,0,0,1.73,0,0,0,0.17,0,0,0.194,0.055,63,621,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,39,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184,31,253,1
1,0,0.33,0,0,0,0.66,0.66,0,0,0,0,0,0,0.06,0.541,21,304,1
0.17,0.17,0.25,0.08,0.69,1.46,0.34,0.08,0,0,0,0.43,0,0,0.107,0.067,82,1214,1
0.28,0.28,0.28,0.28,0,0,0,0.57,0,0,0,0,0,0,0.131,0.218,40,218,1
0,0,0,2.3,0,0,0.76,0,0,0,0,0,0,0,0,0,142,181,1
0.44,0,0.88,0,0,0,0,0,0,0,0,0,0,0.222,0,0.37,16,140,1
0,0.11,0.35,0.23,0,0,2.13,0.95,0,0,0,0.11,0,0,0.057,0.191,283,1509,1
0.34,0.25,0.25,0.08,0.08,0.17,0.08,0,0,0,0,0,0,0,0.049,0.263,62,526,1
0,0,0.38,0.38,0.38,0,0.38,0.77,0,0,0,0.38,0,0,0,0.057,70,235,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132,0,51,104,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144,0,6,28,1
0,0,0,0.42,0,0,0,0,8.82,0,0,0,0,0,0.062,0,74,493,1
0,0.68,0,0.68,0,0,0,0.68,0,0,0,0,0,0,0,0.111,68,112,1
0,0.02,0.05,0,0,0,0.05,0.1,0,0,0,0,0,0,0.004,0.017,489,3271,1
0.29,0,0.29,0,0,0,0,2.93,0,0,0,0.29,0,0,0,0,6,113,1
0,0,0.53,0.1,0.1,0,0,0.1,0,0,0,0,0,0,0.097,0.065,29,381,1
0.31,0,0.63,0,0.42,0,0.53,0,0,0,0,0,0,0,0.169,0.188,75,447,1
0.09,0,0.27,0,0.09,0,0,0,0,0,0,0,0,0.015,0.046,0.031,69,535,1
1.18,0.39,0.59,0.19,1.38,0,0.98,0,0,0,0,0,0,0,0.238,0.317,76,632,1
2.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,44,1
0.09,0.09,1.14,0,0,0,0.66,0,0,0,0,0,0,0.044,0.059,0,31,771,1
0.14,0.28,0.84,0,0.42,0.42,0.14,0.14,0,0,0,0,0,0,0.025,0.05,15,216,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204,0.408,25,82,1
0.16,0,0.24,0,0,0,0,0.32,0,0,0,0,0,0.014,0.058,0.232,10,333,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,1.03,1.611,278,3752,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,56,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0.249,0,0,14,152,1
0,0,0.83,0,0,0,0.41,0,0,0,0,0,0,0,0.218,0,12,134,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0.264,0,0,13,78,1
0,0,0.64,0,0,0,0.64,0,0,0,0,0,0,0.094,0.189,0,131,292,1
0,0,0,0,0,0,0,1.25,0,0,0,0,0,0,0.188,0.188,21,78,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,42,1
0.18,0,0.18,0,0.06,0,0,0.73,0,0,0,0,0,0.01,0.052,0.169,12,451,1
0,0,0,0.38,0,0,0.38,0,0,0,0,0,0,0,0,0,12,101,1
0.15,0,0.46,0.3,0.92,0,0,0,0,0,0,0,0,0,0.271,0.203,445,1257,1
0,0,0.64,0,0,0,2.59,0,0,0,0,0,0,0,0,0,30,105,1
0.17,0.26,1.07,0.53,0.62,0.62,0.62,0.08,0,0,0,0.08,0,0,0.066,0.185,583,1329,1
0,0.3,0.75,0.15,0,0.15,0.15,0,0,0.15,0,0,0,0,0.02,0.02,149,1057,1
0,1.25,0.62,1.25,0,0.62,2.5,0,0,0,0,0,0,0,0.044,0,29,134,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032,0,135,3315,1
0,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0.124,0.062,8,65,1
0.47,0.31,0.47,0.05,0.44,0,0.26,0.44,0,0,0,0,0,0.004,0.066,0.764,193,3038,1
0,0.17,1.03,0.68,0,0.34,1.03,0.34,0,0,0,0.17,0,0,0.084,0.196,53,208,1
0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,11,38,1
0.54,0,0,0,0,0,0,1.08,0,0,0,0,0,0,0.051,0,19,82,1
0,0,0.72,0.72,0,0,0,0,0,0,0,0,0,0,0.364,0.121,32,249,1
0.33,0,0.33,0.66,0,0,0.66,0.99,0,0,0,0,0,0,0.116,0.464,43,513,1
0,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0.279,23,36,1
0,0,0.48,0,0.24,0,0.48,0,0,0,0.24,0.24,0.24,0,0.036,0.184,66,255,1
0,0,0,0,0,0,1.96,0,0,0,0,0,0,0,0.173,0,7,59,1
0.32,0,0.64,0,0,0,2.58,0,0,0,0,0,0,0.233,0.058,0.116,20,240,1
0.12,0.12,0.24,0,0,0,0.24,0.24,0,0,0,0.12,0,0.061,0.02,0.041,69,254,1
0,0,0,0,0,0,0.02,0,0,0,0,0,0,1.024,9.752,1.785,9989,10062,1
0.4,0.4,0,0,1.2,4.41,0,0,0,0,0,0,0,0,0,0.794,41,353,1
0,0,0.89,0,0,0,1.34,0,0,0,0,0,0,0,0.075,0,11,124,1
0.9,0,0,0.9,0,0,0.9,4.5,0,0,0,0,0,0,0,0.13,7,43,1
0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0.118,12,132,1
0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.152,0.121,10,261,1
0.69,0,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,57,183,1
0,0,0.8,0.16,0,0,0,0.16,0,0,0,0,0,0,0.024,0.174,24,174,1
0,0.55,0.55,0,0,0,1.11,0,0,0,0,0,0,0,0,0.08,85,201,1
0.15,0,0.3,0,0,0.15,0.3,1.54,0,0,0,0.46,0,0,0.128,0.025,13,186,1
0.08,0.08,0.76,0.25,0.59,2.21,0.25,0.08,0,0,0,0.08,0,0,0.065,0.117,669,1407,1
0,0.41,0.41,1.65,0,0,2.47,0,0,0,0,0,0,0,0.265,0,226,445,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,10,32,1
4.54,4.54,0,0,0,0,4.54,0,0,0,0,0,0,0,0,0,4,10,1
0,0,0,0,0,0,0.46,0.46,0,0,0,0,0,0.077,0.038,0,42,182,1
0,0.55,0.55,0.55,0,0,0.55,2.79,0,0,0,0,0,0,0.258,0.345,140,200,1
0,0,0.48,0,0.24,0,0.48,0,0,0,0.24,0.24,0.24,0,0.036,0.184,66,264,1
0.09,0,0.27,0,0.09,0,0,0,0,0,0,0,0,0.016,0.048,0.032,69,535,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.443,0.665,15,61,1
0.98,0,0.32,0,0,0,0.65,0,0,0,0,0,0,0,0,0.411,132,222,1
0.06,0,0.24,0,0.17,0,0.03,0,0,0,0,0,0,0.179,0.305,0.011,26,2510,1
0,0.29,0.87,0.14,0,0.14,0.14,0,0,0,0,0.14,0,0,0,0.046,132,979,1
0,0,0,1.37,0,0,0,0,0,0,0,0,0,0,0.103,0.309,69,270,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185,0.061,124,434,1
0.34,0.17,0.17,0.17,0,0.34,1.55,0.34,0,0,0,0,0,0,0.115,0.086,38,508,1
0,0.72,1.81,0,0.72,0,0.36,0.36,0,0,0,0,0,0,0.334,0.467,393,736,1
0,0,0,0,0.91,0,0,0,0,0,0,0,0,0,0.141,0,28,87,1
0,0.82,0.32,0,0,0,0.16,0,0,0,0,0,0,0,0,0.29,13,158,1
0,0,1.4,0.46,0,0,0,0,0,0,0,0.93,0,0,0.123,0,54,313,1
0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,21,1
0.15,0.15,0.3,0,0,0,0,0,0,0,0,0,0,0.058,0.145,0,18,208,1
0.5,0.4,0.33,0.13,0.54,0.03,0.27,0.43,0,0,0,0,0,0,0.071,0.5,129,2220,1
0.17,0,0.17,0.05,0.05,0,0,0.64,0,0,0,0,0,0.01,0.052,0.167,13,462,1
0.17,0,0.17,0.05,0.05,0,0,0.69,0.17,0,0,0,0,0.01,0.05,0.161,51,536,1
0,0.19,0,0.09,0.29,0,0.58,0.87,0,0,0,0,0,0,0.03,0.045,20,329,1
1.24,0.41,1.24,0,0,0,0.41,0,0,0,0,0,0,0,0.068,0.549,19,114,1
0,0.35,0.35,0,0,0,0,0.71,0,0,0,0.35,0,0,0.24,0.24,25,140,1
0,0.22,0.22,0,0.22,0.68,0.45,0,0,0,0,0,0,0.028,0.114,0.229,138,400,1
0.49,0.32,0.46,0.05,0.46,0,0.21,0.38,0,0,0,0,0,0,0.064,0.626,193,3269,1
0,0,0,0.26,0,0,0.26,0,17.1,0,0,0,0,0.462,0.084,0,104,1078,1
0.77,0.38,0.77,0,1.15,1.15,0.19,0.19,0,0,0,0,0,0.027,0.027,0.191,525,921,1
0,0,0,1.63,0,0,0.54,2.73,0,0,0,0,0,0,0,0.171,32,70,1
0.09,0,0.27,0,0.09,0,0,0,0,0,0,0,0,0.015,0.045,0.03,69,542,1
0,0.27,0.54,0,0.54,0,0,0,0,0,0,0,0,0,0,0.128,93,533,1
0,1.19,0,0,0,0,1.19,0,0,0,0,0,0,0,0,0,42,137,1
0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0.254,0,28,153,1
0,0.8,0,0.8,0,0,0.8,0.8,0,0,0,0,0,0,0.135,0,19,81,1
0,0,0,0,0,0,0.22,0,0,0,0,0,0,0.159,0.558,0,83,530,1
0,0,0,1.48,0,0,0.74,0.74,0,0,0,0,0,0,0,0,12,61,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,0.611,0,22,66,1
0,0,0,1.02,0,0,2.04,0,0,0,0,0,0,0,0.17,0.17,4,25,1
0,0.46,0.46,0.46,0,0,0.92,0,0,0,0,0.46,0,0,0,0.223,13,110,1
0,0,1.43,0,0,0,0,2.87,0,0,0,0,0,0,0,0,116,214,1
0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,21,113,1
0,0.57,0.57,0,0.14,0,0,0.14,0,0,0,0,0,0,0,0,6,159,1
0,0,0.68,0,0,0,0.68,0,0,0,0,0,0,0,0,0,4,32,1
0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0.121,0.04,55,189,1
0,0,0.32,0.32,0,0,0.98,0,0,0,0,0,0,0,0.051,0,137,234,1
0.19,0,0,0.19,0,0,0,0,0,0,0,0,0.09,0.017,0.068,0.189,31,477,1
0,0,0.59,0,0,2.38,0,0.59,0,0,0,0.59,0,0,0.105,0.42,12,72,1
0,0.39,0.39,0,0,0,0.98,0.19,0,0,0,0.19,0,0,0.128,0.16,31,730,1
0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0.137,11,33,1
0,0,0,1.04,0,0,2.08,0,0,0,0,0,0,0,0,0,65,139,1
0.13,0.13,0.13,0.27,1.1,0.13,0,0,0,0,0,0.13,0,0,0.017,0.177,232,757,1
0,0,0.64,0,0,0,0.64,0,0,0,0,0,0,0.094,0.189,0,131,292,1
0.73,0,0.36,0,0.24,0,0.61,0.12,0,0,0,0,0,0,0.041,0.229,54,478,1
0.46,0.3,0.46,0.05,0.43,0,0.25,0.43,0,0,0,0,0,0,0.065,0.756,193,3040,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201,0.1,59,141,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1
0,0,0.48,0,0.48,0,0.96,0.96,0,0,0,0,0,0,0.133,0.267,61,242,1
0,0,1.47,0.36,0,0,0.36,0,0,0,0,0,0,0,0.124,0.932,33,173,1
0,0,0.32,0.64,0.32,0,0.32,0.32,0,0,0,0,0,0,0.156,0.156,19,149,1
0.48,0.2,0.55,0,0.27,0,1.11,0.69,0,0,0,0.06,0,0,0.105,0.305,94,966,1
0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0.068,0,55,114,1
0.49,0.28,0.4,0.02,0.42,0,0.16,0.33,0,0,0,0,0,0,0.058,0.847,193,3210,1
0,1.12,0.56,1.12,0,0,2.25,0,0,0,0,0,0,0,0,0,5,51,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196,0.196,22,82,1
0.21,0.28,0.5,0.21,0,0.14,0.14,0.07,0,0,0,0,0,0,0.132,0.18,101,1028,1
0.19,0.19,0,0.77,0.19,0,0.19,0.58,0,0,0,0,0,0.03,0.061,0.216,11,113,1
0,0,0,0,0,0,0.92,0.46,0.46,0,0,0,0,0,0.142,0.5,10,126,1
0,0,0.49,0,0.49,0,0.66,0.33,0,0,0,0,0,0,0.197,0,128,549,1
0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0.102,0.716,43,185,1
0,0.24,1.45,0.6,0.6,1.94,0.12,0,0,0,0,0,0,0,0.117,0.234,39,746,1
0.74,0,0,0.74,0.74,0,0,0,0,0,0,0.74,0,0,0,0.233,12,72,1
0.29,0,0.29,0,0.44,0,0.14,0,0,0,0,0,0,0.05,0.066,0.05,60,326,1
0,0,0,0,0,0,0.41,0,0,0,0,0,0,0.199,0.53,0,18,261,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,107,1
0,0,0.27,0.27,0,0,1.35,0,10.86,0,0,0,0,0,0,0.141,252,1118,1
0,0,0,1.47,1.47,0,0,2.94,0,0,0,0,0,0,0.147,0.147,281,288,1
0.33,0.16,0.33,0,0.16,0,0.16,0.24,0,0,0,0,0,0,0,0.113,76,441,1
0,0.48,0.48,0,0,0,0.48,0,0,0,0,0,0,0,0.08,0,61,186,1
0,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,33,172,1
0,0,0,0.63,0,0,0.63,0,0,0,0,0,0,0.195,0,0,68,356,1
0,0.52,0.52,0,0,0,0.52,0,0,0,0,0,0,0,0.192,0,20,131,1
0,1.16,0.38,1.16,0,0,1.93,0,0,0,0,0,0,0,0,0,332,556,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196,0.196,22,82,1
0.52,0.34,0.4,0.05,0.46,0.05,0.11,0.23,0,0,0,0,0,0,0.073,0.535,159,2771,1
0.06,0.12,0.77,0.38,0.06,0.12,0,0,0,0,0,0,0,0.041,0.031,0.073,37,766,1
0.75,0.18,0.37,0,0.75,0,0.37,0.44,0,0,0,0.12,0,0,0.085,0.234,45,1066,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223,0,15,54,1
0.5,0.19,0.57,0,0.5,0,0.69,0.5,0,0,0,0,0,0,0.067,0.592,73,1590,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.606,10,28,1
0,0,0.38,0,0,0,0.38,0,0,0,0,0,0,0,0.122,0.061,20,158,1
0.15,0.3,0.45,0,1.52,0.61,0.3,0,0,0,0,0,0,0,0.025,0.225,217,896,1
0,1.32,0,0,1.32,0,0.44,0,0,0,0,0,0,0,0.066,0.132,123,442,1
0.14,0.14,0.29,0,1.03,0,0,0,0,0,0,0,0,0,0.205,0.128,73,368,1
0.87,0.17,0.52,0,0.29,0,0.32,0.54,0,0,0,0,0,0.016,0.058,0.165,117,3498,1
0,0,0.27,0.27,0,0,0.82,0.54,0,0,0,0,0,0,0.043,0,139,276,1
0.34,0.05,0.58,0,0.75,0,0.58,0.05,0,0,0,0,0,0,0.204,0.186,131,1107,1
0,0,0.18,0.37,0,0,1.12,0,0,0,0,0,0,0,0.066,0.165,34,292,1
0,0,0,0,0,0,0,0.75,0,0,0,0,0,0.283,0.107,0.053,32,910,1
0,0,0,0,0,0,1.05,0,0,0,0,0,0,0,0,0,5,75,1
0.47,0,1.19,0,0,0,0.71,1.43,0,0,0,0,0,0,0.178,0.402,49,392,1
0,1.63,0.81,1.63,0,0,0.81,0,0,0,0,0,0,0,0,0,71,191,1
0.33,0.16,0.16,0.16,0,0.33,1.52,0.33,0,0,0,0,0,0,0.113,0.084,40,532,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
0,0,0.71,0,0.23,0,0.23,0,0,0,0,0,0,0,0.112,0.037,97,543,1
0,0,0,0.45,0,0.22,0.22,0,13.34,0,0,0,0,0,0,0.15,114,1324,1
0,0.72,0.72,0,0,0,2.91,0,0,0,0,0,0,0,0.123,0,8,61,1
0,0.46,0.46,0,0,0,1.4,0,0,0,0,0,0,0,0.148,0,21,139,1
0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0.116,0,154,9090,1
0,0,2.99,0.85,0,0,0.42,0,0,0,0,0,0,0,0.204,0,42,363,1
0,1.51,1.51,0,0.75,1.51,0,0.75,0,0,0,0,0,0,0,1.237,404,529,1
0.1,0.2,1.01,0.5,0.8,1.61,0.1,0,0,0,0,0,0,0,0.11,0.157,669,1351,1
0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,28,80,1
0.14,0.18,0.79,0.18,0.28,0.32,0.89,0.37,0,0,0,0.28,0,0,0.101,0.109,116,2062,1
0,0,0,0,0,0,1.61,0,1.61,0,0,0,0,0.714,0,0,11,104,1
0,0,3.7,0,0,0,1.85,0,0,0,0,0,0,0,0.289,0,29,87,1
0,0,0.43,0,0,0,0.43,0.87,0.43,0,0,0,0,0,0.072,0.216,90,320,1
0,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0.124,0.062,8,65,1
0,0.72,1.81,0,0.72,0,0.36,0.36,0,0,0,0,0,0,0.334,0.467,393,736,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169,0.338,29,85,1
0.07,0,0.15,0,0.07,0,0,0.15,0,0,0,0.07,0,0.011,0.047,0.023,10,264,1
0.33,1.01,0,0.33,0,0,1.01,0,0,0,0,0,0,0,0.12,0.06,1013,1161,1
0,0,1.61,1.61,0,0,1.61,0,0,0,0,0,0,0,0.268,0,17,37,1
0,0.33,0.33,0.66,0,0,0.82,0.33,0,0,0,0,0,0,0.024,0.049,350,727,1
0.56,0,0.56,0,0,0,0.56,0.56,0,0,0,0,0,0,0,0.273,22,121,1
0.19,0.19,0.29,0.19,0.87,0.09,0,0,0,0,0,0.09,0,0,0,0.233,49,877,1
0,0.47,0,0.94,0,0.47,0,0,0,0,0,0,0,0,0.074,0,11,102,1
0,0,0,0.31,0.31,0,0.31,0,0,0,0,0,0,0,0.137,0,40,191,1
0,0,0.56,0,0,0.18,0,0.37,0,0,0,0,0,0,0.189,0,4,70,1
0,0.29,0.29,0.29,1.04,1.04,0.29,0.74,0,0,0,0.29,0,0,0.084,0.21,887,1244,1
1.63,0,1.63,0,1.63,0,1.63,0,0,0,0,0,0,0,0,0.266,16,36,1
0,0,1.11,1.11,0,0,2.22,0,0,0,0,0,0,0,0.138,0.138,11,54,1
0,0,0,0,0.36,0,0,0.73,0,0,0,0,0,0,0,0.118,13,75,1
0,0,0,0,0,0,1.35,0,0,0,0,0,0,0,0,0,19,92,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0.144,0,0,70,195,1
0,0,0.94,0,0,0,0.47,0,0,0.94,0,0,0,0,0.332,0,15,161,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207,0.207,25,79,1
0.72,0,0,1.45,0,0,0,1.45,0,0,0,0,0,0,0,0,25,78,1
0,0,0.71,0.17,0,0.89,0,0.17,6.41,0,0,0,0,0,0,0.216,58,895,1
0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0.232,19,96,1
0,0.68,0.34,0,0,0,0.34,0,0,0,0,0,0,0,0.055,0,61,264,1
0.27,0.27,0.55,0,0.27,0,0,1.37,0,0,0,0.27,0,0,0.28,0.093,63,344,1
0.59,0.09,0.09,0,0.59,0.39,0.09,0.79,0,0,0,0,0,0.044,0.078,0.133,1171,2541,1
0,0,0.76,0.5,0,0.76,0,0,0,0,0,0.5,0,0,0.074,0.412,19,249,1
0,0.34,0.68,0.34,0,0.34,0.68,0,0,0,0,0,0,0,0.094,0,13,119,1
0,0.48,0.48,0,0,1.92,0,0.48,0,0,0,0.48,0,0,0.084,0.336,12,80,1
0.05,0.05,0.4,0,0.57,0,0.17,0,0,0,0,0,0,0.019,0.099,0.079,95,1313,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,1
0.16,0.32,0.65,0.16,0,0.16,0.16,0,0,0,0,0.16,0,0,0,0.08,132,955,1
0,0.42,0.42,0,0,0,0,0,0,0,0,0,0,0,0.075,0.3,82,197,1
0.29,0.04,0.04,0,0.29,0.19,0.04,0.39,9.53,0,0,0,0,1.117,0.053,0.09,1171,9163,1
0,0.55,0.55,0,0,0,0,0,0,0,0,0,0,0,0.265,0.353,11,108,1
0,0.42,1.68,0,0,0,0.42,0,0,0,0,0,0,0,0.066,0,121,284,1
0.1,0,0.1,0.1,0.2,0,0.91,0.2,0,0,0,0,0,0,0.096,0.16,494,1426,1
0.09,0,0.27,0,0.09,0,0,0,0,0,0,0,0,0.015,0.047,0.031,69,542,1
0,0.32,0,0,0.32,0,0,0,0,0,0,0,0,0,0.037,0,36,110,1
0.36,0.27,0.63,0,0.27,1.27,1.18,0.27,0,0,0,0.09,0,0,0.101,0.014,127,875,1
0,0,0,1.21,0,0,1.21,0,0,0,0,0,0,0,0,0,15,57,1
0.42,0,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,107,200,1
0.7,0,1.06,0,0.35,0,2.12,0.7,0,0,0,0,0,0,0.117,0,13,196,1
0,0,1.66,1.66,0,0,3.33,0,0,0,0,0,0,0,0.284,0,59,146,1
0,0.96,0.96,0.48,0.48,1.92,0,0,0,0,0,0,0,0,0.061,0.43,305,727,1
0,0,0.48,0,0,1.93,0,0.48,0,0,0,0.48,0,0,0.084,0.761,46,165,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,25,1
0.18,0,0.18,0.06,0.06,0,0,0.72,0,0,0,0,0,0.01,0.052,0.167,12,442,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088,0.088,33,215,1
0.25,0,0.25,0.25,0,0,0.5,0,0,0,0,0,0,0,0.041,0.041,18,225,1
0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0.119,0.059,29,211,1
0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,5,16,1
0,0.2,1.83,0.61,0,0,0.2,0.4,0,0,0,0,0,0,0,0,142,287,1
0.95,0,0.23,0.23,0,0,0,0.71,0,0,0,0,0,0,0,0,38,242,1
0,0,0,1.21,1.21,0,0,4.87,0,0,0,0,0,0,0,0,311,314,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,131,1
1.17,0,0,0,0,0,0,1.17,0,0,0,0,0,0,0,0,10,59,1
0,0,0.55,0,0,0.18,0,0.37,0,0,0,0,0,0,0.185,0,4,78,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117,12,63,1
0,1.63,0,3.27,0,0,1.63,1.63,0,0,0,0,0,0,0.36,0.18,140,163,1
0,3.05,0.38,0,0,0,0,1.72,0,0,0,0,0,0,0.171,0.147,430,1144,1
0.58,0,0.34,0,0,0,0.58,0.23,0,0,0,0,0.11,0,0.125,0.104,326,1360,1
1.26,0.42,1.26,0,0,0,0.42,0,0,0,0,0,0,0,0.067,0.472,19,108,1
0.44,0,0.88,0,0,0,0,0,0,0,0,0,0,0.222,0,0.37,16,140,1
0,0,1.04,0,0.34,0,0,0,0,0,0,0,0,0,0.105,0.105,60,142,1
0,0,0,0.91,0,0,0.91,0,0,0,0,0,0,0,0.151,0,10,54,1
