@relation 'spambase-weka.filters.unsupervised.attribute.Remove-V-R2-3,7-8,15-16,18-19,22,24,28,33,37,41,46-47,49-50,53,56,58'

@attribute Word_freq_address numeric
@attribute Word_freq_all numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_internet numeric
@attribute Word_freq_addresses numeric
@attribute Word_freq_free numeric
@attribute Word_freq_email numeric
@attribute Word_freq_you numeric
@attribute Word_freq_font numeric
@attribute Word_freq_money numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_data numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_cs numeric
@attribute Word_freq_edu numeric
@attribute Word_freq_table numeric
@attribute Char_freq1 numeric
@attribute Char_freq2 numeric
@attribute Char_freq5 numeric
@attribute Capital_run_length_longest numeric
@attribute Spam {1,0}

@data
0,0,0,0,0,0,0,1.5,0,0,0.75,0,0.75,0,0,0,0,0.222,0,12,0
0,0,0,0,0,0,0,0,0,0,1.28,0,0,0,0,0,0,0.552,0,11,0
0,0,0,0,0,3.7,0,3.7,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1.3,1.08,0.65,2.6,0,0.14,0.5,0,51,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,2.35,0,0,1.17,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,2.29,0,0,0,0,0,0,0,0,0,0.258,0,53,0
0,0,0,0,0,0,0,1.19,0,0,2.38,0,0,0,0,0,0,0.621,0,11,0
0,0,0,0.34,0,0,0,1.36,0,0,0,0,0.34,0,0,0,0,0.055,0,8,0
0,0,0,0,0,0,0,0,0,0,0,6.22,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0.67,0,0,0.042,0,46,0
0,0.21,0,0,0,0.84,0.42,1.9,0,0,0,0,0.21,0,0,0,0,0.031,0.062,71,0
0.39,0.19,0,0,0.29,0,0.29,0.89,0,0,0,0,0.19,4.75,5.74,0,1.353,0.08,0,17,0
0,0,0,0,0,0,0,0,0,0,1.47,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.44,1.44,0,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0.68,0,0,0.68,0,0,2.04,0,0.68,0,0,0,0,0.828,0,12,0
1.12,0,0,0,0,0,0,0,0,0,0,0,1.12,0,0,0,0.361,0,0,16,0
0,0.43,0,0,0,0,0,0.43,0,0,0,0,2.16,1.29,0,0,0.318,0.717,0,19,0
0,0.1,0,0,0,0,0.05,0.21,0,0,0,0.73,0.42,0,0,0.05,0.193,0.17,0.014,66,0
0,0.42,0,0,0,0,0,0.14,0,0,0,0,0.28,0,0,0,0.058,0.019,0,17,0
0,2.04,0,0,0,0,0,2.04,0,0,0,0,0,0,0,0,0,0.722,0,2,0
0.06,0.2,0,0,0,0.06,0,0,0,0,0,0.06,0.06,0,0,0,0.027,0.09,0.018,26,0
0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,1.257,0,11,0
0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1.19,0,0,0,0,1.19,0,0,0,1.19,0,0,0,0,0,0,0.286,0,13,0
0,0,0,0,0,0,0,0,0,0,0,2.35,0,0.26,0.52,0,0,0.033,0,61,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.465,0,1,0
0,1.33,0,0,0,0,0,0,0,0,0.66,0,0,0,0,0,0.3,0.2,0,12,0
0,0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253,1.518,0,6,0
0,0.2,0,0.51,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0.08,0.16,0.053,19,0
0,0,0,0,0,0,0,0,0,0,0,2.48,0.49,0,0,0,0,0.062,0,29,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216,0,6,0
0,0,0,0,0,0,0,2.82,0,0,0,0,0.56,0,0,0,0.183,0.367,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0.067,0.067,0,59,0
0,0.06,0,0,0,0,0.06,0.24,0,0,0,0.18,0.9,0,0,0,0.115,0.221,0.017,38,0
0,0,0,0,0,0,0,4.54,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,0,0,8,0
0,0,0,0.55,0,0.55,0,1.67,0,0,0,0,0.55,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054,0,28,0
0,0.24,0,0,0,0,0.24,0.72,0,0,0,0,0,0,0,0,0,0.035,0,87,0
0,0,0,0,0,0,0,0,0,0,0,0,1.19,0,0,0,0,0,0,14,0
0,0.71,0,0,0,0,1.43,0.71,0,0,0,0,0,0.71,0,0,0.08,0.322,0,27,0
0,0.25,0,0,0,0,0,4.02,0,0,0,0,0,0,0,0.25,0,0.111,0,29,0
0,0,0,0,0,0,0,1.86,0,0,0,0,0,0,0,0,0,0.173,0,5,0
0,0,0,0,0,0,0,0.76,0,0,0,0,0.76,0,0,0,0.377,0,0,31,0
0,0,0,0,0,0,0,0,0,0,0,0,1.53,3.07,3.07,0,0,0.253,0,12,0
0,0.05,0,0,0,0,0.05,0.23,0,0,0,0.53,0.71,0,0,0,0.115,0.173,0.016,47,0
0,0,0,0,0,0,0,0.83,0,0,0,0,0,0,0,0,0,0.139,0.069,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1.61,3.22,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.615,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689,0,3,0
0,0.35,0,0.35,0,0,0,0,0,0,0,0,0.17,0,0,0,0.071,0.143,0,80,0
1.1,0,0,0,0,0,0.55,0,0,0,0,0,1.65,0,0,0,0.088,0.355,0,22,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,0,0,10,0
0,0.36,0,0.06,0,0.06,0.06,0.6,0,0,0,0,0.18,0,0,0,0.008,0.099,0.008,27,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,1.25,0,0,0,0,1.25,2.5,2.5,0,0,0,0,13,0
0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,1.51,0,0.057,0,28,0
0,0.42,0,0,0,0,0,0,0,0,0.21,0.21,0,0,0,0,0.028,0.115,0,45,0
0,0,0,0,0,0,0,3.03,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,1.78,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0.25,0,8,0
0.32,0.32,0,0,0.32,0,0.32,0.8,0,0.16,0.64,0,0,0,0,0,0,1.309,0.377,157,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
1.36,0,0,0,0,0,0,1.7,0,0,0.34,0,0.34,0,0,0,0,0.244,0,13,0
0,0,0,1.57,0,0,0,1.57,0,0,0.78,0,0,0,0,0,0,0.372,0,34,0
0,0,0,0,0,0,0,0,0,0,5.88,0,0,5.88,5.88,0,0,0.763,0,10,0
0,0,0,0,0,0,0,1.28,0,0,0.42,0,0.85,1.7,1.28,0,0,0.204,0,15,0
0,0,0,0,0,0,0,2.53,0,0,0.5,0,0.5,0,0,0,0.09,0.272,0,13,0
0,1.06,0,0,0,0,1.06,0,0,0,1.06,1.06,0,0,0,0,0,0.121,0,10,0
0,0,0,0,0,0.8,0,2.41,0,0,0,0,0,0,0,0,0,0.45,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0.35,0,0,0,0,0,0.35,0,0,0.17,0.35,0,0,0,0,0.123,0.309,0,13,0
0,0,0,0,0,0,0,1.72,0,0,0,0,1.72,1.72,1.72,0,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,4.81,0,0,0,0,0,0,0,0,0,0.227,0,2,0
0,0.59,0,0,0,0,0,2.97,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0.36,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0.114,0.114,0,7,0
0,0,0,0,0,0,0,2.05,0,0,0,0,0.25,0,0,0,0,0.117,0,45,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.719,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.724,2,0
0,0.25,0,0.12,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0.12,0.017,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.684,0,1,0
0,0.26,0,0,0,0.13,0,1.18,0,0,0,2.1,0,0,0,0,0,0.188,0,38,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0.44,0,0,0,0,0,0,0,0,0,0,0.88,0,0,0,0,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,1.26,0,0.31,0,0,0,0.14,0,7,0
0,0,0,0,0,0,0.88,2.65,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332,0.73,0,14,0
0,0.25,0,0.5,0,0,0,0.12,0,0,0,0.06,0.06,0,0,0,0.104,0.069,0.043,23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0.173,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.869,0,1,0
0,0.23,0,0,0,0.11,0,0.46,0,0,0,0.34,0.23,0,0,0,0.048,0.194,0.032,33,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0.675,0,0,1,0
0,0,0,0,0,0,0,0.44,0,0,0,1.33,0.89,0,0,0,0,0.397,0,10,0
0,0,0,0,0.44,0,0.44,0,0,0,0.88,0,0,0,0,0,0,0.123,0,15,0
0,1.49,0,0,0,0,0,1.49,0,0,0,0,0,0,0,0,0,0.238,0,8,0
0,0,0,0,0,0,0,1.32,0,0,0,0,0,0,0,0,0,0,0,30,0
0,0.07,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0.111,0.151,0.02,24,0
0,0.5,0,0.5,0,0.5,0,0.5,0,0,0,0,0.5,0,0,0,0,0.062,0,47,0
0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0.092,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1.44,0,0,1.44,0,0,0,0,0,0,0.417,0,11,0
0,0.16,0,0.08,0,0,0,0.32,0,0,0,0.57,0.16,0,0,0,0.126,0.172,0.022,44,0
0,1.81,0,0,0,0,0,0,0,0,0,1.81,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0.87,0,0,0,0,0,0,0,0,0.327,0.327,0,3,0
0,0,0,0,0,0,0,1.63,0,0,0.54,0,0,0,0,0,0,0.17,0,11,0
0,1.05,0,0,0,0,0,0,0,0,0,1.05,0,0,0,0,0.169,0,0,12,0
0,1.4,0,0,0,0,0,1.4,0,0,0,0,0,2.81,1.4,0,0,0,0,10,0
0,0.59,0,0,0,0.19,0.19,2.19,0,0,0,0,0,0,0.19,0,0,0.232,0.038,4,0
0,0,0,0,0,0,0,3.84,0,0,0,0,0,0,3.84,0,0,0.645,0,1,0
0,0,0,0,0,0,0,2.12,0,0,0,0,0,0,2.12,0,0,0.344,0,5,0
0,0,0,0,0,0,0,6.66,0,0,0,0,0,0,3.33,0,0,0.537,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31,0,0,0,0,3,0
0,0,0,0,0,0,0,2.85,0,0,0,0,0,0,0,0,0.172,0.172,0,5,0
0,1.49,0,0,0,0,0,1.49,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,4.1,0,0,0,0,0.68,0,3.42,0,0,0,0.218,15,0
0,0,0,0,0,0,0,4.34,0,0,0,0,0,0,2.89,0,0,0,0,63,0
0,0.4,0,0,0,0,0.4,1.63,0,0,0,0,0,0.81,3.68,0,0.139,0,0,15,0
0,0,0,0,0,0,0,3.27,0,0,0,0,0,0,2.45,0,0,0,0,47,0
0,0,0,0,0,0,0,2.53,0,0,0,0,0,0,1.26,0,0,0,0,47,0
0,0,0,0,0,0,0,1.57,0,0,0,0,0,0,0.78,0,0,0,0,51,0
0,1.39,0,0,0,1.04,0,4.52,0,0,0,0,0,0,0.34,0,0,0.122,0,47,0
0,0,0,0,0,0,0,3.07,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331,0,4,0
0,0,0,0,0,1.75,1.75,5.26,0,0,0,0,0,0,0,0,0,0,0,55,0
0,0,0,0,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0.72,0,0,2.17,0,0,0,0,0.72,0,0.204,0.102,22,0
0,0,0,0,0,0,0,4.05,0,0,0,0,0,0,0,0,0,0.679,0,6,0
0,0.37,0,0,0,0,0,2.65,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,2.04,9.83,0,0,0,0,0,0,0,4.187,0,0,43,0
0,0,0,0,0,0,0,4.37,0,0,0,0,0,0,0,0,0,0,0.116,5,0
0.6,0,0,0,0,0,0,1.82,0,0,0,0,0,0,1.82,0,0,0.271,0,71,0
0,0,0,0,0,0,0,14.28,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.26,0,0,0,0,0.52,1.56,0,0,0,0,0,0,0,0,0.753,0.113,0.037,20,0
0,0.59,0.59,0.29,0,0,0.89,3.58,0,0,0,0,0,0,0.29,0,0.088,0,0.132,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,0,0,1,0
0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0.267,0,1,0
0,1.21,0,0,0,0,0,1.82,0,0,0,0,0,0,0,0,0,0.371,0,13,0
0,0.21,0,0,0,0,0,1.95,0,0,0,0,0,0,0,0,0.131,0.175,0,1,0
0,0.81,0,0,0,0,0,4.06,0,0,0,0,0,0,0,0,0,0,0,5,0
0,2.77,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0.19,0.19,0,0,0.38,0,0,0.58,0,22.05,0,0.135,0.339,0,81,0
0.36,0.36,0,0.73,0,0.36,2.56,2.93,0,0.73,0,0,0,0,0,0,0,0,0.123,68,0
0,0,0,0,0,0,0.79,1.58,0,0,0,0,0.79,0,0,0,0.135,0.405,0,13,0
0,0,0,0,0,0,0,4.65,0,0,0,0,0,0,2.32,0,0,0,0.763,6,0
0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0.71,0,0,0,1.43,0,1.43,0,0,0,0,0,0,1.43,0,0,0,0,2,0
0,0,0,0,0,0,0,2,0,0.33,0,0,0.33,0,4.33,0,0,0.112,0.224,15,0
0,0,0,0,0,0.27,0.27,0.55,0,0,0,0,0,0,0.27,0,0,0.122,0,70,0
0,2.06,0,0,0,0,0,4.12,0,0,0,0,0,0,1.03,0,0,0,0,1,0
0.28,0.42,0,0,0,0.14,0.14,0.14,0,0,0,0,0,0,0,0,0,0.132,0,70,0
0,0,0,0,0,0.44,0.44,0,0,0,0,0,0.44,0,0.88,0,0,0.178,0,70,0
0,0,0,0,0,0,0,1.9,0,0,0,0,0,0,0.95,0,0,0.144,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.704,0,3,0
0,0,0,0,0,0,0,8.57,0,0,0,0,0,0,0,0,0,0,0,1,0
0.11,0.11,0,0,0,0,0.11,0.81,0,0,0,0,0.23,0,0.92,0,0.017,0.153,0.068,35,0
0.08,0.61,0,0,0,0,0.08,0.87,0,0,0,0,0.26,0,0.78,0,0.027,0.208,0,124,0
0.62,0.62,0,0,0,0.62,0.62,0,0,0,0,0,1.24,0,1.24,0,0,0.384,0,116,0
0,0.71,0,0,0,0,0,7.47,0,0,0,0,0,0,0,0,0,0.067,0,1,0
0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,1,0
0,0,0,0,0,0,0,4.29,0,0,0,0,0,0,0,0,0,0.058,0,3,0
0,0,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0.746,0,4,0
0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,1.38,0,0,0,0,0,0,1.38,0,0,0.302,0,15,0
0,0,0,0,0,0.5,0.5,2.53,0,0,0,0,0,0,0.5,0,0,0.087,0.087,3,0
0.05,0.1,0,0,0,0,0.1,0.97,3.47,0,0,0,0.27,0,0.76,0,0.607,0.064,0,43,0
0,0,0,0,0,0,0.51,3.06,0,0,0,0,0,0,0.51,0,0,0.091,0,4,0
0,0.45,0,0,0,0,0,1.83,0,0,0,0,0,0.68,0.22,0,0,0.082,0,7,0
0,0,0,0,0,0,0,0.71,0,0,0,0,0,0,0.71,0,0,0.125,0.125,4,0
0,0.62,0,0,0,0,0,0.62,0,0,0,0,0,0,0.31,0,0,0.232,0,3,0
