@relation spambase

@attribute Word_freq_address numeric
@attribute Word_freq_our numeric
@attribute Word_freq_over numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_receive numeric
@attribute Word_freq_report numeric
@attribute Word_freq_free numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_money numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_hpl numeric
@attribute Word_freq_george numeric
@attribute Word_freq_857 numeric
@attribute Word_freq_85 numeric
@attribute Word_freq_cs numeric
@attribute Word_freq_re numeric
@attribute Word_freq_edu numeric
@attribute Word_freq_conference numeric
@attribute Char_freq3 numeric
@attribute Char_freq5 numeric
@attribute Char_freq6 numeric
@attribute Capital_run_length_longest numeric
@attribute Spam {1,0}

@data
0.44,0.44,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0.44,0,0,0,0,0,121,1
0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1
0,0.62,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
0.3,0.1,0.05,0,0,0,0,0.3,0.15,0.2,0.05,0.05,0,0,0,0,0.05,0,0,0,0.118,0,96,1
0.46,0.19,0.11,0,0.34,1.32,0.23,0,0.38,0.46,0,0,0,0,0,0,0.03,0,0,0,0.585,0.127,153,1
0,0.94,0,0.94,0,0,0,0,1.41,0,0,0,0,0,0.47,0,0.47,0,0,0,0.221,0,91,1
1.63,0.81,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134,0,0,11,1
0,0.69,0.46,0,0.23,0,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0.112,0,30,1
0,0.12,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0.12,0.36,0,0,0,0,41,1
0,0.66,0.66,0,0,0,0.66,0,1.66,0.33,0,0,0,0,0,0,0,0,0,0,0.541,0,21,1
0,0,0,0.91,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
0,1.57,0.36,0.06,0.06,0.06,0,0.24,0.84,0.06,0,0,0,0,0,0,0,0,0,0,0.169,0,12,1
0.19,1.07,0.19,0.19,0.09,0.87,0,0.68,0.09,0.29,0,0,0,0,0,0,0,0,0,0.201,0.232,0.03,49,1
0,0.36,0,0,0,0,0.36,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0.181,0,58,1
0,1.09,0,0,0.54,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083,0,114,1
0,0.65,0.65,0.32,0,0,0.32,0,0,0.32,0,0,0,0,0,0,0.32,0,0,0,0.158,0,10,1
0,0.09,0.24,0.04,0,0.09,0,0.04,0.38,0.14,0,0,0,0,0,0,0.09,0,0,0,0.099,0,14,1
0,0.64,0.64,0.32,0,0,0.32,0,0,0.32,0,0,0,0,0,0,0.64,0,0,0,0.166,0,10,1
0,0.22,0,0,0,0,0.55,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0.193,0.077,75,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1
0,0,0,0.74,0.74,0,0.74,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0.118,0.236,7,1
0,0.53,0.53,0,0,0,1.59,0,0.53,0.53,0,0,0,0,0,0,0,0,0,0,0.186,0,85,1
1.49,0,0,2.98,0,0,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171,0.171,140,1
0,0,0,0,0,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0.212,0,25,1
0,0.29,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
0,0.38,0.38,0.38,0.38,0,0.38,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,12,1
0,0.87,0.87,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,107,1
0,0,0,0,0,0,0.25,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0.174,0.437,126,1
0,0.38,0.38,0.38,0.38,0,0.38,0,0,0.38,0,0,0,0,0,0,0.38,0,0,0,0,0,12,1
0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045,0,0,14,1
0,0.12,0.25,0,0,0,0.38,0,0,0.38,0,0,0,0,0.12,0,0,0,0,0,0.088,0,21,1
0.39,0,0.98,0.19,0,0.19,0.98,0.39,0,1.38,0,0,0,0,0,0,0,0,0,0,0.308,0.025,76,1
0,0,0.77,0,0.38,0,0.38,0,1.16,0.38,0,0,0,0,0,0,0,0,0,0,0.121,0,22,1
0,0,0,2.35,0,0,1.17,0,2.35,0,0,0,0,0,0,0,0,0,0,0,0.336,0,17,1
0.12,1.34,0.12,0,0.36,0,0.24,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0.042,0,69,1
0,2.29,0,0,0,0,4.59,0,0,0,0,0,0,0,0,0,1.14,0,0,0,0,0,30,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
0.68,0,0,0,1.36,0,0,0,0,0,0.68,0,0,0,0.68,0,0,0,0,0.185,0,0,30,1
0,0,0,0,0.68,0,0,0,0.68,0.68,0,0,0,0,0,0,0,0,0,0,0.238,0,19,1
0,1.28,0,0.64,0,0,0.64,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0.369,0,22,1
0,0.4,0.1,0.1,0.4,0.6,0.91,4.26,0.4,0.2,0,0,0,0,0,0,0,0,0,0,0.156,0,494,1
0,1.02,0,0,0,0,0,1.02,0,0,0.34,0,0,0,0,0,0,0,0,0,0.106,0,1327,1
0.09,0.38,0,0,0.38,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1
0,0,0,0,0.64,0,2.58,0.32,0.64,0,0,0,0,0,0,0,0,0,0,0,0.116,0,20,1
0,1.55,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,22,1
0.54,0,0,1.08,0.54,0,2.17,0,0,0,0,0,0,0,0,0,0.54,0,0,0,0,0,5,1
1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09,0,0,0,0.692,0,25,1
0,1.02,0,0,0,0,0,1.02,0,0,0.34,0,0,0,0,0,0,0,0,0,0.105,0,1325,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197,0,0.394,22,1
0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,1.05,0,0,0,0.338,0,29,1
0,0.33,0.16,0.33,0.33,0,0,1.68,0,0.33,0,0,0,0,0,0,0,0,0,0,0.056,0,63,1
0,1.16,0,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
0.42,0,0,0,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0.3,0,82,1
0.34,0,0,0.34,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
0.35,0.35,0,0,0,0,1.05,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,61,1
0,0.22,0.22,0,0.22,0,0.22,0,0.22,0.22,0,0,0,0,0,0,0,0,0,0,0.196,0,75,1
0,0.53,0,0,0,0,0.53,0,0.53,0.26,0,0,0,0,0,0,0,0,0,0,0,1.157,107,1
0.34,0.68,0.34,0.34,0,0,2.04,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,4.008,56,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.518,15,1
0,0,0,2.94,1.47,0,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0.141,0,279,1
0.44,0.14,0.11,0,0.11,1.27,0.03,0,0.33,0.18,0,0,0,0,0,0,0.03,0,0,0,0.221,0.11,72,1
0.56,0,0,0.56,0.28,0,1.41,0,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0.153,394,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06,0,0,0,0.207,0,25,1
0,0.81,0.81,0,0.27,0,0.81,1.35,0,0.27,0,0,0,0,0,0,0,0,0,0,0.121,0,18,1
0,0,0,0,0,0,0.92,0.46,0.46,0,0,0,0,0,0,0,0,0,0,0,0.5,0.285,10,1
0.49,0.39,0.19,0,0,0,0,0.09,0,0.09,0,0,0,0,0,0,0,0,0,0,1.308,0,54,1
0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1
0,0.43,0,0.86,0.43,0,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1
0,0,0,1.25,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,2.1,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1
0,0.47,0.11,0,0.23,0,0.11,0,1.9,1.07,0,0,0,0,0,0,0.11,0,0,0,0.254,0.018,148,1
0.46,1.38,0,0,0.46,0,0.92,0.46,0,0.46,0,0,0,0,0,0,0,0,0,0,0.217,0,66,1
0.7,0.35,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,121,1
0.72,0,0.36,0,0.36,0.36,0.36,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0.467,0.066,393,1
0,0.77,0,0,0,0,0.77,0,0,0,0,0,0,0,0,0,0.77,0,0,0,0.403,0,29,1
0.64,0.64,0,0.64,1.29,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
0,0.36,0.24,0,0.12,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,11,1
0.37,0.51,0.29,0.07,0.07,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0.167,0.01,44,1
0,1.48,0,0,0,0.16,0.66,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,128,1
0,0,1.29,0,0,0,2.59,0,2.59,0,0,0,0,0,0,0,0,0,0,0,0,0.439,36,1
0.24,0.41,0.58,0.49,0.24,0,0.82,0.16,0.91,0.16,0,0,0,0,0,0,0.08,0,0,0,0.224,0.013,581,1
0.75,0,0,0,0.25,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
0,0.43,0.43,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.121,72,1
0.18,0.73,0.73,0.73,0.27,0,0.09,0.18,0.55,0.18,0,0,0,0,0,0,0.09,0.09,0,0,0.134,0.013,696,1
0.32,0.32,0,0.16,0.16,0,0.16,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.08,132,1
0,0,0,0,0,0,1.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1
0.45,0.45,0.45,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1
0.2,0.8,0.8,0.5,0.3,0,0.1,0.2,0.6,0.1,0,0,0,0,0,0,0.1,0.1,0,0,0.158,0.015,669,1
0,0,0,0,0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
0.08,0.85,1.02,0.25,0.17,0,0.25,0.17,0.85,0.08,0,0,0,0,0,0,0.08,0.08,0,0,0.117,0.013,669,1
0,0.41,0,0.82,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0.41,0,0.114,0,44,1
0.17,0,0.32,0,0.39,1.69,0.32,0.29,0.34,0.84,0,0,0,0,0,0,0.07,0,0,0,0.165,0.182,117,1
0,1.28,0,2.56,1.28,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,1
0.78,0.78,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1
0,0,1.12,0,1.12,0,0,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1
0,0.39,0.09,0.09,0.39,0.58,0.87,4.1,0.39,0.19,0,0,0,0,0,0,0,0,0,0,0.155,0,494,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06,0,0,0,0.353,0,12,1
0.25,0.75,0,0,0,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124,0.124,32,1
0.3,0.1,0.05,0,0,0,0,0.3,0.15,0.2,0.05,0.05,0,0,0,0,0.05,0,0,0,0.118,0,96,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1
0,0,0,0,0,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,32,1
0,0,0,0,0,0,0.29,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0.049,0,30,1
0,0,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
0.22,0.52,0,0.07,0.22,0,0,0.22,0,0.22,0,0,0,0,0.07,0,0,0,0,0,0.071,0.167,74,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
0,0.25,1.28,0,0,0,0,0,2.05,0,0.51,0.51,0,0,0,0,0,0,0,0,0.173,0,16,1
0,0.32,0,0,0,0,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0.049,0,0,25,1
0,1.58,0,1.58,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1
0,0.21,0.1,0.1,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0.066,0,29,1
0,0.56,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
0,0,0,0,0,0,0.68,0,0,0,0.68,1.36,0,0,0,0,0,0,0,0,0,0,4,1
0,0.21,0,0,0,0,0.53,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0.188,0.075,75,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302,0,5,1
0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1
0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.468,35,1
0,0.4,0.1,0.1,0.4,0.6,0.91,4.26,0.4,0.2,0,0,0,0,0,0,0,0,0,0,0.16,0,494,1
0,0.17,0.17,0.35,0.17,0,0.35,0,0,0.53,0,0,0,0,0,0,0,0,0,0,0.029,0,97,1
0.09,2.04,0.13,0,0.32,0,0.13,0,0.04,0.74,0,0,0,0,0,0,0.18,0,0,0,0.121,0.008,127,1
0.34,0.34,0,0.17,0.17,0,0.17,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0.083,0.083,132,1
0,1.26,0,0,0,0,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1
0.94,0.47,0,0,0,0.47,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168,0.084,636,1
0.47,1.41,0,0.47,0.47,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
0,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062,0,8,1
0,0,0,0,0,0,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
0.29,0.88,0.29,0,0.14,0,0.29,0.14,0.73,0.29,0,0,0,0,0,0,0,0,0,0,0.215,0.047,217,1
0.08,0.85,1.02,0.25,0.17,0,0.25,0.17,0.85,0.08,0,0,0,0,0,0,0.08,0.08,0,0,0.118,0.013,669,1
0,1.49,0,0,0,0,2.98,0,0,0,1.49,1.49,0,0,0,0,0,0,0,0,0,0,2,1
0.26,0.26,0.26,0.08,0.26,0.08,0.86,0.17,0.08,0.34,0,0,0,0,0,0,0.08,0.08,0,0,0.261,0.11,54,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.763,62,1
0.22,0.11,0.22,0.05,0.11,0.05,0,0,0.56,0.34,0,0,0,0,0,0,0,0,0,0,0.421,0.04,116,1
0.46,0.15,0.03,0,0.31,1.28,0.23,0,0.46,0.46,0,0,0,0,0,0,0.03,0,0,0,0.479,0.124,116,1
0,1.36,0.45,0.45,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1
0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,39,1
0,0.21,0.21,0.1,0,0,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0.118,0,14,1
0,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1
0.37,0.51,0.29,0.07,0.07,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0.159,0.009,44,1
0,2.94,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
0,0.23,0,0,0.23,0,0.23,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0.037,0,97,1
0,0,0,0.91,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1
0.38,0,0.57,0,0,0,0.19,1.15,1.35,0.77,0,0,0,0,0.19,0,0,0,0,0,0.191,0.054,525,1
0,0,0,0,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
0.26,0.43,0.6,0.43,0.26,0,0.78,0.17,0.95,0.17,0,0,0,0,0,0,0.08,0,0,0,0.243,0.013,583,1
0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
0.65,0.39,0.65,0.52,0.06,0,0.13,0,0.52,0.19,0,0,0,0,0,0,0,0.06,0,0,0.106,0,117,1
0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1
0,1.63,0,0,0,0,0.54,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0.318,0,22,1
0,0,0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
0.38,0,0.57,0,0,0,0.19,1.15,1.35,0.77,0,0,0,0,0.19,0,0,0,0,0,0.191,0.054,525,1
0,0.87,0.87,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,107,1
0,0,0,1.56,0,0,1.56,0,0,0,0,0,0,0,0,0,1.56,0,0,0,0,0,12,1
0,0,0.65,0,0,0,0.65,3.26,0,0,0,0,0,0,0,0,0,0,0,0,0.524,0,78,1
0,0,0.19,0,0.19,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,21,1
0,0,0.55,0,0.55,0,1.1,0,0,0.27,0,0,0,0,0,0,0.27,0,0,0,0.291,0.582,35,1
0.8,0.8,0,0,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1
0,1.03,0,1.03,0,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1
0,0.39,0.09,0.09,0.39,0.58,0.87,4.1,0.39,0.19,0,0,0,0,0,0,0,0,0,0,0.151,0,494,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,0,0,0,0,0,10,1
0,0.91,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269,0,31,1
0,0.43,0,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0.43,0,0,0,0,0,6,1
0.57,0.57,0,0.57,0,0,0,0,0,0,0.57,0.57,0,0,0,0,0.57,0,0,0,0.289,0.144,114,1
0,1.2,0,1.2,1.2,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,1
0.56,1.12,0.56,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,0,0,0,0.083,148,1
0,0,0.41,0,0,0,0.41,0,0.41,0,0,0,0,0,0,0,0,0,0,0.331,0,0,18,1
0.47,0.47,0,0,0.47,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,1
0,0.8,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1
0,0.3,0.9,0,0,0,0.3,0,0,0.3,0,0,0,0,0,0,0.3,0,0,0,0.21,0.052,11,1
0.12,1.34,0.12,0,0.36,0,0.24,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0.041,0,69,1
0,0.38,0.38,0,0,0,1.54,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,56,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1
0,1.47,0,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0.49,0,0,0,0.254,0,80,1
0.89,0.12,0,0,0.12,0,0,0.12,0,0.12,0,0,0,0,0,0,0,0,0,0,0.061,0,84,1
0,0.65,0.65,0.32,0,0,0.32,0,0,0.32,0,0,0,0,0,0,0.32,0,0,0,0.159,0,10,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1
0,0.25,0.25,0,0,0,0.77,0,0.77,0.25,0,0,0,0,0,0,0,0,0,0,0.403,0.134,56,1
0,0.7,0.35,0.7,0,0,0,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,60,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186,0.279,0,12,1
0.08,0.53,0.08,0.08,0.08,0.7,0.35,0.26,0.17,1.5,0,0,0,0,0.08,0,0,0,0,0,0.162,0.014,74,1
0,0,0,0.86,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1
0,0,0,0,0,0,0,0,0,6.66,0,0,0,0,0,0,0,0,0,0,0,0,12,1
0,0,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062,0,8,1
0,0,0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
0.26,0.26,0,0.13,0.13,0,0.13,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,149,1
0,0,0,4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1
0.26,0.53,0.62,0.44,0.26,0,0.62,0.17,0.79,0.08,0,0,0,0,0,0,0.08,0,0,0,0.211,0.014,583,1
0.05,0.34,0,0,0,0,0.17,0.05,0,0.05,0,0,0,0,0,0,0.05,0,0,0,0.079,0.009,95,1
0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1
0.16,0.32,0.24,0.04,0.12,0.4,0.64,0.16,0.36,0.6,0,0,0,0,0,0,0.12,0,0,0.066,0.152,0,181,1
0.3,0.76,0.3,0,0.15,0,0.3,0.15,0.76,0.3,0,0,0,0,0,0,0,0,0,0,0.225,0.05,217,1
0,1.3,0,0,0,0,1.3,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0.463,0,22,1
0,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0,12,1
0.52,0.52,0,0,0,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1
0,2.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089,53,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.514,0,11,1
0.26,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1
0.49,0.29,0.19,0,0,0,0,0.09,0,0.09,0,0,0,0,0,0,0.09,0,0,0,1.31,0,54,1
0,0.26,0,0,0.26,0.26,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1
0,1.09,0.18,0.54,0,0,0.36,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0.305,0,59,1
0,0,0,0,0,2.05,0,0,0,0,0,0,0,0,0,0,0,2.73,0,0,0,0,22,1
0.25,0.08,0.43,0.08,0.34,0,0.08,0,0.34,0.34,0,0,0,0,0,0,0.17,0,0,0,0.258,0.113,300,1
0,1.29,0,0,0,0,0.64,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
0,0,0,0,0,0,4.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
0,0.87,0.87,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,107,1
0.81,2.03,0,0,0,0,0.4,0,1.62,0.4,0,0,0,0,0,0,0.4,0,0,0,0.272,0,34,1
0.09,0.38,0,0,0.38,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1
0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,0,0,0,0.662,0,17,1
0.38,0.48,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.894,0.012,70,1
0,0.18,0,0.18,0,0,1.89,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0.294,180,1
0,0,0,0,0,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0.21,0,25,1
1.47,0,0,0,0,0,0,0,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,12,1
0,0.54,0,1.08,0,0,0.54,0,1.62,0,0,0,0,0,0,0,0.54,0,0,0,0.253,0,68,1
0,0.36,0.09,0,0,0.36,0,0,0.36,0.09,0,0,0,0,0,0,0.27,0,0,0.032,0.032,0.032,69,1
0,1.57,0.36,0.06,0.06,0.06,0,0.24,0.85,0.06,0,0,0,0,0,0,0.06,0,0,0,0.167,0,12,1
0,0.43,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1
0,0.09,0.09,0.19,0.09,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0.09,0,0.189,0.017,31,1
0.34,0.34,0,0.17,0.17,0,0.17,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026,149,1
0.7,2.83,0,0,0,0,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126,44,1
0.4,0,0.4,0,0,0,0,0.2,0,0.61,0,0,0,0,0,0,0.2,0,0,0.447,0.149,0.029,376,1
0.31,0.07,0.13,0.05,0.26,1.26,0.26,0,1.1,0.34,0,0,0,0,0,0,0.02,0,0,0,0.79,0.159,193,1
0,0,0.7,0.35,0.35,0,0.7,2.82,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0.122,21,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.118,49,1
0.28,0.28,0,0.14,0.14,0,0.14,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067,132,1
0.16,0.08,0.24,0,0.08,0,0,0,0.49,1.14,0,0,0,0,0,0,0,0,0,0,0.255,0.095,84,1
0.13,0,0.13,0,0,0,0.27,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0.064,0.686,107,1
0,0.97,0,0.97,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,1
0,0,0,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235,1.882,41,1
0,0,0,1.11,1.11,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138,0,11,1
0,0.14,0,0.14,0.14,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0.745,0,72,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085,0,0,27,1
1.32,0,0.94,0,0,0,0,0,0,0.18,0,0,0.18,0,0,0,0,0,0,0,0.107,0,34,1
