@relation page-blocks

@attribute Area numeric
@attribute Eccen numeric
@attribute Class {1,2,3,4,5}

@data
4020,17.867,1
830,8.3,1
820,8.2,1
2135,43.571,1
470,18.8,1
119,2.429,1
1568,24.5,1
77,1.571,1
576,16,1
140,2.857,1
1012,63.25,1
231,4.714,1
1071,21.857,1
136,2.125,1
21,0.429,1
2529,31.222,1
200,3.125,1
238,4.857,1
144,1.778,1
70,1.429,1
414,5.111,1
112,1.75,1
12350,19.76,1
128,2,1
104,1.625,1
2484,30.667,1
1372,7,1
432,5.333,1
2620,26.2,1
5110,51.1,1
5824,29.714,1
930,9.3,1
145,5.8,1
136,2.125,1
4815,59.444,1
32,0.5,1
126,2.571,1
1377,17,1
112,2.286,1
531,6.556,1
432,12,1
63,0.778,1
108,1.333,1
144,1.778,1
1400,21.875,1
85,3.4,1
165,6.6,1
344,5.375,1
328,5.125,1
77,1.571,1
504,6.222,1
144,1.778,1
798,4.071,1
516,3.583,1
120,0.833,1
406,8.286,1
552,8.625,1
105,2.143,1
60,60,1
3160,31.6,1
306,3.778,1
475,19,1
189,3.857,1
1111,9.182,1
247,0.684,1
2690,26.9,1
126,2.571,1
168,2.625,1
270,7.5,1
333,4.111,1
100,4,1
162,2,1
410,4.1,1
48,1.333,1
6528,25.5,1
336,5.25,1
671,5.545,1
378,7.714,1
490,4.9,1
96,1.5,1
28,0.571,1
7868,10.036,1
1260,12.6,1
98,2,1
384,24,1
65,2.6,1
700,14.286,1
120,3.333,1
65,2.6,1
12,12,1
5530,28.214,1
664,10.375,1
312,4.875,1
407,3.364,1
28,0.571,1
904,14.125,1
242,2,1
790,7.9,1
536,8.375,1
405,5,1
98,2,1
2907,10.059,1
84,2.333,1
162,2,1
963,11.889,1
119,2.429,1
483,9.857,1
460,4.6,1
1840,18.4,1
224,3.5,1
1936,30.25,1
140,5.6,1
60,1.667,1
266,5.429,1
190,7.6,1
66,1.833,1
576,16,1
180,0.139,1
6112,23.875,1
1712,26.75,1
721,14.714,1
1746,21.556,1
24,0.667,1
68,4.25,1
232,3.625,1
1050,10.5,1
2277,18.818,1
512,8,1
12,0.333,1
637,13,1
1656,20.444,1
287,5.857,1
78,2.167,1
2241,27.667,1
1550,15.5,1
1344,27.429,1
200,2,1
1701,34.714,1
174,4.833,1
738,9.111,1
3090,30.9,1
77,1.571,1
410,4.1,1
405,5,1
133,2.714,1
90,0.9,1
72,1.125,1
322,6.571,1
1729,10.231,1
117,1.444,1
77,1.571,1
177,177,1
738,9.111,1
4080,63.75,1
1590,15.9,1
2280,22.8,1
814,6.727,1
525,10.714,1
2880,28.8,1
245,5,1
781,6.455,1
1617,13.364,1
600,6,1
40,1.6,1
4796,39.636,1
2981,24.636,1
266,5.429,1
486,6,1
2951,17.462,1
747,9.222,1
189,2.333,1
275,2.273,1
2024,16.727,1
40,1.6,1
4815,59.444,1
152,2.375,1
180,2.222,1
3972,27.583,1
98,2,1
684,8.444,1
64,4,1
2358,29.111,1
1491,30.429,1
63,1.286,1
1760,17.6,1
200,3.125,1
1430,14.3,1
296,4.625,1
480,4.8,1
78,2.167,1
91,91,1
312,4.875,1
168,4.667,1
2992,24.727,1
102,2.833,1
468,5.778,1
558,15.5,1
48,1.333,1
414,5.111,1
96,1.5,1
115,4.6,1
40,1.6,1
434,8.857,1
1375,11.364,1
112,1.75,1
19832,4.418,1
576,16,1
672,13.714,1
120,3.333,1
208,3.25,1
1000,10,1
325,1.923,1
4494,22.929,1
1650,16.5,1
1665,20.556,1
109,109,1
132,3.667,1
70,0.357,1
4815,59.444,1
627,5.182,1
260,2.6,1
49,1,1
7,7,1
171,2.111,1
4522,15.647,1
38,9.5,1
1647,20.333,1
324,4,1
290,2.9,1
168,4.667,1
1092,7.583,1
400,6.25,1
368,5.75,1
2680,26.8,1
85,3.4,1
2322,28.667,1
494,2.923,1
261,3.222,1
356,22.25,1
189,2.333,1
242,2,1
568,8.875,1
803,6.636,1
35,0.714,1
560,8.75,1
234,2.889,1
736,11.5,1
310,3.1,1
1963,11.615,1
664,10.375,1
462,3.818,1
828,10.222,1
296,4.625,1
441,9,1
70,1.429,1
1210,12.1,1
54,1.5,1
78,2.167,1
120,3.333,1
852,5.917,1
198,2.444,1
1508,8.923,1
4797,28.385,1
261,3.222,1
152,2.375,1
120,1.875,1
4806,59.333,1
99,0.818,1
174,4.833,1
88,0.727,1
1337,27.286,1
1040,6.154,1
168,2.625,1
84,2.333,1
207,2.556,1
32,0.5,1
160,6.4,1
70,0.7,1
242,2,1
378,1.929,1
80,3.2,1
7300,11.68,1
1296,20.25,1
3888,15.188,1
1392,9.667,1
2412,29.778,1
1080,10.8,1
145,5.8,1
112,2.286,1
98,2,1
114,3.167,1
40,1.6,1
78,2.167,1
168,4.667,1
1700,17,1
312,2.167,1
108,3,1
168,3.429,1
138,3.833,1
128,2,1
1150,11.5,1
2360,23.6,1
480,7.5,1
3451,11.941,1
224,4.571,1
36,1,1
192,0.75,1
1067,8.818,1
387,4.778,1
510,5.1,1
561,4.636,1
245,5,1
510,5.1,1
873,10.778,1
495,6.111,1
4185,51.667,1
126,3.5,1
4596,31.917,1
190,7.6,1
215,8.6,1
140,2.857,1
108,3,1
2834,16.769,1
954,11.778,1
360,4.444,1
2422,49.429,1
4824,59.556,1
871,5.154,1
896,14,1
207,2.556,1
96,1.5,1
306,3.778,1
128,2,1
40,1.6,1
225,2.778,1
372,10.333,1
3976,20.286,1
81,1,1
1818,22.444,1
1539,19,1
530,5.3,1
306,3.778,1
1536,24,1
117,1.444,1
140,2.857,1
200,2,1
1134,14,1
990,9.9,1
203,4.143,1
98,2,1
160,6.4,1
476,2.429,1
63,1.286,1
1210,12.1,1
256,4,1
135,1.667,1
3184,49.75,1
693,5.727,1
176,2.75,1
632,9.875,1
552,8.625,1
396,2.75,1
640,6.4,1
84,1.714,1
266,5.429,1
610,6.1,1
2875,5.435,1
520,8.125,1
2850,28.5,1
570,15.833,1
20,0.8,1
594,4.909,1
5317,31.462,1
124,7.75,1
162,2,1
294,8.167,1
4815,59.444,1
105,2.143,1
155,6.2,1
7024,27.438,1
830,8.3,1
848,13.25,1
450,5.556,1
4396,22.429,1
210,8.4,1
119,2.429,1
132,1.091,1
55,2.2,1
3556,18.143,1
765,9.444,1
112,2.286,1
128,2,1
78,2.167,1
3177,39.222,1
77,1.571,1
168,18.667,1
8064,14,1
24,0.667,1
495,19.8,1
96,1.5,1
121,1,1
264,2.182,1
344,5.375,1
352,5.5,1
195,7.8,1
91,1.857,1
32,0.5,1
252,1.286,1
315,6.429,1
260,2.6,1
1112,17.375,1
66,1.833,1
88,88,1
1392,21.75,1
36,1,1
180,2.222,1
112,1.75,1
1197,24.429,1
128,2,1
738,9.111,1
65,65,1
217,4.429,1
2035,16.818,1
252,5.143,1
4806,59.333,1
495,19.8,1
117,1.444,1
98,2,1
300,3,1
144,2.25,1
400,4,1
1350,16.667,1
275,2.273,1
140,2.857,1
91,1.857,1
606,16.833,1
494,2.923,1
539,4.455,1
96,1.5,1
1020,7.083,1
828,10.222,1
4450,7.12,1
760,7.6,1
256,4,1
2100,14.583,1
804,5.583,1
96,1.5,1
280,4.375,1
657,8.111,1
1548,19.111,1
294,8.167,1
222,6.167,1
630,6.3,1
1834,37.429,1
90,0.9,1
672,13.714,1
3123,38.556,1
180,1.8,1
340,3.4,1
56,0.875,1
740,7.4,1
1000,10,1
145,5.8,1
4524,26.769,1
126,2.571,1
4815,59.444,1
72,2,1
441,5.444,1
2590,25.9,1
35,35,1
600,9.375,1
91,1.857,1
3000,5.208,1
432,5.333,1
95,3.8,1
63,1.286,1
216,2.667,1
1359,16.778,1
12,12,1
130,1.3,1
376,5.875,1
3980,39.8,1
1144,9.455,1
203,4.143,1
490,10,1
161,3.286,1
189,3.857,1
121,1,1
161,3.286,1
60,2.4,1
1170,14.444,1
91,1.857,1
553,11.286,1
560,8.75,1
203,4.143,1
861,17.571,1
1309,10.818,1
72,1.125,1
232,3.625,1
315,6.429,1
2025,25,1
256,4,1
147,3,1
679,13.857,1
189,3.857,1
702,8.667,1
3330,14.8,1
210,4.286,1
15,0.6,1
456,12.667,1
387,4.778,1
231,4.714,1
500,5,1
1008,7,1
2875,4.6,1
240,3.75,1
940,9.4,1
91,1.857,1
344,5.375,1
4080,7.083,1
980,20,1
168,2.625,1
532,2.714,1
4545,56.111,1
351,4.333,1
462,9.429,1
1216,19,1
441,5.444,1
228,0.632,1
42,0.857,1
8160,14.167,1
980,9.8,1
154,3.143,1
392,8,1
315,3.889,1
84,1.714,1
329,6.714,1
627,5.182,1
35,1.4,1
77,1.571,1
54,0.667,1
80,0.8,1
110,1.1,1
198,2.444,1
33,33,1
2511,31,1
4815,59.444,1
576,16,1
48,0.75,1
98,2,1
98,2,1
4848,33.667,1
584,9.125,1
190,1.9,1
261,3.222,1
2992,24.727,1
108,1.333,1
90,1.111,1
133,2.714,1
470,18.8,1
737,6.091,1
2790,27.9,1
72,2,1
288,3.556,1
2035,16.818,1
184,2.875,1
3300,33,1
477,5.889,1
60,1.667,1
1160,18.125,1
66,1.833,1
774,21.5,1
12561,2.013,1
2790,34.444,1
112,1.75,1
190,1.9,1
3684,25.583,1
333,4.111,1
464,7.25,1
56,1.143,1
816,12.75,1
30,1.2,1
333,4.111,1
4815,59.444,1
2709,33.444,1
2176,34,1
414,5.111,1
729,9,1
264,4.125,1
108,1.333,1
786,21.833,1
35,1.4,1
729,9,1
312,34.667,1
768,12,1
216,2.667,1
80,1.25,1
481,2.846,1
2600,26,1
963,11.889,1
80,1.25,1
128,2,1
119,2.429,1
837,10.333,1
133,2.714,1
240,6.667,1
287,5.857,1
84,1.714,1
350,3.5,1
132,1.091,1
530,5.3,1
49,1,1
1298,10.727,1
1775,2.84,1
380,23.75,1
320,0.8,1
357,7.286,1
891,11,1
924,7.636,1
165,1.364,1
168,0.857,1
60,2.4,1
1592,24.875,1
60,2.4,1
220,2.2,1
2768,43.25,1
91,1.857,1
90,0.9,1
1440,14.4,1
1561,31.857,1
2620,26.2,1
217,4.429,1
3192,22.167,1
800,8,1
95,3.8,1
315,12.6,1
496,7.75,1
3732,25.917,1
91,1.857,1
161,3.286,1
306,3.778,1
450,5.556,1
1107,13.667,1
580,5.8,1
427,8.714,1
963,11.889,1
424,6.625,1
1599,9.462,1
49,1,1
192,3,1
372,23.25,1
550,5.5,1
530,5.3,1
96,1.5,1
790,7.9,1
4760,24.286,1
84,1.714,1
2760,19.167,1
165,6.6,1
957,7.909,1
2547,31.444,1
424,6.625,1
171,2.111,1
5208,26.571,1
210,4.286,1
2484,17.25,1
576,16,1
1452,12,1
568,8.875,1
1260,8.75,1
144,2.25,1
4280,66.875,1
140,2.857,1
49,1,1
32,32,1
187,1.545,1
875,17.857,1
370,3.7,1
1085,22.143,1
315,3.889,1
504,6.222,1
333,4.111,1
808,12.625,1
91,1.857,1
570,5.7,1
264,4.125,1
144,2.25,1
558,139.5,1
208,3.25,1
1144,9.455,1
152,2.375,1
230,2.3,1
110,1.1,1
250,2.5,1
102,2.833,1
2710,27.1,1
231,4.714,1
360,4.444,1
855,10.556,1
63,1.286,1
3084,21.417,1
45,0.556,1
1309,10.818,1
56,0.875,1
3264,22.667,1
40,0.625,1
192,3,1
56,0.875,1
264,7.333,1
3038,15.5,1
812,16.571,1
1496,23.375,1
371,7.571,1
520,5.2,1
88,0.727,1
1220,12.2,1
427,8.714,1
592,9.25,1
96,1.5,1
319,2.636,1
1560,24.375,1
217,4.429,1
1342,11.091,1
510,5.1,1
704,5.818,1
104,1.625,1
984,15.375,1
253,2.091,1
50,2,1
210,4.286,1
408,6.375,1
96,1.5,1
384,6,1
217,4.429,1
504,10.286,1
4020,27.917,1
826,16.857,1
99,0.818,1
119,2.429,1
85,3.4,1
2992,24.727,1
790,7.9,1
48,0.75,1
340,3.4,1
217,4.429,1
1899,23.444,1
369,4.556,1
140,2.857,1
2475,30.556,1
143,1.182,1
990,8.182,1
1589,32.429,1
990,8.182,1
190,1.9,1
752,11.75,1
560,8.75,1
783,9.667,1
240,6.667,1
216,3.375,1
3190,31.9,1
1141,23.286,1
399,8.143,1
91,1.857,1
98,2,1
324,4,1
495,4.091,1
1183,24.143,1
78,2.167,1
672,13.714,1
273,5.571,1
700,14.286,1
16,1,1
1056,8.727,1
288,3.556,1
80,0.8,1
196,4,1
418,3.455,1
96,0.667,1
1474,12.182,1
105,2.143,1
306,3.778,1
54,0.667,1
90,22.5,1
1224,8.5,1
208,3.25,1
572,4.727,1
864,13.5,1
304,4.75,1
154,1.273,1
532,10.857,1
408,6.375,1
1184,18.5,1
781,6.455,1
76,4.75,1
1794,10.615,1
4064,63.5,1
272,4.25,1
1404,9.75,1
2871,23.727,1
2596,21.455,1
75,3,1
100,1,1
290,2.9,1
180,1.8,1
200,3.125,1
2981,24.636,1
3276,16.714,1
102,2.833,1
6784,26.5,1
2168,33.875,1
1440,17.778,1
870,8.7,1
126,3.5,1
20,0.8,1
1206,14.889,1
1864,29.125,1
15,0.6,1
576,16,1
455,9.286,1
112,1.75,1
738,9.111,1
400,4,1
432,6.75,1
144,2.25,1
378,4.667,1
440,4.4,1
774,9.556,1
280,4.375,1
91,1.857,1
9,9,1
5390,27.5,1
970,9.7,1
630,6.3,1
153,1.889,1
55,0.455,1
84,1.714,1
70,2.8,1
847,17.286,1
400,4,1
74,74,1
1350,16.667,1
60,1.667,1
495,6.111,1
161,3.286,1
1606,13.273,1
120,4.8,1
40,0.625,1
4824,59.556,1
1550,15.5,1
1200,12,1
594,4.909,1
126,2.571,1
234,6.5,1
2226,5.048,1
448,7,1
3087,38.111,1
232,3.625,1
198,2.444,1
423,5.222,1
704,5.818,1
136,2.125,1
380,3.8,1
2562,13.071,1
472,7.375,1
5726,29.214,1
1584,3.273,1
160,2.5,1
156,4.333,1
310,3.1,1
1111,9.182,1
5180,26.429,1
2380,23.8,1
410,4.1,1
560,11.429,1
516,3.583,1
42,0.857,1
2100,3.36,1
812,16.571,1
648,8,1
656,10.25,1
492,13.667,1
2400,24,1
510,5.1,1
500,5,1
2710,27.1,1
72,0.889,1
1353,11.182,1
1507,12.455,1
63,0.778,1
84,2.333,1
104,1.625,1
1199,9.909,1
1078,8.909,1
128,2,1
42,1.167,1
180,5,1
120,1.2,1
49,1,1
195,7.8,1
368,5.75,1
774,9.556,1
287,5.857,1
84,1.714,1
154,3.143,1
35,1.4,1
217,4.429,1
351,4.333,1
996,6.917,1
176,11,1
112,2.286,1
42,1.167,1
102,2.833,1
1359,16.778,1
462,3.818,1
42,1.167,1
96,1.5,1
800,12.5,1
2120,21.2,1
64,1,1
323,1.118,1
1079,6.385,1
40,0.4,1
189,2.333,1
105,2.143,1
918,11.333,1
180,2.222,1
490,4.9,1
1001,20.429,1
812,4.143,1
4550,26.923,1
195,7.8,1
1236,8.583,1
4272,7.417,1
252,5.143,1
176,2.75,1
128,2,1
14,0.286,1
582,16.167,1
81,1,1
160,1.6,1
238,4.857,1
144,2.25,1
936,14.625,1
234,2.889,1
1230,12.3,1
1270,12.7,1
4420,6.538,1
568,8.875,1
140,2.857,1
184,2.875,1
525,10.714,1
423,5.222,1
64,1,1
374,1.294,1
1521,18.778,1
42,0.857,1
216,3.375,1
1617,13.364,1
3927,32.455,1
1467,18.111,1
78,2.167,1
1494,18.444,1
498,13.833,1
333,4.111,1
42,42,1
608,9.5,1
4410,19.6,1
143,1.182,1
960,9.6,1
1573,9.308,1
3141,38.778,1
81,1,1
456,7.125,1
590,5.9,1
456,7.125,1
280,2.8,1
4824,59.556,1
1332,16.444,1
494,2.923,1
4113,50.778,1
287,5.857,1
4410,54.444,1
45,1.8,1
147,3,1
56,1.143,1
215,8.6,1
9,1,1
497,10.143,1
4214,21.5,1
1720,26.875,1
162,2,1
830,8.3,1
900,9,1
112,2.286,1
114,3.167,1
4968,34.5,1
624,17.333,1
1116,13.778,1
128,2,1
10250,16.4,1
336,6.857,1
350,3.5,1
9324,11.893,1
144,2.25,1
830,8.3,1
1440,22.5,1
248,3.875,1
315,6.429,1
56,0.875,1
150,6,1
1134,31.5,1
190,1.9,1
300,3,1
36,2.25,1
288,3.556,1
330,3.3,1
161,3.286,1
4806,59.333,1
2004,13.917,1
56,0.875,1
128,2,1
344,5.375,1
80,1.25,1
144,2.25,1
2820,28.2,1
656,10.25,1
450,12.5,1
455,9.286,1
112,1.75,1
287,5.857,1
885,35.4,1
105,4.2,1
220,1.818,1
200,3.125,1
392,24.5,1
297,3.667,1
324,4,1
209,1.727,1
63,1.286,1
2992,24.727,1
1480,23.125,1
963,11.889,1
198,5.5,1
80,1.25,1
810,22.5,1
3252,22.583,1
423,5.222,1
1026,12.667,1
50,2,1
594,7.333,1
120,1.2,1
4464,7.75,1
198,2.444,1
1260,12.6,1
1970,19.7,1
27,3,1
828,5.75,1
7275,11.64,1
688,10.75,1
576,16,1
24,0.375,1
96,1.5,1
408,1.412,1
56,0.875,1
650,6.5,1
56,1.143,1
1550,15.5,1
294,8.167,1
208,3.25,1
426,11.833,1
680,10.625,1
2625,53.571,1
6288,24.563,1
261,3.222,1
286,2.364,1
1050,21.429,1
2160,26.667,1
2358,29.111,1
240,3.75,1
5060,50.6,1
28,0.571,1
210,4.286,1
1274,26,1
2431,20.091,1
133,2.714,1
288,3.556,1
175,3.571,1
174,4.833,1
380,3.8,1
168,4.667,1
77,1.571,1
96,0.667,1
32,0.5,1
320,5,1
328,5.125,1
1404,9.75,1
340,3.4,1
112,2.286,1
48,1.333,1
72,4.5,1
390,3.9,1
153,1.889,1
738,9.111,1
765,9.444,1
1773,21.889,1
2710,27.1,1
378,4.667,1
3311,27.364,1
1392,9.667,1
891,7.364,1
77,1.571,1
290,2.9,1
2964,17.538,1
424,6.625,1
12,0.333,1
168,4.667,1
2710,27.1,1
48,3,1
153,1.889,1
3408,23.667,1
1715,35,1
1008,15.75,1
870,8.7,1
4176,51.556,1
990,12.222,1
720,11.25,1
154,3.143,1
1792,7,1
182,3.714,1
1128,17.625,1
40,2.5,1
2760,5.217,1
217,4.429,1
1099,22.429,1
119,2.429,1
1539,19,1
200,3.125,1
1200,18.75,1
4599,56.778,1
288,3.556,1
96,1.5,1
49,1,1
150,4.167,1
119,2.429,1
2862,3.926,1
6233,11.783,1
234,2.889,1
582,16.167,1
80,1.25,1
1575,19.444,1
200,2,1
96,1.5,1
1188,14.667,1
35,1.4,1
1464,22.875,1
232,3.625,1
819,10.111,1
65,2.6,1
520,5.2,1
568,8.875,1
328,5.125,1
1122,31.167,1
5940,5.455,1
369,4.556,1
2565,31.667,1
660,5.455,1
8645,23.947,1
264,2.182,1
606,16.833,1
160,1.6,1
136,2.125,1
1416,9.833,1
3252,22.583,1
333,4.111,1
198,5.5,1
99,1.222,1
2422,49.429,1
1310,13.1,1
918,11.333,1
250,2.5,1
288,4.5,1
108,3,1
40,1.6,1
1281,26.143,1
819,10.111,1
216,2.667,1
2116,4,1
1428,7.286,1
1272,141.33,1
410,4.1,1
2745,33.889,1
490,4.9,1
856,13.375,1
136,2.125,1
280,2.8,1
272,4.25,1
370,3.7,1
187,0.647,1
126,2.571,1
171,2.111,1
4199,24.846,1
837,10.333,1
168,1.167,1
56,1.143,1
2563,21.182,1
6160,31.429,1
540,6.667,1
640,10,1
70,1.429,1
560,8.75,1
189,2.333,1
250,2.5,1
180,1.8,1
432,6.75,1
119,2.429,1
224,4.571,1
370,3.7,1
312,4.875,1
297,2.455,1
329,6.714,1
290,11.6,1
128,2,1
6285,27.933,1
1665,20.556,1
85,3.4,1
410,4.1,1
120,1.875,1
128,2,1
700,14.286,1
2886,17.077,1
423,5.222,1
600,6,1
576,7.111,1
120,1.875,1
729,9,1
114,3.167,1
117,1.444,1
2160,26.667,1
312,4.875,1
234,2.889,1
1296,20.25,1
65,2.6,1
264,4.125,1
105,2.143,1
816,12.75,1
380,3.8,1
7300,11.68,1
96,1.5,1
70,2.8,1
112,2.286,1
160,2.5,1
35,0.714,1
864,6,1
4130,41.3,1
664,10.375,1
152,2.375,1
2842,14.5,1
3707,30.636,1
1078,8.909,1
522,6.444,1
330,3.3,1
70,2.8,1
2104,32.875,1
63,1.286,1
450,4.5,1
42,1.167,1
95,3.8,1
99,1.222,1
304,4.75,1
3288,22.833,1
1410,14.1,1
1008,7,1
987,20.143,1
184,2.875,1
880,8.8,1
72,1.125,1
308,6.286,1
200,2,1
152,2.375,1
4572,56.444,1
264,1.833,1
1008,15.75,1
99,0.818,1
324,2.25,1
180,2.222,1
3270,32.7,1
1330,27.143,1
24,0.667,1
80,0.8,1
40,0.625,1
1176,6,1
2928,11.438,1
639,7.889,1
253,2.091,1
234,2.889,1
160,2.5,1
77,1.571,1
300,3,1
56,3.5,1
220,1.818,1
6560,25.625,1
273,5.571,1
492,13.667,1
1056,16.5,1
35,1.4,1
182,3.714,1
24,1.5,1
4872,24.857,1
288,4.5,1
102,2.833,1
560,11.429,1
108,1.333,1
860,8.6,1
455,9.286,1
168,2.625,1
230,2.3,1
1016,15.875,1
80,1.25,1
864,6,1
391,1.353,1
64,1,1
1134,14,1
196,4,1
1323,27,1
4806,59.333,1
306,3.778,1
360,3.6,1
64,1,1
224,3.5,1
144,4,1
4428,54.667,1
518,10.571,1
1719,21.222,1
48,0.75,1
273,5.571,1
2439,30.111,1
2067,12.231,1
96,1.5,1
246,6.833,1
328,5.125,1
180,1.8,1
902,7.455,1
824,12.875,1
272,4.25,1
140,5.6,1
81,1,1
837,10.333,1
280,11.2,1
112,1.75,1
186,5.167,1
7350,11.76,1
5558,28.357,1
720,8.889,1
63,1.286,1
220,2.2,1
1505,30.714,1
5499,32.538,1
1116,13.778,1
2250,27.778,1
1617,33,1
78,2.167,1
32,0.5,1
1510,15.1,1
981,12.111,1
231,1.909,1
363,3,1
60,2.4,1
312,4.875,1
156,4.333,1
2168,33.875,1
186,5.167,1
96,1.5,1
84,1.714,1
32,0.5,1
56,1.143,1
189,3.857,1
657,8.111,1
410,4.1,1
96,1.5,1
770,7.7,1
5976,41.5,1
1152,3.556,1
1012,8.364,1
96,2.667,1
1440,17.778,1
2920,29.2,1
324,4,1
190,1.9,1
873,10.778,1
675,8.333,1
55,2.2,1
62,15.5,1
1248,8.667,1
147,3,1
5110,51.1,1
180,1.8,1
297,3.667,1
304,4.75,1
77,1.571,1
2710,27.1,1
371,7.571,1
77,1.571,1
64,1,1
128,2,1
217,4.429,1
234,6.5,1
180,2.222,1
88,0.727,1
1326,36.833,1
96,1.5,1
56,1.143,1
112,2.286,1
777,15.857,1
5621,46.455,1
3542,18.071,1
140,2.857,1
368,5.75,1
670,6.7,1
5768,29.429,1
224,3.5,1
896,1.143,1
210,2.1,1
441,5.444,1
432,6.75,1
88,0.727,1
96,0.667,1
14,0.286,1
72,1.125,1
24,0.667,1
320,5,1
133,2.714,1
486,13.5,1
1790,17.9,1
340,3.4,1
3360,33.6,1
576,9,1
1620,20,1
102,2.833,1
42,1.167,1
5194,26.5,1
72,2,1
230,2.3,1
1533,31.286,1
2205,45,1
480,3.333,1
598,1.13,1
162,4.5,1
119,2.429,1
5872,22.938,1
1920,30,1
24,0.375,1
14,3.5,1
176,2.75,1
876,6.083,1
240,3.75,1
1680,26.25,1
2613,15.462,1
610,6.1,1
104,26,1
24,0.667,1
1242,15.333,1
288,3.556,1
77,1.571,1
56,0.875,1
288,4.5,1
35,0.714,1
28,0.571,1
7,7,1
40,2.5,1
91,1.857,1
171,2.111,1
315,3.889,1
1730,17.3,1
3601,21.308,1
480,19.2,1
161,3.286,1
781,6.455,1
12,1.333,1
259,5.286,1
126,2.571,1
30,1.2,1
3252,22.583,1
460,4.6,1
287,5.857,1
6720,11.667,1
230,2.3,1
155,6.2,1
432,5.333,1
30,1.2,1
1008,15.75,1
42,1.167,1
240,2.4,1
42,0.857,1
40,40,1
56,1.143,1
28,7,1
140,2.857,1
84,0.583,1
391,1.353,1
1467,18.111,1
1936,30.25,1
1395,17.222,1
612,7.556,1
534,14.833,1
45,1.8,1
152,2.375,1
70,1.429,1
490,19.6,1
195,7.8,1
790,7.9,1
322,6.571,1
2403,29.667,1
3178,16.214,1
1001,8.273,1
387,4.778,1
1422,17.556,1
1936,7.563,1
480,4.8,1
2150,21.5,1
616,3.143,1
162,2,1
380,3.8,1
4760,24.286,1
637,13,1
310,3.1,1
952,19.429,1
130,0.769,1
180,2.222,1
168,2.625,1
738,9.111,1
100,1,1
6744,11.708,1
1562,3.227,1
250,2.5,1
1176,8.167,1
873,10.778,1
120,1.875,1
190,1.9,1
117,1.444,1
180,2.222,1
315,3.889,1
665,13.571,1
6384,24.938,1
108,3,1
162,2,1
1674,20.667,1
110,1.1,1
133,2.714,1
4172,21.286,1
608,9.5,1
2938,17.385,1
238,4.857,1
927,11.444,1
135,1.667,1
1216,19,1
306,3.778,1
441,5.444,1
15580,10.789,1
819,10.111,1
1629,20.111,1
99,0.818,1
130,1.3,1
140,2.857,1
140,2.857,1
70,0.7,1
98,2,1
330,3.3,1
98,2,1
3976,20.286,1
15,1.667,1
77,1.571,1
175,3.571,1
970,9.7,1
5075,8.12,1
4815,59.444,1
1034,8.545,1
72,1.125,1
200,200,1
96,1.5,1
1107,13.667,1
84,2.333,1
90,0.9,1
90,1.111,1
1611,19.889,1
108,1.333,1
627,5.182,1
780,21.667,1
1503,18.556,1
160,6.4,1
684,8.444,1
280,4.375,1
31,31,1
568,8.875,1
1212,8.417,1
210,4.286,1
45,0.556,1
441,5.444,1
48,0.75,1
195,7.8,1
770,6.364,1
287,5.857,1
256,4,1
1578,43.833,1
140,2.857,1
77,1.571,1
1928,30.125,1
245,5,1
78,2.167,1
153,1.889,1
4524,26.769,1
1143,14.111,1
242,2,1
203,4.143,1
192,5.333,1
2448,30.222,1
820,8.2,1
693,5.727,1
861,17.571,1
570,5.7,1
872,13.625,1
60,1.667,1
1089,13.444,1
230,2.3,1
77,1.571,1
780,7.8,1
190,1.9,1
231,4.714,1
12375,19.8,1
1397,11.545,1
441,5.444,1
120,1.875,1
171,2.111,1
2490,24.9,1
168,2.625,1
679,13.857,1
320,5,1
935,7.727,1
798,4.071,1
77,1.571,1
800,12.5,1
390,2.308,1
230,9.2,1
342,4.222,1
2439,30.111,1
168,3.429,1
400,4,1
80,1.25,1
828,5.75,1
306,3.778,1
1005,4.467,1
2979,36.778,1
455,9.286,1
1176,24,1
390,3.9,1
160,1.6,1
3170,31.7,1
4875,28.846,1
294,6,1
98,2,1
140,2.857,1
253,2.091,1
896,18.286,1
56,0.875,1
576,16,1
121,1,1
350,3.5,1
1020,7.083,1
342,4.222,1
160,2.5,1
640,10,1
1081,2.043,1
296,4.625,1
2821,16.692,1
4428,54.667,1
168,2.625,1
630,6.3,1
357,7.286,1
161,3.286,1
1562,3.227,1
781,6.455,1
749,15.286,1
656,10.25,1
162,2,1
4537,26.846,1
805,16.429,1
29,29,1
132,1.091,1
147,3,1
120,1.2,1
5291,31.308,1
3420,0.95,1
40,1.6,1
1593,19.667,1
2871,23.727,1
98,2,1
126,2.571,1
380,3.8,1
1265,10.455,1
2490,24.9,1
380,3.8,1
190,1.9,1
60,2.4,1
47,47,1
60,1.667,1
110,1.1,1
63,0.778,1
368,5.75,1
2510,25.1,1
54,1.5,1
406,2.071,1
378,7.714,1
408,1.412,1
423,5.222,1
240,3.75,1
756,9.333,1
133,2.714,1
93,10.333,1
170,6.8,1
864,13.5,1
2940,20.417,1
22,5.5,1
104,1.625,1
216,3.375,1
98,2,1
287,5.857,1
760,11.875,1
384,6,1
22,22,1
72,1.125,1
91,1.857,1
564,15.667,1
42,1.167,1
60,2.4,1
2142,10.929,1
330,3.3,1
180,2.222,1
440,3.636,1
154,0.786,1
85,3.4,1
672,10.5,1
90,0.9,1
24,0.667,1
