@relation page-blocks

@attribute Height numeric
@attribute Blackpix numeric
@attribute Class {1,2,3,4,5}

@data
24,2063,1
8,35,1
1,7,1
12,942,1
10,74,1
12,535,1
9,33,1
10,733,1
9,118,1
9,77,1
10,309,1
9,563,1
6,98,1
12,544,1
10,406,1
4,8,1
9,225,1
14,133,1
8,69,1
7,99,1
8,50,1
11,162,1
11,629,1
9,407,1
11,127,1
10,684,1
5,68,1
10,64,1
8,26,1
10,467,1
8,59,1
9,186,1
9,42,1
9,80,1
8,23,1
10,106,1
6,211,1
8,60,1
9,386,1
11,1019,1
7,101,1
9,65,1
9,861,1
9,213,1
5,42,1
9,113,1
8,62,1
8,258,1
7,64,1
8,22,1
11,274,1
7,12,1
8,61,1
7,68,1
9,107,1
5,17,1
8,56,1
8,28,1
6,92,1
10,61,1
10,259,1
7,40,1
7,133,1
9,243,1
10,22,1
9,299,1
12,1617,1
7,29,1
6,11,1
6,22,1
11,442,1
9,515,1
7,61,1
10,55,1
7,31,1
24,7647,1
9,179,1
8,89,1
5,26,1
7,14,1
12,418,1
10,41,1
6,13,1
1,7,1
14,2142,1
6,137,1
5,9,1
8,20,1
6,11,1
79,4009,1
7,81,1
6,161,1
6,17,1
5,18,1
7,53,1
9,261,1
9,83,1
10,297,1
7,144,1
8,261,1
9,757,1
7,114,1
7,19,1
17,117,1
7,188,1
8,113,1
17,153,1
33,1400,1
8,74,1
13,258,1
9,606,1
3,7,1
9,118,1
23,2695,1
16,2292,1
12,538,1
10,744,1
9,397,1
9,107,1
11,293,1
1,20,1
10,72,1
10,219,1
5,31,1
3,138,1
9,48,1
10,66,1
10,114,1
8,57,1
11,101,1
6,19,1
9,64,1
8,43,1
2,7,1
7,73,1
14,657,1
8,61,1
8,73,1
9,106,1
10,358,1
5,9,1
10,97,1
8,23,1
7,62,1
8,268,1
9,416,1
11,58,1
11,432,1
7,15,1
9,108,1
11,67,1
6,10,1
7,27,1
28,449,1
10,477,1
8,16,1
6,62,1
8,103,1
10,96,1
9,476,1
9,98,1
8,46,1
11,53,1
7,15,1
8,14,1
31,6881,1
9,165,1
6,13,1
12,727,1
7,46,1
10,287,1
9,320,1
9,266,1
23,795,1
9,396,1
7,240,1
4,7,1
8,55,1
7,27,1
8,388,1
13,1906,1
8,117,1
8,118,1
10,689,1
9,222,1
8,424,1
13,995,1
10,486,1
9,397,1
10,111,1
7,128,1
11,39,1
9,199,1
7,16,1
8,323,1
9,128,1
8,87,1
11,95,1
8,196,1
9,89,1
7,183,1
7,31,1
8,70,1
14,1315,1
7,88,1
6,13,1
38,2623,1
6,171,1
6,35,1
8,187,1
6,26,1
9,243,1
5,7,1
7,23,1
9,61,1
16,1530,1
6,356,1
8,131,1
9,162,1
11,36,1
7,57,1
10,485,1
6,26,1
10,492,1
5,14,1
8,115,1
8,731,1
13,881,1
8,119,1
8,58,1
7,63,1
6,137,1
11,154,1
2,42,1
8,23,1
10,368,1
11,787,1
14,1990,1
5,14,1
6,21,1
8,49,1
8,54,1
8,31,1
11,979,1
7,134,1
8,455,1
10,508,1
7,74,1
11,405,1
7,29,1
9,51,1
16,1992,1
77,8396,1
7,116,1
10,226,1
6,357,1
8,88,1
9,57,1
13,1891,1
7,259,1
7,68,1
12,447,1
7,97,1
9,405,1
6,44,1
2,11,1
9,32,1
11,290,1
5,15,1
10,115,1
8,99,1
12,551,1
9,823,1
14,1988,1
9,61,1
4,24,1
6,21,1
8,106,1
7,184,1
7,33,1
10,194,1
5,31,1
11,60,1
9,152,1
9,315,1
7,80,1
5,41,1
8,88,1
9,11,1
8,211,1
7,34,1
11,135,1
7,12,1
15,262,1
4,199,1
10,506,1
7,24,1
3,12,1
9,786,1
8,421,1
13,591,1
8,510,1
9,102,1
9,826,1
10,83,1
9,249,1
7,118,1
7,37,1
7,65,1
7,28,1
6,14,1
9,190,1
5,41,1
6,87,1
12,288,1
8,370,1
7,40,1
10,69,1
12,145,1
11,140,1
10,186,1
7,114,1
7,413,1
11,117,1
7,115,1
9,108,1
1,14,1
8,177,1
1,9,1
8,129,1
9,264,1
8,143,1
8,154,1
11,150,1
8,68,1
10,87,1
7,810,1
6,84,1
25,2181,1
4,8,1
11,511,1
7,58,1
5,25,1
8,42,1
8,389,1
8,156,1
10,345,1
8,20,1
7,147,1
8,27,1
10,32,1
9,568,1
9,132,1
9,131,1
10,146,1
10,152,1
7,21,1
6,72,1
12,799,1
7,57,1
8,151,1
10,159,1
7,113,1
7,66,1
7,34,1
8,26,1
7,27,1
6,139,1
14,40,1
1,20,1
12,146,1
6,59,1
12,61,1
5,42,1
11,151,1
9,396,1
7,45,1
9,326,1
6,31,1
10,68,1
11,483,1
10,158,1
10,326,1
9,60,1
8,301,1
11,215,1
9,100,1
7,65,1
10,92,1
11,62,1
11,361,1
10,445,1
6,55,1
8,242,1
9,365,1
16,2196,1
8,73,1
1,7,1
10,114,1
8,52,1
4,56,1
12,172,1
7,158,1
8,63,1
8,51,1
13,105,1
6,26,1
14,570,1
9,248,1
17,147,1
9,223,1
9,65,1
11,367,1
6,107,1
5,17,1
5,12,1
7,73,1
9,106,1
8,59,1
25,2272,1
7,66,1
7,420,1
5,121,1
8,191,1
7,197,1
9,356,1
7,72,1
10,508,1
7,38,1
8,341,1
6,174,1
9,51,1
6,75,1
10,716,1
5,20,1
8,116,1
9,129,1
9,354,1
7,100,1
24,7164,1
6,38,1
14,72,1
6,205,1
9,316,1
13,1732,1
7,64,1
11,952,1
10,154,1
9,58,1
8,148,1
11,112,1
8,131,1
12,284,1
10,508,1
9,114,1
7,17,1
10,30,1
16,2543,1
8,74,1
8,129,1
10,146,1
11,136,1
16,1276,1
7,20,1
8,41,1
6,109,1
8,56,1
7,449,1
9,411,1
6,29,1
10,83,1
14,799,1
8,143,1
1,36,1
6,184,1
7,65,1
9,711,1
7,11,1
5,38,1
9,615,1
14,2234,1
11,278,1
22,330,1
5,17,1
10,164,1
7,32,1
10,296,1
5,53,1
10,297,1
8,781,1
17,2162,1
10,156,1
11,52,1
9,510,1
9,361,1
7,53,1
6,25,1
6,133,1
8,68,1
8,217,1
10,721,1
8,69,1
9,271,1
10,1052,1
6,10,1
7,95,1
8,65,1
9,105,1
7,74,1
7,35,1
7,41,1
10,47,1
7,103,1
7,57,1
7,52,1
6,24,1
7,25,1
7,60,1
1,15,1
6,184,1
10,452,1
5,12,1
11,153,1
6,20,1
9,93,1
12,337,1
9,524,1
9,173,1
7,24,1
3,8,1
8,29,1
9,84,1
11,66,1
8,99,1
6,146,1
7,54,1
10,147,1
5,88,1
9,106,1
8,98,1
11,81,1
9,283,1
10,59,1
8,13,1
7,38,1
8,15,1
1,25,1
8,23,1
10,99,1
7,56,1
9,96,1
7,33,1
7,74,1
1,13,1
5,8,1
9,44,1
6,15,1
8,66,1
9,114,1
8,92,1
11,48,1
9,236,1
22,162,1
6,52,1
7,17,1
10,173,1
9,236,1
10,1239,1
13,469,1
8,28,1
8,52,1
7,288,1
9,712,1
9,40,1
5,52,1
8,107,1
7,13,1
8,273,1
9,87,1
9,130,1
9,348,1
12,496,1
8,129,1
10,291,1
8,136,1
8,15,1
7,34,1
12,1554,1
8,30,1
5,23,1
8,42,1
4,184,1
7,404,1
8,39,1
9,55,1
9,144,1
11,582,1
10,107,1
6,36,1
13,460,1
10,731,1
9,417,1
11,93,1
7,28,1
10,368,1
8,55,1
8,28,1
9,361,1
12,207,1
9,263,1
8,139,1
5,19,1
7,26,1
7,33,1
9,199,1
7,90,1
7,95,1
10,598,1
7,60,1
16,283,1
5,13,1
8,41,1
8,343,1
10,118,1
10,139,1
5,130,1
8,277,1
8,81,1
8,78,1
9,354,1
6,48,1
11,68,1
6,261,1
8,119,1
8,135,1
8,58,1
11,60,1
5,45,1
9,249,1
14,509,1
11,2137,1
10,128,1
10,73,1
8,15,1
7,20,1
8,560,1
11,37,1
8,73,1
10,888,1
7,96,1
15,294,1
7,89,1
9,246,1
8,131,1
7,26,1
11,539,1
9,83,1
5,9,1
9,44,1
6,80,1
9,913,1
6,129,1
8,39,1
11,835,1
11,79,1
4,8,1
16,767,1
9,231,1
7,103,1
9,171,1
9,326,1
16,2145,1
8,107,1
9,192,1
10,58,1
10,111,1
10,140,1
8,318,1
9,439,1
4,52,1
7,89,1
7,221,1
9,177,1
9,441,1
8,154,1
17,61,1
9,67,1
7,35,1
19,313,1
7,195,1
11,54,1
7,28,1
9,168,1
6,27,1
11,53,1
10,134,1
8,229,1
7,18,1
28,623,1
9,787,1
9,98,1
10,276,1
9,75,1
8,15,1
7,23,1
5,18,1
6,114,1
7,184,1
7,14,1
9,254,1
11,60,1
9,179,1
12,225,1
38,2238,1
11,297,1
8,106,1
8,67,1
9,127,1
12,343,1
10,589,1
9,165,1
8,197,1
9,102,1
11,135,1
9,23,1
9,44,1
6,77,1
10,575,1
9,183,1
12,872,1
8,286,1
10,45,1
16,2060,1
9,63,1
6,53,1
6,26,1
7,65,1
7,142,1
9,151,1
7,66,1
16,2518,1
10,129,1
1,13,1
7,14,1
8,101,1
8,39,1
11,176,1
13,684,1
8,96,1
5,7,1
1,7,1
7,33,1
7,96,1
8,33,1
8,22,1
14,1664,1
6,26,1
11,289,1
7,54,1
8,131,1
10,20,1
6,23,1
6,84,1
10,212,1
11,594,1
9,781,1
8,36,1
9,46,1
10,721,1
8,61,1
5,148,1
5,7,1
7,16,1
10,128,1
5,37,1
8,407,1
9,218,1
9,884,1
7,63,1
6,21,1
11,393,1
7,53,1
9,172,1
8,81,1
10,232,1
8,469,1
8,38,1
12,486,1
9,707,1
14,245,1
8,39,1
10,124,1
9,103,1
8,119,1
10,46,1
7,12,1
87,4093,1
9,349,1
5,57,1
10,283,1
8,71,1
10,111,1
25,2214,1
6,56,1
10,25,1
11,22,1
7,691,1
7,50,1
12,520,1
5,24,1
11,478,1
10,148,1
9,518,1
1,14,1
10,950,1
8,242,1
9,178,1
8,54,1
5,9,1
12,138,1
7,23,1
5,37,1
10,324,1
8,66,1
9,41,1
10,410,1
7,31,1
8,122,1
9,524,1
10,93,1
5,16,1
11,292,1
9,84,1
9,124,1
10,80,1
9,240,1
11,1096,1
7,85,1
10,292,1
5,35,1
8,504,1
7,143,1
8,25,1
10,849,1
10,354,1
8,43,1
5,25,1
9,440,1
8,26,1
7,29,1
7,56,1
7,22,1
9,232,1
9,35,1
10,134,1
9,25,1
5,63,1
11,129,1
12,143,1
7,71,1
13,160,1
8,31,1
9,370,1
24,2296,1
7,251,1
7,65,1
7,9,1
5,15,1
10,359,1
7,68,1
5,27,1
5,54,1
9,50,1
8,77,1
6,13,1
16,546,1
9,110,1
10,111,1
11,292,1
10,99,1
10,46,1
10,166,1
10,178,1
25,2253,1
7,136,1
5,14,1
13,155,1
14,1341,1
6,178,1
6,22,1
9,54,1
11,302,1
9,235,1
11,847,1
9,235,1
10,68,1
9,511,1
16,2546,1
10,144,1
1,16,1
9,86,1
10,23,1
10,281,1
8,51,1
9,71,1
7,34,1
12,76,1
7,279,1
8,103,1
9,776,1
14,1256,1
14,2094,1
10,889,1
10,824,1
9,260,1
3,683,1
9,69,1
7,82,1
8,51,1
9,85,1
7,137,1
14,813,1
9,120,1
11,525,1
9,518,1
9,185,1
7,32,1
9,178,1
25,5707,1
12,847,1
7,9,1
8,87,1
8,71,1
9,48,1
9,158,1
8,138,1
10,700,1
4,11,1
10,131,1
9,261,1
6,15,1
5,97,1
9,49,1
5,10,1
24,480,1
11,152,1
6,45,1
7,232,1
7,87,1
11,324,1
8,37,1
10,60,1
7,46,1
8,32,1
8,49,1
7,19,1
8,51,1
10,128,1
24,3155,1
1,9,1
12,150,1
7,182,1
11,121,1
8,18,1
12,331,1
8,212,1
12,184,1
10,201,1
20,188,1
11,50,1
14,1654,1
8,171,1
9,169,1
12,515,1
11,268,1
10,108,1
10,153,1
8,82,1
9,279,1
26,833,1
7,100,1
7,36,1
8,137,1
6,22,1
9,281,1
7,54,1
10,510,1
6,24,1
10,48,1
8,202,1
7,50,1
17,133,1
11,82,1
12,60,1
9,77,1
18,365,1
8,145,1
5,12,1
9,116,1
6,215,1
10,493,1
9,35,1
5,43,1
8,181,1
8,36,1
6,231,1
8,14,1
7,21,1
14,1050,1
9,645,1
8,114,1
6,55,1
8,27,1
13,1571,1
11,279,1
9,84,1
9,60,1
6,81,1
9,191,1
8,28,1
8,90,1
11,281,1
9,74,1
10,647,1
8,48,1
7,28,1
10,105,1
8,106,1
8,142,1
11,1612,1
8,62,1
8,140,1
10,163,1
8,94,1
8,237,1
9,622,1
3,11,1
10,54,1
9,62,1
8,133,1
8,23,1
12,423,1
9,601,1
5,21,1
10,87,1
9,546,1
1,36,1
7,127,1
9,378,1
6,161,1
9,371,1
9,643,1
10,114,1
11,297,1
13,864,1
16,169,1
7,177,1
11,151,1
8,12,1
7,20,1
12,159,1
10,508,1
9,452,1
15,95,1
10,108,1
9,132,1
9,21,1
16,2476,1
13,351,1
8,28,1
10,204,1
8,720,1
7,54,1
11,337,1
8,290,1
7,19,1
10,66,1
11,38,1
8,325,1
9,390,1
11,714,1
22,743,1
9,661,1
8,177,1
7,351,1
7,34,1
6,28,1
6,71,1
7,210,1
8,30,1
8,97,1
2,12,1
8,14,1
10,79,1
8,336,1
8,26,1
6,37,1
8,61,1
5,20,1
7,86,1
7,96,1
5,19,1
4,25,1
13,852,1
11,46,1
6,98,1
12,142,1
5,98,1
7,24,1
13,422,1
7,222,1
14,693,1
7,19,1
10,107,1
7,254,1
8,27,1
9,31,1
25,3315,1
5,8,1
8,219,1
8,44,1
7,34,1
8,417,1
10,321,1
8,38,1
8,77,1
10,88,1
10,118,1
10,88,1
9,502,1
6,1,1
8,48,1
7,19,1
13,552,1
11,213,1
10,499,1
8,72,1
7,23,1
8,44,1
16,265,1
6,39,1
9,152,1
9,218,1
8,40,1
15,2170,1
9,797,1
10,92,1
6,56,1
10,510,1
8,264,1
7,336,1
6,83,1
8,172,1
12,314,1
5,16,1
8,83,1
8,221,1
9,60,1
7,52,1
12,155,1
8,51,1
3,8,1
7,35,1
9,866,1
10,305,1
7,120,1
6,68,1
9,748,1
5,27,1
10,270,1
5,24,1
8,21,1
7,258,1
5,15,1
10,70,1
17,2273,1
7,21,1
12,130,1
9,196,1
10,121,1
8,23,1
8,53,1
27,747,1
9,116,1
9,24,1
11,681,1
9,131,1
8,216,1
13,758,1
8,14,1
8,329,1
24,3604,1
8,66,1
8,39,1
12,361,1
6,91,1
7,15,1
3,8,1
9,238,1
8,25,1
8,169,1
10,84,1
10,55,1
9,87,1
8,380,1
7,15,1
7,362,1
6,27,1
9,157,1
7,76,1
10,1302,1
7,48,1
8,128,1
8,106,1
13,1492,1
9,538,1
8,121,1
9,151,1
8,61,1
10,151,1
6,25,1
4,51,1
13,668,1
13,154,1
8,377,1
9,63,1
7,64,1
9,564,1
12,1068,1
8,210,1
8,98,1
10,122,1
9,247,1
10,334,1
8,160,1
7,23,1
10,121,1
8,219,1
7,418,1
7,512,1
10,114,1
8,146,1
7,60,1
6,155,1
9,319,1
9,279,1
11,265,1
8,69,1
11,145,1
5,80,1
11,158,1
9,111,1
8,15,1
10,44,1
6,154,1
7,89,1
8,271,1
10,735,1
7,81,1
8,36,1
4,38,1
10,129,1
3,21,1
9,219,1
9,441,1
5,40,1
9,189,1
7,21,1
10,121,1
9,384,1
6,27,1
7,21,1
9,92,1
8,74,1
8,311,1
7,143,1
10,454,1
9,42,1
4,116,1
7,32,1
8,887,1
6,37,1
6,154,1
10,520,1
5,155,1
8,84,1
11,188,1
12,153,1
10,64,1
7,20,1
1,8,1
24,2178,1
8,450,1
8,45,1
7,14,1
7,77,1
9,333,1
9,215,1
10,55,1
8,154,1
11,527,1
11,351,1
9,84,1
9,17,1
9,160,1
6,34,1
9,186,1
25,4246,1
7,108,1
13,253,1
8,116,1
8,459,1
7,87,1
8,54,1
4,13,1
9,329,1
5,13,1
12,243,1
7,60,1
8,150,1
9,164,1
12,103,1
10,319,1
12,753,1
7,81,1
7,79,1
10,575,1
9,199,1
7,16,1
13,417,1
9,59,1
14,1382,1
11,502,1
9,554,1
9,38,1
8,91,1
9,130,1
7,24,1
7,16,1
1,7,1
10,72,1
10,162,1
10,54,1
8,144,1
8,270,1
10,47,1
7,80,1
7,220,1
8,183,1
10,20,1
11,845,1
8,141,1
7,96,1
9,482,1
12,599,1
10,285,1
7,74,1
8,106,1
8,116,1
10,236,1
9,61,1
9,72,1
7,64,1
9,196,1
11,107,1
9,192,1
8,80,1
9,251,1
9,341,1
10,71,1
9,135,1
6,34,1
5,35,1
8,132,1
7,88,1
7,18,1
5,14,1
11,391,1
7,24,1
60,1574,1
6,103,1
11,76,1
5,8,1
6,22,1
9,103,1
7,7,1
6,28,1
9,585,1
8,60,1
5,9,1
5,17,1
12,685,1
13,298,1
5,75,1
7,99,1
9,98,1
7,47,1
10,666,1
17,411,1
10,223,1
5,66,1
6,24,1
6,21,1
6,47,1
36,2126,1
8,19,1
7,53,1
9,240,1
8,70,1
12,353,1
9,335,1
7,27,1
7,42,1
8,47,1
22,123,1
9,163,1
6,58,1
11,223,1
6,193,1
8,96,1
14,1848,1
6,196,1
10,48,1
8,144,1
6,207,1
7,102,1
7,9,1
9,440,1
24,3411,1
8,24,1
9,611,1
11,147,1
8,58,1
8,38,1
9,141,1
10,83,1
8,151,1
7,45,1
6,8,1
7,53,1
8,47,1
7,76,1
8,177,1
1,26,1
6,125,1
10,118,1
38,894,1
8,41,1
7,196,1
11,185,1
6,53,1
8,70,1
7,191,1
7,65,1
11,738,1
10,157,1
9,268,1
11,371,1
9,290,1
3,16,1
6,94,1
10,289,1
8,13,1
5,20,1
8,173,1
11,90,1
8,173,1
9,559,1
10,90,1
7,27,1
7,313,1
11,36,1
6,60,1
8,259,1
6,160,1
12,318,1
7,21,1
6,25,1
7,28,1
8,18,1
9,253,1
6,46,1
6,169,1
8,47,1
10,641,1
10,1325,1
7,213,1
10,185,1
8,253,1
8,27,1
8,56,1
9,208,1
6,162,1
7,26,1
9,240,1
6,19,1
9,233,1
9,121,1
8,125,1
5,55,1
7,35,1
8,112,1
11,778,1
9,126,1
8,500,1
5,13,1
8,46,1
7,43,1
10,60,1
11,269,1
5,11,1
8,57,1
9,607,1
8,31,1
17,3801,1
9,492,1
8,21,1
8,47,1
15,1232,1
8,37,1
6,24,1
8,499,1
6,303,1
7,24,1
11,63,1
10,172,1
14,2236,1
16,101,1
9,186,1
12,42,1
10,190,1
7,57,1
11,198,1
10,98,1
8,69,1
9,366,1
10,143,1
9,222,1
9,46,1
7,33,1
6,33,1
9,262,1
5,10,1
8,112,1
12,381,1
5,43,1
10,99,1
5,22,1
10,199,1
11,611,1
9,61,1
9,125,1
10,108,1
14,975,1
5,9,1
10,442,1
8,63,1
8,162,1
11,131,1
9,671,1
10,101,1
8,101,1
8,97,1
9,230,1
7,76,1
7,53,1
7,12,1
6,140,1
10,284,1
5,13,1
17,1671,1
8,123,1
14,1975,1
7,60,1
7,29,1
11,722,1
16,2736,1
7,228,1
8,244,1
9,249,1
10,30,1
9,166,1
2,15,1
9,118,1
9,275,1
8,49,1
11,211,1
6,66,1
7,53,1
24,6828,1
7,10,1
17,78,1
14,1317,1
8,157,1
8,219,1
9,101,1
11,338,1
8,73,1
6,326,1
19,909,1
11,350,1
10,364,1
10,498,1
10,524,1
8,81,1
10,278,1
9,67,1
8,33,1
24,5363,1
12,358,1
7,198,1
5,29,1
13,1375,1
7,24,1
6,20,1
10,705,1
9,188,1
9,686,1
17,2162,1
39,7667,1
9,36,1
9,261,1
11,185,1
6,22,1
7,93,1
8,61,1
9,178,1
8,222,1
9,51,1
5,30,1
9,77,1
6,17,1
7,188,1
9,74,1
8,41,1
11,379,1
8,52,1
7,46,1
6,190,1
8,534,1
6,179,1
6,149,1
17,71,1
11,217,1
6,26,1
4,7,1
5,26,1
7,7,1
12,131,1
10,177,1
10,87,1
8,56,1
10,294,1
11,619,1
7,32,1
9,81,1
38,3573,1
7,23,1
10,162,1
6,56,1
8,26,1
9,192,1
7,24,1
7,49,1
10,758,1
7,11,1
8,260,1
6,14,1
9,316,1
7,48,1
11,108,1
7,156,1
8,62,1
8,44,1
10,701,1
9,594,1
10,327,1
11,317,1
8,190,1
10,193,1
10,392,1
13,255,1
11,664,1
5,46,1
8,58,1
11,284,1
12,197,1
8,110,1
8,445,1
10,584,1
2,7,1
7,171,1
11,350,1
8,19,1
9,423,1
9,105,1
10,56,1
7,35,1
10,522,1
10,71,1
8,99,1
6,29,1
10,69,1
8,56,1
14,57,1
5,10,1
6,16,1
7,74,1
8,181,1
9,64,1
10,65,1
7,67,1
14,111,1
10,304,1
12,1605,1
7,26,1
16,361,1
10,32,1
5,36,1
9,97,1
5,48,1
8,23,1
13,1724,1
2,7,1
8,224,1
9,313,1
4,77,1
7,56,1
7,38,1
6,7,1
11,102,1
11,232,1
14,75,1
8,274,1
7,60,1
11,610,1
7,17,1
9,861,1
7,111,1
7,59,1
23,8027,1
5,243,1
10,327,1
14,1971,1
8,47,1
7,20,1
10,174,1
11,55,1
8,392,1
7,19,1
8,147,1
8,40,1
8,47,1
7,120,1
7,9,1
5,160,1
9,83,1
22,810,1
8,74,1
9,27,1
10,73,1
6,90,1
10,17,1
8,60,1
9,173,1
8,162,1
8,124,1
7,44,1
7,69,1
13,163,1
3,8,1
8,56,1
5,88,1
25,930,1
7,33,1
5,9,1
1,12,1
23,2684,1
7,52,1
6,57,1
8,47,1
9,260,1
6,55,1
10,56,1
17,1548,1
10,103,1
7,37,1
9,964,1
10,52,1
7,46,1
8,304,1
8,173,1
7,61,1
8,202,1
9,241,1
7,17,1
9,69,1
10,454,1
1,16,1
10,133,1
9,550,1
1,14,1
8,68,1
8,68,1
8,194,1
10,26,1
9,123,1
6,15,1
25,5748,1
6,158,1
12,1075,1
9,41,1
5,176,1
8,177,1
9,694,1
8,103,1
9,1122,1
9,217,1
7,323,1
4,11,1
10,401,1
8,86,1
7,279,1
7,109,1
7,78,1
9,23,1
10,42,1
9,316,1
8,31,1
7,28,1
8,488,1
12,86,1
13,1080,1
9,186,1
9,570,1
7,61,1
10,173,1
13,2109,1
5,22,1
9,277,1
1,17,1
13,740,1
74,7366,1
8,162,1
7,264,1
10,68,1
7,47,1
8,15,1
7,34,1
7,29,1
23,572,1
9,242,1
7,36,1
7,29,1
7,46,1
10,150,1
1,16,1
10,840,1
8,329,1
8,71,1
7,109,1
10,145,1
10,159,1
5,164,1
7,236,1
8,78,1
8,18,1
11,179,1
5,49,1
5,85,1
9,111,1
9,47,1
8,32,1
8,230,1
11,433,1
10,37,1
12,812,1
5,91,1
1,43,1
8,52,1
8,65,1
11,267,1
8,251,1
8,222,1
9,501,1
11,650,1
13,726,1
7,45,1
10,246,1
8,695,1
7,60,1
7,15,1
25,2121,1
8,253,1
8,50,1
5,7,1
8,58,1
7,160,1
7,18,1
8,704,1
12,115,1
8,28,1
10,138,1
6,33,1
59,3264,1
9,629,1
3,7,1
9,30,1
8,49,1
9,1094,1
10,162,1
8,329,1
10,488,1
25,791,1
9,704,1
7,18,1
7,169,1
5,54,1
7,32,1
8,86,1
25,5290,1
9,130,1
12,49,1
10,701,1
13,268,1
7,34,1
8,236,1
8,119,1
9,231,1
9,102,1
8,15,1
7,108,1
5,16,1
9,658,1
7,228,1
10,173,1
10,58,1
14,998,1
9,342,1
4,32,1
9,351,1
8,63,1
13,593,1
7,109,1
7,17,1
5,22,1
9,390,1
7,204,1
9,921,1
23,4210,1
10,543,1
9,211,1
9,160,1
7,67,1
9,53,1
11,124,1
9,225,1
9,395,1
28,1235,1
10,180,1
27,2610,1
7,94,1
10,89,1
9,279,1
11,307,1
10,103,1
8,30,1
14,1232,1
10,116,1
8,122,1
3,9,1
8,105,1
10,182,1
7,86,1
10,156,1
8,67,1
7,90,1
9,73,1
12,438,1
14,1453,1
9,225,1
9,99,1
8,61,1
6,14,1
8,119,1
9,99,1
10,171,1
9,619,1
15,893,1
7,64,1
6,183,1
12,142,1
7,88,1
11,944,1
9,101,1
12,198,1
9,46,1
10,167,1
9,95,1
6,33,1
11,250,1
9,102,1
10,267,1
9,70,1
5,36,1
6,26,1
8,132,1
8,116,1
11,520,1
8,389,1
9,54,1
10,246,1
7,91,1
7,182,1
6,122,1
12,538,1
9,67,1
10,638,1
5,56,1
11,1686,1
5,14,1
10,52,1
9,308,1
7,39,1
7,55,1
26,3424,1
36,118,1
7,242,1
7,25,1
7,61,1
12,433,1
8,27,1
11,722,1
8,94,1
9,483,1
5,50,1
7,42,1
25,2115,1
8,102,1
9,57,1
7,49,1
8,25,1
7,43,1
9,279,1
13,1046,1
11,678,1
9,566,1
9,31,1
10,37,1
11,146,1
7,22,1
8,157,1
7,69,1
10,115,1
12,1482,1
16,2497,1
9,152,1
9,174,1
6,87,1
9,359,1
13,139,1
8,561,1
11,45,1
7,35,1
9,164,1
9,626,1
9,111,1
6,119,1
8,470,1
10,1508,1
10,269,1
5,116,1
3,8,1
4,12,1
9,47,1
6,23,1
9,66,1
7,76,1
7,20,1
6,12,1
1,20,1
8,495,1
10,233,1
8,242,1
8,38,1
10,261,1
8,421,1
9,90,1
1,14,1
9,563,1
9,522,1
8,299,1
8,89,1
8,37,1
6,16,1
12,1315,1
6,50,1
7,27,1
5,40,1
10,118,1
10,533,1
11,891,1
10,81,1
8,59,1
11,530,1
7,36,1
7,37,1
7,40,1
7,66,1
7,37,1
7,448,1
24,2670,1
13,684,1
10,109,1
10,76,1
10,998,1
8,51,1
11,840,1
3,7,1
10,274,1
15,1743,1
8,99,1
8,75,1
7,165,1
9,190,1
7,49,1
11,408,1
9,82,1
3,543,2
1,16,2
1,15,2
2,33,2
1,13,2
1,47,2
6,45,2
3,319,2
2,8,2
3,559,2
1,11,2
2,111,2
3,348,2
2,578,2
3,411,2
2,544,2
1,46,2
1,58,2
3,200,2
1,30,2
11,255,2
1,61,2
1,17,2
4,196,2
1,48,2
1,46,2
1,13,2
1,66,2
1,122,2
1,146,2
1,14,2
1,17,2
2,143,2
1,15,2
1,155,2
2,628,2
1,275,2
2,50,2
1,412,2
1,9,2
1,45,2
1,34,2
1,80,2
2,577,2
1,15,2
1,27,2
1,8,2
1,15,2
2,20,2
1,13,2
2,29,2
11,4955,2
1,15,2
1,35,2
1,21,2
1,46,2
1,7,2
1,49,2
10,11,2
2,693,2
2,94,2
1,110,2
2,50,2
25,907,2
7,57,2
1,131,2
4,21,2
3,268,2
1,177,2
1,8,2
2,123,2
1,39,2
1,7,2
2,29,2
2,92,2
1,51,2
2,558,2
5,486,2
1,13,2
1,37,2
1,12,2
1,32,2
3,597,2
1,125,2
1,12,2
1,63,2
1,9,2
3,549,2
1,14,2
1,29,2
1,138,2
1,13,2
1,42,2
1,7,2
1,17,2
3,203,2
2,603,2
6,10,2
1,9,2
1,188,2
19,4591,2
1,101,2
3,556,2
1,66,2
3,82,2
1,75,2
1,60,2
2,159,2
8,1611,2
1,70,2
1,127,2
2,597,2
1,8,2
1,37,2
1,257,2
2,583,2
1,8,2
2,31,2
1,11,2
2,8,2
2,10,2
1,125,2
1,197,2
1,73,2
1,40,2
1,55,2
1,7,2
1,27,2
1,40,2
1,8,2
2,577,2
1,18,2
1,91,2
5,1092,2
2,56,2
1,95,2
1,11,2
2,638,2
1,7,2
1,8,2
1,16,2
1,24,2
5,301,2
2,86,2
1,9,2
2,558,2
1,281,2
3,124,2
2,46,2
1,17,2
3,139,2
3,134,2
4,22,2
3,496,2
2,392,2
1,13,2
2,26,2
1,41,2
1,61,2
2,19,2
2,589,2
2,8,2
1,141,2
1,74,2
2,570,2
1,29,2
3,746,2
1,26,2
2,47,2
2,8,2
3,118,2
1,17,2
2,27,2
1,11,2
1,154,2
1,30,2
2,31,2
