@relation page-blocks

@attribute Area numeric
@attribute Eccen numeric
@attribute Class {1,2,3,4,5}

@data
472,7.375,1
495,6.111,1
460,4.6,1
1143,14.111,1
250,2.5,1
420,8.571,1
224,4.571,1
207,2.556,1
369,4.556,1
252,5.143,1
90,2.5,1
102,2.833,1
1188,14.667,1
184,2.875,1
2250,27.778,1
2714,5.13,1
49,1,1
24,0.667,1
351,4.333,1
2205,45,1
152,2.375,1
256,4,1
852,5.917,1
10,0.4,1
5138,26.214,1
2070,25.556,1
49,1,1
252,5.143,1
528,3.667,1
1480,23.125,1
1720,26.875,1
5340,23.733,1
49,1,1
4537,26.846,1
12350,19.76,1
2940,20.417,1
600,6,1
25,25,1
63,1.286,1
147,3,1
621,7.667,1
312,4.875,1
1079,6.385,1
133,2.714,1
427,8.714,1
4815,59.444,1
1562,3.227,1
168,0.857,1
180,7.2,1
171,2.111,1
45,1.8,1
287,5.857,1
60,2.4,1
765,9.444,1
40,40,1
198,5.5,1
310,3.1,1
2673,22.091,1
518,10.571,1
675,8.333,1
639,7.889,1
374,1.294,1
530,5.3,1
352,5.5,1
126,2.571,1
162,2,1
192,3,1
656,10.25,1
6528,25.5,1
77,1.571,1
112,1.75,1
630,7.778,1
324,4,1
16,1,1
423,5.222,1
65,2.6,1
217,4.429,1
594,16.5,1
360,5.625,1
413,8.429,1
160,6.4,1
72,4.5,1
1998,24.667,1
77,1.571,1
42,1.167,1
1422,4.389,1
374,3.091,1
77,0.636,1
152,2.375,1
6851,23.706,1
250,2.5,1
272,4.25,1
70,0.7,1
29,29,1
99,0.818,1
112,1.75,1
4420,6.538,1
36,1,1
935,7.727,1
162,2,1
864,6,1
288,3.556,1
675,8.333,1
32,0.5,1
3710,18.929,1
120,4.8,1
264,4.125,1
376,5.875,1
105,4.2,1
100,1,1
45,1.8,1
120,1.2,1
378,7.714,1
684,8.444,1
333,4.111,1
792,12.375,1
154,3.143,1
28,0.571,1
4554,8.609,1
30,1.2,1
112,2.286,1
130,0.769,1
40,0.4,1
114,3.167,1
1359,16.778,1
2400,24,1
1674,20.667,1
682,5.636,1
273,5.571,1
600,16.667,1
1397,11.545,1
756,9.333,1
220,1.818,1
80,1.25,1
144,1.778,1
80,0.8,1
1160,18.125,1
48,0.75,1
2754,34,1
4572,56.444,1
2747,1.634,1
744,5.167,1
256,4,1
133,2.714,1
1533,31.286,1
297,3.667,1
2090,17.273,1
35,1.4,1
357,7.286,1
3184,49.75,1
48,3,1
64,1,1
98,2,1
245,5,1
180,1.8,1
100,1,1
4272,7.417,1
627,5.182,1
196,4,1
608,9.5,1
12,1.333,1
1674,20.667,1
765,9.444,1
616,5.091,1
78,2.167,1
80,1.25,1
200,3.125,1
64,1,1
126,2.571,1
35,1.4,1
552,8.625,1
1300,13,1
2565,31.667,1
153,1.889,1
1152,14.222,1
154,0.786,1
1176,8.167,1
2560,25.6,1
5096,26,1
490,10,1
1078,8.909,1
568,8.875,1
200,2,1
77,1.571,1
168,3.429,1
1656,20.444,1
80,1.25,1
198,2.444,1
945,19.286,1
24,1.5,1
560,8.75,1
196,4,1
108,3,1
266,5.429,1
140,2.857,1
112,1.75,1
1197,14.778,1
256,4,1
147,3,1
120,0.833,1
128,2,1
945,19.286,1
35,1.4,1
2695,22.273,1
5080,50.8,1
90,0.9,1
70,1.429,1
152,2.375,1
781,6.455,1
2500,25,1
640,6.4,1
552,8.625,1
1372,7,1
3151,5.957,1
108,1.333,1
1464,10.167,1
56,0.875,1
1491,30.429,1
390,3.9,1
15,0.6,1
42,0.857,1
909,11.222,1
408,11.333,1
264,4.125,1
133,2.714,1
750,7.5,1
495,6.111,1
790,7.9,1
170,6.8,1
392,6.125,1
304,4.75,1
5504,21.5,1
96,1.5,1
363,3,1
12,3,1
441,5.444,1
275,2.273,1
81,1,1
189,3.857,1
153,1.889,1
495,19.8,1
152,2.375,1
4581,56.556,1
360,5.625,1
4410,54.444,1
896,1.143,1
294,6,1
360,4.444,1
32,0.5,1
330,3.3,1
266,5.429,1
1521,18.778,1
2168,33.875,1
70,0.7,1
245,5,1
2790,27.9,1
10,0.4,1
490,19.6,1
184,2.875,1
738,9.111,1
70,1.429,1
1085,22.143,1
84,1.714,1
516,3.583,1
520,5.2,1
341,2.818,1
238,4.857,1
161,3.286,1
96,0.667,1
287,5.857,1
427,8.714,1
128,2,1
2337,6.474,1
810,8.1,1
255,10.2,1
108,1.333,1
351,4.333,1
490,10,1
1111,9.182,1
738,9.111,1
1010,10.1,1
1224,8.5,1
747,9.222,1
6832,26.688,1
200,3.125,1
1470,14.7,1
1210,12.1,1
180,1.8,1
114,3.167,1
35,1.4,1
448,7,1
220,8.8,1
686,14,1
310,3.1,1
5340,53.4,1
1624,25.375,1
49,1,1
434,8.857,1
1629,20.111,1
735,15,1
1111,9.182,1
95,95,1
1274,26,1
168,2.625,1
1267,25.857,1
3123,38.556,1
648,8,1
216,2.667,1
248,3.875,1
315,12.6,1
208,3.25,1
570,15.833,1
40,0.625,1
144,2.25,1
864,10.667,1
5110,51.1,1
150,1.5,1
819,10.111,1
904,14.125,1
1008,15.75,1
455,9.286,1
2871,23.727,1
648,8,1
10,0.4,1
2920,29.2,1
582,16.167,1
369,4.556,1
8064,14,1
15,0.6,1
320,5,1
315,3.889,1
470,18.8,1
558,15.5,1
56,0.875,1
1680,34.286,1
1001,5.923,1
4968,34.5,1
360,4.444,1
80,3.2,1
160,2.5,1
207,2.556,1
391,1.353,1
790,7.9,1
117,1.444,1
96,1.5,1
125,5,1
400,6.25,1
350,3.5,1
864,6,1
140,2.857,1
100,4,1
512,8,1
408,1.412,1
60,3.75,1
1578,43.833,1
136,2.125,1
368,5.75,1
2992,24.727,1
374,1.294,1
123,123,1
441,5.444,1
480,4.8,1
84,1.714,1
150,1.5,1
132,1.091,1
664,10.375,1
371,7.571,1
64,1,1
259,5.286,1
161,3.286,1
2490,24.9,1
1720,26.875,1
675,8.333,1
168,0.857,1
850,8.5,1
145,5.8,1
368,5.75,1
91,1.857,1
380,3.8,1
96,0.667,1
28,0.571,1
600,9.375,1
2925,17.308,1
198,2.444,1
2403,29.667,1
288,3.556,1
290,2.9,1
2981,24.636,1
981,12.111,1
485,19.4,1
156,4.333,1
344,5.375,1
266,5.429,1
1629,20.111,1
70,2.8,1
1540,15.4,1
200,3.125,1
190,1.9,1
3888,15.188,1
470,18.8,1
600,16.667,1
730,7.3,1
396,4.889,1
77,1.571,1
495,4.091,1
40,0.4,1
656,10.25,1
329,6.714,1
5392,21.063,1
70,0.7,1
100,1,1
1080,13.333,1
12,0.333,1
21,0.429,1
952,14.875,1
470,4.7,1
1539,19,1
1520,15.2,1
490,4.9,1
496,7.75,1
306,8.5,1
126,2.571,1
690,6.9,1
459,5.667,1
176,2.75,1
117,1.444,1
390,2.308,1
120,1.2,1
656,10.25,1
1206,14.889,1
470,18.8,1
3980,39.8,1
12,1.333,1
572,1.182,1
56,0.875,1
931,19,1
112,1.75,1
70,1.429,1
117,1.444,1
1170,14.444,1
72,1.125,1
530,5.3,1
322,6.571,1
2079,17.182,1
84,2.333,1
348,9.667,1
990,8.182,1
216,2.667,1
12375,19.8,1
2024,16.727,1
42,4.667,1
287,5.857,1
1970,19.7,1
624,17.333,1
2826,34.889,1
495,6.111,1
40,2.5,1
56,1.143,1
208,3.25,1
65,2.6,1
1144,9.455,1
90,1.111,1
175,3.571,1
49,1,1
9,1,1
2709,33.444,1
580,5.8,1
336,5.25,1
553,11.286,1
42,1.167,1
56,0.875,1
80,1.25,1
540,3.75,1
192,3,1
1728,27,1
2135,43.571,1
600,9.375,1
406,2.071,1
4590,56.667,1
608,9.5,1
4248,7.375,1
1309,10.818,1
378,7.714,1
77,1.571,1
168,2.625,1
747,9.222,1
135,5.4,1
175,3.571,1
209,1.727,1
42,1.167,1
276,1.917,1
407,3.364,1
2142,10.929,1
160,2.5,1
940,9.4,1
133,2.714,1
77,1.571,1
504,6.222,1
410,4.1,1
192,3,1
120,1.875,1
550,4.545,1
2013,16.636,1
140,2.857,1
217,4.429,1
688,10.75,1
231,4.714,1
14,0.286,1
700,14.286,1
133,2.714,1
1360,21.25,1
174,4.833,1
184,2.875,1
1494,18.444,1
6233,11.783,1
480,7.5,1
720,8.889,1
441,9,1
510,14.167,1
583,4.818,1
220,2.2,1
1098,13.556,1
56,0.875,1
231,4.714,1
78,2.167,1
568,8.875,1
2310,10.267,1
96,2.667,1
168,4.667,1
371,7.571,1
1344,21,1
190,1.9,1
768,12,1
378,4.667,1
112,2.286,1
6720,11.667,1
78,2.167,1
56,1.143,1
2490,24.9,1
140,1.4,1
276,7.667,1
760,11.875,1
232,3.625,1
3692,21.846,1
1665,20.556,1
80,1.25,1
128,2,1
224,4.571,1
580,23.2,1
288,3.556,1
10,0.4,1
210,4.286,1
1067,8.818,1
3270,32.7,1
288,4.5,1
42,1.167,1
240,1.667,1
288,3.556,1
684,19,1
261,3.222,1
126,2.571,1
96,6,1
560,11.429,1
35,35,1
3420,0.95,1
180,1.8,1
3300,33,1
42,0.857,1
5280,4.848,1
765,9.444,1
460,4.6,1
160,2.5,1
64,1,1
176,2.75,1
380,3.8,1
3861,22.846,1
220,2.2,1
189,3.857,1
136,2.125,1
864,6,1
60,1.667,1
126,2.571,1
672,10.5,1
480,4.8,1
45,0.556,1
6560,25.625,1
300,3,1
1510,15.1,1
203,4.143,1
576,16,1
104,1.625,1
155,6.2,1
98,2,1
6288,24.563,1
2886,17.077,1
24,2.667,1
558,6.889,1
837,10.333,1
729,9,1
456,28.5,1
561,4.636,1
952,19.429,1
70,1.429,1
1590,15.9,1
140,2.857,1
2560,25.6,1
370,3.7,1
984,15.375,1
220,2.2,1
78,2.167,1
287,5.857,1
540,5.4,1
56,0.875,1
20,0.8,1
104,1.625,1
119,2.429,1
208,3.25,1
250,2.5,1
1105,6.538,1
91,1.857,1
24,0.667,1
4080,63.75,1
2145,17.727,1
300,3,1
126,1.556,1
276,1.917,1
480,3.333,1
497,10.143,1
162,2,1
2723,55.571,1
28,7,1
165,1.364,1
234,2.889,1
310,3.1,1
990,9.9,1
77,1.571,1
1199,9.909,1
30,1.2,1
19832,4.418,1
136,2.125,1
660,6.6,1
242,2,1
115,4.6,1
30,1.2,1
6256,24.438,1
120,1.875,1
872,13.625,1
552,8.625,1
650,6.5,1
200,3.125,1
171,2.111,1
78,2.167,1
872,13.625,1
171,2.111,1
1220,12.2,1
190,1.9,1
72,1.125,1
195,7.8,1
1584,3.273,1
2520,25.2,1
60,2.4,1
4043,23.923,1
1092,6.462,1
656,10.25,1
534,14.833,1
40,0.625,1
1928,30.125,1
120,3.333,1
423,5.222,1
294,8.167,1
1272,141.33,1
660,6.6,1
203,4.143,1
396,4.889,1
396,24.75,1
828,10.222,1
2040,9.067,1
737,6.091,1
360,5.625,1
180,7.2,1
77,1.571,1
31,31,1
88,1.375,1
140,5.6,1
112,2.286,1
350,3.5,1
132,3.667,1
168,2.625,1
35,1.4,1
1200,12,1
5940,5.455,1
216,3.375,1
1062,13.111,1
250,2.5,1
128,2,1
126,2.571,1
738,9.111,1
3132,21.75,1
424,6.625,1
256,4,1
1256,19.625,1
288,3.556,1
90,3.6,1
63,0.778,1
147,3,1
112,2.286,1
350,3.5,1
352,5.5,1
280,2.8,1
5080,50.8,1
136,2.125,1
270,3.333,1
77,1.571,1
98,2,1
1260,8.75,1
156,4.333,1
357,7.286,1
870,8.7,1
72,1.125,1
70,1.429,1
350,7.143,1
287,5.857,1
472,7.375,1
450,4.5,1
441,5.444,1
9,1,1
2250,27.778,1
1211,24.714,1
91,1.857,1
259,5.286,1
570,5.7,1
63,1.286,1
323,1.118,1
180,1.8,1
160,1.6,1
1242,15.333,1
128,2,1
1503,18.556,1
590,23.6,1
387,4.778,1
65,2.6,1
96,1.5,1
610,6.1,1
2035,16.818,1
175,3.571,1
864,13.5,1
1064,21.714,1
120,1.2,1
168,2.625,1
1680,26.25,1
119,2.429,1
360,5.625,1
242,2,1
64,1,1
96,0.667,1
2439,30.111,1
171,2.111,1
234,2.889,1
427,8.714,1
744,11.625,1
2790,34.444,1
330,3.3,1
296,4.625,1
420,4.2,1
441,9,1
108,1.333,1
140,2.857,1
441,5.444,1
70,2.8,1
2422,49.429,1
396,4.889,1
240,6.667,1
1148,23.429,1
49,1,1
664,10.375,1
781,6.455,1
1760,17.6,1
72,1.125,1
6474,38.308,1
552,8.625,1
258,7.167,1
286,2.364,1
174,4.833,1
56,3.5,1
128,2,1
568,8.875,1
2760,5.217,1
84,1.714,1
192,3,1
120,1.875,1
494,2.923,1
162,2,1
4760,24.286,1
216,2.667,1
232,3.625,1
405,5,1
875,17.857,1
72,0.889,1
11775,18.84,1
368,5.75,1
510,5.1,1
836,6.909,1
2547,31.444,1
6016,23.5,1
108,1.333,1
168,3.429,1
575,23,1
5080,50.8,1
259,5.286,1
4410,19.6,1
9982,10.387,1
230,2.3,1
162,4.5,1
376,5.875,1
1593,19.667,1
1260,12.6,1
91,1.857,1
117,1.444,1
711,8.778,1
136,2.125,1
315,3.889,1
3825,6.12,1
664,10.375,1
98,2,1
2448,30.222,1
186,5.167,1
856,13.375,1
1648,25.75,1
627,5.182,1
2160,26.667,1
582,16.167,1
28,0.571,1
140,1.4,1
954,11.778,1
960,9.6,1
4428,54.667,1
56,0.875,1
342,9.5,1
56,1.143,1
5880,30,1
77,0.636,1
55,2.2,1
1974,10.071,1
96,1.5,1
54,1.5,1
333,4.111,1
378,4.667,1
301,6.143,1
187,0.647,1
440,17.6,1
1632,5.647,1
847,7,1
2176,34,1
174,4.833,1
572,4.727,1
240,6.667,1
3264,22.667,1
96,0.667,1
930,9.3,1
990,8.182,1
1750,8.929,1
324,4,1
440,4.4,1
162,2,1
256,4,1
4186,24.769,1
144,1.778,1
4662,57.556,1
42,1.167,1
120,1.875,1
320,5,1
96,1.5,1
1728,27,1
450,5.556,1
182,3.714,1
248,3.875,1
100,1,1
77,1.571,1
112,2.286,1
168,3.429,1
2104,32.875,1
472,7.375,1
42,0.857,1
2277,18.818,1
480,19.2,1
513,6.333,1
738,9.111,1
91,1.857,1
217,4.429,1
378,4.667,1
873,10.778,1
192,3,1
1430,14.3,1
670,6.7,1
1210,12.1,1
720,8.889,1
56,0.875,1
63,1.286,1
368,5.75,1
90,0.9,1
324,4,1
336,5.25,1
112,1.75,1
96,2.667,1
1116,13.778,1
280,4.375,1
1472,5.75,1
77,1.571,1
3264,22.667,1
2620,26.2,1
441,9,1
5629,33.308,1
1392,9.667,1
200,3.125,1
24,0.667,1
189,2.333,1
1015,20.714,1
640,10,1
96,1.5,1
704,11,1
864,13.5,1
1298,10.727,1
56,0.875,1
25,1,1
644,13.143,1
4815,59.444,1
260,16.25,1
1500,15,1
800,12.5,1
4650,7.44,1
798,4.071,1
252,1.286,1
1107,13.667,1
350,14,1
180,2.222,1
60,2.4,1
217,4.429,1
319,2.636,1
168,4.667,1
2322,28.667,1
456,12.667,1
2907,10.059,1
217,4.429,1
160,2.5,1
216,3.375,1
837,10.333,1
1832,28.625,1
49,1,1
1296,20.25,1
217,4.429,1
89,89,1
2192,34.25,1
3180,31.8,1
96,1.5,1
96,2.667,1
65,65,1
333,4.111,1
4650,7.44,1
198,2.444,1
441,5.444,1
1683,20.778,1
946,7.818,1
656,10.25,1
1078,8.909,1
36,1,1
924,7.636,1
215,8.6,1
217,4.429,1
63,0.778,1
800,12.5,1
250,2.5,1
132,1.091,1
77,1.571,1
272,4.25,1
320,5,1
91,1.857,1
414,5.111,1
38,9.5,1
65,2.6,1
200,3.125,1
4522,15.647,1
576,16,1
465,18.6,1
48,0.75,1
2502,30.889,1
576,7.111,1
3976,20.286,1
297,3.667,1
108,3,1
5026,25.643,1
972,12,1
536,8.375,1
480,19.2,1
200,3.125,1
1134,14,1
1242,15.333,1
1530,18.889,1
91,1.857,1
200,3.125,1
336,6.857,1
1056,16.5,1
606,16.833,1
891,7.364,1
270,2.7,1
24,1.5,1
2016,14,1
184,2.875,1
238,4.857,1
28,0.571,1
264,1.833,1
102,2.833,1
1970,19.7,1
781,6.455,1
98,2,1
1837,15.182,1
432,1.333,1
2992,24.727,1
230,9.2,1
48,0.75,1
119,2.429,1
2976,5.167,1
2168,33.875,1
192,5.333,1
143,143,1
120,0.833,1
856,13.375,1
600,9.375,1
319,2.636,1
246,6.833,1
544,8.5,1
891,11,1
684,8.444,1
2070,9.2,1
1467,18.111,1
480,7.5,1
144,1.778,1
98,2,1
105,2.143,1
64,1,1
288,4.5,1
162,2,1
210,2.1,1
28,0.571,1
189,3.857,1
203,4.143,1
180,1.8,1
40,40,1
1170,14.444,1
161,3.286,1
48,0.75,1
12,1.333,1
4572,56.444,1
4080,7.083,1
532,2.714,1
756,9.333,1
670,6.7,1
560,11.429,1
946,7.818,1
5908,30.143,1
32,0.5,1
280,4.375,1
231,4.714,1
20,0.8,1
637,13,1
100,1,1
600,6,1
231,1.909,1
5698,29.071,1
288,8,1
145,5.8,1
34,8.5,1
182,3.714,1
684,8.444,1
28,0.571,1
80,1.25,1
576,16,1
55,2.2,1
290,2.9,1
22,22,1
140,2.857,1
144,4,1
85,3.4,1
70,2.8,1
627,5.182,1
2048,32,1
20,0.8,1
9,9,1
266,5.429,1
98,2,1
203,4.143,1
7,7,1
4815,59.444,1
320,5,1
340,3.4,1
1225,25,1
396,4.889,1
32,32,1
245,5,1
40,1.6,1
65,2.6,1
3170,31.7,1
245,5,1
1190,11.9,1
91,1.857,1
84,1.714,1
3840,26.667,1
378,7.714,1
1440,17.778,1
65,2.6,1
2720,27.2,1
860,8.6,1
264,7.333,1
272,4.25,1
306,3.778,1
91,1.857,1
220,1.818,1
126,2.571,1
42,1.167,1
98,2,1
4920,34.167,1
240,3.75,1
144,2.25,1
747,9.222,1
297,3.667,1
275,2.273,1
2620,26.2,1
104,1.625,1
4392,54.222,1
91,1.857,1
2358,29.111,1
1036,21.143,1
792,6.545,1
4763,39.364,1
440,4.4,1
25,1,1
448,9.143,1
909,11.222,1
30,1.2,1
4446,26.308,1
891,11,1
220,2.2,1
24,0.375,1
2934,36.222,1
98,2,1
1375,11.364,1
364,7.429,1
56,1.143,1
2680,26.8,1
12,12,1
320,3.2,1
238,4.857,1
190,1.9,1
104,1.625,1
240,1.667,1
264,1.833,1
4797,59.222,1
1240,19.375,1
2992,24.727,1
423,5.222,1
171,2.111,1
747,9.222,1
147,3,1
441,9,1
819,10.111,1
1359,16.778,1
112,1.75,1
360,5.625,1
549,6.778,1
583,4.818,1
1183,24.143,1
217,4.429,1
253,2.091,1
568,8.875,1
3160,31.6,1
48,0.75,1
65,2.6,1
420,4.2,1
207,2.556,1
225,2.778,1
42,1.167,1
3783,22.385,1
2412,29.778,1
128,2,1
16,1,1
729,9,1
112,1.75,1
152,2.375,1
384,1.5,1
2360,23.6,1
30,1.2,1
7275,11.64,1
693,8.556,1
531,6.556,1
946,7.818,1
81,1,1
189,2.333,1
25,1,1
963,11.889,1
108,3,1
400,6.25,1
350,3.5,1
294,6,1
152,2.375,1
121,1,1
108,1.333,1
340,3.4,1
3624,25.167,1
990,8.182,1
112,1.75,1
245,5,1
126,2.571,1
385,3.182,1
1071,21.857,1
2439,30.111,1
162,4.5,1
552,8.625,1
399,8.143,1
96,1.5,1
1440,5.625,1
632,9.875,1
144,2.25,1
736,11.5,1
77,1.571,1
170,1.7,1
315,12.6,1
1280,12.8,1
88,0.727,1
77,1.571,1
1494,18.444,1
272,4.25,1
63,0.778,1
264,4.125,1
72,1.125,1
56,1.143,1
990,12.222,1
477,5.889,1
22,22,1
4280,66.875,1
902,7.455,1
498,13.833,1
301,6.143,1
380,3.8,1
6525,10.44,1
1768,10.462,1
180,2.222,1
3025,25,1
72,4.5,1
1395,17.222,1
342,4.222,1
786,21.833,1
1089,9,1
96,1.5,1
540,5.4,1
96,1.5,1
1416,9.833,1
32,0.5,1
176,2.75,1
2695,22.273,1
1353,11.182,1
78,2.167,1
140,2.857,1
344,5.375,1
280,4.375,1
16,1,1
440,4.4,1
6331,37.462,1
88,0.727,1
2502,30.889,1
192,5.333,1
610,6.1,1
999,12.333,1
378,4.667,1
330,3.3,1
2610,26.1,1
936,14.625,1
112,2.286,1
749,15.286,1
876,24.333,1
4826,3.342,1
963,11.889,1
4806,59.333,1
1620,16.2,1
110,1.1,1
1274,6.5,1
49,1,1
660,5.455,1
207,2.556,1
1080,13.333,1
42,1.167,1
84,2.333,1
360,4.444,1
104,1.625,1
35,1.4,1
180,5,1
333,4.111,1
119,2.429,1
410,4.1,1
150,4.167,1
210,4.286,1
296,4.625,1
154,1.273,1
371,7.571,1
230,2.3,1
500,5,1
217,4.429,1
729,9,1
1672,26.125,1
441,5.444,1
112,2.286,1
3633,74.143,1
1298,10.727,1
96,1.5,1
130,1.3,1
126,2.571,1
210,2.1,1
918,11.333,1
180,1.8,1
320,3.2,1
238,4.857,1
462,9.429,1
5727,10.826,1
140,2.857,1
81,1,1
2981,24.636,1
8,0.5,1
64,1,1
72,1.125,1
99,0.818,1
495,6.111,1
2710,27.1,1
672,13.714,1
1561,31.857,1
96,0.667,1
1104,30.667,1
180,0.139,1
600,9.375,1
1008,7,1
560,11.429,1
260,10.4,1
560,11.429,1
1276,10.545,1
1539,19,1
1936,30.25,1
1773,21.889,1
217,4.429,1
680,10.625,1
4572,56.444,1
304,4.75,1
774,9.556,1
126,2.571,1
108,3,1
35,0.714,1
580,5.8,1
68,4.25,1
96,1.5,1
10712,15.846,1
50,2,1
208,52,1
5350,53.5,1
3264,22.667,1
672,13.714,1
144,1.778,1
195,7.8,1
468,3.25,1
121,1,1
192,3,1
390,3.9,1
220,2.2,1
333,4.111,1
936,11.556,1
112,2.286,1
99,0.818,1
312,4.875,1
468,5.778,1
144,2.25,1
190,1.9,1
5016,8.708,1
792,9.778,1
98,2,1
520,8.125,1
1395,17.222,1
450,4.5,1
1512,30.857,1
195,7.8,1
280,5.714,1
3107,18.385,1
3321,41,1
96,0.667,1
490,4.9,1
195,7.8,1
1794,10.615,1
374,3.091,1
430,4.3,1
392,8,1
4494,22.929,1
35,1.4,1
15,0.6,1
135,1.667,1
60,60,1
155,6.2,1
1562,3.227,1
2882,23.818,1
30,1.2,1
77,1.571,1
1809,22.333,1
2176,34,1
360,3.6,1
40,2.5,1
102,2.833,1
287,5.857,1
245,5,1
957,7.909,1
410,4.1,1
3030,30.3,1
121,1,1
280,5.714,1
187,1.545,1
1176,24,1
77,77,1
162,2,1
328,5.125,1
1449,29.571,1
369,4.556,1
729,9,1
288,4.5,1
133,2.714,1
208,3.25,1
819,10.111,1
1260,12.6,1
252,5.143,1
15,0.6,1
49,1,1
369,4.556,1
35,1.4,1
120,1.875,1
322,6.571,1
1144,9.455,1
119,2.429,1
84,1.714,1
1001,20.429,1
4158,34.364,1
525,10.714,1
288,4.5,1
465,2.067,1
147,3,1
192,3,1
180,2.222,1
210,2.1,1
248,3.875,1
147,3,1
1566,19.333,1
56,1.143,1
1068,7.417,1
40,2.5,1
392,8,1
70,2.8,1
126,2.571,1
729,9,1
288,4.5,1
224,4.571,1
1386,28.286,1
656,10.25,1
78,2.167,1
2422,49.429,1
100,4,1
120,1.875,1
130,1.3,1
693,8.556,1
99,0.818,1
144,4,1
2255,18.636,1
64,1,1
208,3.25,1
192,3,1
510,5.1,1
2620,26.2,1
5075,8.12,1
390,3.9,1
486,6,1
1204,24.571,1
96,1.5,1
738,9.111,1
170,1.7,1
770,6.364,1
440,3.636,1
882,10.889,1
585,7.222,1
3267,40.333,1
112,1.75,1
11304,19.625,1
329,6.714,1
72,2,1
830,8.3,1
1435,29.286,1
387,4.778,1
2997,37,1
136,2.125,1
144,2.25,1
234,2.889,1
832,13,1
198,5.5,1
231,1.909,1
55,2.2,1
384,24,1
400,4,1
5317,31.462,1
119,2.429,1
66,1.833,1
594,4.909,1
104,1.625,1
423,5.222,1
263,263,1
77,1.571,1
77,1.571,1
612,7.556,1
784,16,1
45,0.556,1
946,7.818,1
2889,35.667,1
78,2.167,1
91,1.857,1
40,0.625,1
368,5.75,1
1452,12,1
200,2,1
592,9.25,1
539,4.455,1
290,11.6,1
112,1.75,1
80,0.8,1
616,9.625,1
315,3.889,1
618,17.167,1
896,14,1
3252,22.583,1
108,1.333,1
576,7.111,1
506,4.182,1
1064,16.625,1
78,2.167,1
120,1.875,1
143,1.182,1
480,19.2,1
30,1.2,1
352,5.5,1
470,4.7,1
64,1,1
473,3.909,1
144,1.778,1
35,0.714,1
342,4.222,1
783,9.667,1
1746,21.556,1
2928,11.438,1
203,4.143,1
63,1.286,1
1310,13.1,1
328,5.125,1
840,8.4,1
368,5.75,1
330,3.3,1
48,0.75,1
35,0.714,1
1755,21.667,1
105,2.143,1
280,11.2,1
3084,21.417,1
56,0.875,1
510,5.1,1
207,2.556,1
156,1.083,1
45,45,1
576,7.111,1
98,2,1
56,1.143,1
4572,56.444,1
2800,28,1
162,2,1
190,1.9,1
1141,23.286,1
456,7.125,1
784,12.25,1
36,0.444,1
352,2.909,1
340,3.4,1
2882,23.818,1
1701,34.714,1
336,6.857,1
72,2,1
66,1.833,1
360,5.625,1
424,6.625,1
246,6.833,1
162,4.5,1
630,6.3,1
924,7.636,1
1224,8.5,1
184,2.875,1
319,2.636,1
140,2.857,1
189,3.857,1
180,1.8,1
909,11.222,1
1125,13.889,1
4740,47.4,1
380,3.8,1
656,10.25,1
1815,8.067,1
160,1.6,1
980,9.8,1
738,9.111,1
2226,5.048,1
756,15.429,1
1936,30.25,1
352,2.909,1
470,4.7,1
980,9.8,1
512,8,1
42,0.857,1
160,2.5,1
108,1.333,1
168,2.625,1
1664,26,1
231,4.714,1
133,2.714,1
1464,22.875,1
126,2.571,1
1001,8.273,1
312,2.167,1
2079,25.667,1
144,2.25,1
98,2,1
168,2.625,1
432,5.333,1
80,0.8,1
1008,7,1
90,0.9,1
5110,51.1,1
644,13.143,1
88,88,1
1936,7.563,1
684,8.444,1
804,5.583,1
161,3.286,1
380,3.8,1
357,7.286,1
150,4.167,1
930,9.3,1
28,0.571,1
572,3.385,1
91,1.857,1
456,7.125,1
325,1.923,1
968,15.125,1
408,1.412,1
1350,16.667,1
1666,5.765,1
777,15.857,1
234,6.5,1
256,4,1
4500,20,1
84,2.333,1
77,1.571,1
270,3.333,1
190,1.9,1
352,5.5,1
2304,28.444,1
324,4,1
110,1.1,1
6480,25.313,1
100,6.25,1
940,9.4,1
2824,44.125,1
1089,13.444,1
147,3,1
90,2.5,1
351,4.333,1
184,2.875,1
534,14.833,1
56,0.875,1
1112,17.375,1
240,6.667,1
3819,10.579,1
392,6.125,1
2472,38.625,1
576,9,1
480,19.2,1
408,6.375,1
215,8.6,1
576,16,1
78,2.167,1
384,6,1
819,16.714,1
98,2,1
7300,11.68,1
224,4.571,1
329,6.714,1
715,5.909,1
406,8.286,1
861,17.571,1
2380,23.8,1
860,8.6,1
140,2.857,1
80,1.25,1
1428,7.286,1
320,5,1
85,3.4,1
9,1,1
3984,27.667,1
385,3.182,1
24,0.667,1
224,3.5,1
176,2.75,1
4428,54.667,1
80,0.8,1
306,3.778,1
1416,9.833,1
287,5.857,1
4675,7.48,1
2123,17.545,1
5964,41.417,1
72,1.125,1
91,1.857,1
120,1.875,1
1617,13.364,1
168,4.667,1
963,11.889,1
1260,12.6,1
540,15,1
56,1.143,1
203,4.143,1
25,1,1
1098,13.556,1
494,2.923,1
32,2,1
1744,27.25,1
261,3.222,1
504,7.875,1
840,8.4,1
63,1.286,1
100,4,1
578,2,1
3451,11.941,1
162,2,1
1508,8.923,1
112,2.286,1
504,6.222,1
4875,28.846,1
475,19,1
320,5,1
4113,50.778,1
119,2.429,1
207,2.556,1
20,0.8,1
152,2.375,1
128,2,1
65,2.6,1
