@relation 'texture-weka.filters.unsupervised.attribute.Remove-V-R1,3,10,16,20,24,26,29-30,32,38,41'

@attribute A1 numeric
@attribute A3 numeric
@attribute A10 numeric
@attribute A16 numeric
@attribute A20 numeric
@attribute A24 numeric
@attribute A26 numeric
@attribute A29 numeric
@attribute A30 numeric
@attribute A32 numeric
@attribute A38 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-0.827,-0.58,-0.668,-0.573,-0.305,-0.263,-0.148,-0.266,-0.649,-0.464,-0.431,10
-0.915,-0.445,-0.417,-0.439,-0.227,-0.362,-0.23,-0.307,-0.58,-0.469,-0.299,10
-0.699,-0.511,-0.464,-0.435,-0.137,-0.214,-0.132,-0.27,-0.596,-0.383,-0.327,10
-1.165,-0.542,-0.509,-0.523,-0.404,-0.521,-0.233,-0.353,-0.654,-0.683,-0.469,10
-1.269,-0.595,-0.581,-0.466,-0.331,-0.577,-0.272,-0.408,-0.707,-0.764,-0.546,10
-1.031,-0.443,-0.459,-0.516,-0.235,-0.362,-0.197,-0.32,-0.732,-0.549,-0.404,10
-1.118,-0.517,-0.495,-0.468,-0.327,-0.541,-0.356,-0.426,-0.636,-0.679,-0.528,10
-0.923,-0.524,-0.452,-0.461,-0.28,-0.308,-0.108,-0.227,-0.515,-0.476,-0.34,10
-0.661,-0.419,-0.349,-0.451,-0.286,-0.237,-0.212,-0.275,-0.6,-0.368,-0.407,10
-0.915,-0.266,-0.327,-0.349,-0.006,-0.222,-0.056,-0.134,-0.449,-0.471,-0.352,10
-0.449,-0.251,-0.312,-0.541,-0.254,-0.112,-0.175,-0.243,-0.604,-0.187,-0.236,10
-1.056,-0.477,-0.507,-0.421,-0.256,-0.399,-0.213,-0.318,-0.673,-0.62,-0.522,10
-1.267,-0.35,-0.343,-0.615,-0.152,-0.412,-0.202,-0.473,-1.139,-0.623,-0.642,7
-1.207,-0.426,-0.438,-0.645,-0.105,-0.336,-0.19,-0.492,-1.184,-0.584,-0.655,7
-1.069,-0.297,-0.264,-0.535,-0.097,-0.357,-0.234,-0.507,-1.13,-0.463,-0.58,7
-1.159,-0.441,-0.425,-0.579,-0.218,-0.37,-0.189,-0.471,-1.134,-0.563,-0.676,7
-1.214,-0.328,-0.298,-0.545,-0.069,-0.341,-0.204,-0.447,-1.074,-0.557,-0.612,7
-1.291,-0.474,-0.479,-0.595,-0.037,-0.418,-0.232,-0.492,-1.11,-0.642,-0.671,7
-1.251,-0.394,-0.383,-0.615,-0.157,-0.386,-0.157,-0.474,-1.212,-0.613,-0.7,7
-1.175,-0.265,-0.266,-0.536,-0.062,-0.376,-0.223,-0.47,-1.073,-0.486,-0.568,7
-1.238,-0.333,-0.318,-0.554,-0.102,-0.396,-0.241,-0.491,-1.127,-0.555,-0.601,7
-1.172,-0.383,-0.348,-0.645,-0.161,-0.387,-0.241,-0.506,-1.205,-0.635,-0.703,7
-1.221,-0.235,-0.235,-0.581,-0.073,-0.413,-0.226,-0.481,-1.15,-0.568,-0.644,7
-1.26,-0.266,-0.279,-0.553,-0.051,-0.426,-0.235,-0.521,-1.211,-0.605,-0.667,7
-1.203,-0.491,-0.506,-0.599,-0.067,-0.367,-0.203,-0.48,-1.137,-0.578,-0.639,7
-1.162,-0.291,-0.328,-0.547,-0.034,-0.336,-0.195,-0.413,-1.033,-0.527,-0.576,7
-1.186,-0.26,-0.249,-0.528,-0.02,-0.332,-0.16,-0.408,-1.063,-0.558,-0.599,7
-1.206,-0.179,-0.179,-0.564,-0.056,-0.439,-0.235,-0.526,-1.174,-0.555,-0.601,7
-1.225,-0.349,-0.332,-0.566,-0.081,-0.386,-0.167,-0.464,-1.199,-0.58,-0.665,7
-1.242,-0.139,-0.188,-0.523,0.009,-0.345,-0.169,-0.409,-1.045,-0.578,-0.546,7
-1.202,-0.239,-0.262,-0.506,0.042,-0.402,-0.278,-0.47,-1.04,-0.593,-0.577,7
-1.23,-0.258,-0.219,-0.605,-0.108,-0.388,-0.247,-0.518,-1.188,-0.632,-0.636,7
-1.185,-0.378,-0.334,-0.573,-0.124,-0.383,-0.211,-0.481,-1.143,-0.551,-0.626,7
-1.25,-0.341,-0.357,-0.532,-0.068,-0.397,-0.265,-0.501,-1.132,-0.552,-0.597,7
-1.227,-0.476,-0.474,-0.596,-0.053,-0.36,-0.193,-0.474,-1.094,-0.567,-0.634,7
-1.202,-0.264,-0.241,-0.565,-0.058,-0.387,-0.203,-0.467,-1.094,-0.504,-0.575,7
-1.186,-0.281,-0.253,-0.539,-0.049,-0.389,-0.227,-0.501,-1.154,-0.557,-0.62,7
-1.274,-0.49,-0.494,-0.607,-0.051,-0.386,-0.231,-0.49,-1.104,-0.632,-0.67,7
-1.143,-0.298,-0.299,-0.51,0.012,-0.373,-0.184,-0.464,-1.081,-0.534,-0.574,7
-1.079,-0.37,-0.371,-0.499,-0.104,-0.378,-0.229,-0.487,-1.09,-0.453,-0.585,7
-1.199,-0.349,-0.368,-0.538,-0.048,-0.414,-0.239,-0.523,-1.149,-0.537,-0.615,7
-1.205,-0.218,-0.203,-0.559,-0.022,-0.448,-0.264,-0.544,-1.211,-0.558,-0.611,7
-1.22,-0.182,-0.211,-0.503,0.011,-0.414,-0.251,-0.515,-1.109,-0.56,-0.568,7
-1.176,-0.283,-0.281,-0.487,-0.052,-0.379,-0.252,-0.466,-1.012,-0.475,-0.512,7
-1.282,-0.396,-0.406,-0.589,-0.006,-0.405,-0.225,-0.511,-1.138,-0.667,-0.682,7
-1.203,-0.239,-0.215,-0.505,-0.02,-0.369,-0.204,-0.455,-1.077,-0.531,-0.558,7
-1.229,-0.466,-0.482,-0.605,-0.1,-0.371,-0.2,-0.489,-1.151,-0.588,-0.63,7
-1.189,-0.23,-0.207,-0.542,-0.008,-0.434,-0.262,-0.554,-1.23,-0.544,-0.625,7
-1.125,-0.351,-0.319,-0.636,-0.136,-0.422,-0.269,-0.565,-1.288,-0.606,-0.684,7
-1.15,-0.179,-0.201,-0.473,0.045,-0.407,-0.242,-0.503,-1.104,-0.524,-0.554,7
-1.092,-0.455,-0.426,-0.681,-0.172,-0.306,-0.24,-0.543,-1.246,-0.572,-0.664,7
-1.06,-0.373,-0.343,-0.541,-0.168,-0.373,-0.233,-0.476,-1.113,-0.462,-0.624,7
-1.039,-0.376,-0.362,-0.681,-0.141,-0.322,-0.266,-0.601,-1.381,-0.592,-0.716,7
-1.202,-0.453,-0.439,-0.65,-0.234,-0.35,-0.143,-0.433,-1.149,-0.551,-0.66,7
-1.138,-0.515,-0.524,-0.687,-0.166,-0.383,-0.255,-0.524,-1.18,-0.565,-0.683,7
-1.255,-0.45,-0.432,-0.574,-0.016,-0.407,-0.245,-0.511,-1.131,-0.6,-0.604,7
-1.184,-0.416,-0.405,-0.645,-0.046,-0.391,-0.197,-0.526,-1.211,-0.604,-0.654,7
-1.228,-0.441,-0.437,-0.622,-0.195,-0.36,-0.163,-0.442,-1.149,-0.545,-0.621,7
-1.14,-0.364,-0.377,-0.517,-0.092,-0.393,-0.225,-0.506,-1.139,-0.513,-0.616,7
-0.92,-0.497,-0.514,-0.723,-0.23,-0.283,-0.226,-0.577,-1.39,-0.483,-0.716,7
-1.035,-0.292,-0.253,-0.605,-0.114,-0.425,-0.315,-0.586,-1.314,-0.574,-0.682,7
-1.222,-0.249,-0.241,-0.48,0.115,-0.421,-0.243,-0.486,-1.039,-0.584,-0.554,7
-1.158,-0.315,-0.224,-0.544,-0.115,-0.492,-0.242,-0.353,-0.725,-0.598,-0.344,6
-1.115,-0.298,-0.189,-0.603,-0.292,-0.485,-0.315,-0.403,-0.772,-0.647,-0.441,6
-1.012,-0.129,-0.013,-0.57,-0.261,-0.378,-0.219,-0.339,-0.7,-0.536,-0.329,6
-1.066,-0.391,-0.269,-0.452,-0.177,-0.385,-0.149,-0.307,-0.74,-0.575,-0.384,6
-1.171,-0.223,-0.133,-0.531,-0.193,-0.515,-0.321,-0.452,-0.883,-0.659,-0.431,6
-1.193,-0.094,-0.014,-0.483,-0.107,-0.544,-0.328,-0.423,-0.752,-0.606,-0.385,6
-1.314,-0.357,-0.295,-0.533,-0.161,-0.566,-0.264,-0.392,-0.794,-0.655,-0.345,6
-1.254,-0.388,-0.255,-0.562,-0.12,-0.606,-0.356,-0.482,-0.8,-0.617,-0.362,6
-1.231,-0.298,-0.233,-0.631,-0.275,-0.487,-0.291,-0.39,-0.771,-0.677,-0.431,6
-1.171,-0.273,-0.217,-0.566,-0.275,-0.571,-0.404,-0.463,-0.762,-0.578,-0.378,6
-1.047,-0.19,-0.092,-0.575,-0.097,-0.447,-0.321,-0.396,-0.736,-0.539,-0.335,6
-1.123,-0.295,-0.197,-0.51,-0.146,-0.543,-0.375,-0.439,-0.773,-0.58,-0.408,6
-1.221,-0.287,-0.192,-0.537,-0.192,-0.524,-0.281,-0.412,-0.745,-0.608,-0.34,6
-1.286,-0.32,-0.228,-0.511,-0.199,-0.451,-0.223,-0.36,-0.762,-0.656,-0.362,6
-1.208,-0.255,-0.23,-0.607,-0.243,-0.526,-0.27,-0.369,-0.732,-0.684,-0.416,6
-1.152,-0.274,-0.149,-0.566,-0.255,-0.495,-0.317,-0.465,-0.837,-0.611,-0.372,6
-1.232,-0.109,-0.022,-0.488,-0.02,-0.548,-0.301,-0.424,-0.778,-0.622,-0.313,6
-1.051,-0.171,-0.169,-0.479,-0.157,-0.422,-0.257,-0.362,-0.726,-0.565,-0.369,6
-1.179,-0.238,-0.172,-0.515,-0.101,-0.526,-0.289,-0.382,-0.681,-0.53,-0.259,6
-1.157,-0.482,-0.345,-0.552,-0.152,-0.547,-0.29,-0.464,-0.84,-0.603,-0.427,6
-1.251,-0.359,-0.255,-0.522,-0.163,-0.614,-0.349,-0.477,-0.854,-0.668,-0.458,6
-1.207,-0.286,-0.179,-0.478,-0.155,-0.56,-0.328,-0.449,-0.764,-0.65,-0.42,6
-1.078,-0.149,-0.083,-0.537,-0.211,-0.512,-0.376,-0.439,-0.76,-0.536,-0.367,6
-1.145,-0.242,-0.075,-0.529,-0.156,-0.515,-0.325,-0.465,-0.849,-0.53,-0.296,6
-1.328,-0.452,-0.353,-0.539,-0.205,-0.563,-0.305,-0.435,-0.772,-0.727,-0.442,6
-1.324,-0.264,-0.164,-0.499,-0.081,-0.647,-0.391,-0.516,-0.85,-0.69,-0.397,6
-1.161,-0.289,-0.164,-0.587,-0.29,-0.468,-0.264,-0.39,-0.804,-0.628,-0.388,6
-1.12,-0.359,-0.266,-0.56,-0.283,-0.408,-0.169,-0.286,-0.662,-0.594,-0.414,6
-1.21,-0.153,-0.068,-0.551,-0.187,-0.608,-0.384,-0.483,-0.808,-0.535,-0.297,6
-1.173,-0.248,-0.075,-0.527,-0.155,-0.532,-0.351,-0.485,-0.87,-0.585,-0.349,6
-1.221,-0.222,-0.144,-0.474,-0.081,-0.602,-0.34,-0.447,-0.757,-0.619,-0.365,6
-1.219,-0.351,-0.245,-0.533,-0.256,-0.583,-0.361,-0.493,-0.826,-0.655,-0.414,6
-0.995,-0.257,-0.251,-0.52,-0.254,-0.372,-0.214,-0.36,-0.709,-0.541,-0.36,6
-1.262,-0.263,-0.194,-0.482,-0.083,-0.5,-0.253,-0.402,-0.819,-0.634,-0.374,6
-1.269,-0.436,-0.348,-0.52,-0.22,-0.531,-0.265,-0.39,-0.753,-0.661,-0.398,6
-1.17,-0.114,-0.051,-0.48,-0.024,-0.51,-0.301,-0.421,-0.743,-0.516,-0.293,6
-1.147,-0.396,-0.288,-0.524,-0.112,-0.556,-0.297,-0.468,-0.831,-0.578,-0.407,6
-1.129,-0.211,-0.077,-0.542,-0.062,-0.502,-0.244,-0.345,-0.657,-0.557,-0.297,6
-1.072,-0.137,-0.005,-0.594,-0.239,-0.438,-0.295,-0.395,-0.812,-0.532,-0.332,6
-1.164,-0.106,-0.027,-0.516,-0.089,-0.608,-0.441,-0.548,-0.861,-0.571,-0.318,6
-1.079,-0.235,-0.162,-0.548,-0.227,-0.453,-0.274,-0.345,-0.703,-0.584,-0.357,6
-1.186,-0.147,-0.097,-0.638,-0.258,-0.556,-0.397,-0.477,-0.834,-0.58,-0.385,6
-1.17,-0.209,-0.147,-0.572,-0.203,-0.537,-0.294,-0.421,-0.804,-0.592,-0.358,6
-1.057,-0.428,-0.333,-0.56,-0.284,-0.4,-0.22,-0.324,-0.611,-0.556,-0.392,6
-1.173,-0.333,-0.223,-0.545,-0.144,-0.561,-0.337,-0.459,-0.819,-0.623,-0.392,6
-1.083,-0.3,-0.194,-0.549,-0.254,-0.431,-0.22,-0.303,-0.681,-0.588,-0.362,6
-1.104,-0.12,-0.046,-0.536,-0.217,-0.397,-0.204,-0.308,-0.687,-0.565,-0.335,6
-1.209,-0.337,-0.222,-0.502,-0.178,-0.62,-0.362,-0.505,-0.84,-0.623,-0.355,6
-1.192,-0.348,-0.318,-0.541,-0.308,-0.559,-0.321,-0.48,-0.862,-0.649,-0.432,6
-1.004,-0.123,0.043,-0.567,-0.176,-0.413,-0.283,-0.379,-0.725,-0.52,-0.307,6
-0.678,-0.221,-0.168,-0.426,-0.276,-0.221,-0.226,-0.223,-0.481,-0.324,-0.336,8
-1.152,-0.508,-0.619,-0.488,-0.379,-0.59,-0.399,-0.494,-0.733,-0.651,-0.463,8
-0.551,-0.204,-0.274,-0.472,-0.495,-0.184,-0.162,-0.224,-0.447,-0.259,-0.346,8
-1.026,-0.621,-0.467,-0.487,-0.427,-0.538,-0.325,-0.427,-0.69,-0.492,-0.469,8
-0.638,-0.551,-0.421,-0.461,-0.428,-0.338,-0.239,-0.354,-0.636,-0.315,-0.346,8
-1.053,-0.485,-0.606,-0.442,-0.476,-0.52,-0.345,-0.449,-0.726,-0.612,-0.479,8
-1.054,-0.505,-0.528,-0.522,-0.526,-0.534,-0.299,-0.445,-0.693,-0.595,-0.476,8
-0.822,-0.307,-0.379,-0.389,-0.357,-0.279,-0.205,-0.236,-0.518,-0.392,-0.441,8
-1.096,-0.601,-0.508,-0.489,-0.475,-0.536,-0.3,-0.403,-0.682,-0.505,-0.413,8
-1.057,-0.408,-0.435,-0.504,-0.496,-0.438,-0.214,-0.341,-0.545,-0.564,-0.385,8
-0.258,-0.325,-0.432,-0.378,-0.385,-0.029,-0.104,-0.164,-0.511,-0.047,-0.266,8
-0.689,-0.278,-0.366,-0.471,-0.386,-0.364,-0.356,-0.378,-0.637,-0.401,-0.416,8
-0.929,-0.389,-0.36,-0.507,-0.386,-0.411,-0.306,-0.369,-0.606,-0.452,-0.402,8
-1.143,-0.514,-0.485,-0.481,-0.442,-0.656,-0.406,-0.53,-0.759,-0.599,-0.453,8
-1.038,-0.426,-0.415,-0.522,-0.434,-0.411,-0.245,-0.328,-0.552,-0.474,-0.349,8
-0.993,-0.274,-0.297,-0.423,-0.379,-0.467,-0.289,-0.373,-0.621,-0.532,-0.405,8
-1.037,-0.579,-0.557,-0.536,-0.521,-0.459,-0.286,-0.344,-0.587,-0.497,-0.417,8
-0.902,-0.514,-0.475,-0.421,-0.355,-0.312,-0.225,-0.278,-0.626,-0.424,-0.349,8
-1.154,-0.392,-0.442,-0.503,-0.514,-0.492,-0.267,-0.347,-0.608,-0.656,-0.461,8
-0.858,-0.684,-0.537,-0.497,-0.437,-0.489,-0.348,-0.447,-0.704,-0.458,-0.468,8
-0.928,-0.446,-0.379,-0.496,-0.414,-0.387,-0.288,-0.337,-0.637,-0.503,-0.441,8
-1.233,-0.566,-0.592,-0.538,-0.499,-0.762,-0.475,-0.591,-0.766,-0.706,-0.533,8
-1.1,-0.326,-0.331,-0.458,-0.35,-0.452,-0.264,-0.328,-0.543,-0.537,-0.37,8
-0.824,-0.219,-0.329,-0.339,-0.255,-0.333,-0.244,-0.286,-0.546,-0.377,-0.394,8
-1.056,-0.244,-0.34,-0.462,-0.393,-0.512,-0.331,-0.401,-0.654,-0.547,-0.391,8
-1.263,-0.53,-0.547,-0.528,-0.504,-0.714,-0.44,-0.555,-0.778,-0.68,-0.504,8
-0.978,-0.598,-0.52,-0.481,-0.394,-0.515,-0.327,-0.439,-0.67,-0.474,-0.407,8
-0.949,-0.453,-0.533,-0.463,-0.381,-0.371,-0.255,-0.295,-0.561,-0.502,-0.359,8
-1.187,-0.545,-0.494,-0.576,-0.571,-0.602,-0.375,-0.476,-0.738,-0.666,-0.482,8
-0.99,-0.35,-0.288,-0.526,-0.41,-0.569,-0.381,-0.475,-0.677,-0.496,-0.426,8
-1.11,-0.489,-0.501,-0.481,-0.437,-0.464,-0.254,-0.358,-0.697,-0.535,-0.378,8
-0.991,-0.395,-0.401,-0.44,-0.374,-0.342,-0.212,-0.25,-0.492,-0.472,-0.368,8
-0.386,-0.357,-0.286,-0.373,-0.421,-0.043,-0.194,-0.145,-0.435,-0.178,-0.39,8
-1.16,-0.465,-0.515,-0.446,-0.377,-0.563,-0.3,-0.427,-0.655,-0.589,-0.422,8
-1.004,-0.479,-0.464,-0.406,-0.267,-0.43,-0.218,-0.311,-0.573,-0.495,-0.387,8
-1.087,-0.595,-0.478,-0.505,-0.488,-0.549,-0.315,-0.416,-0.69,-0.506,-0.42,8
-1.079,-0.433,-0.528,-0.422,-0.307,-0.511,-0.326,-0.425,-0.665,-0.636,-0.513,8
-1.211,-0.392,-0.378,-0.516,-0.506,-0.678,-0.457,-0.532,-0.728,-0.654,-0.449,8
-0.54,-0.338,-0.389,-0.514,-0.551,-0.191,-0.186,-0.239,-0.474,-0.249,-0.357,8
-1.024,-0.518,-0.504,-0.436,-0.327,-0.508,-0.292,-0.402,-0.63,-0.508,-0.421,8
-1.051,-0.602,-0.444,-0.459,-0.435,-0.52,-0.283,-0.402,-0.713,-0.527,-0.471,8
-1.127,-0.322,-0.327,-0.403,-0.355,-0.453,-0.239,-0.369,-0.646,-0.55,-0.379,8
-0.776,-0.267,-0.366,-0.291,-0.199,-0.312,-0.25,-0.277,-0.523,-0.355,-0.372,8
-1.092,-0.391,-0.395,-0.461,-0.391,-0.563,-0.429,-0.511,-0.765,-0.566,-0.45,8
-0.98,-0.401,-0.329,-0.435,-0.399,-0.51,-0.402,-0.446,-0.716,-0.482,-0.455,8
-0.585,-0.171,-0.262,-0.414,-0.421,-0.21,-0.197,-0.235,-0.45,-0.306,-0.375,8
-1.05,-0.507,-0.547,-0.521,-0.559,-0.543,-0.296,-0.426,-0.654,-0.573,-0.419,8
-1.119,-0.604,-0.579,-0.552,-0.545,-0.572,-0.346,-0.431,-0.658,-0.601,-0.481,8
-1.159,-0.408,-0.4,-0.452,-0.345,-0.571,-0.289,-0.405,-0.652,-0.587,-0.428,8
-1.104,-0.551,-0.547,-0.52,-0.459,-0.48,-0.25,-0.381,-0.614,-0.586,-0.437,8
-1.177,-1.133,-1.074,-0.862,-1.017,-0.974,-0.856,-0.888,-0.957,-0.774,-0.85,12
-1.221,-1.128,-1.012,-0.822,-0.919,-1.046,-0.875,-0.926,-0.96,-0.814,-0.816,12
-1.278,-1.14,-1.155,-0.877,-1.055,-1.077,-0.942,-1.005,-1.091,-0.865,-0.869,12
-1.21,-1.129,-1.043,-0.816,-0.973,-0.973,-0.872,-0.911,-1.031,-0.793,-0.806,12
-1.301,-1.182,-1.075,-0.895,-1.027,-1.127,-0.956,-1.031,-1.091,-0.888,-0.896,12
-1.206,-1.154,-1.205,-0.817,-1.001,-0.949,-0.782,-0.837,-0.944,-0.787,-0.78,12
-0.924,-1.144,-1.114,-0.715,-0.848,-0.654,-0.514,-0.56,-0.66,-0.61,-0.732,12
-1.237,-1.188,-1.134,-0.881,-1.042,-1.052,-0.927,-0.968,-1.04,-0.808,-0.838,12
-1.173,-1.088,-1.052,-0.834,-0.999,-1.008,-0.834,-0.869,-0.91,-0.814,-0.803,12
-1.149,-1.159,-1.086,-0.802,-0.948,-0.937,-0.825,-0.868,-0.959,-0.747,-0.812,12
-1.196,-1.121,-1.025,-0.796,-0.939,-0.976,-0.84,-0.891,-0.984,-0.815,-0.855,12
-1.215,-1.12,-1.124,-0.883,-1.075,-1.043,-0.927,-0.96,-1.025,-0.856,-0.866,12
-1.301,-1.214,-1.178,-0.933,-1.102,-1.094,-0.958,-1.026,-1.135,-0.898,-0.92,12
-1.139,-1.06,-1.125,-0.762,-0.91,-0.89,-0.74,-0.789,-0.894,-0.761,-0.792,12
-1.109,-1.152,-1.083,-0.83,-0.985,-0.836,-0.674,-0.712,-0.816,-0.715,-0.773,12
-1.223,-1.215,-1.111,-0.856,-1.018,-1.041,-0.886,-0.948,-1.023,-0.832,-0.867,12
-1.271,-1.133,-1.185,-0.854,-1.029,-1.065,-0.971,-1.026,-1.117,-0.836,-0.847,12
-1.273,-1.177,-1.16,-0.899,-1.051,-1.07,-0.942,-0.99,-1.071,-0.878,-0.886,12
-1.153,-1.114,-1.105,-0.84,-1,-0.985,-0.853,-0.905,-0.969,-0.78,-0.846,12
-1.312,-1.17,-1.179,-0.867,-1.016,-1.042,-0.86,-0.927,-1.03,-0.872,-0.862,12
-1.117,-1.13,-1.092,-0.778,-0.928,-0.904,-0.791,-0.82,-0.917,-0.759,-0.824,12
-1.263,-1.189,-1.091,-0.88,-1.011,-1.067,-0.922,-0.975,-1.052,-0.844,-0.834,12
-1.197,-1.174,-1.019,-0.837,-0.976,-1.017,-0.891,-0.952,-1.042,-0.81,-0.859,12
-1.201,-1.189,-1.008,-0.868,-1.013,-0.982,-0.84,-0.895,-0.992,-0.773,-0.808,12
-1.15,-1.206,-1.156,-0.848,-1.035,-0.97,-0.869,-0.911,-0.989,-0.755,-0.818,12
-1.31,-1.112,-1.054,-0.784,-0.939,-1.077,-0.934,-0.996,-1.104,-0.868,-0.854,12
-1.209,-1.153,-1.124,-0.825,-0.974,-1.012,-0.849,-0.895,-0.948,-0.815,-0.831,12
-1.12,-1.055,-1.047,-0.798,-0.959,-0.94,-0.83,-0.869,-0.932,-0.743,-0.79,12
-1.169,-1.119,-1.058,-0.799,-0.959,-0.965,-0.862,-0.914,-1.021,-0.796,-0.839,12
-1.218,-1.19,-1.17,-0.894,-1.064,-1.068,-0.991,-1.025,-1.095,-0.825,-0.883,12
-1.181,-1.106,-1.054,-0.833,-0.973,-0.973,-0.853,-0.887,-0.977,-0.763,-0.822,12
-1.314,-1.076,-1.153,-0.856,-1.034,-1.085,-0.931,-0.989,-1.086,-0.882,-0.851,12
-1.25,-1.191,-1.219,-0.863,-1.066,-1.044,-0.91,-0.942,-1.02,-0.863,-0.897,12
-1.055,-1.153,-1.063,-0.841,-1.002,-0.873,-0.786,-0.798,-0.862,-0.701,-0.81,12
-1.18,-1.081,-1.214,-0.832,-1.043,-1,-0.934,-0.964,-1.036,-0.806,-0.832,12
-1.294,-1.136,-1.112,-0.816,-0.995,-1.074,-0.925,-0.978,-1.081,-0.866,-0.874,12
-1.173,-1.149,-1.121,-0.853,-1.031,-1.049,-0.951,-0.973,-1.007,-0.776,-0.809,12
-1.204,-1.091,-1.072,-0.811,-0.963,-0.99,-0.802,-0.881,-0.962,-0.801,-0.834,12
-1.204,-1.173,-1.097,-0.888,-1.05,-1.022,-0.89,-0.945,-1.028,-0.792,-0.828,12
-1.27,-1.167,-1.17,-0.923,-1.091,-1.061,-0.911,-0.976,-1.064,-0.885,-0.903,12
-1.098,-1.08,-1.023,-0.814,-0.97,-0.913,-0.801,-0.839,-0.912,-0.735,-0.783,12
-1.119,-1.056,-1.1,-0.756,-0.926,-0.9,-0.82,-0.86,-0.974,-0.733,-0.786,12
-1.003,-1.152,-1.093,-0.774,-0.901,-0.799,-0.674,-0.704,-0.766,-0.67,-0.755,12
-1.274,-1.209,-1.157,-0.895,-1.053,-1.065,-0.917,-0.969,-1.046,-0.817,-0.824,12
-1.063,-1.042,-1.097,-0.724,-0.881,-0.839,-0.701,-0.733,-0.806,-0.733,-0.786,12
-1.251,-1.186,-1.182,-0.89,-1.062,-1.038,-0.868,-0.926,-1.004,-0.868,-0.908,12
-1.147,-1.065,-1.139,-0.788,-0.942,-0.903,-0.741,-0.777,-0.851,-0.787,-0.851,12
-1.217,-1.181,-1.079,-0.844,-0.987,-0.974,-0.793,-0.863,-0.96,-0.8,-0.79,12
-1.213,-1.144,-1.157,-0.856,-1.045,-1.021,-0.911,-0.959,-1.044,-0.793,-0.791,12
-1.228,-1.191,-1.181,-0.857,-1.024,-0.99,-0.843,-0.908,-1.009,-0.787,-0.823,12
-0.965,-0.229,-0.417,-0.273,-0.015,-0.101,0.055,0.061,0.076,-0.485,-0.245,13
-1.204,-0.379,-0.363,-0.491,-0.088,-0.271,0.004,-0.067,-0.075,-0.393,-0.217,13
-1.091,-0.334,-0.407,-0.386,-0.077,-0.269,0.042,0.001,0.064,-0.454,-0.214,13
-1.059,-0.138,-0.203,-0.386,-0.052,-0.1,0.009,-0.04,0.03,-0.438,-0.195,13
-0.854,-0.262,-0.326,-0.301,-0.049,-0.073,0.124,0.081,0.185,-0.393,-0.269,13
-0.558,0.064,0.051,-0.293,0.217,0.057,0.015,0.152,0.047,-0.152,-0.12,13
-1.002,-0.167,-0.14,-0.393,-0.085,-0.246,-0.09,-0.04,0.025,-0.46,-0.219,13
-1.12,-0.354,-0.473,-0.445,-0.076,-0.148,-0.029,-0.033,-0.038,-0.489,-0.32,13
-1.109,-0.336,-0.348,-0.44,0.058,-0.081,-0.074,-0.032,0.073,-0.402,-0.159,13
-1.19,-0.086,-0.078,-0.275,0.123,-0.172,0.012,-0.026,0.06,-0.452,-0.089,13
-0.864,-0.085,-0.093,-0.383,0.185,-0.106,-0.062,0.068,0.115,-0.362,-0.147,13
-1.084,-0.162,-0.161,-0.353,0.182,-0.079,0.04,0.048,0.115,-0.43,-0.142,13
-1.319,-0.376,-0.434,-0.337,-0.118,-0.362,-0.052,-0.096,-0.048,-0.649,-0.279,13
-0.87,-0.244,-0.277,-0.443,0.114,-0.137,-0.056,-0.005,0.062,-0.311,-0.102,13
-0.66,-0.102,-0.145,-0.292,0.041,-0.004,0.255,0.172,0.203,-0.108,0.01,13
-0.998,-0.337,-0.359,-0.416,-0.119,-0.213,0.046,0.018,0.037,-0.425,-0.27,13
-1.117,-0.152,-0.226,-0.425,-0.004,-0.185,0.032,0.019,0.072,-0.459,-0.219,13
-1.188,-0.309,-0.347,-0.256,-0.001,-0.229,0.04,-0.028,0.07,-0.585,-0.252,13
-1.074,-0.349,-0.36,-0.435,-0.002,-0.209,-0.088,-0.093,-0.081,-0.335,-0.16,13
-1.156,-0.039,-0.047,-0.334,0.125,-0.171,-0.001,-0.023,-0.013,-0.477,-0.178,13
-1.007,-0.219,-0.205,-0.358,0.241,0.011,0.021,-0.081,0.109,-0.272,-0.068,13
-1.096,-0.106,-0.082,-0.367,0.096,-0.1,-0.091,-0.012,-0.091,-0.458,-0.217,13
-0.888,-0.303,-0.337,-0.354,0.088,-0.198,-0.072,-0.049,0.099,-0.389,-0.195,13
-0.881,-0.118,-0.182,-0.304,0.008,-0.08,0.041,0.079,0.074,-0.347,-0.163,13
-0.857,-0.233,-0.2,-0.395,-0.037,-0.13,-0.04,-0.018,-0.01,-0.399,-0.191,13
-1.293,-0.487,-0.421,-0.421,-0.13,-0.267,-0.029,-0.067,-0.049,-0.573,-0.307,13
-0.391,-0.06,-0.068,-0.388,0.11,0.01,-0.038,0.113,0.079,-0.189,-0.167,13
-1.018,-0.308,-0.264,-0.386,-0.094,-0.217,-0.068,-0.01,0.072,-0.46,-0.204,13
-1.126,-0.284,-0.263,-0.421,0.014,-0.098,0.04,-0.028,-0.053,-0.382,-0.212,13
-1.208,-0.281,-0.32,-0.477,-0.115,-0.215,-0.056,-0.087,-0.091,-0.519,-0.202,13
-1.082,-0.101,-0.056,-0.321,0.081,-0.189,0.054,0.062,0.172,-0.376,-0.052,13
