@relation 'texture-weka.filters.unsupervised.attribute.Remove-V-R3-6,8-10,17,21,26-28,32,34,36,38,40-41'

@attribute A3 numeric
@attribute A4 numeric
@attribute A5 numeric
@attribute A6 numeric
@attribute A8 numeric
@attribute A9 numeric
@attribute A10 numeric
@attribute A17 numeric
@attribute A21 numeric
@attribute A26 numeric
@attribute A27 numeric
@attribute A28 numeric
@attribute A32 numeric
@attribute A34 numeric
@attribute A36 numeric
@attribute A38 numeric
@attribute A40 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-0.68,-0.535,-0.385,-0.224,-0.513,-0.357,-0.627,-0.814,-1.132,-0.367,-0.778,-0.619,-0.779,-0.696,-0.526,-0.625,-0.676,9
-0.719,-0.364,-0.404,-0.229,-0.503,-0.327,-0.637,-0.733,-0.926,-0.45,-0.659,-0.598,-0.652,-0.643,-0.6,-0.655,-0.759,9
-0.743,-0.471,-0.439,-0.315,-0.548,-0.412,-0.697,-0.796,-0.922,-0.411,-0.71,-0.6,-0.676,-0.64,-0.571,-0.647,-0.696,9
-0.772,-0.701,-0.627,-0.453,-0.689,-0.563,-0.706,-0.939,-1.128,-0.519,-0.819,-0.696,-0.871,-0.794,-0.619,-0.753,-0.765,9
-0.642,-0.584,-0.465,-0.366,-0.561,-0.477,-0.687,-0.841,-0.966,-0.439,-0.742,-0.637,-0.771,-0.737,-0.583,-0.721,-0.748,9
-0.744,-0.572,-0.482,-0.398,-0.577,-0.499,-0.761,-0.84,-1.057,-0.437,-0.782,-0.63,-0.765,-0.702,-0.5,-0.597,-0.618,9
-0.587,-0.455,-0.351,-0.218,-0.467,-0.319,-0.611,-0.831,-1.098,-0.409,-0.797,-0.66,-0.794,-0.739,-0.617,-0.702,-0.777,9
-0.67,-0.521,-0.414,-0.326,-0.525,-0.417,-0.663,-0.795,-0.936,-0.315,-0.661,-0.534,-0.699,-0.654,-0.545,-0.614,-0.707,9
-0.723,-0.442,-0.449,-0.318,-0.525,-0.404,-0.651,-0.735,-0.822,-0.298,-0.619,-0.536,-0.595,-0.592,-0.536,-0.602,-0.732,9
-0.686,-0.466,-0.439,-0.294,-0.496,-0.346,-0.557,-0.793,-1.018,-0.381,-0.684,-0.569,-0.697,-0.667,-0.553,-0.635,-0.707,9
-0.618,-0.483,-0.442,-0.342,-0.491,-0.366,-0.566,-0.757,-0.928,-0.472,-0.733,-0.634,-0.692,-0.663,-0.567,-0.644,-0.746,9
-0.59,-0.39,-0.377,-0.215,-0.415,-0.263,-0.442,-0.731,-0.864,-0.326,-0.558,-0.493,-0.597,-0.592,-0.505,-0.591,-0.672,9
-0.664,-0.606,-0.432,-0.296,-0.543,-0.415,-0.664,-0.886,-1.167,-0.543,-0.842,-0.692,-0.848,-0.774,-0.602,-0.703,-0.711,9
-0.585,-0.564,-0.408,-0.295,-0.474,-0.357,-0.515,-0.806,-1.025,-0.42,-0.75,-0.622,-0.781,-0.765,-0.543,-0.682,-0.686,9
-0.529,-0.45,-0.323,-0.166,-0.412,-0.237,-0.468,-0.782,-1.093,-0.464,-0.828,-0.694,-0.804,-0.746,-0.553,-0.679,-0.734,9
-0.748,-0.672,-0.544,-0.435,-0.658,-0.526,-0.743,-0.967,-1.218,-0.571,-0.925,-0.789,-0.93,-0.85,-0.695,-0.797,-0.853,9
-0.825,-0.527,-0.531,-0.377,-0.588,-0.449,-0.692,-0.795,-1.001,-0.388,-0.708,-0.592,-0.757,-0.714,-0.542,-0.692,-0.768,9
-0.626,-0.302,-0.295,-0.13,-0.471,-0.279,-0.677,-0.721,-0.888,-0.301,-0.656,-0.657,-0.66,-0.592,-0.579,-0.617,-0.664,9
-0.561,-0.405,-0.349,-0.206,-0.432,-0.26,-0.495,-0.762,-0.939,-0.418,-0.672,-0.62,-0.681,-0.656,-0.517,-0.598,-0.662,9
-0.734,-0.628,-0.485,-0.313,-0.593,-0.421,-0.692,-0.844,-1.226,-0.422,-0.879,-0.726,-0.91,-0.827,-0.659,-0.774,-0.809,9
-0.613,-0.442,-0.349,-0.221,-0.479,-0.326,-0.633,-0.777,-1.041,-0.374,-0.715,-0.686,-0.756,-0.67,-0.574,-0.668,-0.71,9
-0.531,-0.41,-0.274,-0.151,-0.391,-0.253,-0.505,-0.714,-0.964,-0.35,-0.706,-0.545,-0.637,-0.564,-0.373,-0.489,-0.542,9
-0.622,-0.412,-0.372,-0.173,-0.459,-0.289,-0.546,-0.68,-0.938,-0.242,-0.614,-0.527,-0.673,-0.62,-0.505,-0.598,-0.666,9
-0.607,-0.421,-0.368,-0.238,-0.519,-0.383,-0.696,-0.792,-0.915,-0.398,-0.701,-0.673,-0.692,-0.665,-0.568,-0.652,-0.708,9
-0.791,-0.498,-0.514,-0.386,-0.576,-0.461,-0.711,-0.779,-0.918,-0.346,-0.658,-0.542,-0.693,-0.663,-0.486,-0.627,-0.708,9
-0.667,-0.482,-0.376,-0.201,-0.465,-0.288,-0.505,-0.774,-1.122,-0.308,-0.735,-0.595,-0.751,-0.687,-0.55,-0.637,-0.693,9
-0.73,-0.615,-0.524,-0.391,-0.623,-0.46,-0.691,-0.91,-1.168,-0.512,-0.854,-0.726,-0.815,-0.759,-0.599,-0.692,-0.754,9
-0.615,-0.452,-0.392,-0.321,-0.509,-0.408,-0.66,-0.752,-0.939,-0.257,-0.647,-0.491,-0.651,-0.571,-0.375,-0.47,-0.477,9
-0.731,-0.516,-0.428,-0.2,-0.546,-0.367,-0.669,-0.739,-1.106,-0.321,-0.762,-0.621,-0.803,-0.751,-0.621,-0.702,-0.781,9
-0.568,-0.254,-0.352,-0.245,-0.438,-0.318,-0.615,-0.665,-0.696,-0.208,-0.428,-0.383,-0.451,-0.46,-0.541,-0.538,-0.609,9
-0.73,-0.487,-0.463,-0.293,-0.586,-0.418,-0.713,-0.839,-0.926,-0.427,-0.751,-0.684,-0.74,-0.707,-0.567,-0.682,-0.759,9
-0.431,-0.023,-0.088,0.042,-0.199,-0.075,-0.418,-0.467,-0.296,-0.303,-0.249,-0.385,-0.213,-0.339,-0.506,-0.445,-0.597,9
-0.425,-0.146,-0.124,0.046,-0.192,-0.033,-0.248,-0.504,-0.476,-0.269,-0.375,-0.368,-0.348,-0.37,-0.374,-0.434,-0.583,9
-0.603,-0.379,-0.334,-0.202,-0.457,-0.316,-0.615,-0.724,-0.894,-0.434,-0.665,-0.631,-0.675,-0.65,-0.621,-0.696,-0.792,9
-0.784,-0.571,-0.598,-0.202,-0.698,-0.389,-0.676,-0.923,-1.272,-0.499,-0.917,-0.787,-0.912,-0.823,-0.622,-0.728,-0.768,9
-0.5,-0.204,-0.233,-0.081,-0.331,-0.133,-0.41,-0.592,-0.757,-0.259,-0.497,-0.517,-0.471,-0.432,-0.432,-0.469,-0.579,9
-0.688,-0.462,-0.398,-0.259,-0.546,-0.369,-0.681,-0.792,-0.946,-0.378,-0.639,-0.611,-0.71,-0.65,-0.585,-0.685,-0.716,9
-0.566,-0.395,-0.317,-0.151,-0.433,-0.273,-0.564,-0.734,-0.931,-0.356,-0.66,-0.573,-0.68,-0.618,-0.53,-0.625,-0.688,9
-0.74,-0.698,-0.532,-0.409,-0.636,-0.544,-0.796,-0.938,-1.221,-0.575,-0.944,-0.804,-0.953,-0.892,-0.686,-0.812,-0.833,9
-0.626,-0.384,-0.302,-0.157,-0.459,-0.291,-0.614,-0.776,-1.034,-0.433,-0.748,-0.657,-0.736,-0.695,-0.571,-0.662,-0.709,9
-0.584,-0.363,-0.307,-0.149,-0.407,-0.235,-0.519,-0.705,-0.911,-0.298,-0.65,-0.528,-0.626,-0.613,-0.54,-0.596,-0.707,9
-0.76,-0.462,-0.44,-0.232,-0.564,-0.385,-0.733,-0.789,-1.075,-0.311,-0.716,-0.58,-0.762,-0.68,-0.582,-0.632,-0.73,9
-0.74,-0.67,-0.521,-0.344,-0.616,-0.473,-0.681,-0.906,-1.181,-0.568,-0.909,-0.763,-0.922,-0.864,-0.688,-0.831,-0.872,9
-0.478,-0.253,-0.268,-0.163,-0.357,-0.271,-0.526,-0.597,-0.536,-0.168,-0.422,-0.351,-0.42,-0.459,-0.439,-0.515,-0.627,9
-0.736,-0.676,-0.618,-0.526,-0.686,-0.614,-0.757,-0.983,-0.957,-0.577,-0.798,-0.751,-0.797,-0.775,-0.656,-0.776,-0.83,9
-0.673,-0.533,-0.45,-0.347,-0.519,-0.41,-0.632,-0.78,-0.963,-0.3,-0.66,-0.58,-0.703,-0.653,-0.616,-0.662,-0.752,9
-0.496,-0.382,-0.298,-0.172,-0.392,-0.27,-0.418,-0.736,-1.088,-0.22,-0.648,-0.467,-0.602,-0.597,-0.368,-0.397,-0.288,10
-0.573,-0.463,-0.342,-0.227,-0.432,-0.299,-0.502,-0.761,-1.212,-0.253,-0.718,-0.506,-0.724,-0.675,-0.45,-0.485,-0.447,10
-0.532,-0.175,-0.185,-0.07,-0.313,-0.128,-0.48,-0.635,-0.803,-0.161,-0.517,-0.356,-0.407,-0.504,-0.434,-0.344,-0.309,10
-0.443,-0.23,-0.115,-0.008,-0.263,-0.122,-0.456,-0.567,-1.017,-0.105,-0.541,-0.388,-0.534,-0.581,-0.428,-0.377,-0.272,10
-0.39,-0.242,-0.17,-0.111,-0.222,-0.122,-0.436,-0.599,-1.085,-0.221,-0.587,-0.446,-0.548,-0.573,-0.438,-0.359,-0.272,10
-0.394,-0.151,-0.054,0.058,-0.249,-0.102,-0.482,-0.551,-0.943,-0.301,-0.538,-0.483,-0.53,-0.551,-0.561,-0.468,-0.525,10
-0.507,-0.295,-0.258,-0.146,-0.356,-0.221,-0.412,-0.698,-1.017,-0.206,-0.583,-0.434,-0.548,-0.57,-0.419,-0.403,-0.316,10
-0.407,-0.177,-0.077,0.006,-0.233,-0.118,-0.461,-0.529,-1.068,-0.178,-0.572,-0.443,-0.58,-0.613,-0.507,-0.445,-0.336,10
-0.417,-0.272,-0.149,-0.05,-0.257,-0.167,-0.49,-0.576,-1.059,-0.253,-0.546,-0.412,-0.57,-0.562,-0.378,-0.354,-0.264,10
-0.533,-0.272,-0.217,-0.143,-0.323,-0.182,-0.518,-0.723,-1.185,-0.269,-0.669,-0.492,-0.588,-0.562,-0.415,-0.33,-0.257,10
0.004,0.502,0.324,0.277,0.277,0.316,0.003,-0.178,0.441,0.192,0.4,0.198,0.395,0.214,0.046,0.152,0.045,10
-0.45,-0.193,-0.253,-0.19,-0.302,-0.205,-0.435,-0.533,-0.714,-0.019,-0.293,-0.205,-0.341,-0.373,-0.371,-0.356,-0.367,10
-0.412,-0.292,-0.169,-0.115,-0.303,-0.182,-0.439,-0.626,-1.252,-0.215,-0.742,-0.497,-0.712,-0.67,-0.434,-0.454,-0.372,10
-0.363,-0.352,-0.197,-0.13,-0.292,-0.188,-0.358,-0.707,-1.163,-0.237,-0.672,-0.481,-0.643,-0.637,-0.437,-0.425,-0.309,10
-0.224,0.179,0.146,0.118,0.072,0.115,-0.261,-0.378,-0.145,-0.014,-0.006,-0.202,-0.064,-0.171,-0.123,-0.075,-0.014,10
-0.23,-0.141,-0.062,-0.031,-0.178,-0.114,-0.297,-0.515,-0.913,-0.15,-0.41,-0.396,-0.441,-0.462,-0.405,-0.328,-0.272,10
-0.561,-0.309,-0.205,-0.076,-0.359,-0.193,-0.549,-0.636,-1.164,-0.19,-0.682,-0.475,-0.643,-0.643,-0.484,-0.464,-0.402,10
-0.509,-0.192,-0.181,-0.102,-0.293,-0.161,-0.5,-0.575,-0.862,-0.129,-0.499,-0.326,-0.44,-0.484,-0.439,-0.366,-0.397,10
-0.293,-0.16,-0.057,-0.045,-0.187,-0.097,-0.311,-0.554,-0.979,-0.17,-0.482,-0.369,-0.444,-0.411,-0.409,-0.341,-0.339,10
-0.468,-0.204,-0.211,-0.144,-0.299,-0.187,-0.428,-0.564,-0.818,-0.141,-0.474,-0.33,-0.457,-0.46,-0.427,-0.41,-0.452,10
-0.466,-0.158,-0.121,-0.06,-0.28,-0.168,-0.605,-0.484,-0.883,-0.153,-0.463,-0.34,-0.501,-0.56,-0.575,-0.466,-0.49,10
-0.496,-0.05,-0.12,-0.11,-0.185,-0.086,-0.386,-0.531,-0.558,-0.179,-0.331,-0.323,-0.307,-0.414,-0.469,-0.448,-0.465,10
-0.5,-0.292,-0.192,-0.099,-0.323,-0.209,-0.492,-0.636,-1.174,-0.284,-0.673,-0.512,-0.627,-0.608,-0.488,-0.44,-0.423,10
-0.403,-0.125,-0.126,-0.035,-0.245,-0.093,-0.403,-0.522,-1.008,-0.186,-0.575,-0.451,-0.52,-0.563,-0.43,-0.357,-0.249,10
-0.541,-0.364,-0.263,-0.145,-0.363,-0.245,-0.48,-0.655,-1.091,-0.219,-0.614,-0.449,-0.639,-0.61,-0.441,-0.469,-0.429,10
-0.453,-0.263,-0.229,-0.147,-0.264,-0.174,-0.495,-0.637,-1.054,-0.22,-0.58,-0.45,-0.543,-0.52,-0.394,-0.353,-0.322,10
-0.256,-0.105,-0.03,0.08,-0.135,-0.011,-0.237,-0.509,-0.804,-0.107,-0.45,-0.306,-0.421,-0.399,-0.217,-0.277,-0.251,10
-0.187,0.167,0.076,0.141,0.052,0.092,-0.079,-0.347,-0.27,-0.042,-0.103,-0.1,-0.011,-0.135,-0.213,-0.153,-0.158,10
-0.441,-0.244,-0.175,-0.087,-0.299,-0.169,-0.448,-0.641,-1.044,-0.233,-0.613,-0.453,-0.591,-0.566,-0.444,-0.454,-0.39,10
-0.206,-0.068,-0.009,-0.024,-0.087,-0.06,-0.329,-0.556,-0.568,-0.13,-0.278,-0.354,-0.289,-0.343,-0.218,-0.279,-0.214,10
-0.636,-0.366,-0.276,-0.14,-0.384,-0.251,-0.588,-0.685,-1.127,-0.19,-0.668,-0.451,-0.646,-0.607,-0.489,-0.481,-0.495,10
-0.426,-0.22,-0.202,-0.099,-0.293,-0.182,-0.364,-0.607,-1.024,-0.246,-0.597,-0.441,-0.525,-0.547,-0.486,-0.419,-0.38,10
-0.436,-0.01,-0.202,-0.127,-0.275,-0.125,-0.301,-0.46,-0.469,-0.133,-0.288,-0.291,-0.233,-0.373,-0.452,-0.349,-0.404,10
-0.527,-0.101,-0.161,-0.097,-0.261,-0.146,-0.519,-0.538,-0.629,-0.149,-0.325,-0.274,-0.293,-0.352,-0.256,-0.271,-0.253,10
-0.399,-0.26,-0.171,-0.107,-0.281,-0.13,-0.361,-0.621,-1.049,-0.195,-0.595,-0.42,-0.598,-0.573,-0.448,-0.455,-0.437,10
-0.339,0.019,-0.051,0.027,-0.153,-0.007,-0.355,-0.459,-0.58,-0.22,-0.332,-0.374,-0.317,-0.378,-0.387,-0.307,-0.344,10
-0.454,0.183,-0.063,-0.075,-0.072,-0.018,-0.322,-0.443,0.089,-0.109,0.097,-0.176,0.122,-0.034,-0.204,-0.172,-0.269,10
-0.413,-0.072,-0.15,-0.118,-0.232,-0.105,-0.369,-0.509,-0.56,-0.055,-0.29,-0.211,-0.237,-0.293,-0.231,-0.235,-0.223,10
-0.153,0.266,0.133,0.156,0.123,0.205,-0.191,-0.281,-0.025,-0.008,0.054,-0.153,0.105,-0.057,-0.214,-0.077,-0.206,10
-0.392,-0.312,-0.198,-0.139,-0.292,-0.18,-0.415,-0.647,-1.172,-0.28,-0.692,-0.476,-0.652,-0.625,-0.445,-0.472,-0.398,10
-0.424,-0.342,-0.243,-0.094,-0.345,-0.218,-0.364,-0.701,-1.09,-0.245,-0.684,-0.496,-0.618,-0.597,-0.446,-0.465,-0.413,10
-0.523,-0.348,-0.268,-0.157,-0.355,-0.213,-0.475,-0.663,-1.133,-0.245,-0.685,-0.498,-0.675,-0.65,-0.491,-0.53,-0.502,10
-0.394,-0.152,-0.085,0.019,-0.202,-0.056,-0.308,-0.516,-0.995,-0.142,-0.59,-0.421,-0.497,-0.465,-0.371,-0.358,-0.365,10
-0.481,-0.279,-0.189,-0.076,-0.346,-0.147,-0.459,-0.68,-1.218,-0.307,-0.744,-0.546,-0.694,-0.626,-0.473,-0.493,-0.493,10
-0.327,-0.197,-0.096,-0.046,-0.142,-0.052,-0.274,-0.636,-0.854,-0.278,-0.539,-0.416,-0.467,-0.475,-0.362,-0.372,-0.373,10
-0.245,0.091,0.049,0.082,-0.022,0.018,-0.175,-0.436,-0.329,-0.063,-0.173,-0.135,-0.047,-0.147,-0.103,-0.078,-0.06,10
-0.396,-0.27,-0.169,-0.141,-0.297,-0.198,-0.414,-0.638,-1.183,-0.239,-0.696,-0.477,-0.694,-0.638,-0.442,-0.459,-0.397,10
-0.124,0.109,0.077,0.111,0.037,0.081,-0.098,-0.423,-0.341,-0.098,-0.254,-0.187,-0.111,-0.236,-0.313,-0.228,-0.261,10
-0.254,-0.072,-0.058,-0.041,-0.135,-0.041,-0.229,-0.493,-0.654,-0.116,-0.357,-0.254,-0.313,-0.323,-0.203,-0.263,-0.248,10
-0.4,-0.227,-0.189,-0.14,-0.247,-0.194,-0.521,-0.593,-0.879,-0.18,-0.466,-0.391,-0.469,-0.518,-0.509,-0.439,-0.421,10
-0.416,-0.461,-0.346,-0.338,-0.347,-0.329,-0.386,-0.482,-1.222,-0.15,-0.511,-0.607,-0.573,-0.616,-0.793,-0.66,-0.796,7
-0.27,-0.425,-0.326,-0.319,-0.358,-0.294,-0.259,-0.472,-1.198,-0.275,-0.57,-0.646,-0.522,-0.531,-0.692,-0.589,-0.638,7
-0.385,-0.414,-0.304,-0.335,-0.32,-0.309,-0.365,-0.478,-1.211,-0.181,-0.515,-0.616,-0.592,-0.612,-0.798,-0.656,-0.782,7
-0.453,-0.308,-0.29,-0.319,-0.364,-0.339,-0.434,-0.529,-0.889,-0.305,-0.529,-0.636,-0.516,-0.536,-0.884,-0.732,-0.853,7
-0.345,-0.271,-0.253,-0.303,-0.273,-0.227,-0.335,-0.317,-1.177,-0.181,-0.572,-0.645,-0.599,-0.611,-0.778,-0.64,-0.729,7
-0.365,-0.413,-0.319,-0.271,-0.36,-0.272,-0.35,-0.462,-1.249,-0.191,-0.56,-0.599,-0.605,-0.6,-0.771,-0.68,-0.794,7
-0.463,-0.416,-0.349,-0.359,-0.372,-0.322,-0.468,-0.501,-1.103,-0.179,-0.458,-0.561,-0.523,-0.568,-0.752,-0.65,-0.815,7
-0.367,-0.443,-0.338,-0.362,-0.356,-0.313,-0.376,-0.492,-1.2,-0.147,-0.462,-0.583,-0.561,-0.567,-0.791,-0.649,-0.769,7
-0.213,-0.376,-0.272,-0.248,-0.289,-0.258,-0.253,-0.444,-1.13,-0.209,-0.443,-0.554,-0.529,-0.536,-0.665,-0.563,-0.619,7
-0.348,-0.358,-0.323,-0.377,-0.36,-0.324,-0.356,-0.435,-1.084,-0.175,-0.431,-0.62,-0.504,-0.536,-0.737,-0.639,-0.767,7
-0.426,-0.29,-0.304,-0.305,-0.297,-0.238,-0.427,-0.358,-1.245,-0.231,-0.556,-0.659,-0.595,-0.564,-0.729,-0.616,-0.693,7
-0.501,-0.272,-0.264,-0.328,-0.324,-0.267,-0.492,-0.341,-1.192,-0.206,-0.59,-0.633,-0.628,-0.632,-0.816,-0.709,-0.827,7
-0.398,-0.433,-0.348,-0.346,-0.33,-0.329,-0.38,-0.528,-1.073,-0.238,-0.458,-0.543,-0.47,-0.54,-0.682,-0.584,-0.709,7
-0.377,-0.422,-0.331,-0.283,-0.375,-0.288,-0.37,-0.478,-1.252,-0.172,-0.551,-0.615,-0.606,-0.599,-0.781,-0.686,-0.8,7
-0.416,-0.441,-0.372,-0.386,-0.378,-0.323,-0.388,-0.533,-1.105,-0.196,-0.452,-0.609,-0.503,-0.546,-0.754,-0.61,-0.739,7
-0.439,-0.301,-0.28,-0.319,-0.342,-0.248,-0.451,-0.408,-1.217,-0.238,-0.59,-0.617,-0.599,-0.622,-0.772,-0.644,-0.751,7
-0.293,-0.332,-0.253,-0.284,-0.268,-0.247,-0.287,-0.399,-1.166,-0.154,-0.473,-0.589,-0.496,-0.539,-0.722,-0.618,-0.711,7
-0.337,-0.37,-0.284,-0.264,-0.331,-0.249,-0.356,-0.462,-1.18,-0.22,-0.527,-0.605,-0.536,-0.545,-0.685,-0.598,-0.692,7
-0.54,-0.328,-0.366,-0.401,-0.422,-0.333,-0.539,-0.417,-1.153,-0.233,-0.566,-0.602,-0.534,-0.585,-0.802,-0.682,-0.828,7
-0.35,-0.409,-0.308,-0.306,-0.349,-0.302,-0.355,-0.465,-1.202,-0.225,-0.542,-0.632,-0.611,-0.595,-0.789,-0.677,-0.778,7
-0.395,-0.41,-0.309,-0.304,-0.345,-0.282,-0.442,-0.484,-1.143,-0.214,-0.489,-0.579,-0.533,-0.569,-0.726,-0.613,-0.743,7
-0.37,-0.432,-0.319,-0.324,-0.379,-0.301,-0.375,-0.495,-1.246,-0.186,-0.517,-0.629,-0.602,-0.571,-0.742,-0.64,-0.716,7
-0.395,-0.336,-0.299,-0.357,-0.32,-0.28,-0.38,-0.373,-1.244,-0.176,-0.559,-0.631,-0.617,-0.619,-0.797,-0.675,-0.764,7
-0.322,-0.386,-0.309,-0.239,-0.35,-0.256,-0.314,-0.447,-1.216,-0.206,-0.553,-0.63,-0.587,-0.572,-0.755,-0.651,-0.738,7
-0.16,-0.32,-0.22,-0.224,-0.251,-0.197,-0.181,-0.433,-1.186,-0.23,-0.505,-0.604,-0.528,-0.525,-0.637,-0.544,-0.602,7
-0.582,-0.317,-0.328,-0.34,-0.395,-0.3,-0.562,-0.426,-1.104,-0.21,-0.567,-0.584,-0.539,-0.569,-0.811,-0.672,-0.832,7
-0.148,-0.249,-0.202,-0.202,-0.183,-0.132,-0.119,-0.355,-1.232,-0.279,-0.601,-0.648,-0.534,-0.539,-0.594,-0.506,-0.522,7
-0.276,-0.296,-0.249,-0.254,-0.236,-0.192,-0.27,-0.383,-1.252,-0.256,-0.609,-0.643,-0.544,-0.583,-0.656,-0.549,-0.607,7
-0.476,-0.36,-0.338,-0.319,-0.381,-0.355,-0.405,-0.554,-0.907,-0.27,-0.54,-0.648,-0.5,-0.517,-0.881,-0.737,-0.915,7
-0.395,-0.41,-0.357,-0.311,-0.393,-0.328,-0.39,-0.453,-1.215,-0.219,-0.555,-0.63,-0.621,-0.603,-0.782,-0.679,-0.773,7
-0.239,-0.347,-0.242,-0.287,-0.294,-0.245,-0.214,-0.41,-1.225,-0.247,-0.537,-0.64,-0.562,-0.558,-0.731,-0.617,-0.697,7
-0.308,-0.343,-0.295,-0.306,-0.327,-0.289,-0.307,-0.42,-1.207,-0.186,-0.55,-0.642,-0.567,-0.579,-0.779,-0.669,-0.801,7
-0.323,-0.403,-0.32,-0.275,-0.357,-0.269,-0.31,-0.467,-1.237,-0.181,-0.562,-0.615,-0.594,-0.581,-0.76,-0.661,-0.771,7
-0.275,-0.361,-0.242,-0.27,-0.29,-0.222,-0.275,-0.417,-1.233,-0.203,-0.508,-0.602,-0.575,-0.592,-0.729,-0.604,-0.707,7
-0.395,-0.392,-0.347,-0.393,-0.344,-0.319,-0.375,-0.515,-1.06,-0.205,-0.452,-0.601,-0.482,-0.517,-0.747,-0.612,-0.741,7
-0.289,-0.352,-0.282,-0.274,-0.326,-0.27,-0.286,-0.433,-1.254,-0.199,-0.567,-0.615,-0.574,-0.572,-0.732,-0.629,-0.729,7
-0.173,-0.282,-0.171,-0.229,-0.184,-0.164,-0.175,-0.368,-1.256,-0.264,-0.624,-0.658,-0.633,-0.589,-0.708,-0.625,-0.652,7
-0.301,-0.383,-0.319,-0.3,-0.341,-0.33,-0.292,-0.493,-1.077,-0.274,-0.585,-0.644,-0.574,-0.557,-0.793,-0.648,-0.743,7
-0.265,-0.315,-0.219,-0.25,-0.261,-0.222,-0.266,-0.415,-1.196,-0.219,-0.532,-0.595,-0.491,-0.535,-0.689,-0.555,-0.64,7
-0.286,-0.493,-0.334,-0.234,-0.384,-0.308,-0.242,-0.544,-1.201,-0.291,-0.562,-0.624,-0.641,-0.638,-0.774,-0.659,-0.724,7
-0.482,-0.367,-0.358,-0.412,-0.406,-0.383,-0.49,-0.484,-1.019,-0.247,-0.549,-0.605,-0.549,-0.573,-0.853,-0.693,-0.797,7
-0.252,-0.386,-0.255,-0.232,-0.311,-0.245,-0.248,-0.46,-1.222,-0.222,-0.532,-0.627,-0.585,-0.566,-0.75,-0.633,-0.725,7
-0.353,-0.326,-0.269,-0.326,-0.289,-0.261,-0.319,-0.399,-1.236,-0.236,-0.572,-0.668,-0.605,-0.6,-0.772,-0.659,-0.744,7
-0.508,-0.314,-0.343,-0.36,-0.402,-0.331,-0.494,-0.474,-1.04,-0.265,-0.573,-0.624,-0.583,-0.599,-0.878,-0.722,-0.822,7
-0.32,-0.334,-0.299,-0.315,-0.33,-0.263,-0.299,-0.429,-1.196,-0.215,-0.483,-0.6,-0.557,-0.549,-0.703,-0.587,-0.682,7
-0.232,-0.311,-0.221,-0.195,-0.236,-0.19,-0.236,-0.405,-1.212,-0.23,-0.524,-0.624,-0.608,-0.553,-0.698,-0.573,-0.626,7
-0.483,-0.321,-0.302,-0.289,-0.336,-0.256,-0.492,-0.386,-1.278,-0.246,-0.619,-0.63,-0.633,-0.638,-0.781,-0.669,-0.768,7
-0.356,-0.384,-0.303,-0.316,-0.351,-0.316,-0.373,-0.422,-1.206,-0.19,-0.512,-0.6,-0.634,-0.623,-0.805,-0.71,-0.83,7
-0.329,-0.363,-0.31,-0.298,-0.326,-0.29,-0.319,-0.436,-1.224,-0.236,-0.585,-0.651,-0.592,-0.598,-0.764,-0.669,-0.781,7
-0.448,-0.305,-0.31,-0.332,-0.366,-0.315,-0.451,-0.459,-1.048,-0.263,-0.574,-0.626,-0.589,-0.6,-0.865,-0.72,-0.818,7
-0.3,-0.411,-0.256,-0.094,-0.376,-0.232,-0.238,-0.607,-1.202,-0.265,-0.656,-0.497,-0.693,-0.704,-0.549,-0.474,-0.395,6
-0.357,-0.331,-0.186,-0.076,-0.288,-0.103,-0.244,-0.591,-1.275,-0.397,-0.817,-0.634,-0.679,-0.656,-0.462,-0.405,-0.374,6
-0.256,-0.375,-0.203,-0.083,-0.319,-0.168,-0.191,-0.625,-1.231,-0.276,-0.685,-0.55,-0.619,-0.612,-0.476,-0.372,-0.26,6
-0.215,-0.235,-0.086,-0.056,-0.213,-0.033,-0.117,-0.535,-1.241,-0.368,-0.787,-0.613,-0.607,-0.651,-0.433,-0.321,-0.148,6
-0.01,-0.17,0.027,0.014,-0.09,0.063,0.078,-0.505,-1.141,-0.382,-0.726,-0.585,-0.556,-0.575,-0.376,-0.236,-0.138,6
-0.275,-0.31,-0.18,-0.065,-0.275,-0.128,-0.183,-0.587,-1.225,-0.32,-0.724,-0.552,-0.64,-0.633,-0.414,-0.386,-0.252,6
-0.27,-0.294,-0.163,-0.066,-0.215,-0.03,-0.146,-0.524,-1.077,-0.348,-0.654,-0.479,-0.515,-0.588,-0.387,-0.26,-0.188,6
-0.184,-0.28,-0.176,-0.076,-0.25,-0.099,-0.136,-0.563,-1.177,-0.284,-0.7,-0.533,-0.602,-0.6,-0.474,-0.34,-0.279,6
-0.201,-0.339,-0.153,-0.023,-0.237,-0.089,-0.06,-0.598,-1.06,-0.208,-0.563,-0.406,-0.545,-0.59,-0.399,-0.284,-0.195,6
-0.151,-0.254,-0.089,-0.035,-0.147,-0.039,-0.03,-0.526,-1.289,-0.384,-0.822,-0.631,-0.612,-0.622,-0.437,-0.327,-0.19,6
-0.307,-0.373,-0.195,-0.121,-0.314,-0.158,-0.234,-0.632,-1.185,-0.421,-0.734,-0.56,-0.612,-0.625,-0.469,-0.397,-0.335,6
-0.448,-0.509,-0.361,-0.182,-0.473,-0.279,-0.288,-0.687,-1.165,-0.28,-0.616,-0.511,-0.633,-0.655,-0.567,-0.48,-0.456,6
