@relation 'texture-weka.filters.unsupervised.attribute.Remove-V-R1,4,8,10,12,21,23-24,27,34,36,40-41'

@attribute A1 numeric
@attribute A4 numeric
@attribute A8 numeric
@attribute A10 numeric
@attribute A12 numeric
@attribute A21 numeric
@attribute A23 numeric
@attribute A24 numeric
@attribute A27 numeric
@attribute A34 numeric
@attribute A36 numeric
@attribute A40 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-1.225,-0.324,-0.381,-0.495,-0.641,-1.225,-0.745,-0.551,-0.728,-0.631,-0.487,-0.508,10
-1.247,-0.289,-0.31,-0.465,-0.574,-1.247,-0.768,-0.517,-0.744,-0.638,-0.486,-0.431,10
-1.12,-0.282,-0.259,-0.467,-0.48,-1.12,-0.678,-0.399,-0.586,-0.57,-0.395,-0.269,10
-1.029,-0.173,-0.185,-0.308,-0.454,-1.029,-0.704,-0.328,-0.566,-0.485,-0.351,-0.352,10
-0.859,-0.152,-0.219,-0.344,-0.414,-0.859,-0.561,-0.242,-0.45,-0.448,-0.262,-0.227,10
-1.11,-0.263,-0.218,-0.396,-0.502,-1.11,-0.698,-0.426,-0.625,-0.572,-0.355,-0.288,10
-0.448,-0.086,-0.212,-0.33,-0.347,-0.448,-0.71,-0.352,-0.444,-0.372,-0.38,-0.387,10
-1.098,-0.256,-0.291,-0.399,-0.396,-1.098,-0.624,-0.363,-0.566,-0.574,-0.376,-0.19,10
-1.067,-0.224,-0.237,-0.354,-0.456,-1.067,-0.591,-0.383,-0.612,-0.575,-0.489,-0.449,10
-1.02,-0.341,-0.37,-0.453,-0.526,-1.02,-0.732,-0.362,-0.579,-0.533,-0.49,-0.414,10
-0.946,-0.141,-0.183,-0.32,-0.417,-0.946,-0.651,-0.344,-0.508,-0.515,-0.399,-0.354,10
-1.163,-0.217,-0.27,-0.428,-0.478,-1.163,-0.629,-0.427,-0.615,-0.595,-0.464,-0.368,10
-0.852,-0.134,-0.225,-0.409,-0.322,-0.852,-0.495,-0.279,-0.466,-0.471,-0.381,-0.364,10
-0.293,-0.052,-0.233,-0.474,-0.209,-0.293,-0.782,-0.215,-0.28,-0.449,-0.421,-0.352,10
-1.062,-0.236,-0.306,-0.463,-0.555,-1.062,-0.718,-0.435,-0.596,-0.503,-0.392,-0.382,10
-0.969,-0.207,-0.186,-0.34,-0.388,-0.969,-0.521,-0.274,-0.479,-0.445,-0.35,-0.311,10
-0.998,-0.203,-0.316,-0.376,-0.428,-0.998,-0.572,-0.351,-0.582,-0.524,-0.47,-0.352,10
-0.706,-0.018,-0.057,-0.173,-0.288,-0.706,-0.348,-0.077,-0.231,-0.274,-0.277,-0.208,10
-0.659,-0.012,-0.05,-0.181,-0.248,-0.659,-0.498,-0.15,-0.38,-0.285,-0.16,-0.237,10
-1.099,-0.274,-0.263,-0.403,-0.477,-1.099,-0.692,-0.396,-0.647,-0.577,-0.404,-0.233,10
-1.056,-0.197,-0.363,-0.524,-0.462,-1.056,-0.652,-0.371,-0.553,-0.568,-0.504,-0.383,10
-1.065,-0.273,-0.34,-0.522,-0.528,-1.065,-0.67,-0.407,-0.615,-0.608,-0.497,-0.469,10
-1.025,-0.322,-0.268,-0.381,-0.473,-1.025,-0.571,-0.413,-0.625,-0.529,-0.334,-0.255,10
-1.068,-0.199,-0.267,-0.447,-0.395,-1.068,-0.608,-0.362,-0.59,-0.536,-0.367,-0.252,10
0.774,0.45,0.207,-0.1,0.347,0.774,-0.236,0.661,0.612,0.29,0.115,0.108,10
-1.126,-0.251,-0.291,-0.466,-0.456,-1.126,-0.698,-0.492,-0.666,-0.638,-0.513,-0.525,10
-0.972,-0.177,-0.285,-0.488,-0.366,-0.972,-0.645,-0.333,-0.511,-0.567,-0.443,-0.318,10
-1.128,-0.236,-0.218,-0.347,-0.46,-1.128,-0.614,-0.393,-0.599,-0.553,-0.415,-0.326,10
-1.014,-0.312,-0.347,-0.376,-0.525,-1.014,-0.621,-0.401,-0.592,-0.57,-0.416,-0.343,10
-1.03,-0.125,-0.212,-0.367,-0.388,-1.03,-0.675,-0.349,-0.518,-0.529,-0.437,-0.258,10
-0.893,-0.085,-0.109,-0.214,-0.346,-0.893,-0.644,-0.274,-0.489,-0.507,-0.428,-0.328,10
-1.243,-0.39,-0.354,-0.282,-0.381,-1.243,-1.145,-0.409,-0.559,-0.569,-0.709,-0.676,7
-1.282,-0.309,-0.277,-0.288,-0.337,-1.282,-1.148,-0.418,-0.567,-0.577,-0.714,-0.657,7
-1.309,-0.297,-0.32,-0.46,-0.32,-1.309,-1.073,-0.388,-0.605,-0.634,-0.792,-0.77,7
-1.279,-0.303,-0.292,-0.354,-0.295,-1.279,-1.113,-0.387,-0.554,-0.57,-0.698,-0.654,7
-0.987,-0.28,-0.337,-0.326,-0.186,-0.987,-1.114,-0.354,-0.558,-0.533,-0.839,-0.778,7
-1.127,-0.374,-0.384,-0.411,-0.365,-1.127,-1.238,-0.4,-0.535,-0.55,-0.747,-0.677,7
-1.231,-0.442,-0.383,-0.403,-0.39,-1.231,-1.19,-0.375,-0.533,-0.589,-0.762,-0.753,7
-1.215,-0.339,-0.284,-0.196,-0.32,-1.215,-1.199,-0.402,-0.528,-0.523,-0.65,-0.6,7
-1.161,-0.332,-0.32,-0.327,-0.331,-1.161,-1.225,-0.402,-0.51,-0.531,-0.673,-0.672,7
-1.227,-0.361,-0.332,-0.263,-0.363,-1.227,-1.225,-0.411,-0.54,-0.566,-0.733,-0.7,7
-1.125,-0.39,-0.31,-0.394,-0.364,-1.125,-1.251,-0.321,-0.438,-0.579,-0.77,-0.795,7
-1.151,-0.369,-0.372,-0.43,-0.347,-1.151,-1.251,-0.405,-0.501,-0.556,-0.763,-0.741,7
-1.258,-0.235,-0.214,-0.231,-0.257,-1.258,-1.109,-0.446,-0.618,-0.592,-0.73,-0.649,7
-1.228,-0.363,-0.291,-0.22,-0.333,-1.228,-1.125,-0.347,-0.528,-0.599,-0.7,-0.656,7
-1.159,-0.343,-0.282,-0.211,-0.29,-1.159,-1.118,-0.412,-0.548,-0.597,-0.746,-0.656,7
-1.1,-0.392,-0.379,-0.454,-0.345,-1.1,-1.227,-0.304,-0.435,-0.561,-0.748,-0.783,7
-1.169,-0.461,-0.377,-0.414,-0.359,-1.169,-1.202,-0.355,-0.5,-0.624,-0.835,-0.874,7
-0.908,-0.342,-0.333,-0.362,-0.23,-0.908,-1.07,-0.328,-0.555,-0.523,-0.849,-0.85,7
-1.135,-0.522,-0.431,-0.556,-0.456,-1.135,-1.286,-0.358,-0.478,-0.585,-0.797,-0.886,7
-1.2,-0.374,-0.247,-0.135,-0.349,-1.2,-1.244,-0.422,-0.527,-0.527,-0.628,-0.534,7
-1.196,-0.405,-0.361,-0.433,-0.353,-1.196,-1.16,-0.352,-0.515,-0.623,-0.826,-0.885,7
-1.155,-0.445,-0.41,-0.362,-0.372,-1.155,-1.189,-0.415,-0.58,-0.594,-0.791,-0.767,7
-1.147,-0.465,-0.359,-0.493,-0.38,-1.147,-1.182,-0.379,-0.489,-0.573,-0.715,-0.778,7
-1.121,-0.368,-0.321,-0.375,-0.349,-1.121,-1.246,-0.322,-0.436,-0.577,-0.755,-0.776,7
-1.278,-0.429,-0.356,-0.346,-0.397,-1.278,-1.18,-0.382,-0.533,-0.599,-0.775,-0.737,7
-1.146,-0.392,-0.386,-0.464,-0.299,-1.146,-1.002,-0.331,-0.556,-0.607,-0.831,-0.826,7
-1.227,-0.275,-0.296,-0.388,-0.284,-1.227,-1.115,-0.439,-0.602,-0.603,-0.74,-0.713,7
-1.183,-0.396,-0.324,-0.375,-0.339,-1.183,-1.195,-0.39,-0.544,-0.614,-0.816,-0.835,7
-1.2,-0.302,-0.26,-0.2,-0.276,-1.2,-1.228,-0.446,-0.568,-0.517,-0.631,-0.606,7
-1.167,-0.37,-0.308,-0.303,-0.36,-1.167,-1.219,-0.384,-0.508,-0.572,-0.766,-0.735,7
-1.166,-0.389,-0.27,-0.236,-0.373,-1.166,-1.146,-0.369,-0.467,-0.542,-0.662,-0.638,7
-1.135,-0.368,-0.373,-0.353,-0.339,-1.135,-1.24,-0.36,-0.488,-0.543,-0.765,-0.732,7
-1.245,-0.253,-0.249,-0.207,-0.24,-1.245,-1.191,-0.453,-0.614,-0.57,-0.667,-0.615,7
-1.215,-0.347,-0.281,-0.262,-0.344,-1.215,-1.163,-0.417,-0.571,-0.566,-0.727,-0.715,7
-1.193,-0.329,-0.344,-0.368,-0.34,-1.193,-1.199,-0.343,-0.481,-0.568,-0.748,-0.744,7
-1.206,-0.341,-0.273,-0.265,-0.312,-1.206,-1.151,-0.367,-0.529,-0.548,-0.697,-0.649,7
-1.223,-0.352,-0.287,-0.293,-0.376,-1.223,-1.168,-0.385,-0.513,-0.524,-0.639,-0.616,7
-1.134,-0.386,-0.315,-0.314,-0.324,-1.134,-1.159,-0.387,-0.517,-0.607,-0.822,-0.832,7
-1.211,-0.445,-0.342,-0.357,-0.372,-1.211,-1.208,-0.371,-0.517,-0.602,-0.814,-0.804,7
-1.217,-0.36,-0.338,-0.343,-0.364,-1.217,-1.089,-0.293,-0.492,-0.619,-0.742,-0.732,7
-1.22,-0.482,-0.355,-0.227,-0.373,-1.22,-1.139,-0.399,-0.549,-0.626,-0.76,-0.691,7
-1.177,-0.37,-0.338,-0.367,-0.347,-1.177,-1.221,-0.345,-0.484,-0.583,-0.745,-0.752,7
-1.195,-0.332,-0.36,-0.458,-0.281,-1.195,-1.046,-0.338,-0.572,-0.603,-0.81,-0.809,7
-1.152,-0.392,-0.312,-0.39,-0.391,-1.152,-1.24,-0.333,-0.473,-0.58,-0.78,-0.811,7
-1.16,-0.401,-0.324,-0.281,-0.334,-1.16,-1.133,-0.408,-0.518,-0.573,-0.773,-0.691,7
-1.259,-0.335,-0.236,-0.225,-0.335,-1.259,-1.199,-0.46,-0.621,-0.573,-0.624,-0.573,7
-1.172,-0.374,-0.283,-0.242,-0.375,-1.172,-1.184,-0.41,-0.498,-0.546,-0.664,-0.61,7
-1.184,-0.312,-0.215,-0.093,-0.322,-1.184,-1.302,-0.435,-0.556,-0.498,-0.596,-0.54,7
-1.18,-0.325,-0.262,-0.2,-0.324,-1.18,-1.211,-0.399,-0.526,-0.525,-0.636,-0.624,7
-1.126,-0.444,-0.402,-0.544,-0.364,-1.126,-1.153,-0.346,-0.47,-0.558,-0.73,-0.765,7
-1.179,-0.169,-0.174,-0.036,-0.43,-1.179,-0.772,-0.547,-0.708,-0.584,-0.431,-0.169,6
-1.236,-0.377,-0.408,-0.425,-0.556,-1.236,-0.73,-0.528,-0.728,-0.637,-0.453,-0.36,6
-1.19,-0.311,-0.295,-0.291,-0.486,-1.19,-0.801,-0.536,-0.706,-0.62,-0.457,-0.345,6
-1.243,-0.398,-0.334,-0.262,-0.529,-1.243,-0.82,-0.487,-0.661,-0.644,-0.457,-0.275,6
-1.134,-0.407,-0.334,-0.223,-0.481,-1.134,-0.787,-0.496,-0.638,-0.632,-0.5,-0.372,6
-1.18,-0.497,-0.484,-0.33,-0.6,-1.18,-0.966,-0.486,-0.633,-0.677,-0.558,-0.466,6
-1.113,-0.229,-0.116,0.078,-0.43,-1.113,-0.729,-0.493,-0.672,-0.584,-0.44,-0.21,6
-1.253,-0.406,-0.356,-0.273,-0.553,-1.253,-0.753,-0.509,-0.708,-0.633,-0.468,-0.303,6
-1.19,-0.375,-0.339,-0.262,-0.497,-1.19,-0.81,-0.578,-0.723,-0.673,-0.405,-0.294,6
-1.204,-0.205,-0.193,-0.047,-0.4,-1.204,-0.828,-0.635,-0.801,-0.605,-0.461,-0.164,6
-1.221,-0.243,-0.174,-0.12,-0.452,-1.221,-0.768,-0.563,-0.735,-0.612,-0.437,-0.147,6
-1.245,-0.225,-0.214,-0.192,-0.45,-1.245,-0.758,-0.618,-0.792,-0.61,-0.487,-0.241,6
-1.227,-0.248,-0.152,-0.043,-0.432,-1.227,-0.768,-0.547,-0.734,-0.608,-0.432,-0.233,6
-1.265,-0.351,-0.277,-0.189,-0.483,-1.265,-0.865,-0.565,-0.743,-0.669,-0.458,-0.271,6
-1.18,-0.309,-0.126,-0.079,-0.481,-1.18,-0.843,-0.582,-0.74,-0.663,-0.459,-0.297,6
-1.223,-0.401,-0.331,-0.263,-0.571,-1.223,-0.842,-0.572,-0.747,-0.675,-0.449,-0.349,6
-1.169,-0.431,-0.367,-0.241,-0.508,-1.169,-0.797,-0.504,-0.668,-0.637,-0.453,-0.382,6
-1.194,-0.378,-0.378,-0.326,-0.539,-1.194,-0.82,-0.553,-0.714,-0.666,-0.477,-0.455,6
-1.181,-0.502,-0.493,-0.4,-0.536,-1.181,-0.806,-0.5,-0.653,-0.676,-0.507,-0.39,6
-1.108,-0.228,-0.242,-0.087,-0.413,-1.108,-0.741,-0.463,-0.661,-0.578,-0.452,-0.245,6
-1.086,-0.196,-0.148,-0.052,-0.365,-1.086,-0.673,-0.424,-0.614,-0.573,-0.419,-0.134,6
-1.264,-0.392,-0.334,-0.201,-0.571,-1.264,-0.829,-0.571,-0.752,-0.645,-0.453,-0.319,6
-1.268,-0.353,-0.336,-0.226,-0.572,-1.268,-0.842,-0.645,-0.819,-0.672,-0.532,-0.376,6
-1.267,-0.266,-0.165,-0.047,-0.49,-1.267,-0.912,-0.62,-0.799,-0.629,-0.442,-0.24,6
-1.163,-0.371,-0.323,-0.239,-0.525,-1.163,-0.794,-0.589,-0.741,-0.625,-0.449,-0.407,6
-1.323,-0.457,-0.382,-0.337,-0.596,-1.323,-0.868,-0.61,-0.81,-0.699,-0.492,-0.418,6
-1.203,-0.348,-0.299,-0.148,-0.479,-1.203,-0.878,-0.534,-0.71,-0.63,-0.516,-0.358,6
-1.179,-0.345,-0.33,-0.24,-0.47,-1.179,-0.835,-0.543,-0.703,-0.618,-0.441,-0.333,6
-1.211,-0.325,-0.277,-0.236,-0.494,-1.211,-0.727,-0.492,-0.677,-0.596,-0.469,-0.265,6
-1.164,-0.146,-0.204,-0.123,-0.397,-1.164,-0.704,-0.538,-0.715,-0.603,-0.404,-0.082,6
-1.182,-0.409,-0.321,-0.172,-0.522,-1.182,-0.866,-0.473,-0.659,-0.609,-0.424,-0.295,6
-1.015,-0.241,-0.258,-0.066,-0.371,-1.015,-0.644,-0.374,-0.551,-0.533,-0.441,-0.202,6
-1.319,-0.43,-0.389,-0.369,-0.587,-1.319,-0.855,-0.592,-0.799,-0.685,-0.47,-0.408,6
-1.154,-0.314,-0.261,-0.158,-0.468,-1.154,-0.901,-0.491,-0.638,-0.607,-0.48,-0.252,6
-1.201,-0.219,-0.225,-0.146,-0.416,-1.201,-0.759,-0.57,-0.768,-0.59,-0.459,-0.191,6
-1.266,-0.245,-0.153,-0.091,-0.465,-1.266,-0.831,-0.605,-0.794,-0.612,-0.43,-0.281,6
-1.256,-0.237,-0.221,-0.12,-0.478,-1.256,-0.835,-0.642,-0.802,-0.564,-0.486,-0.192,6
-1.159,-0.536,-0.523,-0.422,-0.678,-1.159,-0.884,-0.541,-0.682,-0.722,-0.569,-0.5,6
-1.273,-0.3,-0.258,-0.102,-0.508,-1.273,-0.905,-0.584,-0.74,-0.64,-0.491,-0.253,6
-1.246,-0.19,-0.169,-0.02,-0.433,-1.246,-0.794,-0.608,-0.782,-0.587,-0.478,-0.172,6
-1.159,-0.241,-0.229,-0.125,-0.442,-1.159,-0.803,-0.54,-0.728,-0.606,-0.409,-0.248,6
-1.206,-0.22,-0.121,-0.023,-0.426,-1.206,-0.93,-0.7,-0.854,-0.61,-0.423,-0.116,6
-1.165,-0.398,-0.347,-0.226,-0.537,-1.165,-0.752,-0.432,-0.612,-0.604,-0.424,-0.231,6
-1.235,-0.552,-0.53,-0.422,-0.761,-1.235,-0.862,-0.637,-0.791,-0.759,-0.567,-0.545,6
-1.158,-0.361,-0.247,-0.018,-0.5,-1.158,-0.785,-0.472,-0.654,-0.607,-0.481,-0.238,6
-1.234,-0.33,-0.359,-0.316,-0.504,-1.234,-0.791,-0.511,-0.719,-0.626,-0.444,-0.342,6
-1.165,-0.329,-0.319,-0.215,-0.5,-1.165,-0.856,-0.578,-0.727,-0.59,-0.456,-0.309,6
-1.228,-0.319,-0.294,-0.177,-0.585,-1.228,-0.933,-0.658,-0.789,-0.662,-0.523,-0.401,6
-1.073,-0.223,-0.264,-0.267,-0.422,-1.073,-0.623,-0.403,-0.605,-0.57,-0.394,-0.27,6
-1.121,-0.301,-0.257,-0.191,-0.472,-1.121,-0.696,-0.444,-0.596,-0.578,-0.417,-0.226,6
-1.176,-0.263,-0.35,-0.537,-0.66,-1.176,-0.631,-0.493,-0.66,-0.566,-0.486,-0.343,8
-0.993,-0.196,-0.284,-0.474,-0.511,-0.993,-0.612,-0.452,-0.607,-0.551,-0.435,-0.4,8
-1.265,-0.395,-0.469,-0.556,-0.82,-1.265,-0.809,-0.726,-0.878,-0.661,-0.571,-0.538,8
-1.179,-0.259,-0.227,-0.391,-0.643,-1.179,-0.757,-0.584,-0.731,-0.601,-0.534,-0.402,8
-1.134,-0.294,-0.254,-0.341,-0.646,-1.134,-0.584,-0.474,-0.665,-0.566,-0.492,-0.313,8
-0.902,-0.378,-0.372,-0.394,-0.566,-0.902,-0.741,-0.379,-0.495,-0.587,-0.566,-0.485,8
-1.002,-0.194,-0.244,-0.427,-0.484,-1.002,-0.564,-0.404,-0.546,-0.552,-0.48,-0.367,8
-0.934,-0.17,-0.2,-0.323,-0.587,-0.934,-0.68,-0.429,-0.581,-0.435,-0.465,-0.289,8
-0.635,-0.081,-0.146,-0.219,-0.372,-0.635,-0.663,-0.189,-0.306,-0.389,-0.6,-0.55,8
-0.826,-0.289,-0.349,-0.358,-0.541,-0.826,-0.826,-0.353,-0.423,-0.537,-0.602,-0.58,8
-0.805,-0.07,-0.289,-0.374,-0.496,-0.805,-0.485,-0.282,-0.433,-0.34,-0.387,-0.284,8
-0.524,-0.119,-0.26,-0.408,-0.282,-0.524,-0.682,-0.168,-0.265,-0.422,-0.574,-0.619,8
-1.08,-0.261,-0.39,-0.626,-0.614,-1.08,-0.59,-0.441,-0.613,-0.53,-0.429,-0.306,8
-0.851,-0.11,-0.113,-0.283,-0.468,-0.851,-0.619,-0.32,-0.459,-0.455,-0.446,-0.363,8
-1.057,-0.382,-0.365,-0.523,-0.672,-1.057,-0.634,-0.542,-0.66,-0.572,-0.412,-0.409,8
-1.06,-0.44,-0.455,-0.557,-0.683,-1.06,-0.567,-0.529,-0.682,-0.622,-0.526,-0.538,8
-1.022,-0.226,-0.223,-0.29,-0.579,-1.022,-0.682,-0.521,-0.634,-0.567,-0.54,-0.426,8
-1.113,-0.333,-0.337,-0.408,-0.651,-1.113,-0.604,-0.547,-0.695,-0.572,-0.438,-0.425,8
-1.134,-0.265,-0.307,-0.47,-0.585,-1.134,-0.58,-0.449,-0.64,-0.563,-0.418,-0.333,8
-1.012,-0.269,-0.298,-0.406,-0.571,-1.012,-0.658,-0.414,-0.542,-0.53,-0.533,-0.37,8
-1.019,-0.288,-0.298,-0.439,-0.569,-1.019,-0.589,-0.411,-0.555,-0.52,-0.514,-0.396,8
-0.452,0.017,-0.16,-0.297,-0.301,-0.452,-0.352,-0.132,-0.236,-0.267,-0.369,-0.325,8
-1.057,-0.424,-0.445,-0.597,-0.699,-1.057,-0.689,-0.557,-0.732,-0.621,-0.515,-0.492,8
-1.106,-0.32,-0.331,-0.441,-0.675,-1.106,-0.69,-0.571,-0.738,-0.601,-0.496,-0.446,8
-1.168,-0.336,-0.411,-0.516,-0.635,-1.168,-0.598,-0.528,-0.703,-0.628,-0.463,-0.444,8
-0.316,0.11,-0.087,-0.333,-0.133,-0.316,-0.57,-0.033,-0.135,-0.276,-0.511,-0.479,8
-0.692,-0.218,-0.382,-0.496,-0.514,-0.692,-0.541,-0.416,-0.553,-0.479,-0.399,-0.376,8
-1.157,-0.25,-0.261,-0.377,-0.668,-1.157,-0.691,-0.577,-0.718,-0.575,-0.515,-0.412,8
-0.93,-0.118,-0.23,-0.386,-0.536,-0.93,-0.576,-0.374,-0.513,-0.42,-0.4,-0.221,8
-1.033,-0.186,-0.392,-0.529,-0.631,-1.033,-0.618,-0.513,-0.639,-0.504,-0.501,-0.493,8
-0.617,-0.083,-0.227,-0.29,-0.378,-0.617,-0.657,-0.195,-0.296,-0.377,-0.586,-0.534,8
-0.189,0.027,-0.209,-0.389,-0.085,-0.189,-0.693,-0.005,-0.044,-0.213,-0.489,-0.52,8
-0.968,-0.173,-0.26,-0.535,-0.443,-0.968,-0.523,-0.359,-0.512,-0.528,-0.511,-0.342,8
-1.22,-0.41,-0.454,-0.506,-0.784,-1.22,-0.759,-0.684,-0.839,-0.675,-0.542,-0.529,8
-1.057,-0.224,-0.296,-0.466,-0.591,-1.057,-0.524,-0.407,-0.571,-0.511,-0.385,-0.274,8
-0.532,0.145,-0.014,-0.046,-0.314,-0.532,-0.625,-0.181,-0.302,-0.355,-0.416,-0.28,8
-0.992,-0.19,-0.287,-0.517,-0.578,-0.992,-0.69,-0.476,-0.597,-0.514,-0.579,-0.389,8
-0.671,-0.144,-0.36,-0.502,-0.424,-0.671,-0.504,-0.276,-0.381,-0.41,-0.381,-0.338,8
-1.023,-0.195,-0.342,-0.545,-0.523,-1.023,-0.539,-0.422,-0.567,-0.536,-0.429,-0.378,8
-0.36,0.237,0.122,-0.099,-0.113,-0.36,-0.694,-0.116,-0.2,-0.32,-0.593,-0.516,8
-1.059,-0.371,-0.326,-0.417,-0.632,-1.059,-0.549,-0.451,-0.615,-0.57,-0.429,-0.388,8
-1.06,-0.238,-0.329,-0.571,-0.547,-1.06,-0.614,-0.456,-0.627,-0.548,-0.484,-0.319,8
-0.449,0.051,-0.172,-0.344,-0.223,-0.449,-0.651,-0.081,-0.169,-0.322,-0.545,-0.502,8
-1.029,-0.409,-0.395,-0.51,-0.677,-1.029,-0.756,-0.505,-0.626,-0.582,-0.563,-0.536,8
-0.099,0.231,0.026,-0.137,-0.013,-0.099,-0.362,0.115,0.035,-0.165,-0.349,-0.294,8
-1.165,-0.35,-0.326,-0.483,-0.691,-1.165,-0.619,-0.52,-0.676,-0.567,-0.461,-0.335,8
-0.435,0.215,0.106,-0.092,-0.152,-0.435,-0.676,-0.145,-0.228,-0.358,-0.606,-0.498,8
-1.206,-0.327,-0.393,-0.565,-0.705,-1.206,-0.699,-0.567,-0.747,-0.604,-0.511,-0.428,8
-1.124,-0.256,-0.286,-0.442,-0.659,-1.124,-0.643,-0.506,-0.64,-0.573,-0.529,-0.369,8
-0.528,0.062,-0.122,-0.273,-0.198,-0.528,-0.465,-0.143,-0.223,-0.293,-0.383,-0.244,8
-1.204,-0.556,-0.632,-1.062,-0.865,-1.204,-1.014,-1.043,-1.085,-0.81,-0.9,-1.062,12
-1.078,-0.464,-0.645,-1.092,-0.723,-1.078,-0.923,-0.898,-0.936,-0.727,-0.841,-1.005,12
-1.273,-0.571,-0.72,-1.121,-0.877,-1.273,-1.01,-1.051,-1.123,-0.815,-0.907,-1.057,12
-1.026,-0.375,-0.584,-1.091,-0.653,-1.026,-0.789,-0.823,-0.88,-0.669,-0.837,-0.976,12
-1.191,-0.623,-0.754,-1.137,-0.889,-1.191,-1.015,-1.037,-1.086,-0.8,-0.853,-1.03,12
-1.207,-0.622,-0.709,-1.236,-0.841,-1.207,-0.98,-1.007,-1.061,-0.805,-0.92,-1.045,12
-1.222,-0.554,-0.712,-1.098,-0.875,-1.222,-0.936,-0.985,-1.052,-0.762,-0.787,-0.947,12
-1.346,-0.659,-0.778,-1.135,-0.934,-1.346,-1.033,-1.075,-1.16,-0.866,-0.91,-1.075,12
-1.195,-0.516,-0.658,-1.121,-0.792,-1.195,-0.952,-0.976,-1.054,-0.763,-0.871,-1.006,12
-1.03,-0.49,-0.623,-1.066,-0.731,-1.03,-0.868,-0.873,-0.921,-0.674,-0.825,-0.986,12
-1.291,-0.624,-0.777,-1.16,-0.925,-1.291,-1.015,-1.077,-1.14,-0.804,-0.808,-0.958,12
-1.262,-0.634,-0.781,-1.169,-0.92,-1.262,-1.019,-1.069,-1.133,-0.832,-0.876,-1.051,12
-1.155,-0.559,-0.704,-1.133,-0.819,-1.155,-0.942,-0.973,-1.03,-0.765,-0.888,-1.071,12
-1.162,-0.446,-0.655,-1.098,-0.731,-1.162,-0.878,-0.929,-1.007,-0.728,-0.863,-1.003,12
-1.072,-0.437,-0.63,-1.049,-0.745,-1.072,-0.916,-0.892,-0.924,-0.675,-0.83,-0.983,12
-1.058,-0.516,-0.654,-1.076,-0.754,-1.058,-0.829,-0.849,-0.911,-0.67,-0.798,-0.976,12
-1.151,-0.495,-0.712,-1.051,-0.779,-1.151,-0.929,-0.939,-0.983,-0.737,-0.83,-1.008,12
-1.164,-0.552,-0.701,-1.114,-0.833,-1.164,-0.98,-0.993,-1.052,-0.744,-0.854,-1.024,12
-1.224,-0.584,-0.675,-1.103,-0.871,-1.224,-1.007,-1.021,-1.09,-0.824,-0.866,-1.011,12
-1.199,-0.491,-0.741,-1.193,-0.836,-1.199,-1.001,-1.017,-1.06,-0.745,-0.866,-0.99,12
-1.252,-0.547,-0.748,-1.151,-0.856,-1.252,-0.998,-1.03,-1.115,-0.777,-0.883,-1.027,12
-1.091,-0.431,-0.644,-1.029,-0.703,-1.091,-0.845,-0.873,-0.951,-0.715,-0.827,-0.947,12
-1.083,-0.541,-0.658,-1.136,-0.73,-1.083,-0.779,-0.816,-0.915,-0.7,-0.836,-0.953,12
-1.251,-0.559,-0.674,-1.127,-0.827,-1.251,-1.015,-1.037,-1.106,-0.786,-0.868,-1.01,12
-1.169,-0.532,-0.676,-1.16,-0.821,-1.169,-1.026,-1.033,-1.068,-0.772,-0.88,-1.029,12
-1.243,-0.472,-0.704,-1.141,-0.823,-1.243,-1.021,-1.048,-1.107,-0.753,-0.839,-0.965,12
-1.146,-0.552,-0.698,-1.097,-0.821,-1.146,-0.947,-0.95,-0.99,-0.775,-0.86,-1.06,12
-1.075,-0.419,-0.6,-1.054,-0.716,-1.075,-0.937,-0.904,-0.95,-0.666,-0.808,-0.953,12
-1.191,-0.57,-0.688,-1.079,-0.854,-1.191,-0.964,-0.978,-1.048,-0.774,-0.835,-0.961,12
-1.203,-0.528,-0.687,-1.162,-0.799,-1.203,-0.954,-0.983,-1.065,-0.784,-0.869,-0.983,12
-1.235,-0.531,-0.66,-1.099,-0.816,-1.235,-1,-1.025,-1.092,-0.784,-0.864,-1.02,12
-1.164,-0.602,-0.739,-1.128,-0.833,-1.164,-0.886,-0.944,-1.016,-0.788,-0.906,-1.087,12
-1.171,-0.479,-0.658,-1.072,-0.811,-1.171,-1.022,-1.014,-1.061,-0.74,-0.831,-0.994,12
-1.257,-0.539,-0.709,-1.167,-0.865,-1.257,-1.061,-1.081,-1.127,-0.811,-0.903,-1.035,12
-1.294,-0.651,-0.777,-1.128,-0.931,-1.294,-0.994,-1.054,-1.131,-0.833,-0.874,-1.03,12
-1.245,-0.558,-0.707,-1.183,-0.857,-1.245,-1.037,-1.045,-1.116,-0.8,-0.883,-1.008,12
-1.286,-0.653,-0.742,-1.132,-0.933,-1.286,-1.053,-1.064,-1.116,-0.82,-0.865,-1.029,12
-1.118,-0.49,-0.631,-1.118,-0.722,-1.118,-0.875,-0.908,-0.972,-0.738,-0.864,-0.999,12
-1.258,-0.64,-0.733,-1.108,-0.928,-1.258,-1.045,-1.064,-1.117,-0.838,-0.865,-1.029,12
-1.123,-0.482,-0.62,-1.019,-0.773,-1.123,-0.9,-0.942,-1.008,-0.72,-0.83,-1.009,12
-1.155,-0.509,-0.703,-1.128,-0.827,-1.155,-0.946,-0.974,-1.029,-0.747,-0.863,-0.998,12
