@relation texture

@attribute A3 numeric
@attribute A4 numeric
@attribute A5 numeric
@attribute A6 numeric
@attribute A8 numeric
@attribute A9 numeric
@attribute A10 numeric
@attribute A17 numeric
@attribute A21 numeric
@attribute A26 numeric
@attribute A27 numeric
@attribute A28 numeric
@attribute A32 numeric
@attribute A34 numeric
@attribute A36 numeric
@attribute A38 numeric
@attribute A40 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-1.149,-1.023,-0.974,-0.941,-1.003,-0.986,-1.17,-1.017,-1.282,-0.694,-0.939,-0.82,-1.018,-0.985,-0.911,-0.966,-1.099,4
-1.032,-0.846,-0.772,-0.693,-0.823,-0.785,-1.085,-1.004,-1.275,-0.687,-0.936,-0.82,-0.935,-0.879,-0.862,-0.891,-1.028,4
-1.064,-0.901,-0.849,-0.797,-0.888,-0.868,-1.112,-0.976,-1.235,-0.624,-0.878,-0.781,-0.92,-0.888,-0.853,-0.897,-1.056,4
-1.058,-0.931,-0.839,-0.774,-0.9,-0.868,-1.115,-0.95,-1.303,-0.532,-0.871,-0.766,-0.954,-0.889,-0.795,-0.854,-0.967,4
-0.984,-0.736,-0.693,-0.604,-0.74,-0.698,-0.987,-0.903,-1.149,-0.629,-0.866,-0.731,-0.841,-0.803,-0.782,-0.805,-0.952,4
-1.026,-0.875,-0.819,-0.767,-0.855,-0.837,-1.061,-0.978,-1.19,-0.659,-0.875,-0.781,-0.885,-0.847,-0.769,-0.822,-0.939,4
-1.036,-0.805,-0.758,-0.661,-0.79,-0.742,-0.996,-0.945,-1.185,-0.66,-0.854,-0.757,-0.828,-0.782,-0.73,-0.769,-0.902,4
-1.085,-0.905,-0.843,-0.772,-0.894,-0.867,-1.135,-1.008,-1.272,-0.577,-0.904,-0.774,-0.936,-0.884,-0.777,-0.834,-0.943,4
-1.097,-0.828,-0.818,-0.72,-0.84,-0.8,-1.078,-0.952,-1.165,-0.583,-0.797,-0.728,-0.842,-0.808,-0.816,-0.815,-0.961,4
-0.996,-0.741,-0.741,-0.687,-0.743,-0.726,-0.976,-0.928,-1.057,-0.685,-0.772,-0.722,-0.699,-0.693,-0.808,-0.765,-0.965,4
-1.001,-0.73,-0.706,-0.627,-0.736,-0.713,-1.03,-0.894,-1.118,-0.554,-0.751,-0.698,-0.777,-0.745,-0.731,-0.751,-0.865,4
-1.132,-0.996,-0.942,-0.896,-0.963,-0.941,-1.14,-1.097,-1.295,-0.782,-0.995,-0.898,-0.964,-0.937,-0.89,-0.931,-1.057,4
-1.162,-0.924,-0.907,-0.848,-0.924,-0.912,-1.178,-1.007,-1.254,-0.732,-0.93,-0.83,-0.97,-0.927,-0.865,-0.921,-1.056,4
-1.111,-0.927,-0.886,-0.833,-0.925,-0.911,-1.171,-0.989,-1.267,-0.588,-0.887,-0.764,-0.927,-0.871,-0.806,-0.845,-0.983,4
-0.912,-0.672,-0.603,-0.491,-0.656,-0.604,-0.925,-0.851,-1.119,-0.639,-0.78,-0.726,-0.79,-0.718,-0.636,-0.692,-0.788,4
-1.103,-0.978,-0.924,-0.894,-0.953,-0.937,-1.147,-1.038,-1.265,-0.697,-0.937,-0.833,-0.97,-0.93,-0.891,-0.936,-1.076,4
-1.231,-1.105,-1.049,-0.997,-1.077,-1.053,-1.246,-1.126,-1.388,-0.649,-0.978,-0.848,-1.005,-0.943,-0.903,-0.931,-1.073,4
-0.998,-0.801,-0.761,-0.695,-0.784,-0.755,-0.988,-0.928,-1.118,-0.689,-0.819,-0.733,-0.839,-0.816,-0.77,-0.814,-0.962,4
-1.095,-0.871,-0.848,-0.78,-0.864,-0.837,-1.08,-0.936,-1.168,-0.629,-0.845,-0.742,-0.875,-0.846,-0.835,-0.856,-1.02,4
-0.991,-0.816,-0.779,-0.76,-0.813,-0.809,-1.036,-0.941,-1.111,-0.632,-0.778,-0.731,-0.779,-0.746,-0.752,-0.781,-0.96,4
-1.003,-0.785,-0.758,-0.712,-0.798,-0.791,-1.081,-0.928,-1.13,-0.685,-0.817,-0.759,-0.829,-0.782,-0.772,-0.802,-0.949,4
-1.03,-0.872,-0.829,-0.803,-0.863,-0.86,-1.092,-0.991,-1.169,-0.682,-0.853,-0.759,-0.838,-0.791,-0.781,-0.804,-0.981,4
-1.006,-0.77,-0.755,-0.713,-0.768,-0.763,-1.035,-0.876,-1.108,-0.62,-0.799,-0.739,-0.798,-0.785,-0.813,-0.829,-1.008,4
-1.171,-1.003,-0.925,-0.834,-0.976,-0.931,-1.187,-1.055,-1.374,-0.655,-1.012,-0.846,-1.064,-0.999,-0.897,-0.964,-1.068,4
-1.17,-1.035,-0.946,-0.89,-1.002,-0.974,-1.221,-1.081,-1.405,-0.856,-1.094,-0.97,-1.147,-1.1,-1.03,-1.097,-1.215,4
-1.036,-0.809,-0.77,-0.7,-0.814,-0.794,-1.097,-0.959,-1.181,-0.716,-0.893,-0.811,-0.872,-0.843,-0.819,-0.858,-0.99,4
-1.195,-1.011,-0.929,-0.816,-0.979,-0.92,-1.169,-1.051,-1.4,-0.623,-1.005,-0.847,-1.071,-1.002,-0.935,-0.996,-1.103,4
-1.03,-0.791,-0.769,-0.706,-0.784,-0.76,-1.017,-0.959,-1.133,-0.7,-0.828,-0.763,-0.798,-0.763,-0.79,-0.793,-0.95,4
-1.042,-0.893,-0.838,-0.809,-0.87,-0.865,-1.101,-0.989,-1.209,-0.604,-0.841,-0.734,-0.881,-0.835,-0.699,-0.773,-0.88,4
-1.145,-1.028,-0.96,-0.908,-0.996,-0.964,-1.166,-1.083,-1.339,-0.712,-0.987,-0.87,-1.016,-0.966,-0.864,-0.954,-1.06,4
-1.082,-0.874,-0.854,-0.792,-0.896,-0.876,-1.155,-1.026,-1.206,-0.739,-0.911,-0.816,-0.897,-0.858,-0.856,-0.878,-1.026,4
-1.042,-0.828,-0.805,-0.772,-0.834,-0.835,-1.099,-0.934,-1.141,-0.688,-0.852,-0.776,-0.852,-0.838,-0.749,-0.829,-0.96,4
-1.002,-0.838,-0.771,-0.709,-0.821,-0.791,-1.036,-0.998,-1.208,-0.685,-0.887,-0.776,-0.876,-0.833,-0.75,-0.798,-0.9,4
-1.135,-0.952,-0.894,-0.812,-0.934,-0.889,-1.127,-1.019,-1.31,-0.689,-0.969,-0.831,-1.007,-0.962,-0.836,-0.928,-1.02,4
-0.99,-0.759,-0.751,-0.723,-0.751,-0.748,-0.982,-0.938,-1.068,-0.7,-0.782,-0.747,-0.764,-0.743,-0.833,-0.822,-1.014,4
-1.129,-0.974,-0.913,-0.845,-0.947,-0.913,-1.131,-1.031,-1.296,-0.709,-0.961,-0.83,-0.997,-0.954,-0.845,-0.931,-1.037,4
-1.125,-0.95,-0.914,-0.885,-0.949,-0.935,-1.17,-0.981,-1.281,-0.592,-0.898,-0.79,-0.964,-0.919,-0.86,-0.915,-1.041,4
-1.144,-1.043,-0.995,-0.964,-1.017,-0.999,-1.163,-1.06,-1.286,-0.625,-0.916,-0.801,-0.935,-0.895,-0.904,-0.926,-1.089,4
-1.074,-0.837,-0.794,-0.73,-0.825,-0.813,-1.115,-0.968,-1.225,-0.618,-0.867,-0.733,-0.866,-0.816,-0.72,-0.774,-0.873,4
-1.234,-1.108,-1.053,-1.003,-1.08,-1.057,-1.248,-1.134,-1.39,-0.651,-0.987,-0.837,-0.999,-0.944,-0.899,-0.923,-1.067,4
-1.066,-0.864,-0.826,-0.781,-0.851,-0.832,-1.09,-0.939,-1.213,-0.561,-0.816,-0.735,-0.867,-0.811,-0.745,-0.784,-0.916,4
-0.973,-0.8,-0.733,-0.673,-0.781,-0.752,-1.006,-0.964,-1.184,-0.69,-0.851,-0.763,-0.866,-0.818,-0.739,-0.787,-0.88,4
-1.211,-1.018,-0.951,-0.848,-0.988,-0.94,-1.198,-1.086,-1.388,-0.822,-1.075,-0.947,-1.088,-1.041,-0.919,-1.004,-1.114,4
-1.061,-0.87,-0.839,-0.81,-0.869,-0.861,-1.104,-0.996,-1.177,-0.676,-0.875,-0.773,-0.883,-0.858,-0.833,-0.873,-1.019,4
-1.137,-0.967,-0.905,-0.84,-0.942,-0.914,-1.15,-1.034,-1.31,-0.683,-0.946,-0.819,-0.979,-0.937,-0.823,-0.892,-1.003,4
-1.048,-0.891,-0.826,-0.749,-0.884,-0.845,-1.09,-0.941,-1.24,-0.544,-0.842,-0.747,-0.935,-0.866,-0.807,-0.86,-0.984,4
-1.12,-1.015,-0.959,-0.917,-0.988,-0.959,-1.13,-1.053,-1.279,-0.701,-0.938,-0.843,-0.966,-0.92,-0.914,-0.953,-1.103,4
-1.106,-0.878,-0.837,-0.783,-0.879,-0.872,-1.181,-0.998,-1.265,-0.699,-0.918,-0.798,-0.92,-0.868,-0.756,-0.82,-0.913,4
-1.02,-0.815,-0.767,-0.704,-0.811,-0.792,-1.079,-0.946,-1.181,-0.591,-0.847,-0.731,-0.836,-0.812,-0.807,-0.825,-0.973,4
-0.681,-0.451,-0.364,-0.233,-0.466,-0.328,-0.623,-0.745,-0.963,-0.306,-0.632,-0.531,-0.661,-0.603,-0.496,-0.558,-0.649,9
-0.818,-0.702,-0.61,-0.445,-0.727,-0.564,-0.747,-0.998,-1.162,-0.568,-0.92,-0.799,-0.887,-0.829,-0.708,-0.811,-0.875,9
-0.681,-0.287,-0.303,-0.174,-0.437,-0.262,-0.608,-0.629,-0.923,-0.156,-0.6,-0.483,-0.585,-0.539,-0.457,-0.522,-0.576,9
-0.638,-0.527,-0.414,-0.235,-0.46,-0.304,-0.51,-0.862,-1.117,-0.523,-0.829,-0.704,-0.796,-0.744,-0.579,-0.675,-0.75,9
-0.551,-0.447,-0.358,-0.263,-0.441,-0.354,-0.587,-0.659,-0.901,-0.279,-0.657,-0.514,-0.657,-0.587,-0.414,-0.545,-0.585,9
-0.681,-0.253,-0.295,-0.044,-0.432,-0.232,-0.649,-0.625,-0.945,-0.094,-0.533,-0.433,-0.609,-0.528,-0.445,-0.473,-0.514,9
-0.664,-0.452,-0.4,-0.317,-0.502,-0.391,-0.649,-0.767,-0.9,-0.379,-0.627,-0.588,-0.68,-0.625,-0.576,-0.657,-0.724,9
-0.561,-0.366,-0.329,-0.177,-0.433,-0.272,-0.556,-0.753,-0.84,-0.5,-0.671,-0.635,-0.592,-0.575,-0.49,-0.574,-0.652,9
-0.635,-0.618,-0.477,-0.369,-0.564,-0.446,-0.576,-0.88,-1.111,-0.445,-0.794,-0.638,-0.855,-0.796,-0.599,-0.742,-0.783,9
-0.635,-0.454,-0.369,-0.223,-0.472,-0.312,-0.596,-0.792,-1.05,-0.473,-0.809,-0.672,-0.766,-0.729,-0.612,-0.701,-0.792,9
-0.614,-0.444,-0.372,-0.241,-0.455,-0.31,-0.519,-0.748,-0.942,-0.365,-0.653,-0.527,-0.635,-0.605,-0.481,-0.557,-0.658,9
-0.697,-0.385,-0.392,-0.263,-0.53,-0.38,-0.73,-0.737,-0.832,-0.332,-0.57,-0.531,-0.634,-0.6,-0.545,-0.593,-0.652,9
-0.806,-0.459,-0.468,-0.308,-0.54,-0.402,-0.698,-0.769,-1.003,-0.423,-0.72,-0.644,-0.718,-0.699,-0.629,-0.68,-0.757,9
-0.51,-0.183,-0.236,-0.057,-0.379,-0.206,-0.5,-0.608,-0.627,-0.243,-0.408,-0.375,-0.447,-0.474,-0.529,-0.493,-0.594,9
-0.735,-0.555,-0.453,-0.261,-0.541,-0.4,-0.685,-0.763,-1.082,-0.307,-0.723,-0.583,-0.785,-0.732,-0.548,-0.679,-0.709,9
-0.708,-0.533,-0.437,-0.297,-0.57,-0.413,-0.702,-0.84,-1.164,-0.534,-0.902,-0.791,-0.85,-0.765,-0.607,-0.72,-0.759,9
-0.607,-0.516,-0.405,-0.327,-0.49,-0.385,-0.581,-0.794,-1.016,-0.4,-0.757,-0.616,-0.739,-0.701,-0.608,-0.674,-0.752,9
-0.705,-0.401,-0.361,-0.203,-0.511,-0.333,-0.688,-0.718,-1.017,-0.399,-0.752,-0.638,-0.737,-0.68,-0.661,-0.719,-0.824,9
-0.639,-0.554,-0.406,-0.24,-0.518,-0.347,-0.609,-0.815,-1.176,-0.408,-0.834,-0.682,-0.845,-0.761,-0.557,-0.677,-0.684,9
-0.807,-0.647,-0.544,-0.357,-0.661,-0.512,-0.77,-0.832,-1.173,-0.365,-0.825,-0.696,-0.882,-0.808,-0.66,-0.769,-0.828,9
-0.584,-0.35,-0.314,-0.206,-0.45,-0.316,-0.618,-0.744,-0.83,-0.406,-0.597,-0.583,-0.565,-0.554,-0.471,-0.549,-0.588,9
-0.739,-0.562,-0.457,-0.327,-0.562,-0.4,-0.67,-0.894,-1.198,-0.493,-0.834,-0.725,-0.871,-0.785,-0.666,-0.747,-0.801,9
-0.672,-0.589,-0.462,-0.36,-0.589,-0.479,-0.736,-0.863,-1.1,-0.463,-0.809,-0.656,-0.796,-0.732,-0.578,-0.693,-0.712,9
-0.543,-0.456,-0.369,-0.24,-0.437,-0.317,-0.495,-0.75,-0.974,-0.375,-0.657,-0.588,-0.695,-0.636,-0.663,-0.684,-0.79,9
-0.506,-0.39,-0.287,-0.126,-0.372,-0.226,-0.48,-0.699,-0.89,-0.298,-0.599,-0.562,-0.633,-0.576,-0.49,-0.588,-0.657,9
-0.737,-0.543,-0.486,-0.391,-0.578,-0.499,-0.77,-0.806,-0.968,-0.403,-0.711,-0.58,-0.73,-0.675,-0.512,-0.606,-0.643,9
-0.51,-0.537,-0.347,-0.271,-0.461,-0.358,-0.534,-0.836,-1.107,-0.332,-0.763,-0.635,-0.786,-0.683,-0.547,-0.637,-0.658,9
-0.708,-0.511,-0.444,-0.309,-0.481,-0.38,-0.55,-0.74,-0.962,-0.369,-0.691,-0.562,-0.647,-0.642,-0.525,-0.618,-0.675,9
-0.607,-0.454,-0.411,-0.256,-0.496,-0.36,-0.56,-0.778,-0.92,-0.47,-0.693,-0.602,-0.694,-0.664,-0.54,-0.649,-0.704,9
-0.508,-0.3,-0.182,-0.047,-0.339,-0.186,-0.541,-0.653,-0.922,-0.391,-0.703,-0.633,-0.639,-0.589,-0.502,-0.562,-0.643,9
-0.612,-0.592,-0.469,-0.332,-0.539,-0.435,-0.582,-0.842,-1.063,-0.412,-0.727,-0.585,-0.768,-0.737,-0.517,-0.651,-0.689,9
-0.668,-0.347,-0.326,-0.172,-0.452,-0.285,-0.604,-0.676,-0.918,-0.329,-0.638,-0.563,-0.648,-0.594,-0.59,-0.645,-0.787,9
-0.681,-0.52,-0.436,-0.297,-0.594,-0.419,-0.744,-0.856,-1.145,-0.351,-0.78,-0.611,-0.781,-0.7,-0.542,-0.623,-0.644,9
-0.678,-0.441,-0.436,-0.29,-0.533,-0.4,-0.618,-0.838,-0.976,-0.452,-0.722,-0.587,-0.71,-0.698,-0.536,-0.657,-0.685,9
-0.763,-0.41,-0.421,-0.225,-0.524,-0.356,-0.698,-0.757,-0.921,-0.368,-0.616,-0.556,-0.625,-0.589,-0.479,-0.569,-0.647,9
-0.508,-0.114,-0.212,-0.051,-0.305,-0.141,-0.446,-0.595,-0.377,-0.261,-0.386,-0.453,-0.283,-0.344,-0.403,-0.465,-0.614,9
-0.717,-0.285,-0.373,-0.237,-0.452,-0.322,-0.685,-0.666,-0.639,-0.245,-0.514,-0.452,-0.489,-0.481,-0.503,-0.565,-0.632,9
-0.515,-0.283,-0.214,-0.091,-0.343,-0.192,-0.562,-0.645,-0.881,-0.385,-0.665,-0.603,-0.608,-0.561,-0.5,-0.573,-0.674,9
-0.582,-0.524,-0.387,-0.323,-0.507,-0.437,-0.653,-0.79,-0.912,-0.336,-0.667,-0.564,-0.72,-0.691,-0.532,-0.649,-0.664,9
-0.776,-0.438,-0.43,-0.24,-0.54,-0.373,-0.712,-0.781,-0.976,-0.446,-0.687,-0.617,-0.677,-0.648,-0.519,-0.63,-0.696,9
-0.835,-0.791,-0.664,-0.519,-0.746,-0.626,-0.793,-1.014,-1.285,-0.641,-0.98,-0.818,-1.004,-0.932,-0.718,-0.848,-0.878,9
-0.818,-0.686,-0.584,-0.41,-0.64,-0.474,-0.643,-0.914,-1.203,-0.51,-0.886,-0.755,-0.905,-0.841,-0.669,-0.799,-0.856,9
-0.793,-0.707,-0.563,-0.458,-0.683,-0.573,-0.814,-0.973,-1.192,-0.727,-0.976,-0.854,-0.923,-0.869,-0.714,-0.82,-0.886,9
-0.648,-0.462,-0.357,-0.18,-0.481,-0.326,-0.619,-0.739,-1.074,-0.297,-0.691,-0.56,-0.735,-0.646,-0.537,-0.629,-0.662,9
-0.866,-0.728,-0.657,-0.536,-0.711,-0.625,-0.827,-0.946,-1.115,-0.522,-0.835,-0.724,-0.832,-0.782,-0.675,-0.755,-0.826,9
-0.92,-0.623,-0.649,-0.453,-0.715,-0.551,-0.774,-0.875,-1.047,-0.433,-0.776,-0.686,-0.772,-0.735,-0.568,-0.696,-0.767,9
-0.488,-0.177,-0.154,-0.028,-0.282,-0.114,-0.463,-0.604,-0.844,-0.372,-0.631,-0.59,-0.567,-0.53,-0.512,-0.577,-0.648,9
-0.7,-0.42,-0.407,-0.301,-0.554,-0.383,-0.78,-0.824,-1.023,-0.407,-0.764,-0.642,-0.753,-0.708,-0.639,-0.711,-0.77,9
-0.606,-0.307,-0.267,-0.13,-0.418,-0.255,-0.662,-0.718,-0.958,-0.318,-0.68,-0.677,-0.673,-0.609,-0.585,-0.647,-0.697,9
-0.802,-0.739,-0.578,-0.464,-0.707,-0.573,-0.815,-1.051,-1.295,-0.757,-1.076,-0.913,-1.003,-0.929,-0.744,-0.865,-0.924,9
-0.613,-0.477,-0.369,-0.26,-0.474,-0.365,-0.625,-0.747,-1.003,-0.356,-0.724,-0.579,-0.742,-0.711,-0.601,-0.689,-0.763,9
-0.704,-0.631,-0.5,-0.396,-0.626,-0.488,-0.73,-0.952,-1.183,-0.604,-0.945,-0.787,-0.875,-0.811,-0.64,-0.744,-0.815,9
-0.56,-0.445,-0.354,-0.246,-0.456,-0.349,-0.594,-0.683,-0.905,-0.289,-0.647,-0.543,-0.658,-0.592,-0.495,-0.592,-0.66,9
-0.688,-0.629,-0.467,-0.33,-0.595,-0.441,-0.678,-0.926,-1.187,-0.58,-0.9,-0.829,-0.911,-0.848,-0.681,-0.805,-0.855,9
-0.711,-0.589,-0.503,-0.382,-0.598,-0.456,-0.688,-0.93,-1.109,-0.609,-0.88,-0.776,-0.828,-0.788,-0.636,-0.76,-0.836,9
-0.827,-0.692,-0.546,-0.386,-0.661,-0.5,-0.737,-0.936,-1.35,-0.481,-0.959,-0.756,-0.969,-0.884,-0.689,-0.797,-0.83,9
-0.684,-0.397,-0.33,-0.131,-0.482,-0.277,-0.602,-0.745,-1.057,-0.461,-0.774,-0.665,-0.742,-0.66,-0.559,-0.654,-0.731,9
-0.649,-0.361,-0.352,-0.217,-0.499,-0.344,-0.765,-0.742,-0.964,-0.293,-0.649,-0.539,-0.668,-0.604,-0.57,-0.633,-0.692,9
-0.668,-0.562,-0.47,-0.337,-0.557,-0.407,-0.622,-0.88,-1.102,-0.503,-0.807,-0.694,-0.786,-0.734,-0.595,-0.684,-0.759,9
-0.803,-0.467,-0.483,-0.308,-0.597,-0.39,-0.707,-0.817,-1.035,-0.402,-0.733,-0.646,-0.733,-0.677,-0.595,-0.652,-0.714,9
-0.598,-0.387,-0.347,-0.206,-0.46,-0.286,-0.555,-0.734,-0.944,-0.329,-0.69,-0.578,-0.649,-0.619,-0.552,-0.62,-0.713,9
-0.634,-0.352,-0.359,-0.171,-0.442,-0.298,-0.491,-0.735,-0.903,-0.387,-0.627,-0.541,-0.635,-0.624,-0.518,-0.615,-0.676,9
-0.826,-0.736,-0.62,-0.501,-0.698,-0.572,-0.744,-0.95,-1.242,-0.517,-0.889,-0.767,-0.928,-0.852,-0.698,-0.792,-0.823,9
-0.801,-0.72,-0.571,-0.436,-0.693,-0.573,-0.808,-0.999,-1.216,-0.676,-1,-0.849,-0.905,-0.854,-0.685,-0.785,-0.849,9
-0.811,-0.536,-0.486,-0.34,-0.579,-0.423,-0.72,-0.845,-1.087,-0.458,-0.795,-0.686,-0.795,-0.761,-0.719,-0.791,-0.911,9
-0.647,-0.53,-0.406,-0.302,-0.503,-0.4,-0.644,-0.818,-1.086,-0.427,-0.804,-0.646,-0.797,-0.727,-0.54,-0.656,-0.678,9
-0.697,-0.389,-0.378,-0.205,-0.468,-0.277,-0.606,-0.767,-1.018,-0.378,-0.698,-0.588,-0.683,-0.654,-0.547,-0.594,-0.626,9
-0.596,-0.423,-0.418,-0.319,-0.481,-0.368,-0.602,-0.733,-0.851,-0.279,-0.559,-0.442,-0.578,-0.546,-0.472,-0.535,-0.594,9
-0.444,-0.256,-0.221,-0.105,-0.308,-0.149,-0.356,-0.605,-0.788,-0.299,-0.52,-0.478,-0.517,-0.486,-0.388,-0.476,-0.557,9
-0.731,-0.35,-0.343,-0.083,-0.493,-0.284,-0.708,-0.749,-1.037,-0.352,-0.682,-0.589,-0.717,-0.65,-0.544,-0.579,-0.621,9
-0.727,-0.582,-0.494,-0.342,-0.598,-0.46,-0.718,-0.834,-1.099,-0.331,-0.754,-0.618,-0.803,-0.733,-0.607,-0.696,-0.769,9
-0.783,-0.413,-0.396,-0.169,-0.548,-0.352,-0.774,-0.747,-0.984,-0.383,-0.669,-0.587,-0.704,-0.653,-0.487,-0.594,-0.625,9
-0.813,-0.766,-0.591,-0.473,-0.718,-0.596,-0.814,-1.054,-1.28,-0.747,-1.067,-0.919,-0.99,-0.931,-0.771,-0.874,-0.941,9
-0.889,-0.794,-0.723,-0.583,-0.785,-0.661,-0.845,-1.007,-1.188,-0.637,-0.945,-0.84,-0.96,-0.913,-0.76,-0.876,-0.936,9
-0.718,-0.616,-0.512,-0.388,-0.609,-0.47,-0.686,-0.891,-1.064,-0.534,-0.862,-0.752,-0.843,-0.803,-0.668,-0.802,-0.87,9
-0.599,-0.435,-0.37,-0.2,-0.471,-0.325,-0.598,-0.698,-0.958,-0.254,-0.594,-0.516,-0.685,-0.609,-0.454,-0.581,-0.629,9
-0.803,-0.659,-0.555,-0.397,-0.681,-0.498,-0.738,-0.974,-1.238,-0.595,-0.95,-0.827,-0.915,-0.852,-0.669,-0.794,-0.821,9
-0.613,-0.414,-0.333,-0.162,-0.475,-0.299,-0.611,-0.777,-1.104,-0.259,-0.745,-0.621,-0.741,-0.652,-0.545,-0.612,-0.656,9
-0.502,-0.305,-0.17,0.012,-0.284,-0.12,-0.368,-0.619,-0.936,-0.282,-0.644,-0.515,-0.619,-0.588,-0.461,-0.557,-0.621,9
-0.629,-0.497,-0.387,-0.263,-0.523,-0.425,-0.721,-0.842,-0.997,-0.575,-0.812,-0.714,-0.792,-0.738,-0.649,-0.744,-0.787,9
-0.928,-0.788,-0.744,-0.597,-0.809,-0.676,-0.872,-0.992,-1.177,-0.592,-0.943,-0.783,-0.96,-0.923,-0.76,-0.878,-0.948,9
-0.642,-0.602,-0.419,-0.283,-0.535,-0.386,-0.635,-0.818,-1.211,-0.399,-0.85,-0.691,-0.871,-0.788,-0.663,-0.744,-0.8,9
-0.288,-0.103,-0.032,0.152,-0.113,0.041,-0.166,-0.452,-0.497,-0.213,-0.354,-0.338,-0.351,-0.361,-0.362,-0.419,-0.55,9
-0.663,-0.5,-0.427,-0.276,-0.506,-0.343,-0.548,-0.769,-1.077,-0.286,-0.689,-0.525,-0.746,-0.696,-0.541,-0.645,-0.717,9
-0.75,-0.466,-0.439,-0.283,-0.558,-0.411,-0.72,-0.781,-1.029,-0.475,-0.763,-0.667,-0.723,-0.69,-0.643,-0.705,-0.815,9
-0.847,-0.771,-0.607,-0.449,-0.722,-0.603,-0.823,-0.938,-1.265,-0.522,-0.934,-0.787,-0.985,-0.914,-0.703,-0.85,-0.869,9
-0.805,-0.729,-0.591,-0.471,-0.674,-0.569,-0.796,-1.034,-1.333,-0.736,-1.065,-0.922,-1.011,-0.912,-0.724,-0.832,-0.887,9
-0.793,-0.612,-0.533,-0.416,-0.654,-0.551,-0.796,-0.925,-1.086,-0.643,-0.834,-0.791,-0.825,-0.78,-0.639,-0.763,-0.787,9
-0.92,-0.705,-0.796,-0.53,-0.823,-0.625,-0.781,-0.95,-1.103,-0.588,-0.869,-0.812,-0.97,-0.94,-0.842,-0.965,-1.003,9
-0.777,-0.571,-0.523,-0.39,-0.617,-0.496,-0.735,-0.897,-0.98,-0.533,-0.749,-0.682,-0.729,-0.691,-0.556,-0.665,-0.705,9
-0.708,-0.48,-0.473,-0.301,-0.548,-0.419,-0.585,-0.834,-1.026,-0.514,-0.763,-0.666,-0.761,-0.738,-0.582,-0.705,-0.73,9
-0.56,-0.458,-0.357,-0.264,-0.467,-0.366,-0.603,-0.746,-0.876,-0.359,-0.641,-0.568,-0.682,-0.649,-0.513,-0.613,-0.624,9
-0.714,-0.587,-0.48,-0.345,-0.553,-0.443,-0.695,-0.837,-1.08,-0.412,-0.781,-0.63,-0.823,-0.765,-0.631,-0.725,-0.803,9
-0.705,-0.527,-0.427,-0.273,-0.549,-0.328,-0.636,-0.895,-1.158,-0.57,-0.874,-0.761,-0.84,-0.767,-0.571,-0.686,-0.698,9
-0.79,-0.693,-0.622,-0.536,-0.688,-0.598,-0.795,-0.911,-1.12,-0.443,-0.834,-0.717,-0.872,-0.813,-0.703,-0.783,-0.841,9
-0.738,-0.534,-0.487,-0.288,-0.564,-0.371,-0.622,-0.844,-1.11,-0.414,-0.788,-0.661,-0.789,-0.728,-0.614,-0.7,-0.731,9
-0.605,-0.568,-0.45,-0.335,-0.518,-0.399,-0.59,-0.799,-1.085,-0.515,-0.814,-0.694,-0.826,-0.766,-0.63,-0.713,-0.801,9
-0.762,-0.665,-0.527,-0.4,-0.648,-0.523,-0.765,-0.942,-1.142,-0.724,-0.923,-0.831,-0.889,-0.831,-0.704,-0.806,-0.875,9
-0.736,-0.463,-0.43,-0.327,-0.529,-0.419,-0.711,-0.787,-1.011,-0.409,-0.734,-0.64,-0.715,-0.693,-0.67,-0.701,-0.793,9
-0.715,-0.416,-0.393,-0.218,-0.51,-0.322,-0.632,-0.798,-1.077,-0.443,-0.748,-0.65,-0.768,-0.73,-0.593,-0.693,-0.734,9
-0.486,-0.26,-0.32,-0.246,-0.39,-0.296,-0.517,-0.637,-0.637,-0.219,-0.433,-0.391,-0.443,-0.427,-0.361,-0.424,-0.534,9
-0.729,-0.638,-0.535,-0.42,-0.636,-0.506,-0.741,-0.923,-1.242,-0.447,-0.889,-0.722,-0.878,-0.811,-0.646,-0.739,-0.747,9
-0.597,-0.546,-0.438,-0.296,-0.493,-0.367,-0.495,-0.816,-1.055,-0.396,-0.762,-0.612,-0.778,-0.762,-0.538,-0.7,-0.727,9
-0.686,-0.393,-0.386,-0.229,-0.468,-0.283,-0.604,-0.747,-0.986,-0.336,-0.657,-0.563,-0.681,-0.655,-0.488,-0.578,-0.576,9
-0.677,-0.55,-0.402,-0.225,-0.481,-0.321,-0.528,-0.834,-1.192,-0.424,-0.81,-0.644,-0.81,-0.739,-0.585,-0.665,-0.709,9
-0.689,-0.517,-0.441,-0.271,-0.538,-0.367,-0.629,-0.841,-1.082,-0.472,-0.817,-0.69,-0.787,-0.734,-0.573,-0.681,-0.753,9
-0.697,-0.623,-0.478,-0.394,-0.589,-0.487,-0.737,-0.965,-1.25,-0.589,-0.944,-0.787,-0.914,-0.806,-0.579,-0.687,-0.687,9
-0.541,-0.485,-0.348,-0.252,-0.424,-0.312,-0.542,-0.739,-1.058,-0.384,-0.751,-0.594,-0.771,-0.706,-0.588,-0.655,-0.744,9
-0.562,-0.212,-0.294,-0.168,-0.39,-0.248,-0.558,-0.637,-0.722,-0.303,-0.455,-0.423,-0.486,-0.469,-0.457,-0.48,-0.525,9
