@relation texture

@attribute A1 numeric
@attribute A2 numeric
@attribute A9 numeric
@attribute A10 numeric
@attribute A11 numeric
@attribute A15 numeric
@attribute A16 numeric
@attribute A20 numeric
@attribute A21 numeric
@attribute A22 numeric
@attribute A26 numeric
@attribute A30 numeric
@attribute A32 numeric
@attribute A36 numeric
@attribute A37 numeric
@attribute A39 numeric
@attribute A40 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-1.226,-0.648,-0.319,-0.647,-1.226,-0.456,-0.533,-0.611,-1.226,-0.939,-0.592,-0.88,-0.835,-0.632,-0.958,-0.643,-0.725,3
-1.005,-0.392,-0.226,-0.661,-1.005,-0.316,-0.458,-0.452,-1.005,-0.712,-0.415,-0.724,-0.635,-0.584,-0.747,-0.511,-0.614,3
-1.235,-0.572,-0.323,-0.757,-1.235,-0.429,-0.55,-0.519,-1.235,-0.918,-0.581,-0.895,-0.819,-0.622,-0.897,-0.585,-0.66,3
-1.216,-0.391,-0.192,-0.703,-1.216,-0.294,-0.535,-0.303,-1.216,-0.843,-0.471,-0.839,-0.774,-0.62,-0.839,-0.572,-0.654,3
-1.161,-0.565,-0.345,-0.721,-1.161,-0.432,-0.531,-0.587,-1.161,-0.905,-0.625,-0.881,-0.807,-0.658,-0.898,-0.632,-0.709,3
-1.363,-0.827,-0.469,-0.798,-1.363,-0.655,-0.666,-0.801,-1.363,-1.14,-0.862,-1.08,-0.945,-0.678,-1.053,-0.699,-0.763,3
-1.233,-0.661,-0.371,-0.776,-1.233,-0.532,-0.583,-0.673,-1.233,-0.974,-0.675,-0.94,-0.842,-0.627,-0.924,-0.634,-0.707,3
-1.12,-0.372,-0.1,-0.613,-1.12,-0.194,-0.4,-0.259,-1.12,-0.785,-0.468,-0.791,-0.726,-0.583,-0.836,-0.564,-0.646,3
-1.145,-0.533,-0.331,-0.754,-1.145,-0.419,-0.517,-0.537,-1.145,-0.876,-0.556,-0.841,-0.763,-0.557,-0.847,-0.519,-0.599,3
-1.074,-0.496,-0.251,-0.654,-1.074,-0.331,-0.493,-0.482,-1.074,-0.782,-0.482,-0.741,-0.716,-0.525,-0.843,-0.512,-0.59,3
-1.223,-0.654,-0.395,-0.816,-1.223,-0.544,-0.602,-0.712,-1.223,-0.992,-0.751,-0.999,-0.833,-0.642,-0.911,-0.632,-0.712,3
-1.188,-0.554,-0.393,-0.934,-1.188,-0.381,-0.571,-0.505,-1.188,-0.932,-0.677,-0.964,-0.857,-0.682,-0.948,-0.672,-0.808,3
-1.218,-0.673,-0.434,-0.895,-1.218,-0.529,-0.601,-0.718,-1.218,-0.961,-0.673,-0.942,-0.849,-0.67,-0.915,-0.665,-0.766,3
-1.122,-0.505,-0.241,-0.579,-1.122,-0.384,-0.472,-0.508,-1.122,-0.829,-0.5,-0.809,-0.64,-0.434,-0.741,-0.405,-0.379,3
-1.308,-0.685,-0.424,-0.792,-1.308,-0.586,-0.664,-0.77,-1.308,-1.076,-0.806,-1.033,-0.902,-0.657,-0.993,-0.657,-0.724,3
-1.228,-0.607,-0.417,-0.852,-1.228,-0.492,-0.603,-0.646,-1.228,-0.933,-0.603,-0.941,-0.845,-0.71,-0.954,-0.683,-0.777,3
-1.305,-0.775,-0.504,-0.815,-1.305,-0.598,-0.651,-0.769,-1.305,-1.046,-0.769,-1.044,-0.976,-0.777,-1.072,-0.783,-0.849,3
-1.233,-0.562,-0.298,-0.696,-1.233,-0.498,-0.593,-0.68,-1.233,-0.995,-0.752,-0.989,-0.818,-0.557,-0.883,-0.554,-0.609,3
-1.159,-0.519,-0.268,-0.728,-1.159,-0.391,-0.512,-0.514,-1.159,-0.801,-0.423,-0.787,-0.728,-0.611,-0.811,-0.557,-0.673,3
-1.181,-0.482,-0.33,-0.809,-1.181,-0.399,-0.614,-0.491,-1.181,-0.855,-0.574,-0.901,-0.809,-0.695,-0.914,-0.682,-0.788,3
-1.156,-0.515,-0.306,-0.79,-1.156,-0.441,-0.546,-0.64,-1.156,-0.892,-0.544,-0.821,-0.746,-0.575,-0.815,-0.532,-0.591,3
-1.228,-0.724,-0.454,-0.753,-1.228,-0.57,-0.597,-0.712,-1.228,-1.015,-0.747,-0.955,-0.914,-0.697,-1.022,-0.735,-0.825,3
-1.26,-0.697,-0.339,-0.628,-1.26,-0.516,-0.522,-0.622,-1.26,-1.001,-0.677,-0.923,-0.845,-0.623,-0.94,-0.64,-0.688,3
-1.1,-0.526,-0.27,-0.657,-1.1,-0.362,-0.521,-0.421,-1.1,-0.736,-0.387,-0.713,-0.717,-0.533,-0.828,-0.569,-0.626,3
-1.014,-0.423,-0.247,-0.739,-1.014,-0.239,-0.397,-0.326,-1.014,-0.679,-0.265,-0.597,-0.663,-0.491,-0.763,-0.49,-0.601,3
-1.307,-0.681,-0.397,-0.818,-1.307,-0.559,-0.614,-0.706,-1.307,-1.095,-0.86,-1.069,-0.862,-0.691,-0.95,-0.656,-0.74,3
-1.102,-0.505,-0.278,-0.583,-1.102,-0.41,-0.477,-0.565,-1.102,-0.826,-0.51,-0.822,-0.648,-0.453,-0.725,-0.445,-0.414,3
-1.181,-0.502,-0.313,-0.767,-1.181,-0.411,-0.616,-0.513,-1.181,-0.857,-0.579,-0.883,-0.805,-0.689,-0.908,-0.67,-0.771,3
-1.222,-0.616,-0.417,-0.836,-1.222,-0.522,-0.626,-0.738,-1.222,-1.002,-0.711,-0.924,-0.824,-0.621,-0.891,-0.594,-0.654,3
-1.124,-0.477,-0.229,-0.637,-1.124,-0.385,-0.46,-0.524,-1.124,-0.821,-0.468,-0.726,-0.649,-0.526,-0.731,-0.419,-0.489,3
-1.225,-0.732,-0.44,-0.756,-1.225,-0.505,-0.564,-0.647,-1.225,-0.941,-0.622,-0.89,-0.894,-0.646,-1.005,-0.689,-0.758,3
-1.141,-0.498,-0.22,-0.682,-1.141,-0.369,-0.495,-0.5,-1.141,-0.803,-0.411,-0.776,-0.73,-0.598,-0.814,-0.552,-0.659,3
-1.167,-0.544,-0.331,-0.763,-1.167,-0.4,-0.504,-0.571,-1.167,-0.873,-0.546,-0.816,-0.783,-0.613,-0.867,-0.599,-0.696,3
-1.091,-0.498,-0.277,-0.641,-1.091,-0.367,-0.462,-0.462,-1.091,-0.714,-0.375,-0.767,-0.696,-0.551,-0.782,-0.51,-0.604,3
-1.368,-0.832,-0.533,-0.865,-1.368,-0.682,-0.7,-0.862,-1.368,-1.189,-0.926,-1.104,-1.011,-0.785,-1.096,-0.813,-0.901,3
-1.209,-0.61,-0.355,-0.715,-1.209,-0.469,-0.59,-0.561,-1.209,-0.893,-0.543,-0.883,-0.839,-0.643,-0.916,-0.637,-0.704,3
-1.375,-0.839,-0.553,-0.84,-1.375,-0.661,-0.686,-0.834,-1.375,-1.162,-0.901,-1.109,-1.035,-0.755,-1.094,-0.795,-0.881,3
-0.993,-0.406,-0.262,-0.749,-0.993,-0.236,-0.407,-0.363,-0.993,-0.658,-0.321,-0.59,-0.694,-0.495,-0.794,-0.506,-0.57,3
-1.197,-0.635,-0.36,-0.742,-1.197,-0.525,-0.593,-0.716,-1.197,-0.921,-0.636,-0.897,-0.753,-0.626,-0.87,-0.571,-0.659,3
-1.364,-0.847,-0.546,-0.921,-1.364,-0.694,-0.73,-0.89,-1.364,-1.179,-0.917,-1.106,-0.993,-0.777,-1.071,-0.795,-0.882,3
-1.206,-0.544,-0.329,-0.764,-1.206,-0.399,-0.524,-0.5,-1.206,-0.9,-0.6,-0.881,-0.843,-0.677,-0.929,-0.661,-0.757,3
-1.175,-0.555,-0.335,-0.771,-1.175,-0.406,-0.5,-0.536,-1.175,-0.874,-0.554,-0.852,-0.755,-0.575,-0.873,-0.559,-0.619,3
-1.119,-0.331,-0.199,-0.727,-1.119,-0.336,-0.519,-0.33,-1.119,-0.802,-0.482,-0.822,-0.691,-0.593,-0.76,-0.508,-0.604,3
-1.268,-0.802,-0.544,-0.847,-1.268,-0.594,-0.643,-0.716,-1.268,-0.96,-0.6,-0.952,-0.927,-0.708,-1.027,-0.746,-0.818,3
-1.17,-0.413,-0.228,-0.753,-1.17,-0.359,-0.544,-0.476,-1.17,-0.823,-0.475,-0.825,-0.716,-0.577,-0.794,-0.506,-0.595,3
-1.191,-0.423,-0.174,-0.669,-1.191,-0.328,-0.499,-0.312,-1.191,-0.841,-0.486,-0.838,-0.704,-0.608,-0.848,-0.553,-0.626,3
-1.145,-0.528,-0.359,-0.806,-1.145,-0.394,-0.526,-0.474,-1.145,-0.803,-0.483,-0.832,-0.761,-0.644,-0.871,-0.627,-0.687,3
-1.191,-0.581,-0.387,-0.778,-1.191,-0.502,-0.618,-0.717,-1.191,-0.975,-0.705,-0.92,-0.788,-0.629,-0.89,-0.623,-0.683,3
-1.015,-0.41,-0.19,-0.597,-1.015,-0.296,-0.385,-0.354,-1.015,-0.638,-0.322,-0.686,-0.621,-0.518,-0.723,-0.468,-0.542,3
-1.175,-0.573,-0.334,-0.78,-1.175,-0.403,-0.54,-0.57,-1.175,-0.905,-0.611,-0.911,-0.792,-0.64,-0.902,-0.602,-0.687,3
-1.101,-0.476,-0.267,-0.613,-1.101,-0.394,-0.479,-0.518,-1.101,-0.8,-0.493,-0.773,-0.643,-0.533,-0.75,-0.441,-0.511,3
-1.36,-0.832,-0.558,-0.907,-1.36,-0.598,-0.688,-0.796,-1.36,-1.103,-0.767,-1.062,-0.991,-0.826,-1.093,-0.841,-0.957,3
-1.301,-0.741,-0.497,-0.84,-1.301,-0.618,-0.692,-0.791,-1.301,-1.049,-0.734,-0.996,-0.903,-0.709,-1.001,-0.712,-0.78,3
-1.329,-0.781,-0.513,-0.91,-1.329,-0.578,-0.663,-0.752,-1.329,-1.05,-0.74,-1.043,-0.938,-0.766,-1.055,-0.763,-0.874,3
-1.31,-0.781,-0.537,-0.928,-1.31,-0.543,-0.617,-0.726,-1.31,-1.028,-0.757,-1.034,-0.993,-0.779,-1.077,-0.808,-0.91,3
-1.218,-0.682,-0.411,-0.768,-1.218,-0.542,-0.601,-0.728,-1.218,-0.942,-0.644,-0.933,-0.78,-0.662,-0.887,-0.612,-0.73,3
-1.194,-0.423,-0.181,-0.639,-1.194,-0.251,-0.459,-0.282,-1.194,-0.844,-0.493,-0.834,-0.773,-0.576,-0.844,-0.555,-0.63,3
-1.149,-0.467,-0.27,-0.745,-1.149,-0.361,-0.513,-0.518,-1.149,-0.881,-0.591,-0.885,-0.743,-0.624,-0.86,-0.582,-0.661,3
-1.236,-0.678,-0.45,-0.917,-1.236,-0.495,-0.575,-0.643,-1.236,-0.922,-0.536,-0.898,-0.823,-0.669,-0.923,-0.653,-0.755,3
-1.111,-0.431,-0.224,-0.645,-1.111,-0.311,-0.413,-0.471,-1.111,-0.862,-0.606,-0.838,-0.711,-0.532,-0.786,-0.494,-0.522,3
-1.158,-0.637,-0.355,-0.707,-1.158,-0.531,-0.561,-0.669,-1.158,-0.889,-0.525,-0.796,-0.71,-0.574,-0.829,-0.529,-0.591,3
-1.238,-0.554,-0.324,-0.826,-1.238,-0.418,-0.522,-0.556,-1.238,-0.929,-0.572,-0.927,-0.81,-0.702,-0.874,-0.636,-0.714,3
-1.313,-0.83,-0.525,-0.798,-1.313,-0.61,-0.656,-0.742,-1.313,-1.039,-0.724,-1.048,-0.979,-0.764,-1.088,-0.802,-0.885,3
-1.178,-0.644,-0.351,-0.708,-1.178,-0.536,-0.578,-0.683,-1.178,-0.887,-0.533,-0.813,-0.707,-0.559,-0.805,-0.491,-0.544,3
-1.227,-0.7,-0.509,-0.869,-1.227,-0.551,-0.622,-0.75,-1.227,-0.958,-0.635,-0.897,-0.868,-0.652,-0.939,-0.644,-0.734,3
-1.232,-0.7,-0.396,-0.68,-1.232,-0.474,-0.555,-0.655,-1.232,-0.959,-0.602,-0.88,-0.847,-0.594,-0.961,-0.619,-0.689,3
-1.231,-0.568,-0.299,-0.766,-1.231,-0.387,-0.537,-0.53,-1.231,-0.928,-0.608,-0.934,-0.855,-0.668,-0.941,-0.685,-0.764,3
-1.24,-0.639,-0.394,-0.756,-1.24,-0.507,-0.583,-0.698,-1.24,-1.044,-0.825,-1.033,-0.872,-0.679,-0.972,-0.697,-0.776,3
-1.222,-0.444,-0.203,-0.607,-1.222,-0.316,-0.51,-0.342,-1.222,-0.899,-0.572,-0.88,-0.746,-0.657,-0.874,-0.608,-0.681,3
-1.205,-0.692,-0.365,-0.646,-1.205,-0.519,-0.556,-0.678,-1.205,-0.982,-0.739,-0.975,-0.824,-0.585,-0.948,-0.601,-0.677,3
-1.171,-0.604,-0.301,-0.654,-1.171,-0.454,-0.505,-0.594,-1.171,-0.915,-0.665,-0.93,-0.771,-0.534,-0.873,-0.542,-0.596,3
-1.203,-0.565,-0.284,-0.756,-1.203,-0.407,-0.5,-0.467,-1.203,-0.878,-0.551,-0.897,-0.738,-0.64,-0.874,-0.593,-0.666,3
-1.258,-0.596,-0.379,-0.775,-1.258,-0.442,-0.566,-0.588,-1.258,-0.928,-0.574,-0.901,-0.839,-0.688,-0.934,-0.662,-0.722,3
-1.132,-0.324,-0.147,-0.578,-1.132,-0.318,-0.505,-0.24,-1.132,-0.764,-0.454,-0.817,-0.677,-0.478,-0.771,-0.457,-0.492,3
-1.215,-0.614,-0.364,-0.76,-1.215,-0.467,-0.593,-0.584,-1.215,-0.893,-0.578,-0.899,-0.846,-0.647,-0.945,-0.664,-0.703,3
-1.236,-0.565,-0.353,-0.845,-1.236,-0.428,-0.536,-0.586,-1.236,-0.933,-0.598,-0.95,-0.815,-0.695,-0.874,-0.628,-0.72,3
-1.046,-0.457,-0.246,-0.684,-1.046,-0.27,-0.398,-0.351,-1.046,-0.708,-0.405,-0.754,-0.697,-0.566,-0.823,-0.57,-0.633,3
-1.172,-0.442,-0.28,-0.752,-1.172,-0.366,-0.583,-0.396,-1.172,-0.833,-0.484,-0.838,-0.77,-0.647,-0.881,-0.618,-0.692,3
-1.194,-0.52,-0.285,-0.754,-1.194,-0.376,-0.488,-0.528,-1.194,-0.88,-0.519,-0.88,-0.735,-0.637,-0.822,-0.555,-0.656,3
-1.254,-0.705,-0.491,-0.844,-1.254,-0.497,-0.597,-0.624,-1.254,-0.941,-0.651,-0.956,-0.892,-0.735,-1.009,-0.752,-0.841,3
-1.119,-0.559,-0.278,-0.678,-1.119,-0.446,-0.496,-0.575,-1.119,-0.807,-0.558,-0.858,-0.73,-0.551,-0.813,-0.533,-0.612,3
-1.179,-0.532,-0.336,-0.785,-1.179,-0.406,-0.568,-0.452,-1.179,-0.855,-0.537,-0.884,-0.801,-0.681,-0.929,-0.684,-0.769,3
-1.216,-0.41,-0.216,-0.766,-1.216,-0.338,-0.545,-0.342,-1.216,-0.866,-0.523,-0.875,-0.767,-0.69,-0.846,-0.613,-0.707,3
-1.174,-0.422,-0.212,-0.752,-1.174,-0.338,-0.445,-0.468,-1.174,-0.882,-0.528,-0.84,-0.676,-0.595,-0.764,-0.467,-0.496,3
-1.294,-0.722,-0.422,-0.779,-1.294,-0.557,-0.588,-0.728,-1.294,-1.113,-0.84,-1.004,-0.93,-0.699,-1.014,-0.715,-0.783,3
-1.255,-0.753,-0.44,-0.82,-1.255,-0.506,-0.544,-0.646,-1.255,-0.998,-0.714,-0.991,-0.882,-0.69,-0.999,-0.7,-0.797,3
-1.24,-0.688,-0.491,-0.911,-1.24,-0.543,-0.64,-0.717,-1.24,-0.926,-0.599,-0.918,-0.87,-0.702,-0.95,-0.698,-0.797,3
-1.193,-0.616,-0.408,-0.851,-1.193,-0.471,-0.582,-0.641,-1.193,-0.886,-0.577,-0.892,-0.827,-0.66,-0.911,-0.654,-0.75,3
-1.024,-0.309,-0.189,-0.582,-1.024,-0.275,-0.512,-0.24,-1.024,-0.67,-0.432,-0.776,-0.63,-0.44,-0.75,-0.427,-0.435,3
-1.083,-0.483,-0.279,-0.71,-1.083,-0.343,-0.426,-0.496,-1.083,-0.814,-0.547,-0.814,-0.71,-0.526,-0.806,-0.53,-0.586,3
-1.115,-0.563,-0.333,-0.743,-1.115,-0.401,-0.524,-0.506,-1.115,-0.787,-0.465,-0.831,-0.757,-0.675,-0.9,-0.687,-0.759,3
-1.277,-0.646,-0.354,-0.747,-1.277,-0.539,-0.594,-0.7,-1.277,-1.028,-0.72,-0.985,-0.821,-0.583,-0.899,-0.549,-0.6,3
-1.104,-0.416,-0.175,-0.669,-1.104,-0.246,-0.431,-0.299,-1.104,-0.78,-0.452,-0.782,-0.739,-0.558,-0.825,-0.567,-0.653,3
-1.194,-0.638,-0.385,-0.751,-1.194,-0.521,-0.561,-0.688,-1.194,-0.966,-0.724,-0.901,-0.847,-0.677,-0.938,-0.685,-0.769,3
-1.133,-0.529,-0.302,-0.741,-1.133,-0.347,-0.518,-0.435,-1.133,-0.84,-0.562,-0.82,-0.775,-0.635,-0.909,-0.626,-0.745,3
-1.229,-0.665,-0.43,-0.798,-1.229,-0.479,-0.56,-0.606,-1.229,-0.942,-0.637,-0.906,-0.907,-0.711,-1,-0.736,-0.827,3
-1.205,-0.554,-0.289,-0.741,-1.205,-0.424,-0.589,-0.556,-1.205,-0.9,-0.567,-0.877,-0.808,-0.666,-0.935,-0.65,-0.761,3
-1.23,-0.721,-0.419,-0.667,-1.23,-0.595,-0.648,-0.749,-1.23,-0.978,-0.671,-0.917,-0.85,-0.652,-0.964,-0.676,-0.747,3
-1.091,-0.461,-0.304,-0.766,-1.091,-0.305,-0.46,-0.325,-1.091,-0.725,-0.386,-0.758,-0.731,-0.589,-0.849,-0.6,-0.616,3
-1.193,-0.543,-0.316,-0.646,-1.193,-0.428,-0.558,-0.63,-1.193,-0.956,-0.668,-0.893,-0.752,-0.586,-0.859,-0.566,-0.604,3
-1.16,-0.494,-0.281,-0.817,-1.16,-0.395,-0.524,-0.465,-1.16,-0.869,-0.535,-0.851,-0.71,-0.62,-0.815,-0.529,-0.619,3
-1.125,-0.489,-0.279,-0.724,-1.125,-0.363,-0.5,-0.452,-1.125,-0.844,-0.535,-0.822,-0.703,-0.581,-0.806,-0.509,-0.587,3
-0.99,-0.447,-0.274,-0.723,-0.99,-0.265,-0.426,-0.397,-0.99,-0.658,-0.33,-0.6,-0.692,-0.528,-0.803,-0.545,-0.619,3
-1.208,-0.56,-0.283,-0.603,-1.208,-0.475,-0.552,-0.624,-1.208,-0.929,-0.577,-0.866,-0.708,-0.455,-0.791,-0.421,-0.404,3
-1.196,-0.597,-0.385,-0.784,-1.196,-0.458,-0.604,-0.585,-1.196,-0.866,-0.584,-0.891,-0.812,-0.687,-0.914,-0.671,-0.779,3
-1.085,-0.534,-0.337,-0.74,-1.085,-0.413,-0.518,-0.53,-1.085,-0.743,-0.454,-0.75,-0.724,-0.603,-0.835,-0.596,-0.65,3
-1.177,-0.627,-0.396,-0.765,-1.177,-0.478,-0.544,-0.649,-1.177,-0.895,-0.574,-0.885,-0.774,-0.637,-0.862,-0.597,-0.716,3
-0.994,-0.399,-0.226,-0.749,-0.994,-0.241,-0.452,-0.339,-0.994,-0.627,-0.251,-0.58,-0.635,-0.513,-0.764,-0.49,-0.582,3
-1.164,-0.556,-0.316,-0.659,-1.164,-0.458,-0.545,-0.652,-1.164,-0.913,-0.601,-0.855,-0.713,-0.489,-0.802,-0.474,-0.48,3
-1.116,-0.446,-0.175,-0.646,-1.116,-0.295,-0.374,-0.459,-1.116,-0.869,-0.584,-0.829,-0.678,-0.523,-0.791,-0.49,-0.514,3
-1.004,-0.395,-0.237,-0.615,-1.004,-0.336,-0.465,-0.528,-1.004,-0.717,-0.413,-0.674,-0.573,-0.5,-0.696,-0.418,-0.436,3
-1.344,-0.79,-0.484,-0.799,-1.344,-0.632,-0.67,-0.762,-1.344,-1.086,-0.802,-1.075,-0.939,-0.696,-1.019,-0.714,-0.782,3
-1.162,-0.604,-0.357,-0.739,-1.162,-0.425,-0.583,-0.547,-1.162,-0.867,-0.57,-0.883,-0.802,-0.627,-0.948,-0.631,-0.737,3
-1.15,-0.426,-0.141,-0.656,-1.15,-0.28,-0.459,-0.317,-1.15,-0.811,-0.491,-0.816,-0.744,-0.595,-0.841,-0.574,-0.658,3
-1.166,-0.563,-0.309,-0.686,-1.166,-0.46,-0.521,-0.616,-1.166,-0.936,-0.682,-0.922,-0.747,-0.61,-0.876,-0.599,-0.661,3
-1.237,-0.604,-0.37,-0.791,-1.237,-0.484,-0.569,-0.642,-1.237,-0.991,-0.676,-0.946,-0.749,-0.671,-0.864,-0.579,-0.691,3
-1.204,-0.594,-0.299,-0.66,-1.204,-0.383,-0.537,-0.452,-1.204,-0.906,-0.566,-0.867,-0.816,-0.603,-0.909,-0.603,-0.678,3
-1.143,-0.406,-0.216,-0.72,-1.143,-0.307,-0.455,-0.376,-1.143,-0.782,-0.427,-0.756,-0.701,-0.588,-0.808,-0.543,-0.608,3
-1.231,-0.659,-0.372,-0.702,-1.231,-0.528,-0.621,-0.713,-1.231,-0.937,-0.636,-0.92,-0.779,-0.556,-0.87,-0.53,-0.579,3
-1.158,-0.584,-0.346,-0.766,-1.158,-0.481,-0.586,-0.648,-1.158,-0.885,-0.593,-0.888,-0.758,-0.716,-0.874,-0.653,-0.77,3
-1.294,-0.717,-0.382,-0.755,-1.294,-0.558,-0.572,-0.683,-1.294,-1.042,-0.717,-0.974,-0.85,-0.575,-0.934,-0.575,-0.632,3
-1.323,-0.734,-0.452,-0.835,-1.323,-0.637,-0.685,-0.815,-1.323,-1.125,-0.913,-1.109,-0.889,-0.722,-0.992,-0.705,-0.79,3
-1.235,-0.572,-0.323,-0.757,-1.235,-0.429,-0.55,-0.519,-1.235,-0.918,-0.581,-0.895,-0.819,-0.622,-0.897,-0.585,-0.66,3
-1.218,-0.576,-0.329,-0.785,-1.218,-0.477,-0.574,-0.663,-1.218,-0.948,-0.591,-0.872,-0.793,-0.633,-0.873,-0.599,-0.663,3
-1.134,-0.536,-0.308,-0.682,-1.134,-0.459,-0.592,-0.536,-1.134,-0.789,-0.514,-0.854,-0.754,-0.566,-0.849,-0.596,-0.649,3
-1.09,-0.584,-0.362,-0.736,-1.09,-0.456,-0.539,-0.594,-1.09,-0.797,-0.529,-0.826,-0.791,-0.632,-0.876,-0.661,-0.738,3
-1.232,-0.621,-0.325,-0.661,-1.232,-0.465,-0.523,-0.592,-1.232,-0.977,-0.681,-0.932,-0.838,-0.634,-0.924,-0.647,-0.724,3
-1.278,-0.535,-0.303,-0.737,-1.278,-0.385,-0.523,-0.446,-1.278,-0.985,-0.638,-0.975,-0.836,-0.686,-0.917,-0.636,-0.725,3
-1.183,-0.501,-0.231,-0.62,-1.183,-0.417,-0.564,-0.465,-1.183,-0.855,-0.552,-0.88,-0.761,-0.533,-0.881,-0.537,-0.584,3
-1.142,-0.502,-0.309,-0.83,-1.142,-0.35,-0.487,-0.358,-1.142,-0.769,-0.464,-0.824,-0.748,-0.662,-0.883,-0.626,-0.684,3
-1.243,-0.667,-0.317,-0.694,-1.243,-0.527,-0.558,-0.649,-1.243,-0.987,-0.657,-0.922,-0.798,-0.56,-0.888,-0.554,-0.617,3
-1.099,-0.483,-0.258,-0.728,-1.099,-0.346,-0.492,-0.526,-1.099,-0.835,-0.565,-0.803,-0.742,-0.583,-0.85,-0.544,-0.624,3
-1.23,-0.574,-0.379,-0.779,-1.23,-0.465,-0.574,-0.686,-1.23,-1.016,-0.793,-1.018,-0.803,-0.641,-0.897,-0.597,-0.671,3
-1.169,-0.547,-0.27,-0.674,-1.169,-0.452,-0.548,-0.571,-1.169,-0.85,-0.574,-0.893,-0.804,-0.559,-0.872,-0.565,-0.643,3
-1.277,-0.688,-0.348,-0.737,-1.277,-0.548,-0.587,-0.677,-1.277,-1.03,-0.719,-0.978,-0.839,-0.601,-0.919,-0.596,-0.665,3
-1.252,-0.71,-0.429,-0.784,-1.252,-0.508,-0.559,-0.702,-1.252,-1.004,-0.709,-0.99,-0.851,-0.641,-0.944,-0.627,-0.731,3
-1.249,-0.671,-0.349,-0.662,-1.249,-0.477,-0.547,-0.651,-1.249,-0.976,-0.666,-0.932,-0.834,-0.597,-0.931,-0.578,-0.675,3
-1.143,-0.53,-0.298,-0.647,-1.143,-0.408,-0.491,-0.553,-1.143,-0.819,-0.475,-0.769,-0.684,-0.55,-0.777,-0.48,-0.547,3
-1.06,-0.515,-0.297,-0.692,-1.06,-0.391,-0.509,-0.563,-1.06,-0.792,-0.514,-0.81,-0.693,-0.622,-0.805,-0.569,-0.683,3
-1.272,-0.799,-0.504,-0.775,-1.272,-0.528,-0.566,-0.683,-1.272,-1.014,-0.701,-0.977,-0.921,-0.695,-1.023,-0.711,-0.794,3
-1.185,-0.635,-0.451,-0.847,-1.185,-0.481,-0.573,-0.646,-1.185,-0.912,-0.584,-0.879,-0.852,-0.687,-0.952,-0.702,-0.794,3
-1.216,-0.517,-0.282,-0.775,-1.216,-0.334,-0.488,-0.412,-1.216,-0.892,-0.562,-0.914,-0.784,-0.693,-0.905,-0.63,-0.73,3
-1.178,-0.474,-0.279,-0.809,-1.178,-0.38,-0.477,-0.386,-1.178,-0.881,-0.544,-0.845,-0.751,-0.693,-0.853,-0.634,-0.728,3
-1.152,-0.58,-0.347,-0.828,-1.152,-0.37,-0.502,-0.457,-1.152,-0.877,-0.603,-0.9,-0.859,-0.639,-0.957,-0.665,-0.759,3
-1.254,-0.605,-0.357,-0.79,-1.254,-0.489,-0.565,-0.636,-1.254,-0.998,-0.662,-0.936,-0.77,-0.673,-0.884,-0.583,-0.694,3
-1.249,-0.588,-0.413,-0.867,-1.249,-0.448,-0.562,-0.603,-1.249,-0.903,-0.51,-0.848,-0.835,-0.708,-0.902,-0.673,-0.761,3
-1.317,-0.729,-0.43,-0.805,-1.317,-0.547,-0.599,-0.699,-1.317,-1.05,-0.723,-0.996,-0.912,-0.644,-1.002,-0.661,-0.709,3
-1.299,-0.679,-0.387,-0.671,-1.299,-0.537,-0.599,-0.678,-1.299,-1.006,-0.692,-0.966,-0.799,-0.559,-0.888,-0.542,-0.535,3
-1.152,-0.565,-0.298,-0.648,-1.152,-0.462,-0.525,-0.606,-1.152,-0.906,-0.623,-0.868,-0.782,-0.601,-0.88,-0.591,-0.669,3
-1.203,-0.565,-0.284,-0.756,-1.203,-0.407,-0.5,-0.467,-1.203,-0.878,-0.551,-0.897,-0.738,-0.64,-0.874,-0.593,-0.666,3
-1.164,-0.527,-0.333,-0.712,-1.164,-0.466,-0.585,-0.679,-1.164,-0.931,-0.644,-0.875,-0.759,-0.58,-0.865,-0.572,-0.619,3
-1.247,-0.668,-0.369,-0.731,-1.247,-0.524,-0.606,-0.668,-1.247,-0.994,-0.691,-0.95,-0.893,-0.697,-1.011,-0.706,-0.809,3
-1.116,-0.474,-0.248,-0.744,-1.116,-0.281,-0.412,-0.336,-1.116,-0.811,-0.502,-0.811,-0.75,-0.629,-0.853,-0.597,-0.696,3
-1.278,-0.757,-0.503,-0.906,-1.278,-0.564,-0.636,-0.767,-1.278,-1.021,-0.737,-0.985,-0.942,-0.743,-1.028,-0.772,-0.88,3
-1.106,-0.423,-0.193,-0.616,-1.106,-0.225,-0.434,-0.269,-1.106,-0.766,-0.485,-0.807,-0.748,-0.569,-0.856,-0.58,-0.64,3
-1.219,-0.552,-0.311,-0.724,-1.219,-0.467,-0.556,-0.631,-1.219,-0.932,-0.606,-0.905,-0.741,-0.562,-0.842,-0.51,-0.531,3
-1.28,-0.745,-0.442,-0.73,-1.28,-0.498,-0.536,-0.641,-1.28,-1.044,-0.761,-0.998,-0.921,-0.706,-1.013,-0.72,-0.808,3
-1.072,-0.479,-0.256,-0.689,-1.072,-0.409,-0.486,-0.505,-1.072,-0.815,-0.563,-0.858,-0.593,-0.625,-0.728,-0.489,-0.564,3
