@relation 'texture-weka.filters.unsupervised.attribute.Remove-V-R1-2,9-11,15-16,20-22,26,30,32,36-37,39-41'

@attribute A1 numeric
@attribute A2 numeric
@attribute A9 numeric
@attribute A10 numeric
@attribute A11 numeric
@attribute A15 numeric
@attribute A16 numeric
@attribute A20 numeric
@attribute A21 numeric
@attribute A22 numeric
@attribute A26 numeric
@attribute A30 numeric
@attribute A32 numeric
@attribute A36 numeric
@attribute A37 numeric
@attribute A39 numeric
@attribute A40 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-1.132,-0.752,-0.357,-0.627,-1.132,-0.428,-0.456,-0.506,-1.132,-0.822,-0.367,-0.786,-0.779,-0.526,-0.871,-0.56,-0.676,9
-0.926,-0.616,-0.327,-0.637,-0.926,-0.412,-0.423,-0.421,-0.926,-0.665,-0.45,-0.793,-0.652,-0.6,-0.835,-0.634,-0.759,9
-0.922,-0.651,-0.412,-0.697,-0.922,-0.54,-0.612,-0.703,-0.922,-0.679,-0.411,-0.786,-0.676,-0.571,-0.804,-0.596,-0.696,9
-1.128,-0.871,-0.563,-0.706,-1.128,-0.63,-0.648,-0.706,-1.128,-0.879,-0.519,-0.781,-0.871,-0.619,-0.94,-0.687,-0.765,9
-0.966,-0.707,-0.477,-0.687,-0.966,-0.424,-0.441,-0.591,-0.966,-0.739,-0.439,-0.803,-0.771,-0.583,-0.898,-0.661,-0.748,9
-1.057,-0.734,-0.499,-0.761,-1.057,-0.448,-0.547,-0.669,-1.057,-0.777,-0.437,-0.836,-0.765,-0.5,-0.868,-0.535,-0.618,9
-1.098,-0.704,-0.319,-0.611,-1.098,-0.462,-0.514,-0.554,-1.098,-0.826,-0.409,-0.784,-0.794,-0.617,-0.911,-0.662,-0.777,9
-0.936,-0.685,-0.417,-0.663,-0.936,-0.408,-0.514,-0.582,-0.936,-0.651,-0.315,-0.803,-0.699,-0.545,-0.828,-0.587,-0.707,9
-0.822,-0.602,-0.404,-0.651,-0.822,-0.451,-0.521,-0.644,-0.822,-0.58,-0.298,-0.724,-0.595,-0.536,-0.777,-0.596,-0.732,9
-1.018,-0.702,-0.346,-0.557,-1.018,-0.44,-0.517,-0.521,-1.018,-0.714,-0.381,-0.72,-0.697,-0.553,-0.863,-0.6,-0.707,9
-0.928,-0.656,-0.366,-0.566,-0.928,-0.441,-0.494,-0.629,-0.928,-0.72,-0.472,-0.791,-0.692,-0.567,-0.828,-0.633,-0.746,9
-0.864,-0.629,-0.263,-0.442,-0.864,-0.367,-0.417,-0.45,-0.864,-0.604,-0.326,-0.654,-0.597,-0.505,-0.801,-0.567,-0.672,9
-1.167,-0.783,-0.415,-0.664,-1.167,-0.53,-0.579,-0.66,-1.167,-0.87,-0.543,-0.827,-0.848,-0.602,-0.924,-0.637,-0.711,9
-1.025,-0.736,-0.357,-0.515,-1.025,-0.481,-0.508,-0.579,-1.025,-0.777,-0.42,-0.768,-0.781,-0.543,-0.934,-0.618,-0.686,9
-1.093,-0.728,-0.237,-0.468,-1.093,-0.445,-0.487,-0.525,-1.093,-0.814,-0.464,-0.876,-0.804,-0.553,-0.931,-0.626,-0.734,9
-1.218,-0.853,-0.526,-0.743,-1.218,-0.643,-0.677,-0.791,-1.218,-0.927,-0.571,-0.911,-0.93,-0.695,-1.003,-0.75,-0.853,9
-1.001,-0.729,-0.449,-0.692,-1.001,-0.488,-0.553,-0.563,-1.001,-0.75,-0.388,-0.713,-0.757,-0.542,-0.881,-0.648,-0.768,9
-0.888,-0.573,-0.279,-0.677,-0.888,-0.405,-0.488,-0.574,-0.888,-0.684,-0.301,-0.846,-0.66,-0.579,-0.776,-0.571,-0.664,9
-0.939,-0.649,-0.26,-0.495,-0.939,-0.394,-0.452,-0.498,-0.939,-0.726,-0.418,-0.792,-0.681,-0.517,-0.848,-0.564,-0.662,9
-1.226,-0.816,-0.421,-0.692,-1.226,-0.52,-0.577,-0.629,-1.226,-0.896,-0.422,-0.893,-0.91,-0.659,-0.988,-0.712,-0.809,9
-1.041,-0.646,-0.326,-0.633,-1.041,-0.471,-0.495,-0.545,-1.041,-0.79,-0.374,-0.802,-0.756,-0.574,-0.826,-0.6,-0.71,9
-0.964,-0.602,-0.253,-0.505,-0.964,-0.323,-0.372,-0.493,-0.964,-0.712,-0.35,-0.687,-0.637,-0.373,-0.74,-0.418,-0.542,9
-0.938,-0.618,-0.289,-0.546,-0.938,-0.398,-0.375,-0.394,-0.938,-0.653,-0.242,-0.77,-0.673,-0.505,-0.787,-0.553,-0.666,9
-0.915,-0.607,-0.383,-0.696,-0.915,-0.452,-0.527,-0.603,-0.915,-0.707,-0.398,-0.808,-0.692,-0.568,-0.839,-0.633,-0.708,9
-0.918,-0.676,-0.461,-0.711,-0.918,-0.418,-0.496,-0.514,-0.918,-0.679,-0.346,-0.642,-0.693,-0.486,-0.83,-0.592,-0.708,9
-1.122,-0.75,-0.288,-0.505,-1.122,-0.439,-0.502,-0.496,-1.122,-0.788,-0.308,-0.731,-0.751,-0.55,-0.875,-0.577,-0.693,9
-1.168,-0.837,-0.46,-0.691,-1.168,-0.574,-0.625,-0.69,-1.168,-0.88,-0.512,-0.891,-0.815,-0.599,-0.941,-0.652,-0.754,9
-0.939,-0.602,-0.408,-0.66,-0.939,-0.423,-0.524,-0.635,-0.939,-0.673,-0.257,-0.608,-0.651,-0.375,-0.721,-0.389,-0.477,9
-1.106,-0.754,-0.367,-0.669,-1.106,-0.382,-0.369,-0.376,-1.106,-0.783,-0.321,-0.817,-0.803,-0.621,-0.924,-0.66,-0.781,9
-0.696,-0.467,-0.318,-0.615,-0.696,-0.327,-0.453,-0.503,-0.696,-0.445,-0.208,-0.591,-0.451,-0.541,-0.658,-0.546,-0.609,9
-0.926,-0.666,-0.418,-0.713,-0.926,-0.565,-0.593,-0.675,-0.926,-0.76,-0.427,-0.845,-0.74,-0.567,-0.874,-0.647,-0.759,9
-0.296,-0.303,-0.075,-0.418,-0.296,-0.202,-0.352,-0.363,-0.296,-0.185,-0.303,-0.763,-0.213,-0.506,-0.599,-0.474,-0.597,9
-0.476,-0.356,-0.033,-0.248,-0.476,-0.18,-0.159,-0.242,-0.476,-0.385,-0.269,-0.481,-0.348,-0.374,-0.56,-0.445,-0.583,9
-0.894,-0.587,-0.316,-0.615,-0.894,-0.414,-0.418,-0.463,-0.894,-0.658,-0.434,-0.819,-0.675,-0.621,-0.822,-0.662,-0.792,9
-1.272,-0.844,-0.389,-0.676,-1.272,-0.702,-0.596,-0.62,-1.272,-0.975,-0.499,-0.893,-0.912,-0.622,-0.987,-0.658,-0.768,9
-0.757,-0.476,-0.133,-0.41,-0.757,-0.335,-0.39,-0.397,-0.757,-0.527,-0.259,-0.714,-0.471,-0.432,-0.625,-0.44,-0.579,9
-0.946,-0.661,-0.369,-0.681,-0.946,-0.493,-0.582,-0.62,-0.946,-0.698,-0.378,-0.791,-0.71,-0.585,-0.812,-0.624,-0.716,9
-0.931,-0.614,-0.273,-0.564,-0.931,-0.42,-0.504,-0.585,-0.931,-0.662,-0.356,-0.711,-0.68,-0.53,-0.789,-0.588,-0.688,9
-1.221,-0.873,-0.544,-0.796,-1.221,-0.51,-0.502,-0.627,-1.221,-0.964,-0.575,-0.936,-0.953,-0.686,-1.051,-0.748,-0.833,9
-1.034,-0.642,-0.291,-0.614,-1.034,-0.441,-0.53,-0.541,-1.034,-0.764,-0.433,-0.845,-0.736,-0.571,-0.87,-0.623,-0.709,9
-0.911,-0.606,-0.235,-0.519,-0.911,-0.351,-0.341,-0.325,-0.911,-0.635,-0.298,-0.723,-0.626,-0.54,-0.802,-0.565,-0.707,9
-1.075,-0.728,-0.385,-0.733,-1.075,-0.52,-0.546,-0.576,-1.075,-0.754,-0.311,-0.784,-0.762,-0.582,-0.848,-0.598,-0.73,9
-1.181,-0.866,-0.473,-0.681,-1.181,-0.495,-0.468,-0.586,-1.181,-0.933,-0.568,-0.881,-0.922,-0.688,-1.029,-0.765,-0.872,9
-0.536,-0.398,-0.271,-0.526,-0.536,-0.246,-0.297,-0.454,-0.536,-0.391,-0.168,-0.601,-0.42,-0.439,-0.636,-0.509,-0.627,9
-0.957,-0.793,-0.614,-0.757,-0.957,-0.645,-0.678,-0.799,-0.957,-0.807,-0.577,-0.854,-0.797,-0.656,-0.939,-0.743,-0.83,9
-0.963,-0.709,-0.41,-0.632,-0.963,-0.452,-0.447,-0.496,-0.963,-0.718,-0.3,-0.753,-0.703,-0.616,-0.816,-0.628,-0.752,9
-1.088,-0.559,-0.27,-0.418,-1.088,-0.371,-0.446,-0.319,-1.088,-0.642,-0.22,-0.597,-0.602,-0.368,-0.74,-0.367,-0.288,10
-1.212,-0.651,-0.299,-0.502,-1.212,-0.355,-0.45,-0.318,-1.212,-0.743,-0.253,-0.637,-0.724,-0.45,-0.842,-0.445,-0.447,10
-0.803,-0.364,-0.128,-0.48,-0.803,-0.242,-0.4,-0.138,-0.803,-0.435,-0.161,-0.645,-0.407,-0.434,-0.657,-0.342,-0.309,10
-1.017,-0.425,-0.122,-0.456,-1.017,-0.249,-0.418,-0.16,-1.017,-0.525,-0.105,-0.623,-0.534,-0.428,-0.725,-0.338,-0.272,10
-1.085,-0.413,-0.122,-0.436,-1.085,-0.245,-0.405,-0.147,-1.085,-0.572,-0.221,-0.713,-0.548,-0.438,-0.698,-0.365,-0.272,10
-0.943,-0.36,-0.102,-0.482,-0.943,-0.286,-0.508,-0.323,-0.943,-0.557,-0.301,-0.804,-0.53,-0.561,-0.703,-0.45,-0.525,10
-1.017,-0.511,-0.221,-0.412,-1.017,-0.327,-0.425,-0.271,-1.017,-0.589,-0.206,-0.571,-0.548,-0.419,-0.712,-0.386,-0.316,10
-1.068,-0.371,-0.118,-0.461,-1.068,-0.21,-0.42,-0.099,-1.068,-0.582,-0.178,-0.656,-0.58,-0.507,-0.739,-0.408,-0.336,10
-1.059,-0.464,-0.167,-0.49,-1.059,-0.326,-0.471,-0.25,-1.059,-0.577,-0.253,-0.62,-0.57,-0.378,-0.696,-0.305,-0.264,10
-1.185,-0.476,-0.182,-0.518,-1.185,-0.347,-0.444,-0.283,-1.185,-0.671,-0.269,-0.706,-0.588,-0.415,-0.682,-0.301,-0.257,10
0.441,0.279,0.316,0.003,0.441,-0.054,-0.378,-0.246,0.441,0.418,0.192,-0.195,0.395,0.046,0.01,0.078,0.045,10
-0.714,-0.371,-0.205,-0.435,-0.714,-0.263,-0.399,-0.18,-0.714,-0.365,-0.019,-0.378,-0.341,-0.371,-0.555,-0.345,-0.367,10
-1.252,-0.544,-0.182,-0.439,-1.252,-0.336,-0.493,-0.215,-1.252,-0.713,-0.215,-0.745,-0.712,-0.434,-0.827,-0.4,-0.372,10
-1.163,-0.539,-0.188,-0.358,-1.163,-0.293,-0.447,-0.232,-1.163,-0.646,-0.237,-0.706,-0.643,-0.437,-0.769,-0.385,-0.309,10
-0.145,-0.018,0.115,-0.261,-0.145,-0.035,-0.208,-0.021,-0.145,-0.096,-0.014,-0.447,-0.064,-0.123,-0.294,-0.092,-0.014,10
-0.913,-0.324,-0.114,-0.297,-0.913,-0.264,-0.418,-0.118,-0.913,-0.423,-0.15,-0.637,-0.441,-0.405,-0.584,-0.336,-0.272,10
-1.164,-0.505,-0.193,-0.549,-1.164,-0.308,-0.467,-0.203,-1.164,-0.644,-0.19,-0.724,-0.643,-0.484,-0.802,-0.409,-0.402,10
-0.862,-0.363,-0.161,-0.5,-0.862,-0.266,-0.46,-0.253,-0.862,-0.405,-0.129,-0.621,-0.44,-0.439,-0.648,-0.373,-0.397,10
-0.979,-0.386,-0.097,-0.311,-0.979,-0.318,-0.482,-0.273,-0.979,-0.495,-0.17,-0.597,-0.444,-0.409,-0.562,-0.311,-0.339,10
-0.818,-0.333,-0.187,-0.428,-0.818,-0.319,-0.49,-0.279,-0.818,-0.39,-0.141,-0.584,-0.457,-0.427,-0.613,-0.392,-0.452,10
-0.883,-0.287,-0.168,-0.605,-0.883,-0.224,-0.509,-0.226,-0.883,-0.465,-0.153,-0.582,-0.501,-0.575,-0.706,-0.458,-0.49,10
-0.558,-0.303,-0.086,-0.386,-0.558,-0.306,-0.592,-0.405,-0.558,-0.281,-0.179,-0.621,-0.307,-0.469,-0.618,-0.45,-0.465,10
-1.174,-0.516,-0.209,-0.492,-1.174,-0.326,-0.486,-0.252,-1.174,-0.691,-0.284,-0.703,-0.627,-0.488,-0.754,-0.41,-0.423,10
-1.008,-0.389,-0.093,-0.403,-1.008,-0.29,-0.501,-0.195,-1.008,-0.538,-0.186,-0.811,-0.52,-0.43,-0.694,-0.336,-0.249,10
-1.091,-0.57,-0.245,-0.48,-1.091,-0.35,-0.464,-0.287,-1.091,-0.613,-0.219,-0.641,-0.639,-0.441,-0.769,-0.407,-0.429,10
-1.054,-0.424,-0.174,-0.495,-1.054,-0.324,-0.514,-0.325,-1.054,-0.564,-0.22,-0.698,-0.543,-0.394,-0.666,-0.332,-0.322,10
-0.804,-0.329,-0.011,-0.237,-0.804,-0.18,-0.302,-0.227,-0.804,-0.415,-0.107,-0.546,-0.421,-0.217,-0.582,-0.236,-0.251,10
-0.27,0.019,0.092,-0.079,-0.27,-0.068,-0.239,-0.011,-0.27,-0.039,-0.042,-0.528,-0.011,-0.213,-0.361,-0.195,-0.158,10
-1.044,-0.455,-0.169,-0.448,-1.044,-0.358,-0.529,-0.292,-1.044,-0.639,-0.233,-0.636,-0.591,-0.444,-0.717,-0.399,-0.39,10
-0.568,-0.227,-0.06,-0.329,-0.568,-0.152,-0.292,-0.073,-0.568,-0.372,-0.13,-0.549,-0.289,-0.218,-0.528,-0.267,-0.214,10
-1.127,-0.576,-0.251,-0.588,-1.127,-0.365,-0.526,-0.423,-1.127,-0.674,-0.19,-0.641,-0.646,-0.489,-0.766,-0.447,-0.495,10
-1.024,-0.413,-0.182,-0.364,-1.024,-0.326,-0.501,-0.248,-1.024,-0.57,-0.246,-0.684,-0.525,-0.486,-0.695,-0.426,-0.38,10
-0.469,-0.19,-0.125,-0.301,-0.469,-0.261,-0.434,-0.241,-0.469,-0.186,-0.133,-0.623,-0.233,-0.452,-0.549,-0.351,-0.404,10
-0.629,-0.253,-0.146,-0.519,-0.629,-0.278,-0.45,-0.284,-0.629,-0.282,-0.149,-0.467,-0.293,-0.256,-0.531,-0.244,-0.253,10
-1.049,-0.463,-0.13,-0.361,-1.049,-0.282,-0.441,-0.203,-1.049,-0.537,-0.195,-0.686,-0.598,-0.448,-0.737,-0.416,-0.437,10
-0.58,-0.177,-0.007,-0.355,-0.58,-0.285,-0.501,-0.228,-0.58,-0.364,-0.22,-0.627,-0.317,-0.387,-0.549,-0.317,-0.344,10
0.089,-0.062,-0.018,-0.322,0.089,-0.207,-0.452,-0.364,0.089,0.042,-0.109,-0.466,0.122,-0.204,-0.272,-0.219,-0.269,10
-0.56,-0.214,-0.105,-0.369,-0.56,-0.241,-0.436,-0.223,-0.56,-0.191,-0.055,-0.515,-0.237,-0.231,-0.477,-0.226,-0.223,10
-0.025,0.149,0.205,-0.191,-0.025,-0.197,-0.52,-0.233,-0.025,0.004,-0.008,-0.33,0.105,-0.214,-0.251,-0.146,-0.206,10
-1.172,-0.528,-0.18,-0.415,-1.172,-0.341,-0.543,-0.368,-1.172,-0.653,-0.28,-0.696,-0.652,-0.445,-0.791,-0.425,-0.398,10
-1.09,-0.546,-0.218,-0.364,-1.09,-0.3,-0.417,-0.269,-1.09,-0.638,-0.245,-0.727,-0.618,-0.446,-0.775,-0.438,-0.413,10
-1.133,-0.558,-0.213,-0.475,-1.133,-0.341,-0.452,-0.288,-1.133,-0.669,-0.245,-0.705,-0.675,-0.491,-0.816,-0.482,-0.502,10
-0.995,-0.423,-0.056,-0.308,-0.995,-0.259,-0.413,-0.236,-0.995,-0.547,-0.142,-0.659,-0.497,-0.371,-0.659,-0.325,-0.365,10
-1.218,-0.547,-0.147,-0.459,-1.218,-0.347,-0.453,-0.278,-1.218,-0.749,-0.307,-0.713,-0.694,-0.473,-0.796,-0.444,-0.493,10
-0.854,-0.376,-0.052,-0.274,-0.854,-0.336,-0.476,-0.382,-0.854,-0.489,-0.278,-0.607,-0.467,-0.362,-0.641,-0.345,-0.373,10
-0.329,-0.097,0.018,-0.175,-0.329,-0.106,-0.313,-0.109,-0.329,-0.111,-0.063,-0.469,-0.047,-0.103,-0.357,-0.109,-0.06,10
-1.183,-0.514,-0.198,-0.414,-1.183,-0.356,-0.478,-0.18,-1.183,-0.678,-0.239,-0.728,-0.694,-0.442,-0.791,-0.41,-0.397,10
-0.341,-0.024,0.081,-0.098,-0.341,-0.197,-0.39,-0.158,-0.341,-0.166,-0.098,-0.523,-0.111,-0.313,-0.437,-0.257,-0.261,10
-0.654,-0.315,-0.041,-0.229,-0.654,-0.16,-0.318,-0.151,-0.654,-0.336,-0.116,-0.558,-0.313,-0.203,-0.519,-0.242,-0.248,10
-0.879,-0.406,-0.194,-0.521,-0.879,-0.32,-0.533,-0.305,-0.879,-0.46,-0.18,-0.638,-0.469,-0.509,-0.658,-0.432,-0.421,10
-1.222,-0.56,-0.329,-0.386,-1.222,-0.317,-0.623,-0.181,-1.222,-0.559,-0.15,-1.131,-0.573,-0.793,-0.787,-0.624,-0.796,7
-1.198,-0.537,-0.294,-0.259,-1.198,-0.292,-0.54,-0.061,-1.198,-0.583,-0.275,-1.177,-0.522,-0.692,-0.7,-0.477,-0.638,7
-1.211,-0.536,-0.309,-0.365,-1.211,-0.311,-0.63,-0.181,-1.211,-0.592,-0.181,-1.128,-0.592,-0.798,-0.758,-0.618,-0.782,7
-0.889,-0.373,-0.339,-0.434,-0.889,-0.314,-0.701,-0.211,-0.889,-0.38,-0.305,-1.409,-0.516,-0.884,-0.658,-0.695,-0.853,7
-1.177,-0.308,-0.227,-0.335,-1.177,-0.269,-0.628,-0.019,-1.177,-0.584,-0.181,-1.216,-0.599,-0.778,-0.741,-0.587,-0.729,7
-1.249,-0.604,-0.272,-0.35,-1.249,-0.311,-0.591,-0.102,-1.249,-0.569,-0.191,-1.171,-0.605,-0.771,-0.782,-0.607,-0.794,7
-1.103,-0.492,-0.322,-0.468,-1.103,-0.262,-0.557,-0.154,-1.103,-0.521,-0.179,-1.111,-0.523,-0.752,-0.756,-0.616,-0.815,7
-1.2,-0.56,-0.313,-0.376,-1.2,-0.295,-0.631,-0.159,-1.2,-0.524,-0.147,-1.186,-0.561,-0.791,-0.716,-0.604,-0.769,7
-1.13,-0.465,-0.258,-0.253,-1.13,-0.259,-0.511,0.007,-1.13,-0.505,-0.209,-1.056,-0.529,-0.665,-0.707,-0.474,-0.619,7
-1.084,-0.469,-0.324,-0.356,-1.084,-0.26,-0.539,-0.051,-1.084,-0.548,-0.175,-1.132,-0.504,-0.737,-0.729,-0.574,-0.767,7
-1.245,-0.433,-0.238,-0.427,-1.245,-0.246,-0.576,-0.006,-1.245,-0.628,-0.231,-1.144,-0.595,-0.729,-0.716,-0.539,-0.693,7
-1.192,-0.356,-0.267,-0.492,-1.192,-0.258,-0.624,-0.05,-1.192,-0.587,-0.206,-1.217,-0.628,-0.816,-0.778,-0.659,-0.827,7
-1.073,-0.515,-0.329,-0.38,-1.073,-0.327,-0.59,-0.226,-1.073,-0.536,-0.238,-1.091,-0.47,-0.682,-0.74,-0.521,-0.709,7
-1.252,-0.614,-0.288,-0.37,-1.252,-0.321,-0.606,-0.127,-1.252,-0.568,-0.172,-1.205,-0.606,-0.781,-0.777,-0.611,-0.8,7
-1.105,-0.52,-0.323,-0.388,-1.105,-0.289,-0.571,-0.167,-1.105,-0.549,-0.196,-1.136,-0.503,-0.754,-0.702,-0.565,-0.739,7
-1.217,-0.433,-0.248,-0.451,-1.217,-0.274,-0.597,-0.078,-1.217,-0.594,-0.238,-1.141,-0.599,-0.772,-0.773,-0.601,-0.751,7
-1.166,-0.454,-0.247,-0.287,-1.166,-0.239,-0.553,-0.053,-1.166,-0.533,-0.154,-1.098,-0.496,-0.722,-0.727,-0.543,-0.711,7
-1.18,-0.499,-0.249,-0.356,-1.18,-0.273,-0.521,-0.051,-1.18,-0.592,-0.22,-1.138,-0.536,-0.685,-0.726,-0.513,-0.692,7
-1.153,-0.451,-0.333,-0.539,-1.153,-0.305,-0.662,-0.163,-1.153,-0.506,-0.233,-1.223,-0.534,-0.802,-0.78,-0.643,-0.828,7
-1.202,-0.545,-0.302,-0.355,-1.202,-0.298,-0.604,-0.081,-1.202,-0.546,-0.225,-1.219,-0.611,-0.789,-0.742,-0.61,-0.778,7
-1.143,-0.499,-0.282,-0.442,-1.143,-0.277,-0.524,-0.098,-1.143,-0.55,-0.214,-1.134,-0.533,-0.726,-0.748,-0.563,-0.743,7
-1.246,-0.579,-0.301,-0.375,-1.246,-0.323,-0.59,-0.134,-1.246,-0.597,-0.186,-1.17,-0.602,-0.742,-0.716,-0.557,-0.716,7
-1.244,-0.449,-0.28,-0.38,-1.244,-0.263,-0.625,-0.08,-1.244,-0.574,-0.176,-1.201,-0.617,-0.797,-0.764,-0.61,-0.764,7
-1.216,-0.565,-0.256,-0.314,-1.216,-0.298,-0.576,-0.064,-1.216,-0.575,-0.206,-1.184,-0.587,-0.755,-0.734,-0.56,-0.738,7
-1.186,-0.453,-0.197,-0.181,-1.186,-0.245,-0.479,0.024,-1.186,-0.636,-0.23,-1.057,-0.528,-0.637,-0.707,-0.448,-0.602,7
-1.104,-0.453,-0.3,-0.562,-1.104,-0.294,-0.666,-0.152,-1.104,-0.477,-0.21,-1.21,-0.539,-0.811,-0.734,-0.661,-0.832,7
-1.232,-0.364,-0.132,-0.119,-1.232,-0.246,-0.463,0.077,-1.232,-0.653,-0.279,-1.069,-0.534,-0.594,-0.706,-0.409,-0.522,7
-1.252,-0.413,-0.192,-0.27,-1.252,-0.258,-0.539,-0.032,-1.252,-0.659,-0.256,-1.1,-0.544,-0.656,-0.763,-0.481,-0.607,7
-0.907,-0.448,-0.355,-0.405,-0.907,-0.314,-0.679,-0.209,-0.907,-0.394,-0.27,-1.414,-0.5,-0.881,-0.669,-0.721,-0.915,7
-1.215,-0.561,-0.328,-0.39,-1.215,-0.293,-0.588,-0.07,-1.215,-0.568,-0.219,-1.199,-0.621,-0.782,-0.756,-0.607,-0.773,7
-1.225,-0.504,-0.245,-0.214,-1.225,-0.282,-0.56,-0.05,-1.225,-0.589,-0.247,-1.124,-0.562,-0.731,-0.721,-0.527,-0.697,7
-1.207,-0.497,-0.289,-0.307,-1.207,-0.279,-0.579,-0.083,-1.207,-0.568,-0.186,-1.197,-0.567,-0.779,-0.757,-0.619,-0.801,7
-1.237,-0.566,-0.269,-0.31,-1.237,-0.304,-0.594,-0.09,-1.237,-0.557,-0.181,-1.216,-0.594,-0.76,-0.754,-0.588,-0.771,7
-1.233,-0.501,-0.222,-0.275,-1.233,-0.279,-0.568,-0.059,-1.233,-0.564,-0.203,-1.059,-0.575,-0.729,-0.761,-0.543,-0.707,7
-1.06,-0.486,-0.319,-0.375,-1.06,-0.281,-0.574,-0.153,-1.06,-0.51,-0.205,-1.163,-0.482,-0.747,-0.683,-0.555,-0.741,7
-1.254,-0.511,-0.27,-0.286,-1.254,-0.268,-0.534,-0.039,-1.254,-0.598,-0.199,-1.158,-0.574,-0.732,-0.757,-0.552,-0.729,7
-1.256,-0.41,-0.164,-0.175,-1.256,-0.255,-0.531,0.044,-1.256,-0.669,-0.264,-1.137,-0.633,-0.708,-0.742,-0.514,-0.652,7
-1.077,-0.428,-0.33,-0.292,-1.077,-0.274,-0.612,-0.067,-1.077,-0.458,-0.274,-1.3,-0.574,-0.793,-0.691,-0.59,-0.743,7
-1.196,-0.429,-0.222,-0.266,-1.196,-0.246,-0.552,-0.063,-1.196,-0.569,-0.219,-1.06,-0.491,-0.689,-0.726,-0.495,-0.64,7
-1.201,-0.585,-0.308,-0.242,-1.201,-0.333,-0.641,-0.166,-1.201,-0.533,-0.291,-1.179,-0.641,-0.774,-0.761,-0.593,-0.724,7
-1.019,-0.425,-0.383,-0.49,-1.019,-0.321,-0.718,-0.203,-1.019,-0.415,-0.247,-1.319,-0.549,-0.853,-0.696,-0.647,-0.797,7
-1.222,-0.537,-0.245,-0.248,-1.222,-0.276,-0.552,-0.034,-1.222,-0.566,-0.222,-1.14,-0.585,-0.75,-0.719,-0.557,-0.725,7
-1.236,-0.448,-0.261,-0.319,-1.236,-0.262,-0.601,-0.071,-1.236,-0.613,-0.236,-1.18,-0.605,-0.772,-0.747,-0.584,-0.744,7
-1.04,-0.403,-0.331,-0.494,-1.04,-0.335,-0.713,-0.219,-1.04,-0.454,-0.265,-1.362,-0.583,-0.878,-0.715,-0.672,-0.822,7
-1.196,-0.464,-0.263,-0.299,-1.196,-0.256,-0.552,-0.04,-1.196,-0.607,-0.215,-1.075,-0.557,-0.703,-0.718,-0.514,-0.682,7
-1.212,-0.465,-0.19,-0.236,-1.212,-0.242,-0.528,0.043,-1.212,-0.599,-0.23,-1.067,-0.608,-0.698,-0.684,-0.493,-0.626,7
-1.278,-0.454,-0.256,-0.492,-1.278,-0.289,-0.605,-0.059,-1.278,-0.628,-0.246,-1.097,-0.633,-0.781,-0.796,-0.618,-0.768,7
-1.206,-0.521,-0.316,-0.373,-1.206,-0.293,-0.604,-0.096,-1.206,-0.577,-0.19,-1.17,-0.634,-0.805,-0.778,-0.648,-0.83,7
-1.224,-0.527,-0.29,-0.319,-1.224,-0.299,-0.567,-0.087,-1.224,-0.599,-0.236,-1.157,-0.592,-0.764,-0.78,-0.607,-0.781,7
-1.048,-0.4,-0.315,-0.451,-1.048,-0.316,-0.699,-0.184,-1.048,-0.456,-0.263,-1.336,-0.589,-0.865,-0.715,-0.669,-0.818,7
-1.202,-0.627,-0.232,-0.238,-1.202,-0.365,-0.614,-0.254,-1.202,-0.737,-0.265,-0.803,-0.693,-0.549,-0.777,-0.4,-0.395,6
-1.275,-0.56,-0.103,-0.244,-1.275,-0.338,-0.543,-0.176,-1.275,-0.809,-0.397,-0.86,-0.679,-0.462,-0.787,-0.367,-0.374,6
-1.231,-0.6,-0.168,-0.191,-1.231,-0.377,-0.552,-0.255,-1.231,-0.714,-0.276,-0.8,-0.619,-0.476,-0.678,-0.334,-0.26,6
-1.241,-0.441,-0.033,-0.117,-1.241,-0.327,-0.563,-0.1,-1.241,-0.822,-0.368,-0.8,-0.607,-0.433,-0.691,-0.276,-0.148,6
-1.141,-0.331,0.063,0.078,-1.141,-0.259,-0.517,-0.056,-1.141,-0.697,-0.382,-0.819,-0.556,-0.376,-0.633,-0.233,-0.138,6
-1.225,-0.555,-0.128,-0.183,-1.225,-0.339,-0.502,-0.165,-1.225,-0.739,-0.32,-0.856,-0.64,-0.414,-0.73,-0.336,-0.252,6
-1.077,-0.465,-0.03,-0.146,-1.077,-0.313,-0.574,-0.167,-1.077,-0.645,-0.348,-0.746,-0.515,-0.387,-0.692,-0.251,-0.188,6
-1.177,-0.441,-0.099,-0.136,-1.177,-0.283,-0.473,-0.101,-1.177,-0.734,-0.284,-0.765,-0.602,-0.474,-0.659,-0.314,-0.279,6
-1.06,-0.486,-0.089,-0.06,-1.06,-0.319,-0.531,-0.196,-1.06,-0.606,-0.208,-0.688,-0.545,-0.399,-0.662,-0.268,-0.195,6
-1.289,-0.488,-0.039,-0.03,-1.289,-0.318,-0.537,-0.113,-1.289,-0.831,-0.384,-0.883,-0.612,-0.437,-0.705,-0.283,-0.19,6
-1.185,-0.573,-0.158,-0.234,-1.185,-0.358,-0.583,-0.282,-1.185,-0.761,-0.421,-0.773,-0.612,-0.469,-0.753,-0.36,-0.335,6
-1.165,-0.728,-0.279,-0.288,-1.165,-0.457,-0.628,-0.379,-1.165,-0.661,-0.28,-0.854,-0.633,-0.567,-0.768,-0.436,-0.456,6
