@relation texture

@attribute A1 numeric
@attribute A3 numeric
@attribute A10 numeric
@attribute A16 numeric
@attribute A20 numeric
@attribute A24 numeric
@attribute A26 numeric
@attribute A29 numeric
@attribute A30 numeric
@attribute A32 numeric
@attribute A38 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-1.279,-0.748,-0.86,-0.67,-0.79,-0.912,-0.727,-0.831,-1.035,-0.959,-0.881,3
-1.201,-0.56,-0.787,-0.57,-0.625,-0.83,-0.631,-0.722,-0.92,-0.794,-0.712,3
-1.273,-0.601,-0.668,-0.587,-0.691,-0.902,-0.691,-0.78,-0.94,-0.824,-0.681,3
-1.175,-0.593,-0.766,-0.557,-0.472,-0.737,-0.509,-0.593,-0.795,-0.749,-0.704,3
-1.193,-0.575,-0.724,-0.539,-0.592,-0.811,-0.585,-0.674,-0.849,-0.713,-0.6,3
-1.307,-0.706,-0.826,-0.672,-0.774,-0.904,-0.673,-0.785,-0.987,-0.938,-0.796,3
-1.267,-0.54,-0.723,-0.624,-0.688,-0.901,-0.767,-0.828,-1.025,-0.832,-0.668,3
-1.349,-0.69,-0.823,-0.666,-0.791,-1.041,-0.844,-0.934,-1.095,-0.956,-0.817,3
-1.248,-0.45,-0.629,-0.48,-0.371,-0.805,-0.608,-0.701,-0.927,-0.798,-0.629,3
-1.102,-0.454,-0.583,-0.477,-0.565,-0.69,-0.51,-0.594,-0.822,-0.648,-0.5,3
-1.197,-0.61,-0.804,-0.543,-0.516,-0.868,-0.699,-0.761,-0.937,-0.85,-0.747,3
-1.173,-0.598,-0.834,-0.601,-0.724,-0.843,-0.651,-0.737,-0.897,-0.746,-0.631,3
-1.189,-0.629,-0.721,-0.541,-0.654,-0.858,-0.709,-0.784,-0.967,-0.797,-0.684,3
-1.147,-0.532,-0.759,-0.556,-0.385,-0.69,-0.477,-0.576,-0.825,-0.696,-0.569,3
-1.243,-0.54,-0.737,-0.534,-0.608,-0.829,-0.582,-0.686,-0.878,-0.861,-0.659,3
-1.219,-0.524,-0.724,-0.556,-0.631,-0.822,-0.606,-0.703,-0.905,-0.741,-0.578,3
-1.23,-0.487,-0.779,-0.574,-0.686,-0.937,-0.793,-0.862,-1.018,-0.803,-0.657,3
-1.156,-0.527,-0.733,-0.457,-0.325,-0.629,-0.384,-0.494,-0.764,-0.685,-0.592,3
-1.237,-0.601,-0.801,-0.625,-0.589,-0.829,-0.649,-0.746,-0.973,-0.864,-0.782,3
-1.152,-0.509,-0.648,-0.525,-0.606,-0.793,-0.623,-0.693,-0.868,-0.782,-0.656,3
-1.317,-0.673,-0.805,-0.599,-0.699,-0.941,-0.723,-0.815,-0.996,-0.912,-0.739,3
-1.235,-0.67,-0.824,-0.622,-0.764,-0.86,-0.604,-0.705,-0.88,-0.883,-0.775,3
-1.366,-0.717,-0.903,-0.67,-0.824,-1.067,-0.881,-0.949,-1.084,-1.021,-0.852,3
-1.227,-0.688,-0.869,-0.622,-0.75,-0.856,-0.635,-0.721,-0.897,-0.868,-0.711,3
-1.203,-0.61,-0.756,-0.5,-0.467,-0.758,-0.551,-0.654,-0.897,-0.738,-0.643,3
-1.254,-0.678,-0.79,-0.565,-0.636,-0.887,-0.662,-0.762,-0.936,-0.77,-0.64,3
-1.176,-0.516,-0.743,-0.476,-0.41,-0.711,-0.494,-0.604,-0.865,-0.738,-0.643,3
-1.235,-0.619,-0.824,-0.59,-0.708,-0.852,-0.631,-0.71,-0.873,-0.86,-0.681,3
-1.233,-0.582,-0.73,-0.47,-0.382,-0.779,-0.564,-0.657,-0.911,-0.795,-0.678,3
-1.181,-0.585,-0.809,-0.614,-0.491,-0.749,-0.574,-0.669,-0.901,-0.809,-0.728,3
-1.272,-0.735,-0.859,-0.635,-0.768,-0.979,-0.819,-0.877,-0.998,-0.904,-0.82,3
-1.225,-0.614,-0.756,-0.564,-0.647,-0.822,-0.622,-0.704,-0.89,-0.894,-0.745,3
-1.226,-0.641,-0.809,-0.631,-0.739,-0.934,-0.759,-0.827,-0.965,-0.821,-0.692,3
-1.244,-0.553,-0.74,-0.578,-0.571,-0.791,-0.585,-0.677,-0.915,-0.855,-0.737,3
-1.21,-0.575,-0.75,-0.555,-0.554,-0.755,-0.534,-0.627,-0.849,-0.837,-0.722,3
-1.277,-0.56,-0.74,-0.553,-0.597,-0.866,-0.638,-0.734,-0.942,-0.866,-0.692,3
-1.134,-0.499,-0.686,-0.467,-0.519,-0.651,-0.452,-0.562,-0.839,-0.738,-0.63,3
-1.162,-0.589,-0.771,-0.536,-0.542,-0.73,-0.502,-0.599,-0.806,-0.822,-0.732,3
-1.268,-0.653,-0.711,-0.68,-0.789,-0.912,-0.708,-0.793,-0.959,-0.814,-0.648,3
-1.236,-0.57,-0.751,-0.546,-0.497,-0.804,-0.634,-0.715,-0.952,-0.827,-0.731,3
-1.228,-0.651,-0.815,-0.63,-0.707,-0.846,-0.662,-0.736,-0.951,-0.838,-0.703,3
-1.17,-0.589,-0.799,-0.533,-0.35,-0.624,-0.412,-0.506,-0.77,-0.741,-0.63,3
-1.134,-0.542,-0.682,-0.592,-0.536,-0.681,-0.514,-0.609,-0.854,-0.754,-0.64,3
-1.25,-0.54,-0.758,-0.527,-0.529,-0.878,-0.66,-0.746,-0.919,-0.847,-0.706,3
-1.19,-0.534,-0.682,-0.495,-0.546,-0.732,-0.532,-0.619,-0.829,-0.755,-0.574,3
-1.091,-0.542,-0.766,-0.46,-0.325,-0.605,-0.386,-0.5,-0.758,-0.731,-0.656,3
-1.223,-0.582,-0.715,-0.526,-0.558,-0.852,-0.634,-0.742,-0.956,-0.714,-0.565,3
-1.208,-0.498,-0.732,-0.53,-0.6,-0.847,-0.671,-0.739,-0.939,-0.818,-0.642,3
-1.261,-0.592,-0.708,-0.547,-0.572,-0.885,-0.659,-0.763,-0.955,-0.754,-0.6,3
-1.267,-0.708,-0.792,-0.591,-0.669,-0.915,-0.706,-0.798,-0.966,-0.788,-0.654,3
-1.324,-0.688,-0.83,-0.616,-0.759,-1.051,-0.842,-0.923,-1.033,-0.952,-0.815,3
-1.266,-0.69,-0.809,-0.569,-0.671,-0.902,-0.706,-0.804,-1.01,-0.887,-0.777,3
-1.132,-0.404,-0.578,-0.505,-0.24,-0.642,-0.454,-0.548,-0.817,-0.677,-0.515,3
-1.249,-0.531,-0.662,-0.547,-0.651,-0.877,-0.666,-0.751,-0.932,-0.834,-0.632,3
-1.277,-0.649,-0.777,-0.626,-0.676,-0.866,-0.681,-0.772,-0.981,-0.917,-0.762,3
-1.19,-0.434,-0.602,-0.553,-0.664,-0.809,-0.586,-0.672,-0.854,-0.717,-0.533,3
-1.286,-0.558,-0.717,-0.531,-0.526,-0.886,-0.685,-0.782,-0.977,-0.827,-0.644,3
-1.184,-0.511,-0.704,-0.499,-0.43,-0.658,-0.401,-0.52,-0.787,-0.741,-0.607,3
-1.17,-0.555,-0.74,-0.547,-0.447,-0.713,-0.514,-0.6,-0.831,-0.781,-0.678,3
-1.232,-0.548,-0.664,-0.576,-0.66,-0.859,-0.672,-0.751,-0.938,-0.825,-0.712,3
-1.262,-0.587,-0.781,-0.624,-0.697,-0.891,-0.687,-0.777,-0.951,-0.927,-0.751,3
-1.207,-0.645,-0.789,-0.585,-0.688,-0.861,-0.681,-0.759,-0.949,-0.856,-0.768,3
-1.233,-0.808,-0.931,-0.639,-0.694,-0.805,-0.586,-0.679,-0.888,-0.851,-0.749,3
-1.145,-0.574,-0.806,-0.526,-0.474,-0.684,-0.483,-0.592,-0.832,-0.761,-0.676,3
-1.209,-0.44,-0.63,-0.501,-0.548,-0.844,-0.689,-0.765,-0.956,-0.741,-0.536,3
-1.194,-0.49,-0.754,-0.488,-0.528,-0.759,-0.519,-0.639,-0.88,-0.735,-0.628,3
-1.179,-0.633,-0.785,-0.568,-0.452,-0.745,-0.537,-0.634,-0.884,-0.801,-0.753,3
-1.261,-0.59,-0.863,-0.531,-0.541,-0.856,-0.646,-0.739,-0.957,-0.832,-0.707,3
-1.3,-0.655,-0.779,-0.643,-0.771,-0.972,-0.78,-0.858,-1.015,-0.935,-0.8,3
-1.226,-0.503,-0.647,-0.533,-0.611,-0.822,-0.592,-0.689,-0.88,-0.835,-0.689,3
-1.15,-0.535,-0.693,-0.528,-0.542,-0.745,-0.53,-0.624,-0.818,-0.679,-0.558,3
-1.319,-0.657,-0.76,-0.602,-0.714,-0.985,-0.795,-0.89,-1.078,-0.92,-0.791,3
-1.247,-0.578,-0.705,-0.605,-0.677,-0.882,-0.684,-0.801,-0.992,-0.905,-0.742,3
-1.368,-0.718,-0.865,-0.7,-0.862,-1.104,-0.926,-0.991,-1.104,-1.011,-0.902,3
-1.247,-0.712,-0.875,-0.675,-0.769,-0.846,-0.642,-0.761,-0.98,-0.874,-0.731,3
-1.26,-0.555,-0.628,-0.522,-0.622,-0.894,-0.677,-0.777,-0.923,-0.845,-0.702,3
-1.236,-0.558,-0.845,-0.536,-0.586,-0.812,-0.598,-0.707,-0.95,-0.815,-0.699,3
-1.313,-0.703,-0.81,-0.657,-0.801,-1.025,-0.869,-0.936,-1.079,-0.921,-0.801,3
-1.269,-0.586,-0.787,-0.561,-0.66,-0.951,-0.743,-0.815,-0.957,-0.888,-0.737,3
-1.286,-1.144,-1.163,-0.915,-1.115,-0.785,-0.625,-0.765,-1.162,-0.935,-0.926,4
-1.208,-1.105,-1.135,-0.904,-1.11,-0.803,-0.689,-0.771,-1.077,-0.905,-0.835,4
-1.029,-0.977,-0.988,-0.789,-0.953,-0.634,-0.546,-0.641,-1.01,-0.758,-0.796,4
-1.405,-1.18,-1.185,-0.885,-1.018,-0.93,-0.724,-0.862,-1.191,-1.111,-1.081,4
-1.064,-1.015,-1.023,-0.852,-1.034,-0.633,-0.602,-0.665,-1.03,-0.696,-0.684,4
-1.177,-1.061,-1.06,-0.788,-0.97,-0.687,-0.556,-0.676,-1.082,-0.808,-0.802,4
-1.307,-1.153,-1.198,-0.881,-1.036,-0.834,-0.694,-0.815,-1.19,-1.02,-1.008,4
-1.152,-0.89,-0.905,-0.719,-0.879,-0.741,-0.667,-0.742,-1.076,-0.83,-0.751,4
-1.156,-1.078,-1.121,-0.921,-1.114,-0.786,-0.743,-0.813,-1.141,-0.906,-0.892,4
-1.244,-1.076,-1.089,-0.849,-1.025,-0.74,-0.576,-0.69,-1.058,-0.95,-0.903,4
-1.31,-1.135,-1.127,-0.827,-0.986,-0.852,-0.689,-0.779,-1.092,-1.007,-0.928,4
-1.222,-1.033,-1.067,-0.848,-1.02,-0.795,-0.71,-0.779,-1.099,-0.884,-0.851,4
-1.212,-1.091,-1.108,-0.907,-1.076,-0.788,-0.72,-0.8,-1.173,-0.882,-0.823,4
-1.243,-1.073,-1.098,-0.846,-1.011,-0.798,-0.679,-0.767,-1.106,-0.936,-0.847,4
-1.108,-1.006,-1.035,-0.753,-0.914,-0.66,-0.62,-0.745,-1.176,-0.798,-0.829,4
-1.212,-1.039,-1.115,-0.883,-1.072,-0.76,-0.657,-0.768,-1.157,-0.855,-0.821,4
-1.205,-1.065,-1.105,-0.951,-1.146,-0.804,-0.752,-0.828,-1.168,-0.878,-0.847,4
-1.285,-1.117,-1.14,-0.877,-1.069,-0.802,-0.621,-0.743,-1.095,-0.942,-0.86,4
-1.297,-1.183,-1.232,-0.961,-1.169,-0.925,-0.83,-0.905,-1.181,-1.009,-0.963,4
-1.405,-1.17,-1.221,-0.899,-1.056,-0.991,-0.856,-0.933,-1.211,-1.147,-1.097,4
-1.374,-1.147,-1.188,-0.888,-1.034,-0.804,-0.6,-0.749,-1.164,-1.005,-0.935,4
-1.238,-1.036,-1.062,-0.864,-1.024,-0.77,-0.657,-0.763,-1.133,-0.909,-0.845,4
-1.218,-1.078,-1.111,-0.839,-0.977,-0.715,-0.566,-0.667,-1.031,-0.901,-0.818,4
-1.268,-1.034,-1.072,-0.842,-1.011,-0.848,-0.703,-0.792,-1.086,-0.898,-0.825,4
-1.252,-1.104,-1.069,-0.769,-0.907,-0.783,-0.605,-0.73,-1.088,-0.992,-0.962,4
-1.009,-0.911,-0.998,-0.751,-0.969,-0.581,-0.535,-0.642,-1.058,-0.668,-0.632,4
-1.304,-1.055,-1.116,-0.835,-0.98,-0.856,-0.727,-0.815,-1.138,-1.003,-0.882,4
-1.12,-0.966,-0.938,-0.717,-0.899,-0.751,-0.645,-0.725,-1.018,-0.782,-0.794,4
-1.077,-0.936,-0.974,-0.705,-0.87,-0.746,-0.679,-0.739,-1.008,-0.805,-0.807,4
-1.299,-1.127,-1.13,-0.963,-1.156,-0.918,-0.807,-0.872,-1.151,-1.006,-0.94,4
-1.218,-1.082,-1.105,-0.866,-1.038,-0.797,-0.699,-0.774,-1.098,-0.911,-0.855,4
-1.164,-1.063,-1.046,-0.741,-0.904,-0.671,-0.535,-0.672,-1.093,-0.802,-0.801,4
-1.236,-1.09,-1.114,-0.82,-0.965,-0.769,-0.644,-0.747,-1.106,-0.939,-0.901,4
-1.181,-1.068,-1.075,-0.842,-0.977,-0.682,-0.558,-0.653,-1.034,-0.854,-0.76,4
-1.311,-1.125,-1.175,-0.907,-1.099,-0.873,-0.707,-0.812,-1.138,-1.022,-0.963,4
-1.199,-1.044,-1.094,-0.841,-1.024,-0.747,-0.618,-0.729,-1.111,-0.903,-0.88,4
-1.279,-1.12,-1.13,-0.925,-1.127,-0.818,-0.701,-0.808,-1.173,-0.966,-0.953,4
-1.058,-0.929,-0.97,-0.698,-0.851,-0.676,-0.682,-0.737,-1.075,-0.748,-0.803,4
-1.148,-1.05,-1.055,-0.828,-1.036,-0.766,-0.723,-0.799,-1.147,-0.876,-0.871,4
-1.308,-1.163,-1.183,-0.857,-1.007,-0.781,-0.592,-0.73,-1.113,-0.978,-0.875,4
-1.095,-0.986,-1.03,-0.778,-0.949,-0.661,-0.592,-0.691,-1.063,-0.789,-0.761,4
-1.15,-1.005,-0.989,-0.798,-0.979,-0.733,-0.64,-0.74,-1.11,-0.821,-0.805,4
-1.168,-1.095,-1.08,-0.782,-0.949,-0.738,-0.629,-0.723,-1.086,-0.875,-0.856,4
-1.278,-1.123,-1.159,-0.849,-1.023,-0.753,-0.606,-0.732,-1.105,-0.952,-0.894,4
-1.224,-1.009,-1.082,-0.835,-1.003,-0.824,-0.757,-0.834,-1.173,-0.957,-0.944,4
-1.325,-1.13,-1.159,-0.853,-1.015,-0.832,-0.673,-0.778,-1.114,-1.019,-0.97,4
-1.081,-1.047,-1.035,-0.799,-0.966,-0.661,-0.581,-0.662,-1.026,-0.724,-0.741,4
-1.3,-1.174,-1.151,-0.857,-1.04,-0.856,-0.693,-0.802,-1.134,-1.006,-0.976,4
-1.193,-1.067,-1.136,-0.907,-1.101,-0.765,-0.676,-0.761,-1.126,-0.87,-0.855,4
-1.169,-1.042,-1.067,-0.792,-0.965,-0.696,-0.576,-0.696,-1.098,-0.827,-0.81,4
-1.276,-1.132,-1.163,-0.863,-1.012,-0.743,-0.563,-0.71,-1.122,-0.967,-0.889,4
-1.32,-1.143,-1.139,-0.819,-0.98,-0.825,-0.628,-0.766,-1.128,-1.029,-0.973,4
-1.096,-0.954,-0.976,-0.775,-0.903,-0.658,-0.623,-0.717,-1.118,-0.807,-0.852,4
-1.06,-0.927,-0.924,-0.722,-0.899,-0.673,-0.658,-0.698,-1.026,-0.77,-0.789,4
-1.401,-1.201,-1.226,-0.869,-1.055,-0.944,-0.742,-0.863,-1.176,-1.128,-1.043,4
-1.136,-0.996,-1,-0.809,-0.983,-0.672,-0.582,-0.698,-1.112,-0.786,-0.75,4
-1.121,-1.015,-1.002,-0.776,-0.924,-0.634,-0.511,-0.646,-1.091,-0.77,-0.758,4
-1.31,-1.137,-1.15,-0.903,-1.065,-0.834,-0.683,-0.796,-1.168,-0.979,-0.892,4
-1.199,-1.153,-1.167,-0.783,-0.945,-0.739,-0.552,-0.696,-1.073,-0.926,-0.92,4
-1.193,-1.072,-1.077,-0.918,-1.094,-0.741,-0.668,-0.755,-1.14,-0.849,-0.811,4
-1.321,-1.198,-1.221,-0.974,-1.15,-0.939,-0.829,-0.894,-1.173,-1.051,-1.034,4
-1.134,-1.045,-1.056,-0.778,-0.957,-0.669,-0.529,-0.663,-1.072,-0.747,-0.752,4
-1.181,-1.036,-1.067,-0.794,-0.952,-0.717,-0.612,-0.73,-1.133,-0.873,-0.863,4
-1.249,-1.074,-1.119,-0.836,-0.982,-0.781,-0.687,-0.801,-1.187,-0.934,-0.923,4
-1.064,-0.997,-1.013,-0.792,-0.979,-0.642,-0.565,-0.661,-1.045,-0.717,-0.715,4
-1.131,-1.015,-1.045,-0.858,-1.079,-0.696,-0.623,-0.711,-1.083,-0.79,-0.703,4
-1.224,-1.047,-1.118,-0.872,-1.053,-0.761,-0.627,-0.742,-1.124,-0.885,-0.818,4
-1.27,-1.09,-1.08,-0.827,-0.994,-0.818,-0.687,-0.793,-1.135,-0.972,-0.917,4
-1.244,-1.087,-1.06,-0.893,-1.099,-0.849,-0.739,-0.811,-1.122,-0.904,-0.848,4
-1.216,-1.003,-1.018,-0.797,-0.965,-0.811,-0.697,-0.763,-1.061,-0.872,-0.753,4
-1.181,-1.035,-1.088,-0.801,-0.976,-0.682,-0.591,-0.724,-1.133,-0.847,-0.86,4
-1.092,-0.925,-0.929,-0.74,-0.885,-0.616,-0.554,-0.644,-1.031,-0.724,-0.715,4
-0.948,-0.98,-0.955,-0.771,-0.924,-0.591,-0.526,-0.595,-0.976,-0.647,-0.724,4
-1.001,-0.879,-0.885,-0.821,-1.014,-0.66,-0.63,-0.68,-0.987,-0.741,-0.734,4
-1.374,-1.171,-1.187,-0.803,-0.965,-0.878,-0.655,-0.785,-1.132,-1.064,-0.964,4
-1.345,-1.158,-1.188,-0.883,-1.041,-0.901,-0.772,-0.849,-1.152,-1.027,-0.937,4
-1.37,-1.133,-1.168,-0.891,-1.053,-0.782,-0.558,-0.724,-1.151,-1.012,-0.895,4
-1.265,-1.103,-1.147,-0.89,-1.063,-0.833,-0.697,-0.81,-1.165,-0.97,-0.936,4
-1.224,-1.093,-1.124,-0.974,-1.16,-0.824,-0.723,-0.819,-1.152,-0.948,-0.901,4
-1.324,-1.149,-1.178,-0.8,-0.972,-0.877,-0.725,-0.815,-1.126,-0.981,-0.891,4
-1.224,-1.065,-1.089,-0.865,-1.065,-0.803,-0.7,-0.806,-1.159,-0.986,-0.965,4
-1.175,-1.071,-1.097,-0.812,-1.017,-0.759,-0.681,-0.776,-1.162,-0.84,-0.837,4
-1.194,-1.031,-1.053,-0.829,-0.999,-0.793,-0.725,-0.787,-1.103,-0.869,-0.821,4
-1.226,-1.014,-1.027,-0.754,-0.922,-0.692,-0.5,-0.655,-1.053,-0.888,-0.814,4
-1.113,-0.993,-0.982,-0.802,-1.005,-0.658,-0.601,-0.677,-1.061,-0.717,-0.756,4
-1.101,-0.95,-0.953,-0.774,-0.954,-0.675,-0.635,-0.699,-1.052,-0.777,-0.756,4
-1.194,-1.061,-1.07,-0.928,-1.12,-0.794,-0.745,-0.813,-1.152,-0.889,-0.878,4
-1.117,-0.998,-1.004,-0.877,-1.07,-0.696,-0.65,-0.711,-1.048,-0.776,-0.749,4
-1.295,-1.088,-1.101,-0.86,-1.029,-0.88,-0.769,-0.83,-1.11,-0.969,-0.885,4
-1.319,-1.078,-1.101,-0.852,-1.011,-0.887,-0.735,-0.83,-1.137,-0.918,-0.849,4
-1.245,-1.064,-1.059,-0.791,-0.958,-0.727,-0.582,-0.724,-1.112,-0.921,-0.88,4
-1.132,-0.922,-0.929,-0.76,-0.935,-0.671,-0.601,-0.692,-1.07,-0.797,-0.792,4
-1.044,-0.894,-0.944,-0.661,-0.825,-0.672,-0.627,-0.679,-0.995,-0.693,-0.738,4
-1.298,-1.191,-1.206,-0.941,-1.125,-0.873,-0.751,-0.844,-1.18,-1.002,-0.977,4
-1.251,-1.116,-1.119,-0.802,-0.951,-0.774,-0.589,-0.722,-1.091,-0.988,-0.962,4
-1.166,-1.045,-1.048,-0.863,-1.05,-0.74,-0.676,-0.749,-1.092,-0.784,-0.804,4
-1.027,-1.005,-0.988,-0.862,-1.069,-0.656,-0.675,-0.708,-1.036,-0.665,-0.716,4
-1.169,-0.984,-1.061,-0.816,-0.978,-0.684,-0.557,-0.657,-1.033,-0.818,-0.758,4
-1.174,-1.056,-1.074,-0.91,-1.107,-0.755,-0.68,-0.756,-1.088,-0.829,-0.792,4
-1.223,-1.027,-1.07,-0.863,-1.036,-0.822,-0.721,-0.799,-1.109,-0.881,-0.799,4
-1.096,-0.962,-1.056,-0.78,-0.966,-0.66,-0.556,-0.66,-1.038,-0.756,-0.702,4
-1.085,-0.848,-0.897,-0.672,-0.813,-0.661,-0.576,-0.666,-1.02,-0.761,-0.705,4
-1.264,-1.134,-1.166,-0.905,-1.089,-0.825,-0.7,-0.808,-1.161,-1.008,-0.996,4
-1.269,-1.054,-1.098,-0.85,-1.032,-0.892,-0.805,-0.879,-1.194,-0.983,-0.948,4
-1.284,-1.067,-1.08,-0.846,-1.015,-0.863,-0.711,-0.798,-1.089,-0.906,-0.853,4
-1.219,-1.068,-1.078,-0.776,-0.945,-0.708,-0.538,-0.674,-1.056,-0.854,-0.79,4
-1.275,-1.093,-1.141,-0.899,-1.08,-0.83,-0.698,-0.787,-1.123,-0.94,-0.86,4
-1.177,-1.033,-1.084,-0.872,-1.071,-0.78,-0.711,-0.786,-1.132,-0.864,-0.82,4
-1.088,-0.99,-1.037,-0.812,-1.005,-0.651,-0.607,-0.722,-1.133,-0.738,-0.773,4
-1.144,-1.025,-1.037,-0.911,-1.102,-0.764,-0.734,-0.793,-1.124,-0.823,-0.814,4
-1.174,-1.078,-1.068,-0.843,-0.995,-0.674,-0.532,-0.628,-0.998,-0.826,-0.718,4
-1.104,-1.064,-1.083,-0.862,-1.063,-0.709,-0.635,-0.717,-1.077,-0.794,-0.792,4
-0.932,-0.749,-0.859,-0.568,-0.719,-0.59,-0.552,-0.629,-0.947,-0.648,-0.745,4
-0.891,-0.857,-0.907,-0.856,-1.049,-0.551,-0.587,-0.611,-0.939,-0.639,-0.66,4
-1.233,-1.011,-1.049,-0.79,-0.971,-0.726,-0.544,-0.697,-1.1,-0.884,-0.772,4
-1.181,-1.028,-1.066,-0.762,-0.934,-0.722,-0.618,-0.714,-1.073,-0.833,-0.774,4
-1.184,-0.973,-1.006,-0.818,-0.969,-0.748,-0.69,-0.745,-1.071,-0.866,-0.787,4
-1.196,-1.092,-1.148,-0.922,-1.127,-0.85,-0.823,-0.879,-1.165,-0.94,-0.943,4
-1.153,-0.984,-1.026,-0.72,-0.887,-0.81,-0.721,-0.79,-1.058,-0.859,-0.835,4
-1.022,-0.992,-0.944,-0.812,-1.016,-0.625,-0.6,-0.648,-1.002,-0.655,-0.716,4
-1.204,-1.119,-1.17,-0.92,-1.135,-0.866,-0.832,-0.874,-1.156,-0.955,-0.955,4
-1.131,-1.023,-1.016,-0.812,-0.948,-0.712,-0.616,-0.707,-1.057,-0.847,-0.824,4
-1.14,-0.994,-1.08,-0.824,-1.047,-0.786,-0.725,-0.823,-1.172,-0.863,-0.836,4
-1.151,-0.992,-1.056,-0.861,-1.033,-0.732,-0.664,-0.78,-1.186,-0.869,-0.889,4
-1.22,-1.082,-1.085,-0.881,-1.062,-0.849,-0.794,-0.853,-1.137,-0.886,-0.839,4
-1.282,-1.149,-1.17,-0.881,-1.063,-0.829,-0.694,-0.789,-1.125,-1.018,-0.966,4
-1.3,-1.141,-1.219,-0.894,-1.05,-0.834,-0.68,-0.809,-1.185,-1.025,-1.012,4
-1.266,-1.079,-1.1,-0.908,-1.117,-0.818,-0.715,-0.825,-1.184,-0.96,-0.94,4
-1.08,-0.966,-1.009,-0.755,-0.905,-0.633,-0.576,-0.696,-1.123,-0.794,-0.8,4
-1.346,-1.185,-1.197,-0.851,-1.044,-0.843,-0.653,-0.781,-1.141,-1.048,-0.95,4
-1.075,-0.953,-0.964,-0.763,-0.892,-0.654,-0.586,-0.682,-1.066,-0.812,-0.839,4
-1.137,-1.046,-1.086,-0.86,-1.046,-0.757,-0.703,-0.759,-1.076,-0.924,-0.973,4
-1.185,-1.036,-0.996,-0.836,-1.024,-0.759,-0.66,-0.737,-1.071,-0.828,-0.769,4
-1.126,-1.04,-1.039,-0.891,-1.085,-0.703,-0.616,-0.675,-1.005,-0.76,-0.771,4
-1.237,-1.064,-1.097,-0.774,-0.911,-0.728,-0.563,-0.691,-1.061,-0.886,-0.829,4
-1.157,-1.016,-1.051,-0.888,-1.081,-0.705,-0.648,-0.717,-1.086,-0.782,-0.745,4
-1.193,-1.085,-1.107,-0.827,-0.989,-0.706,-0.549,-0.638,-0.99,-0.859,-0.757,4
-1.207,-1.058,-1.089,-0.83,-1.015,-0.762,-0.647,-0.765,-1.149,-0.885,-0.86,4
-1.071,-0.945,-0.984,-0.807,-0.963,-0.652,-0.58,-0.691,-1.092,-0.78,-0.81,4
-1.234,-1.061,-1.138,-0.83,-0.991,-0.757,-0.64,-0.735,-1.096,-0.941,-0.898,4
-1.217,-1.035,-1.093,-0.871,-1.029,-0.759,-0.638,-0.746,-1.106,-0.901,-0.856,4
-1.371,-1.192,-1.184,-0.856,-1.035,-0.897,-0.69,-0.844,-1.207,-1.067,-1.013,4
-1.225,-1.045,-1.037,-0.826,-1.018,-0.861,-0.753,-0.823,-1.097,-0.904,-0.873,4
-1.296,-1.102,-1.077,-0.686,-0.812,-0.72,-0.493,-0.639,-1.034,-0.951,-0.845,4
-1.15,-1.031,-1.021,-0.765,-0.947,-0.662,-0.535,-0.672,-1.111,-0.801,-0.82,4
-1.157,-1.02,-1.05,-0.826,-1.022,-0.722,-0.622,-0.743,-1.139,-0.828,-0.821,4
-1.233,-1.111,-1.105,-0.901,-1.069,-0.76,-0.612,-0.722,-1.119,-0.893,-0.808,4
-1.298,-1.161,-1.212,-0.951,-1.16,-0.926,-0.827,-0.904,-1.182,-1.009,-0.956,4
-1.296,-1.129,-1.131,-0.847,-1.008,-0.844,-0.709,-0.789,-1.1,-0.997,-0.931,4
-1.229,-1.016,-1.046,-0.782,-0.917,-0.692,-0.542,-0.677,-1.081,-0.889,-0.814,4
-1.219,-1.033,-1.065,-0.842,-1.038,-0.86,-0.823,-0.882,-1.198,-0.924,-0.872,4
-1.137,-0.996,-0.991,-0.771,-0.96,-0.685,-0.618,-0.687,-1.051,-0.741,-0.764,4
-1.239,-1.074,-1.128,-0.856,-1.027,-0.756,-0.635,-0.723,-1.069,-0.886,-0.793,4
-1.245,-1.041,-1.11,-0.855,-1.05,-0.89,-0.819,-0.895,-1.202,-0.946,-0.937,4
-1.147,-1.025,-1.088,-0.868,-1.075,-0.758,-0.67,-0.749,-1.074,-0.869,-0.831,4
-1.162,-1.041,-1.078,-0.83,-0.99,-0.703,-0.583,-0.695,-1.095,-0.82,-0.775,4
-1.178,-1.038,-1.036,-0.895,-1.079,-0.785,-0.688,-0.788,-1.126,-0.916,-0.904,4
-1.189,-1.017,-1.051,-0.864,-1.036,-0.714,-0.595,-0.724,-1.13,-0.866,-0.795,4
-1.282,-1.153,-1.153,-0.884,-1.054,-0.794,-0.63,-0.744,-1.108,-0.952,-0.857,4
-1.283,-1.119,-1.145,-0.944,-1.123,-0.898,-0.839,-0.904,-1.218,-0.996,-0.957,4
-1.163,-1.038,-1.074,-0.811,-0.995,-0.719,-0.613,-0.715,-1.093,-0.854,-0.824,4
-1.235,-1.022,-1.053,-0.787,-0.931,-0.706,-0.564,-0.698,-1.098,-0.899,-0.824,4
-1.255,-1.105,-1.116,-0.891,-1.064,-0.831,-0.732,-0.81,-1.131,-0.939,-0.878,4
