@relation 'texture-weka.filters.unsupervised.attribute.Remove-V-R1,4,7,10,13,16,20,23,28,30,33-34,41'

@attribute A1 numeric
@attribute A4 numeric
@attribute A7 numeric
@attribute A10 numeric
@attribute A13 numeric
@attribute A16 numeric
@attribute A20 numeric
@attribute A23 numeric
@attribute A28 numeric
@attribute A30 numeric
@attribute A33 numeric
@attribute A34 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-1.225,-0.324,-0.588,-0.495,-0.332,-0.461,-0.319,-0.745,-0.541,-0.721,-0.421,-0.631,10
-1.247,-0.289,-0.556,-0.465,-0.286,-0.506,-0.303,-0.768,-0.559,-0.744,-0.376,-0.638,10
-1.12,-0.282,-0.494,-0.467,-0.159,-0.453,-0.205,-0.678,-0.438,-0.653,-0.19,-0.57,10
-1.029,-0.173,-0.437,-0.308,-0.228,-0.436,-0.267,-0.704,-0.451,-0.657,-0.248,-0.485,10
-0.859,-0.152,-0.346,-0.344,-0.117,-0.373,-0.214,-0.561,-0.311,-0.607,-0.093,-0.448,10
-1.11,-0.263,-0.513,-0.396,-0.195,-0.44,-0.235,-0.698,-0.469,-0.697,-0.171,-0.572,10
-0.448,-0.086,-0.281,-0.33,-0.028,-0.44,-0.333,-0.71,-0.538,-0.723,-0.145,-0.372,10
-1.098,-0.256,-0.457,-0.399,-0.12,-0.479,-0.128,-0.624,-0.383,-0.639,-0.107,-0.574,10
-1.067,-0.224,-0.5,-0.354,-0.076,-0.434,-0.196,-0.591,-0.413,-0.679,-0.31,-0.575,10
-1.02,-0.341,-0.562,-0.453,-0.216,-0.463,-0.317,-0.732,-0.499,-0.756,-0.286,-0.533,10
-0.946,-0.141,-0.383,-0.32,-0.174,-0.455,-0.18,-0.651,-0.369,-0.617,-0.179,-0.515,10
-1.163,-0.217,-0.484,-0.428,-0.179,-0.5,-0.176,-0.629,-0.397,-0.629,-0.278,-0.595,10
-0.852,-0.134,-0.396,-0.409,-0.153,-0.445,-0.235,-0.495,-0.298,-0.525,-0.155,-0.471,10
-0.293,-0.052,-0.286,-0.474,-0.059,-0.467,-0.356,-0.782,-0.461,-0.651,-0.129,-0.449,10
-1.062,-0.236,-0.421,-0.463,-0.273,-0.454,-0.293,-0.718,-0.464,-0.671,-0.297,-0.503,10
-0.969,-0.207,-0.417,-0.34,-0.179,-0.43,-0.294,-0.521,-0.331,-0.621,-0.199,-0.445,10
-0.998,-0.203,-0.417,-0.376,-0.138,-0.466,-0.205,-0.572,-0.411,-0.665,-0.213,-0.524,10
-0.706,-0.018,-0.171,-0.173,0.042,-0.262,-0.1,-0.348,-0.136,-0.362,-0.091,-0.274,10
-0.659,-0.012,-0.201,-0.181,-0.007,-0.273,-0.18,-0.498,-0.274,-0.548,-0.047,-0.285,10
-1.099,-0.274,-0.475,-0.403,-0.155,-0.459,-0.222,-0.692,-0.468,-0.76,-0.123,-0.577,10
-1.056,-0.197,-0.505,-0.524,-0.194,-0.519,-0.255,-0.652,-0.413,-0.676,-0.277,-0.568,10
-1.065,-0.273,-0.513,-0.522,-0.302,-0.541,-0.319,-0.67,-0.446,-0.623,-0.403,-0.608,10
-1.025,-0.322,-0.476,-0.381,-0.097,-0.379,-0.175,-0.571,-0.44,-0.642,-0.128,-0.529,10
-1.068,-0.199,-0.426,-0.447,-0.169,-0.518,-0.218,-0.608,-0.402,-0.685,-0.113,-0.536,10
0.774,0.45,0.401,-0.1,0.45,-0.2,-0.122,-0.236,0.159,-0.151,0.675,0.29,10
-1.126,-0.251,-0.504,-0.466,-0.158,-0.435,-0.22,-0.698,-0.487,-0.742,-0.376,-0.638,10
-0.972,-0.177,-0.429,-0.488,-0.168,-0.536,-0.206,-0.645,-0.393,-0.758,-0.221,-0.567,10
-1.128,-0.236,-0.464,-0.347,-0.246,-0.511,-0.295,-0.614,-0.399,-0.635,-0.242,-0.553,10
-1.014,-0.312,-0.497,-0.376,-0.118,-0.426,-0.287,-0.621,-0.436,-0.609,-0.166,-0.57,10
-1.03,-0.125,-0.336,-0.367,-0.038,-0.48,-0.121,-0.675,-0.434,-0.719,-0.179,-0.529,10
-0.893,-0.085,-0.289,-0.214,-0.047,-0.264,-0.087,-0.644,-0.401,-0.683,-0.202,-0.507,10
-1.243,-0.39,-0.555,-0.282,-0.11,-0.569,-0.091,-1.145,-0.636,-1.133,-0.692,-0.569,7
-1.282,-0.309,-0.464,-0.288,-0.107,-0.561,-0.021,-1.148,-0.622,-1.104,-0.756,-0.577,7
-1.309,-0.297,-0.403,-0.46,-0.103,-0.608,-0.034,-1.073,-0.64,-1.098,-0.836,-0.634,7
-1.279,-0.303,-0.468,-0.354,-0.044,-0.546,0.039,-1.113,-0.6,-1.078,-0.728,-0.57,7
-0.987,-0.28,-0.488,-0.326,-0.236,-0.682,-0.151,-1.114,-0.672,-1.422,-0.847,-0.533,7
-1.127,-0.374,-0.523,-0.411,-0.143,-0.575,-0.119,-1.238,-0.631,-1.152,-0.726,-0.55,7
-1.231,-0.442,-0.605,-0.403,-0.177,-0.6,-0.148,-1.19,-0.597,-1.179,-0.783,-0.589,7
-1.215,-0.339,-0.495,-0.196,-0.058,-0.543,-0.041,-1.199,-0.614,-1.098,-0.624,-0.523,7
-1.161,-0.332,-0.471,-0.327,-0.049,-0.51,-0.024,-1.225,-0.603,-1.12,-0.672,-0.531,7
-1.227,-0.361,-0.497,-0.263,-0.102,-0.562,-0.069,-1.225,-0.645,-1.129,-0.74,-0.566,7
-1.125,-0.39,-0.526,-0.394,-0.092,-0.586,-0.142,-1.251,-0.594,-1.088,-0.745,-0.579,7
-1.151,-0.369,-0.499,-0.43,-0.143,-0.569,-0.127,-1.251,-0.608,-1.138,-0.795,-0.556,7
-1.258,-0.235,-0.374,-0.231,-0.041,-0.551,0.052,-1.109,-0.65,-1.126,-0.723,-0.592,7
-1.228,-0.363,-0.482,-0.22,-0.012,-0.514,0.025,-1.125,-0.585,-1.079,-0.67,-0.599,7
-1.159,-0.343,-0.501,-0.211,-0.114,-0.588,-0.01,-1.118,-0.595,-1.192,-0.716,-0.597,7
-1.1,-0.392,-0.527,-0.454,-0.09,-0.557,-0.131,-1.227,-0.585,-1.135,-0.754,-0.561,7
-1.169,-0.461,-0.569,-0.414,-0.178,-0.632,-0.147,-1.202,-0.591,-1.187,-0.906,-0.624,7
-0.908,-0.342,-0.464,-0.362,-0.201,-0.667,-0.173,-1.07,-0.621,-1.358,-0.828,-0.523,7
-1.135,-0.522,-0.626,-0.556,-0.247,-0.613,-0.265,-1.286,-0.645,-1.186,-0.87,-0.585,7
-1.2,-0.374,-0.478,-0.135,0.014,-0.502,-0.019,-1.244,-0.608,-1.097,-0.511,-0.527,7
-1.196,-0.405,-0.529,-0.433,-0.191,-0.609,-0.133,-1.16,-0.598,-1.2,-0.926,-0.623,7
-1.155,-0.445,-0.615,-0.362,-0.244,-0.63,-0.168,-1.189,-0.644,-1.272,-0.807,-0.594,7
-1.147,-0.465,-0.564,-0.493,-0.244,-0.612,-0.252,-1.182,-0.548,-1.088,-0.728,-0.573,7
-1.121,-0.368,-0.501,-0.375,-0.042,-0.556,-0.085,-1.246,-0.583,-1.088,-0.751,-0.577,7
-1.278,-0.429,-0.621,-0.346,-0.215,-0.63,-0.119,-1.18,-0.61,-1.149,-0.832,-0.599,7
-1.146,-0.392,-0.525,-0.464,-0.216,-0.659,-0.158,-1.002,-0.565,-1.214,-0.856,-0.607,7
-1.227,-0.275,-0.405,-0.388,-0.001,-0.537,0.034,-1.115,-0.637,-1.105,-0.747,-0.603,7
-1.183,-0.396,-0.52,-0.375,-0.147,-0.628,-0.107,-1.195,-0.615,-1.183,-0.884,-0.614,7
-1.2,-0.302,-0.391,-0.2,0.024,-0.469,0.05,-1.228,-0.673,-1.164,-0.632,-0.517,7
-1.167,-0.37,-0.496,-0.303,-0.12,-0.572,-0.122,-1.219,-0.607,-1.163,-0.77,-0.572,7
-1.166,-0.389,-0.559,-0.236,0.009,-0.495,0.027,-1.146,-0.586,-1.06,-0.631,-0.542,7
-1.135,-0.368,-0.505,-0.353,-0.136,-0.59,-0.124,-1.24,-0.627,-1.198,-0.8,-0.543,7
-1.245,-0.253,-0.326,-0.207,0.024,-0.528,0.068,-1.191,-0.658,-1.117,-0.67,-0.57,7
-1.215,-0.347,-0.487,-0.262,-0.043,-0.555,-0.054,-1.163,-0.6,-1.114,-0.708,-0.566,7
-1.193,-0.329,-0.459,-0.368,-0.068,-0.573,-0.044,-1.199,-0.614,-1.061,-0.751,-0.568,7
-1.206,-0.341,-0.47,-0.265,-0.055,-0.563,-0.065,-1.151,-0.586,-1.079,-0.61,-0.548,7
-1.223,-0.352,-0.491,-0.293,-0.028,-0.478,-0.037,-1.168,-0.599,-1.065,-0.613,-0.524,7
-1.134,-0.386,-0.517,-0.314,-0.203,-0.632,-0.13,-1.159,-0.582,-1.213,-0.896,-0.607,7
-1.211,-0.445,-0.592,-0.357,-0.221,-0.643,-0.137,-1.208,-0.586,-1.196,-0.89,-0.602,7
-1.217,-0.36,-0.502,-0.343,-0.038,-0.562,-0.046,-1.089,-0.593,-0.993,-0.703,-0.619,7
-1.22,-0.482,-0.664,-0.227,-0.251,-0.623,-0.15,-1.139,-0.615,-1.186,-0.784,-0.626,7
-1.177,-0.37,-0.509,-0.367,-0.087,-0.56,-0.096,-1.221,-0.583,-1.099,-0.754,-0.583,7
-1.195,-0.332,-0.465,-0.458,-0.14,-0.632,-0.107,-1.046,-0.605,-1.214,-0.822,-0.603,7
-1.152,-0.392,-0.522,-0.39,-0.144,-0.593,-0.176,-1.24,-0.612,-1.118,-0.787,-0.58,7
-1.16,-0.401,-0.56,-0.281,-0.212,-0.613,-0.091,-1.133,-0.584,-1.19,-0.803,-0.573,7
-1.259,-0.335,-0.435,-0.225,-0.02,-0.534,-0.059,-1.199,-0.634,-1.098,-0.534,-0.573,7
-1.172,-0.374,-0.545,-0.242,-0.013,-0.48,0.034,-1.184,-0.59,-1.073,-0.638,-0.546,7
-1.184,-0.312,-0.43,-0.093,0.062,-0.449,0.031,-1.302,-0.676,-1.161,-0.515,-0.498,7
-1.18,-0.325,-0.43,-0.2,0,-0.483,-0.003,-1.211,-0.63,-1.098,-0.614,-0.525,7
-1.126,-0.444,-0.567,-0.544,-0.234,-0.62,-0.243,-1.153,-0.543,-1.089,-0.741,-0.558,7
-1.179,-0.169,-0.348,-0.036,-0.111,-0.51,-0.089,-0.772,-0.522,-0.738,-0.136,-0.584,6
-1.236,-0.377,-0.63,-0.425,-0.36,-0.559,-0.305,-0.73,-0.497,-0.706,-0.283,-0.637,6
-1.19,-0.311,-0.505,-0.291,-0.259,-0.556,-0.216,-0.801,-0.512,-0.751,-0.263,-0.62,6
-1.243,-0.398,-0.636,-0.262,-0.177,-0.501,-0.18,-0.82,-0.509,-0.772,-0.243,-0.644,6
-1.134,-0.407,-0.589,-0.223,-0.278,-0.571,-0.281,-0.787,-0.434,-0.756,-0.258,-0.632,6
-1.18,-0.497,-0.652,-0.33,-0.497,-0.651,-0.41,-0.966,-0.524,-0.888,-0.404,-0.677,6
-1.113,-0.229,-0.425,0.078,-0.063,-0.515,-0.042,-0.729,-0.512,-0.734,-0.15,-0.584,6
-1.253,-0.406,-0.66,-0.273,-0.332,-0.557,-0.282,-0.753,-0.513,-0.744,-0.301,-0.633,6
-1.19,-0.375,-0.603,-0.262,-0.289,-0.573,-0.273,-0.81,-0.525,-0.736,-0.188,-0.673,6
-1.204,-0.205,-0.473,-0.047,-0.123,-0.539,-0.084,-0.828,-0.636,-0.854,-0.187,-0.605,6
-1.221,-0.243,-0.48,-0.12,-0.075,-0.509,-0.072,-0.768,-0.53,-0.739,-0.083,-0.612,6
-1.245,-0.225,-0.46,-0.192,-0.223,-0.564,-0.135,-0.758,-0.56,-0.721,-0.199,-0.61,6
-1.227,-0.248,-0.485,-0.043,-0.1,-0.464,-0.04,-0.768,-0.543,-0.731,-0.146,-0.608,6
-1.265,-0.351,-0.6,-0.189,-0.206,-0.559,-0.155,-0.865,-0.563,-0.801,-0.221,-0.669,6
-1.18,-0.309,-0.506,-0.079,-0.228,-0.557,-0.206,-0.843,-0.564,-0.851,-0.217,-0.663,6
-1.223,-0.401,-0.61,-0.263,-0.334,-0.56,-0.276,-0.842,-0.575,-0.837,-0.271,-0.675,6
-1.169,-0.431,-0.63,-0.241,-0.294,-0.587,-0.327,-0.797,-0.499,-0.772,-0.286,-0.637,6
-1.194,-0.378,-0.597,-0.326,-0.296,-0.541,-0.249,-0.82,-0.58,-0.791,-0.321,-0.666,6
-1.181,-0.502,-0.701,-0.4,-0.344,-0.584,-0.328,-0.806,-0.493,-0.756,-0.314,-0.676,6
-1.108,-0.228,-0.399,-0.087,-0.08,-0.507,-0.105,-0.741,-0.483,-0.778,-0.179,-0.578,6
-1.086,-0.196,-0.449,-0.052,-0.003,-0.484,-0.045,-0.673,-0.413,-0.7,-0.037,-0.573,6
-1.264,-0.392,-0.603,-0.201,-0.323,-0.579,-0.269,-0.829,-0.533,-0.78,-0.249,-0.645,6
-1.268,-0.353,-0.57,-0.226,-0.328,-0.594,-0.266,-0.842,-0.611,-0.815,-0.31,-0.672,6
-1.267,-0.266,-0.481,-0.047,-0.171,-0.534,-0.122,-0.912,-0.63,-0.89,-0.195,-0.629,6
-1.163,-0.371,-0.58,-0.239,-0.267,-0.571,-0.312,-0.794,-0.586,-0.782,-0.265,-0.625,6
-1.323,-0.457,-0.666,-0.337,-0.299,-0.553,-0.257,-0.868,-0.611,-0.837,-0.343,-0.699,6
-1.203,-0.348,-0.58,-0.148,-0.143,-0.509,-0.141,-0.878,-0.572,-0.86,-0.326,-0.63,6
-1.179,-0.345,-0.522,-0.24,-0.21,-0.538,-0.171,-0.835,-0.549,-0.811,-0.226,-0.618,6
-1.211,-0.325,-0.597,-0.236,-0.323,-0.57,-0.263,-0.727,-0.487,-0.696,-0.264,-0.596,6
-1.164,-0.146,-0.357,-0.123,-0.051,-0.532,-0.004,-0.704,-0.518,-0.686,-0.005,-0.603,6
-1.182,-0.409,-0.572,-0.172,-0.275,-0.519,-0.228,-0.866,-0.54,-0.835,-0.199,-0.609,6
-1.015,-0.241,-0.423,-0.066,-0.019,-0.475,-0.053,-0.644,-0.377,-0.727,-0.133,-0.533,6
-1.319,-0.43,-0.64,-0.369,-0.255,-0.525,-0.222,-0.855,-0.605,-0.825,-0.331,-0.685,6
-1.154,-0.314,-0.549,-0.158,-0.249,-0.551,-0.212,-0.901,-0.513,-0.856,-0.193,-0.607,6
-1.201,-0.219,-0.46,-0.146,-0.156,-0.531,-0.13,-0.759,-0.573,-0.764,-0.175,-0.59,6
-1.266,-0.245,-0.481,-0.091,-0.119,-0.49,-0.072,-0.831,-0.585,-0.794,-0.21,-0.612,6
-1.256,-0.237,-0.427,-0.12,-0.192,-0.577,-0.152,-0.835,-0.615,-0.808,-0.191,-0.564,6
-1.159,-0.536,-0.771,-0.422,-0.303,-0.52,-0.277,-0.884,-0.593,-0.73,-0.44,-0.722,6
-1.273,-0.3,-0.54,-0.102,-0.113,-0.496,-0.096,-0.905,-0.553,-0.841,-0.246,-0.64,6
-1.246,-0.19,-0.405,-0.02,-0.149,-0.57,-0.123,-0.794,-0.58,-0.774,-0.142,-0.587,6
-1.159,-0.241,-0.489,-0.125,-0.209,-0.56,-0.202,-0.803,-0.538,-0.812,-0.175,-0.606,6
-1.206,-0.22,-0.389,-0.023,-0.094,-0.507,-0.088,-0.93,-0.708,-0.909,-0.056,-0.61,6
-1.165,-0.398,-0.584,-0.226,-0.265,-0.509,-0.262,-0.752,-0.423,-0.676,-0.175,-0.604,6
-1.235,-0.552,-0.777,-0.422,-0.361,-0.517,-0.346,-0.862,-0.612,-0.731,-0.449,-0.759,6
-1.158,-0.361,-0.589,-0.018,-0.278,-0.568,-0.213,-0.785,-0.493,-0.736,-0.232,-0.607,6
-1.234,-0.33,-0.581,-0.316,-0.197,-0.491,-0.165,-0.791,-0.508,-0.775,-0.256,-0.626,6
-1.165,-0.329,-0.538,-0.215,-0.257,-0.565,-0.293,-0.856,-0.588,-0.86,-0.248,-0.59,6
-1.228,-0.319,-0.579,-0.177,-0.142,-0.416,-0.15,-0.933,-0.628,-0.842,-0.31,-0.662,6
-1.073,-0.223,-0.437,-0.267,-0.17,-0.468,-0.166,-0.623,-0.375,-0.691,-0.169,-0.57,6
-1.121,-0.301,-0.518,-0.191,-0.287,-0.529,-0.24,-0.696,-0.408,-0.618,-0.126,-0.578,6
-1.176,-0.263,-0.553,-0.537,-0.308,-0.515,-0.432,-0.631,-0.46,-0.624,-0.31,-0.566,8
-0.993,-0.196,-0.448,-0.474,-0.177,-0.466,-0.27,-0.612,-0.472,-0.617,-0.37,-0.551,8
-1.265,-0.395,-0.646,-0.556,-0.502,-0.57,-0.556,-0.809,-0.675,-0.852,-0.474,-0.661,8
-1.179,-0.259,-0.481,-0.391,-0.238,-0.439,-0.305,-0.757,-0.558,-0.735,-0.32,-0.601,8
-1.134,-0.294,-0.527,-0.341,-0.243,-0.449,-0.343,-0.584,-0.457,-0.639,-0.233,-0.566,8
-0.902,-0.378,-0.512,-0.394,-0.371,-0.524,-0.445,-0.741,-0.439,-0.614,-0.361,-0.587,8
-1.002,-0.194,-0.458,-0.427,-0.182,-0.433,-0.283,-0.564,-0.403,-0.571,-0.312,-0.552,8
-0.934,-0.17,-0.39,-0.323,-0.095,-0.443,-0.311,-0.68,-0.461,-0.661,-0.202,-0.435,8
-0.635,-0.081,-0.244,-0.219,-0.266,-0.462,-0.482,-0.663,-0.34,-0.585,-0.427,-0.389,8
-0.826,-0.289,-0.446,-0.358,-0.495,-0.615,-0.618,-0.826,-0.434,-0.616,-0.433,-0.537,8
-0.805,-0.07,-0.259,-0.374,-0.166,-0.376,-0.274,-0.485,-0.306,-0.535,-0.102,-0.34,8
-0.524,-0.119,-0.318,-0.408,-0.264,-0.479,-0.492,-0.682,-0.339,-0.676,-0.331,-0.422,8
-1.08,-0.261,-0.528,-0.626,-0.301,-0.516,-0.44,-0.59,-0.44,-0.584,-0.226,-0.53,8
-0.851,-0.11,-0.39,-0.283,-0.17,-0.411,-0.393,-0.619,-0.394,-0.651,-0.197,-0.455,8
-1.057,-0.382,-0.592,-0.523,-0.388,-0.494,-0.537,-0.634,-0.484,-0.616,-0.307,-0.572,8
-1.06,-0.44,-0.632,-0.557,-0.436,-0.527,-0.592,-0.567,-0.474,-0.607,-0.351,-0.622,8
-1.022,-0.226,-0.475,-0.29,-0.201,-0.392,-0.348,-0.682,-0.493,-0.669,-0.31,-0.567,8
-1.113,-0.333,-0.548,-0.408,-0.36,-0.511,-0.461,-0.604,-0.481,-0.604,-0.313,-0.572,8
-1.134,-0.265,-0.53,-0.47,-0.306,-0.518,-0.413,-0.58,-0.44,-0.608,-0.275,-0.563,8
-1.012,-0.269,-0.468,-0.406,-0.221,-0.442,-0.405,-0.658,-0.41,-0.62,-0.288,-0.53,8
-1.019,-0.288,-0.514,-0.439,-0.297,-0.495,-0.455,-0.589,-0.383,-0.665,-0.274,-0.52,8
-0.452,0.017,-0.129,-0.297,-0.201,-0.511,-0.508,-0.352,-0.193,-0.458,-0.047,-0.267,8
-1.057,-0.424,-0.627,-0.597,-0.406,-0.494,-0.586,-0.689,-0.556,-0.752,-0.393,-0.621,8
-1.106,-0.32,-0.52,-0.441,-0.191,-0.405,-0.29,-0.69,-0.564,-0.698,-0.308,-0.601,8
-1.168,-0.336,-0.595,-0.516,-0.295,-0.532,-0.398,-0.598,-0.492,-0.6,-0.325,-0.628,8
-0.316,0.11,-0.139,-0.333,-0.095,-0.363,-0.377,-0.57,-0.237,-0.593,-0.149,-0.276,8
-0.692,-0.218,-0.38,-0.496,-0.244,-0.528,-0.486,-0.541,-0.425,-0.629,-0.131,-0.479,8
-1.157,-0.25,-0.508,-0.377,-0.287,-0.418,-0.366,-0.691,-0.509,-0.679,-0.383,-0.575,8
-0.93,-0.118,-0.38,-0.386,-0.245,-0.433,-0.365,-0.576,-0.374,-0.529,-0.15,-0.42,8
-1.033,-0.186,-0.457,-0.529,-0.22,-0.467,-0.306,-0.618,-0.479,-0.612,-0.342,-0.504,8
-0.617,-0.083,-0.274,-0.29,-0.313,-0.516,-0.538,-0.657,-0.294,-0.573,-0.418,-0.377,8
-0.189,0.027,-0.207,-0.389,-0.082,-0.421,-0.427,-0.693,-0.213,-0.58,-0.148,-0.213,8
-0.968,-0.173,-0.476,-0.535,-0.163,-0.401,-0.333,-0.523,-0.355,-0.526,-0.293,-0.528,8
-1.22,-0.41,-0.647,-0.506,-0.506,-0.611,-0.605,-0.759,-0.638,-0.81,-0.437,-0.675,8
-1.057,-0.224,-0.472,-0.466,-0.267,-0.506,-0.405,-0.524,-0.399,-0.535,-0.195,-0.511,8
-0.532,0.145,-0.159,-0.046,-0.15,-0.426,-0.263,-0.625,-0.331,-0.48,-0.149,-0.355,8
-0.992,-0.19,-0.429,-0.517,-0.32,-0.424,-0.403,-0.69,-0.447,-0.588,-0.417,-0.514,8
-0.671,-0.144,-0.29,-0.502,-0.196,-0.494,-0.405,-0.504,-0.33,-0.494,-0.136,-0.41,8
-1.023,-0.195,-0.468,-0.545,-0.198,-0.478,-0.301,-0.539,-0.406,-0.551,-0.317,-0.536,8
-0.36,0.237,-0.077,-0.099,0.096,-0.26,-0.187,-0.694,-0.346,-0.659,-0.222,-0.32,8
-1.059,-0.371,-0.597,-0.417,-0.397,-0.507,-0.502,-0.549,-0.409,-0.676,-0.271,-0.57,8
-1.06,-0.238,-0.487,-0.571,-0.205,-0.394,-0.299,-0.614,-0.457,-0.634,-0.317,-0.548,8
-0.449,0.051,-0.219,-0.344,-0.146,-0.434,-0.429,-0.651,-0.26,-0.587,-0.256,-0.322,8
-1.029,-0.409,-0.58,-0.51,-0.453,-0.533,-0.492,-0.756,-0.505,-0.758,-0.428,-0.582,8
-0.099,0.231,0.018,-0.137,-0.013,-0.358,-0.416,-0.362,-0.034,-0.439,-0.012,-0.165,8
-1.165,-0.35,-0.592,-0.483,-0.323,-0.457,-0.415,-0.619,-0.477,-0.645,-0.25,-0.567,8
-0.435,0.215,-0.128,-0.092,0.086,-0.269,-0.17,-0.676,-0.318,-0.631,-0.243,-0.358,8
-1.206,-0.327,-0.601,-0.565,-0.394,-0.574,-0.513,-0.699,-0.556,-0.72,-0.355,-0.604,8
-1.124,-0.256,-0.492,-0.442,-0.22,-0.388,-0.304,-0.643,-0.442,-0.647,-0.309,-0.573,8
-0.528,0.062,-0.205,-0.273,-0.009,-0.34,-0.213,-0.465,-0.211,-0.452,-0.063,-0.293,8
-1.204,-0.556,-0.716,-1.062,-0.915,-0.816,-0.976,-1.014,-0.998,-1.019,-1.001,-0.81,12
-1.078,-0.464,-0.64,-1.092,-0.913,-0.817,-0.97,-0.923,-0.857,-0.86,-0.927,-0.727,12
-1.273,-0.571,-0.757,-1.121,-0.982,-0.89,-1.026,-1.01,-0.994,-1.037,-1.013,-0.815,12
-1.026,-0.375,-0.556,-1.091,-0.795,-0.737,-0.855,-0.789,-0.764,-0.775,-0.894,-0.669,12
-1.191,-0.623,-0.779,-1.137,-1.009,-0.915,-1.119,-1.015,-1.011,-1.053,-0.969,-0.8,12
-1.207,-0.622,-0.798,-1.236,-0.929,-0.865,-1.065,-0.98,-0.956,-1.001,-1.003,-0.805,12
-1.222,-0.554,-0.754,-1.098,-0.916,-0.827,-0.976,-0.936,-0.918,-0.963,-0.911,-0.762,12
-1.346,-0.659,-0.846,-1.135,-0.961,-0.875,-1.001,-1.033,-1.004,-1.053,-1.027,-0.866,12
-1.195,-0.516,-0.721,-1.121,-0.904,-0.847,-0.996,-0.952,-0.927,-0.985,-0.957,-0.763,12
-1.03,-0.49,-0.637,-1.066,-0.911,-0.873,-1.043,-0.868,-0.841,-0.918,-0.877,-0.674,12
-1.291,-0.624,-0.837,-1.16,-0.964,-0.876,-1.03,-1.015,-1.022,-1.063,-0.925,-0.804,12
-1.262,-0.634,-0.824,-1.169,-1.037,-0.894,-1.073,-1.019,-1.007,-1.059,-0.981,-0.832,12
-1.155,-0.559,-0.719,-1.133,-0.967,-0.875,-1.053,-0.942,-0.925,-0.95,-0.955,-0.765,12
-1.162,-0.446,-0.66,-1.098,-0.815,-0.774,-0.917,-0.878,-0.848,-0.904,-0.953,-0.728,12
-1.072,-0.437,-0.607,-1.049,-0.894,-0.818,-0.967,-0.916,-0.839,-0.846,-0.882,-0.675,12
-1.058,-0.516,-0.676,-1.076,-0.895,-0.836,-1.001,-0.829,-0.794,-0.887,-0.887,-0.67,12
-1.151,-0.495,-0.691,-1.051,-0.905,-0.818,-0.947,-0.929,-0.881,-0.929,-0.916,-0.737,12
-1.164,-0.552,-0.713,-1.114,-0.945,-0.883,-1.026,-0.98,-0.959,-1,-0.941,-0.744,12
-1.224,-0.584,-0.766,-1.103,-0.908,-0.858,-1.004,-1.007,-0.976,-1.024,-0.963,-0.824,12
-1.199,-0.491,-0.74,-1.193,-0.945,-0.821,-1.023,-1.001,-0.951,-0.962,-0.983,-0.745,12
-1.252,-0.547,-0.761,-1.151,-0.949,-0.864,-1.013,-0.998,-0.984,-1.035,-0.955,-0.777,12
-1.091,-0.431,-0.666,-1.029,-0.832,-0.781,-0.908,-0.845,-0.828,-0.889,-0.879,-0.715,12
-1.083,-0.541,-0.688,-1.136,-0.784,-0.795,-0.954,-0.779,-0.758,-0.805,-0.87,-0.7,12
-1.251,-0.559,-0.735,-1.127,-0.91,-0.836,-0.985,-1.015,-0.988,-1.036,-0.964,-0.786,12
-1.169,-0.532,-0.719,-1.16,-0.953,-0.873,-1.061,-1.026,-0.999,-1.011,-0.957,-0.772,12
-1.243,-0.472,-0.729,-1.141,-0.919,-0.81,-0.961,-1.021,-0.991,-1.017,-0.953,-0.753,12
-1.146,-0.552,-0.716,-1.097,-0.913,-0.816,-0.983,-0.947,-0.892,-0.912,-0.934,-0.775,12
-1.075,-0.419,-0.601,-1.054,-0.879,-0.816,-0.969,-0.937,-0.884,-0.927,-0.849,-0.666,12
-1.191,-0.57,-0.745,-1.079,-0.969,-0.894,-1.054,-0.964,-0.924,-0.948,-0.899,-0.774,12
-1.203,-0.528,-0.729,-1.162,-0.882,-0.835,-0.992,-0.954,-0.939,-0.988,-0.942,-0.784,12
-1.235,-0.531,-0.71,-1.099,-0.893,-0.827,-0.975,-1,-0.973,-1.022,-0.971,-0.784,12
-1.164,-0.602,-0.768,-1.128,-0.969,-0.858,-1.04,-0.886,-0.878,-0.928,-0.974,-0.788,12
-1.171,-0.479,-0.694,-1.072,-0.947,-0.852,-1.013,-1.022,-0.994,-1.036,-0.934,-0.74,12
-1.257,-0.539,-0.752,-1.167,-0.963,-0.857,-1.044,-1.061,-1.028,-1.035,-1.021,-0.811,12
-1.294,-0.651,-0.844,-1.128,-0.938,-0.814,-0.995,-0.994,-0.981,-1.033,-1.048,-0.833,12
-1.245,-0.558,-0.75,-1.183,-0.959,-0.892,-1.076,-1.037,-1.01,-1.068,-1.016,-0.8,12
-1.286,-0.653,-0.828,-1.132,-1.023,-0.907,-1.082,-1.053,-0.997,-1.028,-1.029,-0.82,12
-1.118,-0.49,-0.684,-1.118,-0.836,-0.778,-0.951,-0.875,-0.85,-0.865,-0.947,-0.738,12
-1.258,-0.64,-0.805,-1.108,-0.939,-0.845,-1.012,-1.045,-1.02,-1.067,-0.981,-0.838,12
-1.123,-0.482,-0.66,-1.019,-0.876,-0.805,-0.96,-0.9,-0.893,-0.937,-0.916,-0.72,12
-1.155,-0.509,-0.685,-1.128,-0.908,-0.818,-0.987,-0.946,-0.937,-0.976,-0.913,-0.747,12
