@relation 'twonorm-weka.filters.unsupervised.attribute.Remove-V-R2,4-6,9-10,19,21'

@attribute A2 numeric
@attribute A4 numeric
@attribute A5 numeric
@attribute A6 numeric
@attribute A9 numeric
@attribute A10 numeric
@attribute A19 numeric
@attribute Class {0,1}

@data
0.143,-1.6644,0.2819,0.1669,-0.8492,-1.2113,0.5983,1
-1.3943,1.2237,0.1215,-2.498,0.5017,-0.9323,1.0717,1
2.1528,0.07,0.742,0.9441,0.9797,-0.2204,0.6478,0
0.3717,2.5042,-0.2957,1.91,1.6023,0.4702,1.0453,0
0.4581,-1.0683,1.0127,-0.6068,0.4575,-0.6338,-0.5044,1
-1.1497,-0.0078,0.8852,1.2599,0.5799,-0.0852,0.3936,0
-2.3853,0.5511,-0.3188,0.9483,-1.0272,-1.911,-0.1771,1
0.5805,1.3082,-0.6587,0.0827,-0.9657,0.0259,1.2597,0
-0.3035,0.3533,-0.8714,-1.4948,-1.0932,-0.8049,-0.0939,1
-0.5795,-0.4412,-1.2192,-0.818,0.6598,-0.6351,-0.9173,1
1.1496,2.4044,-1.0795,-0.7351,-1.7161,-0.0323,1.6341,0
-0.1852,-0.3261,2.2782,2.6661,0.0087,0.3112,-0.2687,0
-0.8463,-0.4906,0.6547,-1.0083,-0.2834,0.2522,0.3958,1
0.2017,0.6736,0.4612,2.6935,1.9691,2.0165,0.7505,0
0.2244,-0.7117,-0.3505,0.406,1.5314,-1.1063,0.3821,0
-0.2411,-3.295,-0.5707,0.5578,0.1887,0.1453,-0.2597,1
-0.3278,-0.5384,-1.6733,-1.6225,-0.423,0.6577,0.671,1
1.3472,0.8006,-1.6621,0.06,0.1831,-0.6664,0.4976,1
0.3039,0.3976,-0.8173,1.4682,0.0541,0.1274,-1.1595,1
-1.8047,-2.0521,0.1803,-0.918,1.1732,-0.2911,-0.8816,1
0.4539,2.1095,2.1516,1.4084,0.9441,0.9856,1.0809,0
1.6858,-0.096,0.8044,2.3522,0.3259,-0.3289,0.708,0
2.0955,2.415,1.175,-0.7091,0.1775,0.6802,1.2879,0
0.6069,-1.0525,1.3813,0.9187,-0.028,-0.0394,1.0317,0
-0.0254,-0.8117,0.8782,0.575,0.3018,-0.2209,2.8208,0
0.5484,0.2475,0.6959,0.3597,0.3934,-0.6931,-1.3264,0
0.6242,-0.9422,-0.1662,0.4326,1.2006,-0.8719,-0.6554,0
0.871,-0.4527,-1.6494,-0.5676,-0.3358,0.046,-0.9247,1
1.2622,0.2097,-0.5452,-1.0204,-0.045,-0.9804,-0.6094,1
-0.495,0.5304,0.3276,0.4441,-0.399,-0.9819,-0.424,1
0.2288,0.043,-0.0299,-1.408,1.1158,-0.0046,-0.7363,1
2.3959,0.8719,0.5029,1.2236,0.2497,2.0268,0.4448,0
-0.576,1.1551,-1.4268,0.9172,-1.5584,-0.6601,0.1431,1
-1.5214,-0.2917,0.2585,-0.4962,-1.1656,-1.3299,1.8821,0
1.4515,2.6399,-0.388,-0.8079,-0.3135,-0.0113,-0.7036,0
0.4201,0.5663,0.9495,0.8904,-0.5227,1.0018,0.1131,0
-1.1315,-0.9236,-0.5118,-1.3169,0.6984,-0.7789,0.1786,1
-0.8871,0.3281,-0.4237,0.0671,-1.0279,-1.103,-0.1932,1
-0.5393,0.863,-1.6116,-0.5874,-0.1984,1.8561,-1.2043,0
1.2293,0.5992,-1.3195,0.0073,1.1213,0.3426,-0.1122,0
0.2406,-0.0634,2.4981,0.4334,0.8927,0.3256,-1.5066,0
-1.2675,-0.6659,0.0693,-1.0738,-0.8494,-0.8638,0.9285,1
-0.1352,0.2901,1.4008,-1.3418,2.5753,0.3243,0.3834,0
0.0588,0.5444,0.5944,0.9639,2.0133,0.4073,1.7068,0
-1.9156,1.0952,0.0553,0.4508,-1.4185,-1.1811,-0.8115,1
-1.4673,-0.7185,-0.4026,-0.9563,0.3446,0.3129,-0.5844,1
-0.4853,0.3962,1.3707,-0.0431,-1.3044,-2.1736,1.0848,1
0.5278,0.1997,-1.1636,0.9585,1.763,1.634,-0.151,0
-0.054,1.5891,1.8973,0.0803,1.7575,1.074,2.3933,0
1.0312,-0.8478,2.0386,0.9977,1.4296,1.0957,0.4064,0
-0.1592,0.227,-0.7551,2.4212,0.7488,-3.1936,-1.2311,1
1.7028,-0.4689,1.0304,2.1011,0.0014,1.3865,1.6897,0
0.1763,0.8065,0.6376,1.099,-0.4061,0.4569,-0.3523,1
0.4576,0.605,-1.971,0.3895,2.943,1.9951,0.5037,0
0.2866,-0.0023,1.1703,0.8963,-0.4031,1.6278,0.2402,0
-1.8277,-1.2849,-1.5442,0.401,-1.0205,-1.283,0.3767,1
1.8821,-0.3612,0.1062,1.8717,-1.2408,0.0535,0.5778,0
0.7189,0.1895,-2.1608,0.7542,-1.8272,-0.3725,-0.3942,1
-0.8411,-0.2907,-0.1475,0.4587,-2.2547,0.9668,1.7527,0
1.6307,0.1762,1.2886,0.9699,-0.8481,0.7518,-0.2577,0
-1.2695,-2.4708,0.7712,0.8358,-1.3457,-0.841,-0.5899,1
-1.1774,-0.049,-1.0214,1.249,0.8255,-1.2841,0.2751,0
0.7119,1.3729,1.1251,-1.7132,0.2838,-0.6758,0.0199,0
0.2342,0.9437,1.322,0.1254,0.0282,1.3745,0.6293,0
-0.4093,-0.1057,2.5582,0.035,0.1955,1.0882,0.2829,0
0.5608,-2.4813,1.0983,0.283,0.6122,-1.0584,-1.4707,1
0.9115,1.258,0.0634,-0.4331,-0.8076,2.1783,0.3253,0
-1.9478,-0.5625,-1.4502,-0.6116,0.3265,-0.3753,-1.3891,1
-0.1261,0.4925,-0.3715,-0.0176,0.0083,0.0871,1.51,0
-1.0628,0.0695,-0.5792,-1.8532,-1.3687,0.3603,0.1465,0
-0.3829,-0.2734,0.2852,-2.7972,-1.8873,-1.6905,-0.4709,1
1.4938,0.1094,0.4906,-1.177,0.864,0.7663,-1.0298,0
-0.0466,-1.3514,-1.5838,-1.7053,-0.7862,0.0734,-0.627,1
-0.4425,-1.0046,-0.3281,-0.313,0.599,-0.0702,-0.8644,1
0.3531,-1.137,-0.7593,-0.695,-1.5723,0.3725,-0.0474,1
1.4779,-0.4663,-0.4127,0.3115,0.5968,0.553,0.1051,0
0.9516,0.683,-0.7484,1.21,-0.9386,0.7423,1.3159,0
0.8304,-1.2082,-1.0564,1.7598,-1.7637,2.6837,-1.2828,0
1.013,-0.3073,-0.0768,-0.1536,0.316,2.8003,0.6047,0
-0.1036,-2.0282,-0.3574,-1.0753,-0.3362,-2.0156,-1.9725,1
-0.6508,0.3568,-0.5903,2.2501,1.688,1.3886,1.2266,0
-0.8563,-0.1357,0.3848,0.4535,0.0281,1.3596,-0.5523,0
1.259,1.9066,0.004,1.4582,0.7054,-0.2116,-2.0162,0
-0.8355,-0.4524,-0.3674,-1.4145,-0.9346,-0.1983,-0.5543,1
1.3518,-0.7426,-0.7925,-0.7301,-0.6535,-0.9003,1.0492,1
-0.3847,1.9414,-1.187,0.8282,2.1568,-1.416,0.2325,0
0.4923,-1.0667,0.9347,2.1288,-1.3992,-0.4414,2.7405,0
-0.082,0.2816,1.4831,1.2207,0.5441,-2.1644,-0.7889,1
0.2315,0.4217,1.187,-0.0343,-0.0928,-1.1075,-0.5396,1
-0.3727,-0.6541,-0.1609,1.2735,1.3726,1.5341,4.3238,0
0.0581,-2.6884,-0.4207,-1.2846,-0.1461,1.2663,1.6746,1
-0.1837,0.2717,0.2966,-0.1354,-0.6957,-2.1728,0.5667,1
-0.2097,1.1746,1.5609,1.4743,-0.9102,-0.8001,-0.7535,0
-0.5411,0.2353,-0.2731,0.0109,-0.2343,-1.0966,-1.5352,1
0.1921,-1.8198,-1.107,-0.3977,-1.8303,-0.6871,0.1801,1
-0.502,-0.9046,0.443,-0.6709,-0.6861,-0.652,-0.1405,1
1.7794,0.3803,-0.4041,-0.6724,0.1109,-0.97,-0.2734,1
1.2166,-0.1354,0.931,-0.8248,-2.231,-0.1385,-1.5256,1
0.6926,0.9991,1.1755,1.4189,-0.864,0.8876,2.2454,0
-1.2028,2.7664,-0.5326,1.4579,0.9004,0.8123,1.6867,0
-0.6374,1.2494,-0.5081,-0.4304,1.9993,1.2382,-0.814,0
0.1731,-0.1756,-0.6244,-1.9688,-0.2233,-0.7435,-0.3787,1
0.0585,-0.9865,1.2494,0.1319,-0.7669,1.7215,1.3251,0
-0.8493,-0.4884,-0.315,-0.5235,-1.0372,0.7383,-1.3234,1
0.1056,0.1872,0.5882,0.5393,0.9748,0.2929,-0.5725,0
-1.2487,-1.7627,-2.4886,1.3273,0.4184,0.9771,-0.2876,1
-0.6563,0.6338,-2.0794,-0.7604,-0.9096,-0.6845,-1.673,1
-2.3521,-1.5514,-1.4091,-1.2099,0.7251,-0.7007,0.8916,1
-0.8997,-1.569,-0.019,-0.7796,-2.3522,-0.0039,1.5508,1
2.4842,1.1788,-1.1688,0.3722,0.6392,1.0805,-0.0917,0
-0.037,-0.7496,-0.6521,-0.4916,0.1046,-1.5193,-0.8447,1
1.2606,-0.6952,0.3478,0.9013,1.9785,0.7075,-0.3237,0
0.7219,-0.9744,0.3207,-2.3855,0.296,-0.2627,0.2656,1
1.0652,0.1808,1.3092,-0.757,-0.3685,0.1038,1.3721,0
2.0231,1.2706,0.8752,1.0952,-0.5178,2.2902,1.1044,0
1.2038,0.6818,0.4436,1.8207,0.9003,-0.9021,0.9488,0
1.7919,0.6784,-0.6681,-0.6535,0.0381,-0.0641,0.1245,0
1.6259,-1.4157,0.5775,-1.0807,0.9574,2.1659,0.0671,0
0.3588,-0.8986,-1.1052,0.2332,-1.3313,-0.7696,-1.9209,1
-3.2467,1.3026,-0.7458,0.5219,-2.1307,-1.2362,-2.1423,1
-1.1918,-0.0837,-1.1065,-0.1693,0.1616,-1.9666,0.0146,1
1.9509,-0.0485,-2.1597,-0.7049,-0.6081,-0.2571,-0.6053,1
0.2217,2.3215,0.693,-0.6965,0.5618,1.2032,-1.033,0
-0.6586,0.8204,0.3522,-1.2867,1.1738,-1.0761,-1.0832,0
-0.1851,-0.5688,0.6535,-0.9478,-0.0986,1.2626,2.6544,0
0.5455,-0.2715,0.6632,-1.4936,-0.5001,1.1378,0.8196,1
-0.7816,1.2668,-0.5531,0.5932,-0.2414,-0.0976,0.2982,0
2.7,1.9254,0.2998,-1.7312,0.6067,-0.6951,0.8014,0
1.3025,-1.7069,-0.5188,-1.3563,0.7631,2.2334,0.9697,1
1.9377,2.4171,0.6216,0.9854,-0.2623,-1.1263,-0.0273,0
0.1493,-0.853,0.2403,1.5531,-0.9693,-1.5211,-0.0791,0
-1.2446,-0.4504,0.641,-0.5567,-0.0008,-1.4559,-1.1955,1
1.3537,-0.0898,0.4961,1.9499,0.216,0.1288,0.1004,0
0.3561,0.8033,0.5173,0.7008,-0.2939,1.4792,-1.3831,0
0.7165,-0.7056,0.1124,0.7115,1.2224,-0.2412,0.2967,1
-1.1283,2.0815,-0.6737,-0.4906,1.3338,-1.1774,1.1199,0
0.0546,-0.8453,-1.3657,-1.5936,0.5862,-1.7141,0.5198,1
1.8639,-0.5988,1.4631,0.2481,-1.0716,0.3636,-0.3722,0
-0.8272,1.1029,-2.1221,-0.9853,-0.5484,-3.5981,-1.0672,1
1.3837,0.8089,0.515,0.6912,0.4764,0.68,-0.4991,0
-0.3131,2.7026,0.8988,-0.7083,0.6107,-0.6587,2.1977,0
-0.1431,0.2162,-0.8494,2.3195,0.641,1.5391,-0.7468,0
0.6036,0.2366,1.5531,1.6265,-0.3048,1.734,0.5651,0
1.1953,0.643,0.3692,0.2269,1.7427,0.4712,0.7994,0
-1.4011,-0.6865,0.6803,0.0243,-1.875,-0.6751,-0.0998,1
-1.4714,-0.0833,0.3891,-0.8389,-0.4196,-1.2606,-0.2738,1
-0.0868,-0.0941,0.4343,0.0454,-1.2443,1.8819,-0.385,0
-0.6452,-0.2481,0.5073,-0.4683,-0.4194,-1.8096,0.9731,1
-0.6844,0.4591,-0.0645,0.2476,-1.1339,-0.0976,1.9112,1
0.3973,0.4108,-0.1393,0.8975,0.0664,-0.804,-1.1131,0
-1.6831,-1.7183,-0.2971,-0.559,1.0933,0.0097,0.8337,1
0.4497,1.4053,1.2433,0.5864,1.3275,0.7833,0.9102,0
1.5003,1.0253,-1.4305,-1.9926,-1.3872,-0.6047,0.0236,1
1.1421,1.1746,-0.6303,1.7096,0.5028,-0.7467,0.3318,0
0.5437,1.0027,0.8841,0.2614,-0.1753,0.2492,0.7172,0
0.4299,1.5668,2.4382,-0.1726,-2.3045,0.5654,-1.5483,1
2.0938,-0.3782,-0.1073,-0.0141,-1.033,0.5795,-0.8676,1
0.8435,0.5298,0.5848,0.4889,-0.809,0.3376,0.159,1
0.1855,-0.1358,-1.8901,-2.5098,-0.7533,-1.2251,-0.7003,1
0.8719,1.2483,-1.8666,-2.3271,0.1926,0.9621,0.0148,1
0.399,0.0851,-0.7629,0.4379,0.0374,0.7688,0.7362,0
0.2981,-1.3812,-0.0062,-0.2484,-0.4451,-1.6683,-0.165,1
1.0323,0.7041,0.8761,1.7867,-0.4189,0.245,0.1553,0
1.1059,2.181,-0.7081,1.0326,1.0738,-0.0578,-0.3799,0
1.2229,1.3059,-0.8809,-0.4918,-1.4582,0.0216,1.0026,1
-0.7611,0.3331,1.0486,0.7104,1.0302,-0.0992,-0.4389,0
0.6335,1.1599,0.9845,-0.29,0.2433,0.3186,0.5292,1
0.478,0.6134,1.1024,2.1045,1.7227,0.8744,-0.6942,0
-0.4272,-1.2431,-0.5384,0.0767,0.2329,1.4275,0.4581,0
0.5515,1.7445,-0.2037,-0.0395,0.7331,1.437,-0.0503,0
-0.8833,0.5539,0.8471,0.8847,1.867,-1.3303,0.8269,0
0.7701,0.9041,0.211,0.1492,-0.442,-0.5269,-1.5727,0
0.3979,0.6374,1.7171,-1.2951,-0.5503,0.8805,0.0472,0
-0.6597,-0.6557,-0.7897,-0.9975,0.3089,1.1777,-0.6751,1
0.9438,-1.0843,0.1617,-0.5051,-0.2788,-1.5755,-0.9997,1
0.8062,0.5402,-1.2688,0.6584,0.8167,0.3261,1.0921,1
0.2808,1.3006,0.7055,-1.6845,-0.2591,-0.1649,0.3846,0
1.9166,-0.4622,1.07,0.8088,-0.9073,-0.1845,0.992,0
1.4684,-1.8363,0.1286,0.191,1.7401,0.1669,-1.8839,1
-1.724,0.5358,0.8459,0.8629,1.6351,1.834,-0.426,0
-0.3494,-0.7895,0.156,-0.0716,-0.2158,0.8983,-1.4713,0
0.5645,0.8275,-0.0797,-0.0757,1.1247,-0.9606,0.7796,0
-0.3246,1.1767,1.0963,0.8529,-0.9736,2.2095,1.3365,0
0.3277,-0.2021,1.4051,0.202,-2.3884,-2.0889,-0.185,1
0.208,-0.9413,0.2579,0.4201,-1.5465,-2.6748,2.0967,1
-2.5716,0.1609,0.6811,0.1142,-0.121,-0.1762,0.1431,1
-0.9331,0.6293,1.7082,0.5773,0.3169,-0.4048,0.5331,0
1.2661,1.6316,0.6452,0.3277,0.4867,1.5809,1.3705,0
-0.4436,-0.2646,1.2797,0.542,1.0142,2.017,1.0304,0
0.4442,-0.0134,-1.5364,1.1859,-0.1056,-0.4971,0.3948,1
-0.1116,-1.8196,-0.6485,0.906,0.6877,-0.977,0.4108,1
1.2305,0.6334,1.9273,-0.8986,-0.1175,-1.1967,-1.5813,1
-1.5753,-0.5266,-0.9497,0.2406,-0.2548,-0.9877,0.1481,1
0.8174,-1.6986,-0.168,-0.0913,0.5132,-1.13,-0.9943,1
1.0234,1.6015,0.9959,1.4919,0.3165,-0.1438,0.2782,0
1.4664,-1.9521,-0.0069,-1.1726,-1.0574,-0.6481,-0.7093,1
-0.7622,0.2968,-1.8295,-0.2882,-1.4125,-0.4301,1.4419,1
-1.6232,-0.2664,1.7244,-1.4257,-1.4135,-0.6599,-0.4649,1
0.9289,1.1048,-0.1713,-0.0486,0.7096,0.095,-0.9097,0
-1.5073,-0.9235,-0.2538,-0.785,1.3752,0.9734,1.2033,0
1.4193,0.4261,0.7726,0.123,0.4139,1.7352,-0.0778,0
-0.1923,-1.624,-1.3718,0.0527,0.8537,-0.5871,-1.2821,1
-0.7513,0.9414,0.974,0.7482,0.1813,0.4714,0.1236,0
-1.9614,0.796,0.5779,0.3301,-0.0987,0.1812,-0.5114,1
-0.2506,0.9683,1.1921,0.5838,0.8686,-0.8283,-0.8196,0
0.6918,1.2165,-0.3773,-0.5559,-0.2045,-0.6785,-1.9091,0
-1.1323,1.3956,3.0866,1.4904,1.4309,-0.1756,0.1224,0
-1.9089,0.4395,-1.6457,-1.5166,-1.883,1.1056,1.1618,1
0.8438,0.1607,-0.8324,2.2894,-0.1792,-1.669,0.8257,1
0.0739,0.2667,-1.9479,0.7757,0.2641,0.2513,0.6131,1
-0.4773,-0.0203,2.1765,-0.3758,0.782,-0.7687,-1.2822,1
0.1612,0.8384,-0.1779,1.4668,-0.3689,2.3035,0.5834,0
0.7034,-0.1252,-1.8989,-1.767,-0.4261,-0.1692,1.1511,1
0.4268,-1.1823,-1.6037,-2.2976,-1.1823,-1.6457,-0.922,1
-1.4431,1.5919,-1.8008,-0.5914,-0.1105,-1.4239,-0.4411,1
-0.8392,-0.1514,-0.0985,0.8934,-0.4931,-0.5013,2.4932,1
0.5298,-0.17,-1.0875,-0.8695,-1.664,0.7958,-0.9836,1
-0.5684,-0.5213,0.7196,0.1112,0.4539,-0.6705,1.1716,0
-0.1607,-0.1984,-0.0971,-0.5686,-1.5627,-1.1777,-2.2243,1
1.1329,0.6475,-0.1901,-0.0269,-0.6831,-0.3307,-1.3762,1
-0.8441,-1.0756,0.0848,0.4577,0.0956,0.1792,-2.2623,1
-1.3164,-0.8396,-0.6429,-0.9372,-1.922,-2.0035,-0.5234,1
-0.8948,-1.3227,-0.7751,0.6695,0.0551,-0.4489,0.9078,1
0.2431,-0.6707,-0.1804,-2.1312,-2.1875,-0.5637,0.4914,1
0.6329,0.7772,-0.1802,0.7988,0.1964,-1.5039,0.3428,1
1.809,0.3268,-0.0666,0.7726,-0.0939,-0.4631,0.1191,0
-1.0794,0.7598,-0.8631,1.0312,3.135,1.8391,-0.4577,0
1.2675,-0.2275,1.9171,1.4382,-1.6102,-0.0679,1.0847,0
-0.4323,-1.0666,-0.1999,-0.4543,-2.1452,-1.0593,0.2746,1
-0.1519,-0.6711,-0.6402,0.1618,-0.3759,1.0097,-1.9711,1
1.0707,1.1628,1.0412,0.3188,0.2603,0.1116,-1.8491,0
-0.4467,1.6581,-0.4206,-0.2099,-0.6384,0.5613,0.3432,1
1.1975,0.129,-0.5168,1.9571,-0.1329,0.6864,0.3119,0
-0.6368,0.5572,0.5022,-0.3486,0.3036,1.1857,1.1193,0
0.7407,-0.4436,0.18,-1.1967,0.2187,-0.4662,-1.4767,1
0.4208,0.3879,-0.2262,0.8079,2.2144,-0.5543,2.0326,0
0.2936,0.4708,-1.6704,-0.3009,0.9982,1.1542,0.5796,0
-1.6082,0.8403,-0.0547,0.0821,-1.627,0.0417,0.0456,1
-1.2014,-2.0119,-0.7571,-0.6608,-0.493,-0.7121,0.0301,1
1.7057,0.0078,0.9165,-0.7549,-1.2618,0.8001,0.2151,0
-1.7897,-0.8673,-1.8786,0.9294,1.3861,-0.6396,0.3967,1
0.2926,-0.5572,-1.3361,-0.8431,-0.8897,-1.6119,-0.5061,1
-0.5063,-0.6514,-2.0686,-1.5836,-0.4782,0.7505,-0.0091,1
-0.5335,0.2121,-0.4376,-0.5156,0.4176,0.103,-2.1544,1
-0.484,1.4761,0.0789,2.1942,-1.5953,1.3713,1.0811,0
0.4513,-0.1545,-0.8753,2.0334,-0.2319,0.9844,-0.621,1
1.3108,-0.8807,0.4297,1.669,2.3353,1.3333,-0.8098,1
0.828,-1.1548,0.5118,-0.082,-0.6815,-0.5719,-1.5239,1
2.1775,0.988,-1.0336,1.6103,1.2627,0.8566,1.4431,0
-0.7249,1.7477,-1.1299,0.5279,2.1383,1.5197,0.303,0
1.3759,-0.6573,0.5505,0.0149,0.0466,1.8532,1.5312,0
-1.3904,-1.4931,-1.0599,0.4175,-1.1173,-0.8866,0.5047,1
0.5394,-0.0921,0.8793,-0.4398,-0.5677,1.7724,0.3205,0
1.1699,-0.0607,1.3353,0.2847,0.6366,0.8733,0.6624,0
1.6533,-1.1183,2.2914,-0.6707,1.627,1.1754,0.6862,0
-0.7796,-3.2697,-1.5742,0.4886,-0.2267,-0.3528,0.2861,1
0.1229,0.6508,-1.8938,1.618,-1.484,-1.366,-0.6052,1
-1.5515,1.7963,0.1859,1.2727,-1.4293,0.3201,-0.1086,0
-1.5566,-1.6802,0.0951,-0.607,-2.4874,1.198,-0.0875,1
1.0115,-0.9381,0.6696,0.3624,-1.0952,1.625,-0.1534,0
-1.4937,-0.5695,0.348,-0.7505,0.9455,0.3432,0.1903,1
2.5279,1.5866,0.254,0.1877,-1.1678,-1.9906,0.0627,0
-0.2785,-0.3562,-0.7678,-1.0167,1.0023,-0.4772,-0.6826,1
-0.693,0.034,0.7304,-1.1193,0.4298,-2.4723,-2.4436,1
-0.9612,0.2293,-1.1121,-0.8111,-0.2942,0.1019,-0.1907,1
1.7421,-0.4734,2.3354,0.6766,-0.1309,-0.034,-0.1899,0
-1.1218,-0.1213,-0.9728,-2.543,-0.6038,0.5906,-0.5559,1
-0.5824,-1.8132,-2.1895,-0.2011,-1.0066,-0.8873,-0.6321,1
-0.4623,-0.5762,-2.8321,0.7066,0.3503,0.645,0.8615,1
-0.5216,0.5157,-0.4041,-1.1542,0.8343,0.7164,-0.2604,1
0.8942,-0.4311,0.8173,-2.365,0.2288,-1.5177,-0.4996,1
-0.4169,-1.5008,0.1404,-0.2349,1.4535,-0.3162,-0.7713,1
0.7195,-2.195,-1.5924,-0.8976,-1.7395,-0.312,0.0419,1
0.5195,0.9498,0.4965,1.4502,1.8247,0.6195,0.7329,0
2.5465,-1.8426,0.5149,-0.3202,-0.0935,1.7891,0.2015,1
1.0056,0.1438,1.5077,1.1906,1.763,1.7108,-0.7137,0
-0.3215,1.0828,-0.2511,-2.2137,-0.0867,-0.5185,1.037,1
-0.1071,-0.2984,-1.1433,-0.2444,0.0536,-1.1274,-0.9314,1
0.1902,1.1802,1.4028,-0.7216,0.8965,1.4681,0.4959,0
1.7913,-2.0585,0.982,-2.2038,2.5041,-2.6204,0.2178,1
-0.6729,0.3997,-1.0285,1.5242,-0.4426,0.7385,1.1943,0
-1.9597,-3.7917,-0.6605,0.2983,0.6509,-0.4253,-1.7953,1
1.5885,0.5658,-0.095,-0.0493,0.083,2.1183,0.3985,0
-0.0739,0.3699,1.2526,0.9367,0.7694,0.0934,0.412,1
0.8978,0.1186,-1.83,0.0074,0.1734,-0.6846,-0.3326,1
-2.6641,-0.5618,0.0087,1.4254,-0.921,0.5998,-1.1495,1
-1.1188,-1.1569,0.8225,0.9818,-0.8336,-1.994,0.0154,1
-1.2057,1.2385,1.7733,-0.9695,0.5788,0.0902,0.0761,0
-1.1904,0.1754,0.5753,0.0628,-0.8786,1.0701,-0.092,1
-0.9361,-1.057,-2.581,-1.436,-1.6778,1.382,-1.1435,1
-0.2888,-0.6011,-1.6468,0.447,-0.3937,1.7109,-0.6354,0
-1.7839,1.1655,-0.1269,-1.0262,-0.8871,-0.2823,-0.2806,1
0.831,-0.1764,-0.7142,-0.2576,1.189,1.6045,1.8005,0
0.4911,0.3309,-0.4461,-0.7369,2.2269,1.6707,-0.2716,0
2.2928,0.479,1.2603,0.7311,0.5672,0.7849,1.4861,0
-0.9149,-0.6693,0.3362,-1.8994,1.4081,0.6953,-2.2243,1
0.7379,-2.3988,-0.2939,-1.8891,0.8461,-2.799,-0.4808,1
-0.1835,1.2456,0.9461,0.1297,0.1039,-0.0395,1.9575,0
0.1718,-1.3499,-2.0799,-0.1681,-2.8702,0.4708,-0.1436,1
-1.386,-0.5743,-2.6225,-0.5843,-0.7633,-0.8785,0.4116,1
-0.6851,-0.0706,-1.1017,-0.1897,0.3561,-1.0059,-1.7183,1
1.332,0.6299,1.0395,-0.8667,1.0029,0.2436,1.1268,0
-0.4234,3.0401,0.6697,1.8041,0.2742,0.1323,1.8982,0
0.057,-0.5256,-0.3162,0.1096,1.4388,1.4618,-1.331,0
0.3454,0.3372,1.2161,0.1587,1.6806,-0.2076,-1.1278,0
-0.5007,0.0861,1.3044,0.2639,0.2966,0.5354,0.428,0
0.1083,-0.5288,-1.6194,-0.5986,0.9314,1.1733,1.3058,0
-1.3345,-0.9914,0.869,-0.3877,-0.6962,-0.5733,0.159,1
0.2087,1.8939,-0.0761,0.3975,1.9123,0.0014,-0.5083,0
-0.1421,-1.1704,-0.6864,-0.4349,-1.1367,-0.1931,-1.5089,1
-1.7545,-0.6037,0.0978,1.1097,0.1378,-0.8782,-0.9191,1
0.41,-3.4426,1.5312,-0.3014,0.0341,-1.1318,-2.4066,1
-1.1363,-0.5622,-0.1313,0.2237,-0.1039,2.3104,2.0552,0
0.7794,0.8415,0.1261,-0.5698,0.2301,0.9662,0.9324,1
1.8494,1.8113,-0.7803,0.6053,-0.05,1.288,1.6016,0
0.1293,-0.0642,-0.222,-0.0493,-2.0961,-0.4563,0.2196,1
-0.7834,-0.2721,-0.358,1.5383,1.4279,-0.2086,0.2728,0
0.0621,-0.2342,0.8425,1.7396,0.6113,0.0103,1.5978,0
-0.7592,-1.553,1.0603,-0.7937,-0.9177,-1.5244,-0.9369,1
-0.84,0.4656,-0.1531,0.5791,-0.062,-0.3663,-1.1665,1
-1.3431,-0.3351,1.4417,-0.7056,1.8617,-2.1041,-1.0733,1
0.4519,0.3768,-0.773,2.261,-0.6885,1.4721,-0.8266,0
0.9255,1.6643,3.5586,1.4919,-0.0404,-0.0726,1.9602,0
0.6384,1.2666,-0.1096,-1.3331,-0.0631,-1.0812,0.4528,1
0.1228,-0.1698,-0.7053,-0.6123,-1.1414,-0.0235,-0.418,1
0.4728,1.6066,1.0697,0.2684,1.0031,1.0747,0.4753,0
0.6365,0.1966,0.5474,-1.1568,1.2508,-0.6,0.1978,0
0.335,-0.3434,0.934,1.0124,0.7754,1.3882,-0.2713,0
0.0697,1.8486,-2.2546,-0.3634,-2.1102,2.3715,-0.1576,1
0.8868,0.2455,0.4864,0.6509,-1.7853,-1.258,-1.2883,1
-1.3179,-1.3411,-0.4793,0.0625,-0.8695,-1.5994,-0.7208,1
-0.8378,-0.4842,0.6596,0.2258,0.434,0.9097,-1.1476,0
-1.7441,0.5689,-0.8974,-0.371,-0.7974,-1.8536,-0.0162,1
1.1934,-0.2446,-0.1131,2.241,-0.122,1.3166,-1.0152,0
1.5547,-0.6292,2.1322,0.9,0.9551,-0.5633,0.0757,0
-1.4198,1.1021,-1.3209,-0.8366,-0.4884,-0.0434,-1.0869,1
-2.0694,-1.8679,-1.1327,-1.3211,-0.6759,-0.4138,0.2529,1
1.4138,0.4625,1.0111,-0.2275,-0.8332,-1.2731,-0.9558,1
0.3018,0.2167,0.2296,-0.875,-0.0159,0.755,-0.9938,1
-0.2639,-1.022,0.3332,1.1122,0.6715,-0.2823,0.3963,0
1.1181,-0.1132,0.2331,0.5278,-0.0093,-0.0055,-0.2777,1
-0.8482,-1.1789,1.6697,1.0057,1.0566,0.02,0.2988,0
0.4349,-1.3488,-0.7295,-0.3653,-0.5123,-1.8246,-0.6957,1
1.2001,-0.065,2.4509,1.6153,0.4624,1.7843,0.0371,0
-0.4026,-1.7803,-0.2578,0.0685,-1.859,-0.8921,0.8777,1
1.1787,0.3114,1.0971,0.2754,0.4792,0.3853,0.0003,0
-0.1123,-1.9714,-0.3493,0.4853,0.0685,0.5821,-0.1276,0
0.7481,1.1023,0.3189,-0.0809,-0.0714,-0.6452,1.6796,1
