@relation 'twonorm-weka.filters.unsupervised.attribute.Remove-V-R1-2,4,7,11,16-17,21'

@attribute A1 numeric
@attribute A2 numeric
@attribute A4 numeric
@attribute A7 numeric
@attribute A11 numeric
@attribute A16 numeric
@attribute A17 numeric
@attribute Class {0,1}

@data
-0.4546,-1.1412,-0.249,-0.7699,0.3867,1.3089,-0.0889,0
-0.6536,-0.0804,-0.1381,1.5267,-0.2887,0.4837,0.8869,1
-2.034,0.1207,-0.3988,-2.0663,-1.2455,0.3944,-1.1322,1
0.9743,-2.1315,0.0324,-0.0985,-1.5473,-0.2311,-1.2731,1
0.4268,0.9653,0.5585,-0.5453,0.0724,-0.424,-1.0491,1
-0.0762,-0.4331,0.5358,-2.1444,-0.1585,-1.5426,-2.6218,1
-0.6499,0.1838,-1.1716,-1.5642,0.882,-0.9361,-0.4391,1
-1.2121,0.565,0.2714,0.8947,0.4372,0.1779,0.3137,0
-0.4427,-1.7055,0.223,1.7313,-0.4815,0.1291,0.8795,0
-0.1756,-0.7312,-0.9866,0.359,1.05,-0.2249,1.4301,0
-0.5797,1.2121,0.0297,-0.1641,-1.1895,0.4994,-0.6964,1
0.1147,-1.5143,-2.2658,-0.3481,0.3002,-0.1122,-0.011,1
1.5007,-0.4234,-1.0431,-0.1074,-1.4132,-0.473,-1.479,1
0.9608,0.2477,0.8411,-1.216,0.5828,0.2264,0.0616,1
0.4225,-0.206,-0.0225,-0.2109,1.4896,0.8013,0.2498,0
-2.2333,-1.3903,0.0994,-0.1072,-0.2124,-0.0733,-1.046,1
0.5971,-0.0576,-0.9985,-1.1341,0.5409,0.1614,-0.3537,1
-1.4698,-1.6456,0.3399,0.8528,0.484,-1.29,-0.7646,1
0.1391,-0.6007,0.3712,-1.0014,0.0466,-0.5588,1.2557,0
-0.8923,-1.389,-0.6711,1.4326,-1.0714,-1.3935,-0.5644,1
-1.414,-0.9253,-0.0183,-0.4407,1.1082,0.4087,0.3777,1
1.2378,0.2183,-0.3571,2.1135,-0.5308,-1.5108,-0.8895,0
-0.2232,-0.2186,-1.6865,-0.2238,0.1675,-1.1352,0.3641,1
-0.0678,0.4762,-0.0078,0.0749,-1.2442,-1.1889,1.959,1
0.8718,0.1261,-0.1292,0.034,0.8095,2.7682,0.395,0
1.9927,0.4771,-1.4016,0.1892,1.0033,1.6888,-0.5454,1
-1.0476,-0.75,-0.503,0.2546,0.8029,-0.483,0.9964,1
-0.1108,0.8294,2.0538,0.5208,-0.0843,0.7788,-1.7133,0
0.2233,0.3264,0.402,1.6228,1.7472,-0.1627,-0.2604,0
1.2473,-0.2953,2.7616,0.9491,-1.3003,-0.592,0.5219,0
1.8987,0.3183,-0.3504,1.7619,0.1946,0.1286,-0.584,0
-0.2542,0.8698,-0.7105,-0.2854,1.0548,1.8645,1.0293,0
-0.6004,-1.433,-0.5207,0.1026,-0.4946,-1.2137,-0.0023,1
0.1401,-0.2727,1.1911,1.8954,1.3261,0.476,1.0367,0
-0.3958,0.1278,0.4606,0.6433,2.0864,1.308,-0.6093,0
-0.65,-1.0178,-0.0365,-0.2743,-0.8573,-1.0265,-0.5158,1
-1.3157,-0.2911,0.3824,0.8512,-0.305,-1.7896,1.6275,0
-0.2637,-2.2026,-1.9634,-0.3489,1.3106,-1.3273,1.6745,1
-0.7148,-0.4905,0.7955,1.2065,2.2491,-0.1652,1.0441,0
1.1659,2.5134,0.0061,-0.6381,0.6675,1.6047,1.1085,0
-1.4244,0.214,-0.8494,-0.0039,-0.2779,-2.6859,0.8153,1
0.6904,0.5203,-0.4939,-0.272,0.8718,0.6918,0.2817,0
2.2185,0.938,0.4769,-1.3652,-1.6464,1.3531,-0.7259,0
-1.0717,-1.6989,0.849,0.4383,-0.1141,1.5478,-1.2543,1
0.344,-0.2701,-0.8691,0.2366,-0.9455,1.2512,0.2923,0
-1.513,-0.9735,0.6824,-1.4624,-1.9883,-1.4621,-0.9288,1
-0.3081,0.5119,-1.2297,-1.2047,-0.877,0.0614,-1.2037,1
-1.4455,0.156,-0.593,0.3863,0.1498,0.1126,-1.3023,1
-0.1398,0.2107,2.0599,0.1134,1.5511,-1.1442,1.7487,0
2.0171,-1.3361,1.0205,-0.7992,1.1141,-1.444,0.9892,0
1.7647,0.3691,0.2623,1.76,-0.6384,0.126,1.0412,0
-0.3514,1.0121,-0.026,-1.3771,-0.1863,-0.7955,-1.1598,1
0.2713,-0.1545,1.0193,1.4419,0.516,-0.3248,0.7384,0
-0.5303,-0.9007,-1.2244,0.0855,0.1547,-0.8775,0.3245,1
0.1184,0.0005,-0.5119,0.0512,0.6538,0.869,0.2206,0
-0.8442,-2.8578,-1.5169,0.4195,-1.2607,-1.7085,-0.9528,1
-0.6743,1.7101,1.4557,1.6,0.2967,0.1907,0.0095,0
-2.2673,0.2102,0.5167,0.202,-1.0573,1.4504,-0.3923,0
0.4073,1.0738,0.4938,0.5026,-0.3639,-0.6638,-1.7192,1
1.7459,-0.299,0.7825,2.1374,0.8866,0.1122,0.05,0
-0.6571,1.0607,-0.2625,-0.9149,1.1222,1.4534,-0.1927,0
0.5324,-0.5891,-0.6807,-0.2689,-0.6911,-1.8259,-0.5542,1
-0.7357,0.0431,1.813,0.611,-0.0416,0.2104,1.3102,0
-1.318,-1.853,-1.0195,1.2432,0.9996,-0.6278,0.1851,1
1.1611,-0.2498,-1.1787,0.1189,0.8152,0.878,1.9221,0
-0.707,-2.2698,0.5537,-0.1042,-1.3307,0.2457,-1.1792,1
-0.6902,-0.8288,-0.5963,-0.5526,-0.8435,-1.8599,-0.1632,1
0.8548,-2.2035,-2.1812,-0.0146,-0.9661,0.4653,-1.2079,1
1.7179,0.9269,0.7402,1.2793,0.0957,1.3152,1.4609,0
1.8206,0.9594,0.5584,-1.2741,-1.2024,-1.0087,1.5235,0
-0.8863,1.0357,0.2188,-0.6,-1.9328,1.9984,0.1909,0
1.0463,0.9534,-2.5308,0.8843,1.0417,1.1137,1.203,0
-0.4589,-0.663,-1.8353,-0.8488,-1.4635,1.2302,-1.7953,1
-1.1171,-0.8374,-0.3413,0.7536,0.1688,0.8818,0.0675,0
0.2763,0.0182,0.1532,-0.5009,0.2408,-1.2763,-1.201,1
1.0234,1.6744,-0.1335,1.0748,-0.8173,-0.295,1.2655,0
0.5031,0.8267,0.6098,1.8755,-0.1633,-0.2083,-1.05,0
0.2232,0.0461,-0.8116,-0.9348,-1.5053,0.879,-0.2558,1
-1.7785,0.6137,0.6119,-1.0006,-0.2468,0.7563,0.5502,1
0.8521,1.1604,0.1506,-0.6819,-0.5029,-1.2509,0.8337,0
-1.204,1.1124,-0.397,-1.1684,1.8616,0.3586,0.5546,0
-0.9268,-1.5949,-1.1901,-1.6911,-1.0922,-1.3622,-1.6347,1
-0.2423,0.3335,0.0274,-1.2595,-1.7078,-0.8254,-0.4712,1
0.0842,2.1611,1.687,-0.1394,-1.0699,0.5506,-0.2144,0
-0.6469,-0.1986,1.4226,2.0892,0.4038,0.0256,-1.0426,0
0.9494,-1.3093,-0.3539,0.5383,1.6516,-1.1743,0.848,1
0.0913,-0.6877,-0.2026,-0.1328,0.1395,0.3729,0.1934,1
-0.0136,-0.9232,0.4679,-0.7475,-0.3327,-1.6105,-0.9053,1
2.4684,1.3888,0.8271,-0.3817,1.1949,0.5566,-0.4795,0
-1.1057,-1.2186,0.2052,-0.343,0.0536,1.2185,1.0502,1
0.996,-2.679,-0.0189,-3.0602,-1.3586,-1.6197,-0.8657,1
-0.1464,0.2376,-0.5661,1.0443,1.0534,1.1231,-1.4644,1
0.2587,-0.5967,1.2718,1.1916,-0.0144,-1.3724,-0.3064,0
1.7401,0.4979,-0.2297,1.4679,-0.181,-0.5766,2.8751,0
-1.8886,1.061,-1.5166,-1.5058,0.6395,-1.9018,-0.0782,1
-1.9312,0.6962,-0.9881,1.077,-1.7866,-0.3704,-2.5361,1
1.9141,0.3812,0.0858,0.7694,-0.1118,0.4732,-0.6254,0
-0.4183,-0.0643,-0.6094,-0.8431,1.0715,1.6128,0.1043,0
-1.4252,-0.0652,-0.2376,-0.0684,0.6306,-1.5716,-2.6248,1
-0.0434,1.0825,0.9725,-1.4988,-0.5036,-0.3759,0.2948,1
-2.0207,-0.5131,0.0193,-1.7718,-0.649,-1.214,-0.3206,1
-0.1038,1.4563,1.4019,0.2206,-0.1162,-1.3835,-0.5913,0
0.7122,-0.5734,-0.5076,0.0759,-2.0856,-1.0899,-0.5365,1
-1.1866,-1.1095,-0.6638,-0.935,-0.3095,0.181,-2.3544,1
-0.9844,-2.9055,-0.7904,-2.271,0.1681,0.8071,-0.5712,1
-0.4355,0.0172,-1.2531,-1.1402,-1.3371,-0.304,0.8353,1
-2.3098,1.3304,-1.6028,-0.1375,-1.7251,0.98,-0.0741,1
-0.9321,-0.8946,-1.6152,-0.9159,1.2516,-0.8594,-0.5573,0
1.3137,0.8425,-0.5593,-0.7896,-0.6054,-0.2326,0.5059,0
0.0252,-3.1685,-1.3597,-0.4046,-1.3964,0.7091,-1.6688,1
0.3259,-1.3871,-1.0259,-0.7869,0.1281,0.3845,-1.6483,1
-0.7841,0.3226,-0.0377,0.7478,-1.4776,-0.0952,-2.6296,1
1.3175,2.207,1.2845,1.704,2.0475,2.8013,0.3883,0
0.0406,-1.056,-2.1667,0.3139,-1.4682,-0.3575,-0.1388,1
-0.1042,-0.2578,0.1715,1.5779,-0.0229,1.5744,-0.4095,0
0.165,0.1719,-1.8107,0.3321,-1.5177,1.4629,-1.6972,1
0.5253,-0.6755,0.3907,1.2942,0.5572,1.228,0.1683,0
0.0042,0.0943,-0.4638,-1.7992,0.6607,-1.6513,-0.327,1
-0.0991,-1.8498,1.6136,-0.851,-0.7131,-1.3006,-1.3484,1
-0.2568,-1.1151,-0.2769,0.9429,-1.3425,0.8973,0.4676,1
-0.9483,-0.6408,0.7364,0.9325,-0.7356,-0.4635,2.4873,0
0.7062,-0.4143,-0.8106,0.5412,0.5998,-0.0307,-2.3476,1
0.5736,-0.8038,-0.9116,1.0256,-1.1546,-0.4939,0.2059,1
0.1307,0.6254,-0.8406,-1.1555,0.0727,-0.0327,-0.6616,1
1.431,1.4463,0.0851,-0.558,1.759,-0.3104,-1.3447,0
-1.1372,0.2031,0.1225,-0.8875,-0.0489,0.2561,0.5706,0
1.2338,0.5529,0.861,1.0888,-0.8379,-0.2193,1.3423,0
-0.9019,1.9496,-1.3534,-0.3878,1.6999,-0.2899,-0.4762,0
1.187,0.6381,-0.185,-1.0912,-0.0534,-1.9868,-1.4707,1
-0.3921,0.3137,0.9785,0.3775,-0.0114,1.8324,0.3353,0
-1.4296,-1.7517,0.8739,-0.2443,1.221,-0.5232,2.0787,1
0.0196,-0.786,0.0119,-2.3026,-0.5346,-1.1249,-0.2353,1
-0.5869,-0.9731,-0.7291,-0.8694,-0.1438,-0.622,-0.2018,1
1.2912,0.3456,-0.4156,-1.1284,-0.7998,-0.3866,0.4024,0
-0.357,-0.469,-0.4646,-1.1745,-0.2928,0.4387,-1.5122,1
1.317,0.6937,0.135,1.7021,1.6738,0.6997,1.1567,0
-0.6934,0.8477,-0.5853,-1.0891,-1.8375,-1.3003,-0.3637,1
-0.1192,-0.3915,-1.1624,1.6843,1.5492,-0.5068,-0.1249,1
-1.2324,-0.6782,-1.1054,-1.5941,1.0402,-0.5519,0.6703,1
-0.2058,-0.2401,0.0464,-0.3853,-2.1045,0.0478,-1.289,1
-0.8486,0.4749,1.1788,0.0447,-0.3081,0.8184,-1.0671,0
1.1846,0.6643,-0.9587,-0.7049,0.8459,0.4565,2.432,0
0.8619,1.7372,1.4811,-0.55,0.1426,1.0196,-0.4033,0
-0.5606,-1.907,1.254,0.9897,-0.3108,2.3449,1.7345,0
-1.338,1.1802,1.53,-0.4491,1.2965,0.3952,-0.2515,0
-0.1421,2.1361,1.1358,1.1869,1.2182,0.2705,0.0494,0
-1.7139,-0.1337,0.3262,-0.9835,-1.6386,-0.7954,-1.2279,1
-1.5687,0.3922,-0.6121,-0.7326,-2.0276,-0.0571,1.8034,1
0.1639,-0.3896,0.3878,0.4493,-0.4283,-0.9048,2.0412,1
0.1095,-0.1594,-1.1086,1.2776,1.1346,1.8833,1.3063,0
-0.5442,0.4541,-1.4125,1.1726,-0.2447,2.2564,-0.2882,0
0.0313,0.7075,0.8204,-1.6191,-0.8872,-0.4635,-0.5374,1
0.4783,0.3197,0.9721,-1.643,-1.2495,-2.7039,-0.9056,1
-0.6178,-1.701,-1.0834,-1.1248,-0.2819,-1.1306,-0.3202,1
2.2387,1.9308,-0.0958,0.5035,0.1134,-1.0597,-0.403,0
0.2719,0.7542,0.1434,0.481,0.1803,1.8078,1.0588,0
0.0461,0.1536,1.05,0.3021,0.99,-0.0067,1.7394,0
0.1519,1.3478,0.3615,-1.4932,0.6567,-0.3358,0.9847,1
0.5569,-0.7042,-2.5243,-1.3816,-1.5279,0.0688,-0.5133,1
2.6314,-0.9945,1.2181,0.7818,1.6194,1.4418,1.5425,0
-1.3002,-0.4379,2.1613,1.3871,-0.7536,0.7027,0.5875,0
0.5965,-0.2492,-1.4608,-0.623,0.9504,-0.0807,-0.884,1
-0.4136,-0.0047,-0.4484,-0.1363,-1.5461,-0.5699,0.2146,0
-0.4693,-0.5308,0.5876,0.122,-0.7822,-1.4979,0.3198,1
0.0694,0.2161,1.7445,-1.8323,0.6124,-0.1483,2.1862,0
-1.541,1.1732,-0.1373,-0.9644,-0.3454,-1.7493,-0.9331,1
-0.6241,-0.3865,-0.9657,-1.0324,-0.6124,-0.7233,0.8607,0
-0.6322,-1.4586,-1.059,-0.9773,-2.2527,-1.9671,-2.4284,1
-0.4232,-0.5247,-0.0581,-1.7302,-0.3491,1.5284,0.5133,0
1.2072,0.1299,0.67,0.358,1.7192,0.1716,0.026,0
0.3833,-2.9006,-1.3141,-0.4377,-1.1498,-1.4033,0.4824,1
1.3387,0.1873,1.2487,1.1284,-2.0135,-0.6334,1.6143,0
1.0258,-0.7146,0.5789,1.0247,2.3137,1.541,0.1903,0
0.8492,0.5398,1.2906,1.5567,-0.5167,0.2149,2.0563,0
-0.6889,-1.8875,-2.1542,0.8236,-0.1911,0.6427,-0.3242,1
0.7426,-0.6666,-0.4609,-1.3788,-0.4501,-0.473,0.7897,1
0.1255,-0.7705,-1.4262,-1.4153,-0.6758,-0.6588,-0.6,1
0.3747,0.7376,-1.6406,-0.576,0.0433,0.9757,0.4893,1
-0.9469,1.3526,-2.4652,-0.1706,-0.1019,-0.2705,-1.1509,1
-1.364,0.8618,0.4778,0.7942,-0.8674,-0.8717,-0.0624,1
-0.0875,0.5906,-0.237,0.3986,0.1876,0.1203,-0.2888,1
1.0726,-0.7513,-0.5245,0.8927,2.6963,0.2052,-0.5953,0
0.1042,1.0045,-1.8584,0.0257,0.8382,-0.4189,0.4611,1
1.671,0.373,0.018,1.038,0.2913,0.4462,1.2562,0
-0.5068,0.3012,-0.8048,-0.3092,1.5387,0.1575,-0.5086,1
0.6499,1.242,0.569,1.4843,-1.4397,-0.5523,-0.9513,0
-1.5382,-0.0506,-2.222,-0.6997,-0.656,0.4272,0.2339,1
1.129,0.5313,0.7467,0.3192,1.0234,1.1191,1.9936,0
0.6244,-2.4462,0.4341,-1.0478,-1.4745,-1.7925,-0.1424,1
0.7275,-0.1258,0.3793,-1.2729,1.0724,1.2406,0.6145,0
1.6375,1.2509,0.5667,-0.3287,-0.9492,-1.1073,-0.3041,0
-1.0693,0.9246,-0.7344,0.6284,-0.2153,-3.5349,0.2656,1
1.2243,-1.4256,-1.2398,0.1706,-1.3536,-1.6496,-2.0323,1
1.9197,0.0642,-1.2606,0.4801,2.2756,1.5734,-0.2618,0
1.4641,0.1528,0.64,0.3906,-0.2728,-0.4356,-0.3659,0
-0.3169,-1.4684,1.2823,1.306,0.5888,0.4196,-0.3369,1
0.7525,-0.3598,-1.3534,-0.3428,0.2559,1.9534,0.6132,0
3.3384,0.9601,0.0156,0.4005,0.0474,0.7899,0.1121,0
0.7943,-0.6477,0.4016,-0.6537,-1.9025,-0.0787,-0.4096,1
1.0574,0.0532,0.6965,0.7391,0.0773,-0.3533,0.4376,0
-0.0375,-1.8727,-1.7882,-0.3847,-2.8287,0.3383,0.8006,1
0.0501,0.0697,0.0248,-0.7368,-0.4518,0.2202,0.5793,1
-1.1238,0.9515,2.2782,0.7427,-0.3452,0.3164,0.5704,0
0.6616,-0.7955,-1.0373,-1.1838,1.6157,1.9326,-0.9075,0
0.7487,0.5581,0.0916,1.2612,-1.2792,-0.8151,-2.3076,1
1.3201,2.0623,1.1789,-1.2629,1.3349,0.6737,-0.8365,0
-0.6768,-0.5608,1.1096,0.2284,-2.2441,1.3513,0.3907,1
-1.0079,-2.613,-1.5297,-1.1766,-0.5807,-1.6892,0.408,1
-0.5212,-0.0871,-0.4867,1.2916,1.578,1.134,-1.7859,0
1.7583,-0.3581,1.2137,-0.497,-0.6149,-0.832,-0.1793,0
-1.2469,-2.1639,-1.6167,-0.7231,1.502,1.3061,-1.5229,1
-0.8774,-0.3874,0.0675,-0.3845,0.1344,0.3245,-0.073,1
-0.052,-1.2844,-0.1293,0.0121,-0.3239,0.3759,-0.1719,1
-1.7875,0.1034,0.8609,-1.7644,-2.217,-0.5662,-0.0528,1
-0.3188,0.4865,-0.0005,0.5268,0.3127,0.3894,0.4064,0
-2.3088,0.6246,-0.2508,-0.2079,-0.7352,-1.7471,-0.8092,1
2.9526,2.0298,0.7839,1.4039,2.4492,1.4154,0.3596,0
1.6353,0.4577,0.9209,1.9032,0.5414,-0.5267,1.1456,0
0.1829,-2.4012,0.9453,1.644,2.018,0.3426,0.4727,1
2.5188,0.812,0.0622,-0.2782,1.2957,-0.7368,0.2315,0
-0.7211,0.2493,1.0419,-1.1989,-1.7071,-0.1359,0.2102,1
0.681,-0.1838,0.648,0.8318,0.614,-0.4639,0.547,0
-0.4645,-0.1735,0.05,0.2785,-0.0812,1.147,-1.558,1
-1.3199,-0.2494,0.1918,0.0983,-1.7068,0.3746,-0.9577,1
-0.2834,1.3156,-1.476,0.4186,1.7838,1.8259,0.9156,0
-0.1918,-0.1746,-0.0925,-0.9117,0.3482,-0.4862,0.5653,1
0.5892,0.9195,-0.2314,-0.6079,1.1464,0.4057,-0.3618,0
0.8016,1.8813,1.946,0.4911,2.2579,-0.1219,1.4829,0
-0.9904,0.7562,-0.5226,-0.5696,-1.4594,-2.1418,-0.9457,1
-0.5585,0.4889,0.7929,1.6456,0.8337,-0.6781,0.3269,0
-0.7563,-0.4632,-0.0009,-0.1512,-0.2528,-0.4905,-1.0487,1
1.9691,0.4399,-0.6125,-1.1708,-1.0154,-1.8194,1.3964,1
1.4723,-1.2557,0.7066,-0.9562,-0.5958,0.5502,-0.5316,1
-0.0785,0.7352,0.0306,-1.1448,0.7121,0.4471,-0.8188,0
-0.1207,-1.0323,-1.6709,0.7929,-0.6356,-1.7008,-2.3069,1
-0.2167,-1.277,-0.1808,-0.1602,-3.0761,-0.702,-1.9984,1
1.8993,-0.361,-0.1664,-0.6472,1.3196,0.4093,1.1791,0
1.7736,1.2528,-1.0051,-0.4635,0.406,-1.2217,0.7442,0
0.2694,3.4053,0.8363,1.0755,0.3222,0.9332,-1.0448,0
-1.2553,0.2778,-1.7513,-2.2475,0.6636,-0.4002,0.2617,1
0.3381,-1.4573,0.3668,0.5462,-1.4329,0.7612,-0.8492,1
-0.3084,-0.2801,0.2747,-0.9622,-0.7444,-2.0445,-0.6986,1
1.6425,-0.8088,1.1162,0.6632,-0.0784,0.1582,2.765,0
-1.6484,-0.8141,0.2328,-0.4744,-0.5632,-1.6532,0.3706,1
-0.7239,-1.0948,0.5563,-2.414,-0.166,-1.3265,1.0256,1
0.1341,1.5646,-0.0458,-0.2879,-0.5901,-0.4492,0.9986,0
-1.3483,-2.3257,-0.415,0.5594,1.8055,-0.2025,-1.5728,1
-1.1595,-0.5675,-0.895,-1.9463,-0.8464,0.3797,1.0876,1
0.1174,-1.3773,1.2834,0.5659,-1.1128,1.0959,-0.0942,1
0.1165,0.8143,0.3278,0.125,-1.6783,-1.4587,-0.9527,1
0.2202,0.2298,0.7973,3.584,-0.7387,-0.666,-0.5987,0
-1.3048,-1.0672,0.0688,1.2121,-0.1044,-0.2571,1.1371,1
0.8395,0.2386,-0.013,0.2175,-0.0646,1.5768,-0.5319,0
-0.262,1.1893,2.0919,0.5453,0.4825,-0.7379,1.6483,0
-1.2881,-0.6846,1.914,1.07,0.5593,-0.871,0.3639,0
0.5884,1.1328,-1.3715,0.8225,1.4522,0.2087,0.2011,0
0.0783,-0.6481,-2.6665,-1.4619,-0.771,-0.7752,-0.6121,1
-2.1163,1.0625,-0.4174,-0.8176,-0.9375,0.1584,1.5266,1
-2.1901,-0.1879,-1.1802,-0.3945,0.4231,-1.7086,-1.7778,1
1.2977,-1.4235,-0.2502,0.326,-1.3493,-0.3534,-1.0624,1
-1.8708,-0.592,-0.6277,-0.707,-0.3312,-0.2513,-0.9471,1
-0.0765,2.4916,0.3784,-1.156,-0.4114,-0.4321,0.1667,0
-1.4365,0.6622,0.0311,-0.3191,-0.3092,-0.457,-0.127,1
-0.4996,-0.2572,1.6163,-0.9913,0.3681,0.3501,1.3168,0
0.7423,0.0298,0.0722,1.281,1.7796,-1.5826,0.3161,0
0.1597,-0.2775,0.2764,-1.0393,-1.8533,-2.0982,-1.782,1
0.8465,0.217,1.0979,0.9905,-1.064,-0.5884,1.0849,0
-1.2968,2.4053,-0.3192,-0.0556,0.4548,0.9418,-0.2175,0
-0.619,-0.4788,0.8471,1.0574,1.1771,3.8757,-1.1904,0
-0.1916,-0.8012,0.3815,-0.7571,-0.4223,-1.4663,0.3965,1
-0.6668,-0.0462,0.6782,0.2164,1.1458,-1.7426,0.5445,1
0.9679,-0.7232,-0.8772,1.8309,2.6541,1.4779,1.2975,0
0.0315,0.9044,1.0528,-1.2473,0.5016,1.7837,0.7368,0
-0.6735,1.9396,0.1357,-1.1257,-0.4878,0.1185,-0.1445,0
-0.6701,-0.0418,0.0665,0.4637,1.5213,-0.0052,1.0137,0
-0.2938,-1.2754,-1.6713,-0.541,-0.095,0.7234,-2.0716,1
-2.0264,-0.5397,-1.2707,0.7967,0.2198,0.0158,-1.6336,1
-0.9472,1.7712,0.7936,0.1851,0.9691,-0.2579,-0.2959,0
-1.1895,-0.9287,-0.3455,0.9077,-1.4934,0.9157,-1.2716,1
-1.3527,-0.6819,-1.9506,-1.9947,-1.7471,-0.3456,-0.426,1
-0.0956,-1.5463,1.0913,0.3296,0.1385,0.2076,-0.9009,1
0.1887,-0.0147,0.2802,0.9267,-0.7856,-0.8526,-0.1013,1
0.8863,0.1139,-0.4835,-1.0503,0.2011,-1.9703,0.1495,0
-1.8452,0.5256,-0.1441,-0.818,0.1514,-0.9881,-1.2152,1
0.4157,-2.7304,0.9704,-0.1063,-0.5297,-1.2845,-1.2768,1
-1.3508,0.4414,-0.7069,-0.3789,0.1802,-0.8941,-0.8667,1
0.1567,-1.8041,0.4617,0.576,0.3685,-0.3053,1.1068,1
1.492,0.5473,1.0039,1.0057,0.8198,1.3354,1.891,0
-0.0741,-1.1555,-0.0028,1.4274,1.1106,2.2523,2.1876,0
1.3351,0.4083,-0.2946,-0.1335,0.8734,-0.2366,1.548,0
0.3876,0.9803,0.0362,-2.4075,-2.1232,-2.1174,-0.4113,1
-1.4588,0.0281,-1.4084,-1.4457,-0.4831,-0.5697,1.7489,1
1.1982,0.6071,-0.7477,2.0208,1.9014,0.1225,-0.1687,0
1.3949,0.4397,1.2126,0.2147,1.9895,1.6244,-0.8385,0
-0.2363,-0.0795,-1.5526,1.3312,-1.5058,1.4433,-0.0399,1
2.1348,-0.5627,1.8901,0.2163,1.7004,1.4184,1.6637,0
0.2013,-1.9075,-0.4738,-0.5979,-2.2743,-2.8785,1.8848,1
0.802,1.9926,-1.8069,-1.3189,1.7226,1.1211,0.3739,1
-0.3108,-1.1315,-1.5249,0.0164,-0.4449,-1.7702,1.1533,1
0.9544,-0.9209,-0.1175,-2.1467,-1.5654,0.8562,0.1467,1
-1.6664,-0.1382,0.6987,-0.4255,-1.441,-0.6649,-0.3692,1
0.0109,-1.3946,-1.512,-1.6552,-2.0985,-0.3968,-0.0689,1
-0.6567,0.1512,-0.4126,0.3821,1.4836,-0.1466,-1.643,1
-2.168,2.0138,-0.9662,-2.0367,0.1767,-1.1612,-0.0214,1
-0.9108,0.8553,0.371,0.1012,0.8934,0.6839,-1.4701,0
0.3213,-1.852,-1.0321,-0.2018,0.4732,-1.8457,-0.8755,1
1.9112,0.4322,1.1875,0.2845,-0.8248,-1.169,0.9686,0
0.5043,0.2639,-1.0402,0.191,0.1137,-2.1396,-0.6385,1
0.0794,-1.0379,1.0513,0.3647,-1.0221,-0.0424,2.3692,0
-2.2367,-1.0801,0.2191,-1.4819,0.4685,0.6546,-1.336,1
-1.7201,-0.0258,-0.2416,0.6575,0.3007,-0.4492,-0.6981,1
-2.2842,0.9649,-1.1924,-1.1696,0.992,0.6482,0.9324,1
1.3194,-0.6166,-0.3495,0.9113,-1.041,0.3738,-1.1533,0
-1.8028,-2.0876,-1.0488,-0.2388,0.3415,-0.1303,-0.6096,1
0.6768,-0.6443,1.1047,-0.4499,0.8647,-0.2128,1.3995,0
0.0851,-0.3959,0.0812,-0.301,-1.368,-1.9365,-1.0599,1
0.5499,-0.2411,1.1082,0.6918,2.0217,1.7828,-0.8803,0
-1.6484,-1.3721,-1.3075,0.7397,-1.1497,0.2705,0.5541,1
0.2813,0.5372,1.6429,1.1009,-1.6061,-0.1174,-0.9603,1
0.5598,1.5174,0.1714,1.7592,1.1235,-0.0938,0.1504,0
-0.3717,-0.0484,0.8373,0.8894,1.2207,2.0782,1.8746,0
0.1912,-2.6816,0.934,-1.3244,0.7364,0.3645,0.2663,1
0.2378,2.09,-0.0035,0.0069,-2.3891,-0.2013,-2.0186,1
-0.4894,-2.1132,0.1783,0.3285,0.1549,-0.3847,-0.0526,1
-1.9837,-0.9148,-0.6871,0.7308,-0.9689,0.0404,-0.2728,1
1.796,1.4433,0.4089,0.0393,-0.1619,-0.5332,1.4465,0
-0.991,2.2045,0.2529,0.07,0.4627,0.9129,-0.0363,0
-0.8896,-2.0131,0.7209,-1.3586,0.8797,-1.3272,-0.8297,1
-0.5908,-1.8158,-2.0083,-1.4057,-2.3141,-1.2142,-1.4166,1
-0.4592,0.1481,-0.489,0.3286,0.1443,-0.5396,0.3005,1
0.1894,-1.0175,-0.9969,2.1244,1.0111,0.8237,0.625,0
0.7896,3.9141,1.5004,-0.1091,-0.7047,1.1688,1.3166,0
-0.6731,-0.5046,-2.1191,1.2625,0.4486,0.3353,-0.5098,1
1.2046,0.2027,-0.4546,0.2201,0.7944,0.1188,2.6064,0
-1.8212,0.1055,-0.2337,1.3393,-0.2497,-0.0651,-0.9258,1
0.2241,-1.432,-1.5834,-0.2689,-0.8445,-0.8418,-1.1536,1
0.6865,0.9904,-0.858,0.0555,0.0594,0.6159,0.1888,0
1.1449,0.0464,1.4524,0.8979,0.3712,0.4233,1.3083,0
1.6551,-1.1481,-0.0946,-0.4165,-0.5288,-0.5868,-0.082,1
-0.1489,1.872,-0.3543,1.62,1.3601,-0.5693,0.3872,0
-0.0646,-2.7961,-0.6916,-1.5417,-1.861,-1.0627,-1.6185,1
-1.3524,-0.5027,0.9118,-1.3875,-0.9593,0.7172,-2.2384,1
-0.0056,-1.1709,-0.222,-0.3269,0.0629,0.2354,-2.1231,1
-0.1808,2.9697,1.9829,0.7692,0.2301,3.0614,0.1743,0
0.5873,-0.9027,-0.2548,1.3017,0.0173,-2.1878,0.0691,0
0.4088,1.4887,-0.9948,-0.9826,1.1539,-1.1002,-1.8333,1
