@relation 'satimage-weka.filters.unsupervised.attribute.Remove-V-R1,4,6,8,13,15,26,28-29,33,35,37'

@attribute Sp11 numeric
@attribute Sp14 numeric
@attribute Sp16 numeric
@attribute Sp18 numeric
@attribute Sp24 numeric
@attribute Sp26 numeric
@attribute Sp38 numeric
@attribute Sp41 numeric
@attribute Sp42 numeric
@attribute Sp46 numeric
@attribute Sp48 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
66,66,79,63,71,82,71,65,74,82,105,7
74,74,71,59,79,97,75,73,70,70,78,7
63,55,67,59,67,72,67,62,67,63,70,7
67,98,112,98,67,119,115,98,64,64,125,1
67,90,91,83,63,119,115,102,64,64,102,1
67,60,66,57,67,74,66,54,64,68,74,7
67,62,75,62,72,86,91,74,71,64,83,7
76,68,94,72,76,91,87,67,75,75,89,4
84,83,102,79,76,87,72,67,63,63,85,5
68,65,77,61,68,79,79,67,63,67,77,7
76,67,91,74,75,89,87,70,74,74,88,4
60,78,99,88,63,100,87,81,66,66,112,1
67,58,68,58,63,66,66,57,63,59,75,7
59,72,51,72,60,85,55,76,57,57,74,5
52,72,54,68,50,82,52,68,53,50,78,5
71,101,108,90,67,119,111,98,68,68,115,1
67,65,79,65,64,78,64,67,71,76,96,7
63,97,111,101,68,125,112,96,60,64,118,1
64,65,81,68,64,83,64,67,71,75,89,7
80,83,98,83,84,108,107,92,79,84,113,3
64,68,77,65,64,87,87,71,67,71,109,1
64,98,111,98,64,118,107,96,71,71,123,1
71,70,87,74,71,89,63,66,70,74,88,7
53,59,57,59,55,77,56,59,52,56,69,5
79,87,107,87,82,112,95,83,83,83,110,3
71,96,87,79,70,122,112,98,67,63,110,1
66,63,83,63,67,82,84,62,67,67,89,7
63,96,109,92,63,119,102,94,67,63,114,1
56,53,57,57,57,70,73,54,60,60,86,5
63,94,108,98,63,114,102,94,64,64,125,1
67,65,75,62,72,86,79,63,68,68,83,7
60,62,49,58,60,74,61,52,60,71,91,5
57,55,63,62,64,71,75,59,60,64,91,5
68,68,62,57,71,87,75,71,63,59,77,5
64,98,102,98,64,122,111,100,67,67,118,1
88,92,107,92,90,127,117,101,96,92,114,3
67,96,99,92,66,108,91,79,63,67,101,1
79,83,91,83,78,97,85,79,80,88,106,7
59,86,91,86,57,101,81,76,57,53,94,1
68,68,77,65,64,79,72,58,67,67,89,7
80,83,94,79,84,104,87,75,79,79,100,7
84,98,115,102,84,122,107,96,71,67,113,1
57,76,81,76,56,91,75,79,55,55,85,1
53,83,85,83,53,100,79,79,55,51,93,1
72,98,111,98,68,122,111,100,67,71,123,1
53,81,87,85,59,93,71,74,56,56,104,1
71,96,112,99,79,118,96,92,70,66,122,1
64,99,107,96,67,123,109,96,66,66,122,1
63,54,68,58,66,76,70,57,63,67,82,7
75,83,87,75,66,84,66,72,63,71,86,7
75,79,79,79,74,92,73,68,71,75,101,7
51,75,68,71,52,84,73,75,56,56,97,1
67,87,91,92,70,117,99,86,67,67,101,1
87,94,108,98,78,119,98,91,60,57,115,1
60,91,102,94,60,113,87,87,51,48,96,1
68,91,102,91,64,108,58,104,59,63,100,1
60,70,54,70,51,81,53,74,49,49,69,5
59,79,83,83,56,88,81,83,59,59,101,1
67,96,111,100,66,117,99,94,63,67,124,1
56,83,84,86,60,105,98,91,57,53,106,1
75,94,91,98,74,110,77,98,68,68,111,5
47,69,71,73,50,82,75,74,53,53,87,1
60,87,84,87,64,111,99,85,56,56,108,1
50,90,84,80,53,98,64,85,60,60,96,5
70,87,92,94,64,98,75,78,64,64,108,5
53,76,73,76,53,87,79,79,51,51,89,1
64,91,94,91,68,104,95,87,67,59,85,1
57,87,89,87,56,104,95,87,59,63,109,1
64,91,106,98,60,108,99,92,63,71,113,1
64,91,77,98,64,104,64,92,59,59,104,5
68,85,87,88,75,104,87,89,70,63,88,1
71,87,103,87,59,96,81,79,59,59,105,1
59,100,64,96,56,104,60,90,59,63,97,5
59,81,83,85,59,93,79,83,67,67,101,1
70,92,100,89,63,101,92,94,78,70,110,1
59,75,81,83,63,89,81,83,64,64,102,1
59,86,63,83,57,97,85,79,60,60,90,5
59,83,60,79,57,93,73,83,53,50,82,5
60,94,66,94,56,108,75,96,67,67,109,5
