@relation satimage

@attribute Sp14 numeric
@attribute Sp16 numeric
@attribute Sp19 numeric
@attribute Sp21 numeric
@attribute Sp23 numeric
@attribute Sp25 numeric
@attribute Sp27 numeric
@attribute Sp28 numeric
@attribute Sp31 numeric
@attribute Sp37 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
99,116,71,112,99,116,100,75,128,66,1
103,112,68,99,85,111,100,71,123,66,1
98,111,64,111,102,107,96,71,122,71,1
87,97,67,102,97,85,87,64,111,60,1
101,111,67,106,101,111,98,68,125,71,1
75,75,55,72,71,79,81,52,84,49,1
100,111,67,111,100,109,100,66,122,67,1
96,112,92,116,103,99,96,75,113,66,1
87,88,57,88,83,81,79,57,90,53,1
85,99,68,99,88,79,79,59,96,52,1
90,102,63,97,94,98,91,60,111,60,1
94,103,63,103,94,102,94,67,114,68,1
92,103,64,103,96,103,96,67,109,66,1
74,75,59,79,81,81,83,59,93,57,1
80,71,50,67,76,73,76,50,90,50,1
81,104,66,104,92,99,86,67,119,67,1
79,79,59,83,79,79,78,56,92,59,1
89,100,78,104,96,99,86,75,110,74,1
94,97,57,84,80,102,94,57,111,53,1
87,111,75,111,100,91,81,74,108,67,1
81,100,66,96,92,81,79,59,93,57,1
97,120,82,120,101,106,91,80,120,80,1
65,71,53,75,73,69,72,53,82,53,1
86,103,71,99,83,115,97,74,119,72,1
81,95,64,95,88,99,87,63,113,63,1
100,111,71,107,96,104,103,74,122,63,1
94,111,67,106,90,111,102,72,120,68,1
92,111,71,107,96,104,92,66,117,71,1
80,71,50,75,80,69,72,50,90,50,1
96,103,67,107,96,109,100,63,117,63,1
96,107,64,107,92,103,92,63,118,63,1
101,106,85,106,94,115,102,80,115,84,1
79,103,71,111,96,87,74,63,100,67,1
89,87,56,83,81,81,79,49,97,50,1
101,112,67,108,98,111,101,67,119,64,1
99,116,64,116,103,111,96,71,123,66,1
75,70,52,73,75,67,76,50,89,53,1
75,81,56,88,83,84,76,53,97,57,1
98,111,68,106,94,107,96,68,122,71,1
103,112,71,103,88,111,96,71,128,66,1
83,75,50,71,80,73,76,50,86,50,1
100,109,66,109,96,108,98,67,124,63,1
75,79,59,79,79,71,74,52,84,52,1
101,108,67,112,98,111,94,67,119,72,1
88,91,64,87,81,107,96,67,109,70,1
88,99,64,95,85,58,104,59,104,46,1
76,79,50,71,73,77,79,53,94,50,1
87,87,55,91,87,96,89,52,108,59,1
87,99,67,103,92,87,85,63,112,59,1
70,71,50,75,74,72,75,51,85,46,1
90,97,70,106,94,85,83,68,102,64,1
72,70,49,66,75,75,80,53,89,53,1
86,99,67,99,94,88,83,57,101,53,1
81,83,64,87,88,83,87,59,100,63,1
137,32,44,34,146,56,103,46,127,71,2
151,32,46,29,151,40,139,42,135,50,2
125,34,49,34,125,37,116,46,105,44,2
74,68,50,39,132,99,79,75,93,82,2
125,32,46,32,122,37,120,46,124,50,2
125,34,44,37,129,32,125,46,122,46,2
94,42,46,34,105,84,76,70,101,72,2
139,31,44,31,139,31,143,46,133,44,2
115,34,47,43,97,49,94,60,94,68,2
120,34,46,32,139,53,101,47,110,64,2
122,37,44,34,119,34,120,47,111,50,2
122,34,49,34,125,40,109,49,105,47,2
133,32,49,37,118,32,131,46,119,44,2
103,34,46,34,107,79,83,55,104,70,2
129,34,48,37,121,34,133,43,122,42,2
96,48,46,36,107,32,116,51,96,40,2
135,32,46,32,131,34,136,44,124,44,2
136,31,44,29,133,31,124,44,115,46,2
139,29,43,29,128,29,146,41,134,52,2
83,77,53,73,94,48,103,43,104,51,2
76,75,57,63,90,49,109,50,125,46,2
107,75,64,95,88,32,129,48,113,46,2
96,34,48,29,100,27,125,46,108,42,2
80,63,53,49,108,40,128,47,125,46,2
139,31,47,34,139,31,139,46,133,44,2
127,28,46,32,113,34,115,47,101,47,2
90,49,47,40,122,34,135,47,131,46,2
132,31,43,31,132,34,129,44,123,46,2
135,31,46,34,132,34,129,48,123,46,2
118,34,40,29,122,30,120,46,105,47,2
101,37,53,53,76,29,113,44,106,43,2
121,31,50,42,96,29,121,44,104,46,2
116,31,44,29,146,45,103,50,118,48,2
135,31,47,31,135,31,143,46,139,44,2
127,34,46,34,116,31,133,44,114,44,2
70,79,68,68,88,58,100,51,113,49,2
139,31,43,29,132,32,129,44,123,46,2
98,40,52,40,105,49,90,60,85,68,2
119,29,44,29,119,34,113,50,106,43,2
111,40,50,40,115,43,102,60,102,68,2
128,29,40,31,132,27,137,41,123,43,2
112,32,48,37,100,32,103,40,100,42,2
135,34,47,34,135,31,146,43,139,44,2
140,32,46,32,125,30,135,46,124,44,2
139,31,43,31,135,29,141,44,134,46,2
81,103,88,103,88,58,92,79,100,49,2
103,34,43,32,144,77,79,56,114,78,2
72,81,64,69,83,54,103,56,104,44,2
142,30,42,30,135,29,136,44,124,44,2
135,31,44,34,139,31,143,43,133,44,2
129,27,44,32,116,27,147,43,122,42,2
122,63,63,84,80,43,109,53,98,56,2
129,34,47,37,126,31,128,44,115,46,2
83,48,44,32,112,83,74,74,100,71,2
107,32,43,32,103,30,113,42,105,44,2
143,31,43,31,135,32,133,48,123,46,2
71,45,55,51,62,29,133,49,96,42,2
122,34,49,34,122,37,116,46,114,47,2
74,56,46,34,144,95,75,71,93,78,2
133,34,44,34,143,49,113,47,131,68,2
133,31,44,31,133,34,128,44,115,43,2
112,29,44,29,121,32,114,46,104,46,2
136,34,44,31,136,31,135,44,125,50,2
107,34,43,29,135,37,116,51,109,43,2
131,34,49,34,131,34,136,42,119,44,2
64,63,63,63,53,37,108,53,85,44,2
114,34,46,31,143,45,104,44,128,46,2
131,45,46,40,139,31,136,44,119,44,2
83,60,49,45,116,40,122,42,119,47,2
136,34,44,34,133,31,139,47,125,43,2
62,60,60,60,65,52,72,53,94,53,2
116,34,44,34,129,32,133,43,127,42,2
129,32,44,32,129,43,103,49,117,49,2
65,53,50,43,101,34,116,44,115,43,2
133,37,44,34,129,31,128,47,120,46,2
129,32,44,32,129,53,114,49,112,49,2
135,34,47,34,139,31,143,43,133,44,2
125,32,48,34,112,32,118,46,112,42,2
104,32,44,32,112,32,107,43,100,42,2
124,29,41,29,128,34,121,40,104,41,2
135,31,47,34,124,31,125,46,118,44,2
136,37,53,43,119,55,102,60,102,71,2
66,79,66,71,70,73,83,59,110,47,2
142,31,47,31,139,29,143,46,133,48,2
128,34,47,34,120,34,125,46,122,48,2
66,79,66,79,66,81,64,63,86,57,2
83,102,63,106,90,62,98,53,106,43,2
151,27,43,27,133,30,142,42,124,42,2
136,34,44,34,133,31,139,41,131,46,2
136,32,49,32,133,32,139,42,124,44,2
96,36,43,31,107,40,96,44,100,43,2
78,91,74,79,81,73,90,63,105,47,2
104,34,44,32,104,32,107,43,104,46,2
129,43,50,43,111,34,120,47,115,50,2
121,45,64,68,78,29,129,48,109,43,2
87,73,50,62,98,36,121,43,118,44,2
139,32,46,32,139,34,140,44,124,47,2
113,31,44,37,94,29,128,43,122,41,2
128,51,71,83,78,34,125,48,118,49,2
135,31,47,31,124,34,135,43,133,51,2
72,42,52,42,72,40,94,50,82,47,2
79,73,63,57,101,49,108,47,119,53,2
116,40,44,34,100,29,122,43,108,46,2
100,40,46,34,125,32,131,46,119,42,2
85,96,90,104,85,51,98,75,101,47,2
133,32,48,34,133,32,136,49,127,42,2
98,54,49,45,124,88,97,47,105,60,2
72,81,63,77,72,75,80,57,97,50,2
139,30,46,32,127,37,136,47,119,57,2
121,34,44,34,129,32,122,46,122,46,2
121,32,41,29,129,34,107,46,104,49,2
143,31,43,31,146,32,150,44,139,52,2
102,46,44,31,120,31,117,50,96,44,2
128,31,47,34,113,29,132,40,113,44,2
133,27,43,29,133,30,135,42,119,44,2
121,36,50,39,117,34,129,44,123,46,2
127,32,49,45,72,37,101,50,101,41,2
129,37,48,34,133,34,125,46,117,49,2
146,27,41,27,129,29,133,43,133,52,2
135,31,46,31,143,37,137,44,139,63,2
103,32,43,29,107,30,116,42,105,44,2
109,40,47,34,135,34,146,46,139,44,2
133,37,48,40,112,34,129,49,127,46,2
68,85,72,81,72,68,88,56,108,44,2
139,31,44,31,131,31,135,46,122,44,2
131,31,47,31,124,39,114,50,104,55,2
135,31,46,31,143,32,141,44,139,46,2
90,37,44,34,143,81,76,57,115,84,2
119,34,44,37,111,37,113,47,111,50,2
131,34,42,34,131,31,133,44,119,44,2
129,34,44,32,125,32,125,46,112,46,2
131,31,44,34,124,34,128,46,122,44,2
125,40,63,67,85,34,131,46,119,44,2
128,31,50,45,99,29,129,44,113,46,2
121,36,50,36,121,34,121,48,118,46,2
125,34,46,32,133,32,135,46,119,44,2
133,34,47,37,101,37,113,47,106,40,2
129,34,51,58,104,34,133,46,112,46,2
129,32,46,34,122,37,120,46,105,50,2
78,48,56,51,59,32,116,51,85,43,2
120,32,46,30,127,31,122,44,110,47,2
136,34,42,31,133,34,135,44,120,46,2
121,36,46,34,125,40,112,48,113,49,2
143,31,43,29,143,29,146,44,139,43,2
125,34,46,32,129,34,131,49,124,42,2
124,37,46,34,135,31,140,44,129,50,2
139,32,42,32,135,34,136,44,129,44,2
105,37,44,34,87,29,114,46,104,41,2
64,77,63,73,83,63,90,53,110,47,2
94,62,53,66,91,34,132,43,118,44,2
136,32,46,34,129,34,135,42,124,44,2
135,31,47,31,139,31,135,43,128,48,2
92,53,49,37,125,37,131,46,130,44,2
79,73,57,55,98,75,78,64,87,67,2
67,75,67,75,71,71,70,59,96,49,2
120,37,47,37,109,31,107,40,104,48,2
110,34,43,36,114,48,108,44,104,74,2
136,31,44,31,140,31,128,47,111,60,2
137,32,44,32,154,40,114,52,117,46,2
70,54,56,57,78,75,71,63,100,66,2
107,32,40,32,107,30,113,42,105,44,2
129,34,44,37,129,34,124,47,115,50,2
116,45,51,45,62,27,129,43,117,42,2
65,52,53,46,94,51,63,53,91,55,2
127,34,49,40,116,37,129,44,114,47,2
135,31,44,31,135,31,135,46,133,44,2
125,40,51,45,100,32,133,46,122,46,2
124,34,47,40,116,36,121,50,122,48,2
135,32,46,34,131,34,143,44,119,44,2
133,34,44,34,140,31,135,44,131,43,2
114,40,46,34,133,45,124,46,119,44,2
116,30,46,32,116,34,115,47,101,50,2
129,32,43,32,129,34,135,52,114,53,2
120,34,49,34,116,31,122,47,114,47,2
128,34,50,34,125,37,116,48,123,46,2
91,69,68,77,79,83,78,68,100,71,2
128,34,44,31,131,36,128,43,118,59,2
135,29,43,29,128,27,146,41,134,46,2
72,73,59,60,98,49,108,47,119,47,2
105,40,53,43,102,51,92,64,96,67,2
103,36,43,31,143,40,112,51,104,46,2
135,31,50,34,114,37,116,51,104,56,2
135,31,44,31,135,31,135,50,128,44,2
136,37,50,43,115,31,135,44,120,46,2
124,37,44,37,120,36,128,46,122,48,2
128,31,46,42,78,27,129,41,123,43,2
128,34,47,34,135,31,143,46,133,41,2
132,39,53,45,103,34,133,48,118,46,2
146,31,46,31,146,37,137,41,139,52,2
105,37,46,37,116,71,80,50,97,80,2
131,40,50,46,116,36,132,46,122,48,2
117,29,43,31,117,37,112,44,109,43,2
111,43,44,31,136,40,116,50,106,46,2
83,49,50,40,128,45,114,46,133,51,2
133,27,43,27,147,37,116,46,124,42,2
133,32,51,45,71,27,133,43,117,42,2
135,31,44,34,135,31,139,43,133,44,2
113,29,47,31,105,31,114,43,113,44,2
116,37,46,32,131,34,136,44,124,44,2
85,49,46,32,114,84,72,75,101,74,2
144,32,43,32,144,42,120,42,130,63,2
146,31,44,31,139,31,143,46,133,48,2
104,87,63,95,83,32,133,46,112,42,2
128,31,47,34,128,64,99,53,104,67,2
70,43,46,29,133,54,72,59,90,50,2
83,55,57,55,102,75,78,68,83,67,2
122,29,49,32,151,45,109,46,119,44,2
124,40,52,45,105,34,129,44,119,47,2
129,34,50,37,119,29,128,44,106,40,2
113,34,44,31,124,34,107,43,104,44,2
135,32,42,34,135,31,140,44,119,47,2
143,29,46,31,135,37,129,44,128,52,2
125,32,49,34,129,34,131,46,119,44,2
144,32,46,32,144,32,142,46,135,44,2
133,31,44,29,136,31,131,44,115,46,2
133,37,50,63,90,37,124,50,98,56,2
74,64,46,36,139,95,79,71,93,82,2
126,31,44,31,140,29,135,47,125,46,2
141,32,44,32,137,32,144,46,133,46,2
116,34,49,37,116,34,126,47,114,47,2
101,42,49,37,131,31,133,44,129,47,2
128,36,46,39,114,68,92,55,100,66,2
111,31,44,31,133,43,102,47,115,50,2
128,34,46,36,121,32,125,48,123,46,2
139,31,44,31,135,31,143,50,133,44,2
120,37,44,34,120,36,125,46,118,48,2
133,34,49,32,133,32,135,46,119,44,2
135,31,47,31,135,31,135,46,128,44,2
100,51,63,64,67,56,74,66,88,67,2
107,32,46,27,129,37,98,52,97,53,2
105,43,60,55,91,61,81,68,91,67,2
100,40,43,32,107,32,120,49,97,42,2
66,71,59,60,81,60,98,49,119,42,2
120,31,44,37,120,48,96,46,104,51,2
135,32,42,32,139,34,133,44,124,47,2
113,45,67,70,83,63,94,70,97,68,2
120,40,50,43,102,36,121,46,122,44,2
126,37,47,37,119,31,124,47,115,46,2
125,37,63,58,96,34,118,49,117,46,2
120,40,64,69,79,34,125,50,118,48,2
122,34,52,49,107,37,116,46,110,53,2
100,29,44,32,104,40,100,49,92,46,2
135,32,46,34,127,34,136,44,119,47,2
112,34,41,37,116,49,107,46,108,75,2
140,34,44,34,136,34,139,44,136,46,2
114,34,46,34,114,32,116,42,101,50,2
143,29,44,29,143,46,116,44,131,53,2
69,84,74,88,76,81,72,64,102,56,2
65,55,53,46,83,48,85,53,96,48,2
146,31,43,31,139,29,150,44,139,49,2
125,29,44,37,133,79,107,46,112,67,2
91,94,64,98,91,34,125,46,108,44,2
139,31,43,31,135,32,137,48,128,46,2
142,32,46,32,139,34,140,44,124,47,2
133,40,52,46,63,28,127,46,105,47,2
135,31,46,34,135,32,137,48,128,46,2
81,49,49,40,114,37,127,46,119,44,2
136,34,44,31,140,34,139,47,136,43,2
121,34,51,37,112,34,118,46,112,46,2
122,49,52,53,114,70,98,52,97,60,2
139,32,42,34,120,31,136,44,124,47,2
129,37,59,58,92,34,129,46,122,46,2
129,37,51,45,104,32,133,46,127,42,2
120,31,47,31,128,45,107,50,122,48,2
111,34,46,37,114,37,116,52,110,47,2
90,57,52,42,124,37,126,44,124,44,2
105,45,46,32,135,40,122,44,114,53,2
124,29,44,31,116,29,135,43,122,41,2
109,34,47,34,116,34,110,46,100,55,2
126,34,47,34,126,34,120,47,120,46,2
78,48,53,45,96,37,104,48,104,74,2
79,83,79,99,83,40,114,46,122,46,2
60,63,63,63,57,43,101,44,101,44,2
124,37,50,40,109,34,125,50,118,48,2
81,96,82,91,74,91,79,71,101,53,2
108,53,60,60,55,31,116,44,98,43,2
108,40,42,37,129,34,135,47,125,43,2
116,37,52,40,113,37,122,47,114,47,2
129,37,63,64,75,29,129,46,108,52,2
132,42,53,48,59,27,133,44,113,43,2
128,29,44,31,124,31,125,40,113,41,2
97,40,44,31,136,89,94,53,106,60,2
113,37,50,46,102,29,121,43,104,44,2
115,34,42,29,150,40,113,50,111,46,2
114,34,52,34,122,37,113,49,110,44,2
104,32,48,34,108,56,100,46,104,71,2
144,32,46,32,136,32,142,46,130,44,2
100,45,44,34,129,37,125,43,127,42,2
146,31,43,31,143,32,154,44,145,46,2
101,37,47,40,94,34,113,44,115,43,2
136,31,44,37,126,31,135,44,125,50,2
83,49,47,37,126,77,83,53,115,80,2
146,30,42,30,127,31,140,44,119,44,2
62,60,53,53,83,46,94,47,111,46,2
79,107,88,111,92,49,107,74,100,52,2
135,34,50,31,135,36,139,46,128,55,2
132,34,46,36,132,34,133,48,134,46,2
131,48,71,77,75,34,136,44,119,41,2
74,79,66,63,92,57,101,52,119,44,2
142,32,46,32,142,34,143,44,129,47,2
76,63,47,37,133,89,76,72,94,80,2
126,34,47,34,122,37,124,44,120,46,2
108,37,44,32,141,83,74,63,108,79,2
129,37,51,42,104,32,133,43,122,52,2
104,37,51,40,100,34,129,56,108,59,2
135,34,43,31,135,37,125,44,118,46,2
85,48,43,36,121,87,96,51,113,66,2
64,54,59,48,90,49,73,50,89,41,2
111,31,44,31,122,34,109,47,106,46,2
96,34,43,29,139,51,75,51,104,56,2
112,29,41,27,146,49,70,52,104,59,2
79,95,79,91,79,106,80,74,97,88,2
125,34,50,39,103,40,100,59,100,63,2
104,37,41,32,150,32,136,52,112,42,2
125,36,46,36,125,29,125,44,113,46,2
132,51,71,87,81,32,129,48,123,46,2
121,37,48,34,121,34,125,46,117,46,2
100,32,46,32,111,81,83,59,101,70,2
90,37,46,30,142,37,115,42,114,50,2
114,29,43,29,114,34,104,44,109,43,2
114,34,49,34,111,34,116,49,114,47,2
116,37,53,52,57,29,128,40,122,41,2
140,29,46,29,125,32,135,42,130,50,2
131,34,44,31,139,31,139,46,133,44,2
97,92,82,102,83,40,120,64,106,46,2
92,45,46,34,146,37,121,51,113,46,2
107,31,40,31,107,29,100,44,100,49,2
143,34,44,31,143,31,142,44,131,50,2
129,29,42,27,129,31,124,44,111,46,2
147,27,43,27,129,30,146,42,124,44,2
141,32,44,32,137,32,144,46,133,46,2
144,32,46,32,136,32,142,46,124,44,2
109,40,46,37,120,46,104,53,101,64,2
139,30,46,34,124,31,133,44,110,44,2
131,34,46,34,124,34,129,44,114,44,2
126,27,44,34,122,29,128,41,111,40,2
107,37,43,32,133,34,135,42,130,44,2
133,34,48,37,125,32,133,46,127,42,2
133,29,46,32,118,32,139,42,119,44,2
78,56,46,32,114,81,72,71,93,67,2
135,30,42,32,135,31,140,44,114,47,2
128,29,43,29,135,45,112,44,128,56,2
133,32,46,32,133,30,139,42,114,44,2
115,37,50,37,104,37,109,41,115,40,2
143,31,44,34,133,31,135,44,125,46,2
113,30,42,30,116,29,126,44,105,50,2
85,45,46,36,107,37,104,51,100,63,2
125,29,49,40,100,32,127,46,110,44,2
85,96,86,100,85,48,105,71,97,44,2
122,29,46,29,133,45,105,46,124,44,2
121,36,46,36,125,34,125,44,118,46,2
98,66,60,94,87,31,132,43,118,44,2
146,29,44,32,137,29,151,46,138,42,2
125,29,44,29,129,32,114,46,108,52,2
140,31,44,31,133,31,131,47,111,53,2
142,32,46,32,142,34,143,44,124,44,2
114,29,46,34,103,32,104,41,109,43,2
79,45,49,37,120,102,80,67,89,97,2
69,88,67,75,80,69,83,57,111,53,2
92,32,43,29,107,40,101,46,110,44,2
140,34,44,34,136,31,139,47,125,46,2
142,31,47,31,139,39,132,43,133,63,2
131,32,42,34,135,37,133,53,114,60,2
116,29,47,34,135,64,96,46,122,71,2
98,84,87,99,83,40,115,57,105,44,2
131,37,46,34,124,37,126,47,119,47,2
122,32,46,29,129,30,131,46,114,47,2
125,32,48,34,125,40,125,46,112,46,2
139,34,44,31,128,29,132,46,118,44,2
129,34,56,49,100,48,105,59,97,67,2
116,37,46,37,116,40,111,47,110,53,2
133,31,44,34,143,34,135,50,131,46,2
107,31,40,29,121,34,108,48,104,46,2
132,31,46,34,121,32,125,44,118,49,2
62,75,67,75,79,60,81,56,104,46,2
96,36,43,31,117,32,108,48,104,46,2
65,49,50,49,87,37,98,41,98,43,2
105,77,83,99,83,34,133,53,105,41,2
70,91,76,91,70,83,75,67,96,66,2
139,31,46,31,139,32,137,44,128,49,2
150,32,44,29,150,37,122,46,138,52,2
124,51,75,84,79,37,126,47,114,44,2
116,32,44,32,125,32,107,46,104,46,2
57,60,59,63,64,53,83,50,97,44,2
125,37,48,34,125,34,118,52,117,49,2
83,37,41,31,113,36,107,43,108,48,2
129,37,44,34,129,32,133,46,122,46,2
129,32,46,32,129,32,135,46,119,44,2
140,34,44,34,136,31,139,44,125,46,2
135,32,42,32,127,43,111,44,124,50,2
121,58,79,95,79,34,122,49,117,46,2
132,34,50,51,103,34,133,48,128,49,2
118,34,49,34,118,37,116,49,110,47,2
115,34,47,34,111,66,98,50,102,71,2
78,56,49,34,129,103,83,75,93,93,2
83,58,51,45,116,53,107,49,122,46,2
83,95,63,95,83,46,114,56,104,42,2
125,29,43,32,133,32,127,42,119,53,2
107,31,43,29,114,32,104,44,104,43,2
122,27,46,29,122,32,120,42,101,44,2
87,77,64,73,83,79,81,68,96,63,2
136,40,52,37,122,34,135,46,119,44,2
112,45,48,37,129,32,129,49,112,46,2
75,72,59,58,100,63,92,56,108,49,2
87,37,42,29,129,37,102,50,102,43,2
129,37,44,43,111,34,124,44,115,50,2
133,34,44,37,136,34,135,44,125,43,2
68,46,44,37,98,45,96,46,100,51,2
121,36,50,36,121,37,121,48,118,46,2
129,34,46,34,129,34,124,46,119,44,2
129,32,52,43,92,48,98,59,90,70,2
108,37,44,31,133,40,116,44,125,64,2
135,30,42,30,135,31,133,44,114,44,2
133,32,49,34,129,37,124,52,105,60,2
125,34,43,36,121,34,112,51,118,46,2
135,29,46,31,125,34,129,44,118,46,2
136,34,53,56,97,31,135,41,131,43,2
113,34,47,34,113,61,103,46,104,75,2
122,37,47,40,115,37,124,44,120,46,2
125,39,50,45,107,34,129,48,118,46,2
112,37,48,40,112,34,114,46,112,49,2
146,29,44,34,146,32,144,43,138,42,2
68,89,80,85,68,91,70,71,96,59,2
146,32,48,32,141,32,144,46,138,46,2
133,37,44,32,125,49,118,52,108,52,2
135,30,42,28,127,29,133,44,110,47,2
72,85,72,85,72,79,74,68,100,51,2
98,45,46,37,127,37,129,44,124,44,2
116,32,42,30,109,29,115,44,105,53,2
102,31,44,31,124,42,96,50,96,44,2
136,34,44,37,129,34,135,44,125,46,2
143,31,46,31,143,32,141,48,134,46,2
114,34,46,39,96,32,112,44,109,43,2
132,34,46,48,107,37,129,44,113,52,2
129,29,46,32,122,40,105,52,90,63,2
143,34,44,34,140,31,139,47,131,46,2
136,32,52,40,114,32,139,42,124,44,2
129,34,49,37,125,37,127,46,124,47,2
103,83,84,99,85,37,121,63,109,49,2
100,29,44,29,100,29,122,49,96,46,2
126,34,47,37,126,34,120,47,120,43,2
101,53,47,37,122,77,79,64,98,68,2
94,92,85,102,83,40,109,64,102,50,2
78,79,68,75,78,79,71,63,89,74,2
136,34,44,34,136,31,139,44,125,43,2
75,77,56,42,120,88,80,78,93,76,2
116,34,48,37,125,37,114,49,112,49,2
120,40,46,32,113,27,129,44,110,41,2
133,56,74,92,76,31,139,44,120,43,2
103,36,43,34,132,45,125,44,123,59,2
113,37,53,49,94,45,99,64,91,48,2
73,49,47,37,115,31,113,44,102,40,2
116,45,46,32,135,37,129,44,105,44,2
129,32,44,34,121,34,122,49,122,46,2
137,27,41,27,133,27,151,43,127,46,2
113,46,44,31,142,39,121,53,108,48,2
79,66,50,37,113,83,74,71,96,75,2
60,63,63,60,60,60,65,53,82,47,2
127,32,49,40,101,29,126,42,110,44,2
72,69,57,49,109,54,92,53,113,48,2
122,37,44,34,136,34,135,44,131,43,2
121,36,46,34,121,32,121,48,118,46,2
129,29,44,31,140,31,120,44,115,50,2
116,43,47,40,120,36,125,50,122,44,2
140,34,44,34,140,31,139,47,131,46,2
76,49,47,31,142,91,74,68,100,84,2
80,92,63,102,94,73,94,50,102,43,2
139,30,42,30,150,43,115,44,129,50,2
133,32,48,37,125,34,129,46,122,46,2
150,27,44,29,141,29,151,46,133,42,2
81,63,56,53,107,42,124,49,130,44,2
131,34,44,34,128,51,114,50,113,63,2
124,34,46,37,127,34,126,47,114,44,2
125,34,48,37,121,34,125,49,117,49,2
120,31,47,37,87,29,114,43,108,44,2
139,34,44,31,139,31,139,46,133,44,2
125,36,53,51,103,37,125,48,123,52,2
125,32,43,34,133,32,135,42,124,44,2
135,31,44,31,128,31,132,46,122,44,2
114,39,56,51,92,51,83,63,85,66,2
136,32,46,32,136,32,139,46,124,44,2
111,32,46,34,118,32,116,46,101,53,2
96,34,46,34,129,81,79,56,105,89,2
139,31,41,31,139,34,132,43,128,44,2
113,32,46,32,116,79,94,53,105,76,2
139,34,44,31,135,31,139,43,128,44,2
83,102,88,111,91,51,103,71,104,48,2
92,95,64,99,88,34,125,51,113,46,2
131,34,42,32,135,34,143,44,129,47,2
135,31,50,40,113,34,135,46,128,48,2
118,34,46,34,114,34,120,46,110,44,2
122,37,44,29,126,31,124,47,102,40,2
116,42,55,37,116,32,129,49,122,52,2
109,69,80,98,79,36,128,53,113,48,2
107,34,46,32,114,34,105,49,97,53,2
126,29,44,29,115,34,113,47,106,50,2
122,37,47,37,133,55,98,57,111,68,2
116,37,52,45,109,46,111,60,97,68,2
141,32,44,32,133,56,96,49,117,75,2
113,37,50,40,105,39,103,56,100,63,2
89,87,66,91,89,34,124,49,101,44,2
83,89,53,77,87,75,85,46,96,63,2
107,79,86,100,85,45,109,67,101,70,2
109,34,44,29,120,31,107,43,104,44,2
125,34,44,34,129,32,122,46,122,46,2
139,31,44,31,139,31,139,43,128,48,2
135,31,46,34,128,32,129,44,128,43,2
139,31,46,31,135,51,108,44,134,78,2
74,68,56,54,103,45,116,44,128,43,2
100,34,44,32,141,100,85,78,92,92,2
83,51,46,32,116,84,76,74,97,72,2
94,34,44,29,124,34,128,43,122,51,2
79,107,88,107,87,43,111,66,100,46,2
124,34,47,37,124,36,121,46,118,44,2
115,60,82,92,80,37,120,50,111,50,2
116,29,44,29,113,29,139,43,122,44,2
114,34,49,40,114,34,131,42,119,44,2
127,34,46,37,127,34,126,47,114,47,2
96,95,88,107,87,34,125,52,112,46,2
122,31,44,31,140,59,113,50,115,60,2
98,37,44,34,109,87,81,60,104,75,2
139,32,42,34,135,34,140,44,129,47,2
113,31,47,31,131,83,92,60,100,67,2
94,40,44,34,83,31,105,47,94,43,2
118,43,49,37,122,34,124,49,105,44,2
94,43,50,34,115,85,79,68,106,71,2
117,42,50,48,96,29,121,44,104,46,2
143,29,46,31,150,34,146,44,134,46,2
105,37,52,40,101,43,101,53,93,64,2
133,32,46,34,125,32,131,46,130,44,2
83,43,44,37,108,29,124,44,106,43,2
88,54,56,54,92,34,129,44,123,43,2
129,34,48,29,129,32,125,46,122,46,2
137,32,48,34,133,32,136,46,133,46,2
80,43,44,40,111,89,72,64,94,92,2
61,55,57,55,68,57,78,53,91,48,2
110,31,43,31,114,29,100,44,104,49,2
135,34,49,51,101,31,133,44,114,44,2
133,34,43,32,133,32,139,42,135,44,2
114,34,40,31,125,34,112,41,104,46,2
113,31,44,31,142,68,85,50,118,75,2
80,75,53,49,108,102,83,76,102,84,2
136,34,44,34,129,31,135,44,120,46,2
133,37,44,34,136,31,135,47,131,43,2
79,51,44,37,137,91,78,78,96,79,2
79,91,71,73,90,75,83,53,114,76,2
103,54,53,45,114,34,129,48,118,43,2
124,34,47,37,124,34,121,43,118,51,2
122,34,47,37,122,31,128,47,120,43,2
129,34,44,34,136,34,131,44,120,43,2
142,29,44,31,142,36,128,43,139,51,2
92,91,88,107,87,37,125,49,117,46,2
141,32,48,34,129,29,147,46,133,42,2
118,34,49,34,125,37,116,46,114,50,2
113,37,41,34,113,31,110,40,104,44,2
113,37,49,37,116,34,119,44,105,47,2
124,37,46,37,124,34,126,47,114,44,2
107,36,46,34,121,32,112,44,109,59,2
147,29,46,32,133,30,142,46,124,44,2
131,32,46,30,131,37,122,44,124,57,2
140,31,44,31,133,34,128,44,115,50,2
139,31,46,31,132,32,137,44,123,49,2
139,40,64,73,83,31,132,46,118,48,2
74,91,71,91,74,95,75,71,96,74,2
124,34,50,34,113,29,128,43,108,41,2
63,79,70,79,66,77,72,63,97,53,2
108,34,48,37,112,32,114,46,104,59,2
125,34,50,36,128,34,125,48,118,49,2
112,40,48,37,116,34,111,49,112,49,2
87,98,68,98,91,48,107,53,104,44,2
103,87,88,103,88,37,125,59,104,46,2
100,29,43,27,151,48,90,52,110,47,2
132,34,46,34,125,34,129,44,128,46,2
75,88,67,81,64,88,76,67,93,57,2
113,34,47,37,116,31,121,50,100,44,2
