@relation 'satimage-weka.filters.unsupervised.attribute.Remove-V-R6,8-9,16,18-19,21,24-26,29,32,35-37'

@attribute Sp16 numeric
@attribute Sp18 numeric
@attribute Sp19 numeric
@attribute Sp27 numeric
@attribute Sp29 numeric
@attribute Sp31 numeric
@attribute Sp33 numeric
@attribute Sp36 numeric
@attribute Sp37 numeric
@attribute Sp38 numeric
@attribute Sp42 numeric
@attribute Sp45 numeric
@attribute Sp48 numeric
@attribute Sp49 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
85,83,60,81,87,104,60,85,63,91,67,92,113,92,1
106,94,76,103,112,122,76,99,75,107,79,100,123,100,1
89,76,64,96,83,96,64,81,84,103,71,79,96,83,1
89,79,76,81,95,108,80,85,75,95,71,83,104,87,4
99,81,80,83,103,109,88,87,86,104,78,81,108,85,3
107,96,97,96,111,123,93,96,90,118,95,96,112,92,3
112,92,97,96,111,118,93,96,95,118,90,92,108,89,3
75,74,56,71,72,85,59,79,52,79,56,74,96,78,1
83,81,60,83,83,104,59,83,66,71,63,85,104,92,1
79,85,56,87,79,100,59,87,63,83,63,85,100,85,1
68,74,60,75,79,89,63,75,63,83,59,74,92,74,5
95,88,80,79,91,100,71,87,70,100,70,85,100,81,4
94,76,76,78,91,100,80,74,79,95,79,75,100,79,4
94,76,72,70,83,87,68,67,71,87,71,62,85,62,4
89,68,68,67,79,87,68,67,67,75,71,62,81,62,4
85,68,68,67,83,87,68,67,67,79,71,62,81,67,4
91,78,80,75,95,100,75,79,78,91,74,70,96,74,4
87,74,76,71,91,96,75,67,74,87,78,66,92,66,4
107,92,88,87,103,109,88,87,82,96,86,85,112,85,3
54,74,56,79,79,96,75,79,82,100,82,81,104,85,5
99,79,84,81,100,108,82,78,87,95,83,79,105,79,3
79,79,75,78,96,104,82,85,83,95,83,79,105,83,3
87,70,74,68,91,93,75,68,82,88,78,73,93,73,4
83,66,66,72,81,86,63,72,67,75,57,90,110,108,4
40,114,46,131,34,119,42,131,42,31,44,133,119,136,2
91,72,75,73,92,97,78,73,80,94,80,68,90,72,4
106,90,93,87,106,111,92,87,88,107,88,85,113,88,3
111,87,85,87,102,115,84,91,88,107,88,88,108,85,3
106,87,89,87,106,111,88,83,84,103,88,85,108,85,3
85,68,72,74,68,100,56,103,51,45,44,129,123,129,2
106,87,92,88,107,113,88,88,88,107,88,87,109,87,3
111,87,92,85,107,113,88,92,84,103,88,87,109,92,3
73,57,68,67,83,79,68,63,75,79,71,67,89,67,7
31,135,46,129,37,123,44,129,46,32,46,125,122,125,2
103,88,88,83,103,109,88,83,82,100,82,85,108,85,3
107,88,88,92,107,118,88,96,90,109,90,96,122,96,3
29,151,49,109,40,119,42,157,44,37,50,115,129,143,2
32,125,46,131,34,130,49,131,44,34,42,129,114,129,2
34,125,49,127,34,124,46,127,47,34,47,126,114,122,2
103,86,87,83,106,110,89,90,80,98,84,87,111,87,3
70,57,71,58,63,74,67,65,64,73,64,61,82,65,7
77,64,71,58,71,74,70,62,64,69,68,65,82,68,7
31,133,44,135,34,125,50,135,46,36,46,135,128,135,2
34,143,44,146,31,136,44,139,43,31,46,139,133,135,2
60,94,82,120,40,111,64,79,50,34,50,128,113,103,2
106,87,89,87,111,115,88,87,92,107,88,88,113,85,3
71,65,70,61,73,82,72,68,68,83,71,70,87,70,7
31,135,47,143,31,139,43,143,44,34,44,146,139,146,2
31,135,44,143,31,133,43,143,44,29,44,146,134,141,2
77,61,60,45,54,53,53,34,55,51,55,37,63,42,5
69,61,68,67,83,83,71,70,71,87,75,79,89,71,7
69,57,68,59,68,71,64,59,63,68,63,58,74,62,7
107,88,88,92,111,113,88,92,95,109,95,85,117,92,3
112,88,92,87,111,118,88,96,90,113,90,92,112,89,3
54,38,53,29,54,57,59,42,59,56,56,48,66,44,5
68,56,64,58,68,74,67,62,63,67,66,63,73,59,7
32,137,44,103,37,117,43,140,49,40,52,105,124,135,2
34,112,51,118,34,112,46,111,46,34,49,116,114,116,2
107,87,88,107,79,100,86,85,52,45,67,83,97,75,2
103,83,88,89,104,112,86,85,92,108,92,90,114,94,3
113,92,95,94,117,119,96,94,97,115,97,94,114,90,3
34,129,49,135,32,119,46,131,44,34,44,136,119,133,2
53,48,59,42,51,72,56,53,53,53,57,55,74,62,5
32,142,46,143,34,119,44,140,47,31,47,139,131,139,2
112,90,96,94,111,114,93,94,97,120,97,94,115,94,3
108,90,92,83,97,105,82,76,84,98,80,76,90,65,3
115,90,93,87,94,102,76,72,80,91,76,74,96,74,4
34,143,44,113,31,131,44,142,68,68,50,132,133,143,2
34,140,44,139,31,136,44,139,46,31,46,139,128,135,2
37,113,47,114,39,104,56,92,59,51,63,67,81,62,2
98,79,88,67,87,96,84,85,71,83,75,67,96,75,7
95,78,84,75,95,100,84,79,82,96,82,78,100,78,7
54,63,56,54,45,70,55,67,56,49,56,52,69,55,5
95,79,79,78,96,100,78,78,79,95,79,75,105,79,4
51,50,55,63,49,73,56,52,56,48,52,60,72,57,5
46,63,56,72,48,75,52,60,57,60,53,73,78,69,5
88,75,75,73,84,89,74,73,72,81,72,72,86,72,7
77,75,63,73,84,89,67,73,72,77,68,72,90,76,7
48,60,56,73,46,78,50,62,57,52,50,76,82,65,5
46,69,50,72,46,78,53,65,60,61,56,74,83,70,5
111,94,97,96,116,122,101,96,97,116,97,96,123,96,3
69,54,68,59,71,75,64,56,67,72,67,54,74,54,7
73,72,68,78,68,87,64,74,67,68,63,79,89,79,5
77,76,60,67,79,87,71,74,67,75,71,71,93,71,7
87,74,71,75,91,96,71,79,78,83,78,70,96,78,7
116,96,93,92,118,122,95,92,92,112,96,90,114,94,3
116,92,93,96,118,117,95,92,96,112,96,98,119,90,3
72,54,67,55,71,76,66,55,71,81,71,60,72,57,7
79,71,67,70,75,88,70,74,67,73,71,72,90,75,7
75,59,66,60,73,79,67,60,67,75,67,62,82,62,7
83,70,70,60,77,86,75,64,67,79,67,69,93,73,7
77,60,67,62,75,78,70,58,64,73,68,57,82,61,7
81,60,67,58,79,82,67,58,72,73,72,57,74,57,7
111,87,89,83,106,106,80,79,84,107,84,85,108,85,4
79,62,70,72,85,86,72,68,76,91,76,81,87,67,4
69,54,64,63,68,75,64,56,71,79,67,50,70,54,7
77,61,68,63,79,79,68,63,67,72,71,62,81,67,7
77,61,72,59,75,83,71,63,71,72,71,67,85,62,7
85,68,72,67,83,87,71,70,71,79,71,67,85,67,7
98,76,80,74,91,96,76,74,71,87,75,71,93,71,7
73,65,72,67,83,83,68,67,71,79,63,67,85,67,4
79,63,64,58,79,77,67,58,66,79,66,59,80,59,7
68,56,64,54,72,74,67,54,63,75,66,59,76,59,7
68,54,67,59,71,73,63,59,63,73,67,57,75,57,7
75,55,66,60,70,75,67,57,63,71,63,62,74,62,7
73,57,67,58,75,82,67,62,68,81,68,61,78,57,7
115,87,85,98,120,120,84,91,92,116,88,92,113,88,3
75,62,67,61,73,74,64,57,68,75,71,56,75,59,7
73,57,68,56,75,75,68,59,67,72,67,58,77,58,7
79,67,68,67,79,81,67,58,82,100,78,74,84,66,7
99,83,84,81,100,104,86,81,87,99,87,83,105,79,4
95,87,67,92,100,108,66,85,67,112,67,90,105,83,1
70,57,67,62,71,78,67,62,68,73,68,57,71,54,7
56,90,57,87,55,94,57,83,56,54,56,78,87,78,5
94,79,76,85,99,100,76,74,84,95,84,75,93,75,4
111,98,68,96,112,128,68,103,67,107,67,96,123,100,1
79,59,64,62,79,89,71,58,74,83,66,63,76,63,7
83,74,80,67,91,93,75,71,56,53,70,66,88,70,7
51,74,56,50,51,70,55,54,52,49,52,44,69,55,5
71,59,68,58,72,70,67,58,63,67,66,55,73,59,7
87,67,75,70,87,88,74,70,75,88,71,72,90,68,4
79,62,75,63,79,84,66,59,67,84,71,64,82,64,7
107,96,67,92,109,122,66,96,67,108,67,98,119,98,1
107,96,67,100,118,127,70,96,67,112,67,101,130,101,1
53,74,56,75,54,79,52,75,50,53,53,69,78,65,5
63,66,66,68,57,79,59,60,53,56,53,73,82,69,5
71,63,63,68,73,79,63,57,63,71,70,69,74,65,7
115,101,67,98,115,120,68,98,64,112,64,99,128,96,1
59,39,53,59,57,63,53,52,71,83,55,46,67,50,5
106,94,64,103,112,122,68,85,71,111,71,100,118,96,1
51,52,53,46,54,67,55,58,66,79,59,44,69,52,5
107,99,68,100,111,123,71,104,66,104,70,100,127,103,1
54,58,51,59,53,76,52,63,59,57,59,75,93,79,5
111,100,71,89,113,122,70,96,67,99,71,98,119,98,1
111,100,67,100,113,122,66,96,67,108,63,98,119,98,1
107,96,67,100,109,122,63,96,63,112,63,98,119,94,1
96,81,66,86,95,105,75,68,85,106,82,90,97,80,3
56,59,52,57,57,72,56,57,60,63,60,69,82,69,5
87,78,63,90,103,110,67,83,82,120,70,94,114,90,1
54,53,56,55,60,70,60,62,76,89,64,54,74,61,5
108,98,63,94,106,119,63,97,64,106,64,102,125,102,1
102,94,67,94,106,115,64,94,64,107,64,92,118,96,1
98,83,80,85,103,113,80,88,84,103,88,92,113,92,3
89,79,64,96,99,113,68,78,75,111,71,96,109,83,1
68,59,64,79,91,93,75,83,86,118,82,92,112,92,3
103,92,71,92,109,117,70,92,63,103,63,90,110,90,1
109,96,90,98,108,114,87,90,93,115,89,94,114,94,3
100,92,63,90,99,114,59,90,60,88,57,87,110,87,1
112,94,67,97,106,114,67,94,64,111,64,98,120,98,1
112,98,67,97,111,119,67,94,68,111,68,98,120,94,1
106,97,67,94,111,125,72,98,68,107,64,96,122,99,1
102,87,63,94,111,115,68,79,68,112,68,96,113,88,1
116,103,84,100,111,118,79,96,78,104,78,96,112,92,3
79,79,55,85,83,100,56,81,56,88,56,83,93,83,1
104,92,86,90,108,114,87,94,89,106,85,94,119,90,3
96,92,66,86,91,105,59,90,60,92,60,87,101,83,1
73,60,67,76,102,105,85,83,92,111,88,87,115,91,3
108,94,92,94,111,119,93,94,88,111,92,94,115,87,3
102,91,57,88,95,113,53,88,55,87,51,87,104,83,1
73,76,50,81,71,91,53,74,48,72,51,71,77,71,1
107,88,88,87,107,113,88,87,86,104,90,89,112,89,3
83,74,76,92,103,109,84,96,86,100,78,92,122,96,3
95,96,80,96,95,109,75,96,74,91,70,100,117,100,5
107,96,79,92,104,122,74,96,75,99,67,90,114,90,1
111,96,71,96,100,117,66,103,63,95,67,94,119,94,1
99,83,71,100,87,112,82,85,75,91,79,98,110,86,5
71,74,52,72,73,82,56,79,50,71,53,73,97,80,1
100,89,63,90,103,119,67,94,63,88,67,90,114,94,1
99,90,63,94,97,110,53,83,57,94,53,83,90,76,1
73,75,46,76,67,85,47,73,53,69,50,72,90,76,1
108,98,56,97,111,114,60,97,68,111,68,94,111,94,1
92,87,74,87,94,106,64,91,76,95,68,88,108,88,3
97,94,67,87,98,111,57,91,68,99,60,88,104,85,1
75,76,50,76,77,94,50,76,53,75,53,78,91,81,1
88,83,60,79,77,90,64,83,60,79,64,81,96,81,1
102,79,80,78,91,96,80,78,88,99,88,83,100,79,3
98,76,80,78,95,100,80,78,88,103,84,79,96,79,3
106,87,88,88,112,113,92,88,84,99,88,87,109,87,3
77,76,53,70,79,96,56,78,55,79,59,79,104,87,1
98,91,57,88,99,108,56,88,67,99,67,92,109,87,1
111,98,68,99,103,122,64,92,67,99,67,92,100,83,1
99,85,84,83,99,100,84,83,86,100,82,81,104,81,3
68,70,53,71,72,81,55,75,52,71,52,70,92,74,1
83,81,64,92,95,104,71,87,63,83,66,85,100,81,1
99,92,68,92,103,113,71,96,66,100,70,92,112,96,1
103,96,64,96,91,104,59,83,66,104,70,96,104,89,1
99,79,84,92,104,112,90,85,96,112,96,90,110,86,3
79,79,59,78,83,92,56,78,59,84,56,83,97,83,1
96,78,82,79,95,101,83,79,82,97,85,80,105,80,3
100,85,90,83,103,110,96,94,93,111,93,94,114,94,3
104,85,86,86,99,105,83,83,85,102,85,83,101,83,3
87,81,66,83,81,97,59,79,57,75,57,80,93,80,1
83,81,66,83,84,93,67,83,60,84,63,80,85,80,1
87,89,70,83,77,90,59,79,63,79,60,80,97,80,1
95,83,92,80,111,114,93,94,92,115,92,98,115,87,3
73,75,63,80,79,89,67,87,60,81,64,83,98,83,1
