@relation 'satimage-weka.filters.unsupervised.attribute.Remove-V-R3-5,10,12,16,18,31-33,36-37'

@attribute Sp13 numeric
@attribute Sp14 numeric
@attribute Sp15 numeric
@attribute Sp21 numeric
@attribute Sp23 numeric
@attribute Sp27 numeric
@attribute Sp29 numeric
@attribute Sp44 numeric
@attribute Sp45 numeric
@attribute Sp46 numeric
@attribute Sp49 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
90,68,72,77,61,74,87,89,71,71,67,4
98,76,80,98,83,78,91,85,71,75,79,7
96,79,79,99,79,70,91,97,72,75,79,7
128,100,67,111,100,100,113,130,101,71,101,1
88,70,59,87,81,68,84,101,83,67,94,1
92,81,66,104,92,86,108,119,94,63,94,1
127,100,70,113,100,101,112,129,101,70,101,1
110,86,67,112,94,94,111,115,98,64,102,1
79,64,63,66,57,69,71,78,65,68,61,7
101,83,67,60,80,79,73,96,81,68,81,5
70,55,63,67,58,57,66,67,56,60,56,7
74,68,50,52,65,59,51,77,67,55,71,5
78,65,53,77,65,59,57,81,75,55,71,5
67,57,64,66,57,56,68,67,54,63,58,7
96,70,71,87,70,71,87,92,74,74,74,4
83,67,68,83,67,62,75,80,66,63,63,7
108,88,68,107,96,87,111,108,89,70,96,1
67,50,55,54,58,44,53,65,49,56,53,5
100,78,86,100,81,68,84,85,69,70,69,7
66,44,52,56,59,49,54,74,55,57,55,5
97,79,75,66,68,73,75,86,68,60,57,7
97,69,82,84,69,68,85,87,70,76,70,4
89,69,78,88,73,68,85,87,70,76,63,4
93,65,70,84,62,68,77,87,67,68,63,7
74,55,57,63,62,68,73,83,59,60,59,5
114,90,63,84,73,98,102,118,96,68,85,1
94,72,80,94,76,70,91,93,71,75,75,4
74,57,64,85,76,59,79,93,75,84,83,5
86,76,60,69,87,78,87,113,92,75,96,5
115,94,68,102,91,88,103,118,96,71,96,1
88,63,74,83,66,57,84,74,62,67,69,7
84,66,63,60,59,68,63,78,62,74,73,5
122,96,70,113,96,98,112,124,94,67,97,1
101,86,67,95,79,87,97,115,94,68,87,1
82,62,67,75,55,57,69,71,56,68,56,7
89,73,78,97,80,87,106,113,88,84,85,7
101,83,57,88,83,76,85,96,78,53,81,1
114,90,67,102,90,83,102,104,81,64,88,1
74,57,64,73,57,56,71,74,54,63,58,7
74,61,72,98,83,59,75,81,62,71,67,7
98,83,60,94,87,81,87,104,83,59,83,1
118,92,71,99,92,87,91,104,85,56,89,1
85,71,51,75,79,74,79,97,79,52,79,1
118,96,84,107,96,92,100,114,94,67,94,1
108,89,90,91,78,90,99,105,83,82,80,3
84,78,56,79,78,75,84,97,80,57,76,1
68,57,67,70,57,62,84,111,91,92,91,7
97,79,59,91,86,73,79,98,76,57,83,1
105,86,67,91,83,90,88,111,94,76,94,5
105,87,89,111,97,87,111,108,88,92,85,3
101,87,57,92,87,87,98,104,85,56,85,1
94,79,60,94,87,85,99,96,79,63,83,1
111,87,68,94,94,88,91,118,96,75,96,5
100,81,84,83,74,92,103,108,89,78,92,3
96,81,56,91,85,87,95,112,89,63,89,1
122,92,71,99,88,100,111,122,100,70,96,1
118,125,46,75,92,125,32,112,133,46,133,2
113,87,93,107,87,85,104,105,86,87,86,3
100,79,84,87,71,81,96,101,83,87,83,3
118,96,79,99,92,96,109,114,90,59,90,1
113,87,59,91,87,89,96,114,90,59,86,1
112,89,70,96,92,79,88,97,90,63,80,5
112,96,70,83,100,98,88,114,94,74,94,5
76,74,56,49,74,72,63,82,65,63,69,5
101,83,87,103,86,87,102,106,87,84,87,3
114,133,44,31,133,128,31,108,114,50,107,2
102,79,84,106,91,85,103,109,92,79,87,3
106,98,68,73,91,92,61,104,100,59,100,5
98,76,72,73,65,85,95,96,79,75,79,4
108,114,50,57,96,92,64,104,96,59,92,5
104,88,64,61,99,92,58,92,81,59,92,5
85,75,59,64,92,78,56,86,86,49,83,5
100,89,56,60,78,83,63,93,83,53,80,5
105,94,63,66,86,83,75,90,76,60,79,5
90,83,59,60,79,80,67,90,83,53,83,5
97,90,59,66,94,87,71,106,94,60,94,5
82,83,44,46,83,83,52,91,81,53,78,5
90,83,60,62,94,81,64,109,92,59,96,5
91,81,56,64,78,83,75,96,81,63,74,5
91,81,60,64,96,75,68,92,70,63,92,5
