@relation 'satimage-weka.filters.unsupervised.attribute.Remove-V-R6,9,12,15,17,19,23,25-26,32,36-37'

@attribute Sp16 numeric
@attribute Sp19 numeric
@attribute Sp23 numeric
@attribute Sp26 numeric
@attribute Sp28 numeric
@attribute Sp31 numeric
@attribute Sp35 numeric
@attribute Sp37 numeric
@attribute Sp38 numeric
@attribute Sp45 numeric
@attribute Sp49 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
91,76,74,93,71,89,89,82,91,74,66,5
91,71,70,89,67,85,81,56,53,63,66,5
91,76,78,85,71,81,85,78,87,63,66,7
116,64,96,128,67,123,123,66,113,100,100,1
75,68,59,81,67,77,74,66,75,66,59,7
79,67,62,84,66,76,80,71,84,64,64,7
87,74,66,93,75,90,93,74,92,69,69,4
49,56,74,82,52,90,79,50,53,65,69,5
88,75,68,89,74,89,85,72,85,68,68,4
57,59,60,74,53,82,82,53,52,65,65,5
53,50,65,74,53,82,74,53,54,67,63,5
85,76,68,96,71,87,91,75,83,71,67,4
98,80,79,100,80,104,104,75,87,75,79,7
51,53,59,70,55,77,81,52,53,66,78,5
87,79,75,88,74,88,96,67,73,75,68,7
68,63,71,88,59,88,92,75,91,90,86,5
83,63,71,122,63,104,88,67,108,94,79,1
113,66,103,119,67,124,124,63,106,97,97,1
77,75,86,114,93,124,124,92,106,91,98,3
84,67,65,82,68,86,86,71,83,63,63,7
102,80,94,113,80,113,113,88,107,92,92,3
98,64,94,113,64,104,113,63,103,92,87,1
102,64,94,113,64,118,118,67,99,92,96,1
107,64,96,118,67,123,118,66,109,96,96,1
112,68,96,118,67,113,118,66,113,100,96,1
72,71,71,76,66,73,80,71,77,64,68,7
111,88,100,112,86,112,122,83,103,94,98,3
99,75,92,108,63,100,104,59,91,86,90,1
107,71,92,117,66,112,117,59,103,94,90,1
111,75,100,127,70,117,117,67,112,98,98,1
87,63,71,112,66,108,88,67,112,90,79,1
87,74,66,82,67,82,79,63,71,58,58,7
83,74,66,72,67,79,86,63,71,58,58,7
96,63,89,110,59,105,101,63,106,94,87,1
113,66,96,119,67,114,119,67,102,94,97,1
81,63,57,101,78,97,78,80,94,68,68,7
99,63,86,119,63,119,119,57,98,98,98,1
102,67,94,98,64,106,115,68,87,78,81,1
73,68,68,79,64,75,79,67,72,58,58,7
69,72,68,87,68,83,79,67,83,67,62,7
85,53,83,100,53,104,100,51,79,79,75,1
111,64,98,118,68,118,122,67,107,96,96,1
79,51,79,100,49,100,84,49,73,75,75,1
111,71,96,127,66,122,122,63,108,98,94,1
91,67,92,122,70,117,108,67,103,86,86,1
100,86,89,114,96,119,124,89,106,97,94,3
113,70,100,119,67,114,110,63,102,87,87,1
104,66,89,110,67,105,101,63,92,90,90,1
71,53,76,90,53,90,90,64,95,78,74,1
106,70,97,115,68,120,120,64,103,96,103,1
98,88,91,104,84,108,113,88,103,83,83,3
111,92,94,108,84,108,108,84,99,79,87,3
81,53,83,96,60,96,100,67,95,87,83,1
85,57,87,108,56,104,108,55,87,87,87,1
89,72,79,118,80,118,100,75,95,96,83,5
87,56,81,104,63,109,100,63,96,89,89,1
91,63,87,108,56,100,108,56,84,86,86,1
95,79,83,112,66,117,112,67,88,94,98,5
109,82,81,105,87,110,97,85,106,83,76,3
104,63,89,110,63,110,105,60,88,83,83,1
103,87,86,110,89,110,114,84,102,87,87,3
95,83,79,114,89,101,105,88,102,83,79,3
95,83,83,101,85,105,110,84,94,87,91,3
70,52,105,114,60,110,105,68,102,94,113,1
73,68,79,108,64,108,108,59,58,100,96,5
68,50,70,81,48,85,85,46,75,74,74,1
99,88,83,100,86,104,108,83,91,75,79,3
99,88,83,108,86,112,104,87,99,86,83,3
103,71,100,112,70,112,112,75,108,94,98,1
100,86,81,114,92,110,110,89,102,83,80,3
79,59,81,110,63,101,93,63,84,80,83,1
100,70,96,114,75,119,114,70,106,97,97,1
70,49,75,97,53,89,89,53,77,79,76,1
66,52,72,89,50,85,89,53,77,76,79,1
54,49,86,93,47,82,82,53,62,83,83,5
94,88,87,100,84,108,118,93,107,96,96,3
73,60,79,100,60,96,96,63,95,83,87,1
89,68,91,113,64,113,113,67,103,92,92,1
111,88,102,118,84,128,133,71,79,100,100,1
91,50,85,113,55,109,100,74,104,96,89,1
