@relation 'satimage-weka.filters.unsupervised.attribute.Remove-V-R1,7,10,12-13,16,18-19,21,23,27,30,35-37'

@attribute Sp11 numeric
@attribute Sp17 numeric
@attribute Sp21 numeric
@attribute Sp23 numeric
@attribute Sp24 numeric
@attribute Sp27 numeric
@attribute Sp29 numeric
@attribute Sp31 numeric
@attribute Sp33 numeric
@attribute Sp35 numeric
@attribute Sp39 numeric
@attribute Sp43 numeric
@attribute Sp48 numeric
@attribute Sp49 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
60,96,87,88,67,87,83,100,63,100,96,91,108,89,1
56,108,75,96,59,96,87,113,67,109,108,83,104,89,5
76,94,94,72,76,74,87,100,76,91,93,87,96,71,4
84,111,98,87,92,96,112,113,88,113,118,111,113,87,3
68,87,91,74,71,62,75,85,67,96,96,49,112,114,4
88,108,99,85,88,83,99,109,88,109,108,104,108,85,3
88,108,99,85,84,83,103,109,88,109,108,100,112,89,3
88,113,99,79,90,96,128,127,95,127,114,122,130,105,3
79,100,95,79,78,70,91,92,78,96,97,91,93,72,4
67,96,99,83,49,114,34,122,49,117,119,34,119,131,2
71,77,75,67,78,70,75,88,70,88,97,81,82,64,7
82,104,100,81,79,79,99,105,87,105,101,97,110,83,3
87,110,108,90,89,87,106,110,89,114,115,115,120,94,3
83,105,99,83,82,87,106,114,89,114,106,102,102,83,3
89,110,106,90,88,83,111,115,88,111,113,107,118,88,3
85,101,102,83,88,87,111,115,84,115,113,107,113,92,3
78,105,97,87,84,83,98,102,80,98,96,79,83,67,3
82,105,88,73,80,79,94,94,76,86,83,75,79,63,7
80,94,94,72,84,74,91,91,71,96,100,83,96,83,4
76,86,85,72,71,63,79,83,71,87,81,79,89,71,7
72,82,81,68,76,70,83,87,71,83,89,83,89,71,7
72,86,77,61,76,67,79,83,71,79,85,83,89,71,7
88,122,112,85,84,92,107,113,84,109,112,109,112,89,3
88,108,103,85,88,87,103,113,88,109,108,96,84,66,3
44,128,37,125,46,140,32,127,46,122,124,32,130,131,2
88,109,107,92,86,89,109,104,86,112,105,103,119,90,3
84,109,107,92,86,89,109,112,82,112,110,108,105,90,3
88,109,103,83,86,92,109,112,82,104,110,108,105,86,3
75,89,79,71,74,66,83,88,74,84,90,73,72,57,7
90,112,113,89,92,94,117,119,96,119,114,115,119,94,3
82,96,63,92,63,101,42,119,49,130,124,31,129,143,2
86,108,96,78,75,72,84,90,67,79,78,75,74,58,7
74,76,75,63,71,64,77,79,71,75,82,84,89,69,7
89,124,115,94,84,91,111,115,92,115,113,112,118,88,3
57,101,102,83,50,109,69,102,80,102,118,51,100,78,2
89,110,111,90,88,87,111,115,92,115,113,107,113,88,3
89,114,111,94,92,91,111,120,92,120,118,112,122,88,3
88,102,40,116,84,85,95,100,64,104,100,95,93,79,4
44,136,31,139,43,143,29,133,46,133,123,32,123,129,2
50,128,36,132,48,133,32,134,48,123,127,32,127,129,2
53,100,99,85,48,121,58,109,79,100,117,34,112,107,2
88,108,107,92,88,87,107,113,93,113,112,109,112,92,3
48,109,95,79,49,122,34,117,52,112,114,37,110,109,2
93,118,111,92,95,96,109,117,90,122,114,108,114,90,3
46,133,32,136,46,142,32,124,46,124,119,34,129,140,2
49,117,34,125,46,116,37,114,46,110,105,46,97,94,2
49,105,45,105,44,129,37,119,44,105,115,34,115,116,2
92,105,99,83,85,76,92,101,78,93,94,81,78,65,7
82,93,92,76,84,76,85,90,76,90,96,87,87,74,4
44,114,34,129,44,128,34,120,47,115,118,36,118,121,2
57,60,53,55,60,54,59,71,57,78,75,61,75,67,5
64,86,77,61,68,59,68,75,64,75,74,75,77,58,7
68,78,77,61,64,56,71,75,68,75,74,75,81,62,7
68,94,98,79,68,59,79,83,71,96,85,83,89,67,7
80,100,95,78,84,79,95,104,79,96,104,96,100,81,4
71,79,64,56,75,71,83,89,71,89,88,83,88,74,7
64,71,61,63,63,75,58,77,59,81,88,71,84,70,5
63,128,32,141,82,85,87,92,63,104,114,103,93,79,2
71,89,91,75,70,63,79,80,70,80,82,81,82,64,7
84,96,95,79,78,74,96,100,82,100,90,95,97,75,7
82,100,96,81,83,83,103,105,83,105,110,106,110,90,3
66,80,79,63,67,64,77,90,71,82,78,79,82,65,7
43,127,27,133,46,142,30,124,42,124,119,31,119,133,2
92,105,81,79,93,90,115,110,89,105,115,115,115,87,3
46,124,32,139,50,101,37,110,44,124,98,55,111,102,2
67,90,81,64,67,62,79,78,74,82,78,77,74,61,7
59,68,51,60,53,58,49,74,53,74,82,55,78,65,5
85,110,102,83,88,87,106,106,92,106,113,107,113,88,3
67,97,40,111,80,72,62,94,60,98,113,95,100,78,2
74,85,84,73,72,72,81,82,72,82,83,75,83,70,7
53,74,49,58,50,76,49,82,53,82,83,54,83,70,5
47,101,40,94,41,113,29,115,47,106,104,29,108,114,2
88,102,98,79,92,88,107,118,92,118,118,111,118,96,3
88,111,111,91,92,88,107,113,92,113,118,111,109,87,3
101,115,89,72,97,88,112,118,92,113,113,107,118,92,3
44,106,37,87,43,114,29,108,46,104,109,32,109,112,2
56,83,57,78,71,71,54,100,48,100,80,79,96,78,2
88,109,79,71,90,89,104,108,74,92,90,77,75,49,3
63,77,68,67,66,70,67,80,66,76,79,66,68,60,5
95,117,104,89,92,90,108,114,92,114,114,111,114,87,3
74,84,71,55,67,49,66,72,63,75,70,67,78,55,7
78,96,83,74,75,75,95,105,83,105,93,92,101,76,7
70,88,67,78,71,75,88,93,75,86,97,79,85,65,4
92,110,112,94,89,87,111,110,93,114,111,98,111,83,3
71,82,81,68,70,65,79,85,74,82,82,81,82,65,7
85,97,84,73,80,76,94,98,76,90,91,91,100,78,7
74,85,75,62,68,87,89,94,72,90,108,103,104,81,4
97,120,120,94,101,96,116,122,101,122,123,116,123,96,3
68,82,81,65,68,63,79,87,71,83,81,79,85,62,7
92,104,99,81,84,79,95,100,84,109,104,104,108,85,4
68,79,75,59,67,58,75,81,67,74,80,75,76,59,7
68,83,79,67,71,67,75,81,67,85,92,79,80,70,4
71,74,75,54,63,59,75,80,66,76,79,81,86,60,7
67,74,72,58,63,59,75,73,63,73,75,73,75,60,7
66,80,75,59,67,60,73,79,67,72,82,75,78,62,7
70,88,83,66,67,60,77,79,67,82,85,79,85,65,7
70,80,83,74,71,75,84,90,71,86,89,84,89,73,4
63,75,77,64,63,58,79,85,67,82,86,77,82,65,7
67,86,84,68,63,65,79,82,60,85,82,77,86,72,7
71,97,70,94,74,73,84,89,74,97,90,85,94,76,4
70,78,75,62,68,61,77,78,68,74,75,75,75,56,7
67,85,79,62,64,65,77,86,64,82,83,79,79,63,7
72,78,77,61,68,63,75,75,68,75,77,79,77,58,7
64,78,77,61,64,63,79,83,68,79,85,83,85,67,7
64,82,77,65,64,67,79,83,68,87,81,87,93,79,7
68,102,81,72,71,81,83,91,71,87,104,91,93,71,4
64,86,85,68,71,70,87,91,76,96,93,79,85,67,4
68,86,89,76,76,78,91,96,76,91,93,79,77,62,4
64,71,75,59,67,58,75,74,63,77,88,79,80,59,7
79,113,107,87,63,59,79,84,78,104,79,77,90,72,7
75,100,95,71,78,74,96,100,82,104,93,91,105,83,4
67,77,75,58,70,59,75,73,70,76,82,77,82,64,7
71,77,75,62,70,59,75,80,63,76,82,70,82,64,7
71,118,103,92,66,100,113,122,66,127,124,108,135,98,1
67,96,99,79,59,55,67,66,63,73,75,66,68,57,7
59,88,79,59,59,86,63,90,63,82,93,63,78,65,5
63,90,99,83,63,58,79,78,74,93,74,73,82,65,7
63,105,88,83,68,102,106,111,64,102,128,112,113,88,1
72,74,77,61,76,70,79,83,68,79,89,83,85,62,7
71,79,79,59,71,67,75,85,71,89,92,83,84,63,7
80,91,87,70,75,71,83,81,71,85,88,87,84,70,7
64,128,116,99,67,100,111,123,67,123,122,113,127,100,1
75,89,87,67,74,70,87,92,74,88,93,88,93,72,4
71,67,51,50,78,74,67,66,52,56,97,66,62,42,5
74,92,83,70,75,68,88,93,75,93,89,84,93,69,4
82,88,53,66,83,79,63,86,59,82,101,67,85,80,5
56,73,79,66,59,72,54,75,67,82,82,53,78,65,5
56,84,83,70,56,64,73,82,75,90,78,67,89,65,7
74,84,87,70,75,68,91,90,79,93,97,92,101,83,7
75,93,88,68,74,69,88,89,74,89,94,85,86,68,4
67,82,88,72,70,65,84,82,67,85,82,81,82,65,7
83,101,63,75,82,87,88,101,67,93,106,89,90,79,5
49,79,51,75,50,69,53,74,50,78,74,55,74,65,5
82,105,88,69,84,87,98,106,76,90,108,99,87,59,3
67,124,111,101,68,98,115,125,60,125,128,112,122,96,1
80,87,83,63,75,71,87,96,71,93,88,87,92,74,4
80,87,57,41,84,83,83,81,55,63,104,96,76,59,3
71,123,111,96,66,103,113,122,66,117,124,108,119,98,1
63,70,61,54,63,59,67,69,59,69,72,66,68,53,7
82,112,104,89,79,83,103,110,83,110,97,106,114,90,3
82,112,100,89,83,86,99,110,79,105,114,111,114,94,3
67,86,81,68,60,65,75,85,70,85,86,85,94,72,7
83,110,95,86,82,87,111,114,85,114,111,106,115,94,3
59,93,70,83,70,87,92,105,89,114,120,115,115,91,3
82,114,106,94,80,87,106,115,84,115,113,103,113,92,3
63,119,102,94,64,94,102,115,64,120,113,107,113,92,1
63,119,111,97,64,94,111,125,68,125,118,112,122,99,1
63,74,71,58,64,57,77,74,64,74,83,71,79,63,7
80,115,111,94,80,88,103,113,84,113,113,107,118,96,3
80,115,106,91,84,88,103,113,88,113,113,107,113,92,3
84,115,102,87,84,92,103,113,88,113,118,107,118,92,3
80,111,115,102,84,96,116,128,97,128,113,107,123,100,3
68,102,85,79,68,92,99,104,56,104,118,107,113,87,1
84,118,116,103,75,96,99,113,75,113,108,87,104,81,1
68,118,107,99,63,100,111,118,67,123,122,109,117,96,1
88,123,99,79,86,92,113,122,86,122,124,112,114,90,3
75,113,99,96,74,92,100,112,66,108,110,91,105,86,1
59,119,103,94,57,87,97,110,63,110,106,94,102,87,1
67,119,108,98,67,94,115,124,67,119,125,111,115,94,1
76,106,98,91,71,88,99,108,64,118,104,91,104,87,1
88,113,112,96,93,92,107,118,88,123,112,100,104,92,3
64,108,83,85,59,87,83,100,51,100,104,83,100,78,1
46,96,87,92,51,75,79,96,55,100,108,83,100,81,1
55,93,72,75,49,78,67,80,56,84,93,66,82,68,1
55,85,79,75,52,74,67,84,52,84,86,66,82,72,1
70,92,100,85,87,86,112,114,96,119,105,106,119,97,3
82,108,104,85,96,94,108,124,92,105,119,111,105,83,3
75,101,99,83,85,87,106,110,89,110,111,106,115,87,3
79,114,95,86,74,90,97,114,57,105,111,102,111,87,1
56,97,91,86,53,76,79,93,53,93,90,73,98,76,1
63,124,108,98,63,97,111,119,67,119,115,106,120,98,1
89,114,102,90,84,94,102,111,64,111,118,99,108,88,3
50,97,88,87,57,79,81,90,53,98,96,87,100,81,1
74,114,102,87,68,91,102,111,64,106,108,99,108,85,1
92,115,106,91,88,92,107,113,88,113,109,107,113,92,3
84,106,106,87,88,85,103,104,84,104,109,103,100,79,3
56,104,83,81,63,87,95,100,67,104,112,100,112,92,1
64,113,95,85,51,104,87,104,63,100,112,46,104,89,1
71,118,107,92,70,100,113,117,66,117,124,112,130,101,1
78,112,104,92,67,90,99,114,59,101,110,88,89,76,1
63,101,84,83,53,83,71,89,47,89,90,69,86,72,1
49,93,73,75,50,76,79,93,50,89,90,77,94,79,1
63,110,95,90,57,83,88,101,60,93,94,77,90,83,1
67,124,112,101,74,104,111,129,67,119,120,115,120,98,1
75,124,112,101,78,101,102,119,67,124,125,111,115,94,1
84,115,115,94,88,88,112,118,88,104,113,107,104,79,3
50,86,69,72,50,78,68,87,50,87,81,64,85,75,1
68,111,94,91,68,88,91,104,68,104,109,95,96,79,1
64,96,83,81,67,87,91,109,75,104,100,83,100,85,1
56,100,83,85,63,87,87,100,63,100,122,104,108,89,1
60,108,64,99,59,92,99,109,67,100,92,75,112,92,1
84,109,103,83,90,85,104,104,86,108,110,103,105,86,3
48,85,72,75,46,78,71,84,46,84,97,77,86,72,1
67,109,95,87,63,85,83,100,66,100,93,91,101,83,1
52,80,71,70,52,72,70,86,56,86,89,75,85,69,1
