@relation 'satimage-weka.filters.unsupervised.attribute.Remove-V-R1,3,9-10,13,19-20,22,25-26,28,37'

@attribute Sp11 numeric
@attribute Sp13 numeric
@attribute Sp19 numeric
@attribute Sp21 numeric
@attribute Sp24 numeric
@attribute Sp31 numeric
@attribute Sp32 numeric
@attribute Sp34 numeric
@attribute Sp37 numeric
@attribute Sp38 numeric
@attribute Sp41 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
78,105,82,97,80,111,87,102,80,103,85,3
67,124,70,111,72,120,102,115,68,116,99,1
72,120,68,115,68,128,99,116,71,111,104,1
53,67,56,57,51,70,58,54,59,56,44,5
56,79,53,54,55,74,62,58,56,56,59,5
60,67,60,68,63,70,54,64,70,75,59,7
75,89,79,95,74,96,70,91,71,84,75,7
63,70,63,68,63,73,55,67,59,66,60,7
78,88,78,96,79,90,68,88,82,84,73,4
63,66,63,67,67,65,60,70,67,75,69,7
67,82,67,81,67,82,65,84,68,77,65,7
67,82,78,88,68,78,57,81,68,79,67,7
74,89,60,67,72,86,68,62,71,79,70,7
67,89,53,49,68,74,57,49,71,75,70,5
68,86,72,81,68,87,63,79,67,79,67,7
64,74,64,66,64,79,63,71,71,79,62,7
76,91,76,87,75,85,67,87,74,83,66,4
64,104,60,95,63,113,87,103,63,104,92,1
68,128,71,112,67,118,96,111,66,109,96,1
71,128,76,112,71,118,100,111,70,113,96,1
79,96,79,87,74,96,70,87,71,88,68,4
71,89,67,79,70,88,70,83,63,73,57,7
66,80,70,79,67,82,64,81,70,88,73,7
70,76,70,75,67,82,64,77,74,88,73,7
74,112,66,96,63,105,90,91,60,102,90,1
63,117,66,109,67,119,98,108,67,92,76,1
75,86,63,70,78,78,62,79,76,85,68,5
70,82,60,71,68,86,65,73,64,79,63,7
70,93,78,92,80,111,87,106,76,87,78,7
82,97,78,92,88,102,83,94,84,99,85,7
67,124,70,111,68,115,94,111,76,112,99,1
64,71,64,69,68,71,56,71,67,72,58,7
64,74,68,69,68,75,56,71,63,72,54,7
80,106,88,106,76,113,85,103,71,83,67,7
68,71,68,71,67,74,58,72,66,71,55,7
88,113,84,95,75,96,83,87,78,91,78,7
76,96,80,95,75,96,79,95,74,79,74,7
64,104,64,107,67,100,83,107,66,87,78,1
64,113,68,107,63,118,96,107,66,87,78,1
68,122,68,95,71,109,92,91,70,109,100,1
67,114,67,99,67,119,97,102,68,111,98,1
70,89,78,88,64,82,65,89,84,95,85,7
60,101,63,111,57,111,94,106,56,95,88,1
67,97,63,79,64,90,79,69,64,64,74,7
64,82,84,106,76,113,88,107,84,103,92,7
60,94,53,73,60,108,88,83,63,79,83,1
60,100,56,79,63,89,79,95,59,83,81,1
43,104,43,31,44,118,133,37,46,43,122,2
64,113,60,99,59,100,83,95,46,46,114,5
80,118,64,64,75,109,83,75,66,83,100,5
64,83,60,61,71,81,79,54,82,91,85,5
48,113,59,87,46,112,133,46,42,32,135,2
46,112,46,46,42,110,139,30,44,31,133,2
46,112,56,71,42,114,135,34,44,31,133,2
70,117,70,87,67,110,98,88,63,84,80,5
63,110,63,99,60,97,83,88,64,81,83,1
56,105,59,88,53,105,83,88,57,94,87,1
59,110,63,95,60,110,94,92,57,94,83,1
44,115,47,37,50,96,96,61,59,64,92,5
50,87,50,71,48,85,75,72,46,71,74,1
71,91,68,71,75,85,71,79,74,91,81,7
66,108,56,79,59,110,86,84,60,75,83,1
63,100,66,83,63,101,83,84,67,92,90,1
63,122,63,96,67,114,94,99,70,115,97,1
63,104,70,100,63,101,86,95,74,92,90,1
59,104,70,75,59,97,94,77,63,71,87,5
52,97,49,73,50,89,80,75,50,69,72,1
52,86,52,70,50,89,76,75,53,73,76,1
59,90,59,73,60,97,80,92,68,98,91,1
59,93,67,103,60,114,90,106,64,98,91,1
50,89,50,75,50,94,79,81,50,79,78,1
63,85,60,84,68,111,91,98,64,95,88,1
60,97,60,71,57,94,79,81,60,83,85,1
57,90,53,69,53,87,74,68,51,75,75,1
64,106,60,94,68,113,92,107,71,107,92,1
50,82,60,77,53,87,74,71,59,75,75,5
76,122,76,107,84,118,96,79,78,104,96,1
60,96,64,83,59,100,87,83,66,91,92,1
