@relation 'satimage-weka.filters.unsupervised.attribute.Remove-V-R6,8,11-13,15,17-18,22-23,27-28,30,36-37'

@attribute Sp16 numeric
@attribute Sp18 numeric
@attribute Sp22 numeric
@attribute Sp23 numeric
@attribute Sp24 numeric
@attribute Sp26 numeric
@attribute Sp28 numeric
@attribute Sp29 numeric
@attribute Sp34 numeric
@attribute Sp35 numeric
@attribute Sp39 numeric
@attribute Sp41 numeric
@attribute Sp43 numeric
@attribute Sp49 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
91,85,113,88,67,109,71,103,103,113,104,89,104,96,1
107,92,118,92,71,113,71,103,103,118,117,96,109,92,1
107,96,113,92,67,113,67,107,111,123,112,92,100,92,1
116,103,133,103,71,109,79,103,111,128,108,89,71,92,1
79,81,100,81,71,96,63,75,83,104,100,89,71,85,1
106,83,106,83,88,108,88,103,107,113,109,87,107,92,3
94,76,94,72,80,100,76,83,79,87,93,71,83,67,7
83,67,87,67,71,89,71,79,79,85,92,66,83,70,4
103,81,108,88,88,113,88,107,107,113,108,85,109,89,3
79,70,79,67,75,85,71,75,79,77,100,81,83,66,7
87,71,96,71,74,88,74,87,87,88,93,68,88,68,4
99,83,104,83,82,104,82,100,100,108,105,83,99,86,3
123,100,108,85,92,135,96,127,108,114,135,104,130,97,3
104,85,108,85,79,105,83,103,99,105,110,83,102,80,3
104,85,108,85,83,114,79,99,95,101,105,83,102,80,3
103,86,105,83,85,110,89,106,106,114,115,91,111,87,3
99,79,101,79,89,114,89,106,102,110,120,91,106,87,3
63,90,110,108,50,125,47,34,34,131,139,143,31,146,2
111,91,111,87,88,113,92,112,112,113,109,92,107,87,3
95,74,91,70,84,100,79,95,83,96,100,74,79,92,4
31,146,139,146,41,139,44,32,29,145,117,122,29,151,2
31,146,139,143,44,139,44,29,29,139,138,151,32,151,2
31,135,128,132,44,118,44,37,34,123,122,125,32,129,2
107,88,113,88,93,109,88,107,111,109,112,89,109,89,3
79,67,87,70,75,81,71,79,87,89,80,66,75,63,7
107,92,123,96,90,117,90,113,113,122,119,94,108,90,3
87,71,89,67,70,76,70,79,87,92,75,64,77,72,7
83,67,85,67,70,84,74,87,83,84,82,68,88,68,7
29,147,133,140,42,135,42,30,30,124,124,143,34,143,2
32,139,124,135,44,124,44,34,34,129,125,139,31,135,2
108,94,110,86,93,114,93,111,106,114,115,91,106,91,3
99,86,105,86,89,114,89,106,106,110,115,87,111,87,3
108,86,105,86,89,114,89,111,106,114,111,91,111,91,3
34,136,124,136,47,125,44,31,31,125,133,135,31,135,2
31,136,119,126,44,125,44,31,31,120,128,132,34,132,2
29,150,124,143,50,111,44,31,29,136,108,103,36,143,2
34,126,114,126,47,115,47,37,34,120,118,125,34,121,2
37,126,114,115,47,120,44,37,37,115,118,128,34,125,2
111,94,110,90,92,111,80,98,85,90,91,67,71,45,3
120,98,120,94,92,122,92,116,107,113,118,96,111,92,3
34,139,136,139,43,133,43,29,31,133,139,146,32,141,2
112,88,118,92,88,109,93,111,103,113,112,89,104,81,3
57,45,67,49,59,63,55,54,51,67,66,44,56,44,5
54,49,67,52,59,67,55,54,54,60,66,44,56,55,5
71,59,71,59,63,74,67,72,75,77,76,63,71,55,7
111,92,118,92,95,122,99,118,113,117,114,98,108,86,3
111,92,109,87,99,117,95,113,104,108,114,90,99,75,3
40,112,104,100,49,127,46,32,37,112,119,131,34,124,2
107,92,113,87,86,112,90,109,113,112,114,94,112,90,3
111,87,118,96,90,112,90,113,109,112,119,90,108,90,3
63,59,73,55,59,75,63,63,63,68,101,108,53,55,7
112,94,114,98,93,114,93,106,102,110,102,76,94,76,3
70,60,82,64,67,78,67,75,71,82,82,65,62,79,7
34,136,124,136,44,136,44,31,31,125,133,139,31,132,2
34,133,114,129,47,125,44,31,34,120,118,125,34,121,2
37,119,110,119,47,115,47,37,37,111,113,114,39,92,2
111,94,114,94,97,120,97,120,115,115,122,92,112,88,3
49,55,74,62,53,71,53,52,55,74,71,56,51,56,5
53,51,70,48,57,78,57,55,49,64,79,63,54,52,5
60,55,70,58,44,98,53,52,52,71,122,132,42,59,5
81,65,78,65,68,83,68,79,75,83,85,67,75,67,7
75,67,87,70,71,85,71,79,79,85,84,66,75,63,7
57,67,79,70,63,81,59,58,58,77,80,70,60,66,5
99,79,100,79,82,100,82,100,96,104,101,79,99,83,4
32,125,118,121,46,112,49,34,34,117,105,109,40,120,2
91,78,100,74,79,105,83,95,95,97,101,83,97,80,4
96,81,100,85,83,105,83,103,103,114,110,87,106,90,3
71,55,76,63,67,72,67,73,77,82,74,55,71,62,7
83,74,88,70,75,90,71,81,77,93,85,69,84,73,7
27,151,127,147,52,110,46,30,30,124,114,129,29,140,2
99,83,101,83,85,105,82,92,92,101,102,79,98,79,4
60,83,79,64,67,78,67,67,67,70,64,54,69,57,7
70,57,72,53,63,67,60,67,67,74,71,54,69,54,7
70,53,72,57,63,70,63,71,67,74,78,54,69,57,7
115,90,114,87,97,120,97,111,111,115,118,96,116,96,3
69,54,67,54,64,75,68,68,68,71,74,54,72,54,7
81,72,90,72,80,100,80,87,75,87,96,75,91,79,7
46,76,82,65,60,83,56,54,54,83,77,62,68,71,5
75,70,83,63,67,77,67,68,72,70,73,55,67,55,7
71,56,75,59,67,70,63,72,72,77,69,55,71,59,7
68,52,67,59,67,74,67,72,72,77,73,59,75,59,7
71,74,87,74,67,89,67,72,72,81,88,78,71,70,5
57,70,83,70,63,85,63,54,58,85,88,74,67,70,5
72,67,77,67,66,84,66,71,71,80,90,75,70,72,5
54,71,85,67,70,88,63,67,63,80,93,75,77,60,4
75,59,76,59,67,82,67,77,77,75,82,58,75,58,7
79,74,88,74,71,90,71,84,88,93,97,76,88,73,4
112,94,114,98,97,119,97,111,115,114,125,94,115,91,3
66,57,75,57,60,74,63,67,71,78,74,57,77,57,7
73,60,79,60,63,74,67,75,79,82,86,61,73,61,7
81,68,82,60,67,82,70,84,75,78,74,57,73,57,7
81,64,82,68,67,89,74,88,92,93,90,72,89,76,7
73,60,79,64,67,82,70,75,75,82,86,72,77,61,4
115,94,119,97,101,120,101,115,115,125,122,96,112,92,3
69,57,74,57,68,75,64,75,75,79,77,54,72,58,7
71,56,71,59,67,70,67,75,72,74,76,59,79,59,7
107,87,109,83,90,108,86,109,104,112,110,94,108,86,4
117,98,114,94,97,114,89,102,88,89,86,65,77,54,3
84,72,97,72,70,89,74,88,84,89,86,68,89,76,4
111,83,110,83,88,111,88,102,98,102,104,81,95,74,4
115,97,119,101,76,120,72,115,115,125,128,99,116,99,1
111,91,111,87,88,118,88,107,107,108,109,87,107,83,4
85,68,86,65,80,91,76,87,87,91,89,75,91,75,4
75,56,75,56,67,77,67,79,75,77,84,66,79,63,7
72,58,81,58,70,80,66,75,79,80,93,68,77,64,7
75,62,81,58,63,88,59,56,60,100,97,86,57,86,5
87,71,89,71,74,92,74,87,83,96,101,75,88,72,4
79,63,80,63,67,82,71,77,77,82,82,62,71,65,7
112,101,124,98,74,119,74,115,111,124,120,98,111,98,1
92,76,105,83,64,78,64,81,94,102,79,63,75,70,7
67,62,74,58,68,74,64,66,69,71,75,59,71,59,7
67,58,70,58,64,71,64,69,69,74,75,59,71,59,7
98,83,98,83,80,91,84,95,95,100,89,71,91,75,4
98,79,94,72,80,104,80,99,99,104,104,79,99,83,3
59,68,82,65,56,83,56,57,64,83,81,71,54,71,5
115,102,125,98,64,128,64,112,116,122,123,100,111,100,1
91,74,96,74,79,93,71,79,75,89,96,78,71,66,5
91,70,87,70,67,89,67,72,58,81,80,66,53,66,5
91,78,100,78,71,85,71,83,87,85,84,70,79,66,7
116,99,122,96,71,128,67,111,111,123,122,100,113,100,1
75,59,75,59,67,81,67,72,75,74,76,63,79,59,7
79,58,77,62,66,84,66,75,79,80,90,68,81,64,7
87,70,88,66,75,93,75,88,84,93,89,76,84,69,4
49,78,88,74,52,82,52,54,54,79,78,65,53,69,5
88,68,93,68,70,89,74,84,84,85,90,68,85,68,4
57,64,79,60,53,74,53,53,56,82,74,68,52,65,5
53,69,78,65,57,74,53,55,52,74,75,67,54,63,5
85,68,90,68,76,96,71,87,87,91,89,71,87,67,4
98,76,102,79,80,100,80,95,95,104,89,75,91,79,7
51,59,75,59,51,70,55,51,54,81,73,63,56,78,5
87,75,96,75,70,88,74,79,87,96,82,72,84,68,7
68,71,89,71,56,88,59,71,87,92,105,86,103,86,5
83,75,85,71,66,122,63,96,83,88,119,98,99,79,1
113,103,122,103,67,119,67,108,108,124,119,94,106,97,1
77,83,105,86,89,114,93,115,120,124,115,91,106,98,3
84,62,82,65,68,82,68,77,81,86,87,67,83,63,7
102,87,115,94,80,113,80,103,103,113,113,92,107,92,3
98,91,115,94,60,113,64,95,103,113,113,92,103,87,1
102,94,115,94,64,113,64,103,103,118,109,92,99,96,1
107,99,118,96,67,118,67,111,111,118,122,100,109,96,1
112,99,128,96,71,118,67,111,111,118,117,96,109,96,1
72,62,81,71,70,76,66,71,75,80,86,64,77,68,7
111,100,123,100,86,112,86,104,113,122,114,90,112,98,3
99,92,113,92,66,108,63,87,87,104,105,86,91,90,1
107,92,118,92,66,117,66,104,109,117,119,94,103,90,1
111,100,118,100,70,127,70,113,113,117,119,98,108,98,1
87,75,89,71,70,112,66,100,87,88,119,98,103,79,1
87,66,88,66,71,82,67,73,73,79,74,55,67,58,7
83,66,88,66,63,72,67,73,81,86,74,58,71,58,7
96,81,108,89,63,110,59,95,99,101,119,90,97,87,1
113,96,122,96,63,119,67,103,108,119,114,90,102,97,1
81,68,79,57,78,101,78,92,71,78,102,79,85,68,7
99,90,110,86,60,119,63,111,106,119,106,91,106,98,1
102,90,114,94,64,98,64,89,102,115,96,78,87,81,1
73,61,90,68,64,79,64,71,79,79,70,58,72,58,7
69,61,86,68,68,87,68,79,75,79,89,71,79,62,7
85,83,102,83,53,100,53,83,83,100,100,79,75,75,1
111,94,125,98,64,118,68,107,112,122,118,96,107,96,1
79,79,96,79,56,100,49,75,67,84,86,79,70,75,1
111,100,123,96,66,127,66,109,109,122,124,98,108,94,1
91,87,104,92,70,122,70,113,104,108,114,90,99,86,1
100,85,108,89,87,114,96,108,108,124,114,94,111,94,3
113,100,117,100,67,119,67,103,99,110,114,87,97,87,1
104,92,104,89,67,110,67,95,88,101,110,87,92,90,1
71,73,89,76,57,90,53,73,73,90,108,88,83,74,1
106,97,119,97,64,115,68,111,111,120,118,96,107,103,1
98,79,111,91,84,104,84,103,107,113,104,87,103,83,3
111,94,115,94,84,108,84,103,107,108,100,79,99,87,3
81,79,98,83,56,96,60,87,83,100,104,87,95,83,1
85,87,111,87,56,108,56,91,95,108,104,87,91,87,1
89,83,98,79,80,118,80,95,83,100,109,96,95,83,5
87,81,104,81,63,104,63,95,95,100,112,89,96,89,1
91,87,109,87,52,108,56,87,87,108,101,83,84,86,1
95,96,109,83,70,112,66,83,87,112,119,98,91,98,5
109,89,96,81,87,105,87,103,91,97,105,83,102,76,3
104,92,112,89,67,110,63,95,95,105,101,83,75,83,1
103,86,110,86,85,110,89,102,102,114,106,87,102,87,3
95,79,101,79,93,114,89,97,97,105,106,83,102,79,3
95,83,101,83,85,101,85,92,102,110,102,79,102,91,3
70,98,97,105,67,114,60,88,40,105,115,94,89,113,1
73,91,98,79,60,108,64,61,68,108,104,100,61,96,5
68,74,87,70,48,81,48,64,72,85,96,78,71,74,1
99,83,104,83,82,100,86,96,96,108,97,79,95,79,3
99,83,109,83,86,108,86,104,100,104,105,86,99,83,3
103,96,123,100,70,112,70,104,100,112,114,94,108,98,1
100,85,104,81,96,114,92,103,103,110,110,87,97,80,3
79,81,96,81,63,110,63,84,73,93,97,83,84,83,1
100,92,112,96,71,114,75,112,108,114,119,94,111,97,1
70,75,86,75,53,97,53,71,71,89,98,79,81,76,1
66,72,86,72,50,89,50,71,79,89,94,76,73,79,1
54,83,86,86,53,93,47,49,43,82,86,83,52,83,5
94,79,106,87,84,100,84,103,107,118,113,92,111,96,3
73,79,90,79,64,100,60,83,83,96,104,83,95,87,1
89,87,111,91,64,113,64,95,103,113,113,92,103,92,1
111,102,131,102,76,118,84,116,116,133,109,92,103,100,1
91,88,104,85,67,113,55,91,87,100,122,96,104,89,1
