@relation 'satimage-weka.filters.unsupervised.attribute.Remove-V-R5,9-10,12,14-16,19,22-23,25,27,29-30,33,37'

@attribute Sp15 numeric
@attribute Sp19 numeric
@attribute Sp21 numeric
@attribute Sp23 numeric
@attribute Sp25 numeric
@attribute Sp26 numeric
@attribute Sp27 numeric
@attribute Sp31 numeric
@attribute Sp34 numeric
@attribute Sp35 numeric
@attribute Sp37 numeric
@attribute Sp39 numeric
@attribute Sp42 numeric
@attribute Sp43 numeric
@attribute Sp46 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
79,71,81,68,97,105,87,105,88,89,80,98,76,94,76,3
53,47,40,122,34,125,135,131,34,125,46,133,43,31,43,2
89,89,111,87,111,111,87,115,111,115,84,113,88,107,88,3
78,70,79,65,94,94,76,86,85,86,71,87,71,75,68,7
88,84,111,91,116,122,99,122,107,113,88,113,88,103,84,3
80,80,98,79,95,100,78,104,95,100,84,100,79,99,84,3
80,80,89,72,95,100,78,100,95,100,79,100,84,91,84,3
84,88,111,94,107,113,88,113,112,118,84,118,88,111,93,3
88,84,102,83,103,108,85,113,99,104,88,109,84,99,79,3
76,68,85,68,79,83,67,87,83,91,71,85,79,87,75,7
88,88,111,92,118,122,96,117,109,112,96,119,92,112,92,3
88,88,107,87,104,108,85,104,104,112,87,110,87,103,87,3
93,93,107,87,109,104,85,112,109,112,87,114,87,108,92,3
93,93,111,87,109,112,89,112,113,112,92,110,92,112,92,3
88,88,111,92,104,108,85,112,109,117,92,114,96,112,92,3
82,86,109,92,108,110,90,105,108,110,89,110,85,106,89,3
82,90,104,85,103,105,86,105,112,114,89,114,89,111,97,3
86,86,100,81,99,101,83,101,91,93,70,82,67,79,63,7
96,92,108,90,115,124,97,119,111,119,88,115,92,111,88,3
83,87,108,90,106,110,87,105,111,110,88,115,92,111,88,3
97,92,115,94,116,118,92,113,107,113,93,118,88,111,88,3
44,44,31,135,31,133,135,128,34,128,44,134,48,34,48,2
88,88,102,83,107,118,88,108,103,104,88,109,88,107,88,3
68,64,69,57,79,79,63,75,68,71,67,74,63,68,63,7
84,84,103,88,58,109,96,100,107,109,49,117,52,49,74,3
88,88,103,85,107,113,87,104,107,109,90,108,90,104,86,3
53,56,57,45,54,57,37,63,54,63,56,66,59,53,59,5
48,44,32,137,37,112,118,104,37,117,49,114,49,40,52,2
59,59,51,50,56,62,44,62,56,66,56,72,56,51,56,5
49,46,34,129,34,124,135,124,32,119,44,124,44,34,44,2
63,63,67,59,60,72,57,79,66,72,57,70,57,56,57,7
63,63,75,63,73,75,64,72,73,82,67,78,67,75,67,7
82,82,88,73,89,94,76,94,89,98,80,100,80,99,80,4
53,53,49,55,49,71,50,71,52,71,56,71,56,51,56,5
63,60,60,65,52,82,72,94,34,111,53,91,46,34,43,2
47,44,31,135,39,122,117,113,34,122,48,118,48,37,51,2
88,88,111,91,107,108,88,104,99,104,79,100,84,95,79,3
88,84,98,79,103,104,81,96,87,91,84,96,71,83,71,7
53,53,52,50,45,75,59,71,51,71,55,77,55,48,55,5
46,46,34,121,32,118,125,118,37,118,49,122,49,34,46,2
60,60,61,67,58,77,71,81,61,81,66,88,59,60,59,5
67,67,72,54,67,69,55,69,71,69,67,72,67,66,63,7
75,84,103,83,79,80,63,80,83,88,71,82,71,81,75,7
78,70,79,66,91,97,72,90,81,82,74,85,74,84,67,7
56,56,46,52,48,75,60,72,51,72,53,78,50,46,53,5
46,46,32,127,37,124,136,119,43,114,57,111,60,69,68,2
75,75,91,72,88,85,73,82,84,85,80,94,76,81,72,7
42,42,30,135,29,119,136,124,29,119,44,115,44,37,47,2
82,78,88,73,85,86,68,94,89,94,68,79,76,87,80,7
67,57,56,73,77,90,72,90,59,86,68,83,71,79,71,7
53,53,46,69,62,86,68,78,46,78,64,83,60,61,56,5
47,50,37,104,37,106,109,115,29,115,40,104,43,31,43,2
64,64,69,57,68,71,52,71,71,71,67,77,63,68,67,7
64,68,69,54,68,71,52,67,71,75,67,77,67,72,67,7
68,68,77,61,75,75,59,75,71,67,67,70,67,72,67,7
101,97,116,96,116,123,96,123,116,118,95,122,95,118,99,3
92,92,107,88,111,118,92,113,111,109,95,117,99,113,99,3
68,64,75,78,68,89,71,77,72,77,70,84,63,71,63,7
50,50,48,96,29,104,121,104,40,96,46,104,40,29,43,2
43,46,34,103,32,109,104,109,32,109,43,100,43,32,40,2
93,97,116,96,118,122,96,117,113,117,96,119,96,112,96,3
93,97,111,87,113,117,92,122,109,117,96,119,92,117,92,3
67,67,72,54,75,73,59,76,75,76,67,82,67,77,63,7
51,48,34,108,56,104,100,104,32,104,71,93,59,51,46,2
70,66,71,78,81,93,79,93,73,93,74,89,70,84,70,5
66,66,71,74,77,93,79,93,73,90,70,97,70,75,67,5
66,66,75,70,73,93,79,90,73,90,70,93,67,75,67,5
92,92,108,94,111,114,90,114,111,114,88,111,88,106,88,3
67,71,77,60,79,82,62,82,75,78,64,78,64,73,68,7
44,44,31,122,34,102,109,106,34,106,46,104,46,34,43,2
42,42,27,129,31,111,124,111,29,111,46,108,40,31,40,2
97,101,120,98,112,118,96,122,116,122,93,118,97,121,97,3
92,92,111,91,112,122,92,118,107,118,97,118,93,111,93,3
64,64,73,61,75,75,59,75,79,79,71,77,71,79,67,7
71,80,87,74,83,85,67,89,79,89,66,88,70,83,70,7
88,84,107,87,109,112,89,122,109,112,87,119,92,112,87,4
41,44,32,125,32,100,107,104,32,104,46,93,49,37,52,2
41,44,29,129,32,104,114,108,29,108,52,97,52,40,52,2
90,90,104,85,108,114,90,119,108,110,97,124,93,120,93,3
63,63,75,59,73,72,57,75,73,79,63,70,63,71,63,7
67,63,73,57,71,78,62,78,75,78,64,74,64,77,64,7
82,78,88,73,98,102,79,94,85,94,80,96,80,87,76,4
74,70,67,94,85,94,76,94,85,90,76,87,68,79,68,4
68,68,77,57,79,83,63,83,79,79,67,81,67,79,67,7
76,76,98,76,99,104,81,104,95,96,79,100,79,95,75,4
68,68,83,70,72,74,58,77,72,77,63,69,63,67,59,7
67,67,72,58,56,88,85,100,71,88,56,97,59,57,59,5
78,78,96,74,91,97,72,93,91,101,78,93,78,88,85,4
82,82,100,81,91,101,79,105,99,105,85,105,85,102,85,4
83,87,99,83,92,93,76,105,97,105,64,82,76,94,84,4
87,79,99,83,97,101,83,105,97,105,84,102,84,102,84,4
79,75,91,72,97,105,80,97,88,93,84,102,84,94,76,4
75,79,91,79,88,93,76,97,102,105,76,90,76,94,80,4
75,75,81,64,88,97,80,105,88,93,76,98,80,94,76,7
79,71,108,98,115,119,101,124,106,124,68,120,68,115,68,1
82,78,88,76,102,102,79,98,85,90,84,104,80,99,76,4
67,67,75,62,89,94,72,86,77,82,80,104,76,91,71,7
63,60,60,76,69,78,65,82,59,90,64,83,60,61,56,5
68,76,89,79,75,87,67,91,95,100,63,85,71,91,75,7
57,57,59,68,57,87,70,83,57,83,55,85,55,58,55,5
76,80,95,78,83,81,67,85,95,96,74,84,70,83,66,7
84,79,87,75,96,100,78,104,91,96,79,101,83,103,83,4
55,55,54,71,60,80,70,84,56,88,56,82,56,51,49,5
74,66,79,63,88,93,68,93,84,90,74,85,74,88,78,4
82,82,91,78,99,101,79,105,91,101,78,101,82,102,78,4
79,83,103,83,84,85,69,101,102,110,68,82,72,89,80,4
75,75,84,68,88,93,73,97,92,97,76,94,80,98,80,7
63,67,108,98,92,101,83,114,111,119,68,111,68,111,68,1
67,67,112,98,120,124,97,129,111,119,72,120,68,115,68,1
70,74,84,69,89,94,68,90,85,86,76,96,76,83,71,4
67,67,84,69,77,82,65,78,81,82,68,83,68,83,68,7
76,76,85,68,87,87,70,91,83,91,75,93,75,87,79,4
53,50,52,65,54,75,67,79,54,75,55,70,55,54,55,5
53,56,51,59,54,74,58,70,54,70,52,69,56,53,52,5
63,67,79,67,87,88,70,80,83,80,79,93,71,84,67,7
66,63,83,63,88,93,72,86,81,86,78,89,78,88,70,4
74,63,67,70,95,101,79,97,81,86,78,93,74,79,67,4
78,86,91,81,81,90,68,93,84,90,70,85,70,79,70,7
52,56,56,55,57,72,57,75,54,72,60,85,60,63,60,5
66,70,113,96,99,101,79,110,112,119,63,105,63,88,67,1
66,70,109,100,103,119,94,114,108,119,67,114,63,102,63,1
70,66,113,103,103,114,94,119,108,124,63,114,63,106,63,1
63,63,67,55,70,75,60,72,66,68,63,74,67,71,63,7
79,79,91,68,84,97,69,89,84,89,76,86,76,85,76,4
79,79,88,72,84,89,73,89,88,89,76,90,76,89,80,4
67,67,81,64,79,93,65,85,84,85,76,94,68,77,68,7
67,67,84,68,79,82,65,89,75,82,72,86,72,81,68,7
56,59,54,60,63,82,69,78,60,93,60,98,64,69,72,5
71,67,99,83,120,124,101,119,106,114,76,115,68,106,68,1
63,63,103,94,102,119,94,119,102,114,64,115,64,106,68,1
63,67,103,94,102,119,94,114,106,114,64,120,68,106,64,1
63,67,108,98,106,119,97,124,111,119,64,125,68,111,68,1
78,70,79,65,85,90,68,94,85,94,76,91,80,91,76,4
74,67,75,73,81,78,68,90,77,86,64,79,71,79,71,4
80,76,85,68,91,96,70,91,87,91,79,96,75,87,75,4
80,76,85,68,87,91,63,91,87,91,75,89,75,87,75,4
68,72,81,68,83,87,67,83,79,87,71,89,67,79,67,7
64,64,111,102,103,118,99,118,112,122,71,118,67,107,63,1
68,72,111,98,112,122,99,128,112,128,67,113,67,111,71,1
76,80,91,70,87,93,71,96,87,96,78,96,74,87,74,4
80,76,91,70,91,96,75,96,87,93,74,92,74,91,74,4
76,71,87,70,87,96,71,93,87,89,74,92,74,87,74,4
71,80,99,78,54,77,54,93,99,109,63,76,63,60,78,5
68,68,112,99,107,118,96,123,107,118,63,122,63,100,66,1
79,75,91,75,87,96,70,96,87,92,75,93,75,84,75,4
71,67,107,96,100,108,89,112,109,122,67,101,67,95,67,1
67,63,87,75,113,122,100,112,100,108,71,119,67,112,67,1
66,70,79,63,91,90,72,90,81,82,67,85,70,88,74,7
78,82,96,85,70,86,72,101,91,101,74,89,78,92,78,7
78,74,100,92,95,110,90,114,95,110,63,105,60,97,60,1
66,66,104,96,95,101,83,105,91,101,67,105,63,88,63,1
75,75,84,68,84,85,65,82,75,78,64,74,64,69,64,7
71,67,84,64,75,74,62,85,88,93,64,74,72,81,80,7
63,63,91,90,97,110,90,114,92,110,53,102,57,89,57,1
59,59,99,90,88,101,83,105,88,110,57,90,53,85,57,1
67,67,108,98,111,119,97,124,115,124,72,120,72,111,68,1
67,67,103,90,111,119,97,119,106,114,68,120,68,111,68,1
67,74,79,73,85,90,68,90,85,98,76,87,76,87,76,7
74,78,92,87,77,90,68,98,85,98,76,96,76,83,76,7
67,63,97,87,98,111,91,111,85,98,60,108,53,83,53,1
68,76,85,79,83,87,70,96,83,96,79,100,75,87,75,7
60,57,85,83,103,108,88,100,83,104,55,100,51,79,51,1
60,57,94,87,87,100,85,104,83,100,59,104,59,87,55,1
53,53,89,83,79,96,81,104,95,108,55,96,55,83,51,1
64,64,106,94,112,118,96,113,107,118,71,118,67,107,79,1
64,68,83,70,72,74,58,77,79,85,63,76,66,75,70,7
88,84,99,85,87,96,79,96,91,96,90,108,78,91,66,7
53,53,83,85,79,100,79,96,72,89,49,100,52,67,52,1
68,68,112,96,111,123,100,118,107,109,70,117,70,109,70,1
67,71,79,67,79,80,63,92,91,92,87,105,87,99,87,7
88,93,103,92,83,88,78,100,104,112,75,101,87,103,92,7
59,59,91,83,67,84,70,84,79,96,52,82,56,70,56,1
59,59,87,83,71,84,74,96,83,104,56,82,56,84,59,1
78,66,71,78,99,105,86,97,66,82,85,105,82,92,74,7
63,67,73,57,71,74,55,78,75,78,80,94,80,89,80,7
67,71,81,68,102,105,80,110,102,114,88,115,84,106,84,3
83,67,66,72,102,105,83,101,79,93,88,106,84,98,72,7
67,71,73,68,63,82,69,82,75,89,60,78,64,66,64,7
56,52,73,79,84,97,80,93,75,82,60,98,60,94,60,1
67,78,97,76,98,98,79,111,111,111,84,108,88,107,88,3
89,89,106,94,106,106,87,106,111,111,88,104,84,103,84,3
50,47,67,73,66,82,72,86,66,82,53,79,50,68,53,1
47,47,71,73,69,86,72,82,66,86,50,83,53,64,53,1
64,76,89,87,95,100,85,96,95,113,88,109,84,103,84,7
53,50,73,76,83,104,85,100,71,91,48,96,48,72,51,1
68,72,111,98,103,118,96,122,112,122,67,118,67,107,67,1
72,76,89,83,99,122,96,118,95,118,75,118,75,95,75,5
88,88,107,85,107,113,92,113,103,109,90,108,90,104,86,3
53,53,71,74,75,96,75,89,68,85,49,96,49,71,49,1
56,56,87,81,99,109,87,104,95,109,70,117,63,96,63,1
75,75,95,96,91,112,96,112,83,117,67,110,67,88,75,5
59,56,79,81,84,93,83,101,81,93,53,101,50,79,53,1
87,92,112,94,102,114,87,114,115,124,84,111,88,111,92,3
83,87,103,83,97,101,80,105,106,105,88,106,88,98,84,3
46,42,32,135,31,110,140,114,31,114,47,111,47,34,44,2
59,59,63,72,84,93,80,89,71,82,68,98,72,77,76,7
85,85,102,90,98,102,79,106,102,106,80,100,80,91,80,3
89,89,102,87,102,106,87,106,106,111,80,100,84,103,88,3
47,50,71,76,69,86,72,86,69,82,50,87,50,71,50,1
47,50,71,73,73,90,76,86,69,82,56,83,53,68,53,1
63,63,92,87,94,106,83,102,85,102,56,100,56,83,60,1
44,44,31,133,34,111,128,115,31,115,50,113,43,36,46,2
78,63,75,73,73,111,91,98,77,94,64,108,64,68,71,7
72,80,115,102,99,113,92,118,107,122,63,113,71,103,71,1
47,50,43,109,57,96,96,96,61,91,55,100,55,58,59,5
64,64,77,98,75,96,78,104,64,108,59,89,59,64,59,5
68,68,99,85,79,96,83,109,103,109,59,84,59,79,63,1
84,88,99,83,104,112,89,108,104,104,96,114,92,103,87,3
88,84,99,79,104,112,85,104,96,104,87,105,83,95,83,3
67,63,95,87,79,96,81,108,91,112,63,101,67,103,63,1
67,67,91,92,100,112,96,122,100,117,75,119,71,99,75,1
63,59,68,92,100,112,92,108,79,96,63,101,71,95,67,1
71,79,95,79,67,104,96,108,75,104,59,93,63,66,67,5
82,82,100,81,95,105,83,105,103,105,85,101,89,102,85,3
59,59,79,81,73,93,75,93,91,101,63,105,60,92,67,1
66,70,100,92,103,114,94,114,112,119,70,119,70,106,74,1
83,83,95,79,92,101,76,97,97,97,80,102,80,98,84,3
63,59,81,79,92,105,87,105,92,110,64,111,60,94,64,1
71,67,77,79,106,114,94,114,84,101,76,115,76,106,76,1
79,75,88,75,92,101,80,97,88,93,76,98,72,89,76,4
60,67,102,90,94,111,91,111,106,115,68,118,68,103,71,1
60,60,75,80,77,94,76,94,81,90,64,96,60,83,60,1
57,50,77,79,103,113,92,104,79,104,67,113,55,91,55,1
50,50,52,79,68,91,81,91,64,83,59,96,59,75,59,5
60,60,64,99,79,89,71,93,68,109,59,96,59,83,59,5
