@relation 'satimage-weka.filters.unsupervised.attribute.Remove-V-R3,10,14,17,19,27,29,31-33,36-37'

@attribute Sp13 numeric
@attribute Sp21 numeric
@attribute Sp25 numeric
@attribute Sp28 numeric
@attribute Sp31 numeric
@attribute Sp39 numeric
@attribute Sp42 numeric
@attribute Sp44 numeric
@attribute Sp45 numeric
@attribute Sp46 numeric
@attribute Sp49 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
100,99,91,79,96,84,82,96,78,82,78,4
96,91,79,67,89,88,56,80,66,59,63,5
122,116,107,67,118,117,66,112,96,66,100,1
81,91,79,66,80,86,67,82,64,67,64,7
81,83,87,78,84,97,75,97,72,75,68,7
85,58,60,56,88,79,49,86,75,52,75,5
128,107,113,70,122,124,67,124,98,67,101,1
90,88,92,82,101,102,84,111,83,80,83,3
101,99,92,82,105,106,84,111,87,84,87,3
105,91,97,78,105,111,84,106,83,76,61,3
75,70,71,63,70,74,60,71,57,60,57,7
85,92,85,76,90,91,76,91,67,80,70,4
93,84,94,76,94,91,80,91,74,71,70,4
78,56,52,53,78,75,53,75,59,56,59,5
119,111,111,64,125,122,68,122,99,64,99,1
119,111,115,68,125,122,64,128,96,64,96,1
124,115,106,64,120,118,64,122,96,68,99,1
78,89,83,68,83,85,71,85,67,71,62,7
78,52,57,60,75,74,55,74,62,55,58,5
82,106,83,60,108,100,71,109,87,71,96,1
102,111,99,68,118,109,71,113,96,71,100,1
108,83,107,84,104,112,82,104,89,78,81,3
75,68,54,51,81,84,56,88,78,59,78,5
93,83,91,78,88,93,79,90,68,79,72,4
81,79,67,59,73,86,63,79,68,63,68,5
80,63,81,63,79,89,60,78,62,53,58,5
90,88,84,78,89,86,80,86,68,76,68,4
90,54,92,70,82,111,80,102,83,76,68,5
72,57,63,60,85,74,60,86,76,60,83,5
119,112,111,67,119,106,64,115,94,64,94,1
93,92,89,76,94,96,80,96,70,80,74,4
97,84,94,80,94,96,76,91,70,71,70,4
82,60,94,76,90,118,84,108,88,71,59,3
122,112,111,67,118,122,66,122,96,70,96,1
112,96,99,63,110,119,63,119,90,60,94,1
108,109,95,67,101,89,63,85,73,67,76,1
105,91,92,57,101,94,57,90,76,57,76,1
110,91,92,57,105,106,53,102,83,53,83,1
106,115,103,88,113,113,88,118,96,88,100,3
106,85,95,53,100,100,51,96,79,55,75,1
120,111,107,64,122,118,67,123,96,67,96,1
122,112,107,71,113,112,66,100,81,63,81,1
122,103,116,75,123,117,66,122,92,70,96,1
123,107,104,78,112,110,71,114,94,63,86,1
104,79,87,56,100,97,49,86,79,52,75,1
100,83,83,63,108,101,59,101,86,56,83,1
114,81,97,57,105,115,57,111,87,53,87,1
105,103,97,57,110,111,60,111,94,60,94,1
89,79,73,57,90,87,56,96,78,56,85,1
101,88,85,57,94,104,56,96,81,60,81,1
105,88,89,60,102,104,60,104,85,56,85,1
106,111,103,84,108,100,84,100,79,84,79,3
111,98,107,71,108,118,67,113,92,55,87,1
90,89,87,56,100,109,63,104,83,63,87,1
98,73,83,64,83,109,71,93,79,51,79,5
108,95,107,84,109,112,90,112,89,82,81,3
79,83,61,51,81,76,49,80,70,52,74,1
113,103,99,67,113,112,63,112,89,63,92,1
104,103,100,90,108,101,87,101,83,87,83,3
109,107,100,86,108,101,87,110,86,92,86,3
113,103,104,86,108,110,87,114,86,92,94,3
74,54,49,49,69,75,52,75,68,52,64,5
112,96,103,83,97,101,82,105,76,85,83,3
112,100,91,63,110,105,63,110,94,63,87,1
101,95,97,82,101,98,80,102,79,84,83,3
97,103,97,85,110,102,84,106,83,84,87,3
110,95,102,82,105,102,84,98,79,84,79,3
97,95,92,85,101,98,84,102,79,84,87,3
110,108,97,67,119,111,68,111,98,72,102,1
89,79,77,50,90,87,50,91,81,50,78,1
89,88,77,53,90,104,60,100,85,56,78,1
96,64,58,59,93,100,56,88,81,56,78,5
113,111,104,70,112,114,75,119,98,75,98,1
100,64,71,59,104,97,59,105,94,63,90,5
108,75,84,52,97,101,50,93,80,50,80,1
88,56,60,52,86,93,47,82,83,44,87,5
84,67,54,49,86,82,44,82,87,50,83,5
97,66,75,60,101,94,60,94,76,57,76,5
110,91,75,74,105,102,76,106,87,76,79,4
