@relation 'penbased-weka.filters.unsupervised.attribute.Remove-V-R2,7-10,13,15-17'

@attribute At2 numeric
@attribute At7 numeric
@attribute At8 numeric
@attribute At9 numeric
@attribute At10 numeric
@attribute At13 numeric
@attribute At15 numeric
@attribute At16 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
95,85,16,19,0,13,100,100,5
83,28,42,3,14,66,100,4,2
71,37,52,0,30,54,100,0,2
95,100,13,49,0,0,62,100,5
100,40,29,100,35,74,64,0,4
100,58,56,100,38,51,0,2,3
72,27,0,20,37,100,22,86,8
64,76,96,41,72,6,35,0,1
95,57,0,100,21,63,15,100,0
75,57,10,29,0,57,100,62,7
90,69,52,86,36,51,0,5,3
85,55,50,100,34,28,0,8,3
69,56,72,35,42,60,100,1,2
89,100,61,93,29,38,71,32,7
82,62,41,47,0,50,100,30,7
84,65,54,32,30,48,100,0,2
100,67,45,100,65,90,97,0,4
100,29,39,74,46,88,78,0,4
100,100,66,91,99,46,34,0,4
100,95,89,100,67,76,69,0,7
80,38,26,0,6,61,100,18,2
77,48,46,9,7,25,0,82,8
85,58,92,19,72,39,0,0,5
100,9,22,59,0,48,5,8,6
100,22,0,0,37,49,100,95,5
87,32,65,81,56,56,0,0,3
90,87,20,100,67,10,0,24,0
100,45,65,30,49,0,0,0,1
89,49,0,100,23,56,0,100,0
100,14,39,2,2,37,0,14,6
96,99,86,100,50,43,0,0,9
70,0,0,30,39,100,32,74,8
100,38,64,25,47,0,12,0,1
90,79,33,49,0,41,100,98,8
100,85,83,100,67,57,0,5,9
89,76,78,83,62,85,5,0,9
97,58,3,93,35,59,23,73,0
67,49,40,83,0,36,100,87,8
100,0,28,17,1,100,22,16,6
57,83,23,100,62,40,11,53,0
87,100,79,64,41,1,52,24,7
73,49,36,76,0,53,100,91,8
100,0,24,25,0,100,45,31,6
100,63,32,44,0,37,100,39,7
93,0,44,2,10,96,44,33,6
70,78,41,100,0,40,98,80,8
88,0,93,48,81,87,100,0,9
100,0,20,50,0,74,8,57,6
77,0,84,38,66,87,88,0,9
100,13,32,3,8,54,0,9,6
68,37,30,0,3,58,100,0,2
100,16,0,0,43,57,100,88,5
84,95,42,69,8,28,90,30,7
100,0,35,0,11,74,16,6,6
94,38,0,81,16,92,51,100,0
91,43,0,39,33,100,37,96,8
63,28,37,0,6,51,100,0,1
99,73,39,71,6,45,100,16,7
76,57,52,18,26,51,100,0,2
100,90,41,100,54,52,62,0,4
95,51,27,40,0,52,100,55,7
70,47,46,18,14,53,100,12,2
100,63,50,100,64,94,96,0,4
100,23,53,84,42,60,33,0,4
74,67,42,100,0,38,95,80,8
75,47,58,85,60,64,0,1,9
92,13,0,22,35,100,0,86,8
100,40,39,97,41,93,100,0,4
33,96,100,100,96,61,49,0,1
77,89,39,68,0,33,100,25,7
100,0,54,52,38,52,24,0,4
92,55,51,92,36,38,0,11,5
96,61,58,96,35,51,0,2,5
68,65,60,44,23,46,100,10,1
100,2,18,62,0,40,0,17,6
75,69,10,98,44,58,13,86,0
75,66,51,73,13,35,100,3,1
100,94,94,100,58,53,0,0,9
100,52,0,100,18,60,10,89,0
96,41,39,24,0,45,100,35,7
95,47,73,94,59,39,0,8,5
64,80,61,97,76,61,0,2,9
93,95,70,75,52,55,45,0,1
89,49,7,0,0,51,100,100,5
91,68,22,12,0,81,100,100,8
98,66,23,15,0,61,100,100,8
73,69,68,100,42,43,0,12,3
73,26,29,0,2,58,100,6,2
66,33,45,0,17,58,100,0,2
87,26,31,0,0,44,100,70,8
100,0,27,29,0,70,4,37,6
75,72,42,70,0,51,100,32,7
64,87,73,61,37,31,96,42,7
82,48,66,38,42,55,100,0,2
96,61,34,34,0,28,100,30,7
100,73,52,100,83,53,32,0,4
97,100,93,70,73,19,17,0,7
71,59,100,98,79,83,59,0,9
90,0,71,15,59,49,12,0,5
75,70,41,99,0,61,100,85,8
100,51,34,32,0,30,100,40,7
89,78,59,100,35,28,0,21,3
100,94,97,97,61,57,0,2,9
100,0,29,68,46,83,69,0,4
77,65,58,97,41,53,0,0,3
83,59,55,89,39,52,0,9,3
98,30,0,1,24,43,100,100,5
99,17,60,61,63,39,0,0,5
90,91,65,99,84,62,0,0,9
78,44,58,44,19,44,100,6,1
88,70,60,91,37,43,0,14,3
86,48,64,62,49,71,16,0,3
95,0,66,27,57,64,17,0,5
90,100,38,79,0,40,88,89,8
84,65,52,100,39,49,0,2,3
85,54,53,100,49,51,5,0,3
100,48,35,90,49,92,100,0,4
90,39,58,97,53,51,0,12,3
69,16,63,100,80,50,28,0,9
77,82,73,68,50,60,20,15,3
94,16,0,0,28,39,100,100,5
74,0,47,53,32,53,41,0,4
79,64,51,53,11,42,100,0,1
100,0,28,54,26,88,94,0,4
100,62,73,77,72,63,2,0,9
100,30,41,13,17,44,0,14,6
88,61,0,100,30,52,4,83,0
91,79,36,66,0,45,100,37,7
87,24,0,0,28,41,100,94,5
85,44,58,71,38,57,0,0,3
63,3,62,99,68,53,26,0,9
78,37,41,0,14,62,100,15,2
87,34,81,36,45,64,0,0,5
95,55,0,0,12,28,100,98,5
38,97,100,100,88,77,66,0,1
100,5,34,62,39,79,72,0,4
80,63,77,43,58,11,0,0,1
68,69,68,36,39,48,100,0,2
94,91,69,100,86,65,0,1,9
94,44,39,36,0,44,100,42,7
90,67,57,54,0,42,100,31,7
100,13,31,28,0,46,0,17,6
52,88,100,85,75,76,100,0,1
86,26,0,76,18,98,49,100,0
89,72,37,47,0,32,100,22,7
88,68,71,46,43,64,100,5,2
68,35,35,11,0,47,100,7,2
92,20,42,58,44,38,0,0,5
100,52,34,100,50,76,70,0,4
95,70,63,52,25,51,100,37,7
100,60,0,100,32,46,0,74,0
98,22,0,1,33,41,100,99,5
73,50,90,20,47,52,100,9,2
68,54,42,54,5,43,100,1,1
100,62,0,100,44,33,10,49,0
46,59,48,37,7,51,100,6,1
63,44,61,37,24,48,100,7,1
75,42,58,28,25,70,100,12,2
100,0,32,13,0,56,20,21,6
100,82,78,97,52,57,0,0,9
79,46,50,0,33,50,100,0,2
92,37,49,73,45,36,0,4,5
100,100,58,39,91,32,29,0,4
100,55,60,36,45,0,0,0,1
96,20,0,0,32,36,100,100,5
100,58,48,100,78,58,30,0,4
88,69,4,100,50,28,11,39,0
95,54,47,83,33,32,0,0,5
100,47,39,99,62,68,53,0,4
100,0,33,17,0,75,22,37,6
100,0,27,59,39,82,63,0,4
81,80,31,51,0,38,100,38,7
100,91,53,100,79,47,22,0,4
100,21,0,2,21,46,100,87,5
64,40,62,40,23,32,100,4,1
98,57,48,55,0,50,100,38,7
70,72,69,66,54,45,0,2,3
65,100,91,85,68,50,42,0,1
50,56,50,34,7,52,100,0,1
100,9,34,0,2,55,7,19,6
89,23,0,0,24,45,100,100,5
93,52,0,10,2,55,100,39,7
100,0,10,56,0,61,8,33,6
100,0,31,12,0,60,9,36,6
100,50,26,33,0,59,100,48,7
67,73,39,35,7,51,100,0,2
45,69,100,100,81,69,48,0,9
96,12,40,0,4,55,0,19,6
93,100,14,21,0,14,97,100,5
100,0,26,28,0,79,7,19,6
100,25,9,84,0,73,16,71,0
61,88,31,100,76,24,0,25,0
100,59,48,100,73,36,15,0,4
86,71,71,96,66,45,0,19,9
33,100,100,100,86,76,73,0,1
67,58,33,51,0,62,100,8,1
100,84,46,100,64,57,56,0,4
53,44,66,40,31,54,100,6,1
65,100,100,75,77,37,41,0,7
100,0,23,44,0,42,2,20,6
82,66,51,56,6,55,100,29,7
100,18,29,77,30,90,95,0,4
99,2,48,0,16,59,20,38,6
86,73,74,70,52,100,50,0,3
100,0,34,9,1,67,26,46,6
100,30,0,0,25,58,100,78,5
100,57,38,100,49,67,63,0,4
69,52,100,98,86,79,58,0,9
88,42,0,0,3,53,100,100,5
78,58,48,100,39,33,0,28,3
59,46,59,22,22,50,100,0,1
50,73,68,63,34,32,100,0,1
92,62,65,43,47,15,0,0,1
76,60,100,97,83,91,83,0,9
100,24,0,75,11,85,34,97,0
87,24,0,0,17,52,100,100,5
64,30,63,5,29,56,100,1,2
91,37,0,6,23,39,100,95,5
54,32,61,40,22,40,100,4,1
100,24,56,87,45,60,28,0,4
87,37,74,64,58,36,0,12,5
74,100,89,66,67,0,2,0,7
91,1,0,0,39,46,100,100,5
67,56,40,43,2,57,100,4,1
84,94,38,77,0,41,100,36,7
95,51,33,22,0,30,100,33,7
96,56,19,39,0,51,100,57,7
91,100,59,84,23,38,84,33,7
75,49,45,21,16,50,100,0,2
99,66,0,100,45,34,13,51,0
100,64,69,73,71,79,23,0,9
93,39,67,22,51,0,0,0,1
66,77,64,41,34,47,100,0,2
85,67,47,100,31,38,0,8,3
89,42,0,0,17,34,100,97,5
91,73,39,63,0,61,100,33,7
79,84,73,69,50,41,0,0,3
80,71,100,100,98,67,55,0,7
100,68,42,100,71,52,25,0,4
66,45,54,41,17,43,100,3,1
100,39,60,21,45,0,0,0,1
82,63,64,61,29,21,100,5,1
97,72,31,43,0,32,73,45,7
84,99,65,65,38,29,86,0,2
86,24,0,0,32,51,100,100,5
94,82,76,69,85,74,0,0,9
100,24,0,70,9,85,40,88,0
95,57,0,100,27,61,8,85,0
100,0,46,40,32,77,67,0,4
77,76,8,100,46,36,0,69,0
93,34,51,66,43,33,0,2,5
92,77,54,54,18,22,78,46,7
100,63,61,46,43,42,0,0,3
87,59,45,100,39,46,0,11,3
79,53,0,89,29,67,25,83,0
100,33,53,100,45,18,0,23,3
100,0,21,55,0,76,0,61,6
100,63,40,96,58,93,100,0,4
56,0,56,1,9,100,100,67,0
85,53,70,100,64,48,0,24,9
100,98,65,100,67,33,12,0,4
100,49,0,93,22,61,10,91,0
76,75,69,95,46,50,0,0,3
74,75,22,100,59,40,0,71,0
83,43,41,0,26,52,100,0,2
100,32,29,100,28,59,40,0,4
72,39,51,22,18,66,100,11,2
75,88,73,66,46,37,100,1,2
88,42,0,83,30,69,19,81,0
97,15,47,0,13,58,12,25,6
100,62,36,100,65,66,38,0,4
100,30,18,62,0,50,0,10,6
60,37,33,0,10,59,100,0,2
100,50,0,96,27,54,2,80,0
100,24,0,69,8,92,49,89,0
76,47,44,13,13,52,100,0,2
100,75,15,100,58,19,0,40,0
53,100,67,63,31,41,98,4,2
96,47,72,67,61,26,0,0,5
81,70,68,72,44,49,0,0,3
50,90,27,100,65,36,0,75,0
85,44,57,28,32,55,100,1,2
100,9,0,72,4,73,7,90,0
70,32,35,0,1,54,100,1,2
62,100,66,71,32,25,93,2,2
74,41,0,0,3,48,100,100,5
80,74,8,100,54,29,25,26,0
70,3,83,48,70,76,64,0,9
88,89,88,100,66,79,60,0,9
86,66,2,100,35,44,2,78,0
71,57,53,91,36,33,0,15,3
92,66,0,100,35,49,9,69,0
78,57,0,98,30,60,39,69,0
69,37,46,2,14,55,100,17,2
90,86,76,100,67,59,0,0,9
93,78,68,57,49,51,100,0,2
100,2,30,33,0,100,88,86,0
70,86,72,68,47,47,0,8,3
85,71,9,3,0,4,79,100,5
83,49,67,61,44,55,0,0,5
85,61,48,100,35,36,0,16,3
89,28,0,20,24,53,100,100,5
83,77,64,100,74,48,0,0,9
84,64,0,100,35,50,7,69,0
71,72,8,100,45,54,16,75,0
99,45,54,87,45,41,0,1,5
91,42,0,0,12,34,100,97,5
76,90,30,100,77,25,0,40,0
72,56,0,90,20,79,42,100,0
100,29,0,78,16,79,33,79,0
88,73,7,100,49,37,0,70,0
100,53,72,78,70,84,32,0,9
80,63,65,89,77,89,22,1,9
63,45,47,14,14,53,100,3,2
86,67,12,100,50,43,0,70,0
87,17,56,62,60,52,0,0,5
88,44,66,27,34,59,100,13,2
100,53,0,93,25,67,19,87,0
76,45,64,60,42,56,0,2,5
100,45,0,13,23,44,100,100,5
90,72,62,100,44,43,0,12,3
86,98,54,100,26,32,0,18,3
81,32,42,0,16,58,100,0,2
86,32,31,0,3,51,100,0,2
76,27,29,0,0,63,100,2,2
59,34,45,0,12,51,100,7,2
98,28,61,59,61,29,0,0,5
70,94,92,100,68,59,41,0,9
85,87,71,60,44,55,100,1,2
87,94,69,92,50,81,22,0,3
65,63,31,23,0,48,100,4,2
100,75,80,71,79,81,0,0,9
72,71,56,94,81,65,0,0,9
69,34,36,0,13,65,100,16,2
81,42,0,0,16,44,100,100,5
88,60,0,100,34,48,0,78,0
83,0,80,100,81,71,54,0,9
70,53,100,93,85,48,0,0,9
63,38,42,0,9,51,100,0,2
75,81,0,100,43,29,0,67,0
89,40,64,82,43,52,0,1,5
